t,J,A,maturation_resource_level,adult_energy_reserve_level,dA_dt
6.041208241648329924e+00,1.706059184173560084e+02,9.823091045467926108e+01,4.364861648911846914e-01,7.883413255563351818e-01,7.163952113370186225e+00
6.051210242048409960e+00,1.707776251069242903e+02,9.830256246581541291e+01,4.362541442105382639e-01,7.879894599501902075e-01,7.163582852386160660e+00
6.061212242448489995e+00,1.709494476685579514e+02,9.837421075820435590e+01,4.360222544660891653e-01,7.876377142112044316e-01,7.163209037798496936e+00
6.071214242848570031e+00,1.711213859813067018e+02,9.844585528626461723e+01,4.357904957869967455e-01,7.872860883504769758e-01,7.162830663017952126e+00
6.081216243248650066e+00,1.712934399239564129e+02,9.851749600454412814e+01,4.355588682898213215e-01,7.869345823797653239e-01,7.162447721058129879e+00
6.091218243648730102e+00,1.714656093750291177e+02,9.858913286772029494e+01,4.353273720785240108e-01,7.865831963114859882e-01,7.162060204533386099e+00
6.101220244048810137e+00,1.716378942127829532e+02,9.866076583059998484e+01,4.350960072444669535e-01,7.862319301587136211e-01,7.161668105656746164e+00
6.111222244448890173e+00,1.718102943152123032e+02,9.873239484811949751e+01,4.348647738664132012e-01,7.858807839351817925e-01,7.161271416237834586e+00
6.121224244848970208e+00,1.719828095600475990e+02,9.880401987534459352e+01,4.346336720105266616e-01,7.855297576552823235e-01,7.160870127680725616e+00
6.131226245249050244e+00,1.721554398247554900e+02,9.887564086747048009e+01,4.344027017303722094e-01,7.851788513340658415e-01,7.160464230981888889e+00
6.141228245649130280e+00,1.723281849865387585e+02,9.894725777982185377e+01,4.341718630669156309e-01,7.848280649872413361e-01,7.160053716728068451e+00
6.151230246049210315e+00,1.725010449225314915e+02,9.901887056769662365e+01,4.339411560589662709e-01,7.844773986306942115e-01,7.159638575481194422e+00
6.161232246449290351e+00,1.726740195122083321e+02,9.909047918443705782e+01,4.337105808667465756e-01,7.841268522749891279e-01,7.159218802378116919e+00
6.171234246849370386e+00,1.728471086363959159e+02,9.916208358222064589e+01,4.334801377165472536e-01,7.837764259280251000e-01,7.158794395103490693e+00
6.181236247249450422e+00,1.730203121756394182e+02,9.923368371336853500e+01,4.332498268211672499e-01,7.834261195984023596e-01,7.158365350920520953e+00
6.191238247649530457e+00,1.731936300102030373e+02,9.930527953034500399e+01,4.330196483805155427e-01,7.830759332953725060e-01,7.157931666689414385e+00
6.201240248049610493e+00,1.733670620200700512e+02,9.937687098575753453e+01,4.327896025816109216e-01,7.827258670288381737e-01,7.157493338865240418e+00
6.211242248449690528e+00,1.735406080849428463e+02,9.944845803235675419e+01,4.325596895985821533e-01,7.823759208093534756e-01,7.157050363495802259e+00
6.221244248849770564e+00,1.737142680842428888e+02,9.952004062303646492e+01,4.323299095926678159e-01,7.820260946481233377e-01,7.156602736219497274e+00
6.231246249249850599e+00,1.738880418971107531e+02,9.959161871083364304e+01,4.321002627122165762e-01,7.816763885570041648e-01,7.156150452263183581e+00
6.241248249649930635e+00,1.740619294024060650e+02,9.966319224892843920e+01,4.318707490926868564e-01,7.813268025485033963e-01,7.155693506440004015e+00
6.251250250050010671e+00,1.742359304787075587e+02,9.973476119064416423e+01,4.316413688566470563e-01,7.809773366357799507e-01,7.155231893147274036e+00
6.261252250450090706e+00,1.744100450043130479e+02,9.980632548944728910e+01,4.314121221137754980e-01,7.806279908326435590e-01,7.154765606364294150e+00
6.271254250850170742e+00,1.745842728572394265e+02,9.987788509894747335e+01,4.311830089608604255e-01,7.802787651535555424e-01,7.154294639650201404e+00
6.281256251250250777e+00,1.747586139152226679e+02,9.994943997289753668e+01,4.309540294817998940e-01,7.799296596136281456e-01,7.153818986141803116e+00
6.291258251650329925e+00,1.749330680557178539e+02,1.000209900651934589e+02,4.307251837476019918e-01,7.795806742286249813e-01,7.153338638551401729e+00
6.301260252050409960e+00,1.751076351558991462e+02,1.000925353298744085e+02,4.304964718163847293e-01,7.792318090149605858e-01,7.152853589164626769e+00
6.311262252450489996e+00,1.752823150926597862e+02,1.001640757211227140e+02,4.302678937333759279e-01,7.788830639897010855e-01,7.152363829838258802e+00
6.321264252850570031e+00,1.754571077426120951e+02,1.002356111932638640e+02,4.300394495309133314e-01,7.785344391705636413e-01,7.151869351998029423e+00
6.331266253250650067e+00,1.756320129822561285e+02,1.003071417006315755e+02,4.298111392373920592e-01,7.781859345755074431e-01,7.151370146973752284e+00
6.341268253650730102e+00,1.758070306903779283e+02,1.003786671956449510e+02,4.295829629996333332e-01,7.778375502173368039e-01,7.150866210630882236e+00
6.351270254050810138e+00,1.759821607472201777e+02,1.004501876294701930e+02,4.293549210361740642e-01,7.774892861059525817e-01,7.150357541635053771e+00
6.361272254450890173e+00,1.761574030327338392e+02,1.005217029534254749e+02,4.291270135520295903e-01,7.771411422519409751e-01,7.149844138219059175e+00
6.371274254850970209e+00,1.763327574265740623e+02,1.005932131189847212e+02,4.288992407390855854e-01,7.767931186665305576e-01,7.149325998193543086e+00
6.381276255251050245e+00,1.765082238081000412e+02,1.006647180777775930e+02,4.286716027760983927e-01,7.764452153615921670e-01,7.148803118944796253e+00
6.391278255651130280e+00,1.766838020563750717e+02,1.007362177815895734e+02,4.284440998286946356e-01,7.760974323496389049e-01,7.148275497432544867e+00
6.401280256051210316e+00,1.768594920501666081e+02,1.008077121823618398e+02,4.282167320493714402e-01,7.757497696438261370e-01,7.147743130187755867e+00
6.411282256451290351e+00,1.770352936679461493e+02,1.008792012321913916e+02,4.279894995774964350e-01,7.754022272579517150e-01,7.147206013310405837e+00
6.421284256851370387e+00,1.772112067878893527e+02,1.009506848833309789e+02,4.277624025393076401e-01,7.750548052064554216e-01,7.146664142467285430e+00
6.431286257251450422e+00,1.773872312878759487e+02,1.010221630881890889e+02,4.275354410479135780e-01,7.747075035044197477e-01,7.146117512889757606e+00
6.441288257651530458e+00,1.775633670454897697e+02,1.010936357993300021e+02,4.273086152032931628e-01,7.743603221675692261e-01,7.145566119371546066e+00
6.451290258051610493e+00,1.777396139380188060e+02,1.011651029694737645e+02,4.270819250922957555e-01,7.740132612122706535e-01,7.145009956266488160e+00
6.461292258451690529e+00,1.779159718424550363e+02,1.012365645514961727e+02,4.268553707886412196e-01,7.736663206555332017e-01,7.144449017486314446e+00
6.471294258851770564e+00,1.780924406354947109e+02,1.013080204984287747e+02,4.266289523529198657e-01,7.733195005150085288e-01,7.143883296498414026e+00
6.481296259251850600e+00,1.782690201935380401e+02,1.013794707634589258e+02,4.264026698325924514e-01,7.729728008089901126e-01,7.143312786323566144e+00
6.491298259651930636e+00,1.784457103926893922e+02,1.014509152999297044e+02,4.261765232619901811e-01,7.726262215564142499e-01,7.142737479533709077e+00
6.501300260052010671e+00,1.786225111087572941e+02,1.015223540613399678e+02,4.259505126623146509e-01,7.722797627768591688e-01,7.142157368249689497e+00
6.511302260452090707e+00,1.787994222174903314e+02,1.015937870011553485e+02,4.257246380539964625e-01,7.719334244899882513e-01,7.141572444613011328e+00
6.521304260852170742e+00,1.789764435971037528e+02,1.016652140707792427e+02,4.254988995844116162e-01,7.715872067099903697e-01,7.140982705703295963e+00
6.531306261252250778e+00,1.791535751270634194e+02,1.017366352205239366e+02,4.252732974625335061e-01,7.712411094486004703e-01,7.140388151054587240e+00
6.541308261652330813e+00,1.793308166865180624e+02,1.018080504008751035e+02,4.250478318831741875e-01,7.708951327182410607e-01,7.139788779732159085e+00
6.551310262052410849e+00,1.795081681543072136e+02,1.018794595624859056e+02,4.248225030278130476e-01,7.705492765319675863e-01,7.139184590360731164e+00
6.561312262452490884e+00,1.796856294089612902e+02,1.019508626561769518e+02,4.245973110645964721e-01,7.702035409034674318e-01,7.138575581122161395e+00
6.571314262852570920e+00,1.798632003287015095e+02,1.020222596329363682e+02,4.243722561483379563e-01,7.698579258470611419e-01,7.137961749753211294e+00
6.581316263252650955e+00,1.800408807914400313e+02,1.020936504439197279e+02,4.241473384205182162e-01,7.695124313777014224e-01,7.137343093543275785e+00
6.591318263652730991e+00,1.802186706747797587e+02,1.021650350404500927e+02,4.239225580092849666e-01,7.691670575109736951e-01,7.136719609332063285e+00
6.601320264052811027e+00,1.803965698560145654e+02,1.022364133740180137e+02,4.236979150294532537e-01,7.688218042630960980e-01,7.136091293507375255e+00
6.611322264452891062e+00,1.805745782121290688e+02,1.023077853962815169e+02,4.234734095825050115e-01,7.684766716509191520e-01,7.135458142002764959e+00
6.621324264852971098e+00,1.807526956197988000e+02,1.023791510590660749e+02,4.232490417565895058e-01,7.681316596919260942e-01,7.134820150295283270e+00
6.631326265253051133e+00,1.809309219553901471e+02,1.024505103143646920e+02,4.230248116265229452e-01,7.677867684042325447e-01,7.134177313403158749e+00
6.641328265653131169e+00,1.811092570949602987e+02,1.025218631143378047e+02,4.228007192537888148e-01,7.674419978065867287e-01,7.133529625883511471e+00
6.651330266053211204e+00,1.812877009142573854e+02,1.025932094113133530e+02,4.225767646865375982e-01,7.670973479183696986e-01,7.132877081830050869e+00
6.661332266453291240e+00,1.814662532887203099e+02,1.026645491577867517e+02,4.223529479595870550e-01,7.667528187595947786e-01,7.132219674870748705e+00
6.671334266853371275e+00,1.816449140934788602e+02,1.027358823064209048e+02,4.221292690944219994e-01,7.664084103509080093e-01,7.131557398165551120e+00
6.681336267253451311e+00,1.818236832033536530e+02,1.028072088100461627e+02,4.219057280991942438e-01,7.660641227135879250e-01,7.130890244404037404e+00
6.691338267653531346e+00,1.820025604933211980e+02,1.028785286212876713e+02,4.216823249927013073e-01,7.657199558684831819e-01,7.130218206738947018e+00
6.701340268053611382e+00,1.821815458411378188e+02,1.029498416904524163e+02,4.214590599353048583e-01,7.653759098304129260e-01,7.129541283916669414e+00
6.711342268453691418e+00,1.823606391253058234e+02,1.030211479671604593e+02,4.212359331241412042e-01,7.650319846128065260e-01,7.128859476204498336e+00
6.721344268853771453e+00,1.825398402239919733e+02,1.030924474012217757e+02,4.210129447419489468e-01,7.646881802297615938e-01,7.128172783379348232e+00
6.731346269253851489e+00,1.827191490150420350e+02,1.031637399426247725e+02,4.207900949579561622e-01,7.643444966959982434e-01,7.127481204759575917e+00
6.741348269653931524e+00,1.828985653759809225e+02,1.032350255415363591e+02,4.205673839278800674e-01,7.640009340268587579e-01,7.126784739202658869e+00
6.751350270054010672e+00,1.830780891840124980e+02,1.033063041483019333e+02,4.203448117939276307e-01,7.636574922383084774e-01,7.126083385102869983e+00
6.761352270454090707e+00,1.832577203160198565e+02,1.033775757134453954e+02,4.201223786847949060e-01,7.633141713469348000e-01,7.125377140388941655e+00
6.771354270854170743e+00,1.834374586485649559e+02,1.034488401876690773e+02,4.199000847156675875e-01,7.629709713699478479e-01,7.124666002521719221e+00
6.781356271254250778e+00,1.836173040578889299e+02,1.035200975218538559e+02,4.196779299882206216e-01,7.626278923251802455e-01,7.123949968491821494e+00
6.791358271654330814e+00,1.837972564199119745e+02,1.035913476670590256e+02,4.194559145906184838e-01,7.622849342310871190e-01,7.123229034817310179e+00
6.801360272054410849e+00,1.839773156102333189e+02,1.036625905745224117e+02,4.192340385975149020e-01,7.619420971067462078e-01,7.122503197541314890e+00
6.811362272454490885e+00,1.841574815041312263e+02,1.037338261956603134e+02,4.190123020700531886e-01,7.615993809718575314e-01,7.121772452229679473e+00
6.821364272854570920e+00,1.843377539765630502e+02,1.038050544820675043e+02,4.187907050558658528e-01,7.612567858467438331e-01,7.121036793968608336e+00
6.831366273254650956e+00,1.845181329021652061e+02,1.038762753855172321e+02,4.185692475890750441e-01,7.609143117523504696e-01,7.120296217362307445e+00
6.841368273654730991e+00,1.846986181552531718e+02,1.039474888579612468e+02,4.183479296902921085e-01,7.605719587102449664e-01,7.119550716530598677e+00
6.851370274054811027e+00,1.848792096098214870e+02,1.040186948515297729e+02,4.181267513666178659e-01,7.602297267426175731e-01,7.118800285106550163e+00
6.861372274454891063e+00,1.850599071395437534e+02,1.040898933185315229e+02,4.179057126116426657e-01,7.598876158722811525e-01,7.118044916234119057e+00
6.871374274854971098e+00,1.852407106188316277e+02,1.041610842106030503e+02,4.176848134592851536e-01,7.595456261203265003e-01,7.117284604703513651e+00
6.881376275255051134e+00,1.854216199249363228e+02,1.042322674770085200e+02,4.174640540862060711e-01,7.592037575018761864e-01,7.116519351043574915e+00
6.891378275655131169e+00,1.856026349352191858e+02,1.043034430668387103e+02,4.172434346752710299e-01,7.588620100319239947e-01,7.115749156108192253e+00
6.901380276055211205e+00,1.857837555267095127e+02,1.043746109293737589e+02,4.170229553956437685e-01,7.585203837260771076e-01,7.114974020276067179e+00
6.911382276455291240e+00,1.859649815761050888e+02,1.044457710140826947e+02,4.168026164028182934e-01,7.581788786005556613e-01,7.114193943449606650e+00
6.921384276855371276e+00,1.861463129597723025e+02,1.045169232706234652e+02,4.165824178386185461e-01,7.578374946721920802e-01,7.113408925052532084e+00
6.931386277255451311e+00,1.863277495537460027e+02,1.045880676488429089e+02,4.163623598311986251e-01,7.574962319584310766e-01,7.112618964027486612e+00
6.941388277655531347e+00,1.865092912337295559e+02,1.046592040987767831e+02,4.161424424950426748e-01,7.571550904773298729e-01,7.111824058833642326e+00
6.951390278055611383e+00,1.866909378750949315e+02,1.047303325706497219e+02,4.159226659309651075e-01,7.568140702475583126e-01,7.111024207444316403e+00
6.961392278455691418e+00,1.868726893528825599e+02,1.048014530148752783e+02,4.157030302261102706e-01,7.564731712883985271e-01,7.110219407344564146e+00
6.971394278855771454e+00,1.870545455418013887e+02,1.048725653820559103e+02,4.154835354539526127e-01,7.561323936197449358e-01,7.109409655528748928e+00
6.981396279255851489e+00,1.872365063162289118e+02,1.049436696229829522e+02,4.152641816742969061e-01,7.557917372621048013e-01,7.108594948498176080e+00
6.991398279655931525e+00,1.874185715502111691e+02,1.050147656886366718e+02,4.150449689332777470e-01,7.554512022365974522e-01,7.107775282258639749e+00
7.001400280056011560e+00,1.876007411174627180e+02,1.050858535301862133e+02,4.148258972633599995e-01,7.551107885649548379e-01,7.106950652318019479e+00
7.011402280456091596e+00,1.877830148913666051e+02,1.051569330989896400e+02,4.146069666833385736e-01,7.547704962695213071e-01,7.106121053683855493e+00
7.021404280856171631e+00,1.879653927449744515e+02,1.052280043465938917e+02,4.143881771983384810e-01,7.544303253732537184e-01,7.105286480860922183e+00
7.031406281256251667e+00,1.881478745510063675e+02,1.052990672247348414e+02,4.141695287998149455e-01,7.540902758997211075e-01,7.104446927848798055e+00
7.041408281656331702e+00,1.883304601819124002e+02,1.053701216852880975e+02,4.139510214687190937e-01,7.537503478729655759e-01,7.103602388266869738e+00
7.051410282056411738e+00,1.885131495120222098e+02,1.054411676785369991e+02,4.137326552830160598e-01,7.534105413129171813e-01,7.102752859696394694e+00
7.061412282456491774e+00,1.886959424177100573e+02,1.055122051530266134e+02,4.135144304222791445e-01,7.530708562353846114e-01,7.101898343896483112e+00
7.071414282856571809e+00,1.888788387750739730e+02,1.055832340574456083e+02,4.132963470546580087e-01,7.527312926567197859e-01,7.101038842236610193e+00
7.081416283256651845e+00,1.890618384598711259e+02,1.056542543406814616e+02,4.130784053344864759e-01,7.523918505938771428e-01,7.100174355594720765e+00
7.091418283656731880e+00,1.892449413475177096e+02,1.057252659518204752e+02,4.128606054022829208e-01,7.520525300644136379e-01,7.099304884354797451e+00
