t,x,y,vx,vy,dvx_dt,dvx_dt_noisy
2.604520904180836371e+00,1.056776334723391053e-01,-6.694565924811465285e-01,1.096876820523069895e+00,-2.468041158425176296e-01,-2.115440555632062680e-01,-2.055276387070174571e-01
2.606521304260852379e+00,1.078714000937318063e-01,-6.699467800135110451e-01,1.096449693551232007e+00,-2.432864965844976912e-01,-2.154953396984121139e-01,-2.116676461404384813e-01
2.608521704340868386e+00,1.100643043783165603e-01,-6.704299371038496824e-01,1.096014672726844497e+00,-2.397751056012591142e-01,-2.194362482996976838e-01,-2.170725029958391616e-01
2.610522104420884393e+00,1.122563305549190704e-01,-6.709060762091547669e-01,1.095571778840102484e+00,-2.362699321998711355e-01,-2.233667881696664581e-01,-2.264590356375566216e-01
2.612522504500900400e+00,1.144474628944900235e-01,-6.713752097663200358e-01,1.095121032670478112e+00,-2.327709660061056951e-01,-2.272869646476833316e-01,-2.104743993684290160e-01
2.614522904580916407e+00,1.166376857101050213e-01,-6.718373501921414137e-01,1.094662454986720546e+00,-2.292781969644374918e-01,-2.311967816918895635e-01,-2.428752146138494217e-01
2.616523304660932414e+00,1.188269833569647327e-01,-6.722925098833164581e-01,1.094196066546855972e+00,-2.257916153380438995e-01,-2.350962419586875018e-01,-2.353225665168083292e-01
2.618523704740947977e+00,1.210153402323942001e-01,-6.727407012164443589e-01,1.093721888098188266e+00,-2.223112117088058559e-01,-2.389853468797536462e-01,-2.447871556076466060e-01
2.620524104820963984e+00,1.232027407758450044e-01,-6.731819365480262718e-01,1.093239940377297215e+00,-2.188369769773045870e-01,-2.428640967366409442e-01,-2.325436662557323619e-01
2.622524504900979991e+00,1.253891694688921699e-01,-6.736162282144650959e-01,1.092750244110040736e+00,-2.153689023628264088e-01,-2.467324907330135653e-01,-2.324276756600707483e-01
2.624524904980995998e+00,1.275746108352362462e-01,-6.740435885320655851e-01,1.092252820011553327e+00,-2.119069794033596188e-01,-2.505905270645871763e-01,-2.381496386564845025e-01
2.626525305061012006e+00,1.297590494407027117e-01,-6.744640297970339038e-01,1.091747688786246728e+00,-2.084511999555952455e-01,-2.544382029868160200e-01,-2.468841311692310803e-01
2.628525705141028013e+00,1.319424698932419593e-01,-6.748775642854785151e-01,1.091234871127809480e+00,-2.050015561949268816e-01,-2.582755148803831946e-01,-2.723015346451832519e-01
2.630526105221044020e+00,1.341248568429295185e-01,-6.752842042534091815e-01,1.090714387719207590e+00,-2.015580406154510174e-01,-2.621024583145503684e-01,-2.412901312390871023e-01
2.632526505301060027e+00,1.363061949819657781e-01,-6.756839619367378535e-01,1.090186259232684085e+00,-1.981206460299667904e-01,-2.659190281084126695e-01,-2.607520672126661943e-01
2.634526905381076034e+00,1.384864690446760971e-01,-6.760768495512778919e-01,1.089650506329758795e+00,-1.946893655699760139e-01,-2.697252183901140965e-01,-2.708098508400822446e-01
2.636527305461092041e+00,1.406656638076778931e-01,-6.764628793126649109e-01,1.089107149715711875e+00,-1.912641923876801653e-01,-2.735210226402769451e-01,-2.733060166791296819e-01
2.638527705541108048e+00,1.428437640832568301e-01,-6.768420634969234406e-01,1.088556210347820130e+00,-1.878451187907426712e-01,-2.773064336908588889e-01,-2.807016250273748903e-01
2.640528105621124055e+00,1.450207547155797916e-01,-6.772144142914100495e-01,1.087997709043592387e+00,-1.844321384864314461e-01,-2.810814438761813361e-01,-2.768426381489432209e-01
2.642528505701140062e+00,1.471966205907598302e-01,-6.775799438629490634e-01,1.087431666611055503e+00,-1.810252455077082379e-01,-2.848460450557831480e-01,-2.817443669746770851e-01
2.644528905781156070e+00,1.493713466375320154e-01,-6.779386643698980253e-01,1.086858103878345805e+00,-1.776244340294525215e-01,-2.886002286562665553e-01,-2.922012291129335582e-01
2.646529305861172077e+00,1.515449178272531283e-01,-6.782905879621466960e-01,1.086277041693707313e+00,-1.742296983684614720e-01,-2.923439857185811674e-01,-3.180429000863359557e-01
2.648529705941188084e+00,1.537173191739018840e-01,-6.786357267811173877e-01,1.085688500925493072e+00,-1.708410329834500752e-01,-2.960773069435942428e-01,-2.964285202940739605e-01
2.650530106021204091e+00,1.558885357340787647e-01,-6.789740929597652963e-01,1.085092502462164266e+00,-1.674584324750509889e-01,-2.998001827359956240e-01,-2.950318231736006047e-01
2.652530506101220098e+00,1.580585526070061586e-01,-6.793056986225779470e-01,1.084489067212290436e+00,-1.640818915858146265e-01,-3.035126032465769730e-01,-2.982509247976536937e-01
2.654530906181236105e+00,1.602273549345283044e-01,-6.796305558855755269e-01,1.083878216104549930e+00,-1.607114052002091564e-01,-3.072145584129309381e-01,-3.087492084206878151e-01
2.656531306261252112e+00,1.623949279011112079e-01,-6.799486768563108852e-01,1.083259970087729229e+00,-1.573469683446205025e-01,-3.109060379986084421e-01,-3.063728903039743545e-01
2.658531706341268119e+00,1.645612567338428645e-01,-6.802600736338692000e-01,1.082634350130723844e+00,-1.539885761873523162e-01,-3.145870316307802783e-01,-3.043038422264105480e-01
2.660532106421284126e+00,1.667263267024329532e-01,-6.805647583088685337e-01,1.082001377222536975e+00,-1.506362240386259765e-01,-3.182575288364362653e-01,-3.229600316620749312e-01
2.662532506501300134e+00,1.688901231192130870e-01,-6.808627429634594996e-01,1.081361072372280852e+00,-1.472899073505805623e-01,-3.219175190771670358e-01,-3.072547286229807550e-01
2.664532906581316141e+00,1.710526313391367570e-01,-6.811540396713250400e-01,1.080713456609175838e+00,-1.439496217172730186e-01,-3.255669917825651516e-01,-3.451185748007744025e-01
2.666533306661332148e+00,1.732138367597792217e-01,-6.814386604976808703e-01,1.080058550982551102e+00,-1.406153628746779072e-01,-3.292059363822795737e-01,-3.418164217194702981e-01
2.668533706741348155e+00,1.753737248213376454e-01,-6.817166174992753680e-01,1.079396376561843951e+00,-1.372871267006876006e-01,-3.328343423367665088e-01,-3.418857918405207030e-01
2.670534106821364162e+00,1.775322810066309875e-01,-6.819879227243893505e-01,1.078726954436600494e+00,-1.339649092151121434e-01,-3.364521991667685508e-01,-3.608968662615239520e-01
2.672534506901380169e+00,1.796894908411001135e-01,-6.822525882128362973e-01,1.078050305716474977e+00,-1.306487065796794467e-01,-3.400594964815577548e-01,-3.500571226918856027e-01
2.674534906981396176e+00,1.818453398928076559e-01,-6.825106259959621280e-01,1.077366451531230229e+00,-1.273385150980350100e-01,-3.436562240059792273e-01,-3.311725042496154181e-01
2.676535307061412183e+00,1.839998137724382088e-01,-6.827620480966456462e-01,1.076675413030737660e+00,-1.240343312157421440e-01,-3.472423716063258170e-01,-3.348270809537999826e-01
2.678535707141428190e+00,1.861528981332981059e-01,-6.830068665292978736e-01,1.075977211384977039e+00,-1.207361515202819563e-01,-3.508179293150810452e-01,-3.498443446878189977e-01
2.680536107221444198e+00,1.883045786713155589e-01,-6.832450932998626048e-01,1.075271867784036495e+00,-1.174439727410531847e-01,-3.543828873545584179e-01,-3.371728676871786901e-01
2.682536507301460205e+00,1.904548411250406303e-01,-6.834767404058162965e-01,1.074559403438112959e+00,-1.141577917493723920e-01,-3.579372361594716501e-01,-3.555423339600097266e-01
2.684536907381476212e+00,1.926036712756452607e-01,-6.837018198361679566e-01,1.073839839577511279e+00,-1.108776055584738407e-01,-3.614809663984653310e-01,-3.664590859646278398e-01
2.686537307461492219e+00,1.947510549469231855e-01,-6.839203435714589219e-01,1.073113197452645329e+00,-1.076034113235095346e-01,-3.650140689946369532e-01,-3.625977613008087852e-01
2.688537707541508226e+00,1.968969780068021425e-01,-6.841323235944217762e-01,1.072379498302689749e+00,-1.043352061009717030e-01,-3.685365351357960950e-01,-3.699080012394351247e-01
2.690538107621524233e+00,1.990414263641668291e-01,-6.843377719099404954e-01,1.071638763328526478e+00,-1.010729864160297142e-01,-3.720483562648103093e-01,-3.646890216598103196e-01
2.692538507701540240e+00,2.011843859590268513e-01,-6.845367004838184277e-01,1.070891013878992659e+00,-9.781674964862455135e-02,-3.755495241485165558e-01,-3.905800305460505606e-01
2.694538907781556247e+00,2.033258427740128049e-01,-6.847291212744297528e-01,1.070136271320975441e+00,-9.456649329851589403e-02,-3.790400308793810957e-01,-3.690458814460688131e-01
2.696539307861572254e+00,2.054657828352000615e-01,-6.849150462363372549e-01,1.069374557027138462e+00,-9.132221490272118825e-02,-3.825198688885393938e-01,-3.871151362004245922e-01
2.698539707941588262e+00,2.076041922121087124e-01,-6.850944873202921004e-01,1.068605892375922739e+00,-8.808391203551571569e-02,-3.859890309605831238e-01,-3.774358007954805583e-01
2.700540108021604269e+00,2.097410570177037914e-01,-6.852674564732335050e-01,1.067830298751546003e+00,-8.485158230843255212e-02,-3.894475102475318251e-01,-4.048579122659956564e-01
2.702540508101620276e+00,2.118763634083949687e-01,-6.854339656382892887e-01,1.067047797544002696e+00,-8.162522337026259511e-02,-3.928953002820141371e-01,-3.970878868365370074e-01
2.704540908181636283e+00,2.140100975840368014e-01,-6.855940267547755429e-01,1.066258410149064417e+00,-7.840483290705455022e-02,-3.963323949896850884e-01,-3.955517627861829255e-01
2.706541308261652290e+00,2.161422457879285941e-01,-6.857476517581966302e-01,1.065462157968279477e+00,-7.519040864211490316e-02,-3.997587887009009799e-01,-3.907442624113893204e-01
2.708541708341668297e+00,2.182727943068144827e-01,-6.858948525802452956e-01,1.064659062408973345e+00,-7.198194833600798925e-02,-4.031744761616766204e-01,-4.153497868533951864e-01
2.710542108421684304e+00,2.204017294708833785e-01,-6.860356411488026662e-01,1.063849144884248421e+00,-6.877944978655592401e-02,-4.065794525439476170e-01,-3.899050099848600515e-01
2.712542508501700311e+00,2.225290376537689407e-01,-6.861700293879383628e-01,1.063032426812983822e+00,-6.558291082883864476e-02,-4.099737134551595941e-01,-4.051470787051244526e-01
2.714542908581716318e+00,2.246547052725496874e-01,-6.862980292179099440e-01,1.062208929619835374e+00,-6.239232933519386209e-02,-4.133572549472070423e-01,-4.186150091312381138e-01
2.716543308661732326e+00,2.267787187877489119e-01,-6.864196525551635730e-01,1.061378674735236505e+00,-5.920770321521715007e-02,-4.167300735247405075e-01,-4.045570531828597272e-01
2.718543708741748333e+00,2.289010647033346835e-01,-6.865349113123339064e-01,1.060541683595396911e+00,-5.602903041576184212e-02,-4.200921661528669859e-01,-4.190650559226407057e-01
2.720544108821764340e+00,2.310217295667198190e-01,-6.866438173982436499e-01,1.059697977642303446e+00,-5.285630892093912819e-02,-4.234435302642585719e-01,-4.118605604571462520e-01
2.722544508901780347e+00,2.331406999687620774e-01,-6.867463827179040026e-01,1.058847578323719896e+00,-4.968953675211795068e-02,-4.267841637656937248e-01,-4.035526856782259975e-01
2.724544908981796354e+00,2.352579625437637989e-01,-6.868426191725144347e-01,1.057990507093186983e+00,-4.652871196792507380e-02,-4.301140650440465896e-01,-4.224287812674608067e-01
2.726545309061812361e+00,2.373735039694722937e-01,-6.869325386594629101e-01,1.057126785410022141e+00,-4.337383266424513217e-02,-4.334332329717450749e-01,-4.387000276074454197e-01
2.728545709141828368e+00,2.394873109670795919e-01,-6.870161530723254417e-01,1.056256434739319960e+00,-4.022489697422049204e-02,-4.367416669117152872e-01,-4.409987412656267702e-01
2.730546109221844375e+00,2.415993703012225269e-01,-6.870934743008667578e-01,1.055379476551951745e+00,-3.708190306825133453e-02,-4.400393667218295835e-01,-4.342138232580449175e-01
2.732546509301860382e+00,2.437096687799826800e-01,-6.871645142310396359e-01,1.054495932324565954e+00,-3.394484915399570424e-02,-4.433263327588768399e-01,-4.404472785879392505e-01
2.734546909381876389e+00,2.458181932548864912e-01,-6.872292847449854580e-01,1.053605823539587760e+00,-3.081373347636939819e-02,-4.466025658820687583e-01,-4.549328655175986502e-01
2.736547309461892397e+00,2.479249306209051484e-01,-6.872877977210335443e-01,1.052709171685219491e+00,-2.768855431754604912e-02,-4.498680674561028603e-01,-4.565491626123626689e-01
2.738547709541908404e+00,2.500298678164546429e-01,-6.873400650337020412e-01,1.051805998255439745e+00,-2.456930999695706996e-02,-4.531228393537932164e-01,-4.464650190609713021e-01
2.740548109621924411e+00,2.521329918233958245e-01,-6.873860985536971446e-01,1.050896324750004940e+00,-2.145599887129173711e-02,-4.563668839582890047e-01,-4.328999002496760062e-01
2.742548509701940418e+00,2.542342896645792827e-01,-6.874259101488887636e-01,1.049980172585454952e+00,-1.834861916398445453e-02,-4.596002041583002740e-01,-4.859038779713796830e-01
2.744548909781956425e+00,2.563337483964921448e-01,-6.874595116837376452e-01,1.049057563060708187e+00,-1.524716887790859843e-02,-4.628228033383545714e-01,-4.555836419601273501e-01
2.746549309861972432e+00,2.584313551186986913e-01,-6.874869150160303199e-01,1.048128517676804927e+00,-1.215164640936780560e-02,-4.660346854044721820e-01,-4.681451572346889134e-01
2.748549709941988439e+00,2.605270969739887366e-01,-6.875081320001923402e-01,1.047193057923802462e+00,-9.062050159487387152e-03,-4.692358547772693123e-01,-4.614422076398674299e-01
2.750550110022004446e+00,2.626209611482294148e-01,-6.875231744874216178e-01,1.046251205270562812e+00,-5.978378515087277856e-03,-4.724263163917444275e-01,-4.637491026110917014e-01
2.752550510102020453e+00,2.647129348703650131e-01,-6.875320543256883132e-01,1.045302981164752509e+00,-2.900629848682029222e-03,-4.756060756973113923e-01,-4.750776948469259131e-01
2.754550910182036461e+00,2.668030054124171935e-01,-6.875347833597346137e-01,1.044348407032843484e+00,1.711974815191696919e-04,-4.787751386575161971e-01,-4.889348741277381727e-01
2.756551310262052468e+00,2.688911600894848264e-01,-6.875313734310751768e-01,1.043387504280111511e+00,3.237105131612516562e-03,-4.819335117494477627e-01,-4.959040306844776924e-01
2.758551710342068475e+00,2.709773862597439353e-01,-6.875218363779966868e-01,1.042420294290638205e+00,6.297094771999592333e-03,-4.850812019628583105e-01,-5.038229888487899544e-01
2.760552110422084482e+00,2.730616713244479188e-01,-6.875061840355581877e-01,1.041446798427309250e+00,9.351168087387329991e-03,-4.882182167990016253e-01,-4.759947607966524830e-01
2.762552510502100489e+00,2.751440027279273837e-01,-6.874844282355907499e-01,1.040467038031815061e+00,1.239932677678807355e-02,-4.913445642692036985e-01,-4.934415879267736726e-01
2.764552910582116496e+00,2.772243679575902564e-01,-6.874565808066979145e-01,1.039481034424651229e+00,1.544157255351951558e-02,-4.944602528931726915e-01,-4.998630025667582522e-01
2.766553310662132503e+00,2.793027545439216164e-01,-6.874226535742553601e-01,1.038488808905118077e+00,1.847790714520474581e-02,-4.975652916970633721e-01,-5.003424858053272528e-01
2.768553710742148510e+00,2.813791500604838069e-01,-6.873826583604107920e-01,1.037490382751320217e+00,2.150833229377221295e-02,-5.006596902113037428e-01,-5.140543673952694403e-01
2.770554110822164517e+00,2.834535421239165465e-01,-6.873366069840843862e-01,1.036485777220167659e+00,2.453284975545574897e-02,-5.037434584681947936e-01,-5.006973126729842294e-01
2.772554510902180525e+00,2.855259183939367063e-01,-6.872845112609685669e-01,1.035475013547374923e+00,2.755146130079457606e-02,-5.068166069992926515e-01,-4.936295920388547032e-01
2.774554910982196532e+00,2.875962665733383661e-01,-6.872263830035276744e-01,1.034458112947461039e+00,3.056416871463327189e-02,-5.098791468325837295e-01,-4.984945405248740746e-01
2.776555311062212539e+00,2.896645744079929807e-01,-6.871622340209985191e-01,1.033435096613750215e+00,3.357097379612180438e-02,-5.129310894894612005e-01,-5.285890802017384482e-01
2.778555711142228546e+00,2.917308296868492135e-01,-6.870920761193900494e-01,1.032405985718371388e+00,3.657187835871551079e-02,-5.159724469815120118e-01,-5.023373281434224680e-01
2.780556111222244553e+00,2.937950202419329360e-01,-6.870159211014835732e-01,1.031370801412258009e+00,3.956688423017511863e-02,-5.190032318071223782e-01,-5.266456007543857121e-01
2.782556511302260560e+00,2.958571339483472840e-01,-6.869337807668323137e-01,1.030329564825148481e+00,4.255599325256671783e-02,-5.220234569479135223e-01,-5.411529796003411441e-01
2.784556911382276567e+00,2.979171587242727126e-01,-6.868456669117620761e-01,1.029282297065585938e+00,4.553920728226176773e-02,-5.250331358650098812e-01,-5.373278582191159947e-01
2.786557311462292574e+00,2.999750825309668856e-01,-6.867515913293705809e-01,1.028229019220918472e+00,4.851652818993712479e-02,-5.280322824951542149e-01,-5.376974236076047520e-01
2.788557711542308581e+00,3.020308933727647305e-01,-6.866515658095280195e-01,1.027169752357298682e+00,5.148795786057502877e-02,-5.310209112466722781e-01,-5.310903896500727139e-01
2.790558111622324589e+00,3.040845792970783834e-01,-6.865456021388766095e-01,1.026104517519684123e+00,5.445349819346308184e-02,-5.339990369952972715e-01,-5.443187917251597341e-01
