D,rho,L,L_noisy
1.055953390870839614e+00,2.578762117450380739e-02,2.931626614841228218e+00,2.924943703246683402e+00
1.308902862130298106e-01,3.896342990662483019e-01,3.862746644229907655e+00,3.860742678438893183e+00
2.516983781805327003e-01,3.544198790536046695e-01,3.661842883472469445e+00,3.660667745699047071e+00
2.618188383815581943e+01,6.790866519659890521e-01,1.902484294222082539e+00,1.908487249418596710e+00
6.570721408573287903e+00,4.053323603449768275e-01,2.403736358185992295e+00,2.397373184870399854e+00
4.417248943291550156e-01,8.947238722773549757e-02,3.252049414983888997e+00,3.248275212949515378e+00
1.224973472776198413e+01,3.075170490985814076e-01,1.997267502987047916e+00,2.007447172004758862e+00
2.461582417218983465e-01,6.127139376229779888e-01,3.923634651349481306e+00,3.920911379393284601e+00
1.046076082530460205e+01,7.758150602796667350e-01,2.389050089314815661e+00,2.385890447109793921e+00
9.228280065157475676e+00,8.035506987886074093e-01,2.484937792103703025e+00,2.493040493577779682e+00
1.038908248971655846e-01,2.377833798947951438e-01,3.755023526328441275e+00,3.757208788177524017e+00
3.424099854868301485e+00,8.011623274361585612e-01,3.060249157702513934e+00,3.060621583941323109e+00
1.509893431470221614e+01,8.308277147223818160e-01,2.235944023619475640e+00,2.237605978471150614e+00
1.886258539223665309e+01,4.137680571732362256e-01,1.864972780010130116e+00,1.852042576951402619e+00
1.309558843395212158e+01,3.853109161268155058e-01,2.008121299295985818e+00,2.012203335785891944e+00
4.519983418521558605e+01,3.443556810149241976e-01,1.591256782370617406e+00,1.603994762042653344e+00
1.856194670603266061e+01,6.002450505657577207e-01,1.978099807082205563e+00,1.983398971526288301e+00
5.834043998148584365e+01,8.818691890970068448e-01,1.828001416679104318e+00,1.811939646070851229e+00
1.755581560902090388e+00,6.356852045152587838e-01,3.242914785075324602e+00,3.245267388051928048e+00
1.266143588050004654e-01,4.608724341910909739e-01,3.944606093302333694e+00,3.935078844118077512e+00
3.491485518076908323e-01,2.656531584364284493e-01,3.484703960584865534e+00,3.481970564331242635e+00
7.300403155732484439e-01,8.472333702726156934e-01,3.781299502057509088e+00,3.782138599258419553e+00
1.334672897014964610e-01,5.529886186833889994e-01,4.027616173829462021e+00,4.015245868602265844e+00
2.110953299628225976e-01,7.685559279624949447e-01,4.124275453224041321e+00,4.137196507625721331e+00
3.600288998630936099e+00,4.958927680785940040e-01,2.797077012698983012e+00,2.795960396112612933e+00
5.720949963951520445e-01,2.427153548272583394e-01,3.316475748329108963e+00,3.323979812228514685e+00
7.187955912465574526e-01,7.199976095978003476e-01,3.671549132418360006e+00,3.677483931004768447e+00
1.676519386925303223e+01,8.765249371119188115e-01,2.226292724789519006e+00,2.239326291502610644e+00
3.664704006181549545e+01,3.257621289121242492e-01,1.629506048474502977e+00,1.641023732217304243e+00
3.855843732153471848e+01,7.049290815861182224e-01,1.804264693576868472e+00,1.789133091674020015e+00
1.293792985475956003e+00,3.417130322530754216e-01,3.123032104068813819e+00,3.123080213098458735e+00
1.345520193198620262e+01,7.204665671097757462e-01,2.208446533968610570e+00,2.186722478802186398e+00
3.605071634151610738e+01,1.789179176620286360e-01,1.573573206458734663e+00,1.568735436642252568e+00
2.837086780711172707e-01,6.512545520870898219e-01,3.919429574305024921e+00,3.926213801165963080e+00
3.996326863843936428e-01,8.277518044628354721e-01,3.980198245550548464e+00,3.988981212078554606e+00
8.787814466906613831e+00,2.957883092009032100e-01,2.168087683857536252e+00,2.180625943439680636e+00
6.261106336554425056e-01,3.348181986432004903e-02,3.100552438771393415e+00,3.096434662274896610e+00
3.784700010695164485e-01,8.458881359738746886e-01,4.016053323606429082e+00,4.018912964417607370e+00
1.266370199225125504e+00,5.054666879136459068e-01,3.268457230431807581e+00,3.269093966740127311e+00
1.116734006891161313e-01,2.163353177118360338e-01,3.717309729280723563e+00,3.729646597398482921e+00
2.065179614168988209e+00,3.761124260572590305e-02,2.703818754440578953e+00,2.719371754347450487e+00
1.386148714790897962e-01,3.101706209618853571e-01,3.767123252732921479e+00,3.763207919746125896e+00
5.421640853877384147e-01,5.112638417674920666e-01,3.579788025573445776e+00,3.617304375246109149e+00
4.493933096693921714e-01,4.636654313064579314e-01,3.596477469992505061e+00,3.596117062650711294e+00
9.734994301475814460e-01,2.836272849425582332e-01,3.177253994150424976e+00,3.173265109817481999e+00
2.377770143062732100e-01,5.536507026386309205e-01,3.874952721614973061e+00,3.880631121982445197e+00
2.591726977012614341e+00,6.945740281209775713e-01,3.113832817073514114e+00,3.121104740924092624e+00
1.157630418406775696e+01,3.641228782398055475e-01,2.058399316913720245e+00,2.063555459461341890e+00
1.039409712146553089e+00,6.528145029927547860e-01,3.472023614613464204e+00,3.465226848278355476e+00
6.047552626865510916e+01,8.451932506366349740e-01,1.784851370867354348e+00,1.799289380582528297e+00
3.795776534536750546e+01,8.873338760204073361e-02,1.528382889180292414e+00,1.528641127819240442e+00
8.280287311364409319e-01,1.897305199789775243e-01,3.151087529249555264e+00,3.166192230916375916e+00
1.308281531186238078e-01,5.732536465884027210e-01,4.053591794640803769e+00,4.067257413255944698e+00
2.016392634193864097e+01,6.529749069438041120e-01,1.978548533612126459e+00,1.965559981318787841e+00
5.248520994026932840e-01,7.890569071930167988e-01,3.848912510616497418e+00,3.838869379347189081e+00
9.919347882949481887e-01,2.850506539912729398e-01,3.171901443480681149e+00,3.161659112102576774e+00
5.470231159807620536e+00,7.384764227209427156e-01,2.750022071296997606e+00,2.752292846902911094e+00
9.922909504290699090e+01,8.844685001928267454e-01,1.696950492591056792e+00,1.697271633816064718e+00
7.925610034448608010e-01,1.267141076623084783e-01,3.110420691802020965e+00,3.112896444197360779e+00
2.544304047285127712e+00,8.463656371354832952e-01,3.246957871596282352e+00,3.238630763502454268e+00
7.626980720671643788e+00,7.869321822418963164e-01,2.587471017306653298e+00,2.591542490965807133e+00
1.122321124806552817e+01,2.743643403118001811e-01,2.023199475585504725e+00,2.037050521683187121e+00
4.330106223704441870e-01,5.531306598298662003e-01,3.692539603938195469e+00,3.679003656791738130e+00
6.108931318975635349e+00,5.541633309792005635e-01,2.548288987347155921e+00,2.546151034910680178e+00
4.288637400908614339e+00,1.107345709361288039e-01,2.438304649233501653e+00,2.440614706778534426e+00
9.456699488864572345e+00,3.366524344006304181e-01,2.151621130966540285e+00,2.150150625180736519e+00
2.213048465859176750e-01,3.053281628131720438e-01,3.647348485786678474e+00,3.645207211339089426e+00
2.392674096176538867e-01,7.022414047165118633e-01,4.020957969839110469e+00,4.038480609684563127e+00
8.444665884112988863e+01,8.665858892449623818e-01,1.719426884497305297e+00,1.732097559545153320e+00
2.910078428330376710e+01,4.525842544706561166e-02,1.567815202605743030e+00,1.576149152039004520e+00
3.038588887846756492e+01,7.477960087035138148e-01,1.901328769527708351e+00,1.893556773893793732e+00
6.343270392247187317e+01,5.392903461738688398e-01,1.599673576680211706e+00,1.621929643879930216e+00
7.619794870985394653e+01,6.645512990033836109e-01,1.616407476234668739e+00,1.619866502861892599e+00
1.515174303385382393e+00,6.420413866958507576e-01,3.310797644728716627e+00,3.304867885300310171e+00
1.828948719144642254e+01,7.021196654223175182e-01,2.051030776033177627e+00,2.047507003218489441e+00
8.411244893842537707e+00,6.652469672509591092e-01,2.436100945101833393e+00,2.431057658910256158e+00
4.781353002261483631e+00,3.674128644576865610e-01,2.555965909850886231e+00,2.577031276290499662e+00
1.091553810269478220e+01,8.303988708835137178e-01,2.407946406854520660e+00,2.409858276611287931e+00
9.084485862062984252e-01,2.507359307641978674e-01,3.172863183494017303e+00,3.173356380323444803e+00
3.859545398979933140e+01,7.606847088100657794e-01,1.840583626017174623e+00,1.818917504423992249e+00
1.663669231254215397e+00,5.497240029525553018e-01,3.194864502582128729e+00,3.202102605104901301e+00
2.783146472367254431e-01,6.728957313606029333e-02,3.354098044021099234e+00,3.343383084450247456e+00
1.078804012361622988e-01,4.933528633001042496e-01,4.015853588192610957e+00,4.004424021855147231e+00
8.271189979966164785e+00,1.358744299060390126e-01,2.107605773268449667e+00,2.113601350248089705e+00
4.953304958767224542e-01,7.345483979054446833e-01,3.818188370377201490e+00,3.809424285205336602e+00
7.382384818283159689e+01,5.952620608847245531e-01,1.591629902528096441e+00,1.599858252033155681e+00
3.846036240824711738e-01,6.283662506530760528e-01,3.802165289134192161e+00,3.813254220013677198e+00
8.882561521840401930e-01,8.149379476740660211e-01,3.676504114982412919e+00,3.658480165777504123e+00
8.961795948078585639e+01,8.379049061896178818e-01,1.681247910476784790e+00,1.679756810128101741e+00
3.627136175803672646e+00,6.818966433734416910e-01,2.935120023098727327e+00,2.919251843409615521e+00
5.835442537713736755e+01,8.252518240164249397e-01,1.777778779084614236e+00,1.777029439256466725e+00
2.209596745094835057e+01,8.664086561371093786e-01,2.104148123590055874e+00,2.113140103375118262e+00
2.274558339520462713e-01,7.505310726493211737e-01,4.084168514346353085e+00,4.070400240687300553e+00
4.445803986548808595e-01,7.466832992423569348e-02,3.236478456041049778e+00,3.254370054148438829e+00
1.450549895896387609e+00,2.142046098403959098e-01,2.975544443258987926e+00,2.972298031870194368e+00
4.394088019432935965e+01,7.163544850553108523e-01,1.776474557949429434e+00,1.764498879949033094e+00
1.004534477263214098e+00,2.695129803491134179e-01,3.154204627919483084e+00,3.152811454399674584e+00
2.450451524845129292e+00,6.382676053443295805e-01,3.095170913267303536e+00,3.102938660544552363e+00
2.768830983151493452e+00,3.301948831349209024e-01,2.800047247289997987e+00,2.786117914329718559e+00
9.424661075700163648e-01,5.547556381080643861e-01,3.423738928124913539e+00,3.423596268513430463e+00
2.287999121923080281e+01,8.967074025692506334e-01,2.119737584713698997e+00,2.105839459750971088e+00
1.460428107092741623e-01,7.162747006144759565e-01,4.173669316153067577e+00,4.185544777868313027e+00
4.761354130245875060e-01,3.374545301879930959e-01,3.460514400310206629e+00,3.461893129238533096e+00
2.987140301734575587e+01,5.330785340875197204e-02,1.565099165431203199e+00,1.560672316888069178e+00
7.063583935953125170e+00,6.246614030528834238e-01,2.512232988428251712e+00,2.522407853172062620e+00
3.431424828643875546e+00,4.395531054373150170e-01,2.779379041623076585e+00,2.766312929027098466e+00
1.283878396895144824e+00,8.519106022893572217e-01,3.559767650866910049e+00,3.555650782930852571e+00
2.457076794873528647e-01,7.123809950108977995e-01,4.023134203385647645e+00,4.041409389055728774e+00
2.346134617413505818e+00,5.520774579767644408e-01,3.046585584986369888e+00,3.045154921181729257e+00
9.147100009131150955e+01,5.185722863555645157e-01,1.517877309493250726e+00,1.531252918801824903e+00
6.099095368931585881e+00,6.110572663927857917e-01,2.590108061945349593e+00,2.591865421448564355e+00
5.367079795263145492e+00,5.645640793732709106e-01,2.630932707606444598e+00,2.623736457989597426e+00
9.340190947246645692e+01,2.003198431680409675e-01,1.407162869410368167e+00,1.404500655699227440e+00
4.531167751213332195e+01,7.554340352299115935e-01,1.793453952101220938e+00,1.794023292516884860e+00
9.944843539522776155e+01,2.760874588748738478e-01,1.420681720192638497e+00,1.416381583036209424e+00
7.259388158394699531e+01,1.658076390515280107e-01,1.437889764013249971e+00,1.429442746715647639e+00
1.005751190271037032e+01,3.211688117484514660e-01,2.108446197071133899e+00,2.100422280290162202e+00
8.240177768169377748e-01,5.027305192525682864e-01,3.427206149706952587e+00,3.412161470339315716e+00
7.663541862158081308e+00,3.508197563414120479e-01,2.279739945001010071e+00,2.280630977700398798e+00
1.108228992100208643e+00,6.878039280636089048e-02,2.951445870489290524e+00,2.955166678938339064e+00
2.705880372086484442e+01,5.245514544218221609e-01,1.802432037809700960e+00,1.809705036830188130e+00
2.581673894315958395e-01,6.698610645185106849e-01,3.966187192078816981e+00,3.947911329621507814e+00
2.441400338408685755e+00,8.214371984290199658e-01,3.246186763604431036e+00,3.254025440819725112e+00
3.329109395552997341e+01,2.005562133740851349e-02,1.528949329777729682e+00,1.528558269050144691e+00
2.309597279781264945e+00,2.658713696524238612e-01,2.831238141232351513e+00,2.816731981713679112e+00
6.354092726195370133e+00,1.883770947798776296e-01,2.283464694068120693e+00,2.284223045192601553e+00
1.971736218307528765e-01,4.111133336723215015e-01,3.783389269944212430e+00,3.791315218055843150e+00
7.166629457930626668e-01,1.180905318530287712e-01,3.134636224668245763e+00,3.139640431980070812e+00
7.302232995615649713e+01,3.901096537906818540e-01,1.513444973512680036e+00,1.520478245889003599e+00
9.350151246337102151e+00,5.919026274089654871e-01,2.321346091972303682e+00,2.330579436323369169e+00
1.243991767180632202e+00,1.669075934820337392e-01,2.992779148302326497e+00,3.001518720850925970e+00
3.553395335350789441e+00,6.933092380680704325e-01,2.954825169873360302e+00,2.954250669384869354e+00
2.111571221545044708e+01,6.218305433823691220e-02,1.658500101767373058e+00,1.637457795682427664e+00
2.303621110860472498e+01,4.249791441569259476e-01,1.800796885870127539e+00,1.792984570145896184e+00
3.047220048022052197e+01,5.680949619577735366e-01,1.791026946482913829e+00,1.794372907866733202e+00
7.394827308944283972e-01,8.211214079645883235e-01,3.752669864352333295e+00,3.747761136138588967e+00
5.187018732241354124e-01,3.195702667444736411e-01,3.417358581346333857e+00,3.424002403429423413e+00
8.232380731669872276e+00,5.793669904685305738e-02,2.065760007867343262e+00,2.073528188917177495e+00
3.815943555714604862e+00,7.318225681660683879e-01,2.947395350073115594e+00,2.947668906186406979e+00
4.950627551836708662e+00,7.912141975698377960e-01,2.849546637420555140e+00,2.868138508444236123e+00
4.403974083910030535e-01,3.940749253449258305e-01,3.537518291424833983e+00,3.527562962009319403e+00
9.033839793487329350e-01,7.206963499771389392e-01,3.586012512123132545e+00,3.595123095449070938e+00
1.803680216134768344e+01,8.107757634836755267e-01,2.138179525020103888e+00,2.133253664985571341e+00
1.188419506490267841e+00,1.149895512616625343e-01,2.965959159359975672e+00,2.957954496218864637e+00
1.872650159222674660e+01,7.927860177474085335e-01,2.107911030916580941e+00,2.113599183615831212e+00
1.380174466080527351e-01,9.015755820248194316e-03,3.457252024757725195e+00,3.450895887064205692e+00
7.121943747932310487e+01,3.613440523752006195e-01,1.507809858663147873e+00,1.516202748480309115e+00
4.209389525738118643e-01,3.892453266035145187e-01,3.546885856626924571e+00,3.535022919754742254e+00
2.720338194147773780e+00,7.048877229557193314e-01,3.098744718775131357e+00,3.098900558115690540e+00
5.789695985379901799e+01,8.114676442563452108e-01,1.769204187303757836e+00,1.760574888080722822e+00
5.760219697233305292e-01,8.484418257253467655e-01,3.870755673303337030e+00,3.868210892707174775e+00
4.810085739843916186e-01,5.899511435951670935e-01,3.692725628921774472e+00,3.688811515505274308e+00
9.055701900720976028e+01,8.173764784794855798e-01,1.663774527115558621e+00,1.652294833304525090e+00
5.167619182152432700e+01,7.201927052546159835e-01,1.737300235129092929e+00,1.743663031792110907e+00
3.951287145942202983e+00,7.191399769319266333e-02,2.451839402184244232e+00,2.439196966772235964e+00
1.524283804138183984e-01,7.739497587705975734e-01,4.221700133763997442e+00,4.211709238094438312e+00
6.516375836979785952e+00,2.899300552714988988e-01,2.333434649883233014e+00,2.342162161569855350e+00
5.685053587672290742e-01,4.539687694510190497e-01,3.511347502561591671e+00,3.520894906071669883e+00
4.385624331918955288e-01,6.961053729408261947e-02,3.235577946652724357e+00,3.242072399406132011e+00
