t,N,D,Phi,dN_dt,dN_dt_noisy
1.045209041808361761e+01,8.457466870394782745e+03,2.490675045779451011e+02,6.218060688182686313e+00,-5.521113401675125942e+01,-5.415743858621050322e+01
1.046209241848369764e+01,8.456914853074096754e+03,2.491851584324365660e+02,6.221988352253520205e+00,-5.517032902682660733e+01,-5.399548434668242436e+01
1.047209441888377768e+01,8.456363243588584737e+03,2.493026757691592934e+02,6.225913209281427996e+00,-5.512958164643850978e+01,-5.755974497412940138e+01
1.048209641928385771e+01,8.455812041361290539e+03,2.494200567539148494e+02,6.229835261329522034e+00,-5.508889173555650132e+01,-5.319879609884475968e+01
1.049209841968393775e+01,8.455261245816707742e+03,2.495373015522798426e+02,6.233754510459070808e+00,-5.504825915471343478e+01,-5.679607369301272257e+01
1.050210042008401778e+01,8.454710856380770565e+03,2.496544103296060655e+02,6.237670958729498061e+00,-5.500768376500263912e+01,-5.748133807002942319e+01
1.051210242048409782e+01,8.454160872480852049e+03,2.497713832510204099e+02,6.241584608198387230e+00,-5.496716542807456563e+01,-5.694682337463476074e+01
1.052210442088417786e+01,8.453611293545778608e+03,2.498882204814249519e+02,6.245495460921477893e+00,-5.492670400613417314e+01,-5.664078052912267935e+01
1.053210642128425789e+01,8.453062119005813656e+03,2.500049221854967811e+02,6.249403518952666658e+00,-5.488629936193825642e+01,-5.455928048524930318e+01
1.054210842168433793e+01,8.452513348292664887e+03,2.501214885276882001e+02,6.253308784344008053e+00,-5.484595135879249028e+01,-5.321392995068261911e+01
1.055211042208441796e+01,8.451964980839484269e+03,2.502379196722266101e+02,6.257211259145713633e+00,-5.480565986054818950e+01,-5.902577195149074640e+01
1.056211242248449800e+01,8.451417016080869871e+03,2.503542157831145403e+02,6.261110945406150208e+00,-5.476542473160037616e+01,-5.586397880692542373e+01
1.057211442288457803e+01,8.450869453452858579e+03,2.504703770241296468e+02,6.265007845171844281e+00,-5.472524583688391431e+01,-5.293730253429924204e+01
1.058211642328465807e+01,8.450322292392937015e+03,2.505864035588246850e+02,6.268901960487479386e+00,-5.468512304187191830e+01,-5.429273315634382158e+01
1.059211842368473810e+01,8.449775532340028803e+03,2.507022955505275661e+02,6.272793293395893421e+00,-5.464505621257194434e+01,-5.364150963363803726e+01
1.060212042408481814e+01,8.449229172734505482e+03,2.508180531623413003e+02,6.276681845938085758e+00,-5.460504521552411461e+01,-5.761438715469107308e+01
1.061212242448489818e+01,8.448683213018182869e+03,2.509336765571440537e+02,6.280567620153208352e+00,-5.456508991779782036e+01,-5.266761509152360787e+01
1.062212442488497821e+01,8.448137652634317419e+03,2.510491658975890914e+02,6.284450618078573747e+00,-5.452519018698944819e+01,-5.766307853598579669e+01
1.063212642528505825e+01,8.447592491027611686e+03,2.511645213461048343e+02,6.288330841749650624e+00,-5.448534589121919680e+01,-5.410520296316089173e+01
1.064212842568513828e+01,8.447047727644210681e+03,2.512797430648947454e+02,6.292208293200064695e+00,-5.444555689912903063e+01,-5.172304211735304591e+01
1.065213042608521832e+01,8.446503361931701875e+03,2.513948312159375291e+02,6.296082974461598702e+00,-5.440582307987966715e+01,-5.064712230018573536e+01
1.066213242648529835e+01,8.445959393339118833e+03,2.515097859609869317e+02,6.299954887564192418e+00,-5.436614430314784840e+01,-5.334307120305522432e+01
1.067213442688537839e+01,8.445415821316937581e+03,2.516246074615718555e+02,6.303824034535943532e+00,-5.432652043912378304e+01,-5.256458203520720218e+01
1.068213642728545842e+01,8.444872645317080242e+03,2.517392958789963018e+02,6.307690417403105876e+00,-5.428695135850944098e+01,-5.549961462685295288e+01
1.069213842768553846e+01,8.444329864792905937e+03,2.518538513743394276e+02,6.311554038190091198e+00,-5.424743693251411969e+01,-5.521032519698595564e+01
1.070214042808561850e+01,8.443787479199225345e+03,2.519682741084555175e+02,6.315414898919468278e+00,-5.420797703285381886e+01,-5.186913029007867237e+01
1.071214242848569675e+01,8.443245487992287963e+03,2.520825642419739268e+02,6.319273001611962925e+00,-5.416857153174726136e+01,-5.416535876680233486e+01
1.072214442888577679e+01,8.442703890629787566e+03,2.521967219352992231e+02,6.323128348286458866e+00,-5.412922030191441536e+01,-5.438384794963641156e+01
1.073214642928585683e+01,8.442162686570865844e+03,2.523107473486110166e+02,6.326980940959995969e+00,-5.408992321657314051e+01,-5.691103941694728263e+01
1.074214842968593686e+01,8.441621875276099672e+03,2.524246406418640731e+02,6.330830781647771133e+00,-5.405068014943736898e+01,-5.374949819364788794e+01
1.075215043008601690e+01,8.441081456207517476e+03,2.525384019747883144e+02,6.334677872363140061e+00,-5.401149097471403593e+01,-5.271976416054875614e+01
1.076215243048609693e+01,8.440541428828588323e+03,2.526520315068887328e+02,6.338522215117612824e+00,-5.397235556710097626e+01,-5.556069451758186517e+01
1.077215443088617697e+01,8.440001792604223738e+03,2.527655293974454480e+02,6.342363811920860073e+00,-5.393327380178459407e+01,-5.494743344668206220e+01
1.078215643128625700e+01,8.439462547000783161e+03,2.528788958055137925e+02,6.346202664780706826e+00,-5.389424555443673626e+01,-5.073333236239494681e+01
1.079215843168633704e+01,8.438923691486063035e+03,2.529921308899240842e+02,6.350038775703136906e+00,-5.385527070121344195e+01,-5.349873840291571980e+01
1.080216043208641707e+01,8.438385225529307718e+03,2.531052348092818818e+02,6.353872146692290279e+00,-5.381634911875136140e+01,-5.439353640992136718e+01
1.081216243248649711e+01,8.437847148601207664e+03,2.532182077219677865e+02,6.357702779750464828e+00,-5.377748068416593696e+01,-5.605144626284461395e+01
1.082216443288657715e+01,8.437309460173890329e+03,2.533310497861376120e+02,6.361530676878115464e+00,-5.373866527504901569e+01,-5.497782333761110607e+01
1.083216643328665718e+01,8.436772159720932905e+03,2.534437611597222144e+02,6.365355840073853244e+00,-5.369990276946629137e+01,-5.419989527154930897e+01
1.084216843368673722e+01,8.436235246717353220e+03,2.535563420004276054e+02,6.369178271334448915e+00,-5.366119304595508765e+01,-5.092293734352765000e+01
1.085217043408681725e+01,8.435698720639613384e+03,2.536687924657349242e+02,6.372997972654826704e+00,-5.362253598352248218e+01,-5.484352537988697662e+01
1.086217243448689729e+01,8.435162580965617963e+03,2.537811127129004376e+02,6.376814946028072306e+00,-5.358393146164178233e+01,-4.999525992670967156e+01
1.087217443488697732e+01,8.434626827174717619e+03,2.538933028989555396e+02,6.380629193445424008e+00,-5.354537936025161571e+01,-5.540275499415334082e+01
1.088217643528705736e+01,8.434091458747705474e+03,2.540053631807067518e+02,6.384440716896281565e+00,-5.350687955975246268e+01,-5.422205316940456754e+01
1.089217843568713739e+01,8.433556475166818927e+03,2.541172937147356663e+02,6.388249518368198210e+00,-5.346843194100534902e+01,-5.178134464518351621e+01
1.090218043608721743e+01,8.433021875915736018e+03,2.542290946573990595e+02,6.392055599846887759e+00,-5.343003638532888999e+01,-5.391042624759905522e+01
1.091218243648729747e+01,8.432487660457058155e+03,2.543407661664546993e+02,6.395858963327751390e+00,-5.339169277408348080e+01,-5.505221685888469096e+01
1.092218443688737750e+01,8.431953828213305314e+03,2.544523084022859791e+02,6.399659610824803835e+00,-5.335340098834501532e+01,-5.361708781130836599e+01
1.093218643728745754e+01,8.431420378667356999e+03,2.545637215206500059e+02,6.403457544319234529e+00,-5.331516091074871611e+01,-5.241773592389085223e+01
1.094218843768753757e+01,8.430887311306878473e+03,2.546750056768337629e+02,6.407252765788649995e+00,-5.327697242444088488e+01,-5.670844085413898483e+01
1.095219043808761761e+01,8.430354625620499064e+03,2.547861610259346890e+02,6.411045277209058035e+00,-5.323883541300568822e+01,-5.373590810450303223e+01
1.096219243848769764e+01,8.429822321097806707e+03,2.548971877228604512e+02,6.414835080554867730e+00,-5.320074976046294069e+01,-5.341942300936623411e+01
1.097219443888777768e+01,8.429290397229353403e+03,2.550080859223292009e+02,6.418622177798891215e+00,-5.316271535126600156e+01,-5.397021087111733095e+01
1.098219643928785771e+01,8.428758853506655214e+03,2.551188557788693743e+02,6.422406570912339241e+00,-5.312473207029984223e+01,-5.165401993754186094e+01
1.099219843968793775e+01,8.428227689422186813e+03,2.552294974468197779e+02,6.426188261864824725e+00,-5.308679980287837452e+01,-5.422390414191012553e+01
1.100220044008801779e+01,8.427696904469388755e+03,2.553400110803295604e+02,6.429967252624363638e+00,-5.304891843474308644e+01,-5.377794813191575685e+01
1.101220244048809782e+01,8.427166498142662022e+03,2.554503968333582691e+02,6.433743545157370569e+00,-5.301108785206031371e+01,-5.293580267733526057e+01
1.102220444088817786e+01,8.426636469937369839e+03,2.555606548596757364e+02,6.437517141428663159e+00,-5.297330794141942079e+01,-5.151560975278849952e+01
1.103220644128825789e+01,8.426106819349837679e+03,2.556707853128622503e+02,6.441288043401458552e+00,-5.293557858983081132e+01,-5.337790382512623211e+01
1.104220844168833793e+01,8.425577545877355078e+03,2.557807883463083272e+02,6.445056253037376948e+00,-5.289789968472331338e+01,-4.986470514291980294e+01
1.105221044208841796e+01,8.425048649018170181e+03,2.558906641132149957e+02,6.448821772296438937e+00,-5.286027111394309941e+01,-5.467570771399055474e+01
1.106221244248849800e+01,8.424520128271497015e+03,2.560004127665934561e+02,6.452584603137065500e+00,-5.282269276575078720e+01,-5.024966406108261907e+01
1.107221444288857803e+01,8.423991983137510033e+03,2.561100344592654778e+02,6.456344747516081561e+00,-5.278516452881962095e+01,-5.450080763104094927e+01
1.108221644328865807e+01,8.423464213117345935e+03,2.562195293438629733e+02,6.460102207388709772e+00,-5.274768629223393646e+01,-5.307381925618568630e+01
1.109221844368873811e+01,8.422936817713105484e+03,2.563288975728283958e+02,6.463856984708575837e+00,-5.271025794548643262e+01,-5.198216557475133470e+01
1.110222044408881814e+01,8.422409796427849869e+03,2.564381392984143986e+02,6.467609081427707629e+00,-5.267287937847675039e+01,-4.856319965595734089e+01
1.111222244448889818e+01,8.421883148765602527e+03,2.565472546726841188e+02,6.471358499496533412e+00,-5.263555048150919902e+01,-5.084389818820301343e+01
1.112222444488897821e+01,8.421356874231349138e+03,2.566562438475109502e+02,6.475105240863880951e+00,-5.259827114529076653e+01,-5.340999684440465245e+01
1.113222644528905825e+01,8.420830972331039447e+03,2.567651069745786572e+02,6.478849307476981068e+00,-5.256104126092947126e+01,-4.996280302974602705e+01
1.114222844568913828e+01,8.420305442571585445e+03,2.568738442053814879e+02,6.482590701281466750e+00,-5.252386071993203132e+01,-5.295127052971944437e+01
1.115223044608921832e+01,8.419780284460855910e+03,2.569824556912238336e+02,6.486329424221370488e+00,-5.248672941420221605e+01,-5.406962112680151478e+01
1.116223244648929835e+01,8.419255497507690961e+03,2.570909415832206832e+02,6.490065478239126051e+00,-5.244964723603879975e+01,-5.155227785246543704e+01
1.117223444688937839e+01,8.418731081221885688e+03,2.571993020322971120e+02,6.493798865275569376e+00,-5.241261407813368578e+01,-5.222367238206709317e+01
1.118223644728945843e+01,8.418207035114199243e+03,2.573075371891887926e+02,6.497529587269936791e+00,-5.237562983357025814e+01,-5.046829709904378802e+01
1.119223844768953846e+01,8.417683358696354844e+03,2.574156472044416546e+02,6.501257646159866788e+00,-5.233869439582048244e+01,-5.343817112411510806e+01
1.120224044808961850e+01,8.417160051481037954e+03,2.575236322284119410e+02,6.504983043881398252e+00,-5.230180765874484905e+01,-5.153880066342299671e+01
1.121224244848969853e+01,8.416637112981894461e+03,2.576314924112662652e+02,6.508705782368971349e+00,-5.226496951658879198e+01,-5.099587085091925331e+01
1.122224444888977857e+01,8.416114542713532501e+03,2.577392279029817246e+02,6.512425863555428407e+00,-5.222817986398160883e+01,-5.167208874488024861e+01
1.123224644928985860e+01,8.415592340191524272e+03,2.578468388533455595e+02,6.516143289372012148e+00,-5.219143859593452817e+01,-5.224940566011724741e+01
1.124224844968993864e+01,8.415070504932402400e+03,2.579543254119556082e+02,6.519858061748365685e+00,-5.215474560783906099e+01,-5.354998235602106149e+01
1.125225045009001867e+01,8.414549036453663575e+03,2.580616877282197947e+02,6.523570182612536072e+00,-5.211810079546489760e+01,-5.031059721275412500e+01
1.126225245049009871e+01,8.414027934273764913e+03,2.581689259513566412e+02,6.527279653890968980e+00,-5.208150405495780433e+01,-5.180705505433293467e+01
1.127225445089017875e+01,8.413507197912127594e+03,2.582760402303949263e+02,6.530986477508512245e+00,-5.204495528283894146e+01,-5.105234733782122447e+01
1.128225645129025878e+01,8.412986826889133226e+03,2.583830307141736853e+02,6.534690655388414982e+00,-5.200845437600185051e+01,-5.271001085772303441e+01
1.129225845169033882e+01,8.412466820726127480e+03,2.584898975513425512e+02,6.538392189452328473e+00,-5.197200123171154473e+01,-5.194597785022723713e+01
1.130226045209041885e+01,8.411947178945418273e+03,2.585966408903612432e+02,6.542091081620302617e+00,-5.193559574760183750e+01,-5.401005173101127355e+01
1.131226245249049889e+01,8.411427901070272128e+03,2.587032608795000215e+02,6.545787333810792141e+00,-5.189923782167471700e+01,-5.172818723140311192e+01
1.132226445289057892e+01,8.410908986624925092e+03,2.588097576668394595e+02,6.549480947940649500e+00,-5.186292735229773143e+01,-5.033250670498910750e+01
1.133226645329065896e+01,8.410390435134566360e+03,2.589161314002704444e+02,6.553171925925130203e+00,-5.182666423820273849e+01,-5.164067766604307508e+01
1.134226845369073899e+01,8.409872246125356469e+03,2.590223822274942904e+02,6.556860269677891928e+00,-5.179044837848374527e+01,-5.007166275744725681e+01
1.135227045409081903e+01,8.409354419124409105e+03,2.591285102960225686e+02,6.560545981110990965e+00,-5.175427967259554407e+01,-5.112845870835020179e+01
1.136227245449089907e+01,8.408836953659811115e+03,2.592345157531772770e+02,6.564229062134887549e+00,-5.171815802035212073e+01,-4.899044476031348694e+01
1.137227445489097910e+01,8.408319849260598858e+03,2.593403987460907842e+02,6.567909514658440528e+00,-5.168208332192460830e+01,-5.206218258623021455e+01
1.138227645529105914e+01,8.407803105456783669e+03,2.594461594217057154e+02,6.571587340588912696e+00,-5.164605547783958173e+01,-5.492331593094539954e+01
1.139227845569113917e+01,8.407286721779330037e+03,2.595517979267752366e+02,6.575262541831966345e+00,-5.161007438897786415e+01,-5.074509793080672182e+01
1.140228045609121921e+01,8.406770697760166513e+03,2.596573144078626569e+02,6.578935120291665939e+00,-5.157413995657225314e+01,-5.190451893232737746e+01
1.141228245649129924e+01,8.406255032932187532e+03,2.597627090113417694e+02,6.582605077870475441e+00,-5.153825208220644072e+01,-5.348683884677176081e+01
1.142228445689137928e+01,8.405739726829247957e+03,2.598679818833967374e+02,6.586272416469261870e+00,-5.150241066781313748e+01,-5.019987995196760977e+01
1.143228645729145931e+01,8.405224778986163074e+03,2.599731331700219812e+02,6.589937137987292637e+00,-5.146661561567213994e+01,-5.093795733716286378e+01
1.144228845769153935e+01,8.404710188938712236e+03,2.600781630170223480e+02,6.593599244322237318e+00,-5.143086682840919366e+01,-5.054018962453995556e+01
1.145229045809161939e+01,8.404195956223635221e+03,2.601830715700129986e+02,6.597258737370164994e+00,-5.139516420899383320e+01,-5.205991611056721524e+01
1.146229245849169942e+01,8.403682080378637693e+03,2.602878589744195210e+02,6.600915619025548686e+00,-5.135950766073892737e+01,-5.096541333224341486e+01
1.147229445889177946e+01,8.403168560942383920e+03,2.603925253754778169e+02,6.604569891181259145e+00,-5.132389708729709810e+01,-5.081521899898624639e+01
1.148229645929185949e+01,8.402655397454504055e+03,2.604970709182341579e+02,6.608221555728571950e+00,-5.128833239266128885e+01,-4.773902217957788707e+01
1.149229845969193953e+01,8.402142589455585039e+03,2.606014957475451297e+02,6.611870614557160408e+00,-5.125281348116158142e+01,-5.262073301007895054e+01
1.150230046009201956e+01,8.401630136487181517e+03,2.607058000080776310e+02,6.615517069555102658e+00,-5.121734025746462748e+01,-5.123832865657941937e+01
1.151230246049209960e+01,8.401118038091808558e+03,2.608099838443091016e+02,6.619160922608874564e+00,-5.118191262657177276e+01,-5.045419300203248270e+01
1.152230446089217963e+01,8.400606293812943477e+03,2.609140474005271813e+02,6.622802175603355934e+00,-5.114653049381701067e+01,-5.459610434600780593e+01
1.153230646129225967e+01,8.400094903195024017e+03,2.610179908208298798e+02,6.626440830421826078e+00,-5.111119376486630017e+01,-5.431713049972268692e+01
