t,q,n,s,dq_dt,dq_dt_noisy
2.832566513302660738e+01,7.999990878520160109e-01,2.613469212207996106e-01,-4.066372717498429115e-03,5.349946964596123488e-07,-8.449831895139225642e-04
2.834566913382676745e+01,7.999990984916003356e-01,2.613469230348103856e-01,-4.050140093048871376e-03,5.287558555124562865e-07,-1.265094702191583986e-03
2.836567313462692752e+01,7.999991090072386957e-01,2.613469248276837908e-01,-4.033972238025675811e-03,5.225896701335263701e-07,2.213288178358584300e-03
2.838567713542708759e+01,7.999991194003437389e-01,2.613469265996606894e-01,-4.017868894897771298e-03,5.164953126368245563e-07,3.938563311451973546e-03
2.840568113622724766e+01,7.999991296723145684e-01,2.613469283509798902e-01,-4.001829807084861766e-03,5.104719632646863261e-07,8.245617775625782575e-04
2.842568513702740773e+01,7.999991398245377416e-01,2.613469300818778152e-01,-3.985854718957012460e-03,5.045188096019820158e-07,-1.212630521873556654e-03
2.844568913782756781e+01,7.999991498583866045e-01,2.613469317925887769e-01,-3.969943375834649943e-03,4.986350469670679443e-07,-7.291696009159637747e-03
2.846569313862772788e+01,7.999991597752218464e-01,2.613469334833449231e-01,-3.954095523988559492e-03,4.928198780864474109e-07,4.084788451860232178e-03
2.848569713942788795e+01,7.999991695763909449e-01,2.613469351543760699e-01,-3.938310910639887703e-03,4.870725134206034118e-07,-1.287534603391458660e-03
2.850570114022804802e+01,7.999991792632284993e-01,2.613469368059099796e-01,-3.922589283960141622e-03,4.813921709688879887e-07,-5.994078212926924262e-03
2.852570514102820809e+01,7.999991888370563409e-01,2.613469384381720273e-01,-3.906930393071188744e-03,4.757780762046439523e-07,1.125108589169207198e-04
2.854570914182836816e+01,7.999991982991832007e-01,2.613469400513855345e-01,-3.891333988045254846e-03,4.702294622707961188e-07,4.026694170642252865e-03
2.856571314262852823e+01,7.999992076509047090e-01,2.613469416457714911e-01,-3.875799819904929191e-03,4.647455699800880552e-07,-7.956413225692092256e-04
2.858571714342868830e+01,7.999992168935039505e-01,2.613469432215487775e-01,-3.860327640623159758e-03,4.593256474897209490e-07,-3.911469480943592127e-03
2.860572114422884837e+01,7.999992260282507983e-01,2.613469447789340538e-01,-3.844917203123254107e-03,4.539689506922959468e-07,6.483454690191477361e-03
2.862572514502900844e+01,7.999992350564021359e-01,2.613469463181416486e-01,-3.829568261278881985e-03,4.486747430858056088e-07,1.507489948659110563e-03
2.864572914582916852e+01,7.999992439792021903e-01,2.613469478393838363e-01,-3.814280569914072286e-03,4.434422955785014993e-07,6.970772034304680486e-04
2.866573314662932859e+01,7.999992527978818657e-01,2.613469493428706159e-01,-3.799053884803214355e-03,4.382708868798331906e-07,2.739666524697413098e-03
2.868573714742948866e+01,7.999992615136592988e-01,2.613469508288097654e-01,-3.783887962671057988e-03,4.331598031750735267e-07,-6.927787879047315328e-03
2.870574114822964873e+01,7.999992701277398588e-01,2.613469522974068426e-01,-3.768782561192713428e-03,4.281083381255358874e-07,-5.494273559400682282e-04
2.872574514902980880e+01,7.999992786413157031e-01,2.613469537488652961e-01,-3.753737438993651372e-03,4.231157931292702826e-07,-8.342210721118106711e-04
2.874574914982996887e+01,7.999992870555662217e-01,2.613469551833862425e-01,-3.738752355649702964e-03,4.181814770607985566e-07,6.551317392363162871e-03
2.876575315063012894e+01,7.999992953716577038e-01,2.613469566011686340e-01,-3.723827071687058499e-03,4.133047064666867251e-07,-2.037847362116726110e-03
2.878575715143028901e+01,7.999993035907436711e-01,2.613469580024092020e-01,-3.708961348582270889e-03,4.084848053703945132e-07,-2.000053049469980530e-03
2.880576115223044908e+01,7.999993117139645449e-01,2.613469593873025687e-01,-3.694154948762250895e-03,4.037211054678439870e-07,-4.541478703609489083e-03
2.882576515303060916e+01,7.999993197424478675e-01,2.613469607560409691e-01,-3.679407635604271462e-03,3.990129459973850673e-07,-2.812652034269282411e-03
2.884576915383076923e+01,7.999993276773083029e-01,2.613469621088145844e-01,-3.664719173435964684e-03,3.943596737399981820e-07,-9.371786258895376713e-04
2.886577315463092575e+01,7.999993355196475253e-01,2.613469634458112645e-01,-3.650089327535326576e-03,3.897606430846172354e-07,4.875982575403185553e-04
2.888577715543108582e+01,7.999993432705541085e-01,2.613469647672168050e-01,-3.635517864130705361e-03,3.852152160934507245e-07,-9.105365405113133173e-04
2.890578115623124589e+01,7.999993509311040807e-01,2.613469660732146704e-01,-3.621004550400816653e-03,3.807227621765718504e-07,5.786137097810266187e-03
2.892578515703140596e+01,7.999993585023599252e-01,2.613469673639860491e-01,-3.606549154474735213e-03,3.762826586782080432e-07,1.192410841269670330e-03
2.894578915783156603e+01,7.999993659853718020e-01,2.613469686397101310e-01,-3.592151445431894952e-03,3.718942901605958863e-07,1.638569323855413717e-03
2.896579315863172610e+01,7.999993733811766594e-01,2.613469699005637747e-01,-3.577811193302090666e-03,3.675570489251461957e-07,3.857071900549155323e-03
2.898579715943188617e+01,7.999993806907984562e-01,2.613469711467216183e-01,-3.563528169054942189e-03,3.632703348823910046e-07,1.627628077180188126e-03
2.900580116023204624e+01,7.999993879152642595e-01,2.613469723783587995e-01,-3.549302143552257160e-03,3.590335461094606433e-07,-1.882540512760736036e-03
2.902580516103220631e+01,7.999993950555611688e-01,2.613469735956437945e-01,-3.535132889277716427e-03,3.548461041176685266e-07,-4.992779711419323765e-03
2.904580916183236639e+01,7.999994021126476396e-01,2.613469747987399727e-01,-3.521020180419866252e-03,3.507074472103557077e-07,7.955104028209193396e-04
2.906581316263252646e+01,7.999994090874735786e-01,2.613469759878094267e-01,-3.506963792000581098e-03,3.466170186959646197e-07,-2.815596738402184086e-03
2.908581716343268653e+01,7.999994159809801220e-01,2.613469771630126948e-01,-3.492963499875062321e-03,3.425742670184305336e-07,3.713349261877294926e-03
2.910582116423284660e+01,7.999994227940997460e-01,2.613469783245087608e-01,-3.479019080731838610e-03,3.385786456922043903e-07,-2.624648930064620630e-03
2.912582516503300667e+01,7.999994295277560452e-01,2.613469794724551654e-01,-3.465130312092765986e-03,3.346296134326432521e-07,-7.064122352371474817e-03
2.914582916583316674e+01,7.999994361828637324e-01,2.613469806070080059e-01,-3.451296972313027366e-03,3.307266341561534520e-07,-1.635996697835626816e-04
2.916583316663332681e+01,7.999994427603289715e-01,2.613469817283217700e-01,-3.437518840581132995e-03,3.268691767849616748e-07,2.972282048145357628e-03
2.918583716743348688e+01,7.999994492610491559e-01,2.613469828365495018e-01,-3.423795696918920887e-03,3.230567153775012275e-07,-9.196526886325761705e-04
2.920584116823364695e+01,7.999994556859129080e-01,2.613469839318427468e-01,-3.410127322181555516e-03,3.192887291285504226e-07,2.655568651388030615e-04
2.922584516903380703e+01,7.999994620358000796e-01,2.613469850143516626e-01,-3.396513498057529556e-03,3.155647023693701685e-07,1.799544790566009122e-04
2.924584916983396710e+01,7.999994683115816407e-01,2.613469860842247416e-01,-3.382954007068662578e-03,3.118841246329639932e-07,4.950428642538038174e-03
2.926585317063412717e+01,7.999994745141201236e-01,2.613469871416090884e-01,-3.369448632570101049e-03,3.082464903937150456e-07,6.267865490885803212e-04
2.928585717143428724e+01,7.999994806442689566e-01,2.613469881866503086e-01,-3.355997158750318766e-03,3.046512994582654366e-07,-4.168120420937491879e-04
2.930586117223444731e+01,7.999994867028730194e-01,2.613469892194924538e-01,-3.342599370631117294e-03,3.010980566400257764e-07,-2.167722632886134090e-03
2.932586517303460738e+01,7.999994926907683102e-01,2.613469902402781320e-01,-3.329255054067625091e-03,2.975862719546795909e-07,-5.291997455554322237e-03
2.934586917383476745e+01,7.999994986087823889e-01,2.613469912491484526e-01,-3.315963995748297515e-03,2.941154603598117986e-07,3.990213454559023501e-03
2.936587317463492752e+01,7.999995044577336012e-01,2.613469922462430817e-01,-3.302725983194918120e-03,2.906851422109128161e-07,3.200204409505223464e-03
2.938587717543508759e+01,7.999995102384318546e-01,2.613469932317000199e-01,-3.289540804762596492e-03,2.872948428056289332e-07,-3.199862163143471321e-03
2.940588117623524766e+01,7.999995159516782861e-01,2.613469942056559914e-01,-3.276408249639770846e-03,2.839440925792623350e-07,1.555822663594038984e-03
2.942588517703540774e+01,7.999995215982650398e-01,2.613469951682461101e-01,-3.263328107848205862e-03,2.806324272351476835e-07,6.956990116685732610e-04
2.944588917783556781e+01,7.999995271789758222e-01,2.613469961196039915e-01,-3.250300170242993551e-03,2.773593874191455618e-07,-1.459817574851760349e-03
2.946589317863572788e+01,7.999995326945853469e-01,2.613469970598617520e-01,-3.237324228512552821e-03,2.741245190453928696e-07,-1.254432110160782175e-03
2.948589717943588795e+01,7.999995381458597787e-01,2.613469979891500650e-01,-3.224400075178630778e-03,2.709273730359199188e-07,1.993654336911990579e-03
2.950590118023604802e+01,7.999995435335562899e-01,2.613469989075981603e-01,-3.211527503596300556e-03,2.677675055812733130e-07,-3.973391789653588774e-03
2.952590518103620809e+01,7.999995488584235037e-01,2.613469998153335472e-01,-3.198706307953964358e-03,2.646444778801293373e-07,-1.889710806568533274e-03
2.954590918183636816e+01,7.999995541212011618e-01,2.613470007124825689e-01,-3.185936283273349545e-03,2.615578563347892156e-07,-5.388673484380105978e-04
2.956591318263652823e+01,7.999995593226204571e-01,2.613470015991697371e-01,-3.173217225409512114e-03,2.585072123559151460e-07,-3.261127899514398572e-04
2.958591718343668830e+01,7.999995644634034786e-01,2.613470024755183418e-01,-3.160548931050834957e-03,2.554921226882779972e-07,-9.453157316415540480e-04
2.960592118423684838e+01,7.999995695442638777e-01,2.613470033416500082e-01,-3.147931197719028296e-03,2.525121690201097359e-07,3.596333871066119468e-04
2.962592518503700845e+01,7.999995745659064239e-01,2.613470041976850289e-01,-3.135363823769129251e-03,2.495669382437228125e-07,1.312642067007051749e-03
2.964592918583716852e+01,7.999995795290270051e-01,2.613470050437419756e-01,-3.122846608389502707e-03,2.466560224556217047e-07,-3.025812760340593124e-03
2.966593318663732859e+01,7.999995844343182894e-01,2.613470058799390316e-01,-3.110379351194404209e-03,2.437790156351198128e-07,-4.530066112854554876e-05
2.968593718743748866e+01,7.999995892824636190e-01,2.613470067063927149e-01,-3.097961852005612100e-03,2.409355172264493640e-07,-1.911406544323953792e-03
2.970594118823764873e+01,7.999995940741143619e-01,2.613470075232141032e-01,-3.085593912793217070e-03,2.381251454248932394e-07,4.288426988007548735e-03
2.972594518903780880e+01,7.999995988099141142e-01,2.613470083305129976e-01,-3.073275336349808127e-03,2.353475229791732210e-07,-4.586125515265646914e-03
2.974594918983796887e+01,7.999996034905006992e-01,2.613470091283982000e-01,-3.061005926196738551e-03,2.326022760192438499e-07,-1.018388856724264943e-03
2.976595319063812894e+01,7.999996081165062778e-01,2.613470099169774019e-01,-3.048785486584126760e-03,2.298890339912479450e-07,1.826334929998378208e-03
2.978595719143828902e+01,7.999996126885569048e-01,2.613470106963574624e-01,-3.036613822490856311e-03,2.272074299181135686e-07,-1.169201360136377021e-03
2.980596119223844909e+01,7.999996172072727507e-01,2.613470114666441302e-01,-3.024490739624577200e-03,2.245571002693810502e-07,-1.314519820341859433e-03
2.982596519303860916e+01,7.999996216732682131e-01,2.613470122279421548e-01,-3.012416044421702827e-03,2.219376848961567855e-07,-1.938495685079643120e-03
2.984596919383876923e+01,7.999996260871518050e-01,2.613470129803553421e-01,-3.000389544047412597e-03,2.193488270963227293e-07,6.577897045087851722e-04
2.986597319463892930e+01,7.999996304495260446e-01,2.613470137239864988e-01,-2.988411046395650621e-03,2.167901736797467624e-07,-3.836922815000865829e-03
2.988597719543908937e+01,7.999996347609878988e-01,2.613470144589372657e-01,-2.976480360089126583e-03,2.142613747078460007e-07,-5.381573648119262641e-04
2.990598119623924944e+01,7.999996390221278952e-01,2.613470151853085066e-01,-2.964597294479315737e-03,2.117620840146990401e-07,-5.956097603000135758e-04
2.992598519703940951e+01,7.999996432335313434e-01,2.613470159031999196e-01,-2.952761659646457176e-03,2.092919584907033905e-07,-4.739309767349525644e-03
2.994598919783956958e+01,7.999996473957770027e-01,2.613470166127103145e-01,-2.940973266399555999e-03,2.068506588642044564e-07,5.543773854350011847e-04
2.996599319863972966e+01,7.999996515094383032e-01,2.613470173139373909e-01,-2.929231926276382441e-03,2.044378489851492382e-07,-1.691388854438030144e-03
2.998599719943988973e+01,7.999996555750825689e-01,2.613470180069779603e-01,-2.917537451543471879e-03,2.020531962810682818e-07,6.720685128030652600e-04
3.000600120024004980e+01,7.999996595932712395e-01,2.613470186919277238e-01,-2.905889655196124393e-03,1.996963716268924586e-07,2.356262643709430404e-03
3.002600520104020987e+01,7.999996635645598708e-01,2.613470193688814391e-01,-2.894288350958405635e-03,1.973670493450273191e-07,7.879673633586015483e-04
3.004600920184036994e+01,7.999996674894981341e-01,2.613470200379328090e-01,-2.882733353283146397e-03,1.950649072054273407e-07,-3.847659603661313012e-03
3.006601320264053001e+01,7.999996713686300387e-01,2.613470206991746481e-01,-2.871224477351942174e-03,1.927896262954081545e-07,7.319298438883378765e-04
3.008601720344069008e+01,7.999996752024932656e-01,2.613470213526986607e-01,-2.859761539075154901e-03,1.905408914105006878e-07,-5.110604583975166329e-03
3.010602120424085015e+01,7.999996789916201667e-01,2.613470219985955523e-01,-2.848344355091909485e-03,1.883183904683497599e-07,-2.568790178198473821e-03
3.012602520504101022e+01,7.999996827365367658e-01,2.613470226369550842e-01,-2.836972742770097703e-03,1.861218150949589260e-07,4.847263602931220668e-03
3.014602920584117030e+01,7.999996864377634243e-01,2.613470232678660188e-01,-2.825646520206376040e-03,1.839508602339778158e-07,-2.127749560705425517e-04
3.016603320664133037e+01,7.999996900958145085e-01,2.613470238914160082e-01,-2.814365506226166116e-03,1.818052243421634301e-07,4.515065470227683578e-03
3.018603720744149044e+01,7.999996937111987227e-01,2.613470245076918164e-01,-2.803129520383654261e-03,1.796846091940563286e-07,-7.699738074246050088e-04
3.020604120824165051e+01,7.999996972844186649e-01,2.613470251167791525e-01,-2.791938382961792371e-03,1.775887201425728302e-07,-1.858933357879951102e-04
3.022604520904181058e+01,7.999997008159711598e-01,2.613470257187627266e-01,-2.780791914972297486e-03,1.755172659236792689e-07,-3.604775805909796096e-03
3.024604920984197065e+01,7.999997043063471480e-01,2.613470263137262495e-01,-2.769689938155651780e-03,1.734699587215900254e-07,2.659780802550147909e-03
3.026605321064213072e+01,7.999997077560315750e-01,2.613470269017524883e-01,-2.758632274981102570e-03,1.714465142339651615e-07,-8.066727975553957810e-04
3.028605721144229079e+01,7.999997111655038351e-01,2.613470274829230999e-01,-2.747618748646662307e-03,1.694466514114494832e-07,1.704756027345907202e-03
3.030606121224245086e+01,7.999997145352371053e-01,2.613470280573187976e-01,-2.736649183079108150e-03,1.674700928485269740e-07,1.134714772233258017e-03
3.032606521304261094e+01,7.999997178656986785e-01,2.613470286250192953e-01,-2.725723402933983262e-03,1.655165645881908942e-07,1.442247731617511382e-03
3.034606921384277101e+01,7.999997211573537381e-01,2.613470291861039185e-01,-2.714841233231042941e-03,1.635857939075227828e-07,8.173120566888730483e-04
3.036607321464293108e+01,7.999997244106612504e-01,2.613470297406508824e-01,-2.704002499117215061e-03,1.616775117276361093e-07,-2.838351056197509778e-04
3.038607721544309115e+01,7.999997276260578660e-01,2.613470302887346275e-01,-2.693207027689097088e-03,1.597914620578928355e-07,-1.633199365544293728e-04
3.040608121624325122e+01,7.999997308039750177e-01,2.613470308304288170e-01,-2.682454646771871218e-03,1.579273919656771144e-07,-2.258138415256433218e-03
3.042608521704341129e+01,7.999997339448405853e-01,2.613470313658063371e-01,-2.671745184826257273e-03,1.560850505994640174e-07,-6.608826822609256690e-03
3.044608921784357136e+01,7.999997370490780080e-01,2.613470318949394078e-01,-2.661078470948513141e-03,1.542641897099289732e-07,1.345778848598802287e-03
