t,C,S_ads,theta_occ,dC_dt,dC_dt_noisy
1.333086617323464651e+01,2.514471538658112237e+01,2.665829074354227046e+01,3.413116043516519760e-01,-4.572779949330998406e-01,4.636589204425690669e-01
1.334066813362672477e+01,2.514023455401309093e+01,2.665056753747284901e+01,3.413241587641590025e-01,-4.569941695019155148e-01,3.097093574551241790e-01
1.335047009401880302e+01,2.513575649849184046e+01,2.664285633326533542e+01,3.413365599672275597e-01,-4.567113011196264338e-01,-8.003112635905901273e-02
1.336027205441088128e+01,2.513128121071073551e+01,2.663515710871610054e+01,3.413488084355565944e-01,-4.564293840343571773e-01,-5.123762647462301034e-01
1.337007401480295954e+01,2.512680868142735591e+01,2.662746984161249486e+01,3.413609046426726579e-01,-4.561484125317774030e-01,-8.771451791495525896e-01
1.337987597519503780e+01,2.512233890146350390e+01,2.661979450973286276e+01,3.413728490609300725e-01,-4.558683809350538851e-01,-1.011717375696237209e+00
1.338967793558711605e+01,2.511787186170519348e+01,2.661213109084653183e+01,3.413846421615110427e-01,-4.555892836048238692e-01,-2.124248162641891868e-01
1.339947989597919431e+01,2.511340755310266459e+01,2.660447956271381997e+01,3.413962844144253772e-01,-4.553111149391417811e-01,-2.212194266017454836e-01
1.340928185637127434e+01,2.510894596667036893e+01,2.659683990308603185e+01,3.414077762885106559e-01,-4.550338693734419238e-01,-5.423449733897929281e-01
1.341908381676335260e+01,2.510448709348698060e+01,2.658921208970546601e+01,3.414191182514322853e-01,-4.547575413805020617e-01,-3.052435083720278497e-02
1.342888577715543086e+01,2.510003092469539254e+01,2.658159610030540421e+01,3.414303107696833872e-01,-4.544821254703972357e-01,-7.567506826419709842e-01
1.343868773754750912e+01,2.509557745150270947e+01,2.657399191261011140e+01,3.414413543085846880e-01,-4.542076161904669007e-01,1.009019178651273663e-01
1.344848969793958737e+01,2.509112666518026558e+01,2.656639950433485353e+01,3.414522493322848518e-01,-4.539340081252616343e-01,-4.339304757322016703e-01
1.345829165833166563e+01,2.508667855706359973e+01,2.655881885318586910e+01,3.414629963037602023e-01,-4.536612958965182685e-01,-4.718245837868010328e-01
1.346809361872374389e+01,2.508223311855248383e+01,2.655124993686040114e+01,3.414735956848148346e-01,-4.533894741631119274e-01,-4.535261226528443657e-01
1.347789557911582214e+01,2.507779034109198335e+01,2.654369273306682331e+01,3.414840479361407888e-01,-4.531185376135660192e-01,-5.024141760058278283e-01
1.348769753950790040e+01,2.507335021547310916e+01,2.653614722030759765e+01,3.414943535188733059e-01,-4.528484806870416435e-01,7.912836634773188216e-01
1.349749949989997866e+01,2.506891273279169852e+01,2.652861337692311139e+01,3.415045128903605454e-01,-4.525792979447240683e-01,-1.258339212518525763e+00
1.350730146029205692e+01,2.506447788452916114e+01,2.652109118091761175e+01,3.415145265054907453e-01,-4.523109841097481265e-01,-3.636997122188490583e-01
1.351710342068413517e+01,2.506004566221302454e+01,2.651358061030336444e+01,3.415243948180891609e-01,-4.520435339351100978e-01,1.700095607344186410e-01
1.352690538107621521e+01,2.505561605741696596e+01,2.650608164310065007e+01,3.415341182809185638e-01,-4.517769422036357341e-01,-9.302041591737492121e-02
1.353670734146829346e+01,2.505118906176079818e+01,2.649859425733777840e+01,3.415436973456789094e-01,-4.515112037279234158e-01,-6.025521895815585394e-01
1.354650930186037172e+01,2.504676466691046244e+01,2.649111843105107056e+01,3.415531324630072807e-01,-4.512463133503059609e-01,4.188141987581123216e-01
1.355631126225244998e+01,2.504234286457804615e+01,2.648365414228486614e+01,3.415624240824782776e-01,-4.509822659428008862e-01,-9.852286948256415711e-01
1.356611322264452824e+01,2.503792364652176161e+01,2.647620136909152677e+01,3.415715726526035723e-01,-4.507190564070775451e-01,-1.103867121266193241e+00
1.357591518303660649e+01,2.503350700454597089e+01,2.646876008953143611e+01,3.415805786208321870e-01,-4.504566796743985080e-01,-1.664213982081931276e-01
1.358571714342868475e+01,2.502909293050116446e+01,2.646133028167298917e+01,3.415894424335503832e-01,-4.501951307055875873e-01,-1.177430031322100668e+00
1.359551910382076301e+01,2.502468141628397191e+01,2.645391192359260657e+01,3.415981645360817165e-01,-4.499344044909756590e-01,-1.638909280974283345e+00
1.360532106421284126e+01,2.502027245383715481e+01,2.644650499337472382e+01,3.416067453726870373e-01,-4.496744960503686883e-01,-8.231177186368843213e-03
1.361512302460491952e+01,2.501586603514961382e+01,2.643910946911179849e+01,3.416151853865643795e-01,-4.494154004329908858e-01,-6.874024412277274232e-02
1.362492498499699778e+01,2.501146215225639224e+01,2.643172532890430659e+01,3.416234850198491269e-01,-4.491571127174491806e-01,-8.301368124572400253e-02
1.363472694538907781e+01,2.500706079723866182e+01,2.642435255086073909e+01,3.416316447136139023e-01,-4.488996280116959170e-01,-6.926352003537598057e-01
1.364452890578115607e+01,2.500266196222373338e+01,2.641699111309761605e+01,3.416396649078686232e-01,-4.486429414529675697e-01,-3.571698776082960491e-01
1.365433086617323433e+01,2.499826563938505686e+01,2.640964099373946183e+01,3.416475460415603349e-01,-4.483870482077554342e-01,-9.310503373289800155e-01
1.366413282656531258e+01,2.499387182094221060e+01,2.640230217091883347e+01,3.416552885525735994e-01,-4.481319434717603301e-01,4.190436598345679275e-01
1.367393478695739084e+01,2.498948049916091918e+01,2.639497462277630291e+01,3.416628928777299956e-01,-4.478776224698490793e-01,-5.236549671762497082e-02
1.368373674734946910e+01,2.498509166635303558e+01,2.638765832746045348e+01,3.416703594527886190e-01,-4.476240804560074338e-01,-7.649604427089823355e-02
1.369353870774154736e+01,2.498070531487655899e+01,2.638035326312790119e+01,3.416776887124455819e-01,-4.473713127133009948e-01,-1.422363683166618209e+00
1.370334066813362561e+01,2.497632143713561703e+01,2.637305940794326631e+01,3.416848810903344580e-01,-4.471193145538325808e-01,-4.346829255889056443e-02
1.371314262852570387e+01,2.497194002558047288e+01,2.636577674007920535e+01,3.416919370190259486e-01,-4.468680813186995948e-01,3.001179296719800327e-01
1.372294458891778213e+01,2.496756107270752878e+01,2.635850523771637555e+01,3.416988569300281608e-01,-4.466176083779478390e-01,1.615134344457386240e-01
1.373274654930986038e+01,2.496318457105932964e+01,2.635124487904346324e+01,3.417056412537863852e-01,-4.463678911305342112e-01,-5.180272323228413134e-02
1.374254850970194042e+01,2.495881051322454525e+01,2.634399564225717683e+01,3.417122904196832067e-01,-4.461189250042867371e-01,-4.465975095191194177e-01
1.375235047009401868e+01,2.495443889183799158e+01,2.633675750556223605e+01,3.417188048560384495e-01,-4.458707054558477267e-01,-6.167871290833693010e-01
1.376215243048609693e+01,2.495006969958061305e+01,2.632953044717138624e+01,3.417251849901092320e-01,-4.456232279706480170e-01,-1.448023851612068591e-01
1.377195439087817519e+01,2.494570292917950027e+01,2.632231444530538411e+01,3.417314312480899674e-01,-4.453764880628598988e-01,-2.539918101641784887e-01
1.378175635127025345e+01,2.494133857340787230e+01,2.631510947819301194e+01,3.417375440551121968e-01,-4.451304812753482665e-01,-3.269432160824224942e-01
1.379155831166233170e+01,2.493697662508508373e+01,2.630791552407107048e+01,3.417435238352449778e-01,-4.448852031796404205e-01,-5.994975765741482610e-01
1.380136027205440996e+01,2.493261707707663177e+01,2.630073256118437897e+01,3.417493710114944405e-01,-4.446406493758745526e-01,3.959876145868417296e-01
1.381116223244648822e+01,2.492825992229414922e+01,2.629356056778576800e+01,3.417550860058040652e-01,-4.443968154927642189e-01,-1.028318461590756794e+00
1.382096419283856648e+01,2.492390515369540083e+01,2.628639952213610442e+01,3.417606692390545153e-01,-4.441536971875530426e-01,-4.554699250935947408e-01
1.383076615323064473e+01,2.491955276428429045e+01,2.627924940250425578e+01,3.417661211310638603e-01,-4.439112901459765226e-01,-7.340017265406245661e-01
1.384056811362272299e+01,2.491520274711086103e+01,2.627211018716711877e+01,3.417714421005872971e-01,-4.436695900822176242e-01,7.235193396321160098e-02
1.385037007401480302e+01,2.491085509527128394e+01,2.626498185440960853e+01,3.417766325653173731e-01,-4.434285927388650350e-01,2.718121609082754242e-01
1.386017203440688128e+01,2.490650980190787678e+01,2.625786438252465871e+01,3.417816929418839300e-01,-4.431882938868785260e-01,1.788561265182557758e-01
1.386997399479895954e+01,2.490216686020908909e+01,2.625075774981321786e+01,3.417866236458539930e-01,-4.429486893255418778e-01,-6.524509844629494681e-02
1.387977595519103780e+01,2.489782626340950600e+01,2.624366193458426011e+01,3.417914250917319374e-01,-4.427097748824202483e-01,-1.144010763122424112e+00
1.388957791558311605e+01,2.489348800478985169e+01,2.623657691515477097e+01,3.417960976929593775e-01,-4.424715464133273102e-01,5.981448073598365500e-01
1.389937987597519431e+01,2.488915207767698234e+01,2.622950266984976508e+01,3.418006418619151110e-01,-4.422339998022746244e-01,-1.838859550149502531e-01
1.390918183636727257e+01,2.488481847544389325e+01,2.622243917700226490e+01,3.418050580099153413e-01,-4.419971309614387778e-01,-4.962287534598466832e-01
1.391898379675935082e+01,2.488048719150972232e+01,2.621538641495332200e+01,3.418093465472134551e-01,-4.417609358311240797e-01,-4.310106377737621397e-01
1.392878575715142908e+01,2.487615821933973237e+01,2.620834436205199935e+01,3.418135078830001339e-01,-4.415254103797048302e-01,-6.112849772055055642e-01
1.393858771754350734e+01,2.487183155244532884e+01,2.620131299665538549e+01,3.418175424254033534e-01,-4.412905506036031156e-01,-2.293502642416967163e-01
1.394838967793558560e+01,2.486750718438405627e+01,2.619429229712858032e+01,3.418214505814883286e-01,-4.410563525272408469e-01,-2.859724484719388116e-01
1.395819163832766385e+01,2.486318510875959120e+01,2.618728224184471287e+01,3.418252327572575133e-01,-4.408228122030015683e-01,-6.208728350363528214e-01
1.396799359871974389e+01,2.485886531922174569e+01,2.618028280918492001e+01,3.418288893576507115e-01,-4.405899257111878242e-01,-1.725535644098926236e+00
1.397779555911182214e+01,2.485454780946647091e+01,2.617329397753836417e+01,3.418324207865449105e-01,-4.403576891599811916e-01,-4.579183566839673536e-01
1.398759751950390040e+01,2.485023257323586066e+01,2.616631572530222982e+01,3.418358274467543922e-01,-4.401260986854094170e-01,-2.017081205656586773e-01
1.399739947989597866e+01,2.484591960431813007e+01,2.615934803088171279e+01,3.418391097400307332e-01,-4.398951504512931265e-01,-1.768112280051303276e-01
1.400720144028805692e+01,2.484160889654764404e+01,2.615239087269003448e+01,3.418422680670628044e-01,-4.396648406492245087e-01,-5.163973410370681361e-01
1.401700340068013517e+01,2.483730044380489943e+01,2.614544422914842770e+01,3.418453028274766048e-01,-4.394351654985069189e-01,-2.127777807668031484e-01
1.402680536107221343e+01,2.483299424001652866e+01,2.613850807868615433e+01,3.418482144198355943e-01,-4.392061212461344510e-01,7.495334897235306215e-02
1.403660732146429169e+01,2.482869027898663461e+01,2.613158239990731602e+01,3.418510032424058598e-01,-4.389777041009130798e-01,-6.741028453828464828e-01
1.404640928185636994e+01,2.482438855411011858e+01,2.612466717194834942e+01,3.418536696931870345e-01,-4.387499101140504010e-01,2.943896125952636389e-01
1.405621124224844820e+01,2.482008905925901843e+01,2.611776237360951924e+01,3.418562141657522924e-01,-4.385227355241374525e-01,-1.416101886434599777e+00
1.406601320264052646e+01,2.481579178837997190e+01,2.611086798367150763e+01,3.418586370524801521e-01,-4.382961766082260624e-01,-1.068820443467761283e+00
1.407581516303260649e+01,2.481149673545271028e+01,2.610398398093332872e+01,3.418609387447958392e-01,-4.380702296658949280e-01,-8.906427048536040836e-01
1.408561712342468475e+01,2.480720389449007257e+01,2.609711034421236064e+01,3.418631196331713973e-01,-4.378448910192211940e-01,-1.660078245756992255e+00
1.409541908381676301e+01,2.480291325953799486e+01,2.609024705234431707e+01,3.418651801071254659e-01,-4.376201570127316032e-01,-9.375014675291248878e-01
1.410522104420884126e+01,2.479862482467552809e+01,2.608339408418326499e+01,3.418671205552235581e-01,-4.373960240133687449e-01,1.867899638048221567e-01
1.411502300460091952e+01,2.479433858401481316e+01,2.607655141860161407e+01,3.418689413650777831e-01,-4.371724884104377651e-01,1.835920442158538446e-01
1.412482496499299778e+01,2.479005453170109874e+01,2.606971903449012373e+01,3.418706429233472344e-01,-4.369495466155717267e-01,-3.882703152524691337e-01
1.413462692538507604e+01,2.478577266191273765e+01,2.606289691075789960e+01,3.418722256157374351e-01,-4.367271950627005239e-01,4.237737883062863142e-01
1.414442888577715429e+01,2.478149296886118691e+01,2.605608502633240064e+01,3.418736898270008928e-01,-4.365054302079816040e-01,-3.167603202348843183e-01
1.415423084616923255e+01,2.477721544679100418e+01,2.604928336015942492e+01,3.418750359409367112e-01,-4.362842485297901973e-01,-6.851902268379170824e-01
1.416403280656131081e+01,2.477294008997984776e+01,2.604249189120312380e+01,3.418762643403908119e-01,-4.360636465286615859e-01,-3.152482618372535184e-01
1.417383476695338906e+01,2.476866689273848365e+01,2.603571059844599134e+01,3.418773754072558235e-01,-4.358436207272475826e-01,-5.044169259091985102e-01
1.418363672734546910e+01,2.476439584941078209e+01,2.602893946088887134e+01,3.418783695224711372e-01,-4.356241676702916621e-01,-6.765743742029250996e-02
1.419343868773754735e+01,2.476012695437370681e+01,2.602217845755095382e+01,3.418792470660227956e-01,-4.354052839245730055e-01,-1.186930603801273243e+00
1.420324064812962561e+01,2.475586020203733639e+01,2.601542756746977858e+01,3.418800084169437148e-01,-4.351869660788674210e-01,6.452050558674715663e-02
1.421304260852170387e+01,2.475159558684484296e+01,2.600868676970123161e+01,3.418806539533134625e-01,-4.349692107439153688e-01,-6.647325763381751740e-01
1.422284456891378213e+01,2.474733310327250990e+01,2.600195604331954158e+01,3.418811840522583689e-01,-4.347520145523739998e-01,-7.090506297245113831e-03
1.423264652930586038e+01,2.474307274582971417e+01,2.599523536741729757e+01,3.418815990899514712e-01,-4.345353741587834051e-01,-1.205055475081976191e+00
1.424244848969793864e+01,2.473881450905894752e+01,2.598852472110541711e+01,3.418818994416126245e-01,-4.343192862395177656e-01,-6.439486139656618313e-01
1.425225045009001690e+01,2.473455838753578817e+01,2.598182408351318173e+01,3.418820854815083354e-01,-4.341037474927542661e-01,-3.950721373176463991e-01
1.426205241048209515e+01,2.473030437586893626e+01,2.597513343378821205e+01,3.418821575829518733e-01,-4.338887546384260219e-01,1.683755983715606863e-02
1.427185437087417341e+01,2.472605246870018192e+01,2.596845275109647844e+01,3.418821161183033253e-01,-4.336743044181847750e-01,-1.042439839004113633e+00
1.428165633126625167e+01,2.472180266070441945e+01,2.596178201462229751e+01,3.418819614589693745e-01,-4.334603935953600384e-01,4.002617343590182397e-01
1.429145829165833170e+01,2.471755494658965446e+01,2.595512120356832853e+01,3.418816939754035777e-01,-4.332470189549315620e-01,-1.919152814531739637e-01
1.430126025205040996e+01,2.471330932109698608e+01,2.594847029715559117e+01,3.418813140371061987e-01,-4.330341773034609432e-01,-6.959218865050145197e-01
1.431106221244248822e+01,2.470906577900061762e+01,2.594182927462344068e+01,3.418808220126241526e-01,-4.328218654690827449e-01,1.758291516249574915e-01
1.432086417283456647e+01,2.470482431510786725e+01,2.593519811522958562e+01,3.418802182695511727e-01,-4.326100803014476526e-01,-3.812545687901327529e-01
1.433066613322664473e+01,2.470058492425913599e+01,2.592857679825007722e+01,3.418795031745276991e-01,-4.323988186716904991e-01,1.467496716839242765e-01
1.434046809361872299e+01,2.469634760132794682e+01,2.592196530297931290e+01,3.418786770932409347e-01,-4.321880774723858565e-01,7.293858269010000672e-01
1.435027005401080125e+01,2.469211234122091270e+01,2.591536360873005052e+01,3.418777403904249002e-01,-4.319778536175089556e-01,-4.771366478821886803e-02
1.436007201440287950e+01,2.468787913887775431e+01,2.590877169483337994e+01,3.418766934298601567e-01,-4.317681440424001593e-01,-6.951078758274175096e-01
1.436987397479495776e+01,2.468364798927130010e+01,2.590218954063874079e+01,3.418755365743741392e-01,-4.315589457037294352e-01,-6.444126633993036979e-01
1.437967593518703602e+01,2.467941888740747558e+01,2.589561712551393313e+01,3.418742701858410449e-01,-4.313502555794466176e-01,-1.400730823902134881e-01
