t,V_C,dielectric_absorption_voltage,secondary_dielectric_absorption_voltage,resistor_temperature_rise,dV_C_dt
1.077215443088617823e-02,4.093072814451905295e+00,6.773053626561508445e+00,9.913422970181096971e+00,6.334901908029691789e-03,-4.039014115398734930e+02
1.078215643128625952e-02,4.089035013920456763e+00,6.767693914984334924e+00,9.910511931033763489e+00,6.336569535290046892e-03,-4.034972478427700935e+02
1.079215843168633907e-02,4.085001253772508001e+00,6.762336849038439013e+00,9.907600329533448047e+00,6.338233859769363751e-03,-4.030934992360425895e+02
1.080216043208641861e-02,4.080971529858319791e+00,6.756982431507853271e+00,9.904688167980523872e+00,6.339894888029825454e-03,-4.026901652691452114e+02
1.081216243248649816e-02,4.076945838032576042e+00,6.751630665163412814e+00,9.901775448672198721e+00,6.341552626620683593e-03,-4.022872454920706105e+02
1.082216443288657945e-02,4.072924174154380239e+00,6.746281552762749989e+00,9.898862173902520212e+00,6.343207082078265203e-03,-4.018847394553494610e+02
1.083216643328665900e-02,4.068906534087259885e+00,6.740935097050299696e+00,9.895948345962372272e+00,6.344858260925964090e-03,-4.014826467100512559e+02
1.084216843368673855e-02,4.064892913699160282e+00,6.735591300757292288e+00,9.893033967139482243e+00,6.346506169674249499e-03,-4.010809668077821470e+02
1.085217043408681810e-02,4.060883308862451635e+00,6.730250166601758899e+00,9.890119039718404892e+00,6.348150814820662652e-03,-4.006796993006869911e+02
1.086217243448689938e-02,4.056877715453922839e+00,6.724911697288530554e+00,9.887203565980543729e+00,6.349792202849815007e-03,-4.002788437414477016e+02
1.087217443488697893e-02,4.052876129354786805e+00,6.719575895509237284e+00,9.884287548204131468e+00,6.351430340233389996e-03,-3.998783996832837033e+02
1.088217643528705848e-02,4.048878546450676019e+00,6.714242763942308123e+00,9.881370988664244237e+00,6.353065233430143025e-03,-3.994783666799516482e+02
1.089217843568713977e-02,4.044884962631644321e+00,6.708912305252970221e+00,9.878453889632794471e+00,6.354696888885902339e-03,-3.990787442857449037e+02
1.090218043608721932e-02,4.040895373792169565e+00,6.703584522093254172e+00,9.875536253378529139e+00,6.356325313033567292e-03,-3.986795320554942919e+02
1.091218243648729887e-02,4.036909775831147407e+00,6.698259417101983360e+00,9.872618082167040399e+00,6.357950512293107474e-03,-3.982807295445663840e+02
1.092218443688737842e-02,4.032928164651898406e+00,6.692936992904786386e+00,9.869699378260749612e+00,6.359572493071567051e-03,-3.978823363088653764e+02
1.093218643728745970e-02,4.028950536162160034e+00,6.687617252114087307e+00,9.866780143918921553e+00,6.361191261763060427e-03,-3.974843519048306462e+02
1.094218843768753925e-02,4.024976886274096444e+00,6.682300197329111846e+00,9.863860381397659083e+00,6.362806824748773980e-03,-3.970867758894386839e+02
1.095219043808761880e-02,4.021007210904290474e+00,6.676985831135882954e+00,9.860940092949899594e+00,6.364419188396966062e-03,-3.966896078202013882e+02
1.096219243848769835e-02,4.017041505973746318e+00,6.671674156107225251e+00,9.858019280825418562e+00,6.366028359062966997e-03,-3.962928472551669188e+02
1.097219443888777964e-02,4.013079767407889520e+00,6.666365174802758808e+00,9.855097947270833103e+00,6.367634343089178216e-03,-3.958964937529187296e+02
1.098219643928785919e-02,4.009121991136568752e+00,6.661058889768908919e+00,9.852176094529594863e+00,6.369237146805073989e-03,-3.955005468725759670e+02
1.099219843968793874e-02,4.005168173094052264e+00,6.655755303538893664e+00,9.849253724841993574e+00,6.370836776527198826e-03,-3.951050061737929582e+02
1.100220044008801829e-02,4.001218309219030544e+00,6.650454418632735454e+00,9.846330840445157051e+00,6.372433238559170945e-03,-3.947098712167594385e+02
1.101220244048809957e-02,3.997272395454615435e+00,6.645156237557252155e+00,9.843407443573052973e+00,6.374026539191679670e-03,-3.943151415621996421e+02
1.102220444088817912e-02,3.993330427748340572e+00,6.639860762806064187e+00,9.840483536456483549e+00,6.375616684702485430e-03,-3.939208167713735520e+02
1.103220644128825867e-02,3.989392402052160502e+00,6.634567996859589201e+00,9.837559121323090849e+00,6.377203681356420628e-03,-3.935268964060746271e+02
1.104220844168833995e-02,3.985458314322450679e+00,6.629277942185043848e+00,9.834634200397355031e+00,6.378787535405390507e-03,-3.931333800286321889e+02
1.105221044208841950e-02,3.981528160520009685e+00,6.623990601236446452e+00,9.831708775900592556e+00,6.380368253088371418e-03,-3.927402672019084093e+02
1.106221244248849905e-02,3.977601936610056566e+00,6.618705976454611672e+00,9.828782850050959752e+00,6.381945840631411682e-03,-3.923475574893010389e+02
1.107221444288857860e-02,3.973679638562231276e+00,6.613424070267155841e+00,9.825856425063447475e+00,6.383520304247630728e-03,-3.919552504547408489e+02
1.108221644328865989e-02,3.969761262350595565e+00,6.608144885088491627e+00,9.822929503149888220e+00,6.385091650137220826e-03,-3.915633456626927682e+02
1.109221844368873944e-02,3.965846803953633870e+00,6.602868423319834257e+00,9.820002086518949014e+00,6.386659884487445350e-03,-3.911718426781556559e+02
1.110222044408881899e-02,3.961936259354250645e+00,6.597594687349197962e+00,9.817074177376138522e+00,6.388225013472639650e-03,-3.907807410666617898e+02
1.111222244448889854e-02,3.958029624539771696e+00,6.592323679551393312e+00,9.814145777923798164e+00,6.389787043254211048e-03,-3.903900403942764115e+02
1.112222444488897982e-02,3.954126895501944183e+00,6.587055402288031658e+00,9.811216890361112775e+00,6.391345979980639705e-03,-3.899997402275985223e+02
1.113222644528905937e-02,3.950228068236939283e+00,6.581789857907525132e+00,9.808287516884099944e+00,6.392901829787474288e-03,-3.896098401337600876e+02
1.114222844568913892e-02,3.946333138745345970e+00,6.576527048745083981e+00,9.805357659685618898e+00,6.394454598797338907e-03,-3.892203396804256386e+02
1.115223044608922021e-02,3.942442103032176348e+00,6.571266977122715680e+00,9.802427320955365175e+00,6.396004293119927908e-03,-3.888312384357926135e+02
1.116223244648929976e-02,3.938554957106864762e+00,6.566009645349232038e+00,9.799496502879872395e+00,6.397550918852007613e-03,-3.884425359685912440e+02
1.117223444688937931e-02,3.934671696983266020e+00,6.560755055720238538e+00,9.796565207642508710e+00,6.399094482077415449e-03,-3.880542318480839867e+02
1.118223644728945886e-02,3.930792318679655839e+00,6.555503210518144108e+00,9.793633437423487464e+00,6.400634988867062551e-03,-3.876663256440652390e+02
1.119223844768954014e-02,3.926916818218732175e+00,6.550254112012154017e+00,9.790701194399852980e+00,6.402172445278929425e-03,-3.872788169268619640e+02
1.120224044808961969e-02,3.923045191627614781e+00,6.545007762458274314e+00,9.787768480745491217e+00,6.403706857358070284e-03,-3.868917052673332364e+02
1.121224244848969924e-02,3.919177434937844318e+00,6.539764164099311827e+00,9.784835298631124445e+00,6.405238231136609582e-03,-3.865049902368693324e+02
1.122224444888977879e-02,3.915313544185382799e+00,6.534523319164868838e+00,9.781901650224313016e+00,6.406766572633746347e-03,-3.861186714073921848e+02
1.123224644928986007e-02,3.911453515406908998e+00,6.529285229893003084e+00,9.778967537692096812e+00,6.408291887873949697e-03,-3.857327483509309332e+02
1.124224844968993962e-02,3.907597344623157554e+00,6.524049898624659782e+00,9.776032963212786697e+00,6.409814182973360211e-03,-3.853472206377130078e+02
1.125225045009001917e-02,3.903745027881302398e+00,6.518817327554097041e+00,9.773097928945666979e+00,6.411333463934412551e-03,-3.849620878410349860e+02
1.126225245049009872e-02,3.899896561237430781e+00,6.513587518835931789e+00,9.770162437043643067e+00,6.412849736725091503e-03,-3.845773495352400460e+02
1.127225445089018001e-02,3.896051940751670273e+00,6.508360474613998470e+00,9.767226489656726685e+00,6.414363007302268348e-03,-3.841930052951580024e+02
1.128225645129025956e-02,3.892211162488193210e+00,6.503136197021349041e+00,9.764290088932042977e+00,6.415873281611706065e-03,-3.838090546961057612e+02
1.129225845169033911e-02,3.888374222515211365e+00,6.497914688180252085e+00,9.761353237013823403e+00,6.417380565588054996e-03,-3.834254973138867513e+02
1.130226045209042039e-02,3.884541116904978164e+00,6.492695950202192812e+00,9.758415936043403960e+00,6.418884865154854576e-03,-3.830423327247905263e+02
1.131226245249049994e-02,3.880711841733792244e+00,6.487479985187873943e+00,9.755478188159235842e+00,6.420386186224535073e-03,-3.826595605055936176e+02
1.132226445289057949e-02,3.876886393081990345e+00,6.482266795227216605e+00,9.752539995496873004e+00,6.421884534698412382e-03,-3.822771802335577149e+02
1.133226645329065904e-02,3.873064767033953526e+00,6.477056382399356771e+00,9.749601360188981047e+00,6.423379916466695830e-03,-3.818951914864316564e+02
1.134226845369074033e-02,3.869246959678102726e+00,6.471848748772647930e+00,9.746662284365330109e+00,6.424872337408481238e-03,-3.815135938424490973e+02
1.135227045409081988e-02,3.865432967106903206e+00,6.466643896404662861e+00,9.743722770152805523e+00,6.426361803391753523e-03,-3.811323868803301025e+02
1.136227245449089943e-02,3.861622785416860992e+00,6.461441827342189193e+00,9.740782819675395388e+00,6.427848320273386699e-03,-3.807515701792797813e+02
1.137227445489097898e-02,3.857816410708523769e+00,6.456242543621232954e+00,9.737842435054195889e+00,6.429331893899144744e-03,-3.803711433189891409e+02
1.138227645529106026e-02,3.854013839086480875e+00,6.451046047267015027e+00,9.734901618407416635e+00,6.430812530103680730e-03,-3.799911058796338921e+02
1.139227845569113981e-02,3.850215066659365082e+00,6.445852340293977356e+00,9.731960371850371772e+00,6.432290234710535959e-03,-3.796114574418755296e+02
1.140228045609121936e-02,3.846420089539849929e+00,6.440661424705775850e+00,9.729018697495483536e+00,6.433765013532140829e-03,-3.792321975868600248e+02
1.141228245649130064e-02,3.842628903844650168e+00,6.435473302495282155e+00,9.726076597452285810e+00,6.435236872369815703e-03,-3.788533258962179957e+02
1.142228445689138019e-02,3.838841505694524869e+00,6.430287975644591647e+00,9.723134073827417012e+00,6.436705817013769169e-03,-3.784748419520655602e+02
1.143228645729145974e-02,3.835057891214272541e+00,6.425105446125009223e+00,9.720191128724627205e+00,6.438171853243098916e-03,-3.780967453370024032e+02
1.144228845769153929e-02,3.831278056532735121e+00,6.419925715897060847e+00,9.717247764244772767e+00,6.439634986825792592e-03,-3.777190356341135953e+02
1.145229045809162058e-02,3.827501997782794430e+00,6.414748786910489109e+00,9.714303982485818167e+00,6.441095223518726078e-03,-3.773417124269671490e+02
1.146229245849170013e-02,3.823729711101378381e+00,6.409574661104253224e+00,9.711359785542839518e+00,6.442552569067665214e-03,-3.769647752996166332e+02
1.147229445889177968e-02,3.819961192629452551e+00,6.404403340406530809e+00,9.708415175508019246e+00,6.444007029207263204e-03,-3.765882238365984449e+02
1.148229645929185923e-02,3.816196438512026390e+00,6.399234826734714332e+00,9.705470154470646094e+00,6.445458609661064951e-03,-3.762120576229335143e+02
1.149229845969194051e-02,3.812435444898150561e+00,6.394069121995413774e+00,9.702524724517120447e+00,6.446907316141501851e-03,-3.758362762441260543e+02
1.150230046009202006e-02,3.808678207940919158e+00,6.388906228084458405e+00,9.699578887730950782e+00,6.448353154349896130e-03,-3.754608792861641291e+02
1.151230246049209961e-02,3.804924723797466157e+00,6.383746146886893236e+00,9.696632646192751892e+00,6.449796129976457376e-03,-3.750858663355187446e+02
1.152230446089217916e-02,3.801174988628968965e+00,6.378588880276980788e+00,9.693686001980250211e+00,6.451236248700286877e-03,-3.747112369791445303e+02
1.153230646129226045e-02,3.797428998600645311e+00,6.373434430118197547e+00,9.690738957168274936e+00,6.452673516189372412e-03,-3.743369908044791714e+02
1.154230846169234000e-02,3.793686749881757247e+00,6.368282798263242839e+00,9.687791513828770462e+00,6.454107938100592592e-03,-3.739631273994432377e+02
1.155231046209241955e-02,3.789948238645606704e+00,6.363133986554029065e+00,9.684843674030785721e+00,6.455539520079714259e-03,-3.735896463524401270e+02
1.156231246249250083e-02,3.786213461069538155e+00,6.357987996821686139e+00,9.681895439840477735e+00,6.456968267761392481e-03,-3.732165472523560084e+02
1.157231446289258038e-02,3.782482413334938620e+00,6.352844830886562377e+00,9.678946813321116949e+00,6.458394186769174025e-03,-3.728438296885598220e+02
1.158231646329265993e-02,3.778755091627236329e+00,6.347704490558223611e+00,9.675997796533073014e+00,6.459817282715492152e-03,-3.724714932509024266e+02
1.159231846369273948e-02,3.775031492135901168e+00,6.342566977635449632e+00,9.673048391533834334e+00,6.461237561201670955e-03,-3.720995375297173382e+02
1.160232046409282076e-02,3.771311611054445567e+00,6.337432293906238634e+00,9.670098600377988518e+00,6.462655027817921886e-03,-3.717279621158199916e+02
1.161232246449290031e-02,3.767595444580424058e+00,6.332300441147809877e+00,9.667148425117238375e+00,6.464069688143347231e-03,-3.713567666005079104e+02
1.162232446489297986e-02,3.763882988915432382e+00,6.327171421126594808e+00,9.664197867800391251e+00,6.465481547745936634e-03,-3.709859505755607643e+02
1.163232646529305941e-02,3.760174240265109269e+00,6.322045235598244162e+00,9.661246930473366135e+00,6.466890612182571441e-03,-3.706155136332397433e+02
1.164232846569314070e-02,3.756469194839132886e+00,6.316921886307624412e+00,9.658295615179186555e+00,6.468296886999019488e-03,-3.702454553662872172e+02
1.165233046609322025e-02,3.752767848851227495e+00,6.311801374988820434e+00,9.655343923957989460e+00,6.469700377729937710e-03,-3.698757753679278153e+02
1.166233246649329980e-02,3.749070198519155461e+00,6.306683703365134619e+00,9.652391858847012784e+00,6.471101089898874739e-03,-3.695064732318667780e+02
1.167233446689338108e-02,3.745376240064722584e+00,6.301568873149085093e+00,9.649439421880611434e+00,6.472499029018265702e-03,-3.691375485522910935e+02
1.168233646729346063e-02,3.741685969713777205e+00,6.296456886042407497e+00,9.646486615090241301e+00,6.473894200589435689e-03,-3.687690009238684752e+02
1.169233846769354018e-02,3.737999383696208433e+00,6.291347743736054987e+00,9.643533440504473475e+00,6.475286610102598886e-03,-3.684008299417477588e+02
1.170234046809361973e-02,3.734316478245947923e+00,6.286241447910198232e+00,9.640579900148980030e+00,6.476676263036858575e-03,-3.680330352015585049e+02
1.171234246849370102e-02,3.730637249600968097e+00,6.281138000234222751e+00,9.637625996046548238e+00,6.478063164860208001e-03,-3.676656162994104875e+02
1.172234446889378057e-02,3.726961694003286585e+00,6.276037402366734241e+00,9.634671730217071683e+00,6.479447321029526904e-03,-3.672985728318950009e+02
1.173234646929386012e-02,3.723289807698958676e+00,6.270939655955554137e+00,9.631717104677548491e+00,6.480828736990587591e-03,-3.669319043960827571e+02
1.174234846969393967e-02,3.719621586938084867e+00,6.265844762637720500e+00,9.628762121442091981e+00,6.482207418178047992e-03,-3.665656105895253631e+02
1.175235047009402095e-02,3.715957027974804650e+00,6.260752724039487127e+00,9.625806782521918237e+00,6.483583370015457738e-03,-3.661996910102541278e+02
1.176235247049410050e-02,3.712296127067303164e+00,6.255663541776330661e+00,9.622851089925353207e+00,6.484956597915254688e-03,-3.658341452567806300e+02
1.177235447089418005e-02,3.708638880477804101e+00,6.250577217452937262e+00,9.619895045657834487e+00,6.486327107278765797e-03,-3.654689729280964912e+02
1.178235647129426134e-02,3.704985284472574136e+00,6.245493752663215048e+00,9.616938651721902431e+00,6.487694903496206249e-03,-3.651041736236724091e+02
1.179235847169434089e-02,3.701335335321923381e+00,6.240413148990289649e+00,9.613981910117210816e+00,6.489059991946682059e-03,-3.647397469434592949e+02
1.180236047209442043e-02,3.697689029300201824e+00,6.235335408006500657e+00,9.611024822840519732e+00,6.490422377998185735e-03,-3.643756924878877044e+02
1.181236247249449998e-02,3.694046362685802443e+00,6.230260531273406066e+00,9.608067391885697361e+00,6.491782067007602353e-03,-3.640120098578667012e+02
1.182236447289458127e-02,3.690407331761158982e+00,6.225188520341780496e+00,9.605109619243719976e+00,6.493139064320703480e-03,-3.636486986547851643e+02
