t,x,y,vx,vy,dvx_dt
4.980996199239847932e+00,1.160720662924893842e+00,2.349898549539826575e+00,-6.982199731152556321e-01,-1.533747538995798299e-01,1.966423006147794972e-01
4.990998199639927968e+00,1.153746744213002273e+00,2.348362584848670220e+00,-6.963006847567305702e-01,-1.537695378404818070e-01,1.871328427970865571e-01
5.001000200040008004e+00,1.146791546271376028e+00,2.346822306850360196e+00,-6.944765071289654701e-01,-1.542353289267952288e-01,1.776413346006616711e-01
5.011002200440088039e+00,1.139854120695040995e+00,2.345277062642979082e+00,-6.927467426870120848e-01,-1.547606804155385318e-01,1.682709155438494308e-01
5.021004200840168075e+00,1.132933530689672619e+00,2.343726312734037975e+00,-6.911096935327761814e-01,-1.553344253285116328e-01,1.591169872491778881e-01
5.031006201240248110e+00,1.126028861305974571e+00,2.342169627307200575e+00,-6.895627516981241989e-01,-1.559457812536735044e-01,1.502671405808751470e-01
5.041008201640328146e+00,1.119139227837446793e+00,2.340606682192656773e+00,-6.881024701199750515e-01,-1.565844414447950250e-01,1.418008314634878475e-01
5.051010202040408181e+00,1.112263783937100126e+00,2.339037253484089973e+00,-6.867246517596127253e-01,-1.572406613703286882e-01,1.337891032634679622e-01
5.061012202440488217e+00,1.105401728528887739e+00,2.337461211777990489e+00,-6.854244281341336231e-01,-1.579053417257573755e-01,1.262940435507741432e-01
5.071014202840568252e+00,1.098552312438177303e+00,2.335878514695815866e+00,-6.841963654751171964e-01,-1.585701023005698374e-01,1.193684582244121661e-01
5.081016203240648288e+00,1.091714842976761357e+00,2.334289200500661909e+00,-6.830345382171154611e-01,-1.592273519118676262e-01,1.130550706512699483e-01
5.091018203640728323e+00,1.084888689014432694e+00,2.332693378311727184e+00,-6.819326595479621167e-01,-1.598703459530965154e-01,1.073863534435033629e-01
5.101020204040808359e+00,1.078073283513342639e+00,2.331091221082778997e+00,-6.808841594262338148e-01,-1.604932413636712130e-01,1.023837068204243722e-01
5.111022204440888395e+00,1.071268126145457966e+00,2.329482954931884731e+00,-6.798823182300306467e-01,-1.610911297199455749e-01,9.805744863333955286e-02
5.121024204840968430e+00,1.064472784076150313e+00,2.327868850604466022e+00,-6.789203656530662379e-01,-1.616600682282006429e-01,9.440642715421435072e-02
5.131026205241048466e+00,1.057686891977833721e+00,2.326249213378153158e+00,-6.779916003922616952e-01,-1.621970863095940352e-01,9.141818566524161083e-02
5.141028205641128501e+00,1.050910150662082598e+00,2.324624373180872450e+00,-6.770895031159335220e-01,-1.627001783062992091e-01,8.906930238198863814e-02
5.151030206041208537e+00,1.044142324939806299e+00,2.322994675639880491e+00,-6.762078382391175646e-01,-1.631682838926043211e-01,8.732586943762350729e-02
5.161032206441288572e+00,1.037383239944759561e+00,2.321360472032846456e+00,-6.753407606946318920e-01,-1.636012360567959123e-01,8.614459133604346341e-02
5.171034206841368608e+00,1.030632777135412903e+00,2.319722111396945063e+00,-6.744828991057869594e-01,-1.639997099834836214e-01,8.547378764938029505e-02
5.181036207241448643e+00,1.023890868914627994e+00,2.318079931990187692e+00,-6.736294351803352454e-01,-1.643651371627129487e-01,8.525499168410471951e-02
5.191038207641528679e+00,1.017157492794000806e+00,2.316434254317159880e+00,-6.727761626074045820e-01,-1.646996136063141880e-01,8.542460007272964506e-02
5.201040208041608714e+00,1.010432665306970623e+00,2.314785375170974824e+00,-6.719195295718362049e-01,-1.650057984564988756e-01,8.591565678373314086e-02
5.211042208441688750e+00,1.003716434860323581e+00,2.313133562251436182e+00,-6.710566614532871288e-01,-1.652867888555324127e-01,8.665989483047036035e-02
5.221044208841768786e+00,9.970088754650018315e-01,2.311479050713836969e+00,-6.701853668572421707e-01,-1.655460106101313000e-01,8.758954619017816912e-02
5.231046209241848821e+00,9.903100795144363921e-01,2.309822040248916242e+00,-6.693041201787102157e-01,-1.657870862943971180e-01,8.863928442187249401e-02
5.241048209641928857e+00,9.836201515097511283e-01,2.308162693867489512e+00,-6.684120304878089502e-01,-1.660137211333601315e-01,8.974787274428633332e-02
5.251050210042008892e+00,9.769392019540011907e-01,2.306501137526593137e+00,-6.675087938069695914e-01,-1.662295900366410617e-01,9.085964955191294656e-02
5.261052210442088928e+00,9.702673415549492031e-01,2.304837461128364406e+00,-6.665946266309513701e-01,-1.664382317096809172e-01,9.192570084733581171e-02
5.271054210842168963e+00,9.636046767391034384e-01,2.303171720029038472e+00,-6.656702023606893004e-01,-1.666429656367855450e-01,9.290477960203444296e-02
5.281056211242248999e+00,9.569513051098438305e-01,2.301503938011993267e+00,-6.647365617149363359e-01,-1.668468127437240656e-01,9.376377393798979165e-02
5.291058211642329034e+00,9.503073123763088326e-01,2.299834110275904120e+00,-6.637950359802278211e-01,-1.670524436380036726e-01,9.447793779075566722e-02
5.301060212042409070e+00,9.436727698699167721e-01,2.298162207190221462e+00,-6.628471640733847314e-01,-1.672621377251768959e-01,9.503081449532482794e-02
5.311062212442489106e+00,9.370477328339527068e-01,2.296488178514619616e+00,-6.618946074902409826e-01,-1.674777656314863916e-01,9.541371141558772917e-02
5.321064212842569141e+00,9.304322395160183889e-01,2.294811957143220393e+00,-6.609390806073381919e-01,-1.677007784114598332e-01,9.562522967135955732e-02
5.331066213242649177e+00,9.238263111934602589e-01,2.293133463791193538e+00,-6.599822771535739374e-01,-1.679322294682788208e-01,9.567015379590382285e-02
5.341068213642729212e+00,9.172299523662503784e-01,2.291452610293832404e+00,-6.590258166802670514e-01,-1.681727855152796158e-01,9.555872736847345617e-02
5.351070214042809248e+00,9.106431520757684028e-01,2.289769303746614248e+00,-6.580711942543817639e-01,-1.684227736431322675e-01,9.530534215052621771e-02
5.361072214442888395e+00,9.040658850876670538e-01,2.288083449444667128e+00,-6.571197438291394022e-01,-1.686822156834996700e-01,9.492754721949193952e-02
5.371074214842968431e+00,8.974981137549414845e-01,2.286394953779787187e+00,-6.561726132569267733e-01,-1.689508808291364517e-01,9.444488652201800394e-02
5.381076215243048466e+00,8.909397900347242327e-01,2.284703726547088642e+00,-6.552307500196756784e-01,-1.692283385509494031e-01,9.387782992291204831e-02
5.391078215643128502e+00,8.843908572428300641e-01,2.283009682578702737e+00,-6.542948938353639887e-01,-1.695140034523961725e-01,9.324687893627184310e-02
5.401080216043208537e+00,8.778512526010228134e-01,2.281312743159967571e+00,-6.533655872115262664e-01,-1.698071976336069655e-01,9.257164907685776212e-02
5.411082216443288573e+00,8.713209084918290825e-01,2.279612836624177241e+00,-6.524431772835812549e-01,-1.701071806788165830e-01,9.187026745624390922e-02
5.421084216843368608e+00,8.647997551330972588e-01,2.277909898803717414e+00,-6.515278479968372727e-01,-1.704132106841066419e-01,9.115878370921721985e-02
5.431086217243448644e+00,8.582877211899702097e-01,2.276203872900039116e+00,-6.506196247212815420e-01,-1.707245576331349879e-01,9.045083311429678863e-02
5.441088217643528679e+00,8.517847362194725935e-01,2.274494709102186540e+00,-6.497184208058657262e-01,-1.710405545551260398e-01,8.975745094581677463e-02
5.451090218043608715e+00,8.452907306195220904e-01,2.272782364038728353e+00,-6.488240398685370947e-01,-1.713605947553263065e-01,8.908695562890531217e-02
5.461092218443688751e+00,8.388056376879736709e-01,2.271066799833207916e+00,-6.479362295808971384e-01,-1.716841702923312118e-01,8.844514094222340195e-02
5.471094218843768786e+00,8.323293928929235141e-01,2.269347983409130354e+00,-6.470546760781854534e-01,-1.720108533408244988e-01,8.783531155710924687e-02
5.481096219243848822e+00,8.258619356196994499e-01,2.267625885282567921e+00,-6.461790608388015000e-01,-1.723403250779070583e-01,8.725876523578034172e-02
5.491098219643928857e+00,8.194032077783317547e-01,2.265900478931528905e+00,-6.453090423813768739e-01,-1.726723419100928969e-01,8.671489648500110836e-02
5.501100220044008893e+00,8.129531553658976284e-01,2.264171739609932121e+00,-6.444443128676522470e-01,-1.730067599124771871e-01,8.620183316796026229e-02
5.511102220444088928e+00,8.065117266163711607e-01,2.262439643864014638e+00,-6.435845681737275559e-01,-1.733434900061991413e-01,8.571656201816894860e-02
5.521104220844168964e+00,8.000788733368972006e-01,2.260704168630507827e+00,-6.427295571496846049e-01,-1.736825200693841720e-01,8.525553298456806095e-02
5.531106221244248999e+00,7.936545490405071401e-01,2.258965290867794629e+00,-6.418790488483053780e-01,-1.740238680923667514e-01,8.481481637665125306e-02
5.541108221644329035e+00,7.872387098776264525e-01,2.257222987085496957e+00,-6.410328660428189496e-01,-1.743675998706071817e-01,8.439051160981529687e-02
5.551110222044409070e+00,7.808313131572313104e-01,2.255477233065526832e+00,-6.401908585567452903e-01,-1.747137898091488117e-01,8.397893123448665897e-02
5.561112222444489106e+00,7.744323178434768806e-01,2.253728003776491295e+00,-6.393529195571324708e-01,-1.750625329046058554e-01,8.357677255706406905e-02
5.571114222844569142e+00,7.680416835449213053e-01,2.251975273211042960e+00,-6.385189663130720339e-01,-1.754139166903843361e-01,8.318127156235058384e-02
5.581116223244649177e+00,7.616593708031857979e-01,2.250219014533748396e+00,-6.376889464101226368e-01,-1.757680310814218050e-01,8.279019756718283829e-02
5.591118223644729213e+00,7.552853403478676508e-01,2.248459200030734184e+00,-6.368628213927852721e-01,-1.761249475070373882e-01,8.240193194456038595e-02
5.601120224044809248e+00,7.489195534829917733e-01,2.246695801365544920e+00,-6.360405724811390993e-01,-1.764847329512074237e-01,8.201536072965992519e-02
5.611122224444889284e+00,7.425619713428083246e-01,2.244928789583130690e+00,-6.352221819278205395e-01,-1.768474292713249352e-01,8.162988268643239786e-02
5.621124224844969319e+00,7.362125555874522442e-01,2.243158135395391994e+00,-6.344076454537321830e-01,-1.772130763640711315e-01,8.124526256305700245e-02
5.631126225245049355e+00,7.298712674800992284e-01,2.241383809182476927e+00,-6.335969480355638783e-01,-1.775816862489574266e-01,8.086159236222945079e-02
5.641128225645129390e+00,7.235380689257087106e-01,2.239605781248626748e+00,-6.327900858511474880e-01,-1.779532758394463399e-01,8.047916486720754770e-02
5.651130226045209426e+00,7.172129213841725859e-01,2.237824021807973907e+00,-6.319870372040492512e-01,-1.783278359901639687e-01,8.009839969829943285e-02
5.661132226445289461e+00,7.108957870232764931e-01,2.236038501154168134e+00,-6.311877897358662004e-01,-1.787053667791194400e-01,7.971978794772202614e-02
5.671134226845369497e+00,7.045866277757528717e-01,2.234249189662352642e+00,-6.303923142862974949e-01,-1.790858507667366650e-01,7.934378756545529265e-02
5.681136227245449533e+00,6.982854061328525042e-01,2.232456057834906638e+00,-6.296005854249571154e-01,-1.794692763869330521e-01,7.897084903276122003e-02
5.691138227645529568e+00,6.919920847939690089e-01,2.230659076348258552e+00,-6.288125706152870587e-01,-1.798556291955920317e-01,7.860131171681335183e-02
5.701140228045609604e+00,6.857066266773497176e-01,2.228858215985514146e+00,-6.280282314254009846e-01,-1.802448904692491305e-01,7.823546189975036369e-02
5.711142228445689639e+00,6.794289953936011317e-01,2.227053447723211566e+00,-6.272475355892493942e-01,-1.806370537971472567e-01,7.787348247781801514e-02
5.721144228845769675e+00,6.731591544829824691e-01,2.225244742611817372e+00,-6.264704369123416106e-01,-1.810320994344979950e-01,7.751547310361669996e-02
5.731146229245849710e+00,6.668970683524508836e-01,2.223432071844107405e+00,-6.256969017807082478e-01,-1.814300247300930369e-01,7.716149268702514330e-02
5.741148229645929746e+00,6.606427014552206378e-01,2.221615406691104688e+00,-6.249268859342547167e-01,-1.818308177637324996e-01,7.681150520079566002e-02
5.751150230046009781e+00,6.543960187770865300e-01,2.219794718475498474e+00,-6.241603497794673272e-01,-1.822344717811688330e-01,7.646548278162659806e-02
5.761152230446089817e+00,6.481569858372751014e-01,2.217969978617689186e+00,-6.233972578316477886e-01,-1.826409870065965058e-01,7.612334448689608846e-02
5.771154230846169852e+00,6.419255681978781602e-01,2.216141158529263855e+00,-6.226375654752777100e-01,-1.830503521842651582e-01,7.578500625788638090e-02
5.781156231246249888e+00,6.357017322059905773e-01,2.214308229694549546e+00,-6.218812410304712657e-01,-1.834625709220318590e-01,7.545040754333640076e-02
5.791158231646329924e+00,6.294854442932835692e-01,2.212471163617058423e+00,-6.211282444772645572e-01,-1.838776377211182866e-01,7.511944893405478330e-02
5.801160232046409959e+00,6.232766712922973573e-01,2.210629931800677461e+00,-6.203785380722659504e-01,-1.842955477094866401e-01,7.479208174445907409e-02
5.811162232446489995e+00,6.170753806328937996e-01,2.208784505817495525e+00,-6.196320917151385554e-01,-1.847163055848563828e-01,7.446825296762674129e-02
5.821164232846569142e+00,6.108815397336238018e-01,2.206934857217614177e+00,-6.188888643975598569e-01,-1.851399024528387338e-01,7.414790215526587125e-02
5.831166233246649178e+00,6.046951166116848464e-01,2.205080957585062951e+00,-6.181488236830366967e-01,-1.855663382305366982e-01,7.383101761358028259e-02
5.841168233646729213e+00,5.985160796563151475e-01,2.203222778552044403e+00,-6.174119378585916085e-01,-1.859956147195334364e-01,7.351755880580594649e-02
5.851170234046809249e+00,5.923443973422130027e-01,2.201360291726444540e+00,-6.166781673625065796e-01,-1.864277232243600757e-01,7.320749678436093422e-02
5.861172234446889284e+00,5.861800387571572957e-01,2.199493468764187387e+00,-6.159474819049042260e-01,-1.868626655310870743e-01,7.290083558641102801e-02
5.871174234846969320e+00,5.800229732607509181e-01,2.197622281354574714e+00,-6.152198487354386680e-01,-1.873004416376887193e-01,7.259753959554909875e-02
5.881176235247049355e+00,5.738731703724951894e-01,2.195746701167369253e+00,-6.144952296101061640e-01,-1.877410438298807160e-01,7.229758946337189185e-02
5.891178235647129391e+00,5.677306001847080008e-01,2.193866699918375573e+00,-6.137735946083763272e-01,-1.881844740757978029e-01,7.200099144852020738e-02
5.901180236047209426e+00,5.615952330655022973e-01,2.191982249352113943e+00,-6.130549115931155368e-01,-1.886307328248827409e-01,7.170771150818147643e-02
5.911182236447289462e+00,5.554670395469341049e-01,2.190093321192404741e+00,-6.123391429845006506e-01,-1.890798129999042287e-01,7.141772733683879326e-02
5.921184236847369498e+00,5.493459906808741966e-01,2.188199887198976512e+00,-6.116262581358085093e-01,-1.895317154978239382e-01,7.113104307839568374e-02
5.931186237247449533e+00,5.432320578678416778e-01,2.186301919163710750e+00,-6.109162269838339654e-01,-1.899864429172142266e-01,7.084763304190302979e-02
5.941188237647529569e+00,5.371252126363227353e-01,2.184399388855015278e+00,-6.102090125536508980e-01,-1.904439889415054932e-01,7.056746656181181465e-02
5.951190238047609604e+00,5.310254269614405054e-01,2.182492268061761553e+00,-6.095045825645908355e-01,-1.909043523426557087e-01,7.029054121878569594e-02
5.961192238447689640e+00,5.249326732465440237e-01,2.180580528604862067e+00,-6.088029087181955346e-01,-1.913675371273249604e-01,7.001685254684658632e-02
5.971194238847769675e+00,5.188469240523183590e-01,2.178664142296223627e+00,-6.081039564696900657e-01,-1.918335401692229658e-01,6.974636080653429104e-02
5.981196239247849711e+00,5.127681522585120222e-01,2.176743080942170838e+00,-6.074076915925523679e-01,-1.923023577685381569e-01,6.947905423927169810e-02
5.991198239647929746e+00,5.066963311778959200e-01,2.174817316372406495e+00,-6.067140844057467008e-01,-1.927739916619404525e-01,6.921493705045331235e-02
6.001200240048009782e+00,5.006314344490538915e-01,2.172886820433845401e+00,-6.060231054728518751e-01,-1.932484446216139184e-01,6.895398923900236676e-02
6.011202240448089817e+00,4.945734358871913261e-01,2.170951564951393742e+00,-6.053347200516362436e-01,-1.937257125906873823e-01,6.869618159312250449e-02
6.021204240848169853e+00,4.885223096763151029e-01,2.169011521755521255e+00,-6.046488957320420576e-01,-1.942057938539455686e-01,6.844150688833829099e-02
6.031206241248249889e+00,4.824780303875790266e-01,2.167066662691098156e+00,-6.039656032333582392e-01,-1.946886904778228899e-01,6.818996969765020455e-02
