v0,theta,R,R_noisy
1.795071805895335615e+01,3.084616688956337005e-01,1.005603272707513618e+01,9.992767795055430113e+00
3.958860391444417104e+01,9.672648430533623554e-01,5.555393783216672432e+01,5.536744636760408156e+01
2.455037528029933469e+01,1.235070367575839434e+00,2.001898959469291128e+01,2.017641665166046394e+01
3.461142200781306855e+01,8.256259103878087480e-01,4.897382166816659321e+01,4.926811972726986966e+01
1.232343749285131729e+01,8.081394058013156023e-01,1.029611763387385892e+01,1.023074133175193090e+01
1.985743864923207980e+01,1.032387008987132093e+00,1.999366090134798668e+01,1.941189877017582432e+01
1.642029551427260259e+01,7.273872741282549903e-01,1.645925588953447161e+01,1.662746632471698405e+01
3.266006811762759554e+01,7.145851990276719246e-01,4.478059309311267100e+01,4.436319624311740739e+01
2.213987785193249636e+01,8.412908713083084855e-01,2.620316410689705577e+01,2.602157697019803351e+01
3.458468889841260108e+01,7.263598214472763992e-01,4.848848427233020431e+01,4.859631944452959118e+01
2.087112576443507450e+01,1.221801733618402386e+00,1.613024443368643546e+01,1.625580724784216358e+01
2.017878331968087124e+01,9.138699439368138666e-01,2.229509905988107477e+01,2.112453497800214919e+01
2.030716427127110535e+01,1.096098518606458905e+00,1.923606362036320405e+01,2.009532177840077338e+01
1.785995496087643986e+01,7.163764019993645871e-01,1.874295764421274413e+01,1.914696803976098849e+01
2.772866592468901814e+01,1.077216273507981104e+00,3.118514729000677832e+01,3.216314545337480268e+01
2.590850538412583859e+01,9.580347575503449509e-01,3.144688821326096573e+01,3.271900271279756822e+01
3.757391001798329455e+01,9.001171853971869918e-01,5.364030091042040027e+01,5.316608120042743479e+01
2.102032604806844063e+01,1.105261831071789436e+00,2.003008822081920215e+01,1.974412155122845647e+01
1.438973927592279445e+01,3.017532201139613846e-01,6.363899879231208701e+00,6.486108197077221860e+00
3.655233845044324426e+01,9.725364332805503942e-01,4.990891293414090768e+01,5.037757342278806050e+01
3.888947976359755643e+01,3.306221187423143415e-01,3.497953515799333957e+01,3.471613095815872185e+01
2.696422202122547773e+01,9.645768227514288640e-01,3.314556986874290345e+01,3.297984672449928922e+01
1.252754903251872420e+01,6.678718773000147380e-01,1.018449323524719219e+01,1.071868961077432303e+01
2.557402070004674499e+01,8.805540101691737842e-01,3.199430136649793610e+01,3.153811564741650386e+01
1.623761538047238417e+01,5.192348509015600744e-01,1.376841857547480252e+01,1.386562178070295381e+01
2.086312055139199728e+01,6.746089703606663601e-01,2.338996220653526947e+01,2.392588177781003367e+01
2.309565352129853721e+01,8.314995628112962223e-01,2.792124775748466092e+01,2.777625214897873818e+01
1.196887799272380448e+01,5.877112809008830929e-01,8.782790857127102058e+00,9.161121820370857094e+00
2.575369268154709346e+01,1.009189675893473082e+00,3.003909576020594940e+01,2.996483236797143590e+01
2.578138376083697381e+01,3.036607849804563997e-01,1.801132684777271820e+01,1.719300566195370195e+01
1.807470862005837375e+01,1.029994551770431421e+00,1.731860256494774220e+01,1.702433630678486409e+01
1.339021934832334182e+01,5.824111211331153282e-01,1.067873544418918463e+01,1.055407826459871501e+01
2.829846247767973821e+01,6.296798802931420358e-01,3.536535366309533401e+01,3.517106561648168395e+01
3.032160714850959593e+01,1.074648229215912743e+00,3.545632241825752118e+01,3.544210561328385722e+01
3.961819300994966397e+01,9.744228380728583438e-01,5.535741232106499865e+01,5.552804731746134337e+01
2.871379022292772021e+01,8.653341887166006163e-01,3.779966662204035543e+01,3.791389934489434665e+01
1.637629508917151355e+01,5.993159789824200612e-01,1.524434387140683889e+01,1.530067856380988900e+01
1.628983401696246247e+01,1.266737866481214780e+00,9.730596276920882914e+00,9.476469476178445817e+00
1.045662800890172406e+01,4.502812605313479266e-01,5.357381501851818939e+00,5.208040451592333753e+00
1.286919840459641229e+01,1.120717889135038448e+00,8.868704661905248088e+00,8.639591311186991973e+00
3.481275643125746910e+01,5.077058477527378599e-01,4.179739753166681737e+01,4.145800238716444852e+01
1.111144301406816481e+01,5.597923156404276401e-01,7.394547999924094839e+00,8.041572383340342967e+00
2.406918770547738262e+01,8.332842291009188163e-01,2.963907209527596009e+01,2.863490120116800242e+01
1.618034925981035244e+01,7.569272924644725453e-01,1.617978408443315175e+01,1.624748759045579405e+01
2.946524364204093871e+01,7.317346960552009172e-01,3.914875591251433207e+01,3.827231408154877101e+01
3.374648883021288981e+01,6.974069284868877894e-01,4.649756062462282102e+01,4.614022599176969663e+01
2.698026712689047457e+01,6.194381043206078630e-01,3.286053265517336541e+01,3.320478337915982792e+01
3.120758514779846493e+01,9.641792794145411793e-01,4.060984033941387139e+01,4.040571118341957657e+01
1.127303317745756672e+01,9.297162054767469375e-01,8.517335617822640259e+00,9.157748830085091996e+00
1.305763454001119150e+01,6.406735062459285590e-01,1.075596934228357959e+01,1.021225551796457154e+01
1.182222692990955260e+01,7.448741902303743778e-01,9.501885158549951527e+00,9.283883191738418361e+00
1.791375176966486293e+01,7.156159784716951133e-01,1.882682319753177680e+01,1.843632180784809549e+01
1.066912154340582930e+01,6.817824914110399703e-01,7.678251451236864256e+00,7.609343256414243584e+00
3.258654777032241157e+01,5.920328902504186086e-01,4.169037186452208488e+01,4.145458196023140118e+01
3.563368394139207851e+01,5.792811507701858265e-01,4.645453509661739133e+01,4.618284491476184428e+01
3.302061865206194113e+01,1.146232308748966977e+00,3.624630445606516105e+01,3.620619207274316409e+01
1.804753809446172497e+01,7.934443017150145661e-01,1.929397727332549195e+01,1.976308521777294303e+01
2.258486018103050696e+01,1.085577860355133595e+00,2.290039082512690882e+01,2.288642972108047857e+01
2.972009862456820883e+01,1.149810852219923296e+00,3.114010682901360028e+01,3.107554120420887145e+01
1.528657736973190495e+01,1.049309403259764961e+00,1.297668648465034558e+01,1.273396901512146506e+01
1.974683802943203048e+01,7.193049365188544098e-01,2.190659211138139284e+01,2.145120284141414757e+01
3.096694765913074221e+01,8.261084556910998078e-01,4.219718164221948342e+01,4.136754934262744143e+01
2.495072213075953727e+01,9.881797237783034316e-01,2.918387871153282020e+01,2.855183432833596058e+01
2.172636092355303816e+01,1.182652129097558902e+00,1.858992962865681520e+01,1.849791018662491027e+01
1.685988015899435055e+01,6.140014037337744313e-01,1.617500263644110703e+01,1.510269379441001547e+01
3.383517099971008690e+01,9.597915998679000804e-01,4.541203928606099538e+01,4.562759476054795726e+01
1.957248863800919381e+01,1.199943834146534938e+00,1.529635613164943031e+01,1.496935726115250276e+01
2.269663494027584960e+01,3.368414294495510330e-01,1.636407467861336684e+01,1.577520354678118331e+01
2.680820305066214715e+01,5.326356499618922768e-01,3.009148295913778171e+01,2.969835932737113282e+01
1.581862327505202259e+01,8.221143139275517431e-01,1.563104385946387964e+01,1.584148798021733739e+01
3.712808769710076717e+01,6.732388393212891398e-01,5.218260790013620465e+01,5.224747598790451519e+01
1.957058365173960723e+01,1.162518982578051308e+00,1.641741174937831005e+01,1.643100455429206619e+01
3.282930718773273782e+01,1.064000414740918554e+00,4.001031373428436666e+01,4.078014699797994069e+01
2.951525737742615618e+01,3.746023709078377117e-01,2.662747771505779326e+01,2.769446595550173384e+01
1.495698034058488091e+01,1.278829971923363118e+00,8.166481283426183069e+00,7.420779226356874148e+00
1.028848301814863930e+01,3.224464528567805854e-01,3.183158932633549654e+00,3.531059286222284044e+00
2.399868276410624901e+01,4.591163239578432420e-01,2.321650057220335484e+01,2.274364673381366941e+01
3.259488384743457345e+01,3.001882794630364448e-01,2.514224033001541869e+01,2.436736725805502601e+01
1.400448496397082465e+01,7.243243036043252037e-01,1.265930714168460192e+01,1.231779075384583422e+01
3.409659458933361975e+01,1.245091233634471273e+00,3.132911329601107298e+01,3.176966877033478198e+01
1.588881618990992273e+01,1.036866943073018410e+00,1.400299241366709779e+01,1.378405948640854284e+01
2.121711642322909341e+01,1.130723142184311358e+00,1.958345332777425085e+01,1.928743038403368359e+01
1.370338964156679396e+01,7.960420024857870480e-01,1.234827252450478774e+01,1.300588711049885049e+01
1.473499129644205397e+01,9.768383521602117536e-01,1.305436624203299267e+01,1.326808968105415865e+01
2.850012385915532676e+01,8.627795958868049730e-01,3.743389573905112400e+01,3.735854296771836403e+01
3.223694203678321912e+01,1.210632515297498157e+00,3.126249619947992997e+01,3.214485264130307485e+01
1.161156962844018992e+01,3.141949940035239641e-01,4.157281771610334076e+00,4.379575386833361783e+00
3.507199744655004281e+01,3.197880042796960587e-01,2.951517670193520715e+01,2.913251701562332130e+01
2.652253002207931232e+01,6.634925571994163551e-01,3.295781915170651644e+01,3.239826247431715700e+01
2.686907494262989715e+01,8.406917283429817811e-01,3.462979029018035959e+01,3.440920803542866935e+01
2.536284551654840413e+01,1.209940167748111639e+00,2.220467199885783671e+01,2.228434248451354449e+01
1.380032597863122845e+01,1.277288924720604735e+00,7.163944702691582123e+00,7.634686807915349149e+00
3.854888405796125284e+01,9.986786866251762262e-01,5.253691649598380309e+01,5.296191005215942482e+01
3.621200744772909275e+01,1.235447036032604196e+00,3.478462312230565345e+01,3.484450509451729516e+01
1.338407025842992759e+01,4.131357638422560874e-01,8.036737693530591642e+00,7.450796790643512857e+00
1.903899017335098165e+01,6.752460617042594926e-01,2.035875502127842651e+01,2.083007755129339245e+01
1.557323458698373386e+01,3.678636856596255167e-01,9.445057909170889943e+00,9.495103115727543397e+00
2.293485913187310388e+01,1.284695653517200942e+00,1.587546590475916020e+01,1.532869022149662719e+01
2.318950691514108797e+01,5.741794578751779898e-01,2.549360863335556715e+01,2.487339061534564166e+01
3.840207089211730818e+01,4.496930757018856029e-01,4.389184080291982326e+01,4.400219204654751337e+01
3.009033489235915582e+01,9.318985866643236804e-01,3.933880514474832069e+01,3.951030657096313092e+01
3.833281330107166696e+01,6.694692720418413678e-01,5.429685151097417872e+01,5.470183967478540410e+01
3.548432053509191064e+01,5.875420456332502983e-01,4.652322023963739639e+01,4.590400550089277232e+01
1.498267542119822160e+01,1.226352313466854582e+00,9.386849900651787593e+00,1.034509803489276969e+01
3.282495437441981778e+01,4.735797281112472112e-01,3.690513690869740060e+01,3.598235031128468364e+01
2.799204405464971401e+01,5.842473046038401119e-01,3.365233372964107161e+01,3.362313891607141159e+01
1.433352158267903320e+01,6.193924688771126341e-01,1.242386910437893199e+01,1.308866136735338515e+01
2.684475474459931021e+01,5.690906005262776901e-01,3.130672689002290454e+01,3.182026539493653416e+01
3.135547885924214739e+01,1.238295943857427694e+00,2.831997822116559149e+01,2.782602811420538202e+01
1.451354391039313363e+01,1.090467579318534996e+00,1.133639609948572868e+01,1.163055388329474837e+01
3.679146449885728742e+01,8.375633577973273791e-01,5.299326974024791781e+01,5.359930393400927784e+01
3.853941140967158674e+01,8.440364476461599264e-01,5.623327476377026812e+01,5.659008177572309251e+01
3.990001405381822508e+01,6.575294366573618543e-01,5.683766381884070285e+01,5.632644529317771998e+01
1.048875359596810775e+01,8.889652564648271582e-01,7.619867531092375579e+00,8.443107419436540084e+00
2.098908126622034587e+01,1.195959762385176983e+00,1.718359636467278051e+01,1.634490336550006262e+01
1.515746821617965168e+01,9.138615198563693198e-01,1.420721297168767627e+01,1.420841057439028887e+01
1.408345080582177999e+01,3.893350260556844300e-01,8.319128940871026501e+00,7.757625600756540507e+00
2.804319737394169820e+01,1.253901420370950870e+00,2.325885652340569010e+01,2.301897389333337429e+01
2.358855567137228348e+01,7.109520363799168852e-01,2.844874640708347968e+01,2.825597548525835379e+01
2.939317313193172510e+01,3.236790080230990685e-01,2.326291179460844560e+01,2.348653455946164925e+01
3.324589122135353847e+01,7.683241300354912706e-01,4.639099357864920137e+01,4.572516887288718124e+01
2.259420311786861646e+01,8.209747059751326681e-01,2.706997910530759555e+01,2.715016729810387019e+01
3.504824439980677653e+01,8.061376541125444550e-01,4.984355998507800223e+01,5.046665686587415678e+01
3.591666253847132140e+01,4.830785132279099003e-01,4.219626814368888290e+01,4.220511530784937548e+01
3.995087144870841200e+01,9.173883861181928445e-01,5.767712323682908249e+01,5.791939373470339092e+01
1.009139590132366138e+01,4.834610045694223701e-01,5.361756698773521457e+00,5.546419814847825869e+00
2.009744362789255945e+01,1.211073862306405902e+00,1.557393215351421389e+01,1.516557833046160120e+01
3.831847603142050218e+01,4.752256412575032729e-01,4.546178658355957225e+01,4.524210003922377865e+01
3.605242460979840047e+01,1.081402578386318591e+00,4.451068837422652535e+01,4.450167553047437963e+01
1.669528236705700053e+01,6.862610643274802413e-01,1.664969797181002065e+01,1.685671865430568417e+01
3.548675741288599994e+01,7.646072054879327062e-01,5.054796096839737629e+01,5.153837121751634953e+01
3.784186443704001590e+01,9.709630831621702818e-01,5.227692452555562141e+01,5.306599554257790174e+01
3.410039651614291500e+01,1.123690351267442766e+00,3.914713704735645905e+01,3.887803795037665111e+01
1.356526536841553465e+01,3.305634260441941419e-01,6.359128796759838664e+00,6.106712638557780792e+00
3.205570266023993042e+01,4.645541610116256659e-01,3.526383812434650622e+01,3.471759961225596669e+01
1.001763174112305244e+01,3.658412941453240141e-01,3.684796098323284586e+00,2.483076780633866498e+00
2.727143764100740952e+01,8.983957479651845102e-01,3.482410589605728291e+01,3.544969745491101065e+01
2.740184730577776051e+01,6.608351907006424497e-01,3.444996385275705819e+01,3.468251187574153249e+01
3.325318506310126310e+01,9.217146694192104306e-01,4.526133938220634434e+01,4.424336046729272454e+01
1.904062316298951885e+01,7.372208068120522650e-01,2.081936912199320489e+01,2.079127048425599966e+01
2.429752008325230506e+01,7.361850265377245517e-01,2.990330062845100656e+01,3.105876395255033984e+01
2.174656078575366891e+01,8.396258864689720713e-01,2.552433475738038737e+01,2.573757159953667895e+01
1.283978049440990965e+01,1.046119566156713310e+00,9.727284118876658781e+00,9.950182850701560611e+00
2.127582826606555244e+01,7.749080861752917215e-01,2.477242186823284342e+01,2.484428739468289393e+01
3.090174325276513301e+01,1.084259515380137318e+00,3.599464958086922195e+01,3.557695201237610405e+01
3.051967388730228592e+01,6.982997227254388317e-01,4.064111764385954473e+01,4.001919161447912643e+01
1.524796127310162319e+01,4.971283920881754415e-01,1.199529443649956839e+01,1.154550387031256342e+01
1.075272830930458312e+01,1.062183947666865080e+00,7.006404137882252137e+00,7.051949974106704211e+00
3.629801631709541709e+01,9.002771486090057618e-01,5.127168752982634459e+01,5.112187882942823336e+01
2.974366400168231905e+01,9.785050394973389132e-01,3.766415620909987894e+01,3.798908806435079555e+01
1.291386084800904221e+01,1.154183329312699513e+00,8.449994346989150529e+00,9.313301258940869687e+00
2.766165209652739421e+01,3.111659449728518267e-01,2.050915815011919818e+01,2.078563117903811275e+01
1.702160491952344756e+01,7.406848439097517556e-01,1.749003303776943241e+01,1.789128130983957377e+01
3.101841895776691871e+01,1.170695724281441086e+00,3.193792531487836683e+01,3.173786722603190213e+01
3.563418864936730301e+01,4.944878661567925771e-01,4.239791320146230191e+01,4.172173053572250012e+01
2.072936203524048793e+01,8.267967028671425744e-01,2.380602079526709502e+01,2.488136985744564100e+01
3.426635419683411499e+01,6.933725893343525293e-01,4.737550844165737374e+01,4.772366509344277574e+01
1.127526193007550503e+01,1.186602413437126913e+00,6.282217824699761088e+00,6.862770722060362871e+00
1.691664601889070596e+01,9.506669450000495569e-01,1.661916874847416281e+01,1.641097091808043373e+01
