t,Np,Nd,dNd_dt,dNd_dt_noisy
3.374674934986997243e+01,3.422924339424641289e+02,1.149379812220760414e+03,-6.428933327802693043e+01,-6.358385724075030510e+01
3.376675335067013606e+01,3.416083964972472700e+02,1.148094350827660719e+03,-6.423110270329118521e+01,-6.298383638722293654e+01
3.378675735147029258e+01,3.409257260183364906e+02,1.146810054307934024e+03,-6.417287178864482655e+01,-6.660051422154931799e+01
3.380676135227045620e+01,3.402444197772152847e+02,1.145526922661165145e+03,-6.411464074021989745e+01,-6.463698234073642368e+01
3.382676535307061272e+01,3.395644750505362026e+02,1.144244955883237708e+03,-6.405640976348826143e+01,-6.426490343492709201e+01
3.384676935387077634e+01,3.388858891201185770e+02,1.142964153966330741e+03,-6.399817906326088490e+01,-6.502759937874724017e+01
3.386677335467093286e+01,3.382086592729507402e+02,1.141684516898921174e+03,-6.393994884368714793e+01,-6.309281451488089942e+01
3.388677735547109648e+01,3.375327828011880342e+02,1.140406044665781792e+03,-6.388171930825423317e+01,-6.366272979197330528e+01
3.390678135627125300e+01,3.368582570021546871e+02,1.139128737247983508e+03,-6.382349065978640823e+01,-6.421994029242726754e+01
3.392678535707141663e+01,3.361850791783419368e+02,1.137852594622892184e+03,-6.376526310044442880e+01,-6.539938359610411567e+01
3.394678935787157315e+01,3.355132466374098499e+02,1.136577616764172717e+03,-6.370703683172497733e+01,-6.503080915572162723e+01
3.396679335867173677e+01,3.348427566921856169e+02,1.135303803641784725e+03,-6.364881205445978196e+01,-6.463414676541245285e+01
3.398679735947189329e+01,3.341736066606652571e+02,1.134031155221986864e+03,-6.359058896881521150e+01,-6.313577693644309363e+01
3.400680136027205691e+01,3.335057938660117998e+02,1.132759671467332510e+03,-6.353236777429148674e+01,-6.475162867838416503e+01
3.402680536107221343e+01,3.328393156365570462e+02,1.131489352336673619e+03,-6.347414866972214753e+01,-6.554357653225490310e+01
3.404680936187237705e+01,3.321741693058000919e+02,1.130220197785157097e+03,-6.341593185327320015e+01,-6.486844937192367411e+01
3.406681336267253357e+01,3.315103522124086339e+02,1.128952207764229115e+03,-6.335771752244284727e+01,-6.394967975159795515e+01
3.408681736347269720e+01,3.308478617002175497e+02,1.127685382221630334e+03,-6.329950587406041507e+01,-6.162623028740181041e+01
3.410682136427285371e+01,3.301866951182305456e+02,1.126419721101400228e+03,-6.324129710428616846e+01,-6.073936663532673919e+01
3.412682536507301734e+01,3.295268498206183381e+02,1.125155224343872987e+03,-6.318309140861021689e+01,-6.366447027933400449e+01
3.414682936587317386e+01,3.288683231667205291e+02,1.123891891885682071e+03,-6.312488898185233666e+01,-6.218103060495064938e+01
3.416683336667333748e+01,3.282111125210437876e+02,1.122629723659755427e+03,-6.306669001816093356e+01,-6.166547903329443159e+01
3.418683736747349400e+01,3.275552152532635546e+02,1.121368719595320044e+03,-6.300849471101278709e+01,-6.172395271850814424e+01
3.420684136827365762e+01,3.269006287382224514e+02,1.120108879617897628e+03,-6.295030325321210540e+01,-6.306708893127814264e+01
3.422684536907381414e+01,3.262473503559317578e+02,1.118850203649308469e+03,-6.289211583689014162e+01,-6.419419513765863883e+01
3.424684936987397776e+01,3.255953774915700478e+02,1.117592691607668485e+03,-6.283393265350436963e+01,-6.332223701230338264e+01
3.426685337067413428e+01,3.249447075354844969e+02,1.116336343407391496e+03,-6.277575389383816429e+01,-6.463773626386169724e+01
3.428685737147429791e+01,3.242953378831894611e+02,1.115081158959186723e+03,-6.271757974799972146e+01,-6.247894406099506170e+01
3.430686137227445442e+01,3.236472659353681820e+02,1.113827138170062199e+03,-6.265941040542202956e+01,-6.188191641235261642e+01
3.432686537307461805e+01,3.230004890978708545e+02,1.112574280943320673e+03,-6.260124605486164029e+01,-6.449423652600233936e+01
3.434686937387477457e+01,3.223550047817166160e+02,1.111322587178563708e+03,-6.254308688439856923e+01,-6.259490610829479351e+01
3.436687337467493819e+01,3.217108104030915570e+02,1.110072056771687812e+03,-6.248493308143539338e+01,-6.219257739589197342e+01
3.438687737547509471e+01,3.210679033833506537e+02,1.108822689614888304e+03,-6.242678483269674672e+01,-6.117746394439149071e+01
3.440688137627525833e+01,3.204262811490160061e+02,1.107574485596655222e+03,-6.236864232422861676e+01,-6.099001920806495036e+01
3.442688537707541485e+01,3.197859411317784293e+02,1.106327444601777415e+03,-6.231050574139797504e+01,-6.150923180014071079e+01
3.444688937787557848e+01,3.191468807684959188e+02,1.105081566511339133e+03,-6.225237526889190320e+01,-6.293910933595785906e+01
3.446689337867573499e+01,3.185090975011951855e+02,1.103836851202722528e+03,-6.219425109071713820e+01,-6.256259875218347588e+01
3.448689737947589862e+01,3.178725887770701206e+02,1.102593298549605379e+03,-6.213613339019939019e+01,-6.093184069773519695e+01
3.450690138027605514e+01,3.172373520484833875e+02,1.101350908421964050e+03,-6.207802234998294466e+01,-6.268392889625530273e+01
3.452690538107621876e+01,3.166033847729647732e+02,1.100109680686069623e+03,-6.201991815202975999e+01,-6.206216606469374142e+01
3.454690938187637528e+01,3.159706844132127230e+02,1.098869615204491993e+03,-6.196182097761915486e+01,-6.040101044123869656e+01
3.456691338267653890e+01,3.153392484370930333e+02,1.097630711836096452e+03,-6.190373100734704792e+01,-6.177584946852594783e+01
3.458691738347669542e+01,3.147090743176400451e+02,1.096392970436045971e+03,-6.184564842112541783e+01,-6.322016374088229895e+01
3.460692138427685904e+01,3.140801595330553369e+02,1.095156390855799827e+03,-6.178757339818176320e+01,-6.208316313574331247e+01
3.462692538507701556e+01,3.134525015667093726e+02,1.093920972943114748e+03,-6.172950611705843471e+01,-6.109018415226334042e+01
3.464692938587717919e+01,3.128260979071394559e+02,1.092686716542043541e+03,-6.167144675561215195e+01,-6.186177767739641098e+01
3.466693338667733570e+01,3.122009460480518896e+02,1.091453621492936918e+03,-6.161339549101331414e+01,-6.045208341592257284e+01
3.468693738747749933e+01,3.115770434883201006e+02,1.090221687632440762e+03,-6.155535249974543888e+01,-6.027334294123141234e+01
3.470694138827765585e+01,3.109543877247886030e+02,1.088990914801853478e+03,-6.149731795904003206e+01,-6.214813590264303400e+01
3.472694538907781947e+01,3.103329762590723249e+02,1.087761302837786388e+03,-6.143929204538433453e+01,-6.194295075008636786e+01
3.474694938987797599e+01,3.097128066078567485e+02,1.086532851560835070e+03,-6.138127493252547140e+01,-6.148558152828349677e+01
3.476695339067813961e+01,3.090938762925550236e+02,1.085305560788462344e+03,-6.132326679361472088e+01,-6.252503075786904674e+01
3.478695739147829613e+01,3.084761828392712459e+02,1.084079430335049210e+03,-6.126526780121516680e+01,-6.088744948788654909e+01
3.480696139227845975e+01,3.078597237787989229e+02,1.082854460011890524e+03,-6.120727812730087436e+01,-6.138750525054734197e+01
3.482696539307861627e+01,3.072444966466225083e+02,1.081630649627199318e+03,-6.114929794325653489e+01,-6.036409443974636702e+01
3.484696939387877990e+01,3.066304989829159808e+02,1.080407998986102029e+03,-6.109132741987667714e+01,-6.169143084514137598e+01
3.486697339467893642e+01,3.060177283325441522e+02,1.079186507890643497e+03,-6.103336672736547541e+01,-6.191313340691138478e+01
3.488697739547910004e+01,3.054061822450613590e+02,1.077966176139781965e+03,-6.097541603533569798e+01,-5.913763253684671639e+01
3.490698139627925656e+01,3.047958582747129981e+02,1.076747003529394078e+03,-6.091747551280873552e+01,-6.179680164299904988e+01
3.492698539707942018e+01,3.041867539804336502e+02,1.075528989852270342e+03,-6.085954532821364182e+01,-6.144516805908687473e+01
3.494698939787957670e+01,3.035788669258490700e+02,1.074312134898118757e+03,-6.080162564938670755e+01,-6.153411324681635364e+01
3.496699339867974032e+01,3.029721946792743665e+02,1.073096438453561632e+03,-6.074371664357097700e+01,-6.104834038416340292e+01
3.498699739947989684e+01,3.023667348137157092e+02,1.071881900302139002e+03,-6.068581847741569391e+01,-6.160186475111579796e+01
3.500700140028006047e+01,3.017624849068685080e+02,1.070668520224304984e+03,-6.062793131697569748e+01,-6.067291753863060677e+01
3.502700540108021698e+01,3.011594425411193470e+02,1.069456297997431420e+03,-6.057005532771098899e+01,-6.127493168180250649e+01
3.504700940188038061e+01,3.005576053035441078e+02,1.068245233395804235e+03,-6.051219067448607092e+01,-6.092906578765035874e+01
3.506701340268053713e+01,2.999569707859097321e+02,1.067035326190627075e+03,-6.045433752156958462e+01,-6.009151953200205298e+01
3.508701740348070075e+01,2.993575365846725731e+02,1.065826576150017672e+03,-6.039649603263355004e+01,-5.969491520983909538e+01
3.510702140428085727e+01,2.987593003009798736e+02,1.064618983039011482e+03,-6.033866637075315964e+01,-5.987169662554143201e+01
3.512702540508102089e+01,2.981622595406683445e+02,1.063412546619558043e+03,-6.028084869840589022e+01,-6.101691516368915558e+01
3.514702940588117741e+01,2.975664119142658137e+02,1.062207266650524843e+03,-6.022304317747128266e+01,-5.982587877571877755e+01
3.516703340668134103e+01,2.969717550369892933e+02,1.061003142887693002e+03,-6.016524996923017454e+01,-6.028571286184624256e+01
3.518703740748149755e+01,2.963782865287470258e+02,1.059800175083761815e+03,-6.010746923436441591e+01,-6.021379452409083655e+01
3.520704140828166118e+01,2.957860040141364379e+02,1.058598362988344434e+03,-6.004970113295612322e+01,-6.177207035139603875e+01
3.522704540908181770e+01,2.951949051224460732e+02,1.057397706347971962e+03,-5.999194582448738089e+01,-5.932062861036931167e+01
3.524704940988198132e+01,2.946049874876538865e+02,1.056198204906089359e+03,-5.993420346783949526e+01,-6.007380885775965851e+01
3.526705341068213784e+01,2.940162487484287794e+02,1.054999858403059307e+03,-5.987647422129269614e+01,-5.817020677526453198e+01
3.528705741148230146e+01,2.934286865481291215e+02,1.053802666576158799e+03,-5.981875824252541918e+01,-5.917865632286513744e+01
3.530706141228245798e+01,2.928422985348042289e+02,1.052606629159582326e+03,-5.976105568861400741e+01,-6.087757305261570195e+01
3.532706541308262160e+01,2.922570823611928290e+02,1.051411745884438687e+03,-5.970336671603206469e+01,-6.107556028507766399e+01
3.534706941388277812e+01,2.916730356847246526e+02,1.050218016478754180e+03,-5.964569148064992987e+01,-5.849471303040980530e+01
3.536707341468294175e+01,2.910901561675188418e+02,1.049025440667469411e+03,-5.958803013773425050e+01,-6.046290137603049430e+01
3.538707741548309826e+01,2.905084414763855420e+02,1.047834018172442484e+03,-5.953038284194748542e+01,-5.884589163449114579e+01
3.540708141628325478e+01,2.899278892828245375e+02,1.046643748712446495e+03,-5.947274974734733632e+01,-5.977352063103196400e+01
3.542708541708341841e+01,2.893484972630256493e+02,1.045454632003169991e+03,-5.941513100738625752e+01,-5.731129627280078864e+01
3.544708941788357492e+01,2.887702630978697016e+02,1.044266667757218784e+03,-5.935752677491100826e+01,-5.927733334309252200e+01
3.546709341868373855e+01,2.881931844729268732e+02,1.043079855684113227e+03,-5.929993720216207009e+01,-5.778416400424316635e+01
3.548709741948389507e+01,2.876172590784582326e+02,1.041894195490290940e+03,-5.924236244077329161e+01,-5.790821526969944699e+01
3.550710142028405869e+01,2.870424846094143732e+02,1.040709686879104083e+03,-5.918480264177119921e+01,-5.964585887955522026e+01
3.552710542108421521e+01,2.864688587654367780e+02,1.039526329550821856e+03,-5.912725795557476260e+01,-5.945330958494972151e+01
3.554710942188437883e+01,2.858963792508565120e+02,1.038344123202628225e+03,-5.906972853199454221e+01,-5.758021648058603148e+01
3.556711342268453535e+01,2.853250437746954162e+02,1.037163067528624651e+03,-5.901221452023262515e+01,-5.900513634274599895e+01
3.558711742348469897e+01,2.847548500506648566e+02,1.035983162219826681e+03,-5.895471606888175131e+01,-5.981539528473255984e+01
3.560712142428485549e+01,2.841857957971672590e+02,1.034804406964167811e+03,-5.889723332592520677e+01,-5.768357597327324982e+01
3.562712542508501912e+01,2.836178787372943475e+02,1.033626801446494937e+03,-5.883976643873585033e+01,-5.625491993327708684e+01
3.564712942588517564e+01,2.830510965988287921e+02,1.032450345348573364e+03,-5.878231555407621300e+01,-5.880581494166299450e+01
3.566713342668533926e+01,2.824854471130871616e+02,1.031275038350422392e+03,-5.872488081832815254e+01,-5.730646836390715038e+01
3.568713742748549578e+01,2.819209280065657595e+02,1.030100880139367064e+03,-5.866746237910068373e+01,-5.880731730275423530e+01
3.570714142828565940e+01,2.813575370203757871e+02,1.028927870386933137e+03,-5.861006038129690410e+01,-5.722890883840759813e+01
3.572714542908581592e+01,2.807952719030103594e+02,1.027756008758365169e+03,-5.855267496866296995e+01,-5.876414413184131291e+01
3.574714942988597954e+01,2.802341304072169237e+02,1.026585294916373414e+03,-5.849530628442317948e+01,-5.713167667087484602e+01
3.576715343068613606e+01,2.796741102899990210e+02,1.025415728521137453e+03,-5.843795447127975251e+01,-5.786009027774959179e+01
3.578715743148629969e+01,2.791152093126145814e+02,1.024247309230303244e+03,-5.838061967141226205e+01,-5.852747523661474105e+01
3.580716143228645620e+01,2.785574252405775724e+02,1.023080036698985850e+03,-5.832330202647712269e+01,-5.804743101320175924e+01
3.582716543308661983e+01,2.780007558436563500e+02,1.021913910579766707e+03,-5.826600167760718563e+01,-5.876671716919193500e+01
3.584716943388677635e+01,2.774451988958753645e+02,1.020748930522696241e+03,-5.820871876541133361e+01,-5.929130841127933138e+01
3.586717343468693997e+01,2.768907521755134553e+02,1.019585096175291369e+03,-5.815145342997391253e+01,-5.916209230270038688e+01
3.588717743548709649e+01,2.763374134651053851e+02,1.018422407182537881e+03,-5.809420581085435487e+01,-5.810281640815613002e+01
3.590718143628726011e+01,2.757851805514405896e+02,1.017260863186888059e+03,-5.803697604708673907e+01,-5.904428523350602376e+01
3.592718543708741663e+01,2.752340512255643148e+02,1.016100463828263401e+03,-5.797976427717933490e+01,-5.748630042426925968e+01
3.594718943788758025e+01,2.746840232827762520e+02,1.014941208744051437e+03,-5.792257063911407755e+01,-5.733531985327093139e+01
3.596719343868773677e+01,2.741350945226322438e+02,1.013783097569109145e+03,-5.786539527034621244e+01,-5.733664803148606381e+01
3.598719743948790040e+01,2.735872627489424644e+02,1.012626129935759309e+03,-5.780823830780379069e+01,-5.824518305840343402e+01
3.600720144028805692e+01,2.730405257697730690e+02,1.011470305473794610e+03,-5.775109988788733517e+01,-5.763274821634406209e+01
3.602720544108822054e+01,2.724948813974447717e+02,1.010315623810473198e+03,-5.769398014646920814e+01,-5.765642176224270088e+01
3.604720944188837706e+01,2.719503274485342104e+02,1.009162084570523120e+03,-5.763687921889339805e+01,-5.624952512990881104e+01
3.606721344268854068e+01,2.714068617438724687e+02,1.008009687376138004e+03,-5.757979723997480193e+01,-5.832165828171716981e+01
3.608721744348869720e+01,2.708644821085466674e+02,1.006858431846981262e+03,-5.752273434399914720e+01,-5.784139987837069441e+01
3.610722144428886082e+01,2.703231863718983732e+02,1.005708317600182227e+03,-5.746569066472218168e+01,-5.763262566081017013e+01
3.612722544508901734e+01,2.697829723675250762e+02,1.004559344250339450e+03,-5.740866633536951724e+01,-5.748418913473904013e+01
3.614722944588918097e+01,2.692438379332788827e+02,1.003411511409517857e+03,-5.735166148863606850e+01,-5.803333238535729066e+01
3.616723344668933748e+01,2.687057809112677091e+02,1.002264818687251363e+03,-5.729467625668564779e+01,-5.785525910697554508e+01
3.618723744748950111e+01,2.681687991478540312e+02,1.001119265690540260e+03,-5.723771077115053174e+01,-5.615259341641896640e+01
3.620724144828965763e+01,2.676328904936563617e+02,9.999748520238539413e+02,-5.718076516313101365e+01,-5.775003062974513313e+01
3.622724544908982125e+01,2.670980528035475459e+02,9.988315772891282904e+02,-5.712383956319504819e+01,-5.613660949280203027e+01
3.624724944988997777e+01,2.665642839366565795e+02,9.976894410857682942e+02,-5.706693410137779665e+01,-5.496104509551180684e+01
3.626725345069014139e+01,2.660315817563666769e+02,9.965484430106447462e+02,-5.701004890718107276e+01,-5.566079991763388080e+01
3.628725745149029791e+01,2.654999441303173171e+02,9.954085826580982257e+02,-5.695318410957315081e+01,-5.869112879022401330e+01
3.630726145229046153e+01,2.649693689304021973e+02,9.942698596199352323e+02,-5.689633983698814035e+01,-5.605166867865216318e+01
3.632726545309061805e+01,2.644398540327712794e+02,9.931322734854315968e+02,-5.683951621732575177e+01,-5.628993350110914662e+01
