t,R,C,dR_dt,dR_dt_noisy
2.940588117623524678e+00,9.848792745688924599e-01,3.066058929832984892e-01,-3.918794738710928982e-08,4.110534340754981412e-03
2.942588517703540685e+00,9.848792744870323856e-01,3.066058941533671423e-01,-3.860375216713229918e-08,4.051623853882890813e-02
2.944588917783556692e+00,9.848792744055734349e-01,3.066058953108138363e-01,-3.801551967663741038e-08,-2.707740371256978779e-02
2.946589317863572699e+00,9.848792743245223802e-01,3.066058964557806243e-01,-3.742353757441030382e-08,-2.282895383066812361e-02
2.948589717943588706e+00,9.848792742438869929e-01,3.066058975884096149e-01,-3.682811480776315705e-08,-2.734519417600113356e-02
2.950590118023604713e+00,9.848792741636755999e-01,3.066058987088431942e-01,-3.622957264748372097e-08,-1.061829051096130523e-02
2.952590518103620720e+00,9.848792740838977489e-01,3.066058998172236372e-01,-3.562825873215658135e-08,-2.527878365346800799e-02
2.954590918183636727e+00,9.848792740045634320e-01,3.066059009136934965e-01,-3.502452969317282339e-08,9.261769051937938533e-04
2.956591318263652735e+00,9.848792739256840845e-01,3.066059019983954914e-01,-3.441877416410221713e-08,-1.626845456875130810e-02
2.958591718343668742e+00,9.848792738472712527e-01,3.066059030714723410e-01,-3.381138277691597693e-08,-3.622876180276712182e-02
2.960592118423684749e+00,9.848792737693380372e-01,3.066059041330668755e-01,-3.320277958129835838e-08,-3.875447660714798070e-02
2.962592518503700756e+00,9.848792736918980939e-01,3.066059051833222027e-01,-3.259340083938688792e-08,3.029139507863500003e-02
2.964592918583716763e+00,9.848792736149657445e-01,3.066059062223813747e-01,-3.198369741275186584e-08,-1.722002432536017674e-03
2.966593318663732770e+00,9.848792735385566433e-01,3.066059072503876104e-01,-3.137414816833938858e-08,-5.683476982512273602e-03
2.968593718743748777e+00,9.848792734626868883e-01,3.066059082674843506e-01,-3.076524240919198405e-08,6.642088698328876915e-04
2.970594118823764784e+00,9.848792733873735772e-01,3.066059092738150360e-01,-3.015749047707849684e-08,-2.059083053594153601e-03
2.972594518903780791e+00,9.848792733126348065e-01,3.066059102695232741e-01,-2.955142452965020539e-08,1.890279383813459405e-02
2.974594918983796799e+00,9.848792732384893389e-01,3.066059112547527832e-01,-2.894759124072443512e-08,1.405644675728962359e-02
2.976595319063812806e+00,9.848792731649568255e-01,3.066059122296474482e-01,-2.834655596362090080e-08,-1.474272200540273185e-02
2.978595719143828813e+00,9.848792730920579164e-01,3.066059131943511540e-01,-2.774890595080847788e-08,-2.058820417923797053e-02
2.980596119223844820e+00,9.848792730198140388e-01,3.066059141490080631e-01,-2.715524557994619670e-08,-2.716804686927297430e-02
2.982596519303860827e+00,9.848792729482473973e-01,3.066059150937623379e-01,-2.656619527141579340e-08,-3.127830897148484862e-02
2.984596919383876834e+00,9.848792728773811955e-01,3.066059160287583074e-01,-2.598239742801489172e-08,3.505361501936116869e-02
2.986597319463892841e+00,9.848792728072394143e-01,3.066059169541404117e-01,-2.540451149446454338e-08,-2.291350627112193755e-02
2.988597719543908848e+00,9.848792727378469225e-01,3.066059178700532573e-01,-2.483321540069916011e-08,-5.047616967175657526e-02
2.990598119623924855e+00,9.848792726692294774e-01,3.066059187766414507e-01,-2.426920706066759692e-08,-2.108713581564532549e-02
2.992598519703940863e+00,9.848792726014137244e-01,3.066059196740498205e-01,-2.371320287353206879e-08,-1.970906607099513416e-02
2.994598919783956870e+00,9.848792725344269749e-01,3.066059205624233619e-01,-2.316593411544332071e-08,8.246267188060879202e-03
2.996599319863972877e+00,9.848792724682975397e-01,3.066059214419070145e-01,-2.262815324005629236e-08,-2.214958727278772826e-02
2.998599719943988884e+00,9.848792724030547285e-01,3.066059223126460509e-01,-2.210063471119738665e-08,1.336880457528205959e-02
3.000600120024004891e+00,9.848792723387285175e-01,3.066059231747856328e-01,-2.158416675945851182e-08,9.713152780872110967e-03
3.002600520104020898e+00,9.848792722753497708e-01,3.066059240284712550e-01,-2.107955759944601937e-08,3.167071687131630536e-02
3.004600920184036905e+00,9.848792722129502408e-01,3.066059248738484122e-01,-2.058763409751307449e-08,5.417480638920401520e-02
3.006601320264052912e+00,9.848792721515626791e-01,3.066059257110627656e-01,-2.010924454731721767e-08,7.122258301902864575e-02
3.008601720344068919e+00,9.848792720912202814e-01,3.066059265402600875e-01,-1.964524742881224029e-08,3.377084642682170318e-02
3.010602120424084926e+00,9.848792720319576866e-01,3.066059273615862057e-01,-1.919653180859626218e-08,-2.899252722844748720e-02
3.012602520504100934e+00,9.848792719738099777e-01,3.066059281751871701e-01,-1.876399663425232234e-08,-1.010500358903494017e-02
3.014602920584116941e+00,9.848792719168132370e-01,3.066059289812091415e-01,-1.834856241944571309e-08,6.191135226720188151e-03
3.016603320664132948e+00,9.848792718610043240e-01,3.066059297797982808e-01,-1.795116635894267176e-08,5.170316964874147048e-02
3.018603720744148955e+00,9.848792718064209861e-01,3.066059305711009708e-01,-1.757276482661218608e-08,1.691549074216459891e-02
3.020604120824164962e+00,9.848792717531020813e-01,3.066059313552637611e-01,-1.721433834367402937e-08,3.008429290073135268e-02
3.022604520904180969e+00,9.848792717010869113e-01,3.066059321324332010e-01,-1.687687695151041112e-08,-4.348813917171983311e-03
3.024604920984196976e+00,9.848792716504159994e-01,3.066059329027560065e-01,-1.656139669847789264e-08,1.475709584636997022e-02
3.026605321064212983e+00,9.848792716011304238e-01,3.066059336663790602e-01,-1.626892628947551600e-08,1.795479013032947810e-02
3.028605721144228990e+00,9.848792715532723729e-01,3.066059344234493000e-01,-1.600051788286371846e-08,-1.140772838709515867e-02
3.030606121224244998e+00,9.848792715068847015e-01,3.066059351741138306e-01,-1.575723804214668178e-08,1.943318333412065446e-02
3.032606521304261005e+00,9.848792714620113742e-01,3.066059359185198674e-01,-1.554017772797955388e-08,2.677024930297884631e-02
3.034606921384277012e+00,9.848792714186970221e-01,3.066059366568146816e-01,-1.535044183431644171e-08,-3.959158719337232089e-03
3.036607321464293019e+00,9.848792713769871643e-01,3.066059373891457662e-01,-1.518915465625880756e-08,2.545364816381593537e-02
3.038607721544309026e+00,9.848792713369280971e-01,3.066059381156606700e-01,-1.505745708674233185e-08,4.119885270054571974e-02
3.040608121624325033e+00,9.848792712985672271e-01,3.066059388365071081e-01,-1.495651441585366115e-08,1.657483505405894179e-03
3.042608521704341040e+00,9.848792712619526268e-01,3.066059395518328512e-01,-1.488750572820052298e-08,8.039556912323173187e-06
3.044608921784357047e+00,9.848792712271331462e-01,3.066059402617858365e-01,-1.485162723358079973e-08,-7.740447227288223958e-03
3.046609321864373054e+00,9.848792711941588562e-01,3.066059409665141122e-01,-1.485010162061151107e-08,-1.548275127575092849e-02
3.048609721944389062e+00,9.848792711630803831e-01,3.066059416661658377e-01,-1.488416317974028402e-08,3.903763781978593621e-03
3.050610122024405069e+00,9.848792711412498457e-01,3.066059423602129352e-01,-1.511101310747164916e-08,-1.029568640669226848e-02
3.052610522104421076e+00,9.848792711413157930e-01,3.066059430475190362e-01,-1.580087075070402136e-08,-7.799532260878832071e-03
3.054610922184437083e+00,9.848792711623208795e-01,3.066059437281185573e-01,-1.693323220530729145e-08,-1.933729878724030349e-02
3.056611322264453090e+00,9.848792712030407515e-01,3.066059444020710623e-01,-1.848189029596269961e-08,-3.840122098083131874e-02
3.058611722344469097e+00,9.848792712622733703e-01,3.066059450694359478e-01,-2.042111604816376769e-08,-2.343112271427368748e-02
3.060612122424485104e+00,9.848792713388382358e-01,3.066059457302722224e-01,-2.272564292304934952e-08,8.224913023284095501e-03
3.062612522504501111e+00,9.848792714315771635e-01,3.066059463846383948e-01,-2.537068188868119023e-08,-2.957848471885239985e-02
3.064612922584517118e+00,9.848792715393539510e-01,3.066059470325926406e-01,-2.833191559137304694e-08,-1.619937567118103633e-02
3.066613322664533126e+00,9.848792716610540454e-01,3.066059476741928580e-01,-3.158549091719642377e-08,4.105397158826102483e-02
3.068613722744549133e+00,9.848792717955854314e-01,3.066059483094964455e-01,-3.510803742168278063e-08,2.816285900389236055e-02
3.070614122824565140e+00,9.848792719418775210e-01,3.066059489385604131e-01,-3.887664451474037719e-08,-1.733544018576025844e-02
3.072614522904580703e+00,9.848792720988821525e-01,3.066059495614414931e-01,-4.286888172222447224e-08,1.508444280050096065e-02
3.074614922984596710e+00,9.848792722655730358e-01,3.066059501781959185e-01,-4.706278772248495557e-08,-1.625719567546641403e-02
3.076615323064612717e+00,9.848792724409456412e-01,3.066059507888796443e-01,-5.143686790387569374e-08,4.068967772806944549e-02
3.078615723144628724e+00,9.848792726240176432e-01,3.066059513935481817e-01,-5.597010324653872715e-08,-1.464239835354216347e-02
3.080616123224644731e+00,9.848792728138286989e-01,3.066059519922566534e-01,-6.064194621457907886e-08,2.042856867075947946e-03
3.082616523304660738e+00,9.848792730094405590e-01,3.066059525850598488e-01,-6.543232258793274525e-08,3.462014997392089122e-02
3.084616923384676745e+00,9.848792732099366232e-01,3.066059531720121134e-01,-7.032162260833807466e-08,-2.069698930878013932e-02
3.086617323464692753e+00,9.848792734144227179e-01,3.066059537531675150e-01,-7.529071699430289755e-08,3.261327990024931456e-02
3.088617723544708760e+00,9.848792736220262078e-01,3.066059543285795663e-01,-8.032093815057983477e-08,-2.043636381022409174e-02
3.090618123624724767e+00,9.848792738318968842e-01,3.066059548983016136e-01,-8.539409934726904794e-08,5.954808227659734617e-03
3.092618523704740774e+00,9.848792740432060766e-01,3.066059554623865036e-01,-9.049247559622664028e-08,-7.390457813615594618e-03
3.094618923784756781e+00,9.848792742551476520e-01,3.066059560208866386e-01,-9.559882468979097325e-08,-2.212721513913575282e-03
3.096619323864772788e+00,9.848792744669369048e-01,3.066059565738541992e-01,-1.006963643579439349e-07,4.002156804357240305e-03
3.098619723944788795e+00,9.848792746778114449e-01,3.066059571213408108e-01,-1.057687898653458802e-07,-1.858715570252458251e-03
3.100620124024804802e+00,9.848792748870309754e-01,3.066059576633978767e-01,-1.108002709304667377e-07,-2.543344602836100296e-02
3.102620524104820809e+00,9.848792750938768492e-01,3.066059582000763006e-01,-1.157754408731559437e-07,2.166437980977253472e-02
3.104620924184836817e+00,9.848792752976526232e-01,3.066059587314266532e-01,-1.206794091324070450e-07,1.801336254431023035e-02
3.106621324264852824e+00,9.848792754976838371e-01,3.066059592574991721e-01,-1.254977561038206346e-07,3.224578760807240985e-02
3.108621724344868831e+00,9.848792756933179016e-01,3.066059597783436508e-01,-1.302165315575365412e-07,3.462357370420064695e-02
3.110622124424884838e+00,9.848792758839244321e-01,3.066059602940094941e-01,-1.348222606334381624e-07,-3.359933047914073767e-02
3.112622524504900845e+00,9.848792760688948045e-01,3.066059608045457185e-01,-1.393019353757019019e-07,3.213764286177882984e-02
3.114622924584916852e+00,9.848792762476424878e-01,3.066059613100010628e-01,-1.436430211998462880e-07,3.244322320149122668e-02
3.116623324664932859e+00,9.848792764196030447e-01,3.066059618104237106e-01,-1.478334573645767591e-07,-1.330622767239727361e-02
3.118623724744948866e+00,9.848792765842339092e-01,3.066059623058616235e-01,-1.518616517259818721e-07,2.593496328509746485e-02
3.120624124824964873e+00,9.848792767410143867e-01,3.066059627963623191e-01,-1.557164809318223320e-07,3.670562357340523274e-02
3.122624524904980881e+00,9.848792768894460981e-01,3.066059632819729819e-01,-1.593873004412937888e-07,-1.347104697493496130e-02
3.124624924984996888e+00,9.848792770290523135e-01,3.066059637627402412e-01,-1.628639293149714007e-07,-3.446914659451564417e-02
3.126625325065012895e+00,9.848792771593786188e-01,3.066059642387106154e-01,-1.661366650640427878e-07,-8.988579291915285360e-03
3.128625725145028902e+00,9.848792772799921380e-01,3.066059647099299568e-01,-1.691962671912516925e-07,6.981750741404144089e-02
3.130626125225044909e+00,9.848792773904825326e-01,3.066059651764440064e-01,-1.720339778410462372e-07,5.906339286029606284e-03
3.132626525305060916e+00,9.848792774904611136e-01,3.066059656382978948e-01,-1.746415036196768966e-07,-3.035541093511527969e-02
3.134626925385076923e+00,9.848792775795611742e-01,3.066059660955365862e-01,-1.770110222842902203e-07,-6.323858821197241194e-03
3.136627325465092930e+00,9.848792776574382124e-01,3.066059665482044339e-01,-1.791351876834212931e-07,-2.485148450010404853e-02
3.138627725545108937e+00,9.848792777237694862e-01,3.066059669963455692e-01,-1.810071197927420883e-07,-9.982195902537165794e-03
3.140628125625124945e+00,9.848792777782543473e-01,3.066059674400037349e-01,-1.826204122923336115e-07,2.378420343508576198e-03
3.142628525705140952e+00,9.848792778206141296e-01,3.066059678792221743e-01,-1.839691303184842752e-07,-6.404010909267696117e-02
3.144628925785156959e+00,9.848792778505922607e-01,3.066059683140439085e-01,-1.850478124620913434e-07,9.009834489172158928e-03
3.146629325865172966e+00,9.848792778679539284e-01,3.066059687445114590e-01,-1.858514636632335737e-07,3.536655507432211187e-02
3.148629725945188973e+00,9.848792778724866359e-01,3.066059691706670143e-01,-1.863755674236244886e-07,-4.934406509229994665e-03
3.150630126025204980e+00,9.848792778639994250e-01,3.066059695925524298e-01,-1.866160689034668252e-07,-9.567559688693097128e-03
3.152630526105220987e+00,9.848792778423237637e-01,3.066059700102090058e-01,-1.865693938507551053e-07,2.733957457847695227e-02
3.154630926185236994e+00,9.848792778073128806e-01,3.066059704236778760e-01,-1.862324347234878275e-07,-3.166615188392157831e-02
3.156631326265253001e+00,9.848792777588419867e-01,3.066059708329996747e-01,-1.856025549085149606e-07,-3.114744013026925218e-02
3.158631726345269009e+00,9.848792776968084972e-01,3.066059712382146474e-01,-1.846775938840750086e-07,-3.476358624500701378e-02
3.160632126425285016e+00,9.848792776211315880e-01,3.066059716393627066e-01,-1.834558577828993009e-07,-3.934632377499229332e-03
3.162632526505301023e+00,9.848792775317524173e-01,3.066059720364833763e-01,-1.819361238886152421e-07,9.850492504306135669e-03
3.164632926585317030e+00,9.848792774286343477e-01,3.066059724296157918e-01,-1.801176450766384107e-07,-2.264503719141819187e-03
3.166633326665333037e+00,9.848792773117626131e-01,3.066059728187986999e-01,-1.780001437634570749e-07,1.374422758230859146e-02
3.168633726745349044e+00,9.848792771811443192e-01,3.066059732040704588e-01,-1.755838105743645627e-07,2.076850441525074364e-02
3.170634126825365051e+00,9.848792770368086646e-01,3.066059735854689827e-01,-1.728693098668188100e-07,1.241445881247805506e-02
3.172634526905381058e+00,9.848792768788069418e-01,3.066059739630320191e-01,-1.698577800357536915e-07,-2.021651502131158532e-02
3.174634926985397065e+00,9.848792767072123144e-01,3.066059743367967050e-01,-1.665508278236860207e-07,-6.702358779236090858e-03
3.176635327065413072e+00,9.848792765221199286e-01,3.066059747067998997e-01,-1.629505314015844419e-07,3.120601692972929317e-02
3.178635727145429080e+00,9.848792763236470238e-01,3.066059750730780742e-01,-1.590594426170710562e-07,-2.616732389003330675e-02
3.180636127225445087e+00,9.848792761119327110e-01,3.066059754356673106e-01,-1.548805816653509027e-07,-6.335747492730170981e-03
3.182636527305461094e+00,9.848792758871380837e-01,3.066059757946032471e-01,-1.504174407251923640e-07,-1.043199575906157348e-02
3.184636927385477101e+00,9.848792756494463285e-01,3.066059761499212999e-01,-1.456739852634392207e-07,-4.502362148009949987e-03
3.186637327465493108e+00,9.848792753990626148e-01,3.066059765016563299e-01,-1.406546515925199969e-07,-2.689185294794949749e-02
3.188637727545509115e+00,9.848792751362140940e-01,3.066059768498429206e-01,-1.353643477586263799e-07,-3.373347292903052658e-02
3.190638127625525122e+00,9.848792748611496783e-01,3.066059771945152668e-01,-1.298084480183536726e-07,6.389896968528922805e-02
3.192638527705541129e+00,9.848792745741407062e-01,3.066059775357071748e-01,-1.239928076324225970e-07,2.364740313438406724e-02
3.194638927785557136e+00,9.848792742754801655e-01,3.066059778734519514e-01,-1.179237453796666557e-07,-1.781554879817973114e-02
3.196639327865573144e+00,9.848792739654831374e-01,3.066059782077827367e-01,-1.116080542706843204e-07,-1.474236019091481947e-03
