t,N,P_i,dN_dt,dN_dt_noisy
1.865173034606921121e+01,8.511246055561531421e+01,6.922821839996167181e-01,-1.252767222335648967e-02,-1.837028646422383116e-01
1.867573514702940329e+01,8.511216021723322456e+01,6.926286191154701344e-01,-1.249570537543576165e-02,1.671382352827835427e-04
1.869973994798959538e+01,8.511186064427697318e+01,6.929741231278430114e-01,-1.246379810468845051e-02,5.760305045277953895e-02
1.872374474894978746e+01,8.511156183529617181e+01,6.933186985427447491e-01,-1.243195074026637315e-02,1.964927336023796628e-02
1.874774954990997955e+01,8.511126378884537758e+01,6.936623478595727033e-01,-1.240016361171214498e-02,4.767310146485427558e-02
1.877175435087017163e+01,8.511096650348396508e+01,6.940050735711121854e-01,-1.236843704881884776e-02,-1.413231413591483354e-01
1.879575915183036372e+01,8.511066997777624010e+01,6.943468781635363518e-01,-1.233677138178101984e-02,-1.821959616464499665e-01
1.881976395279055581e+01,8.511037421029139693e+01,6.946877641164065365e-01,-1.230516694106142950e-02,1.162522925814318819e-01
1.884376875375074789e+01,8.511007919960347579e+01,6.950277339026716961e-01,-1.227362405748699814e-02,9.715950956670958705e-02
1.886777355471093998e+01,8.510978494429143382e+01,6.953667899886690762e-01,-1.224214306217596970e-02,-1.662685888020143388e-01
1.889177835567113206e+01,8.510949144293913093e+01,6.957049348341235451e-01,-1.221072428660896492e-02,8.427441525129520522e-03
1.891578315663132415e+01,8.510919869413528716e+01,6.960421708921482598e-01,-1.217936806253661075e-02,-9.626581065121778136e-03
1.893978795759151623e+01,8.510890669647351103e+01,6.963785006092441110e-01,-1.214807472202750205e-02,4.234055494856991259e-02
1.896379275855170832e+01,8.510861544855229965e+01,6.967139264252999453e-01,-1.211684459750728138e-02,8.741776613450630284e-03
1.898779755951190040e+01,8.510832494897503864e+01,6.970484507735926760e-01,-1.208567802162896498e-02,-6.229886848045448899e-02
1.901180236047209249e+01,8.510803519635001635e+01,6.973820760807868391e-01,-1.205457532744702576e-02,7.471088486842459436e-03
1.903580716143228457e+01,8.510774618929039548e+01,6.977148047669354813e-01,-1.202353684826285019e-02,3.681151318558065905e-03
1.905981196239247666e+01,8.510745792641419882e+01,6.980466392454790503e-01,-1.199256291764427829e-02,-1.685532601852035919e-02
1.908381676335266874e+01,8.510717040634436614e+01,6.983775819232462823e-01,-1.196165386953396137e-02,-1.972035169217264128e-01
1.910782156431286083e+01,8.510688362770873994e+01,6.987076352004536473e-01,-1.193081003814810970e-02,-3.114509122822010645e-01
1.913182636527305291e+01,8.510659758914000861e+01,6.990368014707057931e-01,-1.190003175795872892e-02,-9.091891110030675405e-02
1.915583116623324500e+01,8.510631228927577752e+01,6.993650831209951013e-01,-1.186931936378066155e-02,-1.753464701750211130e-01
1.917983596719343709e+01,8.510602772675852634e+01,6.996924825317019092e-01,-1.183867319067211099e-02,1.341753108410755416e-02
1.920384076815362917e+01,8.510574390023560909e+01,7.000190020765948429e-01,-1.180809357399503767e-02,5.980157817677654586e-02
1.922784556911382126e+01,8.510546080835929672e+01,7.003446441228299291e-01,-1.177758084940982997e-02,1.453396152351090279e-02
1.925185037007401334e+01,8.510517844978672031e+01,7.006694110309515944e-01,-1.174713535283089527e-02,-4.869992494081924750e-02
1.927585517103420543e+01,8.510489682317991367e+01,7.009933051548919991e-01,-1.171675742046751623e-02,-4.668672961263426943e-03
1.929985997199439751e+01,8.510461592720578494e+01,7.013163288419712593e-01,-1.168644738881852163e-02,1.050476571662529723e-01
1.932386477295458960e+01,8.510433575999843470e+01,7.016384844462747461e-01,-1.165620512232834471e-02,-8.453700848272288626e-02
1.934786957391478168e+01,8.510405631918152380e+01,7.019597743181857918e-01,-1.162603002632600635e-02,8.060344394660792777e-02
1.937187437487497377e+01,8.510377760298761984e+01,7.022802007805231117e-01,-1.159592203300618962e-02,5.916571105940353348e-02
1.939587917583516585e+01,8.510349960966216543e+01,7.025997661501528491e-01,-1.156588108245948376e-02,1.460254632742175734e-02
1.941988397679535794e+01,8.510322233745750964e+01,7.029184727381670994e-01,-1.153590711742147334e-02,1.336571086492888971e-01
1.944388877775555002e+01,8.510294578463287962e+01,7.032363228498835772e-01,-1.150600008335089797e-02,-8.328785840402118390e-02
1.946789357871574211e+01,8.510266994945436636e+01,7.035533187848459491e-01,-1.147615992828754372e-02,8.277444231443970013e-02
1.949189837967593419e+01,8.510239483019498152e+01,7.038694628368233897e-01,-1.144638660298546995e-02,-1.043415451597938109e-01
1.951590318063612628e+01,8.510212042513462904e+01,7.041847572938111366e-01,-1.141668006085083675e-02,-8.811983771716705438e-02
1.953990798159631836e+01,8.510184673256004828e+01,7.044992044380301577e-01,-1.138704025790282515e-02,-1.173581487608184315e-01
1.956391278255651045e+01,8.510157375076492769e+01,7.048128065459272618e-01,-1.135746715284646768e-02,3.322569260758070214e-02
1.958791758351670254e+01,8.510130147804980538e+01,7.051255658881748767e-01,-1.132796070702113411e-02,-1.053039644153033749e-01
1.961192238447689462e+01,8.510102991272212591e+01,7.054374847296713824e-01,-1.129852088442184765e-02,-6.082531032792090619e-03
1.963592718543708671e+01,8.510075905309618349e+01,7.057485653295408889e-01,-1.126914765164954702e-02,-1.249403388146274607e-01
1.965993198639727879e+01,8.510048889749320722e+01,7.060588099411332363e-01,-1.123984097797148252e-02,9.538591760049122681e-02
1.968393678735747088e+01,8.510021944424130425e+01,7.063682208120243278e-01,-1.121060083531055795e-02,1.724067502895011705e-01
1.970794158831766296e+01,8.509995069167543136e+01,7.066768001840153524e-01,-1.118142719816717090e-02,1.142623703411320413e-02
1.973194638927785505e+01,8.509968263813746603e+01,7.069845502931338954e-01,-1.115232004372757046e-02,1.531842215286081110e-01
1.975595119023804713e+01,8.509941528197617799e+01,7.072914733696328282e-01,-1.112327935177503946e-02,4.494308436306840987e-02
1.977995599119823922e+01,8.509914862154718662e+01,7.075975716379910851e-01,-1.109430510471298703e-02,2.058366931165062363e-01
1.980396079215843130e+01,8.509888265521304618e+01,7.079028473169134417e-01,-1.106539728762001573e-02,-1.093970743327602260e-03
1.982796559311862339e+01,8.509861738134314635e+01,7.082073026193301812e-01,-1.103655588810070753e-02,-1.680789162983846452e-01
1.985197039407881547e+01,8.509835279831382593e+01,7.085109397523976504e-01,-1.100778089649168123e-02,1.380506221863993244e-01
1.987597519503900756e+01,8.509808890450825913e+01,7.088137609174979259e-01,-1.097907230566264047e-02,-2.361578654033844038e-02
1.989997999599919964e+01,8.509782569831651244e+01,7.091157683102387033e-01,-1.095043011109630982e-02,-1.145349317558976010e-01
1.992398479695939173e+01,8.509756317813557303e+01,7.094169641204537413e-01,-1.092185431094172543e-02,-7.654844025768600679e-02
1.994798959791958382e+01,8.509730134236926347e+01,7.097173505322024178e-01,-1.089334490590943005e-02,-1.735265170829921044e-01
1.997199439887977590e+01,8.509704018942835546e+01,7.100169297237698407e-01,-1.086490189934785633e-02,-2.763508226006666096e-02
1.999599919983996799e+01,8.509677971773047034e+01,7.103157038676671808e-01,-1.083652529719891788e-02,-1.179629008120074013e-01
2.002000400080016007e+01,8.509651992570009327e+01,7.106136751306312282e-01,-1.080821510795182405e-02,1.376098405098686861e-01
2.004400880176035216e+01,8.509626081176865853e+01,7.109108456736243919e-01,-1.077997134277097757e-02,5.566922851194196220e-02
2.006801360272054424e+01,8.509600237437443582e+01,7.112072176518352551e-01,-1.075179401540360402e-02,-1.767923959759267472e-01
2.009201840368073633e+01,8.509574461196258710e+01,7.115027932146779088e-01,-1.072368314213356655e-02,-1.616609156316666240e-01
2.011602320464092841e+01,8.509548752298520924e+01,7.117975745057922854e-01,-1.069563874192169806e-02,-6.739321678892236378e-02
2.014002800560112050e+01,8.509523110590120609e+01,7.120915636630441581e-01,-1.066766083620684924e-02,-2.031717628957419031e-01
2.016403280656131258e+01,8.509497535917645905e+01,7.123847628185251413e-01,-1.063974944915102583e-02,-2.162033030631591371e-02
2.018803760752150467e+01,8.509472028128364229e+01,7.126771740985524684e-01,-1.061190460736938235e-02,-1.495671958384593714e-02
2.021204240848169320e+01,8.509446587070240753e+01,7.129687996236693248e-01,-1.058412634014693765e-02,-8.786475973251876848e-02
2.023604720944188529e+01,8.509421212591921346e+01,7.132596415086446262e-01,-1.055641467929646637e-02,-6.520585270035689218e-02
2.026005201040207737e+01,8.509395904542748212e+01,7.135497018624731291e-01,-1.052876965926863306e-02,3.935651475705986835e-02
2.028405681136226946e+01,8.509370662772744254e+01,7.138389827883754313e-01,-1.050119131699922548e-02,1.316672709573047384e-01
2.030806161232246154e+01,8.509345487132628705e+01,7.141274863837976383e-01,-1.047367969208679028e-02,1.390936421003147738e-01
2.033206641328265363e+01,8.509320377473802921e+01,7.144152147404119191e-01,-1.044623482661499736e-02,-7.015351762838571356e-03
2.035607121424284571e+01,8.509295333648361748e+01,7.147021699441162834e-01,-1.041885676532494642e-02,7.516605325558865791e-02
2.038007601520303780e+01,8.509270355509087835e+01,7.149883540750342492e-01,-1.039154555546240033e-02,-8.422708486816456175e-02
2.040408081616322988e+01,8.509245442909448798e+01,7.152737692075153975e-01,-1.036430124683285214e-02,3.083107711659366368e-02
2.042808561712342197e+01,8.509220595703607160e+01,7.155584174101349282e-01,-1.033712389184771041e-02,-1.063043228113340760e-01
2.045209041808361405e+01,8.509195813746407566e+01,7.158423007456939935e-01,-1.031001354543370496e-02,6.264732312606358100e-02
2.047609521904380614e+01,8.509171096893389574e+01,7.161254212712192535e-01,-1.028297026510927026e-02,-1.341230901914153284e-01
2.050010002000399822e+01,8.509146445000776282e+01,7.164077810379635425e-01,-1.025599411089039847e-02,-1.067643012599595320e-01
2.052410482096419031e+01,8.509121857925480015e+01,7.166893820914059798e-01,-1.022908514540787905e-02,-1.106354962809912371e-02
2.054810962192438240e+01,8.509097335481327207e+01,7.169702264871364861e-01,-1.020224305314698654e-02,4.549667516593029065e-02
2.057211442288457448e+01,8.509072877466178397e+01,7.172503162710750502e-01,-1.017546736956376208e-02,-1.539929219260950943e-01
2.059611922384476657e+01,8.509048483712369659e+01,7.175296534668029746e-01,-1.014875792353997497e-02,-6.381261646717269198e-02
2.062012402480495865e+01,8.509024154052896449e+01,7.178082400928892381e-01,-1.012211454677647282e-02,3.392990573935706494e-03
2.064412882576515074e+01,8.508999888321403660e+01,7.180860781628902734e-01,-1.009553707369548192e-02,1.280909363137627821e-02
2.066813362672534282e+01,8.508975686352194145e+01,7.183631696853497450e-01,-1.006902534152942508e-02,-9.394894707668642597e-02
2.069213842768553491e+01,8.508951547980221619e+01,7.186395166637993270e-01,-1.004257919026230184e-02,-3.543233979327233690e-04
2.071614322864572699e+01,8.508927473041096334e+01,7.189151210967578143e-01,-1.001619846265988656e-02,-3.673990219165973459e-02
2.074014802960591908e+01,8.508903461371079402e+01,7.191899849777317888e-01,-9.989883004191568716e-03,1.303930327809673662e-01
2.076415283056611116e+01,8.508879512807091317e+01,7.194641102952151757e-01,-9.963632663193777717e-03,4.572619395390487007e-02
2.078815763152630325e+01,8.508855627186702009e+01,7.197374990326895761e-01,-9.937447290676360012e-03,-1.423469829905830153e-01
2.081216243248649533e+01,8.508831804348136529e+01,7.200101531686238232e-01,-9.911326740429160509e-03,-2.300670384411053482e-01
2.083616723344668742e+01,8.508808044130276471e+01,7.202820746764746485e-01,-9.885270869004258998e-03,1.029091531977045088e-04
2.086017203440687950e+01,8.508784346372652863e+01,7.205532655246861262e-01,-9.859279535717746512e-03,1.083491751426115396e-01
2.088417683536707159e+01,8.508760710915454695e+01,7.208237276766898960e-01,-9.833352602601763692e-03,7.540652852838183873e-03
2.090818163632726367e+01,8.508737137599523237e+01,7.210934630909049403e-01,-9.807489934472002346e-03,7.839911352505654629e-02
2.093218643728745576e+01,8.508713626266354879e+01,7.213624737207379178e-01,-9.781691398870862031e-03,-5.824903243527887464e-02
2.095619123824764785e+01,8.508690176758099710e+01,7.216307615145831633e-01,-9.755956866101200831e-03,-1.461480131055104825e-01
2.098019603920783993e+01,8.508666788917560098e+01,7.218983284158221325e-01,-9.730286209171268297e-03,6.512908705434410084e-02
2.100420084016803202e+01,8.508643462588196371e+01,7.221651763628242904e-01,-9.704679303895957787e-03,1.895481601586809089e-04
2.102820564112822410e+01,8.508620197614119718e+01,7.224313072889461118e-01,-9.679136028763579702e-03,5.868915668047194889e-02
2.105221044208841619e+01,8.508596993840096445e+01,7.226967231225320809e-01,-9.653656265031784756e-03,-1.478102504541084494e-01
2.107621524304860827e+01,8.508573851111546560e+01,7.229614257869138028e-01,-9.628239896692036837e-03,8.527104237617596366e-03
2.110022004400880036e+01,8.508550769274545189e+01,7.232254172004106696e-01,-9.602886810474942081e-03,-7.215298580654186389e-02
2.112422484496899244e+01,8.508527748175819738e+01,7.234886992763294167e-01,-9.577596895782747310e-03,7.108128741935337835e-02
2.114822964592918453e+01,8.508504787662752733e+01,7.237512739229644554e-01,-9.552370044843883079e-03,-6.762110246860150720e-02
2.117223444688937661e+01,8.508481887583380399e+01,7.240131430435976512e-01,-9.527206152512235349e-03,-7.026669635016299931e-02
2.119623924784956870e+01,8.508459047786394081e+01,7.242743085364983235e-01,-9.502105116455439315e-03,-6.807414281778970122e-02
2.122024404880976078e+01,8.508436268121138824e+01,7.245347722949234681e-01,-9.477066837002112720e-03,1.168946370097971865e-01
2.124424884976995287e+01,8.508413548437613372e+01,7.247945362071174236e-01,-9.452091217221791908e-03,-6.565671639300607598e-03
2.126825365073014495e+01,8.508390888586470169e+01,7.250536021563122047e-01,-9.427178162917826398e-03,-8.542689386456184253e-02
2.129225845169033704e+01,8.508368288419015357e+01,7.253119720207272803e-01,-9.402327582572311826e-03,-1.116607451378486271e-01
2.131626325265052913e+01,8.508345747787211621e+01,7.255696476735695732e-01,-9.377539387427802353e-03,-1.137897835535229829e-01
2.134026805361072121e+01,8.508323266543672503e+01,7.258266309830336827e-01,-9.352813491394940115e-03,1.369099413342436122e-01
2.136427285457091330e+01,8.508300844541666663e+01,7.260829238123015505e-01,-9.328149811107522282e-03,-1.908056011608321167e-01
2.138827765553110538e+01,8.508278481635119306e+01,7.263385280195427951e-01,-9.303548265958028196e-03,-9.433930147245966902e-02
2.141228245649129747e+01,8.508256177678606491e+01,7.265934454579144885e-01,-9.279008777975050748e-03,5.451002538412082210e-02
2.143628725745148955e+01,8.508233932527359400e+01,7.268476779755612682e-01,-9.254531271910337864e-03,1.085950399191255439e-01
2.146029205841168164e+01,8.508211746037262913e+01,7.271012274156152255e-01,-9.230115675242345219e-03,-2.405785641468736330e-02
2.148429685937187372e+01,8.508189618064858450e+01,7.273540956161959059e-01,-9.205761918149590883e-03,6.934584345921662729e-02
2.150830166033206581e+01,8.508167548467336871e+01,7.276062844104106420e-01,-9.181469933478680900e-03,6.678025918341018441e-02
2.153230646129225789e+01,8.508145537102548417e+01,7.278577956263539983e-01,-9.157239656810034489e-03,8.946146803060753272e-02
2.155631126225244998e+01,8.508123583828992764e+01,7.281086310871083267e-01,-9.133071026385053415e-03,-4.491567948891840231e-03
2.158031606321264206e+01,8.508101688505827553e+01,7.283587926107432109e-01,-9.108963983186058044e-03,1.563878471208451360e-01
2.160432086417283415e+01,8.508079850992861282e+01,7.286082820103159108e-01,-9.084918470826153225e-03,1.252761878915369803e-02
2.162832566513302623e+01,8.508058071150557566e+01,7.288571010938713624e-01,-9.060934435641598839e-03,1.457590741316043825e-01
2.165233046609321832e+01,8.508036348840035146e+01,7.291052516644416226e-01,-9.037011826691809802e-03,-1.173158535626220300e-01
2.167633526705341040e+01,8.508014683923065036e+01,7.293527355200466467e-01,-9.013150595638563800e-03,8.704815493602044429e-02
2.170034006801360249e+01,8.507993076262073373e+01,7.295995544536938437e-01,-8.989350696904097049e-03,-1.324930427196801541e-01
2.172434486897379458e+01,8.507971525720142836e+01,7.298457102533779661e-01,-8.965612087568075594e-03,-1.565239493292751582e-01
2.174834966993398666e+01,8.507950032161004117e+01,7.300912047020813311e-01,-8.941934727380029813e-03,4.360797290622976663e-02
