t,S,E,P_prod,dS_dt,dS_dt_noisy
1.213442688537707426e+01,1.280237974320160355e+01,9.565463174524889700e-01,8.681866079534563241e+00,-1.103669617944416093e+00,-1.096585872992508426e+00
1.214642928585717030e+01,1.278913272186520267e+01,9.564983636278729939e-01,8.689567242086315701e+00,-1.103731680778648139e+00,-1.118154245238513589e+00
1.215843168633726634e+01,1.277588495972988447e+01,9.564503886113843167e-01,8.697265926883789078e+00,-1.103793150782108379e+00,-1.123068212619437789e+00
1.217043408681736238e+01,1.276263646380501804e+01,9.564023923476971945e-01,8.704962130692262434e+00,-1.103854026756048823e+00,-1.117288549768854056e+00
1.218243648729745843e+01,1.274938724111793498e+01,9.563543747813563201e-01,8.712655850269095836e+00,-1.103914307498699232e+00,-1.120592981638675711e+00
1.219443888777755447e+01,1.273613729871392941e+01,9.563063358567762684e-01,8.720347082363709035e+00,-1.103973991805258903e+00,-1.104292585553196648e+00
1.220644128825765051e+01,1.272288664365626332e+01,9.562582755182416072e-01,8.728035823717597452e+00,-1.104033078467888895e+00,-1.107352471797234506e+00
1.221844368873774656e+01,1.270963528302616297e+01,9.562101937099071192e-01,8.735722071064323302e+00,-1.104091566275705816e+00,-1.100948790361262697e+00
1.223044608921784260e+01,1.269638322392281893e+01,9.561620903757974688e-01,8.743405821129517363e+00,-1.104149454014773823e+00,-1.114648398715638145e+00
1.224244848969793864e+01,1.268313047346338607e+01,9.561139654598074245e-01,8.751087070630884313e+00,-1.104206740468095083e+00,-1.078919166753772085e+00
1.225445089017803468e+01,1.266987703878298177e+01,9.560658189057016365e-01,8.758765816278195615e+00,-1.104263424415605543e+00,-1.105359632698880823e+00
1.226645329065813073e+01,1.265662292703469305e+01,9.560176506571150812e-01,8.766442054773289527e+00,-1.104319504634163396e+00,-1.104918678521201292e+00
1.227845569113822677e+01,1.264336814538956588e+01,9.559694606575526166e-01,8.774115782810076425e+00,-1.104374979897545517e+00,-1.099958378538092196e+00
1.229045809161832281e+01,1.263011270103661765e+01,9.559212488503890937e-01,8.781786997074538803e+00,-1.104429848976436590e+00,-1.107005846513149372e+00
1.230246049209841885e+01,1.261685660118282115e+01,9.558730151788694673e-01,8.789455694244722395e+00,-1.104484110638423111e+00,-1.110939318478014526e+00
1.231446289257851490e+01,1.260359985305312414e+01,9.558247595861086854e-01,8.797121870990748604e+00,-1.104537763647984727e+00,-1.103819778214531588e+00
1.232646529305861094e+01,1.259034246389042977e+01,9.557764820150919105e-01,8.804785523974803851e+00,-1.104590806766486910e+00,-1.095543030965617781e+00
1.233846769353870698e+01,1.257708444095561262e+01,9.557281824086739652e-01,8.812446649851148450e+00,-1.104643238752173406e+00,-1.098125648231282891e+00
1.235047009401880302e+01,1.256382579152750800e+01,9.556798607095801090e-01,8.820105245266105953e+00,-1.104695058360157356e+00,-1.095414254821451827e+00
1.236247249449889907e+01,1.255056652290291908e+01,9.556315168604053722e-01,8.827761306858075585e+00,-1.104746264342415296e+00,-1.110524071324656026e+00
1.237447489497899511e+01,1.253730664239660797e+01,9.555831508036151112e-01,8.835414831257521584e+00,-1.104796855447777615e+00,-1.112679872565273120e+00
1.238647729545909115e+01,1.252404615734130999e+01,9.555347624815443419e-01,8.843065815086980308e+00,-1.104846830421921444e+00,-1.084935159691908124e+00
1.239847969593918720e+01,1.251078507508771587e+01,9.554863518363984065e-01,8.850714254961058458e+00,-1.104896188007362223e+00,-1.107415085659381182e+00
1.241048209641928324e+01,1.249752340300448772e+01,9.554379188102526399e-01,8.858360147486427749e+00,-1.104944926943446815e+00,-1.100287989483917483e+00
1.242248449689937928e+01,1.248426114847824842e+01,9.553894633450522589e-01,8.866003489261833792e+00,-1.104993045966343956e+00,-1.097733827577587418e+00
1.243448689737947532e+01,1.247099831891358868e+01,9.553409853826125842e-01,8.873644276878090764e+00,-1.105040543809037823e+00,-1.090955520289347724e+00
1.244648929785957137e+01,1.245773492173306174e+01,9.552924848646192624e-01,8.881282506918079633e+00,-1.105087419201319587e+00,-1.118719701536168287e+00
1.245849169833966741e+01,1.244447096437718514e+01,9.552439617326274890e-01,8.888918175956753487e+00,-1.105133670869778317e+00,-1.110054363162170432e+00
1.247049409881976345e+01,1.243120645430444071e+01,9.551954159280628964e-01,8.896551280561135755e+00,-1.105179297537794092e+00,-1.109632230587946689e+00
1.248249649929985949e+01,1.241794139899127991e+01,9.551468473922209990e-01,8.904181817290316658e+00,-1.105224297925530452e+00,-1.108355104801322710e+00
1.249449889977995554e+01,1.240467580593210961e+01,9.550982560662671927e-01,8.911809782695456761e+00,-1.105268670749923299e+00,-1.129511021902670276e+00
1.250650130026005158e+01,1.239140968263931164e+01,9.550496418912373109e-01,8.919435173319786969e+00,-1.105312414724677339e+00,-1.106388375673645452e+00
1.251850370074014762e+01,1.237814303664322324e+01,9.550010048080368463e-01,8.927057985698606757e+00,-1.105355528560253431e+00,-1.134407261229008368e+00
1.253050610122024366e+01,1.236487587549215306e+01,9.549523447574413959e-01,8.934678216359285940e+00,-1.105398010963863475e+00,-1.102527076984881393e+00
1.254250850170033971e+01,1.235160820675237225e+01,9.549036616800968824e-01,8.942295861821262903e+00,-1.105439860639460647e+00,-1.100171383486756804e+00
1.255451090218043575e+01,1.233834003800811452e+01,9.548549555165189995e-01,8.949910918596044596e+00,-1.105481076287732067e+00,-1.099606852887011099e+00
1.256651330266053179e+01,1.232507137686157783e+01,9.548062262070933226e-01,8.957523383187211863e+00,-1.105521656606088809e+00,-1.117672473244543330e+00
1.257851570314062783e+01,1.231180223093293158e+01,9.547574736920759753e-01,8.965133252090410565e+00,-1.105561600288661239e+00,-1.096111122105102531e+00
1.259051810362072388e+01,1.229853260786030233e+01,9.547086979115927408e-01,8.972740521793356905e+00,-1.105600906026286134e+00,-1.114339978717782564e+00
1.260252050410081992e+01,1.228526251529978452e+01,9.546598988056393953e-01,8.980345188775837428e+00,-1.105639572506500912e+00,-1.118007844031634779e+00
1.261452290458091596e+01,1.227199196092543509e+01,9.546110763140819300e-01,8.987947249509709025e+00,-1.105677598413535412e+00,-1.115575888146336458e+00
1.262652530506101201e+01,1.225872095242927884e+01,9.545622303766564398e-01,8.995546700458893596e+00,-1.105714982428302573e+00,-1.114285365043245157e+00
1.263852770554110805e+01,1.224544949752130307e+01,9.545133609329689017e-01,9.003143538079388719e+00,-1.105751723228390437e+00,-1.104116628844945769e+00
1.265053010602120409e+01,1.223217760392945941e+01,9.544644679224953965e-01,9.010737758819256982e+00,-1.105787819488053714e+00,-1.097627712447504456e+00
1.266253250650130013e+01,1.221890527939966553e+01,9.544155512845818867e-01,9.018329359118634869e+00,-1.105823269878204895e+00,-1.126923830332917653e+00
1.267453490698139618e+01,1.220563253169580342e+01,9.543666109584446611e-01,9.025918335409720328e+00,-1.105858073066406044e+00,-1.111350843443031255e+00
1.268653730746149222e+01,1.219235936859971936e+01,9.543176468831697790e-01,9.033504684116790528e+00,-1.105892227716861020e+00,-1.096952511203937775e+00
1.269853970794158826e+01,1.217908579791122392e+01,9.542686589977135148e-01,9.041088401656185880e+00,-1.105925732490404378e+00,-1.103963783062763993e+00
1.271054210842168430e+01,1.216581182744809375e+01,9.542196472409021357e-01,9.048669484436317134e+00,-1.105958586044496261e+00,-1.100940853149826815e+00
1.272254450890178035e+01,1.215253746504606625e+01,9.541706115514320130e-01,9.056247928857665386e+00,-1.105990787033211076e+00,-1.121037496729045957e+00
1.273454690938187461e+01,1.213926271855885020e+01,9.541215518678692886e-01,9.063823731312782073e+00,-1.106022334107230165e+00,-1.096534959975859147e+00
1.274654930986197066e+01,1.212598759585810981e+01,9.540724681286504305e-01,9.071396888186287200e+00,-1.106053225913832705e+00,-1.121742667658814474e+00
1.275855171034206670e+01,1.211271210483348426e+01,9.540233602720818995e-01,9.078967395854869338e+00,-1.106083461096887044e+00,-1.104182746456595643e+00
1.277055411082216274e+01,1.209943625339256812e+01,9.539742282363400383e-01,9.086535250687287402e+00,-1.106113038296841600e+00,-1.092500464387961667e+00
1.278255651130225878e+01,1.208616004946092737e+01,9.539250719594714045e-01,9.094100449044372425e+00,-1.106141956150717087e+00,-1.087348452252247410e+00
1.279455891178235483e+01,1.207288350098208873e+01,9.538758913793925487e-01,9.101662987279016903e+00,-1.106170213292096527e+00,-1.101054847791633318e+00
1.280656131226245087e+01,1.205960661591754501e+01,9.538266864338899031e-01,9.109222861736194332e+00,-1.106197808351117917e+00,-1.097388116331535102e+00
1.281856371274254691e+01,1.204632940224675508e+01,9.537774570606202262e-01,9.116780068752937893e+00,-1.106224739954463132e+00,-1.112288056296180772e+00
1.283056611322264295e+01,1.203305186796713855e+01,9.537282031971100471e-01,9.124334604658352887e+00,-1.106251006725351926e+00,-1.111065448047711124e+00
1.284256851370273900e+01,1.201977402109408288e+01,9.536789247807561098e-01,9.131886465773618511e+00,-1.106276607283529945e+00,-1.094582373569654266e+00
1.285457091418283504e+01,1.200649586966093807e+01,9.536296217488250404e-01,9.139435648411977198e+00,-1.106301540245262727e+00,-1.106285476420538094e+00
1.286657331466293108e+01,1.199321742171902194e+01,9.535802940384536797e-01,9.146982148878747054e+00,-1.106325804223324383e+00,-1.107598942461934355e+00
1.287857571514302713e+01,1.197993868533761486e+01,9.535309415866488614e-01,9.154525963471307648e+00,-1.106349397826990266e+00,-1.120454978828860915e+00
1.289057811562312317e+01,1.196665966860395969e+01,9.534815643302873012e-01,9.162067088479115995e+00,-1.106372319662026982e+00,-1.104866409883079603e+00
1.290258051610321921e+01,1.195338037962326538e+01,9.534321622061159296e-01,9.169605520183694125e+00,-1.106394568330683725e+00,-1.099935934259857362e+00
1.291458291658331525e+01,1.194010082651871052e+01,9.533827351507516701e-01,9.177141254858636188e+00,-1.106416142431682959e+00,-1.114357837184087430e+00
1.292658531706341130e+01,1.192682101743143086e+01,9.533332831006814390e-01,9.184674288769603123e+00,-1.106437040560211749e+00,-1.111507838784699054e+00
1.293858771754350734e+01,1.191354096052053002e+01,9.532838059922622564e-01,9.192204618174326214e+00,-1.106457261307911999e+00,-1.090652695347703149e+00
1.295059011802360338e+01,1.190026066396307769e+01,9.532343037617211357e-01,9.199732239322605309e+00,-1.106476803262871789e+00,-1.104694141771383142e+00
1.296259251850369942e+01,1.188698013595410430e+01,9.531847763451550826e-01,9.207257148456314155e+00,-1.106495665009616713e+00,-1.109381601465466716e+00
1.297459491898379547e+01,1.187369938470660813e+01,9.531352236785313181e-01,9.214779341809391511e+00,-1.106513845129099005e+00,-1.117883673022492363e+00
1.298659731946389151e+01,1.186041841845155353e+01,9.530856456976868341e-01,9.222298815607846478e+00,-1.106531342198689760e+00,-1.112727132511500239e+00
1.299859971994398755e+01,1.184713724543786562e+01,9.530360423383289481e-01,9.229815566069758503e+00,-1.106548154792168726e+00,-1.109048117302583902e+00
1.301060212042408359e+01,1.183385587393243377e+01,9.529864135360348598e-01,9.237329589405275598e+00,-1.106564281479716527e+00,-1.092873002967579277e+00
1.302260452090417964e+01,1.182057431222011701e+01,9.529367592262517617e-01,9.244840881816616118e+00,-1.106579720827903124e+00,-1.112684667809725525e+00
1.303460692138427568e+01,1.180729256860373511e+01,9.528870793442969500e-01,9.252349439498068762e+00,-1.106594471399680257e+00,-1.088651113725019659e+00
1.304660932186437172e+01,1.179401065140407212e+01,9.528373738253578251e-01,9.259855258635987241e+00,-1.106608531754370794e+00,-1.115895409923879367e+00
1.305861172234446776e+01,1.178072856895987819e+01,9.527876426044916691e-01,9.267358335408800940e+00,-1.106621900447660067e+00,-1.110197768495920556e+00
1.307061412282456381e+01,1.176744632962786952e+01,9.527378856166260901e-01,9.274858665987004258e+00,-1.106634576031586770e+00,-1.098199139552477499e+00
1.308261652330465985e+01,1.175416394178272306e+01,9.526881027965582449e-01,9.282356246533163713e+00,-1.106646557054532298e+00,-1.109048506365883036e+00
1.309461892378475589e+01,1.174088141381708361e+01,9.526382940789558385e-01,9.289851073201914389e+00,-1.106657842061211872e+00,-1.114960462485217851e+00
1.310662132426485194e+01,1.172759875414156028e+01,9.525884593983563464e-01,9.297343142139958161e+00,-1.106668429592664982e+00,-1.107986863707481673e+00
1.311862372474494798e+01,1.171431597118472467e+01,9.525385986891673484e-01,9.304832449486070800e+00,-1.106678318186246290e+00,-1.102191193251957024e+00
1.313062612522504402e+01,1.170103307339311627e+01,9.524887118856664170e-01,9.312318991371096644e+00,-1.106687506375614749e+00,-1.123844848524105267e+00
1.314262852570514006e+01,1.168775006923123350e+01,9.524387989220011175e-01,9.319802763917945043e+00,-1.106695992690725605e+00,-1.109181356148212227e+00
1.315463092618523611e+01,1.167446696718154797e+01,9.523888597321893412e-01,9.327283763241602799e+00,-1.106703775657819522e+00,-1.107797141902336024e+00
1.316663332666533215e+01,1.166118377574448850e+01,9.523388942501186394e-01,9.334761985449116395e+00,-1.106710853799412142e+00,-1.110748331398668798e+00
1.317863572714542819e+01,1.164790050343845174e+01,9.522889024095467780e-01,9.342237426639611542e+00,-1.106717225634287649e+00,-1.099363664970497645e+00
1.319063812762552423e+01,1.163461715879979863e+01,9.522388841441016272e-01,9.349710082904277186e+00,-1.106722889677484778e+00,-1.112408411372643569e+00
1.320264052810562028e+01,1.162133375038285443e+01,9.521888393872810497e-01,9.357179950326374396e+00,-1.106727844440290598e+00,-1.110372992926153879e+00
1.321464292858571632e+01,1.160805028675991046e+01,9.521387680724527902e-01,9.364647024981231027e+00,-1.106732088430227634e+00,-1.106355662556602448e+00
1.322664532906581236e+01,1.159476677652121879e+01,9.520886701328548085e-01,9.372111302936247057e+00,-1.106735620151046096e+00,-1.099447129207891560e+00
1.323864772954590840e+01,1.158148322827500110e+01,9.520385455015951681e-01,9.379572780250891029e+00,-1.106738438102714328e+00,-1.108950064279191405e+00
1.325065013002600445e+01,1.156819965064744160e+01,9.519883941116517034e-01,9.387031452976701829e+00,-1.106740540781406823e+00,-1.091574568072389173e+00
1.326265253050610049e+01,1.155491605228268703e+01,9.519382158958725748e-01,9.394487317157286910e+00,-1.106741926679496002e+00,-1.115819109679733190e+00
1.327465493098619653e+01,1.154163244184285197e+01,9.518880107869757135e-01,9.401940368828322292e+00,-1.106742594285540893e+00,-1.093877450762199999e+00
1.328665733146629258e+01,1.152834882800801353e+01,9.518377787175493765e-01,9.409390604017554338e+00,-1.106742542084278691e+00,-1.115320757595385404e+00
1.329865973194638862e+01,1.151506521947621486e+01,9.517875196200515919e-01,9.416838018744801531e+00,-1.106741768556614325e+00,-1.108372433376373145e+00
1.331066213242648466e+01,1.150178162496346346e+01,9.517372334268106027e-01,9.424282609021945589e+00,-1.106740272179608464e+00,-1.103099810325933072e+00
1.332266453290658070e+01,1.148849805320372930e+01,9.516869200700246445e-01,9.431724370852945682e+00,-1.106738051426470193e+00,-1.086189652813873252e+00
1.333466693338667675e+01,1.147521451294895023e+01,9.516365794817618351e-01,9.439163300233822440e+00,-1.106735104766544797e+00,-1.097776843300013905e+00
1.334666933386677279e+01,1.146193101296902661e+01,9.515862115939607291e-01,9.446599393152672164e+00,-1.106731430665304661e+00,-1.110790059160874144e+00
1.335867173434686883e+01,1.144864756205182488e+01,9.515358163384294299e-01,9.454032645589657946e+00,-1.106727027584339051e+00,-1.093735836428421759e+00
1.337067413482696487e+01,1.143536416900317398e+01,9.514853936468464779e-01,9.461463053517011446e+00,-1.106721893981343241e+00,-1.108858943030280209e+00
1.338267653530706092e+01,1.142208084264687074e+01,9.514349434507601844e-01,9.468890612899038217e+00,-1.106716028310109179e+00,-1.114630486873105619e+00
1.339467893578715696e+01,1.140879759182467268e+01,9.513844656815890755e-01,9.476315319692105277e+00,-1.106709429020513502e+00,-1.102222582102646786e+00
1.340668133626725300e+01,1.139551442539630521e+01,9.513339602706215592e-01,9.483737169844657089e+00,-1.106702094558509541e+00,-1.105757386078176641e+00
1.341868373674734904e+01,1.138223135223945803e+01,9.512834271490162585e-01,9.491156159297204908e+00,-1.106694023366115109e+00,-1.097157359693482714e+00
1.343068613722744509e+01,1.136894838124978335e+01,9.512328662478016783e-01,9.498572283982326780e+00,-1.106685213881402507e+00,-1.112182597522875627e+00
