t,P,E,A,dP_dt,dP_dt_noisy
1.139227845569113917e+01,6.098774166841600675e-01,2.322861925818072493e+00,2.959952854802411881e+00,1.432748654428633861e-02,3.595189799856485235e-02
1.140228045609121921e+01,6.100208013630463721e-01,2.322626397782197927e+00,2.961285723792355107e+00,1.434376198766734722e-02,6.084287593789221640e-03
1.141228245649129924e+01,6.101643486521086679e-01,2.322391333061947005e+00,2.962619748888659643e+00,1.436000581318036540e-02,-3.435466330095262449e-02
1.142228445689137928e+01,6.103080582445300495e-01,2.322156731439486865e+00,2.963954931473712140e+00,1.437621850152220881e-02,4.693948639766046954e-02
1.143228645729145931e+01,6.104519298395689741e-01,2.321922592696496590e+00,2.965291272929921451e+00,1.439240052613582899e-02,2.760885748886770380e-02
1.144228845769153935e+01,6.105959631425587064e-01,2.321688916614166764e+00,2.966628774639718191e+00,1.440855235320764871e-02,3.667548244993863726e-02
1.145229045809161939e+01,6.107401578649078733e-01,2.321455702973200363e+00,2.967967437985554291e+00,1.442467444166550816e-02,-2.194123097669059552e-03
1.146229245849169942e+01,6.108845137241001311e-01,2.321222951553812308e+00,2.969307264349904329e+00,1.444076724317316929e-02,2.429312545556091413e-02
1.147229445889177946e+01,6.110290304436941655e-01,2.320990662135728133e+00,2.970648255115263314e+00,1.445683120212881700e-02,2.717378340990005831e-02
1.148229645929185949e+01,6.111737077533240248e-01,2.320758834498187095e+00,2.971990411664149345e+00,1.447286675566000769e-02,1.032056220827450160e-01
1.149229845969193953e+01,6.113185453886986753e-01,2.320527468419938621e+00,2.973333735379100951e+00,1.448887433362222588e-02,-1.970911388931201325e-02
1.150230046009201956e+01,6.114635430734136623e-01,2.320296563681861102e+00,2.974678227648373419e+00,1.450485438115778347e-02,1.398014440328799145e-02
1.151230246049209960e+01,6.116087005084597239e-01,2.320066120068438931e+00,2.976023889868673056e+00,1.452080737162902979e-02,3.271379798511135639e-02
1.152230446089217963e+01,6.117540174197255709e-01,2.319836137360936856e+00,2.977370723430425414e+00,1.453673374771052851e-02,-7.170261255705945302e-02
1.153230646129225967e+01,6.118994935377382038e-01,2.319606615340330968e+00,2.978718729724526781e+00,1.455263394658407039e-02,-6.559578442482560945e-02
1.154230846169233970e+01,6.120451285971659772e-01,2.319377553787383306e+00,2.980067910142504939e+00,1.456850840055379237e-02,1.228594269419443219e-01
1.155231046209241974e+01,6.121909223368191544e-01,2.319148952482639636e+00,2.981418266076517831e+00,1.458435753704234727e-02,-7.377159014604106613e-02
1.156231246249249978e+01,6.123368744996493529e-01,2.318920811206429899e+00,2.982769798919354010e+00,1.460018177859079280e-02,4.334663901135374364e-02
1.157231446289257981e+01,6.124829848327497661e-01,2.318693129738869541e+00,2.984122510064432632e+00,1.461598154285398410e-02,-2.779528876037462570e-02
1.158231646329265985e+01,6.126292530873553854e-01,2.318465907859857733e+00,2.985476400905803462e+00,1.463175724259957455e-02,-2.352624789495699753e-02
1.159231846369273988e+01,6.127756790188424452e-01,2.318239145349077379e+00,2.986831472838146873e+00,1.464750928570512922e-02,-8.447873592791199648e-02
1.160232046409281992e+01,6.129222623867289776e-01,2.318012841985997774e+00,2.988187727256773840e+00,1.466323807515607092e-02,-3.037369054111130340e-02
1.161232246449289995e+01,6.130690029546745912e-01,2.317786997549871053e+00,2.989545165557625950e+00,1.467894400904345975e-02,5.389787478422755629e-02
1.162232446489297999e+01,6.132159004904802480e-01,2.317561611819734413e+00,2.990903789137275837e+00,1.469462748056088452e-02,-5.474251456526475768e-02
1.163232646529306002e+01,6.133629547660888193e-01,2.317336684574409666e+00,2.992263599392925855e+00,1.471028887800257534e-02,4.448163289509170226e-02
1.164232846569313828e+01,6.135101655575845303e-01,2.317112215592502356e+00,2.993624597722408964e+00,1.472592858476129418e-02,3.039081605219049950e-02
1.165233046609321832e+01,6.136575326451931822e-01,2.316888204652403971e+00,2.994986785524190509e+00,1.474154697932611446e-02,1.156566619469457380e-01
1.166233246649329836e+01,6.138050558132821521e-01,2.316664651532288843e+00,2.996350164197364219e+00,1.475714443527925690e-02,-8.969534727606510993e-03
1.167233446689337839e+01,6.139527348503606152e-01,2.316441556010116809e+00,2.997714735141655762e+00,1.477272132129414661e-02,7.794342328143438747e-02
1.168233646729345843e+01,6.141005695490788785e-01,2.316218917863631876e+00,2.999080499757420526e+00,1.478827800113324820e-02,5.923172571320525076e-02
1.169233846769353846e+01,6.142485597062293801e-01,2.315996736870362227e+00,3.000447459445645393e+00,1.480381483364540118e-02,4.703939677311360507e-04
1.170234046809361850e+01,6.143967051227455789e-01,2.315775012807621103e+00,3.001815615607947407e+00,1.481933217276437675e-02,-6.832846727404393028e-02
1.171234246849369853e+01,6.145450056037028430e-01,2.315553745452505474e+00,3.003184969646573776e+00,1.483483036750482542e-02,9.030684934683022580e-02
1.172234446889377857e+01,6.146934609583181164e-01,2.315332934581897373e+00,3.004555522964403202e+00,1.485030976196083374e-02,-5.336913553021625789e-02
1.173234646929385860e+01,6.148420709999498079e-01,2.315112579972463447e+00,3.005927276964944550e+00,1.486577069530409245e-02,-8.805026935835690710e-03
1.174234846969393864e+01,6.149908355460977916e-01,2.314892681400654517e+00,3.007300233052337290e+00,1.488121350178173152e-02,5.904004050179106899e-02
1.175235047009401868e+01,6.151397544184038502e-01,2.314673238642705133e+00,3.008674392631351502e+00,1.489663851071187928e-02,7.069441695037617657e-02
1.176235247049409871e+01,6.152888274426510096e-01,2.314454251474635793e+00,3.010049757107387425e+00,1.491204604648316279e-02,-2.736028876141628069e-02
1.177235447089417875e+01,6.154380544487640936e-01,2.314235719672250724e+00,3.011426327886477239e+00,1.492743642855248742e-02,1.332735213364124975e-02
1.178235647129425878e+01,6.155874352708093911e-01,2.314017643011137881e+00,3.012804106375282398e+00,1.494280997144137313e-02,2.013887867973926035e-03
1.179235847169433882e+01,6.157369697469947667e-01,2.313800021266671170e+00,3.014183093981094963e+00,1.495816698473467765e-02,7.403609576385281055e-02
1.180236047209441885e+01,6.158866577196696612e-01,2.313582854214008222e+00,3.015563292111838933e+00,1.497350777307765446e-02,1.402051764821235780e-01
1.181236247249449889e+01,6.160364990353250914e-01,2.313366141628090400e+00,3.016944702176067583e+00,1.498883263617428740e-02,-7.650550863982233385e-02
1.182236447289457892e+01,6.161864935445936498e-01,2.313149883283645014e+00,3.018327325582965237e+00,1.500414186878312739e-02,6.082528736799656943e-02
1.183236647329465896e+01,6.163366411022497271e-01,2.312934078955182660e+00,3.019711163742346827e+00,1.501943576071751441e-02,-1.278893330846187226e-01
1.184236847369473900e+01,6.164869415672087349e-01,2.312718728416998992e+00,3.021096218064657890e+00,1.503471459684191380e-02,1.573803320507428244e-02
1.185237047409481903e+01,6.166373948025283269e-01,2.312503831443174285e+00,3.022482489960975016e+00,1.504997865706875215e-02,-4.038924754039063120e-02
1.186237247449489907e+01,6.167880006754071776e-01,2.312289387807572982e+00,3.023869980843004512e+00,1.506522821635697396e-02,1.146561677218596170e-01
1.187237447489497910e+01,6.169387590571858704e-01,2.312075397283843259e+00,3.025258692123083737e+00,1.508046354471020978e-02,2.339888995976317429e-02
1.188237647529505914e+01,6.170896698233464539e-01,2.311861859645419237e+00,3.026648625214181099e+00,1.509568490717339007e-02,-2.174290249061599373e-02
1.189237847569513917e+01,6.172407328535124416e-01,2.311648774665518769e+00,3.028039781529894281e+00,1.511089256383013613e-02,-9.854750171610880682e-03
1.190238047609521921e+01,6.173919480242191504e-01,2.311436142118149739e+00,3.029432162487041058e+00,1.512608677884819119e-02,-1.363870082326300304e-02
1.191238247649529924e+01,6.175433151879901050e-01,2.311223961781033065e+00,3.030825769511869883e+00,1.514126784646080415e-02,2.455684827459519298e-02
1.192238447689537928e+01,6.176948342029283667e-01,2.311012233431476659e+00,3.032220604029487454e+00,1.515643605395006199e-02,7.249012534964691459e-03
1.193238647729545931e+01,6.178465049308152768e-01,2.310800956846636112e+00,3.033616667465764749e+00,1.517159168421661208e-02,4.796587038329271774e-02
1.194238847769553935e+01,6.179983272364834024e-01,2.310590131803599956e+00,3.035013961247594150e+00,1.518673501656736535e-02,9.219978911280191092e-02
1.195239047809561939e+01,6.181503009878162036e-01,2.310379758079389223e+00,3.036412486802889443e+00,1.520186632671488569e-02,5.027246867208908648e-02
1.196239247849569942e+01,6.183024260557479224e-01,2.310169835450959219e+00,3.037812245560585378e+00,1.521698588677322661e-02,-4.608316649843144375e-02
1.197239447889577946e+01,6.184547023142640265e-01,2.309960363695198637e+00,3.039213238950638551e+00,1.523209396525865289e-02,-6.595824635904061484e-02
1.198239647929585949e+01,6.186071296404008768e-01,2.309751342588928669e+00,3.040615468404026966e+00,1.524719082708658746e-02,-2.252378545569851120e-02
1.199239847969593953e+01,6.187597079142456158e-01,2.309542771908904335e+00,3.042018935352749587e+00,1.526227673356961301e-02,6.792303994905626863e-02
1.200240048009601956e+01,6.189124370189363900e-01,2.309334651431814045e+00,3.043423641229826782e+00,1.527735194241669481e-02,-1.475055740850755165e-03
1.201240248049609960e+01,6.190653168406625717e-01,2.309126980934279150e+00,3.044829587469300325e+00,1.529241670773001660e-02,-1.808622424609918761e-02
1.202240448089617963e+01,6.192183472686642043e-01,2.308919760192854387e+00,3.046236775506233396e+00,1.530747128000436996e-02,2.222159917029850260e-02
1.203240648129625967e+01,6.193715281952323348e-01,2.308712988984028325e+00,3.047645206776710580e+00,1.532251590612421221e-02,-5.545378157344652004e-02
1.204240848169633971e+01,6.195248595157090143e-01,2.308506667084222475e+00,3.049054882717837422e+00,1.533755082936305580e-02,-4.162883525410152746e-02
1.205241048209641974e+01,6.196783411284872978e-01,2.308300794269791290e+00,3.050465804767741318e+00,1.535257628938002661e-02,4.086884754985367629e-02
1.206241248249649978e+01,6.198319729350110219e-01,2.308095370317022610e+00,3.051877974365571067e+00,1.536759252222064109e-02,2.099178768095229936e-04
1.207241448289657981e+01,6.199857548397751383e-01,2.307890395002138550e+00,3.053291392951495986e+00,1.538259976031175480e-02,-7.279212344214136543e-03
1.208241648329665985e+01,6.201396867503256027e-01,2.307685868101293281e+00,3.054706061966707686e+00,1.539759823246211745e-02,3.127934949828731909e-02
1.209241848369673988e+01,6.202937685772591525e-01,2.307481789390575244e+00,3.056121982853418739e+00,1.541258816385970842e-02,-1.383097199518074083e-02
1.210242048409681992e+01,6.204480002342235290e-01,2.307278158646004940e+00,3.057539157054863121e+00,1.542756977606951629e-02,-1.888698255206421733e-02
1.211242248449689995e+01,6.206023816379175884e-01,2.307074975643538028e+00,3.058957586015295327e+00,1.544254328703303925e-02,-7.547964839650669194e-03
1.212242448489697999e+01,6.207569127080908578e-01,2.306872240159062226e+00,3.060377271179993031e+00,1.545750891106495439e-02,4.558853836664490677e-02
1.213242648529706003e+01,6.209115933675440901e-01,2.306669951968398191e+00,3.061798213995253537e+00,1.547246685885156348e-02,1.846346364491172065e-02
1.214242848569714006e+01,6.210664235421289314e-01,2.306468110847300856e+00,3.063220415908396443e+00,1.548741733745018223e-02,-4.424246189636536070e-02
1.215243048609722010e+01,6.212214031607478093e-01,2.306266716571458097e+00,3.064643878367761864e+00,1.550236055028603177e-02,3.495148238256244599e-04
1.216243248649730013e+01,6.213765321553543775e-01,2.306065768916491177e+00,3.066068602822712652e+00,1.551729669715024018e-02,4.792849301971557202e-02
1.217243448689738017e+01,6.215318104609529604e-01,2.305865267657954298e+00,3.067494590723631287e+00,1.553222597419967599e-02,1.090698231320435391e-01
1.218243648729746020e+01,6.216872380155991085e-01,2.305665212571335498e+00,3.068921843521922987e+00,1.554714857395239624e-02,-4.157055103214516573e-02
1.219243848769754024e+01,6.218428147603991540e-01,2.305465603432055754e+00,3.070350362670013489e+00,1.556206468528914533e-02,3.248882938771529422e-02
1.220244048809762027e+01,6.219985406395103222e-01,2.305266440015469431e+00,3.071780149621349931e+00,1.557697449344858098e-02,2.639560652680705485e-03
1.221244248849770031e+01,6.221544156001411752e-01,2.305067722096864724e+00,3.073211205830401749e+00,1.559187818002710779e-02,5.686785002063981381e-02
1.222244448889778035e+01,6.223104395925507237e-01,2.304869449451461882e+00,3.074643532752658892e+00,1.560677592297632366e-02,3.808452478877966119e-02
1.223244648929786038e+01,6.224666125700493158e-01,2.304671621854415431e+00,3.076077131844632273e+00,1.562166789660102140e-02,8.923051328364176027e-02
1.224244848969794042e+01,6.226229344889979700e-01,2.304474239080813724e+00,3.077512004563854653e+00,1.563655427155863364e-02,4.160909938528915136e-02
1.225245049009802045e+01,6.227794053088089310e-01,2.304277300905676729e+00,3.078948152368880642e+00,1.565143521485545808e-02,-1.160423039658991032e-02
1.226245249049810049e+01,6.229360249919452253e-01,2.304080807103959128e+00,3.080385576719284924e+00,1.566631088984632436e-02,-1.126334801911808847e-02
1.227245449089818052e+01,6.230927935039209942e-01,2.303884757450548548e+00,3.081824279075665363e+00,1.568118145623198512e-02,3.595868694208844557e-02
1.228245649129826056e+01,6.232497108133010499e-01,2.303689151720266004e+00,3.083264260899639009e+00,1.569604707005761712e-02,3.544320654128713111e-02
1.229245849169834059e+01,6.234067768917014307e-01,2.303493989687865451e+00,3.084705523653846093e+00,1.571090788371071190e-02,1.356077712629808474e-01
1.230246049209842063e+01,6.235639917051594150e-01,2.303299271129214620e+00,3.086148068804814848e+00,1.572576405671527455e-02,9.954240003999502429e-02
1.231246249249850067e+01,6.237213551806877199e-01,2.303104995825893564e+00,3.087591897833296795e+00,1.574061579745977824e-02,-4.293830182129300399e-02
1.232246449289858070e+01,6.238788672589162809e-01,2.302911163557999963e+00,3.089037012216599543e+00,1.575546329732491202e-02,3.326670308600265802e-02
1.233246649329866074e+01,6.240365278855192210e-01,2.302717774105289106e+00,3.090483413432399740e+00,1.577030674155033285e-02,-5.077913632687917900e-02
1.234246849369874077e+01,6.241943370084973575e-01,2.302524827247544703e+00,3.091931102959697863e+00,1.578514631264099632e-02,-6.699869847332540207e-02
1.235247049409882081e+01,6.243522945781795341e-01,2.302332322764578443e+00,3.093380082278814669e+00,1.579998219036260476e-02,5.297728226249809325e-02
1.236247249449890084e+01,6.245104005472215114e-01,2.302140260436229102e+00,3.094830352871392520e+00,1.581481455174199580e-02,4.340219120399983060e-02
1.237247449489898088e+01,6.246686548706064102e-01,2.301948640042364769e+00,3.096281916220396724e+00,1.582964357106614317e-02,-3.609874614578434393e-02
1.238247649529906091e+01,6.248270575056450449e-01,2.301757461362879731e+00,3.097734773810112419e+00,1.584446941987804891e-02,9.802880632480465151e-02
1.239247849569914095e+01,6.249856084119751465e-01,2.301566724177698475e+00,3.099188927126147686e+00,1.585929226697918581e-02,-3.301920420803551581e-02
1.240248049609922099e+01,6.251443075515620285e-01,2.301376428266771246e+00,3.100644377655431772e+00,1.587411227842433492e-02,-4.251230677890915216e-02
1.241248249649930102e+01,6.253031548886984758e-01,2.301186573410077596e+00,3.102101126886215532e+00,1.588892961752147448e-02,4.851984068852290000e-02
1.242248449689938106e+01,6.254621503900043011e-01,2.300997159387624613e+00,3.103559176308072320e+00,1.590374444483177996e-02,2.695067173060934976e-02
1.243248649729946109e+01,6.256212940244268994e-01,2.300808185979447806e+00,3.105018527411896212e+00,1.591855691816518314e-02,7.893156869723555458e-03
1.244248849769954113e+01,6.257805857632408042e-01,2.300619652965609774e+00,3.106479181689902447e+00,1.593336719258203749e-02,1.258007554753384251e-02
1.245249049809962116e+01,6.259400255800482427e-01,2.300431560126201980e+00,3.107941140635629651e+00,1.594817542038834413e-02,2.713821498331473250e-02
1.246249249849970120e+01,6.260996134507785804e-01,2.300243907241342978e+00,3.109404405743936284e+00,1.596298175113708417e-02,8.983982463695319720e-03
