t,m,h,dm_dt,dm_dt_noisy
1.875575115023004713e+01,3.306590409836969169e-01,8.854816506896714401e-01,-1.621827833706013244e-05,-1.366010733677247915e-02
1.877175435087017519e+01,3.306587814699797345e-01,8.854102025132626341e-01,-1.621193790408981261e-05,-4.750371464132045925e-03
1.878775755151030324e+01,3.306585221001057673e-01,8.853387925184379448e-01,-1.620570443398861027e-05,8.815559695567879925e-03
1.880376075215043130e+01,3.306582628618318087e-01,8.852674206847160887e-01,-1.619954439235904431e-05,1.114335614354049903e-02
1.881976395279055936e+01,3.306580037510412629e-01,8.851960869916879471e-01,-1.619344654728294142e-05,-8.470660408127172331e-03
1.883576715343068742e+01,3.306577447637976674e-01,8.851247914189565025e-01,-1.618740016405550985e-05,-3.362042591463029902e-04
1.885177035407081547e+01,3.306574858963450270e-01,8.850535339461365059e-01,-1.618139500568493983e-05,-2.601965815699174359e-03
1.886777355471094353e+01,3.306572271451074241e-01,8.849823145528546986e-01,-1.617542133194871390e-05,1.179941033449167717e-02
1.888377675535107159e+01,3.306569685066895192e-01,8.849111332187500345e-01,-1.616946989993484074e-05,2.503016427190924917e-02
1.889977995599119964e+01,3.306567099778760510e-01,8.848399899234730137e-01,-1.616353196330633235e-05,-1.831503178716262920e-02
1.891578315663132770e+01,3.306564515556322248e-01,8.847688846466864598e-01,-1.615759927243998195e-05,9.148071500570247386e-03
1.893178635727145576e+01,3.306561932371034906e-01,8.846978173680649649e-01,-1.615166407455126407e-05,-2.859790543314179659e-02
1.894778955791158381e+01,3.306559350196155433e-01,8.846267880672950001e-01,-1.614571911266737825e-05,1.245180025338060129e-04
1.896379275855171187e+01,3.306556769006744334e-01,8.845557967240752495e-01,-1.613975762629338284e-05,-1.110398499711817005e-02
1.897979595919183993e+01,3.306554188779665671e-01,8.844848433181161651e-01,-1.613377335121790601e-05,1.990205412774931001e-02
1.899579915983196798e+01,3.306551609493586508e-01,8.844139278291403006e-01,-1.612776051891640083e-05,1.647557522491676458e-03
1.901180236047209604e+01,3.306549031128975247e-01,8.843430502368818669e-01,-1.612171385623195619e-05,-7.383839193414108194e-03
1.902780556111222410e+01,3.306546453668106067e-01,8.842722105210873984e-01,-1.611562858636061968e-05,-5.009244175674563808e-03
1.904380876175235215e+01,3.306543877095053929e-01,8.842014086615151980e-01,-1.610950042713055197e-05,-5.769067020849369225e-03
1.905981196239248021e+01,3.306541301395698462e-01,8.841306446379356698e-01,-1.610332559234817218e-05,1.867012760034529812e-03
1.907581516303260827e+01,3.306538726557721186e-01,8.840599184301307645e-01,-1.609710079042425690e-05,-1.597581804587498450e-03
1.909181836367273633e+01,3.306536152570606624e-01,8.839892300178949780e-01,-1.609082322474864046e-05,6.542764916590471450e-03
1.910782156431286438e+01,3.306533579425643965e-01,8.839185793810343528e-01,-1.608449059398164849e-05,1.538652632865292712e-02
1.912382476495298889e+01,3.306531007115923182e-01,8.838479664993670326e-01,-1.607810109066631910e-05,6.998042367984172972e-03
1.913982796559311694e+01,3.306528435636339469e-01,8.837773913527231517e-01,-1.607165340283822630e-05,-1.227610213044377091e-02
1.915583116623324500e+01,3.306525864983589358e-01,8.837068539209446127e-01,-1.606514671184666732e-05,-1.625413321157169813e-02
1.917183436687337306e+01,3.306523295156174047e-01,8.836363541838855307e-01,-1.605858069401999710e-05,-7.570253837251039210e-03
1.918783756751350111e+01,3.306520726154395518e-01,8.835658921214117889e-01,-1.605195551925009401e-05,1.051610068757808172e-02
1.920384076815362917e+01,3.306518157980361527e-01,8.834954677134012613e-01,-1.604527185151971569e-05,-3.366526808505009363e-03
1.921984396879375723e+01,3.306515590637980617e-01,8.834250809397440340e-01,-1.603853084850004329e-05,-6.691766721614340364e-03
1.923584716943388528e+01,3.306513024132965994e-01,8.833547317803417398e-01,-1.603173416139802576e-05,1.366793843897428327e-03
1.925185037007401334e+01,3.306510458472833314e-01,8.832844202151081126e-01,-1.602488393499801322e-05,-1.417128437984914446e-02
1.926785357071414140e+01,3.306507893666900122e-01,8.832141462239690988e-01,-1.601798280695398979e-05,-1.140929519949987134e-02
1.928385677135426945e+01,3.306505329726289188e-01,8.831439097868623023e-01,-1.601103390856672970e-05,5.087243218186163554e-03
1.929985997199439751e+01,3.306502766663925175e-01,8.830737108837373173e-01,-1.600404086386786329e-05,-3.047538969946091570e-03
1.931586317263452557e+01,3.306500204494535744e-01,8.830035494945558394e-01,-1.599700778959212144e-05,-4.548359428694769870e-03
1.933186637327465363e+01,3.306497643234651562e-01,8.829334255992914438e-01,-1.598993929527448010e-05,3.160360313869765760e-03
1.934786957391478168e+01,3.306495082902606852e-01,8.828633391779295847e-01,-1.598284048302811566e-05,-5.864694872291117966e-03
1.936387277455490974e+01,3.306492523518538285e-01,8.827932902104678181e-01,-1.597571694698929345e-05,-6.878886182573735499e-03
1.937987597519503780e+01,3.306489965104386641e-01,8.827232786769155792e-01,-1.596857477420554616e-05,-4.614070200110946540e-03
1.939587917583516585e+01,3.306487407683894042e-01,8.826533045572942937e-01,-1.596142054292870593e-05,6.010244470573062811e-03
1.941188237647529391e+01,3.306484851282607274e-01,8.825833678316372666e-01,-1.595426132393329421e-05,5.822450958880982493e-04
1.942788557711542197e+01,3.306482295927875570e-01,8.825134684799899043e-01,-1.594710467950344324e-05,-1.196192295144261203e-02
1.944388877775555002e+01,3.306479741648850612e-01,8.824436064824093817e-01,-1.593995866365494063e-05,-3.046509103955736143e-03
1.945989197839567808e+01,3.306477188476488749e-01,8.823737818189649751e-01,-1.593283182177440693e-05,6.466306432691291441e-03
1.947589517903580614e+01,3.306474636443547666e-01,8.823039944697379511e-01,-1.592573319089685135e-05,1.869159369837787577e-02
1.949189837967593419e+01,3.306472085584588605e-01,8.822342444148213447e-01,-1.591867229826238184e-05,-1.143945859351777443e-02
1.950790158031606225e+01,3.306469535935976922e-01,8.821645316343204035e-01,-1.591165916349501774e-05,3.369441281321734500e-03
1.952390478095619031e+01,3.306466987535879309e-01,8.820948561083520323e-01,-1.590470429609081027e-05,-2.603387472449665736e-03
1.953990798159631836e+01,3.306464440424267126e-01,8.820252178170453483e-01,-1.589781869670847669e-05,8.239296549425831340e-03
1.955591118223644642e+01,3.306461894642913624e-01,8.819556167405413483e-01,-1.589101385628122198e-05,4.479658759304385070e-03
1.957191438287657448e+01,3.306459350235395611e-01,8.818860528589929082e-01,-1.588430175658572807e-05,1.470588477565156101e-02
1.958791758351670254e+01,3.306456807247092899e-01,8.818165261525650056e-01,-1.587769486932621987e-05,5.178631327876777324e-03
1.960392078415683059e+01,3.306454265725188857e-01,8.817470366014343863e-01,-1.587120615656467670e-05,-5.467004328445638009e-03
1.961992398479695865e+01,3.306451725718668189e-01,8.816775841857900087e-01,-1.586484906990204280e-05,-5.401796630862784263e-03
1.963592718543708671e+01,3.306449187256970124e-01,8.816081688858165011e-01,-1.585863171256474136e-05,4.039642465458727523e-03
1.965193038607721476e+01,3.306446650165613677e-01,8.815387906815588259e-01,-1.585250642176239122e-05,3.933579387824141273e-03
1.966793358671734282e+01,3.306444114361550279e-01,8.814694495531447682e-01,-1.584645054793221153e-05,2.396352622530609211e-02
1.968393678735747088e+01,3.306441579805017850e-01,8.814001454807454117e-01,-1.584045328260896834e-05,1.674748674337334098e-02
1.969993998799759893e+01,3.306439046457997910e-01,8.813308784445430533e-01,-1.583450429705479667e-05,-1.175161802804761124e-02
1.971594318863772699e+01,3.306436514284213923e-01,8.812616484247320914e-01,-1.582859374071876601e-05,3.486419363994830087e-03
1.973194638927785505e+01,3.306433983249132957e-01,8.811924554015182487e-01,-1.582271224276343702e-05,-1.332571132592866650e-02
1.974794958991798310e+01,3.306431453319965130e-01,8.811232993551191273e-01,-1.581685091074647165e-05,-1.657258580810402546e-02
1.976395279055811116e+01,3.306428924465663055e-01,8.810541802657635424e-01,-1.581100133098145566e-05,7.419649013096116588e-03
1.977995599119823922e+01,3.306426396656922950e-01,8.809850981136921888e-01,-1.580515556810768718e-05,5.501670174883459448e-03
1.979595919183836727e+01,3.306423869866183529e-01,8.809160528791574185e-01,-1.579930616532609911e-05,-1.040147724953542456e-02
1.981196239247849533e+01,3.306421344067626000e-01,8.808470445424230189e-01,-1.579344614341393616e-05,1.642107393484190658e-02
1.982796559311862339e+01,3.306418819237176288e-01,8.807780730837646566e-01,-1.578756900212641145e-05,-9.791486864005065696e-03
1.984396879375875145e+01,3.306416295352501700e-01,8.807091384834693226e-01,-1.578166871844810526e-05,-1.169306548018514413e-02
1.985997199439887950e+01,3.306413772393012596e-01,8.806402407218357764e-01,-1.577573974710644311e-05,6.510406474453177966e-03
1.987597519503900756e+01,3.306411250339862939e-01,8.805713797791743236e-01,-1.576977702065496256e-05,2.193615680134858911e-03
1.989197839567913562e+01,3.306408729175949746e-01,8.805025556358070382e-01,-1.576377594897371281e-05,-1.620843785637299207e-03
1.990798159631926367e+01,3.306406208885911968e-01,8.804337682720674296e-01,-1.575773241918598799e-05,-6.864160614288249401e-04
1.992398479695939173e+01,3.306403689456132722e-01,8.803650176683006645e-01,-1.575164279561669378e-05,2.222256269789660808e-03
1.993998799759951979e+01,3.306401170874737616e-01,8.802963038048635669e-01,-1.574550391975071406e-05,-1.411545361408103692e-03
1.995599119823964784e+01,3.306398653131595311e-01,8.802276266621246181e-01,-1.573931310983045506e-05,-1.740787995920200842e-03
1.997199439887977590e+01,3.306396136218316961e-01,8.801589862204638459e-01,-1.573306816056441182e-05,-1.897529995482505338e-02
1.998799759951990396e+01,3.306393620128257327e-01,8.800903824602729353e-01,-1.572676734344635729e-05,-1.343534042744011676e-02
2.000400080016003201e+01,3.306391104856514218e-01,8.800218153619551176e-01,-1.572040940660268671e-05,6.093775293821013586e-03
2.002000400080016007e+01,3.306388590399927385e-01,8.799532849059252815e-01,-1.571399357397362806e-05,-7.058722898040917584e-03
2.003600720144028813e+01,3.306386076757080739e-01,8.798847910726099730e-01,-1.570751954604876488e-05,5.436225071570988977e-03
2.005201040208041618e+01,3.306383563928300129e-01,8.798163338424471736e-01,-1.570098749884007994e-05,1.233893800495775538e-02
2.006801360272054424e+01,3.306381051915656122e-01,8.797479131958868548e-01,-1.569439808507544498e-05,-3.565202662569365213e-03
2.008401680336067230e+01,3.306378540722960113e-01,8.796795291133902017e-01,-1.568775243228348604e-05,2.814010060998570380e-03
2.010002000400080036e+01,3.306376030355767659e-01,8.796111815754302787e-01,-1.568105214375115075e-05,2.074908341564312905e-02
2.011602320464092841e+01,3.306373520821376810e-01,8.795428705624915855e-01,-1.567429929859309734e-05,6.933682123836863546e-03
2.013202640528105647e+01,3.306371012128829223e-01,8.794745960550705011e-01,-1.566749645061371599e-05,1.840307081106276610e-02
2.014802960592118453e+01,3.306368504288909049e-01,8.794063580336745067e-01,-1.566064662955612974e-05,1.531840989251123837e-02
2.016403280656131258e+01,3.306365997314143490e-01,8.793381564788234073e-01,-1.565375333920093759e-05,7.517949741872147380e-03
2.018003600720144064e+01,3.306363491218802797e-01,8.792699913710479986e-01,-1.564682055892052670e-05,-1.134584434796380003e-03
2.019603920784156870e+01,3.306360986018900272e-01,8.792018626908910672e-01,-1.563985274249946045e-05,-8.435575185098005344e-03
2.021204240848169675e+01,3.306358481732191157e-01,8.791337704189068347e-01,-1.563285481809284505e-05,-1.113261275004175967e-02
2.022804560912182481e+01,3.306355978378175964e-01,8.790657145356612912e-01,-1.562583218864266321e-05,4.847663514624051158e-03
2.024404880976195287e+01,3.306353475978095480e-01,8.789976950217317508e-01,-1.561879073119776251e-05,4.666214976016728501e-03
2.026005201040208092e+01,3.306350974554935762e-01,8.789297118577076295e-01,-1.561173679698324435e-05,-1.761833817124002768e-03
2.027605521104220898e+01,3.306348474133424253e-01,8.788617650241894452e-01,-1.560467721133107499e-05,8.469059133654654320e-03
2.029205841168233704e+01,3.306345974740032001e-01,8.787938545017895953e-01,-1.559761927302782958e-05,-6.060968762704503632e-03
2.030806161232246509e+01,3.306343476402973103e-01,8.787259802711320233e-01,-1.559057075506409262e-05,1.108660011035682118e-02
2.032406481296259315e+01,3.306340979152204151e-01,8.786581423128525525e-01,-1.558353990357974617e-05,3.844871079576196574e-04
2.034006801360272121e+01,3.306338483019425900e-01,8.785903406075981081e-01,-1.557653543882153713e-05,-3.788422932444766096e-04
2.035607121424284927e+01,3.306335988038080487e-01,8.785225751360276059e-01,-1.556956655354713170e-05,-1.830253634819643861e-05
2.037207441488297732e+01,3.306333494243353655e-01,8.784548458788116188e-01,-1.556264291402431610e-05,-1.001475410759259874e-03
2.038807761552310538e+01,3.306331001672174752e-01,8.783871528166319331e-01,-1.555577465975344076e-05,2.486708710862745725e-02
2.040408081616323344e+01,3.306328510363215623e-01,8.783194959301824367e-01,-1.554897240282904214e-05,-1.613074726387886057e-02
2.042008401680336149e+01,3.306326020356890605e-01,8.782518752001684526e-01,-1.554224722802310943e-05,1.756683190589958081e-03
2.043608721744348955e+01,3.306323531695358198e-01,8.781842906073066279e-01,-1.553561069310427367e-05,1.242552628269747057e-02
2.045209041808361761e+01,3.306321044422518285e-01,8.781167421323257116e-01,-1.552907482792187377e-05,7.159601450897294141e-03
2.046809361872374566e+01,3.306318558584014355e-01,8.780492297559657766e-01,-1.552265213462800109e-05,-3.036342369207330975e-03
2.048409681936387372e+01,3.306316074227234059e-01,8.779817534589784422e-01,-1.551635558801056636e-05,1.738569388658035494e-02
2.050010002000400178e+01,3.306313591398817309e-01,8.779143132221254309e-01,-1.551019795603680862e-05,-1.070043877561285134e-02
2.051610322064412983e+01,3.306311109972189799e-01,8.778469090260492269e-01,-1.550414479033201953e-05,-1.307846544197264690e-02
2.053210642128425789e+01,3.306308629824311618e-01,8.777795408514098563e-01,-1.549816261423031527e-05,5.665207466709877571e-03
2.054810962192438595e+01,3.306306150915932496e-01,8.777122086789412858e-01,-1.549224079475108873e-05,-1.456019025312501117e-02
2.056411282256451400e+01,3.306303673209485261e-01,8.776449124893888065e-01,-1.548636916040568856e-05,-2.379498389882656051e-02
2.058011602320464206e+01,3.306301196669089171e-01,8.775776522635091448e-01,-1.548053800137783043e-05,8.813385839278618794e-03
2.059611922384477012e+01,3.306298721260547691e-01,8.775104279820700182e-01,-1.547473806945420804e-05,7.598028388134908488e-03
2.061212242448489818e+01,3.306296246951348494e-01,8.774432396258506905e-01,-1.546896057720570372e-05,7.307399668857297685e-03
2.062812562512502623e+01,3.306293773710665129e-01,8.773760871756414170e-01,-1.546319719888944455e-05,-4.890174644040166420e-03
2.064412882576515429e+01,3.306291301509354796e-01,8.773089706122441100e-01,-1.545744006944960169e-05,1.814003836823981216e-03
2.066013202640528235e+01,3.306288830319960015e-01,8.772418899164716732e-01,-1.545168178475331278e-05,-9.668717464209245979e-03
2.067613522704541040e+01,3.306286360116708622e-01,8.771748450691483345e-01,-1.544591540150741515e-05,1.732806615072505704e-02
2.069213842768553846e+01,3.306283890875511555e-01,8.771078360511096461e-01,-1.544013443666170105e-05,7.894802380607820677e-03
2.070814162832566652e+01,3.306281422573967288e-01,8.770408628432024845e-01,-1.543433286806117355e-05,7.407126390834122866e-03
2.072414482896579457e+01,3.306278955191355728e-01,8.769739254262849393e-01,-1.542850513344684593e-05,-1.951527591419979432e-02
2.074014802960592263e+01,3.306276488708644878e-01,8.769070237812264246e-01,-1.542264613130228668e-05,8.057597793767537486e-03
2.075615123024605069e+01,3.306274023108484728e-01,8.768401578889076786e-01,-1.541675121925767389e-05,1.492430346859433508e-02
2.077215443088617874e+01,3.306271558375211694e-01,8.767733277302204309e-01,-1.541081621576900762e-05,1.214721004025796046e-02
2.078815763152630680e+01,3.306269094494845850e-01,8.767065332860680682e-01,-1.540483739821685294e-05,7.875898520566785091e-03
2.080416083216643486e+01,3.306266631455093696e-01,8.766397745373651906e-01,-1.539881150434962986e-05,-2.497050180100366946e-05
