I,v,v_noisy
3.591909313180706675e+01,5.138267455311347476e+01,5.060118245876443410e+01
3.594132029339853318e+01,5.137988960883129153e+01,5.188769848222337799e+01
3.596354745498999250e+01,5.137710709379156526e+01,5.194550601286971414e+01
3.598577461658145893e+01,5.137432700481723202e+01,5.301182263782534676e+01
3.600800177817292536e+01,5.137154933873672746e+01,5.167301318322259363e+01
3.603022893976439178e+01,5.136877409238408632e+01,5.128415986090758594e+01
3.605245610135585110e+01,5.136600126259877896e+01,5.027737648575160279e+01
3.607468326294731753e+01,5.136323084622581803e+01,5.083020309278537496e+01
3.609691042453878396e+01,5.136046284011571572e+01,5.009124423619204691e+01
3.611913758613025038e+01,5.135769724112442702e+01,5.267920508451982897e+01
3.614136474772170970e+01,5.135493404611339940e+01,4.910869850803964454e+01
3.616359190931317613e+01,5.135217325194952309e+01,5.176156965622838158e+01
3.618581907090464256e+01,5.134941485550514528e+01,5.180218121829431510e+01
3.620804623249610898e+01,5.134665885365800619e+01,5.199303961032854460e+01
3.623027339408757541e+01,5.134390524329131722e+01,5.092796838531516102e+01
3.625250055567903473e+01,5.134115402129366146e+01,5.349191572194570199e+01
3.627472771727050116e+01,5.133840518455902924e+01,5.103355694706267798e+01
3.629695487886196759e+01,5.133565872998677548e+01,4.980855592362391349e+01
3.631918204045343401e+01,5.133291465448167656e+01,5.069973735551674565e+01
3.634140920204489333e+01,5.133017295495378107e+01,5.061838902104775428e+01
3.636363636363635976e+01,5.132743362831858036e+01,5.259326132679229460e+01
3.638586352522782619e+01,5.132469667149685222e+01,5.128967519837426181e+01
3.640809068681929261e+01,5.132196208141470350e+01,5.043637426370017351e+01
3.643031784841075194e+01,5.131922985500357015e+01,5.043117433547699591e+01
3.645254501000221836e+01,5.131649998920016742e+01,5.117949709014219195e+01
3.647477217159368479e+01,5.131377248094652543e+01,5.087449005675772185e+01
3.649699933318515122e+01,5.131104732718993944e+01,5.122642631806856883e+01
3.651922649477661764e+01,5.130832452488297690e+01,5.230080570037574716e+01
3.654145365636807696e+01,5.130560407098346332e+01,4.999120909972747739e+01
3.656368081795954339e+01,5.130288596245446797e+01,5.068099188612089279e+01
3.658590797955100982e+01,5.130017019626428976e+01,5.156285784335010192e+01
3.660813514114247624e+01,5.129745676938648558e+01,4.989562106099822358e+01
3.663036230273393556e+01,5.129474567879975666e+01,5.196005947042696960e+01
3.665258946432540199e+01,5.129203692148804805e+01,5.268597984247472255e+01
3.667481662591686842e+01,5.128933049444050596e+01,5.149037815501980475e+01
3.669704378750833484e+01,5.128662639465142092e+01,5.217933107399399972e+01
3.671927094909979417e+01,5.128392461912027045e+01,5.106449651813250767e+01
3.674149811069126059e+01,5.128122516485168347e+01,5.142484237718799278e+01
3.676372527228272702e+01,5.127852802885544747e+01,5.168319003032498671e+01
3.678595243387419345e+01,5.127583320814644452e+01,5.138443322893953535e+01
3.680817959546565277e+01,5.127314069974472943e+01,5.261070788340551019e+01
3.683040675705711919e+01,5.127045050067543031e+01,5.098442374988567138e+01
3.685263391864858562e+01,5.126776260796879114e+01,5.230888622300881963e+01
3.687486108024005205e+01,5.126507701866015054e+01,5.101376991355892443e+01
3.689708824183151847e+01,5.126239372978993458e+01,5.296317425050899885e+01
3.691931540342297779e+01,5.125971273840357867e+01,5.277091970738698024e+01
3.694154256501444422e+01,5.125703404155166254e+01,5.177600333070678573e+01
3.696376972660591065e+01,5.125435763628975394e+01,5.008481423618161443e+01
3.698599688819737707e+01,5.125168351967846547e+01,5.055643145721005283e+01
3.700822404978883640e+01,5.124901168878346880e+01,4.880437446377583655e+01
3.703045121138030282e+01,5.124634214067538807e+01,5.217777843804393711e+01
3.705267837297176925e+01,5.124367487242992070e+01,5.089326689984736163e+01
3.707490553456323568e+01,5.124100988112769528e+01,5.060976734695501023e+01
3.709713269615469500e+01,5.123834716385434973e+01,5.135006349786742419e+01
3.711935985774616142e+01,5.123568671770048866e+01,4.990956506795884451e+01
3.714158701933762785e+01,5.123302853976170468e+01,5.084583547717340934e+01
3.716381418092909428e+01,5.123037262713849316e+01,5.147775576698968081e+01
3.718604134252056070e+01,5.122771897693634457e+01,5.224640846474392930e+01
3.720826850411202003e+01,5.122506758626562373e+01,5.348484652010753138e+01
3.723049566570348645e+01,5.122241845224163370e+01,5.052046961782001944e+01
3.725272282729495288e+01,5.121977157198459452e+01,5.220973694747910798e+01
3.727494998888641931e+01,5.121712694261964316e+01,5.070782368486533898e+01
3.729717715047787863e+01,5.121448456127675541e+01,5.028916578360826151e+01
3.731940431206934505e+01,5.121184442509080981e+01,5.165333233242508015e+01
3.734163147366081148e+01,5.120920653120155919e+01,5.123867134607691298e+01
3.736385863525227791e+01,5.120657087675360941e+01,4.980678767252085493e+01
3.738608579684373723e+01,5.120393745889640513e+01,5.125093328495312051e+01
3.740831295843520365e+01,5.120130627478422980e+01,5.321590925070501754e+01
3.743054012002667008e+01,5.119867732157619145e+01,5.055942592421387616e+01
3.745276728161813651e+01,5.119605059643620848e+01,5.055907057501431723e+01
3.747499444320959583e+01,5.119342609653303100e+01,5.252558353180596384e+01
3.749722160480106226e+01,5.119080381904015553e+01,5.157040694606391895e+01
3.751944876639252868e+01,5.118818376113591029e+01,5.060306557725596832e+01
3.754167592798399511e+01,5.118556592000338412e+01,5.180640931738950883e+01
3.756390308957546154e+01,5.118295029283041231e+01,5.082296387559135553e+01
3.758613025116692086e+01,5.118033687680960497e+01,5.057160304038806942e+01
3.760835741275838728e+01,5.117772566913830445e+01,5.171722567519463354e+01
3.763058457434985371e+01,5.117511666701861373e+01,5.045917486234036886e+01
3.765281173594132014e+01,5.117250986765730403e+01,5.208762791264936709e+01
3.767503889753277946e+01,5.116990526826592856e+01,5.287777696429641594e+01
3.769726605912424588e+01,5.116730286606070166e+01,5.067439411062052557e+01
3.771949322071571231e+01,5.116470265826252728e+01,5.063549493446764416e+01
3.774172038230717874e+01,5.116210464209704867e+01,5.059703076757957518e+01
3.776394754389863806e+01,5.115950881479452050e+01,5.126220494093753643e+01
3.778617470549010449e+01,5.115691517358992257e+01,5.052000029200332420e+01
3.780840186708157091e+01,5.115432371572279635e+01,5.137824860001811800e+01
3.783062902867303734e+01,5.115173443843742973e+01,5.205849909416284049e+01
3.785285619026450377e+01,5.114914733898270072e+01,5.020828447035183473e+01
3.787508335185596309e+01,5.114656241461210584e+01,5.149631781712476197e+01
3.789731051344742951e+01,5.114397966258377437e+01,5.240449458625909074e+01
3.791953767503889594e+01,5.114139908016043989e+01,5.209722764488216029e+01
3.794176483663036237e+01,5.113882066460944031e+01,5.037525247595420552e+01
3.796399199822182169e+01,5.113624441320268232e+01,5.250797421705495083e+01
3.798621915981328812e+01,5.113367032321664141e+01,5.032082947887079172e+01
3.800844632140475454e+01,5.113109839193240447e+01,5.224880639897855872e+01
3.803067348299622097e+01,5.112852861663557746e+01,4.970011641722918938e+01
3.805290064458768029e+01,5.112596099461633514e+01,5.185213605649074253e+01
3.807512780617914672e+01,5.112339552316937841e+01,5.095315640114931455e+01
3.809735496777061314e+01,5.112083219959394853e+01,5.091742020152733517e+01
3.811958212936207957e+01,5.111827102119379163e+01,5.085140086799587067e+01
3.814180929095353889e+01,5.111571198527720128e+01,5.027740828452444788e+01
3.816403645254500532e+01,5.111315508915693329e+01,5.167127357512077879e+01
3.818626361413647174e+01,5.111060033015023407e+01,5.137624763563420771e+01
3.820849077572793817e+01,5.110804770557888332e+01,5.202144776265267723e+01
3.823071793731940460e+01,5.110549721276906610e+01,5.039760174010452687e+01
3.825294509891086392e+01,5.110294884905148649e+01,5.192229683242517524e+01
3.827517226050233035e+01,5.110040261176126819e+01,5.219512683937969655e+01
3.829739942209379677e+01,5.109785849823799708e+01,5.032405540364207752e+01
3.831962658368526320e+01,5.109531650582569995e+01,5.242333813538116516e+01
3.834185374527672252e+01,5.109277663187282315e+01,5.270691877641828427e+01
3.836408090686818895e+01,5.109023887373223261e+01,5.003636348800399958e+01
3.838630806845965537e+01,5.108770322876117120e+01,5.029307244951925071e+01
3.840853523005112180e+01,5.108516969432132271e+01,5.361329527426944708e+01
3.843076239164258112e+01,5.108263826777877625e+01,5.155064030514228790e+01
3.845298955323404755e+01,5.108010894650394107e+01,5.108155685381023403e+01
3.847521671482551398e+01,5.107758172787164597e+01,5.030328090880009029e+01
3.849744387641698040e+01,5.107505660926106827e+01,5.186184828814221248e+01
3.851967103800844683e+01,5.107253358805573384e+01,5.077283685375948608e+01
3.854189819959990615e+01,5.107001266164351705e+01,5.159683183590460942e+01
3.856412536119137258e+01,5.106749382741664789e+01,5.140904966234916884e+01
3.858635252278283900e+01,5.106497708277163383e+01,5.166697315598963769e+01
3.860857968437430543e+01,5.106246242510934508e+01,5.184967786142928503e+01
3.863080684596576475e+01,5.105994985183497192e+01,5.092279272123738565e+01
3.865303400755723118e+01,5.105743936035793240e+01,5.164754531570974194e+01
3.867526116914869760e+01,5.105493094809200727e+01,5.177528965510826708e+01
3.869748833074016403e+01,5.105242461245524055e+01,5.093418643273457036e+01
3.871971549233162335e+01,5.104992035086993951e+01,5.047499264792134710e+01
3.874194265392308978e+01,5.104741816076266048e+01,5.143892372318843798e+01
3.876416981551455621e+01,5.104491803956425144e+01,5.270905957240383088e+01
3.878639697710602263e+01,5.104241998470980235e+01,5.098509874008597365e+01
3.880862413869748195e+01,5.103992399363860955e+01,5.070338329585594295e+01
3.883085130028894838e+01,5.103743006379421843e+01,5.146111556238047058e+01
3.885307846188041481e+01,5.103493819262439501e+01,5.070515757498078102e+01
3.887530562347188123e+01,5.103244837758111174e+01,5.123358149161123976e+01
3.889753278506334766e+01,5.102996061612057588e+01,5.111775709421805658e+01
3.891975994665480698e+01,5.102747490570314426e+01,5.059127964261263344e+01
3.894198710824627341e+01,5.102499124379339435e+01,5.148139738076645244e+01
3.896421426983773983e+01,5.102250962786003896e+01,5.029516847568758209e+01
3.898644143142920626e+01,5.102003005537600444e+01,5.039815992864168237e+01
3.900866859302066558e+01,5.101755252381835248e+01,4.947046321622656961e+01
3.903089575461213201e+01,5.101507703066829436e+01,5.032876101956554038e+01
3.905312291620359844e+01,5.101260357341119089e+01,5.129438975243941456e+01
3.907535007779506486e+01,5.101013214953655250e+01,5.221109865236375214e+01
3.909757723938652418e+01,5.100766275653799653e+01,5.401415727060025063e+01
3.911980440097799061e+01,5.100519539191326146e+01,5.093812399544508907e+01
3.914203156256945704e+01,5.100273005316418562e+01,5.061049725559501411e+01
3.916425872416092346e+01,5.100026673779674269e+01,5.294158131884277907e+01
3.918648588575238989e+01,5.099780544332095644e+01,4.962191692233761131e+01
3.920871304734384921e+01,5.099534616725096470e+01,5.188317294889564835e+01
3.923094020893531564e+01,5.099288890710494115e+01,5.130598909767456206e+01
3.925316737052678207e+01,5.099043366040518777e+01,5.259172537519158652e+01
3.927539453211824849e+01,5.098798042467801395e+01,5.080686045473144929e+01
3.929762169370970781e+01,5.098552919745379342e+01,5.116277937024828049e+01
3.931984885530117424e+01,5.098307997626695709e+01,4.932820456490303940e+01
3.934207601689264067e+01,5.098063275865594335e+01,5.036156043793888415e+01
3.936430317848410709e+01,5.097818754216325488e+01,5.090783673225945449e+01
3.938653034007556641e+01,5.097574432433538050e+01,5.038794474170706650e+01
3.940875750166703284e+01,5.097330310272280229e+01,5.023039860631374154e+01
3.943098466325849927e+01,5.097086387488003822e+01,5.193809832813941085e+01
3.945321182484996569e+01,5.096842663836560661e+01,4.947155300218473428e+01
3.947543898644142502e+01,5.096599139074198348e+01,4.926033914707196004e+01
3.949766614803289144e+01,5.096355812957562392e+01,4.942500791499919188e+01
3.951989330962435787e+01,5.096112685243696205e+01,5.012648257963017073e+01
3.954212047121582430e+01,5.095869755690038261e+01,4.989396330740542851e+01
3.956434763280729072e+01,5.095627024054422805e+01,5.049976030315290387e+01
3.958657479439875004e+01,5.095384490095079855e+01,5.009886879850471075e+01
3.960880195599021647e+01,5.095142153570629517e+01,5.247653236690673850e+01
3.963102911758168290e+01,5.094900014240088382e+01,5.008698044501716140e+01
3.965325627917314932e+01,5.094658071862863125e+01,5.061686789560317123e+01
3.967548344076460864e+01,5.094416326198752643e+01,5.133420500100447015e+01
3.969771060235607507e+01,5.094174777007944499e+01,5.304204415192542399e+01
3.971993776394754150e+01,5.093933424051019188e+01,5.063923887777544763e+01
3.974216492553900792e+01,5.093692267088941605e+01,5.027319939913768820e+01
3.976439208713046725e+01,5.093451305883069580e+01,5.177284049648623920e+01
3.978661924872193367e+01,5.093210540195143210e+01,5.040781126108329602e+01
3.980884641031340010e+01,5.092969969787294104e+01,4.928661000293562466e+01
3.983107357190486653e+01,5.092729594422035433e+01,4.930276272094103263e+01
3.985330073349633295e+01,5.092489413862268322e+01,5.037227646487915678e+01
3.987552789508779227e+01,5.092249427871276168e+01,4.946431540372606150e+01
3.989775505667925870e+01,5.092009636212725354e+01,5.186027326664367365e+01
3.991998221827072513e+01,5.091770038650666663e+01,5.123147807660225794e+01
3.994220937986219155e+01,5.091530634949532441e+01,5.245548273764671166e+01
3.996443654145365088e+01,5.091291424874133753e+01,5.104895945555965397e+01
3.998666370304511730e+01,5.091052408189665357e+01,5.050875994681429404e+01
4.000889086463658373e+01,5.090813584661697178e+01,5.151116490652467661e+01
4.003111802622805016e+01,5.090574954056182122e+01,5.148245777491242592e+01
4.005334518781950948e+01,5.090336516139451106e+01,4.995892737010511553e+01
4.007557234941097590e+01,5.090098270678208792e+01,5.250143786225107334e+01
4.009779951100244233e+01,5.089860217439539269e+01,5.104489532827521003e+01
4.012002667259390876e+01,5.089622356190898245e+01,5.165594401657194368e+01
4.014225383418536808e+01,5.089384686700123694e+01,5.033312744430180175e+01
4.016448099577683450e+01,5.089147208735419525e+01,5.185935200164736614e+01
4.018670815736830093e+01,5.088909922065369074e+01,5.305126492626099122e+01
4.020893531895976736e+01,5.088672826458925158e+01,5.070525159855645825e+01
4.023116248055123378e+01,5.088435921685413632e+01,4.991115302055244740e+01
4.025338964214269311e+01,5.088199207514531963e+01,5.101669922470319563e+01
4.027561680373415953e+01,5.087962683716347101e+01,5.101506708952690872e+01
4.029784396532562596e+01,5.087726350061298319e+01,5.151826692308791422e+01
4.032007112691709239e+01,5.087490206320187980e+01,4.934249937345872894e+01
4.034229828850855171e+01,5.087254252264192900e+01,5.187216338436510199e+01
4.036452545010001813e+01,5.087018487664853694e+01,5.114917140798414152e+01
4.038675261169148456e+01,5.086782912294079040e+01,5.058614322079594672e+01
4.040897977328295099e+01,5.086547525924142832e+01,4.967933729929997355e+01
4.043120693487441031e+01,5.086312328327686316e+01,5.106846044992600042e+01
4.045343409646587673e+01,5.086077319277712405e+01,5.191475391847658472e+01
4.047566125805734316e+01,5.085842498547588519e+01,5.131778854944236912e+01
4.049788841964880959e+01,5.085607865911048009e+01,5.131015835237555223e+01
4.052011558124027601e+01,5.085373421142182337e+01,5.090467051712379742e+01
4.054234274283173534e+01,5.085139164015447477e+01,5.112830521498507608e+01
4.056456990442320176e+01,5.084905094305659645e+01,4.951375457345374542e+01
4.058679706601466819e+01,5.084671211787991041e+01,5.228337877256926447e+01
4.060902422760613462e+01,5.084437516237983345e+01,5.184116318676854718e+01
