t,C,CB,C_t,dC_dt,dC_dt_noisy
7.379075815163032459e+00,5.139917243855423035e-01,3.409020098984077762e+00,2.731774410976429479e+00,-4.991171445562364584e-02,-1.799689033570531782e-01
7.383876775355070698e+00,5.137524040403296244e-01,3.408944113733660242e+00,2.730833184773707512e+00,-4.978523396547446245e-02,2.757325993540243325e-01
7.388677735547109826e+00,5.135136896169817389e-01,3.408867837039171622e+00,2.729892238251442116e+00,-4.965930819632602411e-02,-1.667980472638373457e-01
7.393478695739148066e+00,5.132755784576115143e-01,3.408791269745798935e+00,2.728951571710828805e+00,-4.953393459600485826e-02,-3.319059452382755460e-02
7.398279655931186305e+00,5.130380679160745361e-01,3.408714412695351026e+00,2.728011185451090892e+00,-4.940911062355596295e-02,2.275526126263918703e-01
7.403080616123224544e+00,5.128011553579693294e-01,3.408637266726258552e+00,2.727071079769480821e+00,-4.928483374924380600e-02,-2.148601856465040538e-01
7.407881576315262784e+00,5.125648381606372483e-01,3.408559832673573542e+00,2.726131254961281503e+00,-4.916110145455476754e-02,2.117457400731757033e-01
7.412682536507301911e+00,5.123291137131621431e-01,3.408482111368970280e+00,2.725191711319803201e+00,-4.903791123219769510e-02,-2.125281791464852243e-01
7.417483496699340151e+00,5.120939794163711367e-01,3.408404103640744420e+00,2.724252449136386645e+00,-4.891526058610701222e-02,-1.276111612034357135e-03
7.422284456891378390e+00,5.118594326828336261e-01,3.408325810313813431e+00,2.723313468700401252e+00,-4.879314703144360665e-02,-1.079160856005635938e-01
7.427085417083416630e+00,5.116254709368621700e-01,3.408247232209716149e+00,2.722374770299245572e+00,-4.867156809459677325e-02,-6.637257541530786065e-02
7.431886377275454869e+00,5.113920916145120454e-01,3.408168370146614112e+00,2.721436354218346843e+00,-4.855052131318621234e-02,-1.653246130741342634e-02
7.436687337467493109e+00,5.111592921635812470e-01,3.408089224939289785e+00,2.720498220741162321e+00,-4.843000423606297344e-02,-6.329888264776371842e-02
7.441488297659532236e+00,5.109270700436104873e-01,3.408009797399147445e+00,2.719560370149177508e+00,-4.831001442331206430e-02,-2.517766962480326720e-01
7.446289257851570476e+00,5.106954227258835299e-01,3.407930088334214069e+00,2.718622802721907927e+00,-4.819054944625333903e-02,1.251254152354539240e-01
7.451090218043608715e+00,5.104643476934267454e-01,3.407850098549136675e+00,2.717685518736897343e+00,-4.807160688744405164e-02,9.603625890231085038e-02
7.455891178235646954e+00,5.102338424410093332e-01,3.407769828845185867e+00,2.716748518469719542e+00,-4.795318434067957769e-02,2.100141205059485316e-01
7.460692138427685194e+00,5.100039044751433215e-01,3.407689280020252287e+00,2.715811802193976110e+00,-4.783527941099580127e-02,2.291543519548618346e-01
7.465493098619724321e+00,5.097745313140834567e-01,3.407608452868849724e+00,2.714875370181299541e+00,-4.771788971467033624e-02,-3.165114549697111701e-01
7.470294058811762561e+00,5.095457204878273139e-01,3.407527348182113336e+00,2.713939222701350129e+00,-4.760101287922435809e-02,2.095012444304892862e-01
7.475095019003800800e+00,5.093174695381154082e-01,3.407445966747799204e+00,2.713003360021817745e+00,-4.748464654342426927e-02,2.120622882126751430e-01
7.479895979195839040e+00,5.090897760184307508e-01,3.407364309350286113e+00,2.712067782408420946e+00,-4.736878835728336457e-02,-1.538174270688026368e-01
7.484696939387877279e+00,5.088626374939995145e-01,3.407282376770574217e+00,2.711132490124908756e+00,-4.725343598206332985e-02,1.602274851919301968e-01
7.489497899579916407e+00,5.086360515417901462e-01,3.407200169786285482e+00,2.710197483433057108e+00,-4.713858709027557436e-02,2.465076472288137421e-01
7.494298859771954646e+00,5.084100157444595425e-01,3.407117689173321029e+00,2.709262762593730667e+00,-4.702423935978183867e-02,-1.547913400608579848e-01
7.499099819963992886e+00,5.081845276751926210e-01,3.407034935709886359e+00,2.708328327869542029e+00,-4.691039045902417604e-02,-3.226622603037148096e-01
7.503900780156031125e+00,5.079595849516840289e-01,3.406951910161662767e+00,2.707394179515442367e+00,-4.679703809964397276e-02,-1.187043433416457433e-01
7.508701740348069364e+00,5.077351852064946325e-01,3.406868613290090497e+00,2.706460317783867087e+00,-4.668418000758478570e-02,5.118572328748842715e-01
7.513502700540107604e+00,5.075113260819851257e-01,3.406785045853769400e+00,2.705526742925619121e+00,-4.657181391815429228e-02,6.802766419052863611e-04
7.518303660732146732e+00,5.072880052303160303e-01,3.406701208608458487e+00,2.704593455189870266e+00,-4.645993757602601137e-02,-2.893018279249193192e-01
7.523104620924184971e+00,5.070652203134481395e-01,3.406617102307075040e+00,2.703660454824157622e+00,-4.634854873524091312e-02,-9.693800321664056141e-02
7.527905581116223210e+00,5.068429690031420742e-01,3.406532727699695062e+00,2.702727742074388484e+00,-4.623764515920875118e-02,-2.450480880785396720e-01
7.532706541308261450e+00,5.066212489809583941e-01,3.406448085533554160e+00,2.701795317184835010e+00,-4.612722462070939500e-02,-1.259833437840483794e-01
7.537507501500299689e+00,5.064000579382577083e-01,3.406363176553045324e+00,2.700863180398139107e+00,-4.601728490189410659e-02,-2.698846119052715833e-02
7.542308461692338817e+00,5.061793935762003427e-01,3.406278001499721597e+00,2.699931331955309322e+00,-4.590782379428698379e-02,-5.582272247826600697e-01
7.547109421884377056e+00,5.059592536057470058e-01,3.406192561112294293e+00,2.698999772095721283e+00,-4.579883909878645909e-02,2.628131719709050906e-02
7.551910382076415296e+00,5.057396357476579007e-01,3.406106856126633886e+00,2.698068501057119484e+00,-4.569032862566640985e-02,2.372435987806197910e-01
7.556711342268453535e+00,5.055205377324937244e-01,3.406020887275768683e+00,2.697137519075615053e+00,-4.558229019457815667e-02,-8.505605126387871806e-02
7.561512302460491775e+00,5.053019573006145571e-01,3.405934655289887036e+00,2.696206826385686206e+00,-4.547472163455074101e-02,-1.220137062155442903e-01
7.566313262652530902e+00,5.050838922021808619e-01,3.405848160896335575e+00,2.695276423220180018e+00,-4.536762078399309006e-02,1.733504683989733341e-01
7.571114222844569142e+00,5.048663401971529296e-01,3.405761404819619198e+00,2.694346309810310647e+00,-4.526098549069523802e-02,-2.985887107025900766e-01
7.575915183036607381e+00,5.046492990552909896e-01,3.405674387781402412e+00,2.693416486385659336e+00,-4.515481361182943632e-02,-2.943328498335441856e-01
7.580716143228645620e+00,5.044327665561553209e-01,3.405587110500507997e+00,2.692486953174175301e+00,-4.504910301395187444e-02,-3.231563155532569120e-01
7.585517103420683860e+00,5.042167404891060301e-01,3.405499573692917448e+00,2.691557710402174841e+00,-4.494385157300295752e-02,-7.641944294613453592e-02
7.590318063612722987e+00,5.040012186533033844e-01,3.405411778071771867e+00,2.690628758294343115e+00,-4.483905717431030391e-02,3.396633834912989036e-02
7.595119023804761227e+00,5.037861988577073680e-01,3.405323724347370629e+00,2.689700097073731477e+00,-4.473471771258857865e-02,-6.284930652456252598e-02
7.599919983996799466e+00,5.035716789210782363e-01,3.405235413227170937e+00,2.688771726961759256e+00,-4.463083109194149189e-02,6.532441356767734741e-02
7.604720944188837706e+00,5.033576566719758505e-01,3.405146845415790935e+00,2.687843648178213751e+00,-4.452739522586296461e-02,1.216220447666275795e-01
7.609521904380875945e+00,5.031441299487603436e-01,3.405058021615005259e+00,2.686915860941248901e+00,-4.442440803723834986e-02,5.489264541706502520e-02
7.614322864572914185e+00,5.029310965995915650e-01,3.404968942523749043e+00,2.685988365467387506e+00,-4.432186745834570951e-02,-2.060526287665981060e-01
7.619123824764953312e+00,5.027185544824296359e-01,3.404879608838115690e+00,2.685061161971519006e+00,-4.421977143085747963e-02,-9.783730925812361701e-02
7.623924784956991552e+00,5.025065014650342832e-01,3.404790021251356436e+00,2.684134250666900368e+00,-4.411811790584091453e-02,2.055313211362446435e-01
7.628725745149029791e+00,5.022949354249655052e-01,3.404700180453883451e+00,2.683207631765156975e+00,-4.401690484376019619e-02,-2.533542234884856859e-01
7.633526705341068030e+00,5.020838542495830170e-01,3.404610087133265406e+00,2.682281305476280409e+00,-4.391613021447704490e-02,-9.460087111166509688e-02
7.638327665533106270e+00,5.018732558360466944e-01,3.404519741974231017e+00,2.681355272008631108e+00,-4.381579199725260665e-02,-1.272705547302193929e-01
7.643128625725145397e+00,5.016631380913162408e-01,3.404429145658667721e+00,2.680429531568936596e+00,-4.371588818074817473e-02,-7.973361997294567405e-02
7.647929585917183637e+00,5.014534989321515202e-01,3.404338298865621670e+00,2.679504084362291927e+00,-4.361641676302685511e-02,-2.587501151094100948e-01
7.652730546109221876e+00,5.012443362851121131e-01,3.404247202271297734e+00,2.678578930592159679e+00,-4.351737575155384397e-02,-3.133840762690159876e-01
7.657531506301260116e+00,5.010356480865576501e-01,3.404155856549059056e+00,2.677654070460369962e+00,-4.341876316319931428e-02,4.677740327866986569e-01
7.662332466493298355e+00,5.008274322826476999e-01,3.404064262369428384e+00,2.676729504167120410e+00,-4.332057702423808276e-02,1.458596399932955145e-01
7.667133426685337483e+00,5.006196868293419922e-01,3.403972420400087184e+00,2.675805231910976634e+00,-4.322281537035171928e-02,-1.857462623658265310e-01
7.671934386877375722e+00,5.004124096923999732e-01,3.403880331305875639e+00,2.674881253888871324e+00,-4.312547624662926848e-02,-5.491847153492696032e-02
7.676735347069413962e+00,5.002055988473812498e-01,3.403787995748791761e+00,2.673957570296105146e+00,-4.302855770756891518e-02,9.231314535109003128e-02
7.681536307261452201e+00,4.999992522796451455e-01,3.403695414387994056e+00,2.673034181326346292e+00,-4.293205781707881696e-02,-1.116642535934156966e-01
7.686337267453490441e+00,4.997933679700214959e-01,3.403602587883754804e+00,2.672111087174124489e+00,-4.283597463450095066e-02,8.046873855613770332e-02
7.691138227645529568e+00,4.995879439064636607e-01,3.403509516894089426e+00,2.671188288032825930e+00,-4.274030622598545825e-02,-1.657972448880145055e-01
7.695939187837567808e+00,4.993829781123734768e-01,3.403416202066985807e+00,2.670265784089755901e+00,-4.264505069211832478e-02,-1.143508806560666752e-01
7.700740148029606047e+00,4.991784686196102938e-01,3.403322644047966694e+00,2.669343575530820356e+00,-4.255020614159105152e-02,-5.950395730987086129e-02
7.705541108221644286e+00,4.989744134681617926e-01,3.403228843480179844e+00,2.668421662540582773e+00,-4.245577069088074529e-02,-1.339548728422983170e-01
7.710342068413682526e+00,4.987708107061439300e-01,3.403134801004399357e+00,2.667500045302264589e+00,-4.236174246425100653e-02,-5.329262405890864418e-01
7.715143028605720765e+00,4.985676583898009384e-01,3.403040517259023456e+00,2.666578723997745648e+00,-4.226811959375320615e-02,-3.803770278778934033e-02
7.719943988797759893e+00,4.983649545835051597e-01,3.402945992880078929e+00,2.665657698807562870e+00,-4.217490021922709609e-02,1.014950292643698737e-02
7.724744948989798132e+00,4.981626973597573782e-01,3.402851228501215353e+00,2.664736969910911579e+00,-4.208208248830236364e-02,5.315721121068871236e-02
7.729545909181836372e+00,4.979608847991865983e-01,3.402756224753710423e+00,2.663816537485645064e+00,-4.198966455639902007e-02,-2.407866662160693116e-01
7.734346869373874611e+00,4.977595149905499894e-01,3.402660982266465961e+00,2.662896401708274130e+00,-4.189764458672912140e-02,2.695182853247962695e-02
7.739147829565912851e+00,4.975585860307330521e-01,3.402565501666010128e+00,2.661976562753967546e+00,-4.180602075029687947e-02,1.334096627747596853e-03
7.743948789757951978e+00,4.973580960247495075e-01,3.402469783576497431e+00,2.661057020796551598e+00,-4.171479122590099342e-02,-3.954783655072179327e-01
7.748749749949990218e+00,4.971580430857413524e-01,3.402373828619707385e+00,2.660137776008511867e+00,-4.162395420013420555e-02,-4.820110152919857560e-01
7.753550710142028457e+00,4.969584253349789149e-01,3.402277637415045408e+00,2.659218828560989678e+00,-4.153350786738541078e-02,5.376060905980396820e-02
7.758351670334066696e+00,4.967592409018606325e-01,3.402181210579542814e+00,2.658300178623786536e+00,-4.144345042983993421e-02,-2.322805176636228708e-01
7.763152630526104936e+00,4.965604879239133296e-01,3.402084548727856372e+00,2.657381826365359689e+00,-4.135378009748086336e-02,1.590874854711581410e-01
7.767953590718144063e+00,4.963621645467919952e-01,3.401987652472268753e+00,2.656463771952825237e+00,-4.126449508809043598e-02,3.868097641780828821e-01
7.772754550910182303e+00,4.961642689242799498e-01,3.401890522422688523e+00,2.655546015551958128e+00,-4.117559362724987349e-02,-1.577209748204611295e-01
7.777555511102220542e+00,4.959667992182887342e-01,3.401793159186650151e+00,2.654628557327189053e+00,-4.108707394834126836e-02,-1.789660252304694776e-01
7.782356471294258782e+00,4.957697535988581650e-01,3.401695563369313113e+00,2.653711397441608444e+00,-4.099893429254869437e-02,-4.333815930940000671e-02
7.787157431486297021e+00,4.955731302441562791e-01,3.401597735573463677e+00,2.652794536056963803e+00,-4.091117290885853963e-02,9.403816246821602998e-02
7.791958391678335261e+00,4.953769273404793894e-01,3.401499676399513117e+00,2.651877973333660599e+00,-4.082378805406061684e-02,-2.679836307760202763e-01
7.796759351870374388e+00,4.951811430822520843e-01,3.401401386445498609e+00,2.650961709430761815e+00,-4.073677799274960654e-02,2.083575545289430009e-01
7.801560312062412628e+00,4.949857756720272284e-01,3.401302866307082784e+00,2.650045744505989287e+00,-4.065014099732550124e-02,1.575941745252568416e-01
7.806361272254450867e+00,4.947908233204859063e-01,3.401204116577555059e+00,2.649130078715721925e+00,-4.056387534799471561e-02,9.165742032034826514e-02
7.811162232446489107e+00,4.945962842464374787e-01,3.401105137847829418e+00,2.648214712214996602e+00,-4.047797933277125226e-02,-1.484461753775053461e-01
7.815963192638527346e+00,4.944021566768195264e-01,3.401005930706446190e+00,2.647299645157508152e+00,-4.039245124747703475e-02,1.428679679213282205e-01
7.820764152830566474e+00,4.942084388466979061e-01,3.400906495739571156e+00,2.646384877695609372e+00,-4.030728939574373948e-02,1.311352826103528157e-01
7.825565113022604713e+00,4.940151289992668060e-01,3.400806833530996887e+00,2.645470409980311466e+00,-4.022249208901285122e-02,-2.804166717460019331e-01
7.830366073214642952e+00,4.938222253858486344e-01,3.400706944662140074e+00,2.644556242161281823e+00,-4.013805764653749497e-02,3.778988022218410792e-01
7.835167033406681192e+00,4.936297262658939089e-01,3.400606829712044199e+00,2.643642374386848015e+00,-4.005398439538215838e-02,-1.001594509416427747e-01
7.839967993598719431e+00,4.934376299069816452e-01,3.400506489257378195e+00,2.642728806803993358e+00,-3.997027067042480120e-02,3.386692417270242839e-02
7.844768953790758559e+00,4.932459345848188570e-01,3.400405923872436453e+00,2.641815539558360459e+00,-3.988691481435741037e-02,-1.447180021422360685e-01
7.849569913982796798e+00,4.930546385832411671e-01,3.400305134129140150e+00,2.640902572794249448e+00,-3.980391517768655518e-02,3.717543912954938967e-02
7.854370874174835038e+00,4.928637401942120855e-01,3.400204120597035473e+00,2.639989906654617968e+00,-3.972127011873438640e-02,1.922952133996946589e-01
7.859171834366873277e+00,4.926732377178236200e-01,3.400102883843294066e+00,2.639077541281082073e+00,-3.963897800364007962e-02,-2.011127096015498938e-01
7.863972794558911517e+00,4.924831294622959432e-01,3.400001424432713915e+00,2.638165476813914889e+00,-3.955703720636027931e-02,-3.706422107321936110e-01
7.868773754750950644e+00,4.922934137439775037e-01,3.399899742927718016e+00,2.637253713392048393e+00,-3.947544610866998704e-02,-1.294725434356773786e-01
7.873574714942988884e+00,4.921040888873450259e-01,3.399797839888356155e+00,2.636342251153072080e+00,-3.939420310016350513e-02,-3.006034056856938808e-01
7.878375675135027123e+00,4.919151532250034542e-01,3.399695715872303570e+00,2.635431090233233409e+00,-3.931330657825538033e-02,-1.910278520265051017e-01
7.883176635327065362e+00,4.917266050824868895e-01,3.399593371439097567e+00,2.634520230770074356e+00,-3.923275493334549280e-02,-6.452935597945842761e-02
7.887977595519103602e+00,4.915384427956609459e-01,3.399490807145151727e+00,2.633609672899432930e+00,-3.915254656581157455e-02,-5.198402709646467168e-02
7.892778555711141841e+00,4.913506647294633711e-01,3.399388023538588488e+00,2.632699416752182664e+00,-3.907267990430079996e-02,2.190731127007428669e-01
