t,w,s,q,c,dw_dt,dw_dt_noisy
4.926985397079415741e+00,4.552680582316681601e+00,1.009990498496921463e+00,1.031684701906888213e+00,8.869361474654007260e-01,7.566282234539964957e-01,7.653640283270980449e-01
4.932986597319463762e+00,4.557220240933389732e+00,1.010120350843186854e+00,1.031701706032045252e+00,8.873949108402645614e-01,7.562884305641324190e-01,7.576717510167723102e-01
4.938987797559511783e+00,4.561757859640005464e+00,1.010249527205186348e+00,1.031718448059224968e+00,8.878521962161949332e-01,7.559483924866584603e-01,7.575030850265164206e-01
4.944988997799559804e+00,4.566293436967084673e+00,1.010378030064588595e+00,1.031734929354531483e+00,8.883080070091441405e-01,7.556081123374167596e-01,7.427330083222335455e-01
4.950990198039607826e+00,4.570826971464174271e+00,1.010505861896400237e+00,1.031751151278611278e+00,8.887623466352878587e-01,7.552675932180084040e-01,7.539974808555205410e-01
4.956991398279655847e+00,4.575358461699813972e+00,1.010633025168963472e+00,1.031767115186653649e+00,8.892152185110255846e-01,7.549268382158604851e-01,7.363466630708864757e-01
4.962992598519703868e+00,4.579887906261534525e+00,1.010759522343958494e+00,1.031782822428390700e+00,8.896666260529799697e-01,7.545858504042917136e-01,7.617859568561361483e-01
4.968993798759751890e+00,4.584415303755857707e+00,1.010885355876401714e+00,1.031798274348096900e+00,8.901165726779971532e-01,7.542446328425789215e-01,7.448520957362618766e-01
4.974994998999799911e+00,4.588940652808299880e+00,1.011010528214646431e+00,1.031813472284589972e+00,8.905650618031470955e-01,7.539031885760221208e-01,7.668570042904153672e-01
4.980996199239847932e+00,4.593463952063366662e+00,1.011135041800383050e+00,1.031828417571230005e+00,8.910120968457229118e-01,7.535615206360106733e-01,7.834958918820631446e-01
4.986997399479895954e+00,4.597985200184555588e+00,1.011258899068638417e+00,1.031843111535919899e+00,8.914576812232415381e-01,7.532196320400877942e-01,7.492456397061946216e-01
4.992998599719943975e+00,4.602504395854359664e+00,1.011382102447776710e+00,1.031857555501105139e+00,8.919018183534430655e-01,7.528775257920149455e-01,7.661738274648935976e-01
4.998999799959991996e+00,4.607021537774258491e+00,1.011504654359498545e+00,1.031871750783774244e+00,8.923445116542914057e-01,7.525352048818371165e-01,7.565711944257657029e-01
5.005001000200040018e+00,4.611536624664728912e+00,1.011626557218841649e+00,1.031885698695457876e+00,8.927857645439737366e-01,7.521926722859442194e-01,7.466227993462350998e-01
5.011002200440088039e+00,4.616049655265235252e+00,1.011747813434180632e+00,1.031899400542230172e+00,8.932255804409008348e-01,7.518499309671382580e-01,7.434368180099194534e-01
5.017003400680136060e+00,4.620560628334236419e+00,1.011868425407226324e+00,1.031912857624707414e+00,8.936639627637069649e-01,7.515069838746926134e-01,7.571264007758937709e-01
5.023004600920184082e+00,4.625069542581220716e+00,1.011988395548021114e+00,1.031926071244885001e+00,8.941009148808602980e-01,7.511638339318681412e-01,7.651120523804852969e-01
5.029005801160232103e+00,4.629576396739852662e+00,1.012107726257600593e+00,1.031939042697046727e+00,8.945364401393672837e-01,7.508204840347163511e-01,7.543575386741359079e-01
5.035007001400280124e+00,4.634081189649708499e+00,1.012226419910186914e+00,1.031951773260532779e+00,8.949705419369141657e-01,7.504769370738216816e-01,7.353579562320318175e-01
5.041008201640328146e+00,4.638583920165389785e+00,1.012344478873806963e+00,1.031964264209950244e+00,8.954032236690766533e-01,7.501331959259849302e-01,7.397106003644375871e-01
5.047009401880376167e+00,4.643084587156380394e+00,1.012461905510324778e+00,1.031976516815188427e+00,8.958344887292256642e-01,7.497892634542641099e-01,7.475095204666758475e-01
5.053010602120423300e+00,4.647583189507049184e+00,1.012578702175441991e+00,1.031988532341417963e+00,8.962643405085274351e-01,7.494451425080348450e-01,7.630168052784447319e-01
5.059011802360471322e+00,4.652079726116649994e+00,1.012694871218696280e+00,1.032000312049091484e+00,8.966927823959432997e-01,7.491008359230504343e-01,7.519349891394104812e-01
5.065013002600519343e+00,4.656574195899318092e+00,1.012810414983462914e+00,1.032011857193943172e+00,8.971198177782300220e-01,7.487563465215019143e-01,7.520289661221063460e-01
5.071014202840567364e+00,4.661066597784071064e+00,1.012925335806954541e+00,1.032023169026989651e+00,8.975454500399393520e-01,7.484116771120783440e-01,7.605167146067284278e-01
5.077015403080615386e+00,4.665556930714813255e+00,1.013039636020219847e+00,1.032034248794528652e+00,8.979696825634182478e-01,7.480668304900228716e-01,7.460208759387463306e-01
5.083016603320663407e+00,4.670045193650329551e+00,1.013153317948145560e+00,1.032045097738140127e+00,8.983925187288093195e-01,7.477218094371951285e-01,7.468306493699550241e-01
5.089017803560711428e+00,4.674531385564290709e+00,1.013266383909454893e+00,1.032055717094686020e+00,8.988139619140499414e-01,7.473766167221278511e-01,7.455579556073727021e-01
5.095019003800759450e+00,4.679015505445248913e+00,1.013378836216708212e+00,1.032066108096309831e+00,8.992340154948728070e-01,7.470312551000857226e-01,7.292516492543945628e-01
5.101020204040807471e+00,4.683497552296640443e+00,1.013490677176303034e+00,1.032076271970436609e+00,8.996526828448061508e-01,7.466857273131225492e-01,7.513525155598601568e-01
5.107021404280855492e+00,4.687977525136785673e+00,1.013601909088473807e+00,1.032086209939774069e+00,9.000699673351729713e-01,7.463400360901395469e-01,7.504484240363153980e-01
5.113022604520903514e+00,4.692455422998889070e+00,1.013712534247292130e+00,1.032095923222311029e+00,9.004858723350918082e-01,7.459941841469421853e-01,7.557486082491060575e-01
5.119023804760951535e+00,4.696931244931036531e+00,1.013822554940666310e+00,1.032105413031318308e+00,9.009004012114765203e-01,7.456481741862974744e-01,7.337591422444100786e-01
5.125025005000999556e+00,4.701404989996198935e+00,1.013931973450342028e+00,1.032114680575348498e+00,9.013135573290357305e-01,7.453020088979905866e-01,7.371433765686050688e-01
5.131026205241047577e+00,4.705876657272229480e+00,1.014040792051901896e+00,1.032123727058236407e+00,9.017253440502738249e-01,7.449556909588807008e-01,7.543003860268568950e-01
5.137027405481095599e+00,4.710346245851866342e+00,1.014149013014765677e+00,1.032132553679098175e+00,9.021357647354900644e-01,7.446092230329581785e-01,7.478398392372569425e-01
5.143028605721143620e+00,4.714813754842730908e+00,1.014256638602189842e+00,1.032141161632331938e+00,9.025448227427791403e-01,7.442626077713986321e-01,7.580128646760103672e-01
5.149029805961191641e+00,4.719279183367326880e+00,1.014363671071268236e+00,1.032149552107617829e+00,9.029525214280307299e-01,7.439158478126204344e-01,7.352855254362825610e-01
5.155031006201239663e+00,4.723742530563042052e+00,1.014470112672931856e+00,1.032157726289917754e+00,9.033588641449301626e-01,7.435689457823386750e-01,7.455769758319930052e-01
5.161032206441287684e+00,4.728203795582148317e+00,1.014575965651947964e+00,1.032165685359475171e+00,9.037638542449574208e-01,7.432219042936194509e-01,7.364619301902805004e-01
5.167033406681335705e+00,4.732662977591800768e+00,1.014681232246921860e+00,1.032173430491815536e+00,9.041674950773882502e-01,7.428747259469365982e-01,7.459722592528860163e-01
5.173034606921383727e+00,4.737120075774036820e+00,1.014785914690295332e+00,1.032180962857746520e+00,9.045697899892933824e-01,7.425274133302233182e-01,7.376769653815319350e-01
5.179035807161431748e+00,4.741575089325778869e+00,1.014890015208347096e+00,1.032188283623356906e+00,9.049707423255387573e-01,7.421799690189285759e-01,7.475396400785516704e-01
5.185037007401479769e+00,4.746028017458831627e+00,1.014993536021193465e+00,1.032195393950017692e+00,9.053703554287855226e-01,7.418323955760697253e-01,7.526460330744541016e-01
5.191038207641527791e+00,4.750478859399884790e+00,1.015096479342787017e+00,1.032202294994381875e+00,9.057686326394902565e-01,7.414846955522857996e-01,7.482374004526499700e-01
5.197039407881575812e+00,4.754927614390510371e+00,1.015198847380917924e+00,1.032208987908383779e+00,9.061655772959045230e-01,7.411368714858912465e-01,7.230541405528105869e-01
5.203040608121623833e+00,4.759374281687163588e+00,1.015300642337213510e+00,1.032215473839240172e+00,9.065611927340753162e-01,7.407889259029282192e-01,7.501929622859586644e-01
5.209041808361671855e+00,4.763818860561183754e+00,1.015401866407137366e+00,1.032221753929449148e+00,9.069554822878446165e-01,7.404408613172199782e-01,7.449162829299015298e-01
5.215043008601719876e+00,4.768261350298794277e+00,1.015502521779991119e+00,1.032227829316790801e+00,9.073484492888499453e-01,7.400926802304225172e-01,7.296624732828317361e-01
5.221044208841767897e+00,4.772701750201100879e+00,1.015602610638912662e+00,1.032233701134326997e+00,9.077400970665236990e-01,7.397443851320768538e-01,7.308867236818800128e-01
5.227045409081815919e+00,4.777140059584093379e+00,1.015702135160877262e+00,1.032239370510401821e+00,9.081304289480939262e-01,7.393959784996613216e-01,7.394790457428254138e-01
5.233046609321863940e+00,4.781576277778643913e+00,1.015801097516697116e+00,1.032244838568640466e+00,9.085194482585834397e-01,7.390474627986428624e-01,7.447827566354063844e-01
5.239047809561911961e+00,4.786010404130511375e+00,1.015899499871021794e+00,1.032250106427950564e+00,9.089071583208107041e-01,7.386988404825269861e-01,7.341918314123052625e-01
5.245049009801959983e+00,4.790442438000333425e+00,1.015997344382337131e+00,1.032255175202521302e+00,9.092935624553891705e-01,7.383501139929108392e-01,7.221249972929657535e-01
5.251050210042008004e+00,4.794872378763635368e+00,1.016094633202967001e+00,1.032260046001823639e+00,9.096786639807274977e-01,7.380012857595326103e-01,7.408170765295970517e-01
5.257051410282056025e+00,4.799300225810823939e+00,1.016191368479071322e+00,1.032264719930610752e+00,9.100624662130296638e-01,7.376523582003224888e-01,7.393504445799569114e-01
5.263052610522104047e+00,4.803725978547189079e+00,1.016287552350647827e+00,1.032269198088916928e+00,9.104449724662949661e-01,7.373033337214528471e-01,7.617146620783804556e-01
5.269053810762152068e+00,4.808149636392905713e+00,1.016383186951530959e+00,1.032273481572059115e+00,9.108261860523176878e-01,7.369542147173874236e-01,7.240686210775741927e-01
5.275055011002200089e+00,4.812571198783031079e+00,1.016478274409392313e+00,1.032277571470635591e+00,9.112061102806876534e-01,7.366050035709320598e-01,7.618425091365912394e-01
5.281056211242248111e+00,4.816990665167505625e+00,1.016572816845740190e+00,1.032281468870526409e+00,9.115847484587894511e-01,7.362557026532835502e-01,7.537027261264157563e-01
5.287057411482296132e+00,4.821408035011153892e+00,1.016666816375920268e+00,1.032285174852893617e+00,9.119621038918035438e-01,7.359063143240789362e-01,7.389375424934686576e-01
5.293058611722344153e+00,4.825823307793685402e+00,1.016760275109115153e+00,1.032288690494181038e+00,9.123381798827049360e-01,7.355568409314441336e-01,7.521466820958726540e-01
5.299059811962392175e+00,4.830236483009689330e+00,1.016853195148344602e+00,1.032292016866114714e+00,9.127129797322643956e-01,7.352072848120431159e-01,7.361728887174995295e-01
5.305061012202440196e+00,4.834647560168642499e+00,1.016945578590465304e+00,1.032295155035701795e+00,9.130865067390477874e-01,7.348576482911255425e-01,7.446360203295436797e-01
5.311062212442488217e+00,4.839056538794902274e+00,1.017037427526170879e+00,1.032298106065231647e+00,9.134587641994158513e-01,7.345079336825758309e-01,7.271702753687524501e-01
5.317063412682536239e+00,4.843463418398858522e+00,1.017128744046321698e+00,1.032300871016340382e+00,9.138297553894872971e-01,7.341581432854267231e-01,7.349551227474426796e-01
5.323064612922584260e+00,4.847868198463795686e+00,1.017219530242035708e+00,1.032303450952287260e+00,9.141994835409877895e-01,7.338082793725271280e-01,7.236623263361534608e-01
5.329065813162632281e+00,4.852270878576933733e+00,1.017309788175702279e+00,1.032305846919627790e+00,9.145679519228260279e-01,7.334583442063838943e-01,7.177036346225832419e-01
5.335067013402680303e+00,4.856671458342640690e+00,1.017399519902775218e+00,1.032308059960083568e+00,9.149351638031721912e-01,7.331083400385743909e-01,7.303917345427199947e-01
5.341068213642728324e+00,4.861069937376764294e+00,1.017488727473098598e+00,1.032310091111327433e+00,9.153011224464142614e-01,7.327582691094020051e-01,7.261693306254175528e-01
5.347069413882776345e+00,4.865466315306635536e+00,1.017577412930907865e+00,1.032311941406984124e+00,9.156658311131579131e-01,7.324081336479416615e-01,7.381362566739037012e-01
5.353070614122824367e+00,4.869860591771064229e+00,1.017665578314829400e+00,1.032313611876630510e+00,9.160292930602266237e-01,7.320579358720860075e-01,7.447659749541618579e-01
5.359071814362872388e+00,4.874252766420346106e+00,1.017753225657880289e+00,1.032315103545794921e+00,9.163915115406613410e-01,7.317076779885882676e-01,7.300161481733747904e-01
5.365073014602920409e+00,4.878642838916256608e+00,1.017840356987468997e+00,1.032316417435957367e+00,9.167524898037210379e-01,7.313573621931085400e-01,7.319466846479869560e-01
5.371074214842968431e+00,4.883030808932052658e+00,1.017926974325394474e+00,1.032317554564550210e+00,9.171122310948822687e-01,7.310069906702578724e-01,7.328861847891299242e-01
5.377075415083016452e+00,4.887416676152473549e+00,1.018013079687846822e+00,1.032318515944956605e+00,9.174707386558395017e-01,7.306565655936423376e-01,7.138768835289160952e-01
5.383076615323064473e+00,4.891800440273741835e+00,1.018098675085407301e+00,1.032319302586512499e+00,9.178280157245047866e-01,7.303060891259069987e-01,7.329968997541277398e-01
5.389077815563112495e+00,4.896182101003558884e+00,1.018183762523048097e+00,1.032319915494504858e+00,9.181840655350078650e-01,7.299555634187797626e-01,7.300690685573618666e-01
5.395079015803160516e+00,4.900561658061110215e+00,1.018268344000131664e+00,1.032320355670172995e+00,9.185388913176962822e-01,7.296049906131144569e-01,7.291417612575685769e-01
5.401080216043208537e+00,4.904939111177062827e+00,1.018352421510412276e+00,1.032320624110707685e+00,9.188924962991356082e-01,7.292543728389353497e-01,7.182506231587958423e-01
5.407081416283256559e+00,4.909314460093564314e+00,1.018435997042034913e+00,1.032320721809251163e+00,9.192448837021085506e-01,7.289037122154786719e-01,7.090849117710273930e-01
5.413082616523304580e+00,4.913687704564247305e+00,1.018519072577535267e+00,1.032320649754898234e+00,9.195960567456160639e-01,7.285530108512370262e-01,7.260504074519661399e-01
5.419083816763352601e+00,4.918058844354221470e+00,1.018601650093840183e+00,1.032320408932694944e+00,9.199460186448766841e-01,7.282022708440010206e-01,7.313638383486905648e-01
5.425085017003400623e+00,4.922427879240083293e+00,1.018683731562267658e+00,1.032320000323639242e+00,9.202947726113266391e-01,7.278514942809017896e-01,7.412606246298595325e-01
5.431086217243448644e+00,4.926794809009906295e+00,1.018765318948525955e+00,1.032319424904680760e+00,9.206423218526199603e-01,7.275006832384542932e-01,7.388124431090088429e-01
5.437087417483496665e+00,4.931159633463250813e+00,1.018846414212714935e+00,1.032318683648720814e+00,9.209886695726282602e-01,7.271498397825977289e-01,7.417030168925388134e-01
5.443088617723544687e+00,4.935522352411154223e+00,1.018927019309325388e+00,1.032317777524612845e+00,9.213338189714410653e-01,7.267989659687392745e-01,7.304984771921521070e-01
5.449089817963592708e+00,4.939882965676139825e+00,1.019007136187238816e+00,1.032316707497161756e+00,9.216777732453657057e-01,7.264480638417933900e-01,7.380097386322930220e-01
5.455091018203640729e+00,4.944241473092209738e+00,1.019086766789727649e+00,1.032315474527124577e+00,9.220205355869269814e-01,7.260971354362256713e-01,7.240370262764059817e-01
5.461092218443688751e+00,4.948597874504850225e+00,1.019165913054455475e+00,1.032314079571209797e+00,9.223621091848676068e-01,7.257461827760920414e-01,7.320305166647071982e-01
5.467093418683736772e+00,4.952952169771027258e+00,1.019244576913476807e+00,1.032312523582077590e+00,9.227024972241480993e-01,7.253952078750807164e-01,7.347133534190936066e-01
5.473094618923784793e+00,4.957304358759190954e+00,1.019322760293236874e+00,1.032310807508340034e+00,9.230417028859465578e-01,7.250442127365531730e-01,7.519374609043649738e-01
