V,L,Eb,Eb_noisy
1.177131908787738990e+00,5.309542844009105256e-01,1.046927524868366821e-01,1.055102996785590580e-01
1.743645091142088877e+00,7.227324584999679224e-01,2.418037677438427679e-01,2.458838212641174525e-01
1.595279553459319377e+00,5.421077670087854905e-01,1.543683658652248991e-01,1.438180856378685202e-01
1.278699856475282948e+00,8.643887566497856501e-01,1.950810593664815684e-01,1.923346741781689628e-01
7.752425143954102538e-01,5.532627100242470952e-01,6.867684893734235518e-02,7.314670719380403363e-02
8.568064001697078824e-01,8.745087644415047157e-01,1.166737423970139464e-01,1.176547171108341810e-01
1.555646382862763355e+00,5.904796644050431809e-01,1.642300675558910905e-01,1.667389340032258693e-01
7.981091104629989275e-01,1.121645058561992592e+00,1.374389715674909640e-01,1.299156167195735512e-01
1.340518976928602335e+00,1.080905584539216813e+00,2.734199775910208241e-01,2.781636646567063331e-01
1.706283061279391777e+00,7.703318248063292240e-01,2.536937125134796633e-01,2.458489916409888065e-01
1.480847116061241753e+00,9.618199338821848965e-01,2.731688113473099144e-01,2.741191686674556705e-01
1.414633575778698971e+00,9.627934983404153879e-01,2.559649608816897404e-01,2.627712478361297066e-01
8.866000450576680958e-01,9.080867530675091892e-01,1.265942261613181019e-01,1.359909781105529403e-01
6.799039529197490328e-01,1.119477489061417641e+00,1.111294879543744119e-01,1.136871707046059748e-01
5.508647746201522644e-01,9.586918868376321790e-01,7.464585483397351284e-02,7.905070084376497608e-02
5.695101403525743011e-01,8.013157613131600687e-01,6.686403586442313252e-02,6.383237769356435443e-02
8.476436907963081913e-01,7.602384903054355547e-01,1.004446911074589194e-01,9.803747044627933449e-02
1.336524018657907487e+00,6.403289552548173669e-01,1.478866745081582890e-01,1.537337913650961563e-01
1.135520391738979562e+00,5.241677695257133118e-01,9.921710702972923179e-02,9.922513894209154806e-02
8.061483962547990600e-01,6.842279587768066440e-01,8.595428319773613934e-02,8.531771407843115329e-02
9.540307080166989806e-01,9.209359511292017908e-01,1.412818469695276968e-01,1.342290564685923449e-01
1.191876936131789355e+00,1.018051587778412870e+00,2.143507634117732541e-01,2.151037183012469711e-01
1.698413344856233964e+00,5.013407436626899916e-01,1.533292357308534137e-01,1.565585527662665954e-01
1.483893723344943849e+00,1.165884434163063421e+00,3.511578980842293696e-01,3.471870507080271340e-01
5.613582962660473852e-01,1.139868811592543274e+00,8.881832376102256899e-02,8.628292464877890255e-02
1.222278494099799051e+00,9.465440570893641770e-01,2.037643515530867810e-01,2.116666345331912336e-01
7.789957112928618255e-01,1.178844317280120180e+00,1.402271264277718810e-01,1.411184571735162041e-01
1.782249301571408928e+00,5.375479923848921482e-01,1.760117623948852517e-01,1.745687941669602505e-01
1.827356350651024641e+00,6.744642084062253407e-01,2.371655499214683493e-01,2.314806359747716702e-01
1.331997066669711405e+00,5.692932310798892726e-01,1.300617075349296548e-01,1.269638123785244155e-01
1.604612063723895643e+00,1.013899263428848840e+00,3.290653144576659583e-01,3.278153332024584254e-01
1.530171503774365949e+00,1.127161533219844136e+00,3.519871120177420765e-01,3.588327512738106462e-01
1.725252301784685249e+00,1.169219087361907494e+00,4.451187005986957379e-01,4.420662271077844818e-01
9.182236164936795619e-01,9.344658768350719846e-01,1.364720863768398296e-01,1.454437652141701010e-01
8.439324712028889452e-01,7.872200513512686015e-01,1.033015943559704164e-01,9.865815527121610251e-02
1.619463583420934549e+00,5.840465007627287930e-01,1.708267843986825962e-01,1.690388503745523241e-01
1.938622889140763750e+00,6.354587680305187058e-01,2.392200081611824958e-01,2.434377264007370756e-01
8.447267342560342840e-01,7.576076375971819710e-01,9.970353858991447271e-02,9.850256393423906243e-02
1.351660975309834534e+00,6.598497467617756573e-01,1.549828787126707741e-01,1.508315685006677287e-01
1.316329268797792995e+00,1.182585990254205743e+00,2.982357050696363698e-01,2.975764880122280243e-01
1.060337335092662370e+00,6.472779588086873259e-01,1.123690777992531614e-01,1.146126402663978222e-01
1.625356680103109186e+00,5.271476129565857427e-01,1.532854339336612859e-01,1.447067628594160271e-01
6.976495215137574757e-01,6.094611055462495486e-01,6.657940965016964641e-02,6.533672792142629360e-02
1.057665610742138274e+00,5.215679661058111316e-01,9.114621731410413319e-02,9.059953419184590961e-02
1.146600842888609861e+00,5.200990097075097740e-01,9.958140154226234608e-02,9.756266274263401816e-02
1.929499668967023185e+00,5.888011368375298815e-01,2.169348574170616162e-01,2.206116377489565628e-01
1.526455685569833021e+00,1.047971717964000238e+00,3.187896339489852404e-01,3.159468731014058451e-01
1.566438317935026303e+00,9.834502078948265114e-01,3.051664930168313528e-01,3.033439187738996567e-01
1.999686715404633608e+00,5.526241441709250912e-01,2.110742499118667403e-01,2.112624628486793887e-01
8.401680575444387955e-01,8.595996356738504485e-01,1.119205042422073276e-01,1.155647497137846230e-01
1.405289948606286865e+00,8.886661631472133616e-01,2.298705965167128495e-01,2.287647834284743109e-01
6.614925436435779016e-01,1.084042327025527941e+00,1.039944223709906856e-01,1.115774087254994690e-01
7.437450112379283551e-01,8.842879360712804226e-01,9.901898084348932649e-02,9.448038934337069095e-02
1.544191761460737222e+00,1.174404624294155042e+00,3.769289590117522737e-01,3.833615307734227207e-01
1.738975141515528122e+00,1.159447829361477833e+00,4.455263419698410887e-01,4.412372342142877879e-01
1.453696384395102958e+00,9.679368451169089171e-01,2.680390223624803392e-01,2.672236899526009846e-01
1.369674341842860077e+00,1.014562844816583986e+00,2.606768726497056821e-01,2.624971035765434335e-01
1.685946089443777884e+00,1.033085983500286797e+00,3.634101398446497599e-01,3.736843391509482859e-01
1.934356131727585248e+00,1.190170545417498671e+00,5.465597390782486187e-01,5.510388698115140649e-01
1.888283259878275278e+00,9.057650886632468978e-01,3.617864374527742788e-01,3.597571232049895373e-01
1.713165510243976009e+00,6.165288397006775112e-01,1.954925360120796374e-01,2.019881315900382557e-01
1.148176856745774854e+00,7.893084965271727205e-01,1.525192698001180680e-01,1.514507452756495287e-01
1.649501012004436884e+00,9.094463920594881845e-01,2.977881233472068900e-01,2.938308940657086699e-01
8.507484684781012607e-01,7.071164600254875587e-01,9.423943488119775058e-02,9.648285834013116402e-02
1.856073017235234435e+00,6.536910511839733040e-01,2.332819890887100622e-01,2.337543433288765404e-01
9.196014562393426406e-01,1.010025551091594309e+00,1.485566400474390703e-01,1.533249718837552400e-01
1.970577066778401276e+00,1.150231585891320574e+00,5.366280309005094784e-01,5.338793390797729188e-01
9.525248824436619577e-01,9.336928800289669983e-01,1.430695515714171806e-01,1.449770690597217970e-01
8.961249151303247729e-01,7.699804757771131491e-01,1.087435469283118405e-01,1.119162935924856855e-01
1.004491163057556147e+00,1.181271472370171605e+00,2.002414165983190109e-01,2.016316443960724236e-01
1.227712842708321261e+00,9.954718393431913892e-01,2.176503615340341091e-01,2.175054438735773144e-01
8.003009652058992174e-01,1.184000223808139740e+00,1.461421488916431199e-01,1.426540570211881076e-01
8.955847880469027800e-01,1.158613482760386670e+00,1.665996742708195921e-01,1.711184332275965392e-01
1.826354852576121290e+00,8.232688781369656983e-01,3.039641791259142245e-01,3.046503016274764164e-01
1.896979723577114418e+00,9.117513132516916752e-01,3.675022228123311918e-01,3.699837426748754932e-01
7.330698239186582699e-01,7.787869597228644913e-01,8.658315934090514421e-02,8.482926813660218723e-02
1.162026839639029419e+00,8.605789037545931164e-01,1.704614663135145258e-01,1.705265247672252960e-01
1.129769612812721036e+00,9.326138927062037620e-01,1.796647081642619992e-01,1.744785682057383991e-01
1.742433673930073645e+00,7.076292092782214826e-01,2.354509741299338765e-01,2.358786006056128870e-01
1.490620923871964321e+00,7.988858408255986587e-01,2.196209176923935580e-01,2.234469693106651000e-01
1.112062513459649571e+00,1.080453496014202042e+00,2.084488272635520445e-01,2.089137936939512163e-01
1.683043689456414693e+00,1.009346342589362067e+00,3.514475037206802321e-01,3.557444677732714555e-01
1.407726483250292260e+00,6.092124021912264098e-01,1.496668472442666542e-01,1.512313996548800277e-01
8.140416443695098758e-01,5.849846330280685791e-01,7.575223055092732138e-02,8.257151370102391863e-02
1.688942234079943372e+00,1.081486960801128827e+00,3.874225342549935114e-01,3.864722860942295113e-01
1.198456274723432635e+00,7.443222730431640066e-01,1.513086593014621728e-01,1.431155081686976138e-01
1.830425750338951385e+00,1.150192786179123683e+00,4.775343250233791137e-01,4.796967661688069651e-01
1.497843035427540492e+00,7.200563625007083690e-01,1.956425071021668238e-01,1.948165596627789986e-01
7.267191606773149015e-01,5.764265131172410239e-01,6.641251301452687217e-02,6.154104610311357526e-02
1.635013544812073283e+00,1.128406760041911872e+00,3.902122298694900571e-01,3.934685566591039074e-01
1.371808629283420400e+00,7.907219965249879801e-01,1.936505904581853621e-01,1.949722361544585503e-01
1.312369187210648214e+00,9.350464521389192374e-01,2.219110658527890800e-01,2.241377588624621775e-01
1.129606332138727520e+00,7.243431216372733239e-01,1.362640613150011559e-01,1.346021815610677075e-01
1.494335367143510007e+00,9.356532774291919097e-01,2.673732914584921461e-01,2.683585272797309185e-01
5.949346823379111360e-01,1.008965931072894229e+00,8.539521650330579583e-02,8.666691172408291788e-02
1.255750343715626327e+00,1.184397027179405537e+00,2.784398493229814919e-01,2.873131248556899942e-01
1.903260078222852369e+00,5.375147839328774380e-01,1.915672388873540244e-01,1.881474400650605949e-01
8.073007058263388380e-01,1.161118510986766772e+00,1.448138723381190984e-01,1.447614013403321076e-01
7.055200908359255951e-01,8.895041617878928220e-01,9.341883819256215082e-02,9.523813725391037932e-02
1.115780516778477782e+00,6.043013201433873327e-01,1.115873479876182961e-01,1.029634133571412924e-01
1.279265662916573287e+00,1.176639680492368667e+00,2.839008319063157648e-01,2.758859900691748024e-01
1.064788751861995619e+00,1.047086586798316121e+00,1.890083637288771101e-01,1.998374555830161603e-01
1.225911544348671889e+00,6.401128030599052554e-01,1.326537878248573721e-01,1.238181930565490363e-01
1.512002190963274817e+00,9.883745531879667423e-01,2.915057796762396403e-01,2.943804253995159215e-01
1.689167852830031347e+00,1.113027861119694872e+00,4.028164049233959321e-01,3.985752778930730655e-01
5.773872303271372353e-01,7.758800788436142071e-01,6.613618085619425713e-02,6.232038034243859992e-02
1.072568321125159541e+00,5.367671658214187014e-01,9.509672317533345021e-02,8.518409865397173764e-02
1.428846374014923093e+00,5.240721016980529612e-01,1.299970109331900769e-01,1.254933180715633312e-01
5.313734907002403141e-01,5.222262793810238390e-01,4.588369898300572597e-02,4.980559206052413701e-02
1.923794128708195883e+00,1.179104190662263907e+00,5.347821365068448074e-01,5.278384223022621891e-01
1.461231464993381302e+00,8.621952537131927219e-01,2.341346183919551516e-01,2.371117527936640601e-01
1.227505511541724603e+00,5.192934392085832851e-01,1.075559909541133619e-01,1.091224797008562841e-01
1.172471452848785844e+00,5.299875651447597535e-01,1.040298377998588736e-01,1.141213492966208359e-01
7.208865229097507488e-01,9.413660079515380197e-01,1.011357538922496718e-01,9.876308597596109018e-02
5.993825046279848134e-01,1.042554808223249196e+00,8.874098230067195558e-02,9.505805249668597412e-02
1.521450061073202686e+00,1.115113076812581205e+00,3.440308387629141817e-01,3.484751835341213799e-01
1.885979209233536125e+00,5.872154001221622233e-01,2.097746657874460519e-01,2.083413237008546193e-01
1.688552752816985025e+00,8.422757613295202006e-01,2.794239252519749583e-01,2.711091453072941304e-01
5.321815023823265323e-01,6.890902741874078696e-01,5.554879465594719096e-02,6.309599655387973516e-02
5.584527229161315720e-01,1.134530643668219874e+00,8.787932629278064067e-02,8.105738176356293290e-02
1.268987747136281818e+00,1.126446080101397573e+00,2.655507506515361049e-01,2.631836708884221498e-01
1.359896188422331953e+00,6.137504156690989365e-01,1.444384239955592841e-01,1.488543066955602123e-01
1.409519605803260411e+00,1.196214562236421752e+00,3.357474443048557577e-01,3.413272221488221625e-01
1.814037238165966404e+00,8.694851453903761351e-01,3.230185915070540315e-01,3.187913580262640711e-01
1.846798682191542529e+00,1.123836025142656680e+00,4.689828082652742203e-01,4.688227998357831217e-01
1.983941646339223430e+00,5.969016713763429793e-01,2.288812184730540933e-01,2.275883262627073356e-01
1.000454422225427908e+00,6.903150074477759635e-01,1.116476888337387813e-01,1.175554817116505890e-01
1.202815811608223928e+00,5.918703287336455343e-01,1.195855117053204741e-01,1.321086785762250748e-01
1.990443969407551750e+00,7.787051399239377503e-01,3.204499214586590261e-01,3.113004873310593612e-01
1.550544192743077865e+00,9.345778772983092120e-01,2.816896199891514851e-01,2.862717345390728418e-01
5.861523725340123114e-01,7.357015721145387932e-01,6.443658101738319877e-02,5.014570413284957784e-02
1.864327389107562016e+00,6.869102749610418446e-01,2.492988421146020983e-01,2.493691739754253234e-01
1.425009105034419576e+00,1.050671981674893729e+00,2.887165511669002038e-01,2.831726285471542481e-01
7.905683776512879568e-01,1.035409539945531421e+00,1.248901804742820337e-01,1.348492744248322994e-01
1.021593582086778085e+00,9.686229357297397868e-01,1.634867372686996945e-01,1.643185799102049871e-01
1.366488938162918609e+00,9.516251259117198824e-01,2.400724506331070596e-01,2.363885918933281149e-01
1.479149666172774324e+00,1.180961986966961419e+00,3.554114117073028378e-01,3.529148474337587271e-01
1.116092713072062592e+00,1.169943216081853032e+00,2.304713433097158037e-01,2.275948645495046718e-01
1.616538643919293472e+00,9.665819502148255138e-01,3.126634276596199080e-01,3.136049857024333365e-01
1.299239788587346567e+00,7.443286595533176175e-01,1.681281914813072542e-01,1.673374491294087052e-01
1.962136709283819780e+00,8.219088946660653150e-01,3.367538488538356356e-01,3.400332767237432274e-01
1.780244094574080949e+00,9.711274353960807071e-01,3.633808487136667709e-01,3.710821541232902088e-01
7.251448149427037748e-01,1.070855782157542624e+00,1.155366147076824224e-01,1.190436749422198459e-01
6.546315371181958831e-01,7.649146786914617913e-01,7.497249499013779184e-02,6.884247975161732203e-02
1.780294389548997547e+00,9.956554357232811903e-01,3.757201853337795994e-01,3.676011513013496823e-01
1.411596008686592407e+00,1.003804468672004901e+00,2.687858849901672564e-01,2.650087873618887646e-01
1.964335349690641719e+00,8.722274651658865618e-01,3.649269688840517945e-01,3.701930452056004794e-01
1.153752169193928534e+00,9.284588500365926755e-01,1.839683048053770420e-01,1.822930640370502842e-01
7.689475599899997516e-01,1.164075122824755226e+00,1.359674337823618129e-01,1.326295696869788932e-01
5.554825195629103929e-01,6.699838728377567332e-01,5.678985832237491704e-02,5.748127111140433065e-02
1.652877082565462175e+00,1.104270520228166408e+00,3.854372222355041955e-01,3.783595924875471361e-01
6.252768940503902195e-01,1.040673728272644150e+00,9.328706049354293373e-02,8.759042188519647332e-02
1.465854729024471226e+00,5.925225719572082550e-01,1.528503293536568886e-01,1.554019564797042563e-01
1.345315350256069298e+00,6.778755682173193131e-01,1.586553145856919034e-01,1.571395471211508021e-01
1.609352480602893376e+00,6.716144466108081579e-01,1.986779132648391066e-01,1.964117320543865286e-01
1.915836894503011978e+00,8.625309686503308537e-01,3.464379046148836072e-01,3.480260797414661544e-01
8.547822355762498825e-01,7.425412962898135794e-01,9.921172338657685552e-02,9.628736737067281060e-02
1.223906139043924979e+00,8.850999455978866282e-01,1.888138038074017311e-01,1.853823485745883515e-01
1.627343103094189836e+00,8.888791139449397916e-01,2.835952460015219168e-01,2.812961951888535705e-01
