T,Pext,P,P_noisy
4.436544952540372151e+02,2.082350734332427692e+03,1.504692739741366131e+04,1.514240340555865077e+04
4.013248899967432521e+02,2.071188610041772336e+03,8.976440299076968586e+03,8.923657659990147295e+03
3.850948417293076318e+02,1.952403503956840495e+03,7.230499605997022627e+03,7.278198097078296087e+03
4.109856134033372541e+02,3.082906667316740368e+03,1.001892041413595871e+04,9.947601332378810184e+03
3.629266603709848482e+02,1.256765671629461849e+03,5.306681403466607662e+03,5.305395221645115271e+03
3.162398889202859209e+02,4.724506594766716262e+03,2.270922808790323415e+03,2.186697636154266092e+03
4.079278599660831333e+02,7.972674642005084934e+03,8.721775104991509579e+03,8.790454759058031414e+03
4.313994427530387838e+02,7.594834126168066177e+03,1.185324520523222782e+04,1.183272516074795021e+04
3.374806749487313482e+02,5.075661925547242390e+03,3.285254817937451207e+03,3.248954221821199553e+03
3.694972131966587767e+02,5.895932645777462312e+03,5.358430161933167255e+03,5.345142660263990365e+03
4.249923889168728692e+02,4.242044999799029029e+03,1.170814024677428642e+04,1.188119683838688798e+04
3.402366250260722040e+02,5.611018046106955808e+03,3.393101384266567493e+03,3.428499966409682656e+03
3.483324845972227877e+02,6.659012365016412332e+03,3.768152143394990617e+03,3.834454706867166806e+03
3.502257685802502465e+02,5.504200518415959777e+03,4.012082820408301359e+03,3.912861726631675083e+03
3.220303825829262223e+02,7.518819525978525235e+03,2.312857939035607615e+03,2.260843395181424967e+03
4.354970908934238878e+02,3.456929908613969019e+03,1.344228567397092775e+04,1.346551597949765164e+04
3.967406105466261579e+02,3.635267991717560108e+03,8.249981609416108768e+03,8.101737642224312367e+03
4.001943863681855191e+02,5.057254258377960468e+03,8.413331868755838514e+03,8.519463502016655184e+03
4.146293435338965878e+02,3.744856609842281159e+03,1.038247535814728872e+04,1.040376129431503614e+04
4.295755306936034117e+02,5.943276668554822209e+03,1.200354159794453153e+04,1.200184737257468805e+04
3.778231640191461906e+02,1.602721155240218195e+03,6.562494505119201676e+03,6.546411713627556310e+03
4.451125031699931469e+02,3.530201947645551627e+03,1.501358048007519392e+04,1.499459756705454674e+04
3.007470568505380015e+02,3.248229075984298561e+03,1.748934852396424958e+03,1.708404949281336940e+03
3.360490712923012779e+02,3.176202250138371255e+03,3.351890512389622927e+03,3.462471598446712505e+03
3.268816236391937196e+02,1.811383351165437489e+03,2.937214871374826089e+03,2.991658083831560361e+03
3.890326817723725981e+02,5.383905084618464571e+03,7.182262997077275941e+03,7.280982185158287393e+03
4.124120698594417718e+02,2.071255562633773479e+03,1.034713603265033089e+04,1.032263851688694194e+04
4.255315040444241959e+02,7.828459556495150537e+03,1.096753805157130955e+04,1.089715952985582953e+04
4.475174078164635603e+02,5.105179996414164634e+03,1.505784469693060237e+04,1.516565614150268266e+04
4.390796071407087311e+02,6.431343710423354423e+03,1.332209204499647058e+04,1.322483553815945925e+04
3.702950814390269443e+02,3.689068954340232267e+03,5.690924210520770430e+03,5.642059127797390829e+03
3.748742398792876998e+02,3.831108482518581241e+03,6.067507229104401631e+03,6.123835958490727535e+03
3.787344986400363496e+02,6.926260525557702749e+03,5.981010887720441133e+03,6.067058212349124915e+03
3.001879609941771605e+02,6.381078291035512848e+03,1.571477637338169643e+03,1.466384378900907450e+03
3.702060375241583756e+02,3.043113738934635876e+03,5.750963230093743732e+03,5.728787117011283044e+03
4.063256358165991742e+02,1.592002735098351877e+03,9.635443060065932514e+03,9.637267360445259328e+03
3.087578448826099020e+02,4.208493903109490020e+03,1.997613419366459993e+03,1.986623453778900057e+03
3.428976293057511384e+02,2.178893914247431894e+03,3.826437409943776402e+03,3.757613402051270896e+03
3.214143098796631648e+02,2.546512925199096571e+03,2.629777541816796202e+03,2.683201213822435420e+03
3.146906777470448446e+02,6.335513185709525715e+03,2.098811679922698659e+03,2.056603046885824369e+03
3.493410083196293954e+02,7.631302116311466307e+03,3.718398953548079589e+03,3.698858067790304631e+03
3.664161594802263835e+02,6.672945229865334113e+03,5.012961472780749318e+03,4.833400861695010462e+03
3.177908561810268111e+02,3.846846920839008817e+03,2.391699359973579249e+03,2.382543181278550037e+03
3.976227247354021870e+02,3.358267574656056695e+03,8.386373711167056172e+03,8.231398402805038131e+03
3.987513281856174672e+02,7.264975621423156554e+03,7.853133447024538327e+03,7.908944453827284633e+03
4.493503605092837461e+02,2.126098371054163636e+03,1.604301053637067162e+04,1.608182293977082918e+04
4.067085092725862410e+02,4.925798070655907395e+03,9.188660860141737430e+03,9.147730235904862639e+03
3.030058255003481236e+02,4.791346941830113792e+03,1.754444494112302436e+03,1.766886194539079270e+03
3.197223179129986761e+02,1.335045847680608858e+03,2.606360777238642640e+03,2.614569538375872980e+03
4.378940156449680785e+02,7.861547190395311191e+03,1.274436191644451901e+04,1.273217599490360772e+04
3.231150206201938886e+02,5.842608845101223778e+03,2.495842619896848191e+03,2.524199488866115189e+03
3.314315453680229666e+02,4.331930366839591443e+03,3.017326832094836845e+03,3.007036788099368550e+03
3.693385668242072484e+02,3.774401873824305312e+03,5.602058585897013472e+03,5.563678357103466624e+03
4.200904314906957779e+02,3.527288910961066904e+03,1.115212838378421293e+04,1.108847052744925531e+04
3.704307187329406474e+02,3.474351144558695978e+03,5.725355326887272895e+03,5.858202324534772742e+03
3.033436617423735129e+02,1.435633340405430772e+03,1.912188299717815653e+03,1.927151978479229456e+03
3.546453911293330066e+02,5.938897202783471585e+03,4.257412567884298369e+03,4.255333372161830994e+03
4.437811865617824765e+02,2.810302401882618142e+03,1.493285597679604689e+04,1.498985772510703464e+04
3.341371915102652110e+02,2.353017035948159446e+03,3.297085459826673286e+03,3.265691470249626946e+03
4.029943080624432241e+02,4.464555751564021193e+03,8.830281756500909978e+03,8.799391764245650847e+03
3.449632845430572843e+02,1.927160084541519154e+03,3.973516059161721387e+03,4.025998801319627546e+03
3.077242561807596530e+02,2.902170700852916525e+03,2.022325424835285730e+03,2.103647860549691359e+03
3.526612214608786076e+02,6.016940051146674705e+03,4.116102171720673141e+03,4.169021361744259593e+03
3.724453847294106481e+02,1.714323406379223798e+03,6.066941824303392423e+03,5.948602609635788212e+03
4.293568158754411570e+02,5.786755918184686379e+03,1.200821643797461547e+04,1.201232105092278289e+04
3.271752745399785454e+02,7.706778573934637279e+03,2.525840539026350598e+03,2.523507553289760381e+03
4.316030273590708930e+02,3.483807412015152750e+03,1.283144523078676502e+04,1.286705682812696068e+04
3.201214194154301822e+02,2.233171964239832505e+03,2.584691182199743253e+03,2.513862169117057419e+03
3.479599781905483269e+02,1.163129409571587530e+03,4.216895963499004210e+03,4.133003507178862492e+03
3.645515049226178803e+02,1.295046014304144137e+03,5.434295462472438885e+03,5.424501807152989386e+03
4.438905040452869457e+02,7.561080335797676526e+03,1.377403610781372845e+04,1.370289448182700289e+04
3.562494363656464316e+02,5.833777333912847098e+03,4.378990500280106971e+03,4.293827996342709412e+03
3.501343212041189759e+02,3.185323749593409502e+03,4.221821863404204123e+03,4.215745483228103694e+03
3.053616871472077605e+02,6.646892568548044437e+03,1.729054097388193895e+03,1.801979994522756670e+03
3.353837023058771365e+02,4.483476782720292249e+03,3.217943159258110882e+03,3.228119699677510198e+03
3.957349697334403800e+02,3.676883773124158779e+03,8.133957242346691601e+03,8.221939832437738005e+03
4.084188765956479870e+02,3.796660589184656146e+03,9.586413585748634432e+03,9.506759361108626763e+03
3.641987543077424334e+02,2.256122869466264547e+03,5.330710215185226843e+03,5.386177486220347419e+03
4.401747072341692046e+02,2.156067688978173464e+03,1.444419181040261901e+04,1.444262705657437073e+04
3.050635094801948526e+02,2.183046471856843709e+03,1.950142167911408023e+03,1.879830228185251372e+03
3.958717571777327748e+02,6.640778026161284288e+03,7.667475941406867605e+03,7.633581714741710130e+03
3.570530612195657909e+02,2.635291035732216642e+03,4.752547691527217467e+03,4.683786799030180191e+03
3.765671414323317663e+02,7.712006607388142584e+03,5.670757035356033157e+03,5.652903280548629482e+03
3.488683724962869519e+02,4.008963897625234040e+03,4.067808431289589407e+03,4.007860242786279741e+03
3.203418501009300030e+02,3.737062724080122280e+03,2.512966503427454882e+03,2.611940038186988204e+03
3.225974683237258205e+02,1.402159077881285839e+03,2.741464201779017003e+03,2.712295321455731028e+03
3.142012865475845160e+02,5.233585292072144512e+03,2.153462879931847510e+03,2.040117487642125070e+03
3.850975356590917045e+02,4.496278280019308113e+03,6.926159155040482801e+03,6.909916652743423583e+03
4.475438176773573105e+02,1.948696975007900619e+03,1.575171647053551533e+04,1.578148865598313932e+04
3.199626404245695426e+02,2.021986921179983256e+03,2.587356772120559526e+03,2.561440684760815657e+03
4.314205592704294077e+02,6.130982041875897266e+03,1.222941187026163789e+04,1.229671809829715312e+04
3.998847536672128626e+02,4.071004613666564637e+03,8.536695646280355504e+03,8.463890901288013993e+03
3.425818557907708168e+02,2.204154773548585581e+03,3.805111797530318654e+03,3.736726581605666979e+03
3.224061924127194629e+02,4.797770247879889212e+03,2.539369910995242662e+03,2.667037050277974231e+03
3.280169382872097117e+02,1.921862671018576748e+03,2.990386553076390555e+03,2.989949840904839220e+03
4.457565592590138976e+02,6.971335120650520366e+03,1.425191753536503711e+04,1.429396038353581571e+04
3.873626738945881129e+02,6.265798562015012067e+03,6.877900008440290549e+03,6.916283153997063891e+03
4.485439440344916875e+02,1.351646480816373241e+03,1.603450091925297056e+04,1.607931726123291992e+04
3.387650260371925697e+02,5.103908129021011518e+03,3.355082570881141692e+03,3.357731918479365959e+03
3.199997612197657872e+02,7.080943152467281834e+03,2.261863951128942972e+03,2.246066867548520804e+03
3.821405696109269456e+02,3.249907343179650525e+03,6.800557347857901732e+03,6.885382115448941477e+03
3.129691956938843873e+02,7.704796347998537385e+03,1.931813389119257408e+03,1.892346956784248960e+03
3.703507969835458198e+02,5.053062332807407984e+03,5.536208483263479138e+03,5.544628492669207844e+03
3.774070702230945358e+02,4.434913149229117153e+03,6.218634841867685282e+03,6.272030473256058031e+03
4.426604343843717970e+02,4.145477312605869884e+03,1.446291554235020521e+04,1.443104298282002856e+04
4.054729017890929299e+02,3.247610874024137956e+03,9.312030242122384152e+03,9.190424103691288110e+03
3.010621494422344426e+02,7.893611414806461653e+03,1.507572680106894268e+03,1.543159212652762790e+03
3.057382623783289546e+02,6.199866662959368114e+03,1.770175920853615253e+03,1.854682487199685511e+03
3.009496653219689506e+02,1.620739840517301218e+03,1.818051826635488624e+03,1.837538411863876490e+03
3.821251060928647689e+02,5.378850754897884144e+03,6.519799394352748095e+03,6.387167848731051890e+03
3.862481169607268043e+02,6.819769739606937947e+03,6.679536091904153182e+03,6.729446803764901233e+03
3.841476571001329603e+02,3.199723958462830069e+03,7.000108089936504257e+03,7.154517368052643178e+03
4.321480140444829772e+02,7.052494013972365792e+03,1.210518055653040574e+04,1.198298149830257898e+04
3.313572950807539428e+02,1.914331459183999641e+03,3.168582483373359082e+03,2.954756058903195935e+03
3.796262172083993960e+02,2.223320172031511902e+03,6.673034146402652368e+03,6.653310352637509823e+03
4.298716192699621388e+02,6.482104323453272627e+03,1.191717138076224728e+04,1.192277957743985644e+04
4.049049875099797760e+02,3.904605338992321322e+03,9.144240766030088707e+03,9.205325853395048398e+03
3.552097361233061861e+02,3.086064076699503403e+03,4.581481951866575400e+03,4.645498747266694409e+03
3.095591542294994838e+02,4.639705273723155187e+03,2.004689230160859779e+03,2.011755604987031802e+03
3.124491216121136858e+02,1.755453806382692846e+03,2.263860805897721093e+03,2.306163640539856715e+03
4.442432516966297840e+02,4.542673271688847308e+03,1.463738484280564990e+04,1.466354845716126147e+04
3.201568476761279953e+02,3.376264491042793907e+03,2.525663077574400631e+03,2.535235919528166960e+03
3.056959081425243880e+02,2.128050622226269297e+03,1.976427014025269500e+03,1.971822541788963235e+03
4.182394908427017981e+02,7.532477108395316463e+03,1.007636016962815302e+04,1.006422777584363939e+04
3.836187969600783845e+02,7.226189547745032542e+03,6.367172904410498631e+03,6.422230059168195112e+03
3.673638793549894217e+02,6.749120911173657987e+03,5.075219373228036602e+03,5.106926800640110741e+03
3.981361834699225710e+02,6.914995500346988592e+03,7.855176667992446710e+03,7.821610532677131232e+03
3.359549061060668578e+02,7.258750454310044006e+03,2.999832026249461251e+03,3.085490526969434086e+03
3.563163721850826846e+02,4.993766403638448537e+03,4.476390228047972414e+03,4.419395468173269364e+03
3.417394521122083688e+02,1.039112468324213069e+03,3.820820126697323303e+03,3.802669771023838621e+03
3.237073119499714267e+02,7.221010148525153454e+03,2.411464520943882690e+03,2.421980890444730903e+03
4.028475220052911823e+02,3.532636900756889645e+03,8.958301500028128430e+03,8.809373086554302063e+03
3.569940379362416252e+02,3.070307147816791712e+03,4.711435286593828096e+03,4.681852666315416172e+03
3.585989091200051462e+02,5.855775919996895936e+03,4.540877635265963363e+03,4.607767267953811825e+03
3.866764112582148414e+02,5.925009416615504961e+03,6.866717373435644731e+03,6.930395127510480052e+03
3.976591371053710873e+02,5.252926002924337809e+03,8.101006801024283959e+03,8.007612474684571680e+03
4.167564571859090847e+02,5.205945452437907079e+03,1.039223295471611709e+04,1.032736422708509053e+04
4.036860328115654397e+02,5.578717059219262410e+03,8.717838631496731978e+03,8.633685406537306335e+03
3.434309495748254335e+02,1.629531524953342796e+03,3.894179773454288807e+03,3.875741403416398498e+03
3.117450774627885153e+02,6.887446926410484593e+03,1.944918132529569903e+03,1.939901907737997362e+03
3.907396500577970642e+02,2.525289398087065820e+03,7.746880953156035503e+03,7.622303108116002477e+03
3.297109878202846858e+02,1.206020698010743217e+03,3.114945938372851742e+03,3.139780565841096632e+03
3.598371987715582918e+02,4.937849914159488435e+03,4.734623475708721344e+03,4.740213627216100576e+03
4.311494801400407368e+02,2.234181155352015139e+03,1.298278239869526806e+04,1.297706883832957647e+04
3.083490591754439833e+02,5.239996560042410238e+03,1.923542546931884772e+03,1.871021416019138769e+03
3.549531692134827381e+02,1.796677963922107438e+03,4.663696972662159169e+03,4.649345490927626997e+03
3.316991661590759577e+02,7.128145733725117680e+03,2.795574201611216267e+03,2.656661835070022335e+03
3.740033633913877225e+02,5.427708221268412672e+03,5.792595051880091887e+03,5.810671425059751527e+03
3.785183941621158965e+02,6.129565068121211880e+03,6.083882202331946246e+03,6.100381157478547721e+03
3.380973974579059131e+02,5.944851609105262469e+03,3.241668423525333765e+03,3.233425510544706412e+03
4.408708026080536797e+02,3.163604849306678261e+03,1.437217646511826206e+04,1.428008083226376948e+04
3.847723704800393989e+02,2.409942795167899021e+03,7.150769232793332776e+03,7.250181820625030923e+03
3.193366997984913951e+02,2.916867858620930747e+03,2.513453494596829387e+03,2.601674332304895870e+03
4.182984600516459182e+02,4.117844988269843270e+03,1.080347323541608785e+04,1.065732211108020783e+04
4.000152003224983446e+02,6.784094543302273451e+03,8.082275294005866272e+03,8.114585194110479279e+03
3.578140390858987985e+02,4.764776544044674665e+03,4.606896954457562970e+03,4.618824850610782960e+03
4.151425119791925908e+02,3.274899628184163703e+03,1.052734513663720281e+04,1.032705364366075628e+04
4.137652671456957023e+02,1.997963797038981284e+03,1.053437349549479950e+04,1.057478746707188839e+04
3.509128485478160542e+02,2.982653458492151003e+03,4.290817507231293348e+03,4.341595435632926637e+03
