T,Ea,n,n_noisy
2.743339117850476327e+02,5.284588500365926950e-02,9.911572737202260786e-02,9.744048660369586390e-02
1.717193493306666028e+02,7.640751228247551208e-02,3.496880132651224160e-02,3.163093723112932187e-02
1.147953385501094345e+02,2.699838728377567526e-02,2.200629890617181172e-02,2.269771169520122533e-02
4.074338886841232465e+02,7.042705202281664134e-02,1.718217491802980501e-01,1.647441194323409630e-01
1.334071717467707288e+02,6.406737282726442106e-02,2.356814279572075344e-02,1.787150418737429303e-02
3.575612610731923269e+02,1.925225719572082328e-02,1.660443992531319690e-01,1.685960263791793368e-01
3.254174267349518459e+02,2.778755682173193048e-02,1.529921557281015976e-01,1.514763882635604964e-01
3.958273281607715717e+02,2.716144466108082189e-02,1.816205745001046312e-01,1.793543932896520532e-01
4.775565052008032012e+02,4.625309686503308731e-02,2.125008608903803942e-01,2.140890360169629136e-01
1.946085961536666389e+02,3.425412962898136127e-02,6.418483804868561904e-02,6.126048203278157411e-02
2.930416370783799493e+02,4.850999455978866753e-02,1.170246715303450147e-01,1.135932162975316351e-01
4.006248274917839467e+02,4.888791139449398526e-02,1.808026654889136609e-01,1.785036146762452869e-01
1.809432674367127163e+02,7.935224993930332926e-02,3.798811702839832716e-02,4.100121997395632378e-02
1.368046493971296798e+02,4.504403257818778705e-02,2.433312722522049110e-02,2.463222690382650681e-02
1.552091946427486846e+02,7.349219880428424501e-02,3.003280293631689635e-02,2.405981501293534205e-02
4.726751943112463437e+02,7.654424195737077885e-02,2.048135435307713581e-01,2.032982589581253108e-01
4.157700812060802491e+02,7.006896365654681491e-02,1.770185289076998958e-01,1.802596485399564352e-01
1.801643402995365477e+02,6.639475971570499291e-02,3.758588914714819373e-02,4.693964886293258004e-02
1.063558919343955154e+02,6.484713675333932115e-02,1.771660505237122873e-02,1.200483509176147184e-02
3.551276046691892816e+02,3.737102767891023469e-02,1.635972623196648990e-01,1.652899387899075256e-01
2.287627520363073472e+02,6.310035308551546762e-02,6.095192646847850948e-02,5.965818508440172419e-02
1.911818454930183862e+02,6.836369867313085713e-02,4.158547591335989835e-02,4.571307309742116826e-02
1.798222549175231961e+02,4.133595953411880325e-02,4.675527027688443360e-02,4.900304516346476458e-02
2.888901454321638198e+02,5.924257958127234630e-02,1.028327544171654673e-01,1.101936389558695467e-01
2.369005815961518806e+02,2.642176751653547984e-02,1.043454950555491867e-01,1.069427495669222350e-01
4.760869167557880814e+02,1.980011711446399980e-02,2.016842048212912630e-01,1.989586382601467307e-01
3.263549909579745645e+02,7.726003873966812152e-02,1.132238445250253051e-01,1.105308786341288596e-01
4.600504578791520771e+02,4.907540409965659850e-02,2.063273128103403076e-01,2.083550633589259515e-01
4.698554661058262241e+02,6.762359107151746929e-02,2.067864530901605824e-01,2.087611690372835338e-01
4.600529960219400323e+02,7.661846673546361675e-02,1.981638805057816533e-01,2.101535668437086724e-01
2.993381962114932549e+02,5.845299932896648454e-02,1.109200233273447966e-01,1.193016869256727785e-01
3.333158258767624602e+02,6.374308346706077100e-02,1.293448620226677892e-01,1.234769702607925179e-01
3.137035606894794455e+02,2.758475569008426997e-02,1.474262279115788332e-01,1.491773518904466189e-01
1.081053922949315051e+02,6.095829009539379534e-02,1.766677252378586957e-02,1.101182821694291804e-02
4.785640230760225791e+02,7.157928284927725371e-02,2.095896202471226599e-01,2.013112357685260256e-01
1.604361412411201968e+02,2.650204190516575881e-02,5.030875258975067016e-02,5.402648259696422178e-02
3.213823642343253937e+02,1.859325025859684399e-02,1.521285842739480421e-01,1.548873219391738165e-01
3.730591427155351880e+02,6.435599144557498097e-02,1.551138751153449402e-01,1.499210361436598971e-01
4.145224452648342890e+02,1.142403993428236543e-02,1.794489340328322413e-01,1.876673677233249016e-01
3.168892718443381682e+02,1.919024148123442061e-02,1.503447772374811864e-01,1.454569275899797176e-01
3.556443516120558570e+02,3.453504351606948714e-02,1.649569324467937415e-01,1.591182905410603865e-01
4.308437437997066013e+02,2.410872135313429226e-02,1.918715602346543481e-01,1.951346513417544781e-01
3.574113427438461486e+02,7.660154594885527912e-02,1.346957895701614838e-01,1.358004822987392279e-01
3.667367262153986758e+02,4.739775936575638809e-02,1.641139497879204046e-01,1.633114097830762335e-01
4.416208224201774897e+02,2.962975899947545982e-02,1.973317685333548233e-01,1.969964393688500015e-01
1.293646667662130767e+02,1.153340654093996422e-02,5.083044485737169688e-02,5.194944881366433259e-02
3.074084203236632220e+02,4.860022606843074355e-02,1.267442736624038724e-01,1.260463737336597057e-01
1.106208095044967479e+02,4.777869515730687883e-02,1.688773395662782062e-02,1.602520961522263532e-02
1.605544685372518074e+02,3.467742360036658866e-02,4.093033814043128132e-02,3.145055469709903684e-02
1.114025656867839018e+02,4.613954588486246511e-02,1.696542592032236271e-02,1.025561909027402838e-02
4.464965986071551356e+02,4.627551786385917382e-02,2.013024142726864418e-01,2.043571621243002456e-01
2.318952872010956128e+02,2.406689460237987008e-02,1.037145201495388580e-01,1.001930156973053904e-01
3.084524829385305225e+02,7.220948723861490837e-02,1.049928253887470325e-01,1.077187916843055510e-01
4.149031751956362086e+02,4.095771421590815170e-02,1.893101382595593907e-01,1.954874577557876858e-01
3.755587298999139989e+02,3.625431887513980156e-02,1.735092505452466294e-01,1.717344964130044782e-01
4.705258241982431286e+02,2.165966521540055312e-02,2.014833685968391574e-01,2.028982175035545787e-01
2.959214754891966095e+02,2.658899539415138930e-02,1.388830315999150244e-01,1.492654138338084524e-01
3.809751260137576310e+02,5.515303715685059699e-02,1.669081755703098746e-01,1.703828537818775912e-01
4.471018675564016576e+02,3.069213945252231152e-02,1.993723814182738197e-01,2.085817505720305165e-01
1.428788092154193237e+02,2.411195897377652747e-02,4.144112063547212427e-02,4.910815590504252065e-02
2.879420635498887009e+02,4.600521195804462699e-02,1.162682475021366291e-01,1.200350492497423011e-01
1.351977033618000235e+02,6.220769787705513615e-02,2.383517926502322706e-02,2.327571045790449711e-02
3.227857448537015443e+02,2.741287099739914829e-02,1.518691409822516825e-01,1.476591733160739217e-01
2.253413385734588417e+02,3.364098677212634669e-02,8.718261899196644293e-02,8.162412904435460692e-02
4.361993092607929157e+02,1.001226811886575009e-02,1.841829201580956199e-01,1.866145648315019612e-01
2.873523478011367160e+02,4.374257466989288357e-02,1.183846493747246487e-01,1.207255662580986183e-01
1.651581202750960244e+02,7.195153695631684165e-02,3.272217946677197925e-02,3.184906842660847198e-02
4.493516540588138923e+02,7.347591640964387660e-02,1.939616421916714739e-01,1.982039740971044683e-01
2.703461986754223290e+02,6.570504277052334474e-02,8.467060661464011206e-02,8.164792104292437069e-02
1.078844968749783249e+02,2.443240737586405836e-02,2.044774277129081733e-02,2.599883811184676083e-02
2.074755434348038534e+02,3.337339890661399078e-02,7.461274874559041537e-02,7.481278406952102111e-02
2.532397687240005837e+02,1.576836913813298158e-02,1.216376562605731848e-01,1.214560233816703583e-01
1.104977282939289154e+02,4.854096838344281600e-02,1.691638081686088271e-02,1.691501433196355639e-02
1.560446140766128735e+02,5.660602716320111555e-02,2.971127943801435412e-02,2.921832305409173547e-02
2.186035475149507761e+02,2.588254301617098213e-02,9.272224215830784932e-02,1.051635635999514512e-01
2.350333180633646180e+02,7.388685742033236636e-02,6.006714442279365712e-02,5.200954527705563962e-02
2.750317857686594039e+02,4.921464171289800793e-02,1.035905607195957562e-01,1.044766734385047524e-01
2.190471257627519890e+02,2.784522480005965223e-02,9.046586219532670725e-02,9.668639314202200075e-02
2.282672965077615288e+02,3.232925182733872860e-02,9.102494898962022740e-02,9.461251425248283498e-02
2.848315099298621362e+02,5.722407201952090655e-02,1.019838576728324259e-01,1.004734478142960685e-01
2.407730985241150279e+02,3.644571045960370154e-02,9.457358171620153242e-02,1.032741868372857169e-01
3.999143791066564404e+02,2.181040946382992521e-02,1.813281298924600826e-01,1.759856656036316858e-01
4.124283259663192212e+02,4.299913522454875542e-02,1.879748792466108820e-01,1.814433985980197228e-01
1.070663855388227006e+02,2.479753185531240189e-02,1.980740899213149012e-02,2.264776180679354406e-02
1.648368847651282749e+02,5.779161466473436287e-02,3.270242323183490674e-02,2.543007422566977843e-02
1.407276575571498256e+02,3.972660817068671829e-02,2.727090712524667115e-02,1.538115836041359374e-02
2.411474802634298271e+02,2.848610152114463417e-02,1.047690227277291580e-01,1.091834559163691598e-01
2.425042213471427601e+02,2.072974015727225422e-02,1.132864078158623972e-01,1.170931593789645841e-01
3.997172381784010327e+02,1.835159104802277369e-02,1.796466752721330717e-01,1.833081095868503152e-01
3.918080502697308134e+02,1.954469197023899971e-02,1.777509335277796532e-01,1.753135778043590220e-01
4.529658930245569195e+02,3.593858193977397808e-02,2.026980064351245892e-01,2.036127370735713038e-01
3.731992081235877663e+02,3.713929943807769279e-02,1.722154318797894657e-01,1.673887989885772254e-01
3.382136561203581095e+02,6.456739503103718636e-02,1.319269163079036800e-01,1.405986723409669570e-01
4.977332805960358542e+02,3.363545014076407824e-02,2.149495761422741402e-01,2.189046973997963719e-01
3.567866860274807550e+02,1.187265001214631542e-02,1.623028527509247920e-01,1.660141331127758801e-01
2.557887032826600944e+02,3.013379784805555323e-02,1.125215622868089849e-01,1.027716385822758094e-01
2.219068580219759497e+02,1.475263975029164967e-02,1.055967559018454599e-01,1.096332661217948867e-01
1.143005343564386322e+02,3.337707010294327370e-02,1.884263737662855015e-02,2.631249748653534740e-02
4.776553528407738440e+02,4.500300161676329402e-02,2.123820677291410608e-01,2.184633781573779299e-01
4.010558413541739355e+02,2.935629360279839312e-02,1.838700071701336036e-01,1.878156588491161072e-01
2.508297896154056446e+02,1.656181313168052227e-02,1.201717849832925761e-01,1.201669991381442426e-01
4.500105635355089930e+02,5.148849061277533529e-02,2.021256851388553155e-01,2.004165209025801087e-01
4.051694121031435998e+02,6.673554040077553373e-02,1.730031332151980572e-01,1.760113416432924627e-01
2.860693465842765590e+02,6.648466665736184333e-02,9.445844624570692849e-02,9.637229302469374481e-02
4.823133379252965938e+02,3.735045615848623518e-02,2.120879060850212605e-01,2.132697787369505216e-01
4.569598100384299642e+02,4.167543413297984667e-02,2.049912898755393287e-01,2.034451661415942469e-01
2.784184890591253634e+02,6.830522263441310415e-02,8.802347652523986876e-02,9.642975916486702659e-02
2.708039742071916294e+02,5.023972470290019587e-02,9.944535671554831369e-02,9.360614025456838461e-02
1.606783400115255631e+02,3.080000211936807786e-02,4.504332013259530754e-02,4.493015785353488695e-02
1.409628512870617669e+02,7.021983406783892379e-02,2.602735781617012203e-02,2.312645345222364215e-02
2.428842343330445885e+02,7.805205872744150342e-02,6.284704382273512135e-02,6.800725906318941250e-02
1.858385289061688468e+02,6.690066817601220128e-02,3.966096255117878416e-02,4.681337008765018570e-02
1.274419501436979942e+02,5.514448757734227019e-02,2.136404268034582457e-02,2.758448688439716842e-02
3.941918969430269613e+02,7.362515545960084118e-02,1.612947979349867722e-01,1.650718338437792421e-01
4.844702506892292604e+02,7.246963127870621746e-02,2.120887966139127501e-01,2.050757867315127214e-01
3.749553524568174225e+02,3.806249553320810441e-02,1.727366613513730553e-01,1.831428248891046884e-01
4.629729912290179641e+02,7.240570439954646664e-02,2.016093941458632355e-01,2.041928745937364731e-01
4.481467765178684317e+02,5.875854554346489345e-02,1.995848367615060959e-01,1.990425205365220218e-01
3.584217476680096297e+02,3.216419994054020570e-02,1.668902271411768778e-01,1.669977301217505095e-01
3.090451646098788956e+02,6.504146261220791758e-02,1.114001406111211206e-01,1.097025449428631061e-01
2.431605569871282455e+02,2.942640854389123872e-02,1.050076821463572646e-01,1.071270850099763222e-01
2.979904702289179568e+02,1.463894746338015307e-02,1.419408828728223326e-01,1.434917219133753641e-01
2.285007806005995121e+02,2.022562230361608232e-02,1.054204446201880419e-01,1.036199443918545265e-01
1.688266709272027128e+02,1.335109805494980560e-02,7.488089376747598946e-02,6.203143658359860924e-02
2.981308020553178721e+02,1.465925052594916310e-02,1.420027628017585530e-01,1.418271561265186942e-01
3.644630033178666508e+02,2.326588730522567011e-02,1.695490271293510209e-01,1.719332069105485306e-01
3.341260480215695452e+02,1.801821727059908784e-02,1.570302514484796796e-01,1.596610906729413193e-01
3.951291172153285629e+02,4.179019108392920123e-02,1.807504783948212790e-01,1.799831533909428405e-01
2.343881053395709273e+02,2.066109258382672897e-02,1.085749940770207866e-01,1.108415679243378305e-01
1.000384162239982686e+02,6.364490146172235852e-02,1.632976463732493597e-02,2.147135933950981151e-02
1.850638094838372467e+02,5.498816667278924597e-02,4.176263732668440698e-02,3.941138591386507406e-02
2.158781499084566349e+02,2.796660078938553035e-02,8.807417361360883601e-02,9.540556884070197641e-02
3.212419468041563846e+02,7.516053963789745551e-02,1.113462963274120809e-01,1.015705048183074555e-01
2.557806061390372179e+02,1.647866747412721905e-02,1.227067412752643888e-01,1.164014986066690405e-01
3.630687520971017648e+02,2.712534886247311428e-02,1.693839312332674207e-01,1.648582064813903236e-01
1.895771674328265135e+02,3.581492716063332249e-02,5.871737908739507045e-02,4.649504554001736290e-02
2.872069138516409339e+02,7.287299172181566087e-02,9.055957419864402169e-02,8.556076109348008385e-02
1.008984578159493424e+02,4.922896368396274813e-02,1.499271817272121443e-02,2.123457805090312248e-02
3.745201591292330363e+02,5.827704312141347709e-02,1.608481669757435284e-01,1.670558123020064456e-01
4.461435060364696028e+02,5.665193438796242709e-02,1.993116543465364154e-01,1.997984466601674391e-01
4.434630483875730533e+02,7.176142168407860511e-02,1.916583113689433737e-01,2.002633212026332377e-01
4.498733596338537950e+02,2.952210790437424792e-02,1.997861578422153173e-01,2.009836089419462790e-01
1.784527959765743503e+02,6.478197753303767403e-02,3.706715892136395324e-02,3.457809913828268494e-02
4.925685154520168112e+02,1.316708384520926499e-02,2.006891574995057215e-01,2.018973113464198055e-01
3.205480222151663838e+02,2.570377604076902467e-02,1.513108756547414391e-01,1.506251426029219243e-01
1.742319161931531539e+02,3.880062516457000177e-02,4.553310012900716602e-02,4.921276743150715394e-02
1.364216249819665450e+02,3.345805323051490726e-02,2.842855811378884601e-02,2.091330491502184363e-02
1.283902708595862805e+02,1.559683132331250721e-02,4.390798198816872611e-02,4.890505670482487438e-02
3.547869343959289381e+02,7.525586144333318295e-02,1.339922917243119571e-01,1.316946580683693580e-01
3.514351782184811555e+02,6.043619338465818641e-02,1.445243340971720247e-01,1.488009491797233075e-01
4.147031261218409668e+02,3.960275441446441114e-02,1.893623856741047939e-01,1.816571846648728505e-01
3.634459511744025235e+02,3.094319255502850363e-02,1.692918276469143057e-01,1.671955343696528706e-01
3.077614425609062891e+02,1.615550597222201873e-02,1.462301236887699474e-01,1.466204397905210288e-01
1.651286583221264834e+02,6.797695755174963661e-02,3.252234131477606954e-02,3.702960445953189239e-02
3.937895388182989223e+02,2.841215766410873367e-02,1.811227450481515122e-01,1.750350897022922292e-01
1.016243116701037934e+02,7.621996883449606852e-02,1.770001980506252792e-02,2.603724108460631070e-02
3.641222530490279041e+02,2.942324097071452593e-02,1.697375971444582132e-01,1.721509145194757839e-01
1.661242562540527672e+02,7.901000655323611732e-02,3.355486378992589280e-02,3.092598669791035704e-02
1.635250001976448004e+02,6.805076815873346840e-02,3.203306906315174507e-02,3.811957923409214910e-02
