E,P
6.281256251250249892e+07,2.125068285830389037e-01
6.285257051410282403e+07,2.125622926602130369e-01
6.289257851570314169e+07,2.126176813203614901e-01
6.293258651730345935e+07,2.126729946464203935e-01
6.297259451890378445e+07,2.127282327212931257e-01
6.301260252050410211e+07,2.127833956278500638e-01
6.305261052210441977e+07,2.128384834489285282e-01
6.309261852370474488e+07,2.128934962673324216e-01
6.313262652530506253e+07,2.129484341658322011e-01
6.317263452690538019e+07,2.130032972271646008e-01
6.321264252850570530e+07,2.130580855340325763e-01
6.325265053010602295e+07,2.131127991691049439e-01
6.329265853170634061e+07,2.131674382150164082e-01
6.333266653330666572e+07,2.132220027543672014e-01
6.337267453490698338e+07,2.132764928697230278e-01
6.341268253650730103e+07,2.133309086436148694e-01
6.345269053810762614e+07,2.133852501585387917e-01
6.349269853970794380e+07,2.134395174969557774e-01
6.353270654130826145e+07,2.134937107412914759e-01
6.357271454290858656e+07,2.135478299739362318e-01
6.361272254450890422e+07,2.136018752772446960e-01
6.365273054610922188e+07,2.136558467335357980e-01
6.369273854770954698e+07,2.137097444250925238e-01
6.373274654930986464e+07,2.137635684341616937e-01
6.377275455091018230e+07,2.138173188429539351e-01
6.381276255251050740e+07,2.138709957336434042e-01
6.385277055411082506e+07,2.139245991883675646e-01
6.389277855571114272e+07,2.139781292892272424e-01
6.393278655731146783e+07,2.140315861182861823e-01
6.397279455891178548e+07,2.140849697575710753e-01
6.401280256051210314e+07,2.141382802890713921e-01
6.405281056211242825e+07,2.141915177947391058e-01
6.409281856371274590e+07,2.142446823564885527e-01
6.413282656531306356e+07,2.142977740561964051e-01
6.417283456691338122e+07,2.143507929757013653e-01
6.421284256851370633e+07,2.144037391968039996e-01
6.425285057011402398e+07,2.144566128012667106e-01
6.429285857171434164e+07,2.145094138708134035e-01
6.433286657331466675e+07,2.145621424871295702e-01
6.437287457491498441e+07,2.146147987318618167e-01
6.441288257651530206e+07,2.146673826866179469e-01
6.445289057811562717e+07,2.147198944329667125e-01
6.449289857971594483e+07,2.147723340524377023e-01
6.453290658131626248e+07,2.148247016265210918e-01
6.457291458291658759e+07,2.148769972366676162e-01
6.461292258451690525e+07,2.149292209642883478e-01
6.465293058611722291e+07,2.149813728907545018e-01
6.469293858771754801e+07,2.150334530973973535e-01
6.473294658931786567e+07,2.150854616655080431e-01
6.477295459091818333e+07,2.151373986763374935e-01
6.481296259251850843e+07,2.151892642110961318e-01
6.485297059411882609e+07,2.152410583509538899e-01
6.489297859571914375e+07,2.152927811770399269e-01
6.493298659731946886e+07,2.153444327704425454e-01
6.497299459891978651e+07,2.153960132122090254e-01
6.501300260052010417e+07,2.154475225833455132e-01
6.505301060212042928e+07,2.154989609648167992e-01
6.509301860372074693e+07,2.155503284375462347e-01
6.513302660532106459e+07,2.156016250824155378e-01
6.517303460692138970e+07,2.156528509802647375e-01
6.521304260852170736e+07,2.157040062118918966e-01
6.525305061012202501e+07,2.157550908580530558e-01
6.529305861172235012e+07,2.158061049994621505e-01
6.533306661332266778e+07,2.158570487167906227e-01
6.537307461492298543e+07,2.159079220906676422e-01
6.541308261652331054e+07,2.159587252016796355e-01
6.545309061812362820e+07,2.160094581303702854e-01
6.549309861972394586e+07,2.160601209572404480e-01
6.553310662132426351e+07,2.161107137627479025e-01
6.557311462292458862e+07,2.161612366273072683e-01
6.561312262452490628e+07,2.162116896312898939e-01
6.565313062612522393e+07,2.162620728550235794e-01
6.569313862772554904e+07,2.163123863787926593e-01
6.573314662932586670e+07,2.163626302828376702e-01
6.577315463092618436e+07,2.164128046473553224e-01
6.581316263252650946e+07,2.164629095524983338e-01
6.585317063412682712e+07,2.165129450783752907e-01
6.589317863572714478e+07,2.165629113050505650e-01
6.593318663732746989e+07,2.166128083125440362e-01
6.597319463892778754e+07,2.166626361808311196e-01
6.601320264052810520e+07,2.167123949898425717e-01
6.605321064212843031e+07,2.167620848194644068e-01
6.609321864372874796e+07,2.168117057495375921e-01
6.613322664532906562e+07,2.168612578598581586e-01
6.617323464692939073e+07,2.169107412301768956e-01
6.621324264852970839e+07,2.169601559401992952e-01
6.625325065013002604e+07,2.170095020695854138e-01
6.629325865173035115e+07,2.170587796979497608e-01
6.633326665333066881e+07,2.171079889048611045e-01
6.637327465493098646e+07,2.171571297698424441e-01
6.641328265653131157e+07,2.172062023723707880e-01
6.645329065813162923e+07,2.172552067918770702e-01
6.649329865973194689e+07,2.173041431077460672e-01
6.653330666133227199e+07,2.173530113993162038e-01
6.657331466293258965e+07,2.174018117458794697e-01
6.661332266453290731e+07,2.174505442266812527e-01
6.665333066613323241e+07,2.174992089209203117e-01
6.669333866773355007e+07,2.175478059077484982e-01
6.673334666933386773e+07,2.175963352662708405e-01
6.677335467093418539e+07,2.176447970755451822e-01
6.681336267253451049e+07,2.176931914145823210e-01
6.685337067413482815e+07,2.177415183623456207e-01
6.689337867573514581e+07,2.177897779977511772e-01
6.693338667733547091e+07,2.178379703996674022e-01
6.697339467893578857e+07,2.178860956469151899e-01
6.701340268053610623e+07,2.179341538182675564e-01
6.705341068213643134e+07,2.179821449924496668e-01
6.709341868373674899e+07,2.180300692481387248e-01
6.713342668533706665e+07,2.180779266639637781e-01
6.717343468693739176e+07,2.181257173185055798e-01
6.721344268853771687e+07,2.181734412902966713e-01
6.725345069013802707e+07,2.182210986578209666e-01
6.729345869173835218e+07,2.182686894995139737e-01
6.733346669333867729e+07,2.183162138937624064e-01
6.737347469493898749e+07,2.183636719189041286e-01
6.741348269653931260e+07,2.184110636532282379e-01
6.745349069813962281e+07,2.184583891749746765e-01
6.749349869973994792e+07,2.185056485623343425e-01
6.753350670134027302e+07,2.185528418934488126e-01
6.757351470294058323e+07,2.185999692464103694e-01
6.761352270454090834e+07,2.186470306992617796e-01
6.765353070614123344e+07,2.186940263299962939e-01
6.769353870774154365e+07,2.187409562165573973e-01
6.773354670934186876e+07,2.187878204368389201e-01
6.777355471094219387e+07,2.188346190686846771e-01
6.781356271254250407e+07,2.188813521898884951e-01
6.785357071414282918e+07,2.189280198781941855e-01
6.789357871574315429e+07,2.189746222112952390e-01
6.793358671734346449e+07,2.190211592668348806e-01
6.797359471894378960e+07,2.190676311224059591e-01
6.801360272054411471e+07,2.191140378555507529e-01
6.805361072214442492e+07,2.191603795437608582e-01
6.809361872374475002e+07,2.192066562644772454e-01
6.813362672534507513e+07,2.192528680950900088e-01
6.817363472694538534e+07,2.192990151129382836e-01
6.821364272854571044e+07,2.193450973953102734e-01
6.825365073014603555e+07,2.193911150194428894e-01
6.829365873174634576e+07,2.194370680625219450e-01
6.833366673334667087e+07,2.194829566016819056e-01
6.837367473494699597e+07,2.195287807140057501e-01
6.841368273654730618e+07,2.195745404765249154e-01
6.845369073814763129e+07,2.196202359662193238e-01
6.849369873974795640e+07,2.196658672600171058e-01
6.853370674134826660e+07,2.197114344347944892e-01
6.857371474294859171e+07,2.197569375673759928e-01
6.861372274454891682e+07,2.198023767345339274e-01
6.865373074614922702e+07,2.198477520129885621e-01
6.869373874774955213e+07,2.198930634794080408e-01
6.873374674934987724e+07,2.199383112104081328e-01
6.877375475095018744e+07,2.199834952825522050e-01
6.881376275255051255e+07,2.200286157723512215e-01
6.885377075415083766e+07,2.200736727562635497e-01
6.889377875575114787e+07,2.201186663106948216e-01
6.893378675735147297e+07,2.201635965119980165e-01
6.897379475895179808e+07,2.202084634364732396e-01
6.901380276055210829e+07,2.202532671603675551e-01
6.905381076215243340e+07,2.202980077598752084e-01
6.909381876375275850e+07,2.203426853111371264e-01
6.913382676535306871e+07,2.203872998902411395e-01
6.917383476695339382e+07,2.204318515732217876e-01
6.921384276855371892e+07,2.204763404360602086e-01
6.925385077015402913e+07,2.205207665546840279e-01
6.929385877175435424e+07,2.205651300049674135e-01
6.933386677335467935e+07,2.206094308627308265e-01
6.937387477495498955e+07,2.206536692037410485e-01
6.941388277655531466e+07,2.206978451037109878e-01
6.945389077815563977e+07,2.207419586382997068e-01
6.949389877975594997e+07,2.207860098831122830e-01
6.953390678135627508e+07,2.208299989136997266e-01
6.957391478295660019e+07,2.208739258055588961e-01
6.961392278455691040e+07,2.209177906341324160e-01
6.965393078615723550e+07,2.209615934748086485e-01
6.969393878775756061e+07,2.210053344029214717e-01
6.973394678935787082e+07,2.210490134937503626e-01
6.977395479095819592e+07,2.210926308225202586e-01
6.981396279255852103e+07,2.211361864644013908e-01
6.985397079415883124e+07,2.211796804945093120e-01
6.989397879575915635e+07,2.212231129879048130e-01
6.993398679735948145e+07,2.212664840195937843e-01
6.997399479895979166e+07,2.213097936645271047e-01
7.001400280056011677e+07,2.213530419976007524e-01
7.005401080216042697e+07,2.213962290936555000e-01
7.009401880376075208e+07,2.214393550274769695e-01
7.013402680536107719e+07,2.214824198737955496e-01
7.017403480696138740e+07,2.215254237072862287e-01
7.021404280856171250e+07,2.215683666025686505e-01
7.025405081016203761e+07,2.216112486342069476e-01
7.029405881176234782e+07,2.216540698767096862e-01
7.033406681336267292e+07,2.216968304045298099e-01
7.037407481496299803e+07,2.217395302920645295e-01
7.041408281656330824e+07,2.217821696136553222e-01
7.045409081816363335e+07,2.218247484435877936e-01
7.049409881976395845e+07,2.218672668560915662e-01
7.053410682136426866e+07,2.219097249253403625e-01
7.057411482296459377e+07,2.219521227254518114e-01
7.061412282456491888e+07,2.219944603304873365e-01
7.065413082616522908e+07,2.220367378144521842e-01
7.069413882776555419e+07,2.220789552512954235e-01
7.073414682936587930e+07,2.221211127149096132e-01
7.077415483096618950e+07,2.221632102791309959e-01
7.081416283256651461e+07,2.222052480177393041e-01
7.085417083416683972e+07,2.222472260044577042e-01
7.089417883576714993e+07,2.222891443129527689e-01
7.093418683736747503e+07,2.223310030168343665e-01
7.097419483896780014e+07,2.223728021896556328e-01
7.101420284056811035e+07,2.224145419049128325e-01
7.105421084216843545e+07,2.224562222360453867e-01
7.109421884376876056e+07,2.224978432564357622e-01
7.113422684536907077e+07,2.225394050394093881e-01
7.117423484696939588e+07,2.225809076582346280e-01
7.121424284856972098e+07,2.226223511861226967e-01
7.125425085017003119e+07,2.226637356962275771e-01
7.129425885177035630e+07,2.227050612616460756e-01
7.133426685337068141e+07,2.227463279554175446e-01
7.137427485497099161e+07,2.227875358505239656e-01
7.141428285657131672e+07,2.228286850198899216e-01
7.145429085817164183e+07,2.228697755363824584e-01
7.149429885977195203e+07,2.229108074728110012e-01
7.153430686137227714e+07,2.229517809019273544e-01
7.157431486297260225e+07,2.229926958964256467e-01
7.161432286457291245e+07,2.230335525289421916e-01
7.165433086617323756e+07,2.230743508720555712e-01
7.169433886777356267e+07,2.231150909982864139e-01
7.173434686937387288e+07,2.231557729800974221e-01
7.177435487097419798e+07,2.231963968898933448e-01
7.181436287257452309e+07,2.232369628000208384e-01
7.185437087417483330e+07,2.232774707827684391e-01
7.189437887577515841e+07,2.233179209103666185e-01
7.193438687737548351e+07,2.233583132549875061e-01
7.197439487897579372e+07,2.233986478887450278e-01
7.201440288057611883e+07,2.234389248836947117e-01
7.205441088217644393e+07,2.234791443118337995e-01
7.209441888377675414e+07,2.235193062451009960e-01
7.213442688537707925e+07,2.235594107553765808e-01
7.217443488697740436e+07,2.235994579144822414e-01
7.221444288857771456e+07,2.236394477941810455e-01
7.225445089017803967e+07,2.236793804661774965e-01
7.229445889177836478e+07,2.237192560021173116e-01
7.233446689337867498e+07,2.237590744735874493e-01
7.237447489497900009e+07,2.237988359521160819e-01
7.241448289657932520e+07,2.238385405091725400e-01
7.245449089817963541e+07,2.238781882161672010e-01
7.249449889977996051e+07,2.239177791444515175e-01
7.253450690138028562e+07,2.239573133653179060e-01
7.257451490298059583e+07,2.239967909499996912e-01
7.261452290458092093e+07,2.240362119696711618e-01
7.265453090618124604e+07,2.240755764954474039e-01
7.269453890778155625e+07,2.241148845983842730e-01
7.273454690938188136e+07,2.241541363494784500e-01
7.277455491098219156e+07,2.241933318196671909e-01
7.281456291258251667e+07,2.242324710798284937e-01
7.285457091418284178e+07,2.242715542007809593e-01
7.289457891578315198e+07,2.243105812532836807e-01
7.293458691738347709e+07,2.243495523080363263e-01
7.297459491898380220e+07,2.243884674356790010e-01
7.301460292058411241e+07,2.244273267067922462e-01
7.305461092218443751e+07,2.244661301918969287e-01
7.309461892378476262e+07,2.245048779614543244e-01
7.313462692538507283e+07,2.245435700858659234e-01
7.317463492698539793e+07,2.245822066354735413e-01
7.321464292858572304e+07,2.246207876805590975e-01
7.325465093018603325e+07,2.246593132913447255e-01
7.329465893178635836e+07,2.246977835379926902e-01
7.333466693338668346e+07,2.247361984906052768e-01
7.337467493498699367e+07,2.247745582192248459e-01
7.341468293658731878e+07,2.248128627938337509e-01
7.345469093818764389e+07,2.248511122843542542e-01
7.349469893978795409e+07,2.248893067606485552e-01
7.353470694138827920e+07,2.249274462925187346e-01
7.357471494298860431e+07,2.249655309497066991e-01
7.361472294458891451e+07,2.250035608018940703e-01
7.365473094618923962e+07,2.250415359187023512e-01
7.369473894778956473e+07,2.250794563696926487e-01
7.373474694938987494e+07,2.251173222243657845e-01
7.377475495099020004e+07,2.251551335521622677e-01
7.381476295259052515e+07,2.251928904224620998e-01
7.385477095419083536e+07,2.252305929045849142e-01
7.389477895579116046e+07,2.252682410677898928e-01
7.393478695739148557e+07,2.253058349812755989e-01
7.397479495899179578e+07,2.253433747141801724e-01
7.401480296059212089e+07,2.253808603355811069e-01
7.405481096219244599e+07,2.254182919144953057e-01
7.409481896379275620e+07,2.254556695198789151e-01
7.413482696539308131e+07,2.254929932206275744e-01
7.417483496699340641e+07,2.255302630855760826e-01
7.421484296859371662e+07,2.255674791834984538e-01
7.425485097019404173e+07,2.256046415831080287e-01
7.429485897179436684e+07,2.256417503530572244e-01
7.433486697339467704e+07,2.256788055619376177e-01
7.437487497499500215e+07,2.257158072782800007e-01
7.441488297659532726e+07,2.257527555705540756e-01
7.445489097819563746e+07,2.257896505071687321e-01
7.449489897979596257e+07,2.258264921564717975e-01
7.453490698139628768e+07,2.258632805867501481e-01
7.457491498299659789e+07,2.259000158662295421e-01
7.461492298459692299e+07,2.259366980630747312e-01
7.465493098619724810e+07,2.259733272453893216e-01
7.469493898779755831e+07,2.260099034812158014e-01
7.473494698939788342e+07,2.260464268385355135e-01
7.477495499099820852e+07,2.260828973852685442e-01
