t,N1,N2,dN1_dt,dN1_dt_noisy
1.335852411647032589e+01,6.246646879998214530e+01,5.818142420870468356e+01,-1.893695343440411349e-01,-1.295407635649875877e-01
1.336963769726605733e+01,6.246436551401123438e+01,5.818747428252061127e+01,-1.891392084513192628e-01,-2.417914544461987059e-01
1.338075127806179054e+01,6.246226479507848950e+01,5.819350396172303164e+01,-1.889076965147324927e-01,-6.065940931281585402e-02
1.339186485885752376e+01,6.246016665601855777e+01,5.819951331364376301e+01,-1.886750121059757035e-01,-1.433152167598461535e-02
1.340297843965325519e+01,6.245807110954142161e+01,5.820550240542711862e+01,-1.884411687153964010e-01,-3.974821187401206268e-01
1.341409202044898841e+01,6.245597816823237736e+01,5.821147130402989234e+01,-1.882061797520346857e-01,-5.032552916980492785e-01
1.342520560124471984e+01,6.245388784455204956e+01,5.821742007622135873e+01,-1.879700585436818727e-01,-2.373995401331024935e-01
1.343631918204045306e+01,6.245180015083638381e+01,5.822334878858328722e+01,-1.877328183369328940e-01,-1.419844368606791030e-01
1.344743276283618449e+01,6.244971509929666809e+01,5.822925750750991369e+01,-1.874944722972493594e-01,-1.042771209643510999e-01
1.345854634363191771e+01,6.244763270201949013e+01,5.823514629920795471e+01,-1.872550335089924189e-01,-9.383059338531474225e-02
1.346965992442764914e+01,6.244555297096678714e+01,5.824101522969663591e+01,-1.870145149754760538e-01,-9.084729663747992401e-02
1.348077350522338236e+01,6.244347591797580321e+01,5.824686436480763518e+01,-1.867729296190319133e-01,-2.602328330724433259e-01
1.349188708601911380e+01,6.244140155475911058e+01,5.825269377018513239e+01,-1.865302902810563879e-01,-1.144379490689468315e-01
1.350300066681484701e+01,6.243932989290462388e+01,5.825850351128578097e+01,-1.862866097220496897e-01,-2.429621622006065962e-01
1.351411424761057845e+01,6.243726094387555747e+01,5.826429365337871502e+01,-1.860419006216726956e-01,-3.287418854701807946e-01
1.352522782840631166e+01,6.243519471901047524e+01,5.827006426154557772e+01,-1.857961755788180014e-01,-1.634988046937858597e-01
1.353634140920204310e+01,6.243313122952324790e+01,5.827581540068045030e+01,-1.855494471116143629e-01,-4.795387751673965693e-02
1.354745498999777631e+01,6.243107048650307433e+01,5.828154713548993726e+01,-1.853017276575279482e-01,-2.422910552150562280e-01
1.355856857079350952e+01,6.242901250091449583e+01,5.828725953049310249e+01,-1.850530295733747721e-01,-2.732008088674892088e-02
1.356968215158924096e+01,6.242695728359734630e+01,5.829295265002150472e+01,-1.848033651353953033e-01,-4.751321844463848865e-02
1.358079573238497417e+01,6.242490484526682337e+01,5.829862655821917627e+01,-1.845527465392891031e-01,-1.424291122889363714e-01
1.359190931318070561e+01,6.242285519651341730e+01,5.830428131904263722e+01,-1.843011859002663400e-01,-1.339807657162965238e-01
1.360302289397643882e+01,6.242080834780296072e+01,5.830991699626089542e+01,-1.840486952530859810e-01,-6.393098688516020423e-02
1.361413647477217026e+01,6.241876430947661447e+01,5.831553365345543227e+01,-1.837952865521694790e-01,-2.547756669857198508e-01
1.362525005556790347e+01,6.241672309175084621e+01,5.832113135402021697e+01,-1.835409716715323825e-01,-2.656394377813103835e-01
1.363636363636363491e+01,6.241468470471746599e+01,5.832671016116169938e+01,-1.832857624049468726e-01,-2.490601463301209684e-01
1.364747721715936812e+01,6.241264915834361204e+01,5.833227013789881710e+01,-1.830296704659177820e-01,-2.809478152720001343e-01
1.365859079795509956e+01,6.241061646247172234e+01,5.833781134706298843e+01,-1.827727074877723012e-01,-2.555709782346816117e-01
1.366970437875083277e+01,6.240858662681959146e+01,5.834333385129811234e+01,-1.825148850236830711e-01,-3.340438302858318442e-01
1.368081795954656421e+01,6.240655966098031371e+01,5.834883771306056843e+01,-1.822562145467321315e-01,9.648551820339079654e-03
1.369193154034229742e+01,6.240453557442232579e+01,5.835432299461922412e+01,-1.819967074499562187e-01,-2.038819402251265678e-01
1.370304512113802886e+01,6.240251437648939259e+01,5.835978975805543456e+01,-1.817363750463707461e-01,-3.875455410276323343e-01
1.371415870193376207e+01,6.240049607640057872e+01,5.836523806526302138e+01,-1.814752285690621747e-01,-1.788095193450382203e-01
1.372527228272949529e+01,6.239848068325029828e+01,5.837066797794830109e+01,-1.812132791711871249e-01,-2.371978536730397769e-01
1.373638586352522672e+01,6.239646820600827937e+01,5.837607955763007794e+01,-1.809505379260700764e-01,-3.079245410397368765e-01
1.374749944432095994e+01,6.239445865351959242e+01,5.838147286563962268e+01,-1.806870158272024796e-01,-1.759608158128347921e-01
1.375861302511669138e+01,6.239245203450460053e+01,5.838684796312070802e+01,-1.804227237883218038e-01,-1.663368070825582690e-01
1.376972660591242459e+01,6.239044835755902341e+01,5.839220491102957311e+01,-1.801576726434399589e-01,-4.012660683724116328e-01
1.378084018670815603e+01,6.238844763115388758e+01,5.839754377013495201e+01,-1.798918731468974741e-01,-1.682238782223111628e-01
1.379195376750388924e+01,6.238644986363555489e+01,5.840286460101805233e+01,-1.796253359734194532e-01,-2.736977007372498605e-01
1.380306734829962068e+01,6.238445506322570822e+01,5.840816746407256943e+01,-1.793580717181377793e-01,-1.439251980852870316e-01
1.381418092909535389e+01,6.238246323802135151e+01,5.841345241950468647e+01,-1.790900908966612803e-01,-1.742316971062956021e-01
1.382529450989108533e+01,6.238047439599482402e+01,5.841871952733305307e+01,-1.788214039451156978e-01,-1.793095080870839575e-01
1.383640809068681854e+01,6.237848854499377893e+01,5.842396884738882790e+01,-1.785520212201650025e-01,-1.954575083197843954e-01
1.384752167148254998e+01,6.237650569287600888e+01,5.842920043938661934e+01,-1.782819530657233642e-01,-2.272089857604495666e-01
1.385863525227828319e+01,6.237452584797144084e+01,5.843441436307808345e+01,-1.780112100311592727e-01,-2.519029243510391147e-01
1.386974883307401463e+01,6.237254901755471792e+01,5.843961067739265047e+01,-1.777398021101426195e-01,-2.835870232677929481e-01
1.388086241386974784e+01,6.237057520863822191e+01,5.844478944098956674e+01,-1.774677391479917432e-01,-1.383673118118427248e-01
1.389197599466548105e+01,6.236860442814835181e+01,5.844995071236184714e+01,-1.771950309300738269e-01,-1.144877102608047453e-01
1.390308957546121249e+01,6.236663668292551677e+01,5.845509454983625375e+01,-1.769216871818297676e-01,-1.980288013719154194e-01
1.391420315625694570e+01,6.236467197972415022e+01,5.846022101157330297e+01,-1.766477175688754286e-01,-2.324518003473667327e-01
1.392531673705267714e+01,6.236271032521270996e+01,5.846533015556728685e+01,-1.763731316969758822e-01,-1.280564170005717151e-01
1.393643031784841035e+01,6.236075172597366389e+01,5.847042203964623042e+01,-1.760979391121004767e-01,-1.379290847233685391e-01
1.394754389864414179e+01,6.235879618850350425e+01,5.847549672147194144e+01,-1.758221493004725744e-01,-1.962815595613327246e-01
1.395865747943987500e+01,6.235684371921274050e+01,5.848055425853996070e+01,-1.755457716885961972e-01,-1.034269725115194438e-02
1.396977106023560644e+01,6.235489432442590640e+01,5.848559470817960459e+01,-1.752688156433075406e-01,-1.415891174832815402e-01
1.398088464103133965e+01,6.235294801038154588e+01,5.849061812755393674e+01,-1.749912904717847439e-01,-1.173554666921521883e-01
1.399199822182707109e+01,6.235100478323222717e+01,5.849562457365978219e+01,-1.747132054216056218e-01,-8.262055651578693871e-02
1.400311180262280430e+01,6.234906464904453571e+01,5.850061410332772027e+01,-1.744345696807672041e-01,-1.212171577200906458e-01
1.401422538341853574e+01,6.234712761379908130e+01,5.850558677322209178e+01,-1.741553923777479085e-01,-2.980464319823745711e-01
1.402533896421426896e+01,6.234519368339049095e+01,5.851054263984099180e+01,-1.738756825815297447e-01,5.854110861456113257e-02
1.403645254501000039e+01,6.234326286362739467e+01,5.851548175951627684e+01,-1.735954493016027556e-01,-3.826244348523865080e-01
1.404756612580573361e+01,6.234133516023246813e+01,5.852040418841355063e+01,-1.733147014880600523e-01,-3.051352624259001667e-01
1.405867970660146682e+01,6.233941057884238290e+01,5.852530998253218542e+01,-1.730334480315924850e-01,-2.102815790332549228e-01
1.406979328739719826e+01,6.233748912500784911e+01,5.853019919770530066e+01,-1.727516977635401574e-01,-9.597931744022343559e-02
1.408090686819293147e+01,6.233557080419358698e+01,5.853507188959978436e+01,-1.724694594559226246e-01,-2.440693964313385145e-01
1.409202044898866291e+01,6.233365562177832686e+01,5.853992811371627880e+01,-1.721867418214566570e-01,-2.586244430545623363e-01
1.410313402978439612e+01,6.233174358305483764e+01,5.854476792538917351e+01,-1.719035535136361759e-01,-2.666667115102811514e-01
1.411424761058012756e+01,6.232983469322989123e+01,5.854959137978662653e+01,-1.716199031267269248e-01,-1.975439110763395900e-01
1.412536119137586077e+01,6.232792895742427675e+01,5.855439853191054311e+01,-1.713357991958064375e-01,-3.193150385595355800e-01
1.413647477217159221e+01,6.232602638067282186e+01,5.855918943659659703e+01,-1.710512501968146637e-01,-3.948671445629775567e-01
1.414758835296732542e+01,6.232412696792435725e+01,5.856396414851421639e+01,-1.707662645465894968e-01,-1.425033172608434484e-01
1.415870193376305686e+01,6.232223072404173081e+01,5.856872272216658359e+01,-1.704808506028605564e-01,-1.995105857446340114e-01
1.416981551455879007e+01,6.232033765380181478e+01,5.857346521189063537e+01,-1.701950166643406703e-01,-3.044522553294625178e-01
1.418092909535452151e+01,6.231844776189551283e+01,5.857819167185707698e+01,-1.699087709707320926e-01,-1.483571203055105425e-01
1.419204267615025472e+01,6.231656105292772452e+01,5.858290215607034668e+01,-1.696221217027433781e-01,-1.295884165263893884e-01
1.420315625694598616e+01,6.231467753141738086e+01,5.858759671836867966e+01,-1.693350769821577728e-01,-3.410851586325393536e-01
1.421426983774171937e+01,6.231279720179743720e+01,5.859227541242402992e+01,-1.690476448718500890e-01,-1.561485555499580458e-01
1.422538341853745081e+01,6.231092006841485897e+01,5.859693829174211999e+01,-1.687598333758035807e-01,-1.282574436195252632e-01
1.423649699933318402e+01,6.230904613553062887e+01,5.860158540966245511e+01,-1.684716504391774450e-01,-7.919834092628573463e-02
1.424761058012891723e+01,6.230717540731974680e+01,5.860621681935825933e+01,-1.681831039483023815e-01,-1.150546841371092033e-01
1.425872416092464867e+01,6.230530788787125829e+01,5.861083257383653233e+01,-1.678942017307534229e-01,-1.478836361525154297e-01
1.426983774172038189e+01,6.230344358118819059e+01,5.861543272593803522e+01,-1.676049515553437175e-01,-1.248471310316054128e-01
1.428095132251611332e+01,6.230158249118760949e+01,5.862001732833728340e+01,-1.673153611321884782e-01,-1.318308573117446258e-01
1.429206490331184654e+01,6.229972462170060510e+01,5.862458643354254662e+01,-1.670254381127254106e-01,-2.123864367504055828e-01
1.430317848410757797e+01,6.229786997647227054e+01,5.862914009389584180e+01,-1.667351900897262595e-01,-1.994784463828485621e-01
1.431429206490331119e+01,6.229601855916173037e+01,5.863367836157296864e+01,-1.664446245973705274e-01,-3.189815942680782612e-01
1.432540564569904262e+01,6.229417037334211926e+01,5.863820128858346692e+01,-1.661537491112410336e-01,-3.577914262175053706e-01
1.433651922649477584e+01,6.229232542250060334e+01,5.864270892677062363e+01,-1.658625710483851989e-01,-3.282968845007788738e-02
1.434763280729050727e+01,6.229048371003835172e+01,5.864720132781150852e+01,-1.655710977673070516e-01,-6.481134817861193553e-02
1.435874638808624049e+01,6.228864523927057206e+01,5.865167854321693852e+01,-1.652793365680507165e-01,6.189130126347447414e-03
1.436985996888197192e+01,6.228681001342647505e+01,5.865614062433147069e+01,-1.649872946921941974e-01,-2.178023134964906515e-01
1.438097354967770514e+01,6.228497803564928859e+01,5.866058762233345192e+01,-1.646949793228751346e-01,-2.996911024601626172e-01
1.439208713047343657e+01,6.228314930899627200e+01,5.866501958823494789e+01,-1.644023975848654118e-01,-1.350535891767585539e-01
1.440320071126916979e+01,6.228132383647115944e+01,5.866943657290712366e+01,-1.641095565614607565e-01,-1.494304465117692604e-01
1.441431429206490300e+01,6.227950162153221214e+01,5.867383862743571399e+01,-1.638164635547623149e-01,-1.253745237665842560e-01
1.442542787286063444e+01,6.227768266694762644e+01,5.867822580217036688e+01,-1.635231254825191272e-01,1.330755943162877375e-01
1.443654145365636765e+01,6.227586697513605429e+01,5.868259814707393929e+01,-1.632295490652087011e-01,-1.254301157773939357e-01
1.444765503445209909e+01,6.227405454845956001e+01,5.868695571196478511e+01,-1.629357409802851819e-01,-5.254600249379123844e-02
1.445876861524783230e+01,6.227224538922365582e+01,5.869129854651674805e+01,-1.626417078622175438e-01,-1.186053080937667648e-01
1.446988219604356374e+01,6.227043949967728764e+01,5.869562670025917583e+01,-1.623474563025473216e-01,-3.514473335273090027e-01
1.448099577683929695e+01,6.226863688201283509e+01,5.869994022257689892e+01,-1.620529928498628536e-01,-3.237685638575580338e-01
1.449210935763502839e+01,6.226683753836611146e+01,5.870423916271023757e+01,-1.617583240098570130e-01,-1.888100816113852942e-01
1.450322293843076160e+01,6.226504147081636376e+01,5.870852356975502317e+01,-1.614634562453360900e-01,-2.154539302186400107e-01
1.451433651922649304e+01,6.226324868138627977e+01,5.871279349266256276e+01,-1.611683959762428842e-01,-1.790143354006664689e-01
1.452545010002222625e+01,6.226145917204196678e+01,5.871704898023966734e+01,-1.608731495797028899e-01,-4.408125908383309088e-02
1.453656368081795769e+01,6.225967294469297997e+01,5.872129008114863069e+01,-1.605777233900367307e-01,-1.223083420831217738e-01
1.454767726161369090e+01,6.225789000119230820e+01,5.872551684390725768e+01,-1.602821236987628239e-01,-1.246009384011625282e-01
1.455879084240942234e+01,6.225611034333636695e+01,5.872972931688882170e+01,-1.599863567546551124e-01,-1.927475939629461343e-01
1.456990442320515555e+01,6.225433397286501958e+01,5.873392754832211438e+01,-1.596904287637466169e-01,-3.890252175315608851e-02
1.458101800400088877e+01,6.225256089146154892e+01,5.873811158629141005e+01,-1.593943458893631870e-01,-2.183970736408814561e-01
1.459213158479662020e+01,6.225079110075268574e+01,5.874228147873647288e+01,-1.590981142521492586e-01,-1.091825045990147125e-01
1.460324516559235342e+01,6.224902460230858026e+01,5.874643727345255684e+01,-1.588017399300580834e-01,-1.090730794327891273e-01
1.461435874638808485e+01,6.224726139764283772e+01,5.875057901809042704e+01,-1.585052289584440999e-01,-1.659707243839728952e-01
1.462547232718381807e+01,6.224550148821247575e+01,5.875470676015633131e+01,-1.582085873300140832e-01,-1.089008961158523803e-01
1.463658590797954950e+01,6.224374487541795986e+01,5.875882054701200019e+01,-1.579118209948848772e-01,-5.870480480710231486e-02
1.464769948877528272e+01,6.224199156060318927e+01,5.876292042587467535e+01,-1.576149358606135920e-01,-1.935971035341921831e-01
1.465881306957101415e+01,6.224024154505549689e+01,5.876700644381708827e+01,-1.573179377921984923e-01,-2.173115927392559321e-01
1.466992665036674737e+01,6.223849483000564220e+01,5.877107864776744606e+01,-1.570208326121180775e-01,-2.587639252837826698e-01
1.468104023116247880e+01,6.223675141662783261e+01,5.877513708450947405e+01,-1.567236261003550624e-01,-1.973952713184824459e-01
1.469215381195821202e+01,6.223501130603970211e+01,5.877918180068238030e+01,-1.564263239944079231e-01,-5.142829087792918918e-02
1.470326739275394345e+01,6.223327449930231836e+01,5.878321284278086978e+01,-1.561289319893175431e-01,2.830383664261407195e-02
1.471438097354967667e+01,6.223154099742018985e+01,5.878723025715512307e+01,-1.558314557376885290e-01,-4.910825714238846451e-02
1.472549455434540810e+01,6.222981080134125875e+01,5.879123409001083900e+01,-1.555339008497229614e-01,-1.165664004750634752e-01
1.473660813514114132e+01,6.222808391195688671e+01,5.879522438740919199e+01,-1.552362728932230596e-01,-1.240267192595772838e-01
1.474772171593687453e+01,6.222636033010189038e+01,5.879920119526686051e+01,-1.549385773936293731e-01,-1.812471798233132314e-01
1.475883529673260597e+01,6.222464005655451302e+01,5.880316455935601994e+01,-1.546408198340429863e-01,-1.758987948876120089e-02
1.476994887752833918e+01,6.222292309203643157e+01,5.880711452530432126e+01,-1.543430056552299590e-01,-3.610809309279321144e-02
1.478106245832407062e+01,6.222120943721275665e+01,5.881105113859491951e+01,-1.540451402556559657e-01,-1.690659140312931186e-01
1.479217603911980383e+01,6.221949909269203260e+01,5.881497444456646662e+01,-1.537472289915102763e-01,-3.312774467625939079e-01
