t,R,C,dR_dt
2.232446489297859671e+01,1.264306901795792859e+00,1.464430157972370361e-01,1.215793764157068857e+00
2.234446889377875678e+01,1.288862072492011901e+00,1.458279720907207089e-01,1.239305816869335386e+00
2.236447289457891685e+01,1.313892017268367240e+00,1.452199484595561585e-01,1.263263099605467898e+00
2.238447689537907692e+01,1.339405723973576601e+00,1.446189430822561739e-01,1.287673596067747006e+00
2.240448089617923699e+01,1.365412340668912705e+00,1.440249545548864807e-01,1.312545413313549680e+00
2.242448489697939706e+01,1.391921177317390956e+00,1.434379818791326755e-01,1.337886782115176976e+00
2.244448889777955713e+01,1.418941706566046124e+00,1.428580244630291429e-01,1.363706056408332534e+00
2.246449289857971721e+01,1.446483573292494329e+00,1.422850821314838865e-01,1.390011721015997459e+00
2.248449689937987728e+01,1.474556595192139774e+00,1.417191551266346605e-01,1.416812390801448496e+00
2.250450090018003735e+01,1.503170762919630699e+00,1.411602441078597669e-01,1.444116809348311881e+00
2.252450490098019742e+01,1.532336243403653153e+00,1.406083501458544327e-01,1.471933850602236138e+00
2.254450890178035749e+01,1.562063377074998982e+00,1.400634747110361678e-01,1.500272514683287151e+00
2.256451290258051756e+01,1.592362688121061298e+00,1.395256196873211618e-01,1.529141935992381685e+00
2.258451690338067763e+01,1.623244887915880730e+00,1.389947873750139729e-01,1.558551384774678805e+00
2.260452090418083770e+01,1.654720875020143867e+00,1.384709804908076936e-01,1.588510265369416530e+00
2.262452490498099777e+01,1.686801736964531395e+00,1.379542021664738605e-01,1.619028116088910618e+00
2.264452890578115785e+01,1.719498750428203548e+00,1.374444559341082284e-01,1.650114607517624288e+00
2.266453290658131792e+01,1.752823384607798962e+00,1.369417457318883036e-01,1.681779543759480022e+00
2.268453690738147799e+01,1.786787310512280014e+00,1.364460759138241552e-01,1.714032869210136978e+00
2.270454090818163806e+01,1.821402401189505582e+00,1.359574512498814280e-01,1.746884666671945752e+00
2.272454490898179813e+01,1.856680732116095633e+00,1.354758769259820361e-01,1.780345155552632397e+00
2.274454890978195820e+01,1.892634584110018947e+00,1.350013585354997991e-01,1.814424692374081660e+00
2.276455291058211827e+01,1.929276440540113935e+00,1.345339020698952115e-01,1.849133765821071584e+00
2.278455691138227834e+01,1.966618999520396871e+00,1.340735139348877558e-01,1.884483005837112035e+00
2.280456091218243841e+01,2.004675176354465016e+00,1.336202009525959689e-01,1.920483183422642570e+00
2.282456491298259849e+01,2.043458103535495063e+00,1.331739703615372472e-01,1.957145208042990081e+00
2.284456891378275856e+01,2.082981132983215300e+00,1.327348298147390249e-01,1.994480127057032481e+00
2.286457291458291863e+01,2.123257834248386988e+00,1.323027873632533491e-01,2.032499121266155839e+00
2.288457691538307870e+01,2.164302000786150426e+00,1.318778514669023127e-01,2.071213507951759958e+00
2.290458091618323877e+01,2.206127658383966850e+00,1.314600310038096798e-01,2.110634745820206604e+00
2.292458491698339884e+01,2.248749065215268850e+00,1.310493352704338588e-01,2.150774431967839462e+00
2.294458891778355891e+01,2.292180712446050705e+00,1.306457739816487273e-01,2.191644299265770535e+00
2.296459291858371898e+01,2.336437325911812302e+00,1.302493572607998362e-01,2.233256214647679094e+00
2.298459691938387905e+01,2.381533863929551575e+00,1.298600956326913525e-01,2.275622173669423542e+00
2.300460092018403913e+01,2.427485530352161636e+00,1.294780000427728783e-01,2.318754309215785625e+00
2.302460492098419920e+01,2.474307776324635721e+00,1.291030818590326867e-01,2.362664889489319631e+00
2.304460892178435927e+01,2.522016300284065871e+00,1.287353528719974716e-01,2.407366314238210236e+00
2.306461292258451934e+01,2.570627050072054942e+00,1.283748252932504219e-01,2.452871112838024725e+00
2.308461692338467941e+01,2.620156219084555982e+00,1.280215117380200940e-01,2.499191936693207161e+00
2.310462092418483948e+01,2.670620254804350058e+00,1.276754252408261459e-01,2.546341563051060852e+00
2.312462492498499955e+01,2.722035866179615571e+00,1.273365792661366458e-01,2.594332897574992636e+00
2.314462892578515962e+01,2.774420023629291521e+00,1.270049877083732348e-01,2.643178969900528585e+00
2.316463292658531969e+01,2.827789959641460626e+00,1.266806648923811396e-01,2.692892929606274688e+00
2.318463692738547977e+01,2.882163168481886917e+00,1.263636255642605344e-01,2.743488041221983753e+00
2.320464092818563984e+01,2.937557404473835287e+00,1.260538848853311189e-01,2.794977677771657731e+00
2.322464492898579991e+01,2.993990694941588870e+00,1.257514584563891313e-01,2.847375327740953921e+00
2.324464892978595998e+01,3.051481341572341854e+00,1.254563623199171085e-01,2.900694591121035337e+00
2.326465293058612005e+01,3.110047920416197265e+00,1.251686129600839970e-01,2.954949174032147408e+00
2.328465693138627657e+01,3.169709282942682727e+00,1.248882273034429141e-01,3.010152884162562437e+00
2.330466093218643664e+01,3.230484550280511957e+00,1.246152227011324415e-01,3.066319619765475846e+00
2.332466493298659671e+01,3.292393122295111496e+00,1.243496169489104325e-01,3.123463372166132679e+00
2.334466893378675678e+01,3.355454684114972164e+00,1.240914283015256692e-01,3.181598225697376048e+00
2.336467293458691685e+01,3.419689206133002202e+00,1.238406754727206377e-01,3.240738351431448283e+00
2.338467693538707692e+01,3.485116944285785667e+00,1.235973776363640392e-01,3.300898000984897607e+00
2.340468093618723699e+01,3.551758437077795261e+00,1.233615544215477394e-01,3.362091497158369968e+00
2.342468493698739707e+01,3.619634503333261311e+00,1.231332259041534455e-01,3.424333225076400478e+00
2.344468893778755714e+01,3.688766253987961097e+00,1.229124126396843875e-01,3.487637635954592863e+00
2.346469293858771721e+01,3.759175093278112723e+00,1.226991356668985511e-01,3.552019240925410770e+00
2.348469693938787728e+01,3.830882718740378223e+00,1.224934165078087195e-01,3.617492603569699039e+00
2.350470094018803735e+01,3.903911120436172499e+00,1.222952771719062748e-01,3.684072331531615063e+00
2.352470494098819742e+01,3.978282572790129201e+00,1.221047401403394655e-01,3.751773061229796813e+00
2.354470894178835749e+01,4.054019642016682745e+00,1.219218283865127206e-01,3.820609456534497905e+00
2.356471294258851756e+01,4.131145191715573262e+00,1.217465653996784580e-01,3.890596205503745963e+00
2.358471694338867763e+01,4.209682382884517793e+00,1.215789751850183675e-01,3.961748011811417669e+00
2.360472094418883771e+01,4.289654673821689634e+00,1.214190822649516832e-01,4.034079585842225590e+00
2.362472494498899778e+01,4.371085813648648788e+00,1.212669116834181882e-01,4.107605629799797597e+00
2.364472894578915785e+01,4.453999837799718087e+00,1.211224889897363211e-01,4.182340824412633218e+00
2.366473294658931792e+01,4.538421077058987230e+00,1.209858402833460245e-01,4.258299827567270768e+00
2.368473694738947799e+01,4.624374158468148366e+00,1.208569922221879867e-01,4.335497265342369566e+00
2.370474094818963806e+01,4.711884005326491653e+00,1.207359720227037664e-01,4.413947721970782112e+00
2.372474494898979813e+01,4.800975834975889533e+00,1.206228074662823169e-01,4.493665727558020961e+00
2.374474894978995820e+01,4.891675145972811833e+00,1.205175268932417582e-01,4.574665736103403546e+00
2.376475295059011827e+01,4.984007722261480033e+00,1.204201592121266345e-01,4.656962118500286962e+00
2.378475695139027835e+01,5.077999636165317909e+00,1.203307339426306910e-01,4.740569154151861753e+00
2.380476095219043842e+01,5.173677248333990342e+00,1.202492812168549918e-01,4.825501019606904585e+00
2.382476495299059849e+01,5.271067207695254275e+00,1.201758317795320746e-01,4.911771776918611998e+00
2.384476895379075856e+01,5.370196441731385661e+00,1.201104170036427915e-01,4.999395353166777412e+00
2.386477295459091863e+01,5.471092146185756455e+00,1.200530688678374813e-01,5.088385519321474426e+00
2.388477695539107870e+01,5.573781789905283723e+00,1.200038200049264314e-01,5.178755882184903570e+00
2.390478095619123877e+01,5.678293113510666679e+00,1.199627037266805252e-01,5.270519870586965361e+00
2.392478495699139884e+01,5.784654129396386679e+00,1.199297540238311588e-01,5.363690722476896156e+00
2.394478895779155891e+01,5.892893120190377587e+00,1.199050055699440731e-01,5.458281470363716359e+00
2.396479295859171899e+01,6.003038618735703658e+00,1.198884937371326037e-01,5.554304910370120751e+00
2.398479695939187906e+01,6.115119407075770397e+00,1.198802545773651751e-01,5.651773587757435102e+00
2.400480096019203913e+01,6.229164513507670087e+00,1.198803248915560754e-01,5.750699780418194074e+00
2.402480496099219920e+01,6.345203210806307226e+00,1.198887422398803720e-01,5.851095483149740595e+00
2.404480896179235927e+01,6.463265016224401194e+00,1.199055449417738839e-01,5.952972393175794075e+00
2.406481296259251934e+01,6.583379684780387819e+00,1.199307720876234690e-01,6.056341889571319470e+00
2.408481696339267941e+01,6.705577182860617214e+00,1.199644635446378144e-01,6.161214995586504983e+00
2.410482096419283948e+01,6.829887693359448342e+00,1.200066599612410051e-01,6.267602367986356171e+00
2.412482496499299955e+01,6.956341604060221506e+00,1.200574028370645363e-01,6.375514271665025490e+00
2.414482896579315963e+01,7.084969506769295933e+00,1.201167345258506713e-01,6.484960563304788650e+00
2.416483296659331970e+01,7.215802197316047994e+00,1.201846982354525112e-01,6.595950675469186564e+00
2.418483696739347977e+01,7.348870658527657085e+00,1.202613380510386548e-01,6.708493585972642670e+00
2.420484096819363984e+01,7.484206035948226088e+00,1.203466989236931517e-01,6.822597781109045023e+00
2.422484496899379991e+01,7.621839639724401039e+00,1.204408267082709982e-01,6.938271240881767277e+00
2.424484896979395998e+01,7.761802927815860897e+00,1.205437682233573143e-01,7.055521408249183501e+00
2.426485297059412005e+01,7.904127505905806927e+00,1.206555712514770090e-01,7.174355172320963980e+00
2.428485697139428012e+01,8.048845127268386079e+00,1.207762845393356294e-01,7.294778851222210925e+00
2.430486097219444019e+01,8.195987661226231680e+00,1.209059578334236856e-01,7.416798148600754814e+00
2.432486497299460027e+01,8.345587078789909796e+00,1.210446418493930781e-01,7.540418124623297302e+00
2.434486897379476034e+01,8.497675441652811301e+00,1.211923883439627592e-01,7.665643169611769281e+00
2.436487297459492041e+01,8.652284884191079328e+00,1.213492501625911130e-01,7.792476971887027482e+00
2.438487697539508048e+01,8.809447613463609272e+00,1.215152812394759418e-01,7.920922500416373246e+00
2.440488097619524055e+01,8.969195908470465994e+00,1.216905365986710730e-01,8.050981986600744378e+00
2.442488497699540062e+01,9.131562074773595938e+00,1.218750723975518813e-01,8.182656869601125038e+00
2.444488897779556069e+01,9.296578438410437073e+00,1.220689458855174075e-01,8.315947774078411570e+00
2.446489297859572076e+01,9.464277321679180233e+00,1.222722154967392644e-01,8.450854473128078581e+00
2.448489697939588083e+01,9.634691022788835824e+00,1.224849408934094996e-01,8.587375854616379200e+00
2.450490098019604090e+01,9.807851815859237377e+00,1.227071829657405688e-01,8.725509903995195771e+00
2.452490498099620098e+01,9.983791950006093430e+00,1.229390038331682061e-01,8.865253686208177442e+00
2.454490898179636105e+01,1.016254359260068441e+01,1.231804668935196079e-01,9.006603283265354420e+00
2.456491298259652112e+01,1.034413882583341149e+01,1.234316367753123811e-01,9.149553774881871604e+00
2.458491698339668119e+01,1.052860961370199888e+01,1.236925794389132777e-01,9.294099195749939923e+00
2.460492098419684126e+01,1.071598777472620156e+01,1.239633622254925488e-01,9.440232497925178379e+00
2.462492498499700133e+01,1.090630498194780529e+01,1.242440538570239172e-01,9.587945534946548776e+00
2.464492898579716140e+01,1.109959276279828977e+01,1.245347244364435058e-01,9.737229045788527770e+00
2.466493298659732147e+01,1.129588243856001384e+01,1.248354454979834494e-01,9.888072592299129937e+00
2.468493698739748154e+01,1.149520510842489607e+01,1.251462899634805948e-01,1.004046453218064094e+01
2.470494098819764162e+01,1.169759162291585497e+01,1.254673322289990012e-01,1.019439198412626624e+01
2.472494498899780169e+01,1.190307253860510883e+01,1.257986482362494218e-01,1.034984077948820769e+01
2.474494898979796176e+01,1.211167811811417572e+01,1.261403154725891929e-01,1.050679544924178721e+01
2.476495299059812183e+01,1.232343833011387524e+01,1.264924129710223721e-01,1.066523921104800898e+01
2.478495699139828190e+01,1.253838280493247836e+01,1.268550213460802045e-01,1.082515392336492788e+01
2.480496099219844197e+01,1.275654077135470565e+01,1.272282227883018979e-01,1.098652002694985086e+01
2.482496499299860204e+01,1.297794107153530163e+01,1.276121010860097882e-01,1.114931654556537133e+01
2.484496899379876211e+01,1.320261207818629678e+01,1.280067417463740531e-01,1.131352101500105256e+01
2.486497299459892218e+01,1.343058169294122628e+01,1.284122319972850756e-01,1.147910947362844425e+01
2.488497699539908226e+01,1.366187734635512641e+01,1.288286607873536105e-01,1.164605645449722537e+01
2.490498099619924233e+01,1.389652598156295049e+01,1.292561187994686334e-01,1.181433496602364386e+01
2.492498499699940240e+01,1.413455393978234831e+01,1.296946984997107144e-01,1.198391640351868759e+01
2.494498899779956247e+01,1.437598701371797638e+01,1.301444940700487440e-01,1.215477058327435778e+01
2.496499299859972254e+01,1.462085033946234347e+01,1.306056015734237130e-01,1.232686566183215682e+01
2.498499699939988261e+01,1.486916837627135024e+01,1.310781189767168120e-01,1.250016812035226010e+01
2.500500100020004268e+01,1.512096490656428038e+01,1.315621461507495427e-01,1.267464276418896496e+01
2.502500500100020275e+01,1.537626303592380594e+01,1.320577848702836066e-01,1.285025272306329214e+01
2.504500900180036282e+01,1.563508510874998159e+01,1.325651388679761067e-01,1.302695939420384441e+01
2.506501300260052290e+01,1.589745266696790793e+01,1.330843137865491133e-01,1.320472241802242763e+01
2.508501700340068297e+01,1.616338644730231877e+01,1.336154172416973707e-01,1.338349968160024162e+01
2.510502100420084304e+01,1.643290627807704496e+01,1.341585589421023239e-01,1.356324725596709335e+01
2.512502500500100311e+01,1.670603107900797113e+01,1.347138506896209120e-01,1.374391940578456150e+01
2.514502900580115963e+01,1.698277886120299840e+01,1.352814063792855126e-01,1.392546860008661191e+01
2.516503300660131970e+01,1.726316672184050560e+01,1.358613420034782693e-01,1.410784552048046514e+01
2.518503700740147977e+01,1.754721069802806355e+01,1.364537757244155824e-01,1.429099897959099685e+01
2.520504100820163984e+01,1.783492582862355746e+01,1.370588277584088299e-01,1.447487597858970432e+01
2.522504500900179991e+01,1.812632605350490422e+01,1.376766205444853453e-01,1.465942166041071992e+01
2.524504900980195998e+01,1.842142415274607714e+01,1.383072788082264082e-01,1.484457929273964005e+01
2.526505301060212005e+01,1.872023174661710243e+01,1.389509295617672446e-01,1.503029029223643320e+01
2.528505701140228012e+01,1.902275929558406631e+01,1.396077021037969990e-01,1.521649425002716960e+01
2.530506101220244020e+01,1.932901609174010815e+01,1.402777280261183479e-01,1.540312895324335329e+01
2.532506501300260027e+01,1.963901009445006096e+01,1.409611412876004000e-01,1.559013031410828631e+01
2.534506901380276034e+01,1.995274802030859007e+01,1.416580780751106050e-01,1.577743245856678023e+01
2.536507301460292041e+01,2.027023522622955909e+01,1.423686769974632227e-01,1.596496769037376673e+01
2.538507701540308048e+01,2.059147565111131684e+01,1.430930791463791707e-01,1.615266649545704425e+01
2.540508101620324055e+01,2.091647181583669379e+01,1.438314280964863578e-01,1.634045758386327662e+01
