Ar,M,M_noisy
1.439447889577915696e+00,5.997310386088052780e-01,6.012363584772061342e-01
1.439843968793758755e+00,5.996783108426443354e-01,5.951642979338939154e-01
1.440240048009601814e+00,5.996313789336417122e-01,6.024775911730529954e-01
1.440636127225445096e+00,5.995690326195364239e-01,5.948622000960419598e-01
1.441032206441288377e+00,5.995282992770862851e-01,6.000985136691737720e-01
1.441428285657131436e+00,5.994701882257195136e-01,6.035539603983834933e-01
1.441824364872974495e+00,5.994300609115451595e-01,6.050681120810860181e-01
1.442220444088817777e+00,5.993543423545364401e-01,6.008889520046754029e-01
1.442616523304661058e+00,5.993148172268409901e-01,6.019577248327158125e-01
1.443012602520504117e+00,5.992756000632782909e-01,5.974566051607630435e-01
1.443408681736347177e+00,5.992075288334512972e-01,5.977631964367435824e-01
1.443804760952190458e+00,5.991689196035887566e-01,6.026771897177515269e-01
1.444200840168033739e+00,5.991212790695009671e-01,5.991260982169183125e-01
1.444596919383876799e+00,5.990604853347133441e-01,5.986785438631303524e-01
1.444992998599719858e+00,5.990227961003864454e-01,5.947911217998251843e-01
1.445389077815563139e+00,5.989448863643677123e-01,5.993966592980519703e-01
1.445785157031406198e+00,5.989078072617937121e-01,6.008453974830416655e-01
1.446181236247249480e+00,5.988710404599841830e-01,5.964885320342628861e-01
1.446577315463092539e+00,5.987876989241662784e-01,5.972664594568201091e-01
1.446973394678935820e+00,5.987515438397655876e-01,6.034929136278283091e-01
1.447369473894778880e+00,5.987157026806821936e-01,5.992505011281288319e-01
1.447765553110622161e+00,5.986490456165174390e-01,5.977832646797623939e-01
1.448161632326465220e+00,5.986138244853976831e-01,5.952028761173796534e-01
1.448557711542308502e+00,5.985488401084024801e-01,5.966901030145593809e-01
1.448953790758151561e+00,5.985142416146441713e-01,5.977642528615196849e-01
1.449349869973994842e+00,5.984381449587012902e-01,6.025455285123424432e-01
1.449745949189837901e+00,5.984041679878985276e-01,5.965726838933518295e-01
1.450142028405681183e+00,5.983678352333500206e-01,6.037508425357481778e-01
1.450538107621524242e+00,5.983068814975313066e-01,5.955208180466786683e-01
1.450934186837367523e+00,5.982551884538951370e-01,5.971824280394170126e-01
1.451330266053210583e+00,5.982081383248913919e-01,6.007387692686241287e-01
1.451726345269053864e+00,5.981435520637455872e-01,5.974229672703403882e-01
1.452122424484896923e+00,5.981114621376766305e-01,5.956206760104748588e-01
1.452518503700740204e+00,5.980635314967669425e-01,5.976680012623218907e-01
1.452914582916583264e+00,5.980024127709905324e-01,5.993485502512773122e-01
1.453310662132426545e+00,5.979546832555223679e-01,5.928074806109752126e-01
1.453706741348269604e+00,5.978924137404285633e-01,5.971468047031825988e-01
1.454102820564112886e+00,5.978619080883756931e-01,5.975338982150207867e-01
1.454498899779955945e+00,5.977948430946156133e-01,5.965835998148386610e-01
1.454894978995799226e+00,5.977649753144004263e-01,5.999710435135373610e-01
1.455291058211642286e+00,5.977155117416766972e-01,5.960098552331291044e-01
1.455687137427485567e+00,5.976597880715106559e-01,5.965662435257516050e-01
1.456083216643328626e+00,5.975905715900809989e-01,5.977034993521685990e-01
1.456479295859171907e+00,5.975619831420442285e-01,5.997485304249906557e-01
1.456875375075014967e+00,5.975147993362668331e-01,5.968513114833237099e-01
1.457271454290858248e+00,5.974466804544072973e-01,6.019964722671126145e-01
1.457667533506701307e+00,5.974014551308944876e-01,5.946783002308233534e-01
1.458063612722544589e+00,5.973629622399474481e-01,6.012225052969497607e-01
1.458459691938387648e+00,5.972947713104481693e-01,5.947213066571161999e-01
1.458855771154230929e+00,5.972533717064063552e-01,5.967641722604787313e-01
1.459251850370073988e+00,5.971989471830290164e-01,5.982910857391317005e-01
1.459647929585917048e+00,5.971639602488388876e-01,6.033284798326179477e-01
1.460044008801760329e+00,5.971019439801301676e-01,5.997894224200894797e-01
1.460440088017603610e+00,5.970485218145678008e-01,5.958309332658969781e-01
1.460836167233446670e+00,5.970109009524784405e-01,6.009082582992536503e-01
1.461232246449289729e+00,5.969365195487765785e-01,5.962954048340954882e-01
1.461628325665133010e+00,5.969121464802606969e-01,5.945378089113617648e-01
1.462024404880976292e+00,5.968402638773595559e-01,5.981863179527195928e-01
1.462420484096819351e+00,5.968082853856144787e-01,5.970916979297143934e-01
1.462816563312662410e+00,5.967401945839445609e-01,5.996011936857342794e-01
1.463212642528505691e+00,5.967070357010424431e-01,5.950578206086004629e-01
1.463608721744348973e+00,5.966422817931270606e-01,5.977867922861098693e-01
1.464004800960192032e+00,5.965967848874006441e-01,5.985004328859049316e-01
1.464400880176035091e+00,5.965551305278563587e-01,5.973892672065084231e-01
1.464796959391878373e+00,5.964879343705529191e-01,5.964009837742788589e-01
1.465193038607721654e+00,5.964616246245536546e-01,5.943687695022806805e-01
1.465589117823564713e+00,5.964066843871025370e-01,5.991179397611686719e-01
1.465985197039407772e+00,5.963577490288143323e-01,5.967694225297516253e-01
1.466381276255251054e+00,5.963114120674284369e-01,5.978003239849549733e-01
1.466777355471094335e+00,5.962421625118189406e-01,5.951898277892371247e-01
1.467173434686937394e+00,5.961908585312148956e-01,5.962298936034413632e-01
1.467569513902780454e+00,5.961484310323260649e-01,5.930367470572118771e-01
1.467965593118623735e+00,5.961151274859259885e-01,5.963717033713333837e-01
1.468361672334467016e+00,5.960605783081944775e-01,5.983562092791574472e-01
1.468757751550310076e+00,5.960093692502423934e-01,5.962883491084819410e-01
1.469153830766153135e+00,5.959586125730524930e-01,5.985367910046072160e-01
1.469549909981996416e+00,5.959075305663116273e-01,5.968462620126796514e-01
1.469945989197839697e+00,5.958467791958181881e-01,5.999383490858761769e-01
1.470342068413682757e+00,5.958182236184803582e-01,5.952480747220219026e-01
1.470738147629525816e+00,5.957511227465416281e-01,5.908352320668829316e-01
1.471134226845369097e+00,5.957085145837596185e-01,5.970059792710162849e-01
1.471530306061212157e+00,5.957085145837596185e-01,5.952129461201269844e-01
1.471926385277055438e+00,5.956044596453664575e-01,5.926815794985185182e-01
1.472322464492898497e+00,5.955594483004551520e-01,5.975132443742234845e-01
1.472718543708741779e+00,5.955167691610772085e-01,5.963097565788411103e-01
1.473114622924584838e+00,5.954630142345569421e-01,5.967990300403608339e-01
1.473510702140428119e+00,5.954175835640039827e-01,5.944204557116439247e-01
1.473906781356271178e+00,5.953684066218960513e-01,5.959595481146393592e-01
1.474302860572114460e+00,5.953210190838821303e-01,5.960840362163484230e-01
1.474698939787957519e+00,5.952743742658260784e-01,6.005983395854511686e-01
1.475095019003800800e+00,5.952262601213406112e-01,5.931743808279645869e-01
1.475491098219643860e+00,5.951768087277415908e-01,5.951453261290694519e-01
1.475887177435487141e+00,5.951271370785328196e-01,5.962187165153417512e-01
1.476283256651330200e+00,5.950774058135542832e-01,5.899030450352681365e-01
1.476679335867173481e+00,5.950276170842174750e-01,5.902187119819328753e-01
1.477075415083016541e+00,5.949777364497190746e-01,6.014751915622025269e-01
1.477471494298859822e+00,5.949278753479435577e-01,5.896265184869585729e-01
1.477867573514702881e+00,5.948779173366243178e-01,5.966027047705900754e-01
1.478263652730546163e+00,5.948279295710644510e-01,5.922832533528706866e-01
1.478659731946389222e+00,5.947779728687779821e-01,5.924884925605246044e-01
1.479055811162232503e+00,5.947278956009909301e-01,5.887803208881738914e-01
1.479451890378075563e+00,5.946778386856639287e-01,5.919756229686878868e-01
1.479847969593918844e+00,5.946277376953935656e-01,5.969808735419046553e-01
1.480244048809761903e+00,5.945775970611911765e-01,5.904113685384416721e-01
1.480640128025605184e+00,5.945274755138892919e-01,5.963137561549146648e-01
1.481036207241448244e+00,5.944772368291688647e-01,5.954171300772146402e-01
1.481432286457291525e+00,5.944270747065900640e-01,6.004819816046472747e-01
1.481828365673134584e+00,5.943767574650150598e-01,5.929531567152419580e-01
1.482224444888977866e+00,5.943391396559489781e-01,5.981293817735573448e-01
1.482620524104820925e+00,5.942902377940031400e-01,5.969568446567274922e-01
1.483016603320664206e+00,5.942226236320445887e-01,5.933626183800897458e-01
1.483412682536507265e+00,5.941815322822426859e-01,5.891926643154341559e-01
1.483808761752350547e+00,5.941445243813835431e-01,5.986728455201431043e-01
1.484204840968193606e+00,5.940936571699929614e-01,5.900004904524623894e-01
1.484600920184036887e+00,5.940407915387529991e-01,5.926205436808845706e-01
1.484996999399879947e+00,5.939913727145452738e-01,5.966409023345458085e-01
1.485393078615723006e+00,5.939430931282784210e-01,5.972909598346582971e-01
1.485789157831566287e+00,5.938967551464908734e-01,5.913604150580169527e-01
1.486185237047409569e+00,5.938401083644028189e-01,5.937441033067081264e-01
1.486581316263252628e+00,5.937996085483218112e-01,5.930238732221138065e-01
1.486977395479095687e+00,5.937533521781577228e-01,5.972980279049048269e-01
1.487373474694938968e+00,5.937059291212736234e-01,6.012198292438163394e-01
1.487769553910782250e+00,5.936428031090892343e-01,5.881531426325294909e-01
1.488165633126625309e+00,5.936021240759348228e-01,5.963513928058876701e-01
1.488561712342468368e+00,5.935427403602934193e-01,5.849682142295732357e-01
1.488957791558311650e+00,5.934997489800778459e-01,5.935419480965717920e-01
1.489353870774154931e+00,5.934495093488315609e-01,5.901231557769840430e-01
1.489749949989997990e+00,5.996647548888366375e-01,6.056402112591667830e-01
1.490146029205841050e+00,6.037496925697276584e-01,6.042487981546308395e-01
1.490542108421684331e+00,6.066205831138393734e-01,6.044102678699719844e-01
1.490938187637527612e+00,6.089665300065730813e-01,6.074685914424465816e-01
1.491334266853370671e+00,6.109994248789049065e-01,6.092735376227782496e-01
1.491730346069213731e+00,6.128181793238582920e-01,6.133831141495463823e-01
1.492126425285057012e+00,6.144784967306414769e-01,6.140040513195023086e-01
1.492522504500900293e+00,6.160154289557325802e-01,6.179830856776771242e-01
1.492918583716743353e+00,6.174527310269385394e-01,6.220735142727126243e-01
1.493314662932586412e+00,6.188073841032539768e-01,6.209116202439763921e-01
1.493710742148429693e+00,6.200920263777469632e-01,6.164140172346347368e-01
1.494106821364272975e+00,6.213163655404430052e-01,6.164449451209850217e-01
1.494502900580116034e+00,6.224880503178650271e-01,6.202217917408979764e-01
1.494898979795959093e+00,6.236132346033772533e-01,6.267728803963064088e-01
1.495295059011802374e+00,6.246969571541622912e-01,6.236918126931662032e-01
1.495691138227645656e+00,6.257434056016175639e-01,6.237406871443877954e-01
1.496087217443488715e+00,6.267561051451460141e-01,6.271709528185636096e-01
1.496483296659331774e+00,6.277380566367520842e-01,6.234914787879778375e-01
1.496879375875175056e+00,6.286918397202431175e-01,6.252738565552352634e-01
1.497275455091018337e+00,6.296196912626879083e-01,6.311506675383162790e-01
1.497671534306861396e+00,6.305235659492285372e-01,6.296141054705038931e-01
1.498067613522704455e+00,6.314051837622070007e-01,6.300454750359354428e-01
1.498463692738547737e+00,6.322660676561158155e-01,6.332189727320652883e-01
1.498859771954390796e+00,6.331075737950159210e-01,6.313529601854734885e-01
1.499255851170234077e+00,6.339309160719841518e-01,6.318720429322961518e-01
1.499651930386077137e+00,6.347371861792714398e-01,6.333577556916704099e-01
1.500048009601920418e+00,6.355273701779124984e-01,6.373352319452473269e-01
1.500444088817763477e+00,6.363023622853901662e-01,6.364818220925537728e-01
1.500840168033606759e+00,6.370629764318137545e-01,6.334791836777847740e-01
1.501236247249449818e+00,6.378099560107967081e-01,6.369007852672090575e-01
1.501632326465293099e+00,6.385439821582663544e-01,6.404886539376202226e-01
1.502028405681136158e+00,6.392656808220422704e-01,6.448779366515129396e-01
1.502424484896979440e+00,6.399756288313604990e-01,6.365485668549946130e-01
1.502820564112822499e+00,6.406743591339544297e-01,6.416899650160999835e-01
1.503216643328665780e+00,6.413623653362050536e-01,6.405861205057590269e-01
1.503612722544508840e+00,6.420401056564332132e-01,6.445166639668700181e-01
1.504008801760352121e+00,6.427080063815041600e-01,6.440566713134523447e-01
1.504404880976195180e+00,6.433664649009571690e-01,6.477829956241796250e-01
1.504800960192038461e+00,6.440158523801069457e-01,6.455742050869307525e-01
1.505197039407881521e+00,6.446565161232858943e-01,6.430211761865991527e-01
1.505593118623724802e+00,6.452887816700365597e-01,6.436730021354987175e-01
1.505989197839567861e+00,6.459129546602450089e-01,6.471296049893964231e-01
1.506385277055411143e+00,6.465293224985833032e-01,6.477141520668571184e-01
1.506781356271254202e+00,6.471381558440786330e-01,6.543319676468348778e-01
1.507177435487097483e+00,6.477397099467344654e-01,6.527687081057312879e-01
1.507573514702940543e+00,6.483342258499821265e-01,6.448134907928569914e-01
1.507969593918783824e+00,6.489219314750588330e-01,6.499726058623794822e-01
1.508365673134626883e+00,6.495030426011954017e-01,6.455100760170896512e-01
1.508761752350470164e+00,6.500777637535989362e-01,6.451107330664409556e-01
1.509157831566313224e+00,6.506462890095997542e-01,6.528769270139278547e-01
1.509553910782156505e+00,6.512088027320013239e-01,6.528640453311368441e-01
1.509949989997999564e+00,6.517654802375413281e-01,6.486497768545302911e-01
1.510346069213842846e+00,6.523164884073011649e-01,6.572475486215967333e-01
1.510742148429685905e+00,6.528619862451366940e-01,6.499292764566357850e-01
1.511138227645528964e+00,6.534021253894540804e-01,6.498989402460140230e-01
1.511534306861372245e+00,6.539370505829654734e-01,6.558949052472256014e-01
1.511930386077215527e+00,6.544669001046276025e-01,6.551297157417742545e-01
1.512326465293058586e+00,6.549918061673478675e-01,6.545102821644414037e-01
1.512722544508901645e+00,6.555118952847880376e-01,6.553106977860851945e-01
1.513118623724744927e+00,6.560272886101005119e-01,6.566986909838761211e-01
1.513514702940588208e+00,6.565381022492000618e-01,6.561193622919535562e-01
1.513910782156431267e+00,6.570444475508825377e-01,6.565269329460394765e-01
1.514306861372274327e+00,6.575464313758085932e-01,6.518585613098092368e-01
1.514702940588117608e+00,6.580441563462683385e-01,6.540182722482393851e-01
1.515099019803960889e+00,6.585377210783103230e-01,6.603705697892786608e-01
1.515495099019803948e+00,6.590272203977847187e-01,6.569143177264445965e-01
1.515891178235647008e+00,6.595127455415829010e-01,6.611483253189179843e-01
1.516287257451490289e+00,6.599943843455524650e-01,6.637007760432894754e-01
1.516683336667333570e+00,6.604722214194863605e-01,6.594073689401410698e-01
1.517079415883176630e+00,6.609463383111588985e-01,6.617952476551881569e-01
1.517475495099019689e+00,6.614168136595511838e-01,6.676462429998872850e-01
1.517871574314862970e+00,6.618837233383969565e-01,6.639685302653376420e-01
1.518267653530706252e+00,6.623471405907392917e-01,6.678727620829932876e-01
1.518663732746549311e+00,6.628071361551862717e-01,6.674073573169284623e-01
1.519059811962392370e+00,6.632637783844635981e-01,6.655238594330270541e-01
1.519455891178235651e+00,6.637171333568552267e-01,6.633814520725840325e-01
1.519851970394078933e+00,6.641672649810218543e-01,6.616412843813151978e-01
1.520248049609921992e+00,6.646142350947015220e-01,6.612791411261343955e-01
1.520644128825765051e+00,6.650581035576891287e-01,6.665170903617329001e-01
1.521040208041608333e+00,6.654989283395247313e-01,6.669034784695491158e-01
1.521436287257451614e+00,6.659367656022369131e-01,6.654128989781388226e-01
1.521832366473294673e+00,6.663716697784867193e-01,6.689170689217465160e-01
1.522228445689137732e+00,6.668036936454129204e-01,6.649900823023834340e-01
1.522624524904981014e+00,6.672328883944705913e-01,6.705635455988041560e-01
1.523020604120824295e+00,6.676593036975294604e-01,6.677793248918878488e-01
