t,S,I,V,V_stock,dS_dt,dS_dt_noisy
2.050010002000399822e+01,7.359424081266575435e+00,7.167686583227265373e+01,1.232865695152362484e+01,2.885766662769896698e+02,-3.670827534885173771e-01,-7.788604031382087012e-01
2.052410482096419031e+01,7.350653075376393453e+00,7.134542997601106151e+01,1.232554229105010002e+01,2.886753425580122894e+02,-3.636931609470054338e-01,-7.772907982913807023e-02
2.054810962192438240e+01,7.341963105337725004e+00,7.101550213149781143e+01,1.232242616758827403e+01,2.887739744342811150e+02,-3.603308104112575849e-01,-2.966571795793018218e-01
2.057211442288457448e+01,7.333353520493650635e+00,7.068707569463728646e+01,1.231930860953986517e+01,2.888725618994101296e+02,-3.569954454989661130e-01,8.766913662769881821e-01
2.059611922384476657e+01,7.324823676765210401e+00,7.036014408699440992e+01,1.231618964506946234e+01,2.889711049472397804e+02,-3.536868127595343969e-01,1.201613177927627785e+00
2.062012402480495865e+01,7.316372936651408310e+00,7.003470075579457443e+01,1.231306930210454098e+01,2.890696035718370922e+02,-3.504046616417169080e-01,-7.419379603212863383e-01
2.064412882576515074e+01,7.308000669229207880e+00,6.971073917392367036e+01,1.230994760833545065e+01,2.891680577674957249e+02,-3.471487444615913298e-01,3.404486222804766982e+00
2.066813362672534282e+01,7.299706249791054091e+00,6.938825283968108693e+01,1.230682459122560957e+01,2.892664675287255136e+02,-3.439188163397275955e-01,-3.799595505191128986e-01
2.069213842768553491e+01,7.291489051458061255e+00,6.906723527362603932e+01,1.230370027824220180e+01,2.893648328500227080e+02,-3.407146344742694177e-01,-7.396030677685819787e-01
2.071614322864572699e+01,7.283348458236201139e+00,6.874768003134792593e+01,1.230057469648144419e+01,2.894631537262433199e+02,-3.375359592690013177e-01,2.303040774782166289e-01
2.074014802960591908e+01,7.275283863147835817e+00,6.842958069647409047e+01,1.229744787273244988e+01,2.895614301525397991e+02,-3.343825540890975057e-01,3.928098309687390599e-01
2.076415283056611116e+01,7.267294664273006966e+00,6.811293087696761006e+01,1.229431983359051728e+01,2.896596621242476886e+02,-3.312541848837744496e-01,1.843600698783816050e-01
2.078815763152630325e+01,7.259380264749430545e+00,6.779772420512729525e+01,1.229119060545713360e+01,2.897578496368861352e+02,-3.281506201588974547e-01,-1.007827253669756562e+00
2.081216243248649533e+01,7.251540072772500345e+00,6.748395433758769002e+01,1.228806021453996067e+01,2.898559926861574922e+02,-3.250716309498569712e-01,1.118729340567548025e+00
2.083616723344668742e+01,7.243773501595287101e+00,6.717161495531911442e+01,1.228492868685285266e+01,2.899540912679474900e+02,-3.220169907947135757e-01,-2.961931268999005162e-01
2.086017203440687950e+01,7.236079969528534939e+00,6.686069976362757927e+01,1.228179604821584370e+01,2.900521453783251786e+02,-3.189864757076049662e-01,1.191483690974454834e+00
2.088417683536707159e+01,7.228458899940669369e+00,6.655120249215487149e+01,1.227866232425514958e+01,2.901501550135429852e+02,-3.159798641524224072e-01,1.050581997361704989e+00
2.090818163632726367e+01,7.220909721257788405e+00,6.624311689487852561e+01,1.227552754040317318e+01,2.902481201700367137e+02,-3.129969370167429155e-01,-1.611852166350602023e+00
2.093218643728745576e+01,7.213431866963668782e+00,6.593643675011178118e+01,1.227239172189850080e+01,2.903460408444254313e+02,-3.100374775860241794e-01,-1.314350604516868470e+00
2.095619123824764785e+01,7.206024775599762400e+00,6.563115586050365380e+01,1.226925489378590051e+01,2.904439170335116387e+02,-3.071012715180559960e-01,-1.331334409328477353e+00
2.098019603920783993e+01,7.198687890765199882e+00,6.532726805303886408e+01,1.226611708091632558e+01,2.905417487342810432e+02,-3.041881068176662817e-01,-7.711054622632371180e-02
2.100420084016803202e+01,7.191420661116785240e+00,6.502476717903792292e+01,1.226297830794691635e+01,2.906395359439028425e+02,-3.012977738116828785e-01,-2.691836513108845086e-01
2.102820564112822410e+01,7.184222540369002097e+00,6.472364711415703198e+01,1.225983859934098774e+01,2.907372786597295544e+02,-2.984300651241428293e-01,-5.085482559015325199e-02
2.105221044208841619e+01,7.177092987294009241e+00,6.442390175838815480e+01,1.225669797936804883e+01,2.908349768792969599e+02,-2.955847756517551161e-01,-1.128295585034585491e+00
2.107621524304860827e+01,7.170031465721640629e+00,6.412552503605901677e+01,1.225355647210378685e+01,2.909326306003242735e+02,-2.927617025396075379e-01,1.143856633757980856e-01
2.110022004400880036e+01,7.163037444539409826e+00,6.382851089583303406e+01,1.225041410143007248e+01,2.910302398207140300e+02,-2.899606451571209442e-01,1.095143964611138276e+00
2.112422484496899244e+01,7.156110397692503788e+00,6.353285331070941311e+01,1.224727089103496347e+01,2.911278045385520272e+02,-2.871814050742459989e-01,-1.640776119719985937e+00
2.114822964592918453e+01,7.149249804183789081e+00,6.323854627802307249e+01,1.224412686441269749e+01,2.912253247521076105e+02,-2.844237860379018601e-01,-4.982190296854681621e-01
2.117223444688937661e+01,7.142455148073805660e+00,6.294558381944467840e+01,1.224098204486369923e+01,2.913228004598331609e+02,-2.816875939486536695e-01,-5.068183944539453312e-02
2.119623924784956870e+01,7.135725918480772201e+00,6.265395998098065178e+01,1.223783645549457511e+01,2.914202316603647773e+02,-2.789726368376284071e-01,-4.260232154179838249e-01
2.122024404880976078e+01,7.129061609580584324e+00,6.236366883297313279e+01,1.223469011921811500e+01,2.915176183525215379e+02,-2.762787248436667786e-01,-4.904061696025617811e-01
2.124424884976995287e+01,7.122461715962655759e+00,6.207470446583586465e+01,1.223154305889053894e+01,2.916149605351693594e+02,-2.736056698215317828e-01,1.478658314723739320e+00
2.126825365073014495e+01,7.115925736427645809e+00,6.178706099917629047e+01,1.222839529718872065e+01,2.917122582073427566e+02,-2.709532856720597849e-01,9.961142191127445589e-01
2.129225845169033704e+01,7.109453178950613683e+00,6.150073258338211701e+01,1.222524685646907372e+01,2.918095113683858131e+02,-2.683213886889272981e-01,5.650735546372248619e-01
2.131626325265052913e+01,7.103043555442432044e+00,6.121571339164012926e+01,1.222209775892828354e+01,2.919067200177920540e+02,-2.657097970936398434e-01,-1.042909360485099413e+00
2.134026805361072121e+01,7.096696381746536275e+00,6.093199761993226105e+01,1.221894802660340495e+01,2.920038841552041617e+02,-2.631183310153829558e-01,1.962488388956470153e+00
2.136427285457091330e+01,7.090411177638922702e+00,6.064957948703555246e+01,1.221579768137186228e+01,2.921010037804141461e+02,-2.605468124713356537e-01,8.535585025105102419e-02
2.138827765553110538e+01,7.084187466828149482e+00,6.036845323452218537e+01,1.221264674495144931e+01,2.921980788933632880e+02,-2.579950653471787536e-01,-8.509710081878398835e-01
2.141228245649129747e+01,7.078024776955333941e+00,6.008861312675945499e+01,1.220949523890033106e+01,2.922951094941421957e+02,-2.554629153777948636e-01,-6.078401968466309313e-01
2.143628725745148955e+01,7.071922639594157900e+00,5.981005345090977698e+01,1.220634318461704204e+01,2.923920955829906916e+02,-2.529501901281604459e-01,-7.572788092858618869e-01
2.146029205841168164e+01,7.065880590250863236e+00,5.953276851693070171e+01,1.220319060334048444e+01,2.924890371602978121e+02,-2.504567189744265621e-01,1.856079924986905993e+00
2.148429685937187372e+01,7.059898168364250992e+00,5.925675265757489996e+01,1.220003751614993170e+01,2.925859342266020349e+02,-2.479823330851872176e-01,-5.679535740844449121e-02
2.150830166033206581e+01,7.053974917305685821e+00,5.898200022839017009e+01,1.219688394396502851e+01,2.926827867825909379e+02,-2.455268654029355013e-01,-1.962071824601899217e-01
2.153230646129225789e+01,7.048110384379094207e+00,5.870850560771942384e+01,1.219372990754578723e+01,2.927795948291015407e+02,-2.430901506257041322e-01,-2.409702309943950294e+00
2.155631126225244998e+01,7.042304120820960911e+00,5.843626319670071467e+01,1.219057542749259149e+01,2.928763583671200195e+02,-2.406720251888885831e-01,4.831382270883758934e-01
2.158031606321264206e+01,7.036555681800336082e+00,5.816526741926720234e+01,1.218742052424619260e+01,2.929730773977818785e+02,-2.382723272472541676e-01,-1.309768284332444965e+00
2.160432086417283415e+01,7.030864626418828145e+00,5.789551272214718125e+01,1.218426521808771312e+01,2.930697519223718359e+02,-2.358908966571220123e-01,-1.378847530403518151e+00
2.162832566513302623e+01,7.025230517710606470e+00,5.762699357486407337e+01,1.218110952913864686e+01,2.931663819423239374e+02,-2.335275749587354122e-01,3.660301230052737109e-01
2.165233046609321832e+01,7.019652922642404924e+00,5.735970446973641401e+01,1.217795347736085532e+01,2.932629674592214997e+02,-2.311822053588031278e-01,-1.107590722545272355e+00
2.167633526705341040e+01,7.014131412113514763e+00,5.709363992187788028e+01,1.217479708255657123e+01,2.933595084747971100e+02,-2.288546327132190417e-01,5.939803177927017730e-01
2.170034006801360249e+01,7.008665560955791740e+00,5.682879446919725552e+01,1.217164036436839325e+01,2.934560049909326835e+02,-2.265447035099574791e-01,8.823483844385382469e-01
2.172434486897379458e+01,7.003254947933651664e+00,5.656516267239845064e+01,1.216848334227929485e+01,2.935524570096592356e+02,-2.242522658521400036e-01,-2.026647186343016216e+00
2.174834966993398666e+01,6.997899155744070399e+00,5.630273911498051831e+01,1.216532603561261894e+01,2.936488645331573366e+02,-2.219771694412771557e-01,-3.710872043095747586e-01
2.177235447089417875e+01,6.992597771016587416e+00,5.604151840323761036e+01,1.216216846353207437e+01,2.937452275637565435e+02,-2.197192655606777789e-01,-1.806537234471836229e+00
2.179635927185437083e+01,6.987350382132191839e+00,5.578149516303284372e+01,1.215901064511054663e+01,2.938415461038673584e+02,-2.174784068917290647e-01,-2.924123897064862532e-01
2.182036407281456292e+01,6.982156578570010375e+00,5.552266404287465207e+01,1.215585259934351470e+01,2.939378201559675290e+02,-2.152544474816142361e-01,6.839435310246115840e-01
2.184436887377475500e+01,6.977015957785096312e+00,5.526501972338235902e+01,1.215269434493335687e+01,2.940340497228168033e+02,-2.130472432492668267e-01,-1.589874609154491303e+00
2.186837367473494709e+01,6.971928120506810878e+00,5.500855690667471976e+01,1.214953590044414256e+01,2.941302348073031112e+02,-2.108566515791283902e-01,1.578303159159780922e+00
2.189237847569513917e+01,6.966892670555426825e+00,5.475327031603264771e+01,1.214637728430753683e+01,2.942263754124365391e+02,-2.086825312920005115e-01,-5.333236701713635064e-01
2.191638327665533126e+01,6.961909214842129323e+00,5.449915469589924299e+01,1.214321851482280579e+01,2.943224715413491595e+02,-2.065247426306654477e-01,-1.404092542670308585e+00
2.194038807761552334e+01,6.956977363369017731e+00,5.424620481187975685e+01,1.214005961015681301e+01,2.944185231972954853e+02,-2.043831472456470733e-01,-3.437004992265006997e-01
2.196439287857571188e+01,6.952096729229104710e+00,5.399441545074164850e+01,1.213690058834401952e+01,2.945145303836519020e+02,-2.022576081811134074e-01,5.745171195437899225e-01
2.198839767953590396e+01,6.947266928606310898e+00,5.374378142041442175e+01,1.213374146728648206e+01,2.946104931039171788e+02,-2.001479898609160313e-01,-1.593081285888879650e+00
2.201240248049609605e+01,6.942487580775474676e+00,5.349429754998988074e+01,1.213058226475385837e+01,2.947064113617121848e+02,-1.980541580747719466e-01,-2.123201192230660395e-01
2.203640728145628813e+01,6.937758308102345062e+00,5.324595868972193813e+01,1.212742299838339832e+01,2.948022851607798316e+02,-1.959759799645782452e-01,-1.585788476237357525e+00
2.206041208241648022e+01,6.933078736043583490e+00,5.299875971102668615e+01,1.212426368567995816e+01,2.948981145049853581e+02,-1.939133240108649181e-01,9.936328475136361194e-01
2.208441688337667230e+01,6.928448493146763809e+00,5.275269550648236816e+01,1.212110434401598269e+01,2.949938993983160458e+02,-1.918660600193822507e-01,-5.399316718673857762e-02
2.210842168433686439e+01,6.923867211050373172e+00,5.250776098982941420e+01,1.211794499063152131e+01,2.950896398448814466e+02,-1.898340591078221951e-01,-6.325189134212194642e-01
2.213242648529705647e+01,6.919334524483811144e+00,5.226395109597040545e+01,1.211478564263421731e+01,2.951853358489131551e+02,-1.878171936926719132e-01,8.296692806884021776e-01
2.215643128625724856e+01,6.914850071267390597e+00,5.202126078097009554e+01,1.211162631699931325e+01,2.952809874147650362e+02,-1.858153374761993826e-01,-1.492426597074028916e+00
2.218043608721744064e+01,6.910413492312335038e+00,5.177968502205539636e+01,1.210846703056964913e+01,2.953765945469130543e+02,-1.838283654335690354e-01,-5.955151590393162886e-01
2.220444088817763273e+01,6.906024431620783055e+00,5.153921881761539225e+01,1.210530780005566243e+01,2.954721572499553304e+02,-1.818561538000882660e-01,1.645662413208016872e+00
2.222844568913782481e+01,6.901682536285783875e+00,5.129985718720134713e+01,1.210214864203538632e+01,2.955676755286121988e+02,-1.798985800585804762e-01,-3.229649605226488918e-01
2.225245049009801690e+01,6.897387456491300028e+00,5.106159517152666183e+01,1.209898957295445676e+01,2.956631493877260937e+02,-1.779555229268869054e-01,1.159605407930526910e+00
2.227645529105820899e+01,6.893138845512208235e+00,5.082442783246693097e+01,1.209583060912610364e+01,2.957585788322616622e+02,-1.760268623454940840e-01,-2.909120240274787328e-04
2.230046009201840107e+01,6.888936359714294966e+00,5.058835025305990030e+01,1.209267176673115429e+01,2.958539638673056515e+02,-1.741124794652869900e-01,-8.937374411500197402e-01
2.232446489297859316e+01,6.884779658554260884e+00,5.035335753750549515e+01,1.208951306181803353e+01,2.959493044980670220e+02,-1.722122566354259698e-01,-4.384336277495027856e-01
2.234846969393878524e+01,6.880668403514834885e+00,5.011944480891427389e+01,1.208635451033855723e+01,2.960446007298413633e+02,-1.703260773114889381e-01,-1.133920357450962091e-01
2.237247449489897733e+01,6.876602256207060115e+00,4.988660720828017503e+01,1.208319612820664624e+01,2.961398525679521185e+02,-1.684538259251124881e-01,-5.984675415680162924e-01
2.239647929585916941e+01,6.872580884529229550e+00,4.965483990797533664e+01,1.208003793109053525e+01,2.962350600179577214e+02,-1.665953883380630052e-01,-1.011297118098302583e+00
2.242048409681936150e+01,6.868603959219723443e+00,4.942413810086436854e+01,1.207687993453471087e+01,2.963302230855299513e+02,-1.647506515440564090e-01,-9.671423296412064996e-01
2.244448889777955358e+01,6.864671153471776144e+00,4.919449699932847153e+01,1.207372215397314186e+01,2.964253417764411438e+02,-1.629195036279096620e-01,-1.667387440391605802e+00
2.246849369873974567e+01,6.860782142933478767e+00,4.896591183526544455e+01,1.207056460472926673e+01,2.965204160965639062e+02,-1.611018337549779411e-01,-7.199856381612429468e-02
2.249249849969993775e+01,6.856936605707779187e+00,4.873837786008968465e+01,1.206740730201600442e+01,2.966154460518714018e+02,-1.592975321606946160e-01,2.127833127441461081e-01
2.251650330066012984e+01,6.853134222352479377e+00,4.851189034473220119e+01,1.206425026093574893e+01,2.967104316484370088e+02,-1.575064901402149498e-01,5.697934119085104054e-01
2.254050810162032192e+01,6.849374675880239849e+00,4.828644457964060166e+01,1.206109349648037110e+01,2.968053728924345478e+02,-1.557286000381622459e-01,-1.983314845769095225e+00
2.256451290258051401e+01,6.845657651758574325e+00,4.806203587477907746e+01,1.205793702353121510e+01,2.969002697901383954e+02,-1.539637552384735542e-01,6.299039662909444726e-01
2.258851770354070609e+01,6.841982837909855952e+00,4.783865955962843941e+01,1.205478085685910372e+01,2.969951223479231430e+02,-1.522118501543483493e-01,-1.913179229128541825e-01
2.261252250450089818e+01,6.838349924711311090e+00,4.761631098318608935e+01,1.205162501112433482e+01,2.970899305722637678e+02,-1.504727802182951046e-01,-1.601088732085540034e+00
2.263652730546109026e+01,6.834758604995024633e+00,4.739498551396604142e+01,1.204846950087668489e+01,2.971846944697358026e+02,-1.487464418722775350e-01,-7.291132942417155594e-02
2.266053210642128235e+01,6.831208574047934690e+00,4.717467853999889371e+01,1.204531434055540196e+01,2.972794140470150523e+02,-1.470327325579581790e-01,6.455620786051212701e-01
2.268453690738147444e+01,6.827699529611837903e+00,4.695538546883184949e+01,1.204215954448921266e+01,2.973740893108777641e+02,-1.453315507070403745e-01,3.550891804754648939e-01
2.270854170834166652e+01,6.824231171883386793e+00,4.673710172752873149e+01,1.203900512689632052e+01,2.974687202682005136e+02,-1.436427957317055193e-01,5.596844419006408167e-01
