B,T,M,M_noisy
5.959214143884060455e+00,2.492611413155858102e+00,7.934933748328309999e-01,7.931117435466539245e-01
7.772749230427275613e+00,7.635948178866517111e+00,3.666432981520345025e-01,3.617614608683980548e-01
1.577781868454551373e-01,1.061782530828542015e+01,5.395667464398094457e-03,8.471785812293087733e-03
3.540406151208765451e+00,1.851637990756611885e+01,7.445581688464238124e-02,7.406156474969402548e-02
2.342038949195725639e+00,2.592968070243883005e+01,3.551804183354214522e-02,3.351184228202865045e-02
9.508702558983165298e-01,1.326069115865050030e+01,2.696813976351143324e-02,1.760998629593821946e-02
5.907563361117461831e+00,4.984374824590322817e+01,4.721312496679123949e-02,4.651727242492012526e-02
2.795597839378806793e+00,3.375339795973536283e+00,2.395638301754552391e-01,2.328809185809103399e-01
4.078561990571478724e-01,2.278049595019990647e+01,6.979937477326985523e-03,4.975971686312667328e-03
1.155651765238599360e+00,2.090239354952558060e+01,2.151613989736581717e-02,2.034100212394352597e-02
6.467402348098831411e+00,3.821795477151941611e+01,6.736304773581350269e-02,7.336600293232778403e-02
4.886381042116101803e+00,2.361772588506542903e+01,8.155740311039219592e-02,7.519422979479994940e-02
1.798899938871556525e+00,6.771860652145893056e+00,8.824000614308243062e-02,8.446580410870872802e-02
5.598733601214009425e+00,1.840090928525767566e+01,1.190644402958153658e-01,1.292441093135263952e-01
1.130197870330887699e+00,3.467807667322549037e+01,1.286851347633594447e-02,1.014524152013903530e-02
5.418183284265632338e+00,4.337680321491556157e+01,4.970432965113313895e-02,4.654468744611139908e-02
5.274818017839286277e+00,4.485603726872572850e+01,4.679484745787639011e-02,5.489754893195300522e-02
1.436532791075062210e-01,1.468178026105574041e+01,3.704946230072739266e-03,5.890208079155525092e-03
4.140972242615363896e+00,4.472865746326178993e+01,3.679664843096422389e-02,3.716907466977358715e-02
5.837891912268096561e+00,4.631081145186035997e+01,5.019886955117219135e-02,5.186082440284717210e-02
6.092416543022851627e+00,2.406762971590593025e+01,1.000572955173032463e-01,8.712709245857573614e-02
5.675095879893838458e+00,2.254991552676349187e+01,9.922925976544207105e-02,1.033112962553480313e-01
7.091860349580253242e+00,2.036563632079595720e+01,1.372441667052353154e-01,1.499821463772713637e-01
6.074041939731279705e+00,3.401306936350707133e+01,7.098358635545280737e-02,7.628275079953562854e-02
7.383720210217086688e+00,4.903302341850702817e+01,6.006326143687530650e-02,4.400149082862225142e-02
3.376975328298700507e+00,3.590321090748047084e+01,3.727617821712868318e-02,3.962878119373202529e-02
3.698717946547218638e-01,2.657986315685818468e+01,5.454052873856697105e-03,-4.073196310399428664e-03
1.529926978557010653e+00,1.616816844994284708e+01,3.631822033294950652e-02,3.358482407932677355e-02
2.373480022949864487e+00,4.718577974787283580e+01,1.996247047538477273e-02,2.080156767629515527e-02
4.301537490462654656e-01,3.149272632978074427e+01,5.377288581384017351e-03,-6.993016645811727348e-03
9.544603806627830478e-01,4.298964949133306135e+01,8.789740104913448468e-03,2.171079450659351914e-02
4.198355056949945485e+00,2.844761429752501414e+01,5.835304284391092111e-02,5.723642625754104402e-02
2.094666126741921985e+00,1.494481892412044388e+01,5.357697374314541322e-02,6.108103764255110729e-02
2.355727565676829727e+00,4.039987251188268402e+01,2.310909320301394662e-02,2.904389178942240468e-02
5.957609260366266035e+00,4.874799664596900328e+01,4.868203646478002494e-02,6.171560317787180144e-02
6.851969111077416130e+00,1.937398020864662485e+01,1.390756152259010059e-01,1.505932989687021606e-01
6.910114485048853616e+00,3.959621768459297186e+01,6.951872766472440290e-02,5.438712576187587633e-02
3.027910619480188803e+00,2.022469505349735641e+01,5.846034362149220287e-02,5.850845265113718136e-02
5.706077579126208832e+00,4.042488357918804098e+01,5.616140095943561450e-02,3.443734579301138687e-02
6.833206600011579646e+00,1.154228894197485999e+01,2.248873206202506858e-01,2.200495508037685899e-01
1.292564566483059174e+00,3.673357611131145717e+01,1.390935591141096578e-02,2.069358277234922480e-02
1.684373973029783311e+00,4.614676290468455733e+01,1.447236223103275446e-02,2.325532875903871255e-02
5.218886315451025659e+00,1.777537649071483727e+01,1.145991350254643715e-01,1.271373946076089223e-01
2.197847843371322440e+00,3.785697059430402689e+00,1.646891998144955904e-01,1.605714233179986739e-01
1.622149515060101299e+00,4.711403391860665124e+01,1.365301460266644951e-02,1.651265541384512245e-02
3.003409795848327235e+00,2.895822335539444836e+01,4.094033811129360600e-02,4.157707441961316225e-02
2.262676526606344496e-01,1.353788361129792150e+01,6.278615460404395575e-03,1.861548357816393898e-02
3.562722284040173992e+00,4.005932938972048163e+00,2.668840793256447297e-01,2.824370792325163748e-01
4.734325434616691863e-01,1.854243311796721727e+01,9.854363249233600436e-03,5.939030262437905265e-03
2.033210962356030382e+00,2.926740489426624237e+01,2.738253700506276464e-02,6.489888667772635011e-02
1.818583386804573099e+00,2.672882300301109026e+01,2.674927130298707448e-02,2.638886396119322075e-02
2.702617347639805434e+00,1.712678853026977066e+01,6.103608978868489687e-02,5.704720545574176738e-02
1.090580656213618660e+00,3.152803747406031931e+01,1.363349116617225062e-02,1.931189153364443190e-02
3.822451689753207926e+00,3.904394816645213950e+01,3.885642583484377743e-02,4.612834968542214170e-02
5.534067482264902971e+00,2.141988683945629646e+01,1.016795517559486994e-01,1.068356943035702611e-01
2.777538495683117059e+00,3.681677349294692192e+01,2.988360491327991808e-02,2.308683857817132867e-02
7.424826428407421020e+00,4.707697336728719506e+01,6.290350059962528106e-02,7.734151031479932770e-02
6.892158343218050653e+00,6.732447338775505941e+00,3.584198561095640612e-01,3.586780947485121995e-01
2.517519569920200873e+00,1.211896106554546826e+01,7.791075442757540437e-02,9.301545609439600126e-02
4.073131878249303117e-01,3.257352781804814867e+01,4.926071170747149675e-03,1.859168978588842530e-02
6.168714436076867536e+00,3.682532837033621576e+01,6.664019268211587854e-02,5.365164038877728858e-02
1.996097271950209917e+00,4.408303505029422809e+01,1.795270620679744258e-02,7.909574937488998703e-03
2.724072220572137937e+00,1.720270154620122582e+01,6.126968782613367859e-02,5.102735644802946363e-02
4.676748288139997101e+00,4.138540921178361032e+01,4.491745322915865340e-02,4.718822883507207966e-02
7.991149447408587569e+00,4.917165334361742168e+01,6.485609935212784116e-02,6.517724057713582264e-02
2.467452776234735801e+00,8.758085741989784623e+00,1.003668734773929122e-01,1.028426258727328096e-01
3.801331723099557802e+00,4.713950064722577338e+01,3.205004434652252571e-02,2.372293625269421974e-02
5.056861974618360733e+00,4.396971638623446665e+01,4.575029049723278174e-02,4.982176415638683853e-02
5.498641795339347382e+00,1.663276481662934358e+01,1.286813624363843112e-01,1.425324085340669011e-01
1.776112849253423498e+00,3.150030185759286638e+01,2.224782876697109155e-02,8.711881620513691957e-03
4.803041805267837638e+00,3.155537765222403124e+01,6.034213969930705967e-02,5.820418726283139998e-02
4.398440898961322176e+00,7.905843783260202429e+00,1.971701194056367512e-01,1.994801769506693301e-01
5.302780916180110715e+00,1.995479650136695682e+01,1.042697767046638774e-01,1.027992709188603193e-01
1.008476102762667193e+00,1.828416868336917389e+01,2.130559312101067138e-02,1.916431867342172080e-02
1.097726675901328441e+00,3.945287491821396486e+01,1.100622448840035683e-02,2.852886433385306772e-02
7.806667174286063826e+00,4.821791409306466392e+01,6.459930337575493786e-02,7.726997842360297519e-02
6.588282359908451902e+00,4.413782690510165807e+00,4.831557905427465993e-01,4.914897399760081442e-01
6.637702789254448454e+00,4.188245379752073916e+01,6.313342048048149746e-02,5.536142484656690621e-02
7.479424823997166349e+00,3.076215179593966909e+01,9.671808462661124484e-02,1.189741518263297826e-01
7.689117304141522169e+00,3.744273594684712236e+01,8.184819403164439455e-02,8.530722065886825467e-02
3.208551503589466058e+00,3.624220729044537137e+01,3.508179189433418416e-02,2.915203246592757216e-02
6.057130692271175398e+00,3.944638215585693075e+01,6.110961626190559992e-02,5.758584344721724008e-02
5.168798731188601003e+00,3.747983825338448582e+01,5.480498533818795037e-02,4.976169914661093818e-02
4.522817128744832438e+00,2.159535277107661599e+01,8.227192058888554982e-02,1.033372870284988698e-01
5.466852228240115963e+00,4.628793978045406021e+01,4.701437037231328414e-02,4.892624012908071418e-02
2.623524263883730612e+00,1.537258297409055174e+01,6.550883205858040736e-02,6.600202888800786594e-02
6.911211871689464381e+00,4.256985113653684039e+01,6.469662311398077792e-02,4.303050152079831298e-02
3.315476392839868058e+00,3.131861349080295298e+01,4.186952997799052445e-02,4.910763250076317227e-02
1.270611632912568734e+00,5.588777233923215348e+00,7.037865913743032720e-02,5.966369956657842366e-02
1.867487230094942996e-01,2.831215270933889272e+01,2.588969979415242477e-03,-8.840596358048718323e-03
5.149595723320427254e+00,9.246636261655414302e+00,2.040303798285386661e-01,2.100259568081787598e-01
1.929890342822911498e+00,4.117591455495705333e+01,1.856890090848604957e-02,9.804815736621357372e-03
7.652917923274737078e+00,3.374730991385197854e+01,9.031120356645357117e-02,9.853955307151278376e-02
1.640535213555653682e+00,3.551286670149738711e+01,1.826073763259201607e-02,2.934966851207697347e-02
2.597817323608112350e+00,4.546335720928352231e+01,2.267616045831051530e-02,4.652211253401754287e-03
7.874640301494075345e+00,4.668826166344628348e+01,6.729615318688902947e-02,6.580505283820604900e-02
4.206851500294384927e+00,3.836782097991688545e+01,4.353098559050177369e-02,2.766280590139018683e-02
7.383994331752403717e+00,4.601343061420932656e+01,6.399709245318775663e-02,6.324775262504019058e-02
6.273357623246485382e+00,4.820846166064583826e+01,5.184914237638515999e-02,6.084112216144742236e-02
1.039828978408773086e+00,4.202832387463045904e+01,9.793518956127976460e-03,-3.974754702924267885e-03
1.806269152145383083e+00,5.982310929292570023e+00,9.655239463040811432e-02,1.144439927377972066e-01
3.158702703516884203e+00,1.342424585815444793e+01,8.946540344082680452e-02,8.621899205203317762e-02
7.059554380709799126e+00,4.020557253628324190e+01,6.996289126178885376e-02,5.798721326139242432e-02
2.738507430527329589e+00,1.637402561861938466e+01,6.451173419821612520e-02,6.311856067840758422e-02
3.758348104579160243e+00,3.604093895169757644e+01,4.135033827550986529e-02,4.911808555275889998e-02
3.898047307952661633e+00,1.961039376719578087e+01,7.768248181616481396e-02,6.375314885588517777e-02
2.665566452109906503e+00,3.158696736576343511e+01,3.334696799472020023e-02,3.320430838323725625e-02
6.313233747417393182e+00,4.982439480369336593e+01,5.049330778250209206e-02,3.659518281977429399e-02
5.331311477728317705e-01,4.020131736610538553e+01,5.243244203852891368e-03,1.711870591909790337e-02
1.884690273852057230e+00,1.999757494335963059e+01,3.667327201766554939e-02,3.805200094599198862e-02
6.618173136031448855e+00,4.843085515133438435e+00,4.484279538402246024e-01,4.440011052970906369e-01
4.969099456893166789e+00,3.531527482948711594e+01,5.587111523105880301e-02,6.604597997486955085e-02
4.143416155292257486e+00,2.544283228999013247e+01,6.422926519639111931e-02,5.116315260041282009e-02
3.019112913726687886e+00,4.743523212209905182e+01,2.527701699700573429e-02,2.116014906094826342e-02
1.128102656663593439e+00,3.999365306724787672e+01,1.116018725118675045e-02,2.943537292126780294e-02
3.708596042706580054e+00,3.144413109209409996e+01,4.667838751041223505e-02,4.524772370577154895e-02
7.898046358917724774e+00,2.965718860563010395e+01,1.059496556045732563e-01,1.193252649131473914e-01
4.801198950622052486e+00,3.458972087428190889e+01,5.509109360945763784e-02,5.684845311267230222e-02
4.654976870858575033e+00,3.211008423324111050e+01,5.747323325507784630e-02,5.027698363823052130e-02
7.921936821155171948e+00,1.268372496896218493e+01,2.401718186835195001e-01,2.375096049723787184e-01
7.094686704017618695e+00,4.228981521226194928e+01,6.686451918003200046e-02,6.743385959569592192e-02
7.993674614399820300e+00,1.672466447332660522e+01,1.872050791655422985e-01,1.829049420091132527e-01
7.633703382536849880e+00,1.084307408274815998e+01,2.663731403666886877e-01,2.579261230690862994e-01
5.373225128734925526e+00,1.912900329325074722e+01,1.100466560512012026e-01,1.020227392702297009e-01
2.511966329917603602e+00,2.881229436013697409e+01,3.438189613391583882e-02,1.933721676627887798e-02
5.062331106414535320e+00,2.071038700487530804e+01,9.599213905588402374e-02,9.688317175527255687e-02
2.850857702928810244e+00,5.668287616339247492e+00,1.610163640552602637e-01,1.647371725043086654e-01
6.505079293256113004e+00,2.997607756916384858e+01,8.618119397335190224e-02,9.345419299383915523e-02
1.184673642498462964e+00,3.772592344098723061e+01,1.241580637079621810e-02,-5.860056086513111551e-03
3.754116034480390773e+00,4.580998391621439225e+01,3.256330199587779972e-02,4.040197921117198027e-02
6.742130574960402356e+00,3.069633137995120720e+00,7.069814198705121067e-01,7.065903591429270048e-01
3.690645482996118165e+00,1.617980638146260475e+01,8.818247278073004791e-02,7.367631326205759112e-02
4.848041010417058594e+00,1.204677838826014025e+01,1.524069597650423713e-01,1.531653108895234261e-01
8.764352100789958300e-01,2.392604446252381223e+01,1.432366198259213755e-02,2.224961009422293107e-02
2.352329369305915296e+00,8.298161698828200983e+00,9.975457806399729010e-02,1.047587853758223386e-01
7.640433306632964161e+00,2.280584820216969888e+01,1.326040782924010064e-01,1.396373506687244581e-01
5.289822408126683584e+00,3.356814012847815576e+01,6.256469751793337919e-02,7.179804186899883811e-02
2.983019432927114245e+00,1.090173831904179913e+01,1.014840129353994785e-01,1.102235854839989648e-01
4.183361290130014787e+00,3.897649269696375285e+01,4.261682767639052294e-02,4.204232718789971401e-02
6.221461767254525377e+00,5.316429564705968502e+00,3.885587980575606615e-01,3.675164919726151558e-01
6.321015764580224960e+00,2.466555435503605054e+01,1.013931938751999884e-01,9.358087815096852169e-02
6.640946717934591348e+00,3.229839797108125765e+01,8.174481839369179825e-02,8.509077977751107469e-02
2.388177162500626061e+00,4.579314175811137488e+01,2.069255503132006943e-02,1.578382681757553932e-02
1.982616916504916782e+00,1.904374755970525968e+01,4.042384809970279297e-02,4.706767018279219006e-02
5.144217011744155243e+00,5.089957282498829727e+00,3.277156834411811270e-01,3.354838644910153600e-01
4.264885114266883548e+00,4.103053696885697832e+01,4.129402443514027660e-02,4.156758054843185529e-02
4.562605336834685055e+00,4.419809053705801460e+01,4.104524522404242454e-02,5.963711624772356779e-02
1.795457853812024940e+00,2.301732935172937644e+01,3.052411271007213212e-02,2.056878329455737175e-02
2.617130612506665344e+00,4.043713866544740654e+01,2.565822271014350092e-02,3.476880603608175496e-02
6.041220126473642260e+00,4.524137405246268884e+01,5.318059237902872383e-02,4.825473234449607907e-02
2.930753731923749772e+00,8.132776067288668642e+00,1.268943351511492845e-01,1.188896720100381110e-01
6.084135849869813484e+00,4.428192094652845157e+01,5.471596638703712934e-02,6.040411908628728205e-02
4.684928363272023999e-01,2.480840310413237049e+00,5.041139865903385142e-02,4.405526096551416748e-02
7.611842819666101434e+00,2.127168279334403422e+01,1.413618425098566445e-01,1.497547323270178032e-01
1.743777005642215716e+00,2.275975075218743982e+01,2.996509902610905440e-02,1.810216215392682418e-02
3.877840301101760812e+00,3.959401189097170004e+01,3.887943794147348531e-02,3.903527728203246699e-02
7.374993500534473334e+00,4.527827436033841479e+01,6.495320624470844739e-02,5.632390702167332924e-02
2.102489492844589414e+00,4.725023070535182512e+01,1.765428125717262431e-02,1.510950066101047866e-02
1.896335753402777602e+00,3.346406099174224380e+01,2.238800388651968065e-02,1.847389047001963408e-02
