x,k,M0,Ca,M,M_noisy
8.340747307980766578e+00,3.670569855448263308e+00,6.466863947132690527e-01,7.207771012626120744e-01,1.425479036943738675e-01,1.691285808363195975e-01
2.477164179479443895e+00,2.490329460473438061e+00,1.989323202754396558e+00,5.699096488320498644e-01,5.245460564081929622e-01,5.055634748115981347e-01
7.708320963728407804e+00,4.874249038801912626e+00,1.238530282402337424e+00,7.681515365142929097e-01,1.787308218954589134e-01,1.896846383676087100e-01
4.241983695702474577e+00,5.388268188429388594e+00,1.942831264809393943e+00,8.579325026724429204e-01,3.222356990830047563e-01,3.094218491250036451e-01
9.531604880370382560e+00,6.290628543716708876e+00,1.157251029998012104e+00,9.736279742279471128e-01,1.562107377286099941e-01,1.502865851884086501e-01
8.783654950164144992e+00,8.311631679116747051e+00,1.347153749717519666e+00,7.361176531774825671e-01,1.589309114639080311e-01,1.579640949299739028e-01
3.579915231080731175e+00,3.145171821672375856e+00,5.778381006758797067e-01,9.436828118649169816e-01,2.070343415857954783e-01,2.388952036037758908e-01
3.598325142224708451e+00,5.623683657257095625e+00,1.348015888926469508e+00,6.189397677966499423e-01,2.694005242600955308e-01,2.617704711572622633e-01
4.858358613989017805e+00,1.579053531652731657e+00,1.060378642191988519e+00,7.360964481474121524e-01,2.489434178118177798e-01,2.300545766793344049e-01
9.606447966726998189e+00,5.877279227258194183e+00,1.330111794380603119e+00,4.050185709938723955e-01,1.565674381116288205e-01,1.695410741150410738e-01
1.439805411979351302e+00,1.356395919016307072e+00,1.206366904581129162e+00,6.930943743126682932e-02,4.467501168685312218e-01,4.383577557852301743e-01
5.489012665123931711e+00,7.023095842686114310e+00,6.675329181099970421e-01,6.156454103028009550e-01,1.487070749665059255e-01,1.462775714295990181e-01
6.477107544433566844e+00,2.136303819926517633e+00,8.503890742486801546e-01,6.476016836471587546e-03,1.580519256477517787e-01,1.578115074183092104e-01
7.200550744245918011e+00,4.474582108985112328e+00,1.164359036281477300e+00,9.575754934945200914e-01,1.866958352070013372e-01,1.876657230628102635e-01
6.711485073801470858e-01,9.071007357993513764e+00,9.176418470795100202e-01,6.153573980094751983e-01,5.000817787173508222e-01,4.983803924337819047e-01
5.993153176299014007e+00,2.030644263041245345e+00,1.581747122044661946e+00,9.992612752356926364e-01,2.778656439828445235e-01,2.805432083425850598e-01
4.504410344368797503e+00,1.346475813406020183e+00,1.024593310634192456e+00,7.670815330749999328e-01,2.629128432972424045e-01,2.667864393195998329e-01
3.394168925365473655e+00,7.354387252693107335e+00,8.844935750042591804e-01,2.652605377693550981e-01,1.915893625001018341e-01,2.001285906822812266e-01
9.705357453957249803e+00,5.947841004329016634e+00,9.670584967052824332e-01,5.552053054751927563e-01,1.412575946427747642e-01,1.369852632837781359e-01
1.060291218306453898e+00,8.781700951874009675e+00,1.972653006308490831e+00,2.735362344713894167e-01,7.000741780768913181e-01,6.925868766433422863e-01
7.086917824715720293e+00,1.601138369952663565e+00,6.800882913206798275e-01,6.265042917159892033e-01,1.662558277687587460e-01,1.556203249820882206e-01
2.043604623102700302e+00,9.618946842197996006e+00,1.087557850453613417e+00,8.571808312669819685e-01,3.129020285829290371e-01,3.188291175846210135e-01
9.481022894736188533e+00,6.354355281308721182e+00,1.776579514947548510e+00,5.405845027929754298e-01,1.787552855819438957e-01,1.782923041299827316e-01
5.003145590931376674e+00,9.431648243544332288e+00,5.328537247105923358e-01,2.920541938949893224e-01,1.298313802398124994e-01,1.353634259540908158e-01
4.533875913258532009e+00,1.959990660838706322e+00,8.248966372915862433e-01,4.652517412790567741e-01,2.052698225104565566e-01,2.106517849286152766e-01
2.485016800118726721e+00,8.630049795976905358e+00,1.835718362900228939e+00,5.605201000196349259e-01,3.884224865358463785e-01,4.052812558693924538e-01
5.337793923358431059e+00,6.411074113442325917e+00,1.213374276981711519e+00,6.946632670750519933e-01,1.992771025985975997e-01,2.013521535542679708e-01
8.643289560409934680e+00,5.742661485762813989e+00,1.573644033974090917e+00,9.132409801694688634e-01,1.862535301599657356e-01,1.937772433268663552e-01
7.207328121152722922e-01,9.025399139720121866e+00,1.877529045536300067e+00,3.199187327075621035e-01,8.263391855351854831e-01,8.143132872722373961e-01
6.582265017536821361e+00,8.930909651661373516e+00,1.773763313659390661e+00,5.685901668529725894e-01,2.003467011217984761e-01,1.895436843598989340e-01
1.465543869611853900e+00,9.340847737555646901e+00,1.648450771172850660e+00,2.896338179653615841e-01,4.824757932410692063e-01,4.793584157830256265e-01
2.250704739888461425e+00,9.173433319236069750e+00,8.982212697660285627e-01,3.575713384817003071e-02,2.173899612536243364e-01,2.052227844954798708e-01
8.538524976332682925e+00,4.279391399393894346e+00,1.911387196535653921e+00,8.107384987362412643e-01,2.157565141717945612e-01,2.226524463497060458e-01
7.227156302991455394e-01,5.732997155113202403e+00,1.650971257036916384e+00,6.681986149063647851e-01,8.334672775901623698e-01,8.201367497074191215e-01
7.316708832017987163e+00,8.938431793333776909e+00,7.782298802775020619e-01,6.805744686104280294e-01,1.381294065469590993e-01,1.388132367343162255e-01
5.785312375657924999e-01,1.682110790576502035e+00,1.609007283248271136e+00,2.932261318812345863e-02,8.197404878023986097e-01,7.951595315874026015e-01
5.095432760207478928e+00,4.521386417002689617e-01,1.097658516935696049e+00,3.427160120560346357e-02,2.269464377806899302e-01,2.158986405466364888e-01
6.235079875011235728e+00,1.802274788235054048e+00,8.324062272030574583e-01,5.386603166467328618e-01,1.833039412557668779e-01,1.799135878930774035e-01
1.469985366622423850e+00,4.871717085653494372e+00,1.141719589456270390e+00,3.608905130562067853e-01,4.028942725694838467e-01,4.003038757008315907e-01
8.021095935456756365e+00,2.467760965952994656e+00,1.356027468640729206e+00,9.578562004435914323e-01,2.093448082975832847e-01,1.914283508639205156e-01
2.210107799811463991e+00,5.540584408284542128e+00,5.204620320556589963e-01,5.649357547523999878e-01,2.028825608897935617e-01,2.039692516807181943e-01
4.756824857972111076e+00,2.953688241909649292e+00,1.804729203393212300e+00,2.044926905972767051e-01,2.894773132875940735e-01,2.992259535746268906e-01
2.402812112931351773e+00,2.489798416850819152e+00,1.650289342439378082e+00,2.483211551568871300e-01,4.320357587429096147e-01,4.385181627952856598e-01
7.635859224107354848e+00,2.635863920338090693e+00,7.467095807892714099e-01,5.209981628397579723e-01,1.543188811253659865e-01,1.477330504809868938e-01
2.511413197970664424e+00,2.170464081422579294e+00,8.496430289910147371e-01,5.261693378777354546e-02,2.419323308022344188e-01,2.360593624205490348e-01
2.621825985267220105e+00,9.919384512573008905e+00,1.424802781814681563e+00,1.555525630560491424e-01,2.797437129596840322e-01,2.678807101426896042e-01
1.217677679401707458e-01,3.760921653353758831e+00,9.259994098123427442e-01,6.852228657273150558e-01,7.979625302818340593e-01,8.042604102279536926e-01
8.998375981764652920e+00,3.243443715142241501e+00,1.439729942620630920e+00,3.039711118453430894e-01,1.792043906119367980e-01,1.936209789894563493e-01
3.359696275689261213e-01,5.782585759810250359e-01,1.810593181457674561e+00,6.258379922703624088e-01,1.320392929260410408e+00,1.315133374505405239e+00
3.145864476464628190e+00,4.446529718383454899e+00,1.570895849278358458e+00,3.633682534488202887e-02,3.073727580113334579e-01,2.903945773418556420e-01
6.470071622065571404e+00,7.498185856399096849e+00,1.024954723328874273e+00,6.418869135935467707e-01,1.625970930257046865e-01,1.645971354517536678e-01
3.320857338144194149e+00,2.129975095007679897e+00,1.656860168000860112e+00,1.222624175763913357e-01,3.508106730203195411e-01,3.578883672613848432e-01
5.972060998913076624e+00,9.489757755337004497e+00,1.175244946081897890e+00,5.729478077183965956e-01,1.692496054099036362e-01,1.420283669126526926e-01
3.645648731152949296e+00,7.266222216282407054e+00,1.152055417436613993e+00,7.416707244165999802e-01,2.349656411514574605e-01,2.363492015477792474e-01
8.799511230920497695e+00,8.013347046675391994e+00,5.736518276421211926e-01,4.902588622150929609e-01,1.216616678007287483e-01,1.433055375975371692e-01
1.589792162923121532e+00,5.814437505877366519e+00,1.588844508995651328e+00,4.362445157102564641e-01,4.974026047702081454e-01,5.056090808645050672e-01
1.841043118269458656e-01,8.309809085882230661e+00,1.572718441573422332e+00,8.559136205146103960e-01,1.171998436126808540e+00,1.177503024136033138e+00
9.970000366462283825e-01,1.906333591727597199e+00,9.174383123302174425e-01,7.132777017621239057e-01,5.277438752292646917e-01,5.317650880025153182e-01
5.239920370250132464e+00,5.000256871764167776e+00,1.681096480573253338e+00,3.704633439791932270e-01,2.434811669407437873e-01,2.541001551536903880e-01
5.922686996197760401e+00,4.040310119089167706e-01,1.991875013375521197e+00,3.572333564735666878e-01,3.477897686875839334e-01,3.383780961495144735e-01
8.339028183744193967e+00,5.603669193507598401e+00,1.863222344592020185e+00,2.058223291910018515e-01,1.927767373537532247e-01,1.843233593293832906e-01
9.546479818986865595e+00,3.488635182812369173e+00,1.913808152544123953e+00,2.785495038445479077e-01,1.991179183147489540e-01,2.031936114036903274e-01
4.013044248749140230e+00,5.654072389355544459e+00,1.703719746564045678e+00,5.534218851342953549e-01,2.903845179375209584e-01,2.835312244926172509e-01
8.236951744580297330e+00,8.808964449603044145e+00,8.639172233366996245e-01,8.341233733919394266e-01,1.398680492876986370e-01,1.424550734898465676e-01
4.051697468493412835e+00,4.165424371473527287e+00,1.838956165135773979e+00,1.491595752592124180e-01,3.043199779081855461e-01,2.851943530718816233e-01
3.706570239468989225e+00,5.544797901180417377e+00,1.827384329824749187e+00,7.632343428237160499e-01,3.324586561628261605e-01,3.400382027999724888e-01
1.326942880592097973e+00,9.692579158873215306e+00,1.025926669097576127e+00,5.867477164202771212e-01,3.716642010216781866e-01,3.801339151436765595e-01
8.686533835131916348e+00,5.994829248960517276e+00,1.640434629040093295e+00,1.047704914833713641e-01,1.731177716093289243e-01,1.735545506303015073e-01
3.361072638152569070e+00,8.304531803609711105e+00,6.088364198068573208e-01,1.314850087553969260e-01,1.516104700473321354e-01,1.532546994588130929e-01
6.466911011130168419e+00,6.953153089969617895e+00,7.396361859591358279e-01,1.448716553005126029e-01,1.358706726229112205e-01,1.520771834799436451e-01
5.171654789011754794e+00,2.173906844343721723e+00,8.489973716895580225e-01,3.850561417139075626e-01,1.893529708548878088e-01,1.785220245760677504e-01
9.968375249315817754e+00,9.130256902756084258e+00,1.202612737486933980e+00,5.901670958429602321e-01,1.417360988760243967e-01,1.326045323131721798e-01
2.556339822243742788e+00,3.632579555883809874e+00,8.839917319563226350e-01,6.597486527956322178e-01,2.774693790267853677e-01,2.665313160876308651e-01
5.514986455993405201e+00,8.619185713776094104e+00,8.080089211321335174e-01,3.188923180539922075e-01,1.470665501984620427e-01,1.428192484859065747e-01
7.896322571214801300e+00,4.480846829336483594e+00,5.096489896246110263e-01,2.640012487597750424e-01,1.239860049366283690e-01,1.138745057265446586e-01
1.910809996479252426e+00,2.385072350503964156e+00,6.256672402651644038e-01,9.378623669308724375e-01,3.148345217265225426e-01,3.152050064984119326e-01
8.231738011496572582e+00,6.419989775286590650e+00,1.046781859212694066e+00,3.505903166062892540e-01,1.480303948974851236e-01,1.415230268374942646e-01
5.581697323222210905e+00,2.227872261469439952e+00,1.246991050314858906e+00,5.617905742716928774e-01,2.312232947852109199e-01,2.167318035886571792e-01
1.035190693860640332e+00,7.199220248049305049e+00,8.127201353406785511e-01,2.344271365594567946e-01,3.363420681828386272e-01,3.208402908210912785e-01
9.680567674181526527e+00,4.788943492816120084e-01,7.277760098036797354e-01,1.538919910365685872e-01,1.479740781202598665e-01,1.600906491890742023e-01
4.118515661605675504e+00,6.149422135008989265e+00,7.233595557375679386e-01,1.147189974320385053e-01,1.579946101244602552e-01,1.573058219449248174e-01
4.754061827690669872e+00,7.187924309936730261e+00,1.453246045288399735e+00,3.850889961400888462e-01,2.193670534558354868e-01,2.170936752124898450e-01
7.844622831603345503e+00,2.197650252736523591e+00,1.745938023160209296e+00,6.367648502126003196e-01,2.350275138463821800e-01,2.352932097004122869e-01
9.646372922171241981e+00,7.136287642153725796e-01,1.854547589613203540e+00,9.847194518685784548e-01,2.636806792439101432e-01,2.628570580854686645e-01
2.455385262562845838e+00,6.255250840913387123e+00,1.436973097098149577e+00,7.341641823285559587e-01,3.601035707681330411e-01,3.676647001239566892e-01
1.361654883223276657e+00,9.316673737781590248e+00,1.117410340827839743e+00,7.007211520140461669e-01,4.035489142689550057e-01,4.091715045509073390e-01
7.447308953008215049e+00,9.348541946323324581e+00,1.034258404836987388e+00,1.425514351575974947e-01,1.408522901716409981e-01,1.349552127081022901e-01
6.770375078933076551e+00,2.336700347454116589e+00,1.094881721837783095e+00,6.021141997083151454e-01,1.959241151540200010e-01,1.876888445818871987e-01
4.465205431987033791e+00,9.718913098910340054e+00,1.083066605863144183e+00,4.055481956230474472e-01,1.813959137737890526e-01,1.705287058881780893e-01
6.476068992896134802e+00,1.887207332772522506e+00,1.576114412730255543e+00,2.246717633721687646e-01,2.354192058574245960e-01,2.229078928953087679e-01
9.441499806395016847e+00,5.167763279683948774e+00,1.754684405852362739e+00,2.401317525304207390e-01,1.791921241378675589e-01,1.932135805385709892e-01
8.419109783899697774e+00,1.706447227730785832e+00,1.647998481028952966e+00,8.549393852371717228e-01,2.342200201268909709e-01,2.250546277802467909e-01
5.682197133325374239e+00,7.865105183859204097e+00,7.610079439143000446e-01,2.742790264429852964e-01,1.433279131841774801e-01,1.231374552487610186e-01
9.086267688539756193e+00,9.256989156374595851e+00,1.111430031760911152e+00,1.451461784306918856e-01,1.362214900683695329e-01,1.277866454497942339e-01
9.129114718218536595e+00,3.318422072583159022e+00,1.423251873259441913e+00,3.721011318049786132e-01,1.781054853536316873e-01,1.702218684105147872e-01
7.711556229430178711e+00,9.575230545348357936e+00,7.924212939291976898e-01,5.496066739148341984e-01,1.334448819324308422e-01,1.367433980740288268e-01
1.185609555698687867e+00,6.668773749443727361e+00,5.044387381961766836e-01,4.891699344523851023e-01,2.534642600176527649e-01,2.446044341597989613e-01
5.617089206843100868e+00,7.473464348372409916e+00,1.116847999572996297e+00,1.526719231340087912e-01,1.677386250491067765e-01,1.730861557194734723e-01
6.072668886067614125e+00,7.854318894126197215e+00,8.894995888587287070e-01,3.646805061733598974e-01,1.505838247101869143e-01,1.544690944562024659e-01
8.793347872684901034e+00,9.535734870671774388e+00,1.909715146517719786e+00,7.757680314204887795e-01,1.802830929134764948e-01,1.929513880938260595e-01
5.162298994322575219e+00,6.685818263525665550e+00,1.218864844711101902e+00,4.515771374526037496e-01,1.945702624644250478e-01,2.162401932551603068e-01
6.125897757826201939e+00,6.767968889642695274e+00,6.738483601618090457e-01,6.853248427045135482e-01,1.460066463180701990e-01,1.744956875693794707e-01
7.151638936978153005e+00,2.686180634379213839e+00,1.786868397425617427e+00,9.982495297118547661e-01,2.553022104136822290e-01,2.688105568425098735e-01
8.387129368184076394e-01,9.178113294796670374e+00,6.737744238146878839e-01,3.159630136449054216e-02,2.823579605823042238e-01,2.707609573695379801e-01
5.634294372336301482e-01,7.699374570986346811e+00,8.913372457393893278e-01,4.450869787505618014e-02,4.308906872548174394e-01,4.268486933248021309e-01
3.039782642548827241e-01,9.433289829810215465e+00,1.205147106941902635e+00,8.829129651267521028e-01,8.681482415637087335e-01,8.706247029938217752e-01
