t,Ns,Nsrc,dNs_dt
2.502500500100019920e+01,3.743265112768895619e+01,1.946261953961586357e+02,2.332985875147119970e-02
2.505501100220044108e+01,3.743334812465458583e+01,1.946294556686325450e+02,2.312700606380690971e-02
2.508501700340067941e+01,3.743403906078263077e+01,1.946326875575358599e+02,2.292590905076963281e-02
2.511502300460092130e+01,3.743472398824231817e+01,1.946358913076492740e+02,2.272655273602453008e-02
2.514502900580115963e+01,3.743540295881009428e+01,1.946390671619078603e+02,2.252892225387181924e-02
2.517503500700140151e+01,3.743607602386960309e+01,1.946422153614011279e+02,2.233300284930983537e-02
2.520504100820163984e+01,3.743674323441170770e+01,1.946453361453729087e+02,2.213877987805368264e-02
2.523504700940188172e+01,3.743740464103449028e+01,1.946484297512214141e+02,2.194623880664092752e-02
2.526505301060212005e+01,3.743806029394324497e+01,1.946514964144992632e+02,2.175536521242182886e-02
2.529505901180236194e+01,3.743871024295047789e+01,1.946545363689134547e+02,2.156614478366680743e-02
2.532506501300260027e+01,3.743935453747590003e+01,1.946575498463253098e+02,2.137856331960552581e-02
2.535507101420283860e+01,3.743999322654644146e+01,1.946605370767505860e+02,2.119260673045353371e-02
2.538507701540308048e+01,3.744062635879625844e+01,1.946634982883594205e+02,2.100826103746289419e-02
2.541508301660331881e+01,3.744125398246669789e+01,1.946664337074763012e+02,2.082551237301633051e-02
2.544508901780356069e+01,3.744187614540633291e+01,1.946693435585801240e+02,2.064434698062367346e-02
2.547509501900379902e+01,3.744249289507094858e+01,1.946722280643041074e+02,2.046475121498492200e-02
2.550510102020404091e+01,3.744310427852354195e+01,1.946750874454359064e+02,2.028671154207195571e-02
2.553510702140427924e+01,3.744371034243432916e+01,1.946779219209175551e+02,2.011021453910810664e-02
2.556511302260452112e+01,3.744431113308072412e+01,1.946807317078454105e+02,1.993524689466674715e-02
2.559511902380475945e+01,3.744490669634736690e+01,1.946835170214702657e+02,1.976179540871481066e-02
2.562512502500500133e+01,3.744549707772610958e+01,1.946862780751972650e+02,1.958984699263144336e-02
2.565513102620523966e+01,3.744608232231600908e+01,1.946890150805859321e+02,1.941938866925507767e-02
2.568513702740548155e+01,3.744666247482334853e+01,1.946917282473501700e+02,1.925040757293761118e-02
2.571514302860571988e+01,3.744723757956162302e+01,1.946944177833582899e+02,1.908289094959414456e-02
2.574514902980596176e+01,3.744780768045151831e+01,1.946970838946329252e+02,1.891682615673495604e-02
2.577515503100620009e+01,3.744837282102096054e+01,1.946997267853511744e+02,1.875220066349925219e-02
2.580516103220644197e+01,3.744893304440508075e+01,1.947023466578443731e+02,1.858900205068536593e-02
2.583516703340668030e+01,3.744948839334622193e+01,1.947049437125984070e+02,1.842721801084934441e-02
2.586517303460692219e+01,3.745003891019894837e+01,1.947075181482767334e+02,1.826683634680126289e-02
2.589517903580716052e+01,3.745058463776538105e+01,1.947100701655697890e+02,1.810784472432569459e-02
2.592518503700740240e+01,3.745112561776607407e+01,1.947125999600384318e+02,1.795023111726568033e-02
2.595519103820764073e+01,3.745166189078641139e+01,1.947151077219410809e+02,1.779398382865604589e-02
2.598519703940788261e+01,3.745219349712189683e+01,1.947175936401759486e+02,1.763909124380269589e-02
2.601520304060812094e+01,3.745272047677817540e+01,1.947200579022809563e+02,1.748554183022132946e-02
2.604520904180836283e+01,3.745324286947101911e+01,1.947225006944338190e+02,1.733332413775023895e-02
2.607521504300860116e+01,3.745376071462631984e+01,1.947249222014520740e+02,1.718242679855208621e-02
2.610522104420884304e+01,3.745427405138011778e+01,1.947273226067929386e+02,1.703283852712278446e-02
2.613522704540908137e+01,3.745478291857855169e+01,1.947297020925534525e+02,1.688454812038564512e-02
2.616523304660932325e+01,3.745528735477792992e+01,1.947320608394704209e+02,1.673754445764341625e-02
2.619523904780956158e+01,3.745578739824465231e+01,1.947343990269203857e+02,1.659181650067687031e-02
2.622524504900979991e+01,3.745628308695526698e+01,1.947367168329197114e+02,1.644735329372792876e-02
2.625525105021004180e+01,3.745677445859645616e+01,1.947390144341244707e+02,1.630414396355117645e-02
2.628525705141028013e+01,3.745726155056501483e+01,1.947412920058305588e+02,1.616217771944228332e-02
2.631526305261052201e+01,3.745774439996787919e+01,1.947435497219736078e+02,1.602144385325843245e-02
2.634526905381076034e+01,3.745822304362211241e+01,1.947457877551290153e+02,1.588193173945651182e-02
2.637527505501100222e+01,3.745869751805490466e+01,1.947480062765119442e+02,1.574363083510199601e-02
2.640528105621124055e+01,3.745916785950358019e+01,1.947502054559773796e+02,1.560653067993733600e-02
2.643528705741148244e+01,3.745963410391559023e+01,1.947523854620199870e+02,1.547062089635264925e-02
2.646529305861172077e+01,3.746009628694850591e+01,1.947545464617742823e+02,1.533589118945499763e-02
2.649529905981196265e+01,3.746055444397003953e+01,1.947566886210144901e+02,1.520233134709148004e-02
2.652530506101220098e+01,3.746100861005803040e+01,1.947588121041546572e+02,1.506993123983590976e-02
2.655531106221244286e+01,3.746145882000045191e+01,1.947609170742485389e+02,1.493868082106875050e-02
2.658531706341268119e+01,3.746190510829539022e+01,1.947630036929896846e+02,1.480857012696823460e-02
2.661532306461292308e+01,3.746234750915107981e+01,1.947650721207114657e+02,1.467958927654322565e-02
2.664532906581316141e+01,3.746278605648586790e+01,1.947671225163869053e+02,1.455172847166252836e-02
2.667533506701340329e+01,3.746322078392824295e+01,1.947691550376289342e+02,1.442497799707265216e-02
2.670534106821364162e+01,3.746365172481682038e+01,1.947711698406901348e+02,1.429932822041823925e-02
2.673534706941388350e+01,3.746407891220034259e+01,1.947731670804629118e+02,1.417476959228380906e-02
2.676535307061412183e+01,3.746450237883767898e+01,1.947751469104794353e+02,1.405129264619287000e-02
2.679535907181436372e+01,3.746492215719784014e+01,1.947771094829116407e+02,1.392888799863456484e-02
2.682536507301460205e+01,3.746533827945994233e+01,1.947790549485712006e+02,1.380754634911607326e-02
2.685537107421484393e+01,3.746575077751325722e+01,1.947809834569096381e+02,1.368725848015284186e-02
2.688537707541508226e+01,3.746615968295716925e+01,1.947828951560181565e+02,1.356801525729789404e-02
2.691538307661532414e+01,3.746656502710119696e+01,1.947847901926277814e+02,1.344980762916314632e-02
2.694538907781556247e+01,3.746696684097928198e+01,1.947866687121755263e+02,1.333262662322720615e-02
2.697539507901580436e+01,3.746736515609496365e+01,1.947885308622381046e+02,1.321646312504487497e-02
2.700540108021604269e+01,3.746776000292437203e+01,1.947903767855493413e+02,1.310130831593259160e-02
2.703540708141628457e+01,3.746815141111382985e+01,1.947922066209725074e+02,1.298715361880375951e-02
2.706541308261652290e+01,3.746853941010009237e+01,1.947940205063885344e+02,1.287399051650162107e-02
2.709541908381676478e+01,3.746892402911033315e+01,1.947958185786960996e+02,1.276181055181879742e-02
2.712542508501700311e+01,3.746930529716214409e+01,1.947976009738114556e+02,1.265060532751682842e-02
2.715543108621724144e+01,3.746968324306354958e+01,1.947993678266686004e+02,1.254036650634748895e-02
2.718543708741748333e+01,3.747005789541298526e+01,1.948011192712191644e+02,1.243108581105545341e-02
2.721544308861772166e+01,3.747042928259930505e+01,1.948028554404324950e+02,1.232275502440938197e-02
2.724544908981796354e+01,3.747079743280180253e+01,1.948045764662955719e+02,1.221536598921879602e-02
2.727545509101820187e+01,3.747116237399017535e+01,1.948062824798130919e+02,1.210891060834562438e-02
2.730546109221844375e+01,3.747152413392455372e+01,1.948079736110073554e+02,1.200338084469176891e-02
2.733546709341868208e+01,3.747188274015547904e+01,1.948096499889184088e+02,1.189876872127992868e-02
2.736547309461892397e+01,3.747223822002393234e+01,1.948113117416039302e+02,1.179506632120386200e-02
2.739547909581916230e+01,3.747259060066129166e+01,1.948129589961392867e+02,1.169226578768967073e-02
2.742548509701940418e+01,3.747293990898938887e+01,1.948145918786175343e+02,1.159035932406649039e-02
2.745549109821964251e+01,3.747328617172044574e+01,1.948162105141493328e+02,1.148933919383310354e-02
2.748549709941988439e+01,3.747362941535712366e+01,1.948178150268631157e+02,1.138919772063484714e-02
2.751550310062012272e+01,3.747396966619250236e+01,1.948194055399049205e+02,1.128992728829292247e-02
2.754550910182036461e+01,3.747430695031008696e+01,1.948209821754384734e+02,1.119152034079995417e-02
2.757551510302060294e+01,3.747464129358380092e+01,1.948225450546451896e+02,1.109396938236795194e-02
2.760552110422084482e+01,3.747497272167797888e+01,1.948240942977241446e+02,1.099726697742742232e-02
2.763552710542108315e+01,3.747530126004740225e+01,1.948256300238921028e+02,1.090140575060249972e-02
2.766553310662132503e+01,3.747562693393725652e+01,1.948271523513834609e+02,1.080637838679443519e-02
2.769553910782156336e+01,3.747594976838315262e+01,1.948286613974503325e+02,1.071217763114695742e-02
2.772554510902180525e+01,3.747626978821111265e+01,1.948301572783624920e+02,1.061879628907291817e-02
2.775555111022204358e+01,3.747658701803760550e+01,1.948316401094073740e+02,1.052622722626050944e-02
2.778555711142228546e+01,3.747690148226950413e+01,1.948331100048901021e+02,1.043446336867859259e-02
2.781556311262252379e+01,3.747721320510410692e+01,1.948345670781334888e+02,1.034349770263265356e-02
2.784556911382276567e+01,3.747752221052913768e+01,1.948360114414779787e+02,1.025332327472572302e-02
2.787557511502300400e+01,3.747782852232273143e+01,1.948374432062817050e+02,1.016393319189123901e-02
2.790558111622324589e+01,3.747813216405344861e+01,1.948388624829205185e+02,1.007532062141969220e-02
2.793558711742348422e+01,3.747843315908029638e+01,1.948402693807878734e+02,9.987478790918657978e-03
2.796559311862372610e+01,3.747873153055265760e+01,1.948416640082949129e+02,9.900400988409607805e-03
2.799559911982396443e+01,3.747902730141038319e+01,1.948430464728704976e+02,9.814080562253302276e-03
2.802560512102420276e+01,3.747932049438371394e+01,1.948444168809611483e+02,9.728510921214628127e-03
2.805561112222444464e+01,3.747961113199332317e+01,1.948457753380310180e+02,9.643685534455492814e-03
2.808561712342468297e+01,3.747989923655541133e+01,1.948471219485856238e+02,9.559597930034691160e-03
2.811562312462492486e+01,3.748018483078855922e+01,1.948484568189716981e+02,9.476241515257832759e-03
2.814562912582516319e+01,3.748046793667239029e+01,1.948497800520546264e+02,9.393609910617328751e-03
2.817563512702540507e+01,3.748074857545276473e+01,1.948510917472810888e+02,9.311696951001202649e-03
2.820564112822564340e+01,3.748102676822737322e+01,1.948523920034039350e+02,9.230496513942476611e-03
2.823564712942588528e+01,3.748130253594577255e+01,1.948536809184824392e+02,9.150002519626276865e-03
2.826565313062612361e+01,3.748157589940939260e+01,1.948549585898821022e+02,9.070208930839207540e-03
2.829565913182636550e+01,3.748184687927149383e+01,1.948562251142747641e+02,8.991109753077708433e-03
2.832566513302660383e+01,3.748211549603721693e+01,1.948574805876385199e+02,8.912699034465454417e-03
2.835567113422684571e+01,3.748238177006354732e+01,1.948587251052578040e+02,8.834970865821745178e-03
2.838567713542708404e+01,3.748264572155934360e+01,1.948599587617233340e+02,8.757919380624201722e-03
2.841568313662732592e+01,3.748290737058530198e+01,1.948611816509321670e+02,8.681538755063833435e-03
2.844568913782756425e+01,3.748316673705399182e+01,1.948623938660876149e+02,8.605823208013951842e-03
2.847569513902780614e+01,3.748342384072983435e+01,1.948635954996993007e+02,8.530767001065697741e-03
2.850570114022804447e+01,3.748367870122911683e+01,1.948647866435831872e+02,8.456364438502284031e-03
2.853570714142828635e+01,3.748393133801996413e+01,1.948659673888614634e+02,8.382609867361168199e-03
2.856571314262852468e+01,3.748418177042237431e+01,1.948671378259627147e+02,8.309497677389643400e-03
2.859571914382876656e+01,3.748443001760820437e+01,1.948682980446217243e+02,8.237022301066154739e-03
2.862572514502900489e+01,3.748467609860117022e+01,1.948694481338796720e+02,8.165178213624280090e-03
2.865573114622924678e+01,3.748492003227683966e+01,1.948705881820839920e+02,8.093959933048289201e-03
2.868573714742948511e+01,3.748516183736263230e+01,1.948717182768884015e+02,8.023362020081137302e-03
2.871574314862972699e+01,3.748540153243784090e+01,1.948728385052529575e+02,7.953379078221800569e-03
2.874574914982996532e+01,3.748563913593360297e+01,1.948739489534440281e+02,7.884005753771461400e-03
2.877575515103020720e+01,3.748587466613292918e+01,1.948750497070342078e+02,7.815236735763342324e-03
2.880576115223044553e+01,3.748610814117066070e+01,1.948761408509024875e+02,7.747066756071063764e-03
2.883576715343068742e+01,3.748633957903353320e+01,1.948772224692340842e+02,7.679490589323378913e-03
2.886577315463092575e+01,3.748656899756011285e+01,1.948782946455205547e+02,7.612503052969010753e-03
2.889577915583116763e+01,3.748679641444082478e+01,1.948793574625597671e+02,7.546099007255335778e-03
2.892578515703140596e+01,3.748702184721797437e+01,1.948804110024558440e+02,7.480273355248812095e-03
2.895579115823164429e+01,3.748724531328569753e+01,1.948814553466192763e+02,7.415021042829650355e-03
2.898579715943188617e+01,3.748746682989000334e+01,1.948824905757668091e+02,7.350337058714018212e-03
2.901580316063212450e+01,3.748768641412875269e+01,1.948835167699214708e+02,7.286216434443382184e-03
2.904580916183236639e+01,3.748790408295167964e+01,1.948845340084126292e+02,7.222654244388948541e-03
2.907581516303260472e+01,3.748811985316034878e+01,1.948855423698759921e+02,7.159645605790743161e-03
2.910582116423284660e+01,3.748833374140820496e+01,1.948865419322534365e+02,7.097185678710538070e-03
2.913582716543308493e+01,3.748854576420053775e+01,1.948875327727932927e+02,7.035269666102017538e-03
2.916583316663332681e+01,3.748875593789450988e+01,1.948885149680500888e+02,6.973892813741500163e-03
2.919583916783356514e+01,3.748896427869912884e+01,1.948894885938847210e+02,6.913050410306098570e-03
2.922584516903380703e+01,3.748917080267525392e+01,1.948904537254643117e+02,6.852737787319540530e-03
2.925585117023404536e+01,3.748937552573562471e+01,1.948914104372623513e+02,6.792950319204571485e-03
2.928585717143428724e+01,3.748957846364481838e+01,1.948923588030586416e+02,6.733683423262526446e-03
2.931586317263452557e+01,3.748977963222682064e+01,1.948932988968992674e+02,6.674932498389019031e-03
2.934586917383476745e+01,3.748997904743061582e+01,1.948942307933764368e+02,6.616692904009013887e-03
2.937587517503500578e+01,3.749017672424572112e+01,1.948951545626104576e+02,6.558960280333536730e-03
2.940588117623524766e+01,3.749037267749959312e+01,1.948960702739656483e+02,6.501730314754539108e-03
2.943588717743548600e+01,3.749056692191759765e+01,1.948969779963285305e+02,6.444998724165706960e-03
2.946589317863572788e+01,3.749075947212297422e+01,1.948978777981078849e+02,6.388761255004204997e-03
2.949589917983596621e+01,3.749095034263685022e+01,1.948987697472346383e+02,6.333013683224919532e-03
2.952590518103620809e+01,3.749113954787825520e+01,1.948996539111620336e+02,6.277751814343979220e-03
2.955591118223644642e+01,3.749132710216409237e+01,1.949005303568654597e+02,6.222971483420991490e-03
2.958591718343668830e+01,3.749151301970915995e+01,1.949013991508425647e+02,6.168668555048384405e-03
2.961592318463692663e+01,3.749169731462615118e+01,1.949022603591131997e+02,6.114838923380716551e-03
2.964592918583716852e+01,3.749188000092564010e+01,1.949031140472194750e+02,6.061478512124018891e-03
