m1,m2,u1,u2,v1_out
8.231407114956013071e-01,4.790299853856239132e+00,2.801501892921756109e+00,3.111026866098817845e+00,-2.230635805173876385e+00
1.444433151341738775e+00,4.332150653501851245e+00,3.811378369458868320e+00,2.546841474956897944e+00,-1.097888298275304875e+00
4.376441430230892493e+00,4.664019260255621191e+00,3.353787837337707689e+00,1.107615206144709985e+00,7.134447718630801960e-01
1.747992206463645504e+00,3.271274450665490718e+00,1.213811415963496954e+00,3.618290956569901962e+00,-2.198083418085670093e+00
2.520922597763917583e+00,1.419684470207205340e+00,1.870204430916595051e+00,1.763889623713899679e+00,3.849334782160925839e-01
7.138136962147459963e-01,4.131747053306280115e+00,3.991804302703149343e+00,1.693445321427399897e+00,-8.015853533186217961e-01
2.920055772894409429e+00,4.150587110891305720e+00,1.143273819192359486e+00,8.679026596864631848e-01,-2.686752369973334775e-01
6.607737629282404157e-01,3.332137703604351131e+00,2.027449914725434787e+00,1.190717452825782896e+00,-9.485854948488158245e-01
8.796912215509926636e-01,4.890605739718694167e+00,3.141926731517076909e+00,2.992711575917606392e+00,-2.041714450663756342e+00
4.044667496917164762e+00,2.146911922715724064e+00,3.852636277441598978e+00,2.475153956366018093e+00,1.540609444004518824e+00
1.370769373964534354e+00,2.070614294935756661e+00,5.551352025687328329e-01,2.662358553465014044e+00,-1.655774209042755629e+00
4.940178132391030985e-01,4.435408058604085824e+00,1.734326659468512721e+00,1.917290090638371414e+00,-1.783035376778131065e+00
3.088759425129328218e+00,1.867690521970089002e+00,2.611911821037771197e+00,2.212888909085763522e+00,6.385326625937256528e-01
9.032007488992634947e-01,4.854747066934183231e+00,9.706932419384708410e-01,3.789765032340265627e+00,-3.249236304371534434e+00
4.535202739702377528e-01,4.536735527369338605e+00,3.379738025735664841e+00,3.441069112345212400e+00,-2.123377913395432248e+00
4.186651119338313798e+00,3.416742756055555663e+00,8.736239887832224493e-01,1.633917864606175163e+00,-4.786559913574105485e-01
2.106477540579969610e+00,4.544857697676027541e+00,2.391231590320906708e+00,2.273237898768383225e+00,-1.141690264301458146e+00
4.354280365144339804e+00,9.098452341948372046e-01,1.899959358771367901e+00,1.339704817982119822e+00,1.264543809901976568e+00
3.771351046653868888e+00,3.495757307880512865e+00,2.677417207601328286e+00,3.595501940756630876e+00,-5.691646459200544461e-01
1.164627343951754712e+00,3.832626514333293599e+00,1.935353402751514906e+00,8.847078034609570096e-01,-5.503259488077131278e-01
6.070942202527659370e-01,1.470819684068453315e+00,2.083811560837339538e+00,1.617015734326287868e+00,-7.001927946853310214e-01
1.022514811553472347e+00,9.507257428419683132e-01,3.542239498103265660e+00,1.033686023286141786e+00,1.301982561257338578e+00
2.573984789442447241e+00,2.249781363518676969e-01,1.198298564650566167e+00,1.977548093991795986e+00,9.471580960649557124e-01
1.917191069948473547e+00,1.955074864306940219e+00,1.986453790490216420e+00,3.119973862417531052e+00,-7.423427147216347111e-01
4.193513807211504130e+00,3.045748733181555590e+00,3.359667134354318740e+00,3.705487869432642523e+00,2.149103973973081061e-01
2.452356046657163891e+00,3.225344387788656508e+00,2.129490059320597872e+00,1.882774111399719619e+00,-4.670265068873651337e-01
2.862798562130348667e+00,1.164428757602757658e+00,3.098976717399092529e+00,2.627909125499062970e+00,1.408078211693840842e+00
2.059770773395528387e+00,3.697000018741169569e+00,2.127447459413815078e+00,2.579236696826564312e+00,-1.198625801738484542e+00
3.823521624151974940e+00,1.562588385938862512e+00,3.998033564596442435e+00,8.457192301151501557e-01,2.479355688500126664e+00
3.506910998173635274e+00,4.399924642699643229e+00,1.502888558594778878e+00,3.542335955294780625e+00,-1.627874450622746938e+00
3.491707203561072337e+00,3.221709309168303115e+00,2.589073458202192146e+00,2.963757954615539703e+00,-3.107295304888927356e-01
3.903653064331461753e+00,4.805763765992045577e+00,2.828642891711185214e+00,2.083172375055927006e+00,-2.240816530842100196e-01
2.113309417842107241e+00,2.167759818545771822e+00,1.829185595068107073e+00,1.290031831649365524e+00,-5.415611584205892726e-03
7.716120379508584204e-01,1.189152451102879704e+00,1.584770982095230263e+00,6.077925946783774291e-01,1.473966630631392549e-01
4.126080531911623162e+00,3.413544024112280084e+00,3.394235487873114909e+00,3.969523491467926490e+00,-1.316537634712026117e-01
1.858507930693152455e+00,3.764734594766491416e+00,3.846219448047441425e+00,1.022156308041463735e+00,2.970528663541223136e-01
3.520460557070998142e+00,3.328624954302415340e+00,2.695745745654871683e+00,1.718217320853422603e+00,2.679901339563016682e-01
4.944636364997922584e+00,1.406191510532093902e+00,3.818896473470201336e+00,3.417469534989435065e+00,2.198988599545439460e+00
3.568456330134968102e+00,1.014730295318246212e+00,5.416612909423488276e-01,2.448496340032398244e+00,-2.125814864314323482e-01
4.552091509430026939e+00,3.660957667977574825e+00,3.958946840314184978e+00,2.595607191607467890e+00,8.078502234662126025e-01
2.641037534455426550e-01,5.941574381271301775e-01,1.011219991674868535e+00,2.579759122257180515e+00,-1.361986264913277678e+00
3.097843855296416482e+00,1.906996531243077664e+00,2.736034304798819150e+00,2.611141853446951711e+00,5.624923049528226526e-01
6.671489225032838366e-01,2.198408419805226721e+00,3.500149860883485786e+00,2.359768814948544069e+00,-8.161273829844335470e-01
4.388022227957313781e+00,4.999984480261995046e+00,7.104323112898467407e-01,9.718129934303720852e-01,-3.777148964168904888e-01
4.809189214550169567e+00,1.706295288407207567e+00,3.926943175872997571e+00,2.313500991398274476e+00,2.216795280784561673e+00
3.639371721712780783e-01,4.040134337137478049e+00,2.570565868143265931e+00,2.654905540861867141e+00,-1.868436276990765865e+00
8.396544817707587427e-01,2.954980963258149185e+00,1.552567904034173107e+00,2.982081456262136498e+00,-2.148847859292961182e+00
4.197252968717098298e+00,2.745104370323826704e+00,3.931698353551403624e+00,2.443642759846163859e+00,1.242829119366689383e+00
3.497054849550160327e+00,2.779462226282096271e+00,8.943987562107984512e-01,3.905572990917583809e+00,-1.461015225814138230e+00
4.911957327612844537e+00,3.551696535354664785e+00,5.699229620330867885e-01,1.545455311883838334e+00,-5.013642958131047100e-01
3.831244135291687058e+00,4.418386708967809717e+00,2.973167570910294710e+00,2.584430579530232919e+00,-3.091485117744092737e-01
3.052112357717922997e+00,3.046671641131956321e+00,1.479402479166397333e+00,2.248403377246302792e+00,-6.868889382943025312e-01
2.788367617791481567e+00,2.288743988620810299e+00,1.085623217643117755e+00,3.455490424196352883e+00,-1.174334630200663865e+00
2.473633265960744620e-01,5.848440563697797634e-01,7.979606486969084145e-01,7.085153565402286802e-01,3.939630834724650033e-03
3.962310580238213475e+00,6.756962642232618999e-01,3.800430495762654015e+00,2.063004981704510410e+00,2.966982040799925890e+00
2.043208574756900209e+00,1.630018393897900930e+00,1.501790036833722697e+00,3.146098947395835399e+00,-7.103364746782554473e-01
7.119353576724927191e-01,4.185512137199514981e+00,2.414374585489139413e+00,9.897836144782767853e-01,-8.344653259826905201e-01
2.824807026141154864e+00,3.922372850784280551e+00,3.242986907934222174e+00,1.011001104413742580e+00,4.315366639979365537e-01
1.975821152536399561e+00,3.121106597540219130e-01,3.618229873750169467e+00,2.816960840664257670e+00,2.959832317255195022e+00
3.108118183771940934e+00,3.457313162491364000e+00,8.446808799574456739e-01,2.399426310795477413e+00,-1.185283700136833041e+00
2.800262082667538954e-01,1.253260104279195986e+00,8.132276020630613278e-01,3.573072263544872396e+00,-2.478173509165946697e+00
9.918853355605772304e-01,3.728910425287967900e+00,2.869571119715825347e+00,2.738462074580437999e+00,-1.646821235998610966e+00
2.791188463129129715e+00,9.331837116718558756e-01,3.813906902069714278e+00,2.029025779076360614e+00,2.351068039108393570e+00
3.127555597875081084e+00,2.575368856660321448e+00,2.875495607434176204e+00,2.477138218752896748e+00,2.619449979038759868e-01
5.946279645095613464e-01,2.925112719747620105e+00,2.813244263745966034e+00,3.206139679736637049e+00,-1.934175959966894398e+00
3.254613802135720046e+00,4.217260479180899857e+00,3.551746246010289099e+00,2.121333912214716566e+00,5.634711438162409713e-02
4.237861512162129252e+00,3.241399413095547022e+00,3.216681948683806525e+00,2.954183794246447725e+00,3.306078250196899382e-01
1.576561404377270215e+00,2.062126250489233481e+00,5.515553348703468028e-01,7.047459693220876620e-01,-2.459112606439733673e-01
2.702387737473011864e+00,4.785482691285576351e+00,2.276904558944624846e+00,2.109975266707290853e+00,-9.014043702604842556e-01
4.549372519631109668e+00,2.772842966201725101e+00,7.184099904205465403e-01,2.120932411118436889e+00,-5.647619663271780110e-01
3.574206489179680535e+00,1.831890851979999013e+00,2.459147471408980046e+00,1.849438595031955845e+00,8.345957472250598030e-01
1.192267174200640545e+00,1.317839329809839422e+00,2.549343815645677580e+00,1.906063442800722818e+00,9.724694913554510212e-02
4.839164839992817768e+00,3.241715438256197235e+00,1.786188973556354975e+00,1.487287914144077794e+00,2.130920815664191503e-01
1.841960211019425531e+00,1.582698263171141040e+00,9.180328058918889589e-01,2.077368230168437080e+00,-6.672225410598464634e-01
4.156171715978861592e+00,4.560752307193915556e+00,7.887676489482622344e-01,1.339956523652693576e+00,-5.586444477993024460e-01
2.372083883472767329e+00,3.529802918791896893e+00,1.550087947868123317e+00,2.464187911422403232e+00,-1.187626916619467288e+00
3.990884298576774292e+00,3.562603709697935717e+00,3.729916962326400576e+00,2.264272384356228685e+00,6.619377786522424589e-01
4.620428835827595115e+00,1.496802707311320590e+00,3.590297066397031500e+00,1.478208882007230329e+00,2.259241965647577732e+00
4.533072002775735854e+00,9.207652516736881676e-01,7.443039817759071752e-01,8.861183825123806201e-01,4.351715507652893500e-01
4.062091811140482456e+00,6.052031452109286613e-01,9.813760948273575480e-01,2.238882634792995319e+00,5.204330554908231932e-01
1.750267188320497658e+00,4.656725896396234354e+00,1.832133813290423685e+00,3.120914985950635323e+00,-2.082051481348973887e+00
4.580622389426237895e+00,3.028842827256240877e+00,6.227902868066457209e-01,2.533435436223805404e+00,-8.785085809667850798e-01
9.360309156419860388e-01,3.311353776965933804e+00,2.312563523684985523e+00,2.653756986408213780e+00,-1.705508629919304076e+00
1.448935887788857402e+00,3.503200937056393016e+00,2.011178269212543945e+00,3.948130120126429610e+00,-2.352107776561157770e+00
3.302495475543555603e+00,1.929556182296260802e+00,2.348539321077915965e+00,1.437836215319257427e+00,7.504571044993286755e-01
3.791269377161355703e+00,2.402741866024135309e+00,2.391421659070912753e+00,8.824996143320009701e-01,8.907172358640852439e-01
4.416141593385992659e-01,1.452309892138201386e+00,2.233470006980965650e+00,1.826599512269611925e+00,-8.983851483592538711e-01
1.490548025706512236e+00,8.259216823930374263e-01,1.771113880628446768e+00,1.007369522961932384e+00,6.778087775354526556e-01
1.971359425566913126e+00,3.645123541719022420e+00,3.436757357209935027e+00,1.536084705683993690e+00,-7.130127041600031745e-02
4.266783316932414749e+00,4.886731240493780604e+00,2.469882546593118899e+00,1.413545757658500879e+00,2.927938167063059982e-02
2.092033161332965685e-01,1.452583330977348597e+00,2.379671995185608679e+00,6.580216512805301399e-01,-1.503844324271734756e-01
4.471978784681835073e+00,1.166711460115125609e+00,2.887338316191201848e+00,1.214706342807553296e+00,1.950598603103237405e+00
1.806706680647812924e+00,2.690367998251502524e+00,3.069064047963325326e+00,1.359011279228794944e+00,1.607584772239595283e-01
3.159553057965645007e+00,1.378193375897028172e+00,2.618250700178127222e+00,1.905431020931123376e+00,1.129728634139878007e+00
4.691651778696071418e+00,8.330931329029712673e-01,2.930045039850328603e+00,1.524908686616846420e+00,2.217907565342438936e+00
4.956730155074854371e-01,1.302295682798765064e+00,3.075997110317196803e+00,2.658045138011257524e+00,-7.063839860061772447e-01
2.817216581452355317e+00,4.393014394123030186e+00,1.956652271757518324e+00,2.096247362751596288e+00,-8.843729288449480030e-01
1.266643961838697319e+00,4.964556651220519257e+00,3.117213595563846695e+00,2.827128644444405037e+00,-1.779649876190964486e+00
3.570787932862733438e+00,1.767068966751119907e+00,3.542331030433278016e+00,1.800009667730823715e+00,1.655125799950504462e+00
4.125527982517989578e+00,1.949994702012510350e+00,6.405257570204674344e-01,3.970191202457624247e+00,-9.942395719302482560e-01
1.381997330818527159e+00,4.088562088313247855e+00,2.437746061188490465e+00,1.795259002274867788e+00,-1.057102747337499871e+00
4.327493942093333601e+00,4.236852702046842722e-01,6.584751930209566950e-01,2.103925264957439367e+00,3.954060785525573829e-01
1.051584658550966722e+00,2.212265713075800999e+00,1.658144920319258642e+00,1.610079850561831449e+00,-8.457776237365741689e-01
2.504346891980046230e+00,3.592876797439372272e+00,5.083957963285086201e-01,1.620042759094996176e+00,-9.793660136731280330e-01
8.301565337541729761e-01,3.619000149612975115e+00,8.829986607295435830e-01,8.864200610300836392e-01,-7.195844929749499741e-01
1.676080194641903498e+00,3.368426899613982339e+00,2.375500239451648898e+00,1.160315013344089152e+00,-3.566275059876583553e-01
1.995809062101559395e+00,5.605012695039445214e-01,2.776020975669627244e+00,2.956510679228181449e+00,1.590588437233498187e+00
3.537281192194821511e+00,1.965766905239921813e+00,2.517415759600603931e+00,2.429384849589439899e+00,5.966213026377589213e-01
1.720880572165623956e+00,3.459961902302684411e+00,1.278674321488897814e+00,9.662535435485303248e-01,-4.735154336863894309e-01
2.742345560712235120e+00,4.891131915366467631e+00,1.514885178811895772e+00,1.292288888897646038e+00,-6.340300843473822834e-01
3.326337023011611826e+00,2.619530639569711550e+00,1.567287267133495643e+00,2.197158642062751355e+00,-3.536450021312578240e-01
3.971529547127510273e+00,2.874716659348699022e+00,3.189348880886945903e+00,5.764507746784864883e-01,1.345158460191045791e+00
1.608984460236766001e+00,4.336623022451061793e+00,3.618393220355545559e+00,2.056611884233631393e+00,-7.516035883228491254e-01
4.704773074901311136e-01,1.031196245019473157e+00,1.494453839272815943e+00,9.416793996998746863e-01,-2.373818304461399187e-01
1.337849968996195793e+00,3.374902146764826139e+00,1.799745854373636655e+00,1.356395851953930753e+00,-8.073892731654899180e-01
2.820545490264048549e+00,1.344107864212093606e+00,6.942723191363039392e-01,1.200905923897518157e+00,-7.604168773773900547e-03
4.412850837268527115e+00,2.237008038795037734e+00,2.621821736901055022e+00,2.915176496110144733e+00,6.113316605669473214e-01
3.356215370803867781e+00,3.100753731856217943e+00,3.260398209122099100e+00,2.841969196144183307e+00,1.230351825032081070e-01
3.114938290249380515e+00,1.296911604745742741e+00,3.778132474841195076e+00,3.338911034753551554e+00,1.697611586877365575e+00
3.525076403282803028e-01,3.151551066430290593e+00,1.758240393560650094e+00,2.016022833934774994e+00,-1.709087444589065807e+00
2.590576732140871474e+00,1.571840927876732463e+00,3.246047174998163865e+00,1.254902117588409194e+00,1.399950707823645502e+00
1.788328630704876465e+00,1.403064655123483773e+00,2.471996770989486780e+00,3.239416443155055614e+00,-8.004425883660082341e-02
1.867598847918762850e+00,3.729194150814964637e+00,6.561007698441672087e-01,3.578412800790379933e+00,-2.500171672717418581e+00
4.805062618408701525e+00,4.527470351397770543e+00,1.778252657971167938e+00,3.620111221762974285e+00,-1.144007890689977103e+00
9.846435438554260733e-01,2.564432256989358283e+00,2.318495340401616644e+00,3.716746345176495492e+00,-2.019592237955462721e+00
