t,N,C,phi,dN_dt,dN_dt_noisy
1.442288457691538239e+00,2.242184018336841334e-01,9.827198925487157233e-02,5.451825269353648418e-01,-2.662848191808820930e-01,-2.489564343067536545e-01
1.444288857771554246e+00,2.236862519398832572e-01,9.823511661552225549e-02,5.458016304017299092e-01,-2.657587199249064058e-01,-2.696418782700729655e-01
1.446289257851570254e+00,2.231551537339176439e-01,9.819806513238683865e-02,5.464205109611619537e-01,-2.652333426923242921e-01,-2.547994585147314583e-01
1.448289657931586261e+00,2.226251057726807425e-01,9.816083550725727969e-02,5.470391689090490228e-01,-2.647086870330970232e-01,-2.726253828393860323e-01
1.450290058011602268e+00,2.220961066138688877e-01,9.812342844024748989e-02,5.476576045397011372e-01,-2.641847524990078577e-01,-2.731304019742204492e-01
1.452290458091618275e+00,2.215681548159814662e-01,9.808584462979336172e-02,5.482758181463505132e-01,-2.636615386436451658e-01,-2.698421029968389173e-01
1.454290858171634282e+00,2.210412489383206947e-01,9.804808477265281041e-02,5.488938100211518956e-01,-2.631390450223846100e-01,-2.729587015802812378e-01
1.456291258251650289e+00,2.205153875409918418e-01,9.801014956390570465e-02,5.495115804551817806e-01,-2.626172711923728254e-01,-2.528146280090262654e-01
1.458291658331666296e+00,2.199905691849030342e-01,9.797203969695392201e-02,5.501291297384393042e-01,-2.620962167125094888e-01,-2.528638053278922104e-01
1.460292058411682303e+00,2.194667924317654228e-01,9.793375586352133511e-02,5.507464581598455755e-01,-2.615758811434307218e-01,-2.488527636730368253e-01
1.462292458491698310e+00,2.189440558440930162e-01,9.789529875365379774e-02,5.513635660072437883e-01,-2.610562640474916041e-01,-2.613092673401328225e-01
1.464292858571714318e+00,2.184223579852028196e-01,9.785666905571913099e-02,5.519804535673996648e-01,-2.605373649887493537e-01,-2.577935490278766006e-01
1.466293258651730325e+00,2.179016974192148071e-01,9.781786745640716485e-02,5.525971211260010119e-01,-2.600191835329463408e-01,-2.658034535189470193e-01
1.468293658731746332e+00,2.173820727110518658e-01,9.777889464072972436e-02,5.532135689676577206e-01,-2.595017192474929901e-01,-2.710113317259904564e-01
1.470294058811762339e+00,2.168634824264397964e-01,9.773975129202061574e-02,5.538297973759020998e-01,-2.589849717014505726e-01,-2.545147901961349879e-01
1.472294458891778346e+00,2.163459251319073962e-01,9.770043809193562634e-02,5.544458066331884316e-01,-2.584689404655147182e-01,-2.557852093523493853e-01
1.474294858971794353e+00,2.158293993947863754e-01,9.766095572045253859e-02,5.550615970208933048e-01,-2.579536251119982082e-01,-2.690237577625754217e-01
1.476295259051810360e+00,2.153139037832114411e-01,9.762130485587111606e-02,5.556771688193157255e-01,-2.574390252148140990e-01,-2.515857005483480568e-01
1.478295659131826367e+00,2.147994368661201858e-01,9.758148617481313125e-02,5.562925223076765624e-01,-2.569251403494590136e-01,-2.743424137754563175e-01
1.480296059211842374e+00,2.142859972132531710e-01,9.754150035222232396e-02,5.569076577641192127e-01,-2.564119700929960444e-01,-2.582019549342413622e-01
1.482296459291858381e+00,2.137735833951538988e-01,9.750134806136442900e-02,5.575225754657089361e-01,-2.558995140240382105e-01,-2.622026523951934140e-01
1.484296859371874389e+00,2.132621939831688129e-01,9.746102997382717625e-02,5.581372756884335207e-01,-2.553877717227316935e-01,-2.606805338849596532e-01
1.486297259451890396e+00,2.127518275494473254e-01,9.742054675952027676e-02,5.587517587072028391e-01,-2.548767427707389066e-01,-2.657113203229908849e-01
1.488297659531906403e+00,2.122424826669417619e-01,9.737989908667542271e-02,5.593660247958489595e-01,-2.543664267512218413e-01,-2.448414858366028957e-01
1.490298059611922410e+00,2.117341579094074167e-01,9.733908762184631525e-02,5.599800742271261456e-01,-2.538568232488255250e-01,-2.481973411283343034e-01
1.492298459691938417e+00,2.112268518514024973e-01,9.729811302990863664e-02,5.605939072727108563e-01,-2.533479318496614785e-01,-2.415137291815497300e-01
1.494298859771954424e+00,2.107205630682882358e-01,9.725697597406003647e-02,5.612075242032019684e-01,-2.528397521412905635e-01,-2.515347786548388087e-01
1.496299259851970431e+00,2.102152901362286941e-01,9.721567711582018712e-02,5.618209252881202209e-01,-2.523322837127069951e-01,-2.653128202546657377e-01
1.498299659931986438e+00,2.097110316321909584e-01,9.717421711503072823e-02,5.624341107959088815e-01,-2.518255261543214663e-01,-2.556155413337696247e-01
1.500300060012002445e+00,2.092077861339450839e-01,9.713259662985528065e-02,5.630470809939330801e-01,-2.513194790579448834e-01,-2.632346571116803147e-01
1.502300460092018453e+00,2.087055522200639279e-01,9.709081631677947410e-02,5.636598361484806974e-01,-2.508141420167714353e-01,-2.463461903669721398e-01
1.504300860172034460e+00,2.082043284699234831e-01,9.704887683061091952e-02,5.642723765247611434e-01,-2.503095146253626613e-01,-2.383224553348801122e-01
1.506301260252050467e+00,2.077041134637025444e-01,9.700677882447922284e-02,5.648847023869065787e-01,-2.498055964796307982e-01,-2.466446925638348942e-01
1.508301660332066474e+00,2.072049057823829310e-01,9.696452294983595732e-02,5.654968139979711372e-01,-2.493023871768221822e-01,-2.554275963154186702e-01
1.510302060412082481e+00,2.067067040077493756e-01,9.692210985645469123e-02,5.661087116199312597e-01,-2.487998863155012619e-01,-2.526331575403354956e-01
1.512302460492098488e+00,2.062095067223895239e-01,9.687954019243101567e-02,5.667203955136854709e-01,-2.482980934955340002e-01,-2.463935934688675500e-01
1.514302860572114495e+00,2.057133125096940740e-01,9.683681460418246123e-02,5.673318659390546026e-01,-2.477970083180718319e-01,-2.624005822535766530e-01
1.516303260652130502e+00,2.052181199538565259e-01,9.679393373644858134e-02,5.679431231547815706e-01,-2.472966303855350656e-01,-2.459506089529395201e-01
1.518303660732146509e+00,2.047239276385312556e-01,9.675089823487187379e-02,5.685541674215227603e-01,-2.467969593001041462e-01,-2.449619805248604287e-01
1.520304060812162517e+00,2.042307341495333550e-01,9.670770874271744644e-02,5.691649989994198577e-01,-2.462979946666177256e-01,-2.519004234231396189e-01
1.522304460892178524e+00,2.037385380755157294e-01,9.666436589861632234e-02,5.697756181447877211e-01,-2.457997360933571740e-01,-2.501400887638109416e-01
1.524304860972194531e+00,2.032473380058221479e-01,9.662087033970087613e-02,5.703860251130314918e-01,-2.453021831896894933e-01,-2.437637367588398052e-01
1.526305261052210538e+00,2.027571325304871885e-01,9.657722270160511158e-02,5.709962201586463726e-01,-2.448053355660511077e-01,-2.531882240386130190e-01
1.528305661132226545e+00,2.022679202402362653e-01,9.653342361846466158e-02,5.716062035352184045e-01,-2.443091928339314323e-01,-2.527138207738977016e-01
1.530306061212242552e+00,2.017796997264855452e-01,9.648947372291680202e-02,5.722159754954238009e-01,-2.438137546058564697e-01,-2.362140459617765864e-01
1.532306461292258559e+00,2.012924695813420595e-01,9.644537364610043795e-02,5.728255362910290582e-01,-2.433190204953729618e-01,-2.412853132999908112e-01
1.534306861372274566e+00,2.008062283976035645e-01,9.640112401765606187e-02,5.734348861728915114e-01,-2.428249901170319858e-01,-2.262383541088801575e-01
1.536307261452290351e+00,2.003209747687587639e-01,9.635672546572586483e-02,5.740440253909583346e-01,-2.423316630863728283e-01,-2.524114430756577709e-01
1.538307661532306359e+00,1.998367072889869200e-01,9.631217861695361149e-02,5.746529541942677621e-01,-2.418390390199067763e-01,-2.598486975064618343e-01
1.540308061612322366e+00,1.993534245531582982e-01,9.626748409648469562e-02,5.752616728309477567e-01,-2.413471175351012965e-01,-2.321593286934225120e-01
1.542308461692338373e+00,1.988711251568339167e-01,9.622264252796618178e-02,5.758701815482171193e-01,-2.408558982503637702e-01,-2.315144540624508862e-01
1.544308861772354380e+00,1.983898076962655743e-01,9.617765453354673588e-02,5.764784805923850453e-01,-2.403653807850255064e-01,-2.479872140457077545e-01
1.546309261852370387e+00,1.979094707683959342e-01,9.613252073387663910e-02,5.770865702088509019e-01,-2.398755647593260321e-01,-2.548041348882912338e-01
1.548309661932386394e+00,1.974301129708583569e-01,9.608724174810782948e-02,5.776944506421046732e-01,-2.393864497943964942e-01,-2.401083557063740936e-01
1.550310062012402401e+00,1.969517329019771223e-01,9.604181819389386032e-02,5.783021221357267372e-01,-2.388980355122446442e-01,-2.566770894043421403e-01
1.552310462092418408e+00,1.964743291607672082e-01,9.599625068738991407e-02,5.789095849323877552e-01,-2.384103215357382122e-01,-2.420999680023257217e-01
1.554310862172434415e+00,1.959979003469344561e-01,9.595053984325281615e-02,5.795168392738487828e-01,-2.379233074885894195e-01,-2.600324294887072507e-01
1.556311262252450422e+00,1.955224450608755160e-01,9.590468627464099338e-02,5.801238854009616031e-01,-2.374369929953390468e-01,-2.401164506310226598e-01
1.558311662332466430e+00,1.950479619036777912e-01,9.585869059321451557e-02,5.807307235536678380e-01,-2.369513776813408357e-01,-2.584648803833006214e-01
1.560312062412482437e+00,1.945744494771195487e-01,9.581255340913508167e-02,5.813373539710001703e-01,-2.364664611727455568e-01,-2.391548571871184303e-01
1.562312462492498444e+00,1.941019063836698366e-01,9.576627533106603363e-02,5.819437768910812325e-01,-2.359822430964854112e-01,-2.211371304913786195e-01
1.564312862572514451e+00,1.936303312264884557e-01,9.571985696617231476e-02,5.825499925511241628e-01,-2.354987230802583764e-01,-2.385056753379162786e-01
1.566313262652530458e+00,1.931597226094260711e-01,9.567329892012052528e-02,5.831560011874326044e-01,-2.350159007525123855e-01,-2.276635149338629704e-01
1.568313662732546465e+00,1.926900791370241284e-01,9.562660179707885288e-02,5.837618030354004839e-01,-2.345337757424301173e-01,-2.413045431900147364e-01
1.570314062812562472e+00,1.922213994145148819e-01,9.557976619971716992e-02,5.843673983295122332e-01,-2.340523476799130920e-01,-2.433371780709772669e-01
1.572314462892578479e+00,1.917536820478213944e-01,9.553279272920695009e-02,5.849727873033426784e-01,-2.335716161955662395e-01,-2.489223999358865513e-01
1.574314862972594486e+00,1.912869256435575094e-01,9.548568198522126849e-02,5.855779701895570399e-01,-2.330915809206824951e-01,-2.230684962921467285e-01
1.576315263052610494e+00,1.908211288090279067e-01,9.543843456593487096e-02,5.861829472199109325e-01,-2.326122414872273947e-01,-2.335820387930376829e-01
1.578315663132626501e+00,1.903562901522280193e-01,9.539105106802411860e-02,5.867877186252503652e-01,-2.321335975278233654e-01,-2.163104148500342716e-01
1.580316063212642508e+00,1.898924082818441439e-01,9.534353208666700163e-02,5.873922846355117411e-01,-2.316556486757347377e-01,-2.438538337777528264e-01
1.582316463292658515e+00,1.894294818072533304e-01,9.529587821554313942e-02,5.879966454797219688e-01,-2.311783945648521743e-01,-2.338293185738770652e-01
1.584316863372674522e+00,1.889675093385234650e-01,9.524809004683375269e-02,5.886008013859982402e-01,-2.307018348296773769e-01,-2.303399669491308921e-01
1.586317263452690529e+00,1.885064894864132146e-01,9.520016817122174679e-02,5.892047525815482523e-01,-2.302259691053079593e-01,-2.165442521192941228e-01
1.588317663532706536e+00,1.880464208623720268e-01,9.515211317789160073e-02,5.898084992926700965e-01,-2.297507970274220157e-01,-2.119814505148177874e-01
1.590318063612722543e+00,1.875873020785402412e-01,9.510392565452946423e-02,5.904120417447522584e-01,-2.292763182322632431e-01,-2.362222518077624067e-01
1.592318463692738550e+00,1.871291317477488947e-01,9.505560618732308842e-02,5.910153801622735070e-01,-2.288025323566253433e-01,-2.406053714751212325e-01
1.594318863772754558e+00,1.866719084835198883e-01,9.500715536096188130e-02,5.916185147688031165e-01,-2.283294390378374228e-01,-2.461678938197915945e-01
1.596319263852770565e+00,1.862156309000659038e-01,9.495857375863683836e-02,5.922214457870009774e-01,-2.278570379137485058e-01,-2.149698062265033849e-01
1.598319663932786572e+00,1.857602976122904315e-01,9.490986196204061198e-02,5.928241734386170414e-01,-2.273853286227127402e-01,-2.287452709315808685e-01
1.600320064012802579e+00,1.853059072357877979e-01,9.486102055136748368e-02,5.934266979444918766e-01,-2.269143108035742706e-01,-2.338890799436113277e-01
1.602320464092818586e+00,1.848524583868430549e-01,9.481205010531336408e-02,5.940290195245563343e-01,-2.264439840956523897e-01,-2.274583841620092806e-01
1.604320864172834593e+00,1.843999496824321460e-01,9.476295120107579295e-02,5.946311383978317711e-01,-2.259743481387265773e-01,-2.520634328648185818e-01
1.606321264252850600e+00,1.839483797402217402e-01,9.471372441435391143e-02,5.952330547824299378e-01,-2.255054025730214851e-01,-2.432717328298633075e-01
1.608321664332866607e+00,1.834977471784986491e-01,9.466437032001759344e-02,5.958347688963721023e-01,-2.250371470390900852e-01,-2.161991241703629940e-01
1.610322064412882614e+00,1.830480506168627730e-01,9.461488949353499822e-02,5.964362809601787552e-01,-2.245695811784687024e-01,-2.211292556399490905e-01
1.612322464492898622e+00,1.825992886771329038e-01,9.456528250547213688e-02,5.970375911904550748e-01,-2.241027046348465224e-01,-2.231219097039232879e-01
1.614322864572914629e+00,1.821514599818979119e-01,9.451554992457443516e-02,5.976386998025385866e-01,-2.236365170524006740e-01,-2.341733861566440422e-01
1.616323264652930636e+00,1.817045631543974804e-01,9.446569231823853663e-02,5.982396070110067576e-01,-2.231710180756363293e-01,-2.178175675869150341e-01
1.618323664732946643e+00,1.812585968185220220e-01,9.441571025251231652e-02,5.988403130296771071e-01,-2.227062073493721872e-01,-2.054471540940322749e-01
1.620324064812962650e+00,1.808135595988126787e-01,9.436560429209479850e-02,5.994408180716073176e-01,-2.222420845187256522e-01,-2.350147668784169641e-01
1.622324464892978657e+00,1.803694501204614054e-01,9.431537500033623789e-02,6.000411223490952350e-01,-2.217786492290983458e-01,-2.221602805152754212e-01
1.624324864972994664e+00,1.799262670093108585e-01,9.426502293923810782e-02,6.006412260736786468e-01,-2.213159011261614795e-01,-2.261977384097979271e-01
1.626325265053010671e+00,1.794840088918545074e-01,9.421454866945305762e-02,6.012411294561355035e-01,-2.208538398558415050e-01,-2.177777215079464979e-01
1.628325665133026678e+00,1.790426743952364952e-01,9.416395275028496825e-02,6.018408327064839192e-01,-2.203924650643054317e-01,-2.207867171992538013e-01
1.630326065213042686e+00,1.786022621472518057e-01,9.411323573968888301e-02,6.024403360339821711e-01,-2.199317763979465323e-01,-2.219379759494600202e-01
1.632326465293058693e+00,1.781627707763460966e-01,9.406239819427107685e-02,6.030396396471282561e-01,-2.194717735033698824e-01,-2.288299269709430928e-01
1.634326865373074700e+00,1.777241989116158660e-01,9.401144066928902865e-02,6.036387437536606670e-01,-2.190124560273780663e-01,-2.197083085692491944e-01
1.636327265453090707e+00,1.772865451828082861e-01,9.396036371865140735e-02,6.042376485605579495e-01,-2.185538236169568271e-01,-2.252367352115017263e-01
1.638327665533106714e+00,1.768498082203213417e-01,9.390916789491808581e-02,6.048363542740384791e-01,-2.180958759192607732e-01,-2.200998417102750793e-01
1.640328065613122721e+00,1.764139866552037750e-01,9.385785374930016856e-02,6.054348610995610169e-01,-2.176386125815992501e-01,-2.188137503550215412e-01
1.642328465693138728e+00,1.759790791191550297e-01,9.380642183165992243e-02,6.060331692418242655e-01,-2.171820332514220464e-01,-2.111790780549077651e-01
1.644328865773154735e+00,1.755450842445253345e-01,9.375487269051083206e-02,6.066312789047670906e-01,-2.167261375763052667e-01,-2.230893108918975132e-01
1.646329265853170742e+00,1.751120006643157034e-01,9.370320687301759988e-02,6.072291902915685213e-01,-2.162709252039372587e-01,-2.200451272383109613e-01
1.648329665933186750e+00,1.746798270121778518e-01,9.365142492499610449e-02,6.078269036046474172e-01,-2.158163957821045420e-01,-2.056367267643935126e-01
1.650330066013202535e+00,1.742485619224143356e-01,9.359952739091347007e-02,6.084244190456629120e-01,-2.153625489586778186e-01,-2.180858209148747173e-01
1.652330466093218542e+00,1.738182040299783293e-01,9.354751481388795531e-02,6.090217368155143030e-01,-2.149093843815978455e-01,-2.180690265866195854e-01
1.654330866173234549e+00,1.733887519704738478e-01,9.349538773568909222e-02,6.096188571143410506e-01,-2.144569016988616961e-01,-2.063542002247850671e-01
1.656331266253250556e+00,1.729602043801556910e-01,9.344314669673757512e-02,6.102157801415224458e-01,-2.140051005585087429e-01,-2.118198387094259449e-01
1.658331666333266563e+00,1.725325598959293605e-01,9.339079223610531610e-02,6.108125060956780539e-01,-2.135539806086068637e-01,-2.131815543697974935e-01
