d,m
7.006501300260051579e+00,2.030168577977920774e-01
7.010402080416082704e+00,2.027616115717308376e-01
7.014302860572113829e+00,2.025066806240456985e-01
7.018203640728145842e+00,2.022520646211160289e-01
7.022104420884176967e+00,2.019977632294073233e-01
7.026005201040208092e+00,2.017437761154723397e-01
7.029905981196239217e+00,2.014901029459523485e-01
7.033806761352270343e+00,2.012367433875783540e-01
7.037707541508301468e+00,2.009836971071722600e-01
7.041608321664332593e+00,2.007309637716482298e-01
7.045509101820363718e+00,2.004785430480138519e-01
7.049409881976394843e+00,2.002264346033713061e-01
7.053310662132425968e+00,1.999746381049184729e-01
7.057211442288457093e+00,1.997231532199502668e-01
7.061112222444489106e+00,1.994719796158598013e-01
7.065013002600520231e+00,1.992211169601397491e-01
7.068913782756551356e+00,1.989705649203829529e-01
7.072814562912582481e+00,1.987203231642841461e-01
7.076715343068613606e+00,1.984703913596410352e-01
7.080616123224644731e+00,1.982207691743551325e-01
7.084516903380675856e+00,1.979714562764333385e-01
7.088417683536706981e+00,1.977224523339886630e-01
7.092318463692738106e+00,1.974737570152418076e-01
7.096219243848769231e+00,1.972253699885219147e-01
7.100120024004800356e+00,1.969772909222679003e-01
7.104020804160832370e+00,1.967295194850295081e-01
7.107921584316863495e+00,1.964820553454686980e-01
7.111822364472894620e+00,1.962348981723600894e-01
7.115723144628925745e+00,1.959880476345927658e-01
7.119623924784956870e+00,1.957415034011711075e-01
7.123524704940987995e+00,1.954952651412156517e-01
7.127425485097019120e+00,1.952493325239646749e-01
7.131326265253050245e+00,1.950037052187749143e-01
7.135227045409081370e+00,1.947583828951226226e-01
7.139127825565112495e+00,1.945133652226049004e-01
7.143028605721143620e+00,1.942686518709405008e-01
7.146929385877175633e+00,1.940242425099712453e-01
7.150830166033206758e+00,1.937801368096625232e-01
7.154730946189237883e+00,1.935363344401049013e-01
7.158631726345269009e+00,1.932928350715147903e-01
7.162532506501300134e+00,1.930496383742358324e-01
7.166433286657331259e+00,1.928067440187394288e-01
7.170334066813362384e+00,1.925641516756261551e-01
7.174234846969393509e+00,1.923218610156268715e-01
7.178135627125424634e+00,1.920798717096034169e-01
7.182036407281455759e+00,1.918381834285497467e-01
7.185937187437487772e+00,1.915967958435930707e-01
7.189837967593518897e+00,1.913557086259945750e-01
7.193738747749550022e+00,1.911149214471507263e-01
7.197639527905581147e+00,1.908744339785941879e-01
7.201540308061612272e+00,1.906342458919944860e-01
7.205441088217643397e+00,1.903943568591595359e-01
7.209341868373674522e+00,1.901547665520360586e-01
7.213242648529705647e+00,1.899154746427109686e-01
7.217143428685736772e+00,1.896764808034122340e-01
7.221044208841767897e+00,1.894377847065096543e-01
7.224944988997799022e+00,1.891993860245160253e-01
7.228845769153831036e+00,1.889612844300879446e-01
7.232746549309862161e+00,1.887234795960270051e-01
7.236647329465893286e+00,1.884859711952803774e-01
7.240548109621924411e+00,1.882487589009419482e-01
7.244448889777955536e+00,1.880118423862532362e-01
7.248349669933986661e+00,1.877752213246043078e-01
7.252250450090017786e+00,1.875388953895347210e-01
7.256151230246048911e+00,1.873028642547343303e-01
7.260052010402080036e+00,1.870671275940442302e-01
7.263952790558111161e+00,1.868316850814578933e-01
7.267853570714142286e+00,1.865965363911217256e-01
7.271754350870174299e+00,1.863616811973360099e-01
7.275655131026205424e+00,1.861271191745561826e-01
7.279555911182236549e+00,1.858928499973931669e-01
7.283456691338267674e+00,1.856588733406146219e-01
7.287357471494298800e+00,1.854251888791456637e-01
7.291258251650329925e+00,1.851917962880699486e-01
7.295159031806361050e+00,1.849586952426299780e-01
7.299059811962392175e+00,1.847258854182287635e-01
7.302960592118423300e+00,1.844933664904299941e-01
7.306861372274454425e+00,1.842611381349592847e-01
7.310762152430485550e+00,1.840292000277048701e-01
7.314662932586517563e+00,1.837975518447183543e-01
7.318563712742548688e+00,1.835661932622158488e-01
7.322464492898579813e+00,1.833351239565785273e-01
7.326365273054610938e+00,1.831043436043533756e-01
7.330266053210642063e+00,1.828738518822544956e-01
7.334166833366673188e+00,1.826436484671633553e-01
7.338067613522704313e+00,1.824137330361298437e-01
7.341968393678735438e+00,1.821841052663732696e-01
7.345869173834766563e+00,1.819547648352827229e-01
7.349769953990797688e+00,1.817257114204183510e-01
7.353670734146828813e+00,1.814969446995117475e-01
7.357571514302860827e+00,1.812684643504669790e-01
7.361472294458891952e+00,1.810402700513614460e-01
7.365373074614923077e+00,1.808123614804463541e-01
7.369273854770954202e+00,1.805847383161475750e-01
7.373174634926985327e+00,1.803574002370668117e-01
7.377075415083016452e+00,1.801303469219817377e-01
7.380976195239047577e+00,1.799035780498472736e-01
7.384876975395078702e+00,1.796770932997960313e-01
7.388777755551109827e+00,1.794508923511392295e-01
7.392678535707140952e+00,1.792249748833673884e-01
7.396579315863172077e+00,1.789993405761511058e-01
7.400480096019204090e+00,1.787739891093416134e-01
7.404380876175235215e+00,1.785489201629719691e-01
7.408281656331266340e+00,1.783241334172571968e-01
7.412182436487297466e+00,1.780996285525954237e-01
7.416083216643328591e+00,1.778754052495684079e-01
7.419983996799359716e+00,1.776514631889424822e-01
7.423884776955390841e+00,1.774278020516688870e-01
7.427785557111421966e+00,1.772044215188848526e-01
7.431686337267453091e+00,1.769813212719140716e-01
7.435587117423484216e+00,1.767585009922676420e-01
7.439487897579515341e+00,1.765359603616444006e-01
7.443388677735547354e+00,1.763136990619318389e-01
7.447289457891578479e+00,1.760917167752069634e-01
7.451190238047609604e+00,1.758700131837365732e-01
7.455091018203640729e+00,1.756485879699781483e-01
7.458991798359671854e+00,1.754274408165807653e-01
7.462892578515702979e+00,1.752065714063852642e-01
7.466793358671734104e+00,1.749859794224251919e-01
7.470694138827765229e+00,1.747656645479276349e-01
7.474594918983796354e+00,1.745456264663135526e-01
7.478495699139827479e+00,1.743258648611986372e-01
7.482396479295858605e+00,1.741063794163938416e-01
7.486297259451890618e+00,1.738871698159060730e-01
7.490198039607921743e+00,1.736682357439389146e-01
7.494098819763952868e+00,1.734495768848931807e-01
7.497999599919983993e+00,1.732311929233674719e-01
7.501900380076015118e+00,1.730130835441590353e-01
7.505801160232046243e+00,1.727952484322641535e-01
7.509701940388077368e+00,1.725776872728788380e-01
7.513602720544108493e+00,1.723603997513996067e-01
7.517503500700139618e+00,1.721433855534237889e-01
7.521404280856170743e+00,1.719266443647505249e-01
7.525305061012201868e+00,1.717101758713808490e-01
7.529205841168233881e+00,1.714939797595189108e-01
7.533106621324265006e+00,1.712780557155720862e-01
7.537007401480296132e+00,1.710624034261518378e-01
7.540908181636327257e+00,1.708470225780741314e-01
7.544808961792358382e+00,1.706319128583602407e-01
7.548709741948389507e+00,1.704170739542369695e-01
7.552610522104420632e+00,1.702025055531376507e-01
7.556511302260451757e+00,1.699882073427024798e-01
7.560412082416482882e+00,1.697741790107790694e-01
7.564312862572514007e+00,1.695604202454232545e-01
7.568213642728545132e+00,1.693469307348992037e-01
7.572114422884577145e+00,1.691337101676804733e-01
7.576015203040608270e+00,1.689207582324503687e-01
7.579915983196639395e+00,1.687080746181023327e-01
7.583816763352670520e+00,1.684956590137406951e-01
7.587717543508701645e+00,1.682835111086812274e-01
7.591618323664732770e+00,1.680716305924515874e-01
7.595519103820763895e+00,1.678600171547917630e-01
7.599419883976795020e+00,1.676486704856549326e-01
7.603320664132826145e+00,1.674375902752076040e-01
7.607221444288857271e+00,1.672267762138305025e-01
7.611122224444888396e+00,1.670162279921188486e-01
7.615023004600920409e+00,1.668059453008828019e-01
7.618923784756951534e+00,1.665959278311484881e-01
7.622824564912982659e+00,1.663861752741578603e-01
7.626725345069013784e+00,1.661766873213695317e-01
7.630626125225044909e+00,1.659674636644593582e-01
7.634526905381076034e+00,1.657585039953207162e-01
7.638427685537107159e+00,1.655498080060650856e-01
7.642328465693138284e+00,1.653413753890228544e-01
7.646229245849169409e+00,1.651332058367431521e-01
7.650130026005200534e+00,1.649252990419949050e-01
7.654030806161231659e+00,1.647176546977671963e-01
7.657931586317263672e+00,1.645102724972695163e-01
7.661832366473294798e+00,1.643031521339325396e-01
7.665733146629325923e+00,1.640962933014084579e-01
7.669633926785357048e+00,1.638896956935712856e-01
7.673534706941388173e+00,1.636833590045177200e-01
7.677435487097419298e+00,1.634772829285673079e-01
7.681336267253450423e+00,1.632714671602628342e-01
7.685237047409481548e+00,1.630659113943711269e-01
7.689137827565512673e+00,1.628606153258832789e-01
7.693038607721543798e+00,1.626555786500150091e-01
7.696939387877574923e+00,1.624508010622073839e-01
7.700840168033606936e+00,1.622462822581269004e-01
7.704740948189638061e+00,1.620420219336664858e-01
7.708641728345669186e+00,1.618380197849451918e-01
7.712542508501700311e+00,1.616342755083092497e-01
7.716443288657731436e+00,1.614307888003322644e-01
7.720344068813762561e+00,1.612275593578155197e-01
7.724244848969793686e+00,1.610245868777885891e-01
7.728145629125824811e+00,1.608218710575098354e-01
7.732046409281855937e+00,1.606194115944664380e-01
7.735947189437887062e+00,1.604172081863753652e-01
7.739847969593918187e+00,1.602152605311832068e-01
7.743748749749950200e+00,1.600135683270669240e-01
7.747649529905981325e+00,1.598121312724343768e-01
7.751550310062012450e+00,1.596109490659243513e-01
7.755451090218043575e+00,1.594100214064071153e-01
7.759351870374074700e+00,1.592093479929850286e-01
7.763252650530105825e+00,1.590089285249925433e-01
7.767153430686136950e+00,1.588087627019969250e-01
7.771054210842168075e+00,1.586088502237985587e-01
7.774954990998199200e+00,1.584091907904311147e-01
7.778855771154230325e+00,1.582097841021623263e-01
7.782756551310261450e+00,1.580106298594939340e-01
7.786657331466293464e+00,1.578117277631622961e-01
7.790558111622324589e+00,1.576130775141389440e-01
7.794458891778355714e+00,1.574146788136305819e-01
7.798359671934386839e+00,1.572165313630795314e-01
7.802260452090417964e+00,1.570186348641642859e-01
7.806161232246449089e+00,1.568209890187998168e-01
7.810062012402480214e+00,1.566235935291376558e-01
7.813962792558511339e+00,1.564264480975666727e-01
7.817863572714542464e+00,1.562295524267131031e-01
7.821764352870573589e+00,1.560329062194410754e-01
7.825665133026604714e+00,1.558365091788528056e-01
7.829565913182636727e+00,1.556403610082889855e-01
7.833466693338667852e+00,1.554444614113293655e-01
7.837367473494698977e+00,1.552488100917927549e-01
7.841268253650730102e+00,1.550534067537373828e-01
7.845169033806761227e+00,1.548582511014615359e-01
7.849069813962792352e+00,1.546633428395035037e-01
7.852970594118823477e+00,1.544686816726421053e-01
7.856871374274854603e+00,1.542742673058970504e-01
7.860772154430885728e+00,1.540800994445290784e-01
7.864672934586916853e+00,1.538861777940406794e-01
7.868573714742947978e+00,1.536925020601756509e-01
7.872474494898979991e+00,1.534990719489202349e-01
7.876375275055011116e+00,1.533058871665029521e-01
7.880276055211042241e+00,1.531129474193949902e-01
7.884176835367073366e+00,1.529202524143105368e-01
7.888077615523104491e+00,1.527278018582071684e-01
7.891978395679135616e+00,1.525355954582859330e-01
7.895879175835166741e+00,1.523436329219917951e-01
7.899779955991197866e+00,1.521519139570139678e-01
7.903680736147228991e+00,1.519604382712859969e-01
7.907581516303260116e+00,1.517692055729863709e-01
7.911482296459291241e+00,1.515782155705384104e-01
7.915383076615323255e+00,1.513874679726109340e-01
7.919283856771354380e+00,1.511969624881181751e-01
7.923184636927385505e+00,1.510066988262205034e-01
7.927085417083416630e+00,1.508166766963241201e-01
7.930986197239447755e+00,1.506268958080818343e-01
7.934886977395478880e+00,1.504373558713931192e-01
7.938787757551510005e+00,1.502480565964042780e-01
7.942688537707541130e+00,1.500589976935090275e-01
7.946589317863572255e+00,1.498701788733483586e-01
7.950490098019603380e+00,1.496815998468110920e-01
7.954390878175634505e+00,1.494932603250340442e-01
7.958291658331666518e+00,1.493051600194021666e-01
7.962192438487697643e+00,1.491172986415489343e-01
7.966093218643728768e+00,1.489296759033566786e-01
7.969993998799759893e+00,1.487422915169565596e-01
7.973894778955791018e+00,1.485551451947290102e-01
7.977795559111822143e+00,1.483682366493038751e-01
7.981696339267853268e+00,1.481815655935607434e-01
7.985597119423884394e+00,1.479951317406291433e-01
7.989497899579915519e+00,1.478089348038886808e-01
7.993398679735946644e+00,1.476229744969694835e-01
7.997299459891977769e+00,1.474372505337522843e-01
8.001200240048010670e+00,1.472517626283683378e-01
8.005101020204040907e+00,1.470665104952005864e-01
8.009001800360071144e+00,1.468814938488827715e-01
8.012902580516103157e+00,1.466967124043002113e-01
8.016803360672135170e+00,1.465121658765900781e-01
8.020704140828165407e+00,1.463278539811414536e-01
8.024604920984195644e+00,1.461437764335954959e-01
8.028505701140227657e+00,1.459599329498456888e-01
8.032406481296259670e+00,1.457763232460381198e-01
8.036307261452289907e+00,1.455929470385718405e-01
8.040208041608320144e+00,1.454098040440985340e-01
8.044108821764353934e+00,1.452268939795231528e-01
8.048009601920384171e+00,1.450442165620042523e-01
8.051910382076414407e+00,1.448617715089536018e-01
8.055811162232446421e+00,1.446795585380368510e-01
8.059711942388478434e+00,1.444975773671736685e-01
8.063612722544508671e+00,1.443158277145378809e-01
8.067513502700538908e+00,1.441343092985573615e-01
8.071414282856570921e+00,1.439530218379145854e-01
8.075315063012602934e+00,1.437719650515469350e-01
8.079215843168633171e+00,1.435911386586465333e-01
8.083116623324665184e+00,1.434105423786602440e-01
8.087017403480697197e+00,1.432301759312905598e-01
8.090918183636727434e+00,1.430500390364951302e-01
8.094818963792757671e+00,1.428701314144872336e-01
8.098719743948789684e+00,1.426904527857356664e-01
8.102620524104821698e+00,1.425110028709653531e-01
8.106521304260851934e+00,1.423317813911572360e-01
8.110422084416882171e+00,1.421527880675483579e-01
8.114322864572914185e+00,1.419740226216320567e-01
8.118223644728946198e+00,1.417954847751583813e-01
8.122124424884976435e+00,1.416171742501341202e-01
8.126025205041008448e+00,1.414390907688225785e-01
8.129925985197040461e+00,1.412612340537442723e-01
8.133826765353070698e+00,1.410836038276768734e-01
8.137727545509100935e+00,1.409061998136552085e-01
8.141628325665132948e+00,1.407290217349715100e-01
8.145529105821164961e+00,1.405520693151757206e-01
8.149429885977195198e+00,1.403753422780754934e-01
8.153330666133225435e+00,1.401988403477361367e-01
8.157231446289257448e+00,1.400225632484809468e-01
8.161132226445289461e+00,1.398465107048915690e-01
8.165033006601319698e+00,1.396706824418077753e-01
8.168933786757351712e+00,1.394950781843275756e-01
8.172834566913383725e+00,1.393196976578077451e-01
