R0,H_c,H_c_noisy
2.931551455879084500e+00,3.197243107172701992e-01,3.103664133820420168e-01
2.933096243609691456e+00,3.197289456690395326e-01,3.199838791899090595e-01
2.934641031340297967e+00,3.197335269088905085e-01,3.269358251658129322e-01
2.936185819070904479e+00,3.197380545571162913e-01,3.148841836775038705e-01
2.937730606801511435e+00,3.197425287337135602e-01,3.258324572263964769e-01
2.939275394532118391e+00,3.197469495583825094e-01,3.184292210856260463e-01
2.940820182262725346e+00,3.197513171505281249e-01,3.216416251894217426e-01
2.942364969993331858e+00,3.197556316292611278e-01,3.407257241270446602e-01
2.943909757723938814e+00,3.197598931133989186e-01,3.191368037674264801e-01
2.945454545454545325e+00,3.197641017214655768e-01,3.294036409628601225e-01
2.946999333185152281e+00,3.197682575716942477e-01,3.088036161935852064e-01
2.948544120915759237e+00,3.197723607820260328e-01,3.211635140943188138e-01
2.950088908646366193e+00,3.197764114701129312e-01,3.240280113753130631e-01
2.951633696376972704e+00,3.197804097533168965e-01,3.247128316895645517e-01
2.953178484107579660e+00,3.197843557487112243e-01,3.021017958294074934e-01
2.954723271838186172e+00,3.197882495730827723e-01,3.374564643025780852e-01
2.956268059568793127e+00,3.197920913429301293e-01,3.093002625292382013e-01
2.957812847299400083e+00,3.197958811744667784e-01,3.114844129655562899e-01
2.959357635030007039e+00,3.197996191836206537e-01,3.231525778335685994e-01
2.960902422760613550e+00,3.198033054860355273e-01,3.289307116410579712e-01
2.962447210491220062e+00,3.198069401970716763e-01,3.102527204015421702e-01
2.963991998221827018e+00,3.198105234318063261e-01,3.227738005123093612e-01
2.965536785952433974e+00,3.198140553050350388e-01,3.282519371342035308e-01
2.967081573683040929e+00,3.198175359312724342e-01,3.253101157257549114e-01
2.968626361413647885e+00,3.198209654247525791e-01,3.230215104969567652e-01
2.970171149144254397e+00,3.198243438994302634e-01,3.448567442859522547e-01
2.971715936874860908e+00,3.198276714689811118e-01,3.172435993874204718e-01
2.973260724605467864e+00,3.198309482468036924e-01,3.252381461624089254e-01
2.974805512336074820e+00,3.198341743460190734e-01,3.098640982399180066e-01
2.976350300066681775e+00,3.198373498794716552e-01,3.113989413457944333e-01
2.977895087797288287e+00,3.198404749597306695e-01,2.996575711524156471e-01
2.979439875527895243e+00,3.198435496990909011e-01,3.252928180013969217e-01
2.980984663258501755e+00,3.198465742095727982e-01,3.186202414658024784e-01
2.982529450989108710e+00,3.198495486029237500e-01,3.244055858651038737e-01
2.984074238719715666e+00,3.198524729906189190e-01,3.293400157658200045e-01
2.985619026450322622e+00,3.198553474838619626e-01,3.172819514419648601e-01
2.987163814180929133e+00,3.198581721935851441e-01,3.353697874628834841e-01
2.988708601911536089e+00,3.198609472304515533e-01,3.257997051224112983e-01
2.990253389642142601e+00,3.198636727048543849e-01,3.340733164672559097e-01
2.991798177372749556e+00,3.198663487269186034e-01,3.245568451456827264e-01
2.993342965103356512e+00,3.198689754065013324e-01,3.217302443815961976e-01
2.994887752833963468e+00,3.198715528531926866e-01,3.338621534183108253e-01
2.996432540564569980e+00,3.198740811763166048e-01,3.232518571884411829e-01
2.997977328295176491e+00,3.198765604849316824e-01,3.212629540676436024e-01
2.999522116025783447e+00,3.198789908878316157e-01,3.212890767776535594e-01
3.001066903756390403e+00,3.198813724935465896e-01,3.208813743156699871e-01
3.002611691486997358e+00,3.198837054103427224e-01,3.181005250199810952e-01
3.004156479217604314e+00,3.198859897462247304e-01,3.226563773416200043e-01
3.005701266948210826e+00,3.198882256089349840e-01,3.188659789571742231e-01
3.007246054678817337e+00,3.198904131059548961e-01,3.397779779729667160e-01
3.008790842409424293e+00,3.198925523445057539e-01,3.265534418878106582e-01
3.010335630140031249e+00,3.198946434315495524e-01,3.217569720695081514e-01
3.011880417870638205e+00,3.198966864737893823e-01,3.137170465321419410e-01
3.013425205601244716e+00,3.198986815776702630e-01,3.366905408835561553e-01
3.014969993331851672e+00,3.199006288493799754e-01,3.142283843446830871e-01
3.016514781062458184e+00,3.199025283948495058e-01,3.177207277511377992e-01
3.018059568793065139e+00,3.199043803197548774e-01,3.206093957607337730e-01
3.019604356523672095e+00,3.199061847295157635e-01,3.191345958701625740e-01
3.021149144254279051e+00,3.199079417292982619e-01,3.183945572735672469e-01
3.022693931984885563e+00,3.199096514240144518e-01,3.090795889749482495e-01
3.024238719715492518e+00,3.199113139183238919e-01,3.125561034442376207e-01
3.025783507446099030e+00,3.199129293166333432e-01,3.283936601000902455e-01
3.027328295176705986e+00,3.199144977230984344e-01,3.219275837692245901e-01
3.028873082907312941e+00,3.199160192416236614e-01,3.116595934600451256e-01
3.030417870637919897e+00,3.199174939758637759e-01,3.272183266436154425e-01
3.031962658368526409e+00,3.199189220292237845e-01,3.158535756499377123e-01
3.033507446099132920e+00,3.199203035048600596e-01,3.268223816191985764e-01
3.035052233829739876e+00,3.199216385056811718e-01,3.176842687920568009e-01
3.036597021560346832e+00,3.199229271343481673e-01,3.189004257705777556e-01
3.038141809290953788e+00,3.199241694932755675e-01,3.202428567298644113e-01
3.039686597021560743e+00,3.199253656846318128e-01,3.226183855219255103e-01
3.041231384752167255e+00,3.199265158103403728e-01,3.204566169924660812e-01
3.042776172482773767e+00,3.199276199720799130e-01,3.211163037756332717e-01
3.044320960213380722e+00,3.199286782712854049e-01,3.313299918635088104e-01
3.045865747943987678e+00,3.199296908091486813e-01,3.395355928608681517e-01
3.047410535674594634e+00,3.199306576866189911e-01,3.182741454398078096e-01
3.048955323405201590e+00,3.199315790044033880e-01,3.127158718317707420e-01
3.050500111135807657e+00,3.199324548629686737e-01,3.271369128754421096e-01
3.052044898866414613e+00,3.199332853625403983e-01,3.125561069527824087e-01
3.053589686597021569e+00,3.199340706031048032e-01,3.243642818561634500e-01
3.055134474327628524e+00,3.199348106844085438e-01,3.191431820554300192e-01
3.056679262058235480e+00,3.199355057059605212e-01,3.278584142985290772e-01
3.058224049788842436e+00,3.199361557670308831e-01,3.142735759393651684e-01
3.059768837519448503e+00,3.199367609666535217e-01,3.219399281744371177e-01
3.061313625250055459e+00,3.199373214036256297e-01,3.152901792706812589e-01
3.062858412980662415e+00,3.199378371765080886e-01,3.211095087426016348e-01
3.064403200711269371e+00,3.199383083836274122e-01,3.247509709575583936e-01
3.065947988441876326e+00,3.199387351230753573e-01,3.241104669241740011e-01
3.067492776172483282e+00,3.199391174927092019e-01,3.112121702787237210e-01
3.069037563903089350e+00,3.199394555901542425e-01,3.196868464086082273e-01
3.070582351633696305e+00,3.199397495128024071e-01,2.897231457360497364e-01
3.072127139364303261e+00,3.199399993578137535e-01,3.131913327400177027e-01
3.073671927094910217e+00,3.199402052221173021e-01,3.257785626921150257e-01
3.075216714825517172e+00,3.199403672024113132e-01,3.090177650978608859e-01
3.076761502556124128e+00,3.199404853951646754e-01,3.261356252513136766e-01
3.078306290286730196e+00,3.199405598966160724e-01,3.143456576156533067e-01
3.079851078017337151e+00,3.199405908027760925e-01,3.067001384693371913e-01
3.081395865747944107e+00,3.199405782094270623e-01,3.205103406028197432e-01
3.082940653478551063e+00,3.199405222121238790e-01,3.069898544884691605e-01
3.084485441209158019e+00,3.199404229061948435e-01,3.040898847095732660e-01
3.086030228939764086e+00,3.199402803867418266e-01,3.128742933975257601e-01
3.087575016670371042e+00,3.199400947486413793e-01,3.146102539453897173e-01
3.089119804400977998e+00,3.199398660865448996e-01,3.192975107936174006e-01
3.090664592131584953e+00,3.199395944948797421e-01,3.059180270046138461e-01
3.092209379862191909e+00,3.199392800678496629e-01,3.234616274622921228e-01
3.093754167592798865e+00,3.199389228994350964e-01,3.053057005946100411e-01
3.095298955323404932e+00,3.199385230833940996e-01,3.218007880535480592e-01
3.096843743054011888e+00,3.199380807132629068e-01,3.166836333229403611e-01
3.098388530784618844e+00,3.199375958823569288e-01,3.152371358789021194e-01
3.099933318515225800e+00,3.199370686837703093e-01,3.130355154790422922e-01
3.101478106245832755e+00,3.199364992103778671e-01,3.284127076770261833e-01
3.103022893976439711e+00,3.199358875548345416e-01,3.043205880596148716e-01
3.104567681707045779e+00,3.199352338095766135e-01,3.257087760668642695e-01
3.106112469437652734e+00,3.199345380668225380e-01,3.328737747809703551e-01
3.107657257168259690e+00,3.199338004185728335e-01,3.145706998652402775e-01
3.109202044898866646e+00,3.199330209566107475e-01,3.022573171179755436e-01
3.110746832629473602e+00,3.199321997725040889e-01,3.148669969144640701e-01
3.112291620360080557e+00,3.199313369576040067e-01,3.185394396647397985e-01
3.113836408090686625e+00,3.199304326030467660e-01,3.189523587528496074e-01
3.115381195821293581e+00,3.199294867997543035e-01,3.160538632847642582e-01
3.116925983551900536e+00,3.199284996384339497e-01,3.107086829227138636e-01
3.118470771282507492e+00,3.199274712095799278e-01,3.308307037822769692e-01
3.120015559013114448e+00,3.199264016034741864e-01,3.296139962617884445e-01
3.121560346743720515e+00,3.199252909101851783e-01,3.252742971064515043e-01
3.123105134474327471e+00,3.199241392195707467e-01,3.281167795534989939e-01
3.124649922204934427e+00,3.199229466212771822e-01,3.278225085530221961e-01
3.126194709935541383e+00,3.199217132047403322e-01,3.175357276890504177e-01
3.127739497666148338e+00,3.199204390591862679e-01,3.163806562403659317e-01
3.129284285396755294e+00,3.199191242736312835e-01,3.303653625303666352e-01
3.130829073127361362e+00,3.199177689368834510e-01,3.119016904638049481e-01
3.132373860857968317e+00,3.199163731375418984e-01,3.014633404853879206e-01
3.133918648588575273e+00,3.199149369639990304e-01,2.975284267586255083e-01
3.135463436319182229e+00,3.199134605044391400e-01,3.296191800301359609e-01
3.137008224049789185e+00,3.199119438468406296e-01,3.191773033983416608e-01
3.138553011780396140e+00,3.199103870789761217e-01,3.080672018297384573e-01
3.140097799511002208e+00,3.199087902884123480e-01,3.213189181080546297e-01
3.141642587241609164e+00,3.199071535625112594e-01,3.044388433005366101e-01
3.143187374972216119e+00,3.199054769884307481e-01,3.208777707525948819e-01
3.144732162702823075e+00,3.199037606531247580e-01,3.108358714625997776e-01
3.146276950433430031e+00,3.199020046433443953e-01,3.042923253470212752e-01
3.147821738164036987e+00,3.199002090456382064e-01,3.159585618314536548e-01
3.149366525894643054e+00,3.198983739463517884e-01,3.225244169768792246e-01
3.150911313625250010e+00,3.198964994316302879e-01,3.040037301128024061e-01
3.152456101355856966e+00,3.198945855874171795e-01,3.205246589297072735e-01
3.154000889086463921e+00,3.198926324994560977e-01,3.340679415307446498e-01
3.155545676817070877e+00,3.198906402532902815e-01,3.320063003744661012e-01
3.157090464547676945e+00,3.198886089342636851e-01,3.164759682390706486e-01
3.158635252278283900e+00,3.198865386275219214e-01,3.339480656087664978e-01
3.160180040008890856e+00,3.198844294180118175e-01,3.283569666090436767e-01
3.161724827739497812e+00,3.198822813904829143e-01,3.106255627943950715e-01
3.163269615470104767e+00,3.198800946294870218e-01,3.056423889028159757e-01
3.164814403200711723e+00,3.198778692193799955e-01,3.314148339927209252e-01
3.166359190931317791e+00,3.198756052443210707e-01,3.127964605674667387e-01
3.167903978661924747e+00,3.198733027882738611e-01,3.041568486956888195e-01
3.169448766392531702e+00,3.198709619350073585e-01,3.223858625416801127e-01
3.170993554123138658e+00,3.198685827680956550e-01,3.267096901126664843e-01
3.172538341853745614e+00,3.198661653709187758e-01,3.229660898691740223e-01
3.174083129584352569e+00,3.198637098266635115e-01,3.175703358915128449e-01
3.175627917314958637e+00,3.198612162183239738e-01,3.225698825612621778e-01
3.177172705045565593e+00,3.198586846287008734e-01,3.125281053139068455e-01
3.178717492776172548e+00,3.198561151404039071e-01,3.139455208172330924e-01
3.180262280506779504e+00,3.198535078358510919e-01,3.260674403572940139e-01
3.181807068237386460e+00,3.198508627972691531e-01,3.271169099206026054e-01
3.183351855967993416e+00,3.198481801066951902e-01,3.122339210832305034e-01
3.184896643698599483e+00,3.198454598459758436e-01,3.344517362331505539e-01
3.186441431429206439e+00,3.198427020967687939e-01,3.233749838286894551e-01
3.187986219159813395e+00,3.198399069405423178e-01,3.263862924000199839e-01
3.189531006890420350e+00,3.198370744585773973e-01,3.155590763350830108e-01
3.191075794621027306e+00,3.198342047319656101e-01,3.129300003566850008e-01
3.192620582351633374e+00,3.198312978416129049e-01,3.241951567017259395e-01
3.194165370082240329e+00,3.198283538682371030e-01,3.358515279209209892e-01
3.195710157812847285e+00,3.198253728923706740e-01,3.201215522668195979e-01
3.197254945543454241e+00,3.198223549943594590e-01,3.046616505288535781e-01
3.198799733274061197e+00,3.198193002543642249e-01,3.246198079372802359e-01
3.200344521004668152e+00,3.198162087523614971e-01,3.136308719514011578e-01
3.201889308735274220e+00,3.198130805681426159e-01,3.187799196897347920e-01
3.203434096465881176e+00,3.198099157813156790e-01,3.309787596505929796e-01
3.204978884196488131e+00,3.198067144713049870e-01,3.132218223990438921e-01
3.206523671927095087e+00,3.198034767173522641e-01,3.146367536119593078e-01
3.208068459657702043e+00,3.198002025985169361e-01,3.239060175088849247e-01
3.209613247388308999e+00,3.197968921936764075e-01,3.203099344737992404e-01
3.211158035118915066e+00,3.197935455815266170e-01,3.100005241368055109e-01
3.212702822849522022e+00,3.197901628405827590e-01,3.016616153570141901e-01
3.214247610580128978e+00,3.197867440491795610e-01,3.381402842332727476e-01
3.215792398310735933e+00,3.197832892854716724e-01,3.128972769104834128e-01
3.217337186041342889e+00,3.197797986274344972e-01,3.188530789222684403e-01
3.218881973771949845e+00,3.197762721528643604e-01,3.214873163474508133e-01
3.220426761502555912e+00,3.197727099393788963e-01,3.270289775406067245e-01
3.221971549233162868e+00,3.197691120644180485e-01,3.134914846197340843e-01
3.223516336963769824e+00,3.197654786052437914e-01,3.208144684668617908e-01
3.225061124694376780e+00,3.197618096389415188e-01,3.187573826807683641e-01
3.226605912424983735e+00,3.197581052424195991e-01,3.232109121378126670e-01
3.228150700155589803e+00,3.197543654924100975e-01,3.246618852721735449e-01
3.229695487886196759e+00,3.197505904654702746e-01,3.252598301728885088e-01
3.231240275616803714e+00,3.197467802379810875e-01,3.193830368903348149e-01
3.232785063347410670e+00,3.197429348861494103e-01,3.182396886130214875e-01
3.234329851078017626e+00,3.197390544860077566e-01,3.276272050481695008e-01
3.235874638808624582e+00,3.197351391134143905e-01,3.234692741911562308e-01
3.237419426539230649e+00,3.197311888440549921e-01,3.358627279253425524e-01
3.238964214269837605e+00,3.197272037534418243e-01,3.120278576048712282e-01
3.240509002000444561e+00,3.197231839169146772e-01,3.381783175287876864e-01
3.242053789731051516e+00,3.197191294096413117e-01,3.040029396346766721e-01
3.243598577461658472e+00,3.197150403066182922e-01,3.083094699238349001e-01
3.245143365192265428e+00,3.197109166826709870e-01,3.159385162891643617e-01
3.246688152922871495e+00,3.197067586124541227e-01,3.281505161640210222e-01
3.248232940653478451e+00,3.197025661704519517e-01,3.116760998123275783e-01
3.249777728384085407e+00,3.196983394309793614e-01,3.364920095536502176e-01
3.251322516114692363e+00,3.196940784681818748e-01,3.059081659262916641e-01
3.252867303845299318e+00,3.196897833560363722e-01,3.029480264874904738e-01
3.254412091575906274e+00,3.196854541683506468e-01,3.315310828540446453e-01
3.255956879306512342e+00,3.196810909787656252e-01,2.901282239392961593e-01
3.257501667037119297e+00,3.196766938607539799e-01,3.199436947570287182e-01
