T,U,U_noisy
4.474535583662701543e-01,1.288461394860275888e+00,1.334865412553803532e+00
4.478038551675095347e-01,1.288480555519314397e+00,1.259591520608110304e+00
4.481544262046928684e-01,1.288499776153597454e+00,1.249084690566119704e+00
4.485052716925105876e-01,1.288519056906424209e+00,1.388077410556490587e+00
4.488563918458210455e-01,1.288538397921386469e+00,1.275943909661291453e+00
4.492077868796509610e-01,1.288557799342369581e+00,1.311842486640016237e+00
4.495594570091953623e-01,1.288577261313553102e+00,1.324873353257335573e+00
4.499114024498176989e-01,1.288596783979412130e+00,1.359021901577862845e+00
4.502636234170499518e-01,1.288616367484719305e+00,1.220454955810475584e+00
4.506161201265930227e-01,1.288636011974543250e+00,1.264032550512583120e+00
4.509688927943165115e-01,1.288655717594253902e+00,1.266391052343490919e+00
4.513219416362591607e-01,1.288675484489519851e+00,1.273021450110559005e+00
4.516752668686286332e-01,1.288695312806311000e+00,1.167483557042575670e+00
4.520288687078021228e-01,1.288715202690900563e+00,1.283335397946059997e+00
4.523827473703259661e-01,1.288735154289864182e+00,1.143476490946089719e+00
4.527369030729161969e-01,1.288755167750082808e+00,1.303109837644993441e+00
4.530913360324584360e-01,1.288775243218742927e+00,1.315117628982261699e+00
4.534460464660081125e-01,1.288795380843338778e+00,1.318166497846943397e+00
4.538010345907906307e-01,1.288815580771672131e+00,1.228061497579399974e+00
4.541563006242012590e-01,1.288835843151854066e+00,1.336088234069647607e+00
4.545118447838057407e-01,1.288856168132307189e+00,1.245160804674825039e+00
4.548676672873399607e-01,1.288876555861764528e+00,1.227035198236094748e+00
4.552237683527102785e-01,1.288897006489273300e+00,1.239405557825268511e+00
4.555801481979936951e-01,1.288917520164194475e+00,1.246065607089481775e+00
4.559368070414379637e-01,1.288938097036204544e+00,1.297113568953428331e+00
4.562937451014615342e-01,1.288958737255295972e+00,1.329759272458042707e+00
4.566509625966540531e-01,1.288979440971780299e+00,1.183476638698216510e+00
4.570084597457761966e-01,1.289000208336287479e+00,1.261536356453161423e+00
4.573662367677598928e-01,1.289021039499767429e+00,1.333719622064384103e+00
4.577242938817084328e-01,1.289041934613492257e+00,1.298851681751694631e+00
4.580826313068967481e-01,1.289062893829057144e+00,1.314151558302404821e+00
4.584412492627713553e-01,1.289083917298380788e+00,1.213850368819206826e+00
4.588001479689504669e-01,1.289105005173707408e+00,1.336541875830562720e+00
4.591593276452245465e-01,1.289126157607608514e+00,1.210678948882699890e+00
4.595187885115558091e-01,1.289147374752982689e+00,1.298650947954440138e+00
4.598785307880787765e-01,1.289168656763057585e+00,1.357231526307457248e+00
4.602385546951003881e-01,1.289190003791393035e+00,1.383157523283741197e+00
4.605988604530998343e-01,1.289211415991878384e+00,1.314788243494193987e+00
4.609594482827292228e-01,1.289232893518738488e+00,1.333281353616653009e+00
4.613203184048131344e-01,1.289254436526530379e+00,1.258937854817942625e+00
4.616814710403491229e-01,1.289276045170148821e+00,1.265203838558352833e+00
4.620429064105077699e-01,1.289297719604824088e+00,1.347768888174202706e+00
4.624046247366328521e-01,1.289319459986126404e+00,1.289399779109749566e+00
4.627666262402412856e-01,1.289341266469964387e+00,1.282975575276914526e+00
4.631289111430235139e-01,1.289363139212588827e+00,1.218835234203235141e+00
4.634914796668435644e-01,1.289385078370592685e+00,1.296914627265329800e+00
4.638543320337390474e-01,1.289407084100911982e+00,1.321700254455043799e+00
4.642174684659214345e-01,1.289429156560829570e+00,1.249720682798807214e+00
4.645808891857762246e-01,1.289451295907973583e+00,1.264097304785536835e+00
4.649445944158629440e-01,1.289473502300320318e+00,1.368496332101365009e+00
4.653085843789153686e-01,1.289495775896196239e+00,1.298409083353639470e+00
4.656728592978416348e-01,1.289518116854277308e+00,1.275088434575027296e+00
4.660374193957245170e-01,1.289540525333593202e+00,1.232691385866626410e+00
4.664022648958211503e-01,1.289563001493525762e+00,1.258584049929473370e+00
4.667673960215637519e-01,1.289585545493812990e+00,1.277085732941737550e+00
4.671328129965592879e-01,1.289608157494547935e+00,1.358064550055233743e+00
4.674985160445898069e-01,1.289630837656183138e+00,1.259106102747070688e+00
4.678645053896126060e-01,1.289653586139529517e+00,1.379370374512832287e+00
4.682307812557601756e-01,1.289676403105758817e+00,1.243242012258215734e+00
4.685973438673406433e-01,1.289699288716404935e+00,1.271819948475102269e+00
4.689641934488376074e-01,1.289722243133365920e+00,1.331899425528911829e+00
4.693313302249104702e-01,1.289745266518904199e+00,1.277735519962150068e+00
4.696987544203945486e-01,1.289768359035649459e+00,1.248255256915619116e+00
4.700664662603010746e-01,1.289791520846598871e+00,1.283199350272515193e+00
4.704344659698175279e-01,1.289814752115120200e+00,1.312250376786566974e+00
4.708027537743075808e-01,1.289838053004951135e+00,1.204051342262498547e+00
4.711713298993114862e-01,1.289861423680202401e+00,1.277434606392768845e+00
4.715401945705458564e-01,1.289884864305359313e+00,1.284418033082777022e+00
4.719093480139042174e-01,1.289908375045281996e+00,1.269720987048998717e+00
4.722787904554567873e-01,1.289931956065208274e+00,1.326699759384157851e+00
4.726485221214509203e-01,1.289955607530754111e+00,1.261527999054960381e+00
4.730185432383108846e-01,1.289979329607916059e+00,1.271753587178599432e+00
4.733888540326384176e-01,1.290003122463072582e+00,1.291885251831198955e+00
4.737594547312125037e-01,1.290026986262984732e+00,1.326469440978757630e+00
4.741303455609898188e-01,1.290050921174799470e+00,1.278992790292413861e+00
4.745015267491044519e-01,1.290074927366049451e+00,1.365904790911137257e+00
4.748729985228686834e-01,1.290099005004655464e+00,1.244713090003469080e+00
4.752447611097723734e-01,1.290123154258927318e+00,1.354448871875631566e+00
4.756168147374837396e-01,1.290147375297568066e+00,1.247256297742034947e+00
4.759891596338490793e-01,1.290171668289670892e+00,1.282018344190877235e+00
4.763617960268932139e-01,1.290196033404725329e+00,1.308398342673102732e+00
4.767347241448193218e-01,1.290220470812615483e+00,1.392962463875600632e+00
4.771079442160092721e-01,1.290244980683624254e+00,1.335036288016278938e+00
4.774814564690238461e-01,1.290269563188433555e+00,1.269976420710586362e+00
4.778552611326025712e-01,1.290294218498125423e+00,1.355250174277711439e+00
4.782293584356642202e-01,1.290318946784184906e+00,1.279633701539499624e+00
4.786037486073067004e-01,1.290343748218501840e+00,1.250771455403519417e+00
4.789784318768072202e-01,1.290368622973370627e+00,1.312802857562704650e+00
4.793534084736225664e-01,1.290393571221494673e+00,1.295117113623159621e+00
4.797286786273891046e-01,1.290418593135984837e+00,1.338101911499146590e+00
4.801042425679230563e-01,1.290443688890364315e+00,1.262956770682998719e+00
4.804801005252204438e-01,1.290468858658568196e+00,1.309544033541614416e+00
4.808562527294574229e-01,1.290494102614945460e+00,1.322221569256683882e+00
4.812326994109903944e-01,1.290519420934262085e+00,1.304421698911796046e+00
4.816094408003558924e-01,1.290544813791700607e+00,1.289095637187132715e+00
4.819864771282711957e-01,1.290570281362863669e+00,1.255689362658313657e+00
4.823638086256340496e-01,1.290595823823774246e+00,1.335783413391543606e+00
4.827414355235229437e-01,1.290621441350878973e+00,1.297482666366500670e+00
4.831193580531973342e-01,1.290647134121048367e+00,1.315462332746491159e+00
4.834975764460977543e-01,1.290672902311579495e+00,1.273133990268549898e+00
4.838760909338458149e-01,1.290698746100197969e+00,1.291349330637305615e+00
4.842549017482445373e-01,1.290724665665058168e+00,1.238863266079822223e+00
4.846340091212784640e-01,1.290750661184747461e+00,1.295026925941537455e+00
4.850134132851135482e-01,1.290776732838285312e+00,1.329037249021000955e+00
4.853931144720977087e-01,1.290802880805127062e+00,1.295452545109118558e+00
4.857731129147606630e-01,1.290829105265164589e+00,1.333798745791076712e+00
4.861534088458142611e-01,1.290855406398729199e+00,1.306500930504862712e+00
4.865340024981523737e-01,1.290881784386591846e+00,1.359074615887557735e+00
4.869148941048513368e-01,1.290908239409966463e+00,1.281405757802326351e+00
4.872960838991698407e-01,1.290934771650511292e+00,1.209003260322865758e+00
4.876775721145493736e-01,1.290961381290330445e+00,1.312585792744608959e+00
4.880593589846139446e-01,1.290988068511975895e+00,1.282728594118097698e+00
4.884414447431705830e-01,1.291014833498449255e+00,1.242300164384316341e+00
4.888238296242093939e-01,1.291041676433203778e+00,1.323604944329342059e+00
4.892065138619035580e-01,1.291068597500146575e+00,1.304285054462878346e+00
4.895894976906097207e-01,1.291095596883639285e+00,1.313362526980370371e+00
4.899727813448678249e-01,1.291122674768501177e+00,1.274503877229166582e+00
4.903563650594015555e-01,1.291149831340011378e+00,1.301002189552399102e+00
4.907402490691182839e-01,1.291177066783908867e+00,1.303894018991680115e+00
4.911244336091094009e-01,1.291204381286395586e+00,1.379937136613480497e+00
4.915089189146502058e-01,1.291231775034139551e+00,1.257033786811205367e+00
4.918937052212002392e-01,1.291259248214273736e+00,1.290734538236403939e+00
4.922787927644033945e-01,1.291286801014400965e+00,1.309479791627883305e+00
4.926641817800880285e-01,1.291314433622594349e+00,1.205075087317824423e+00
4.930498725042670727e-01,1.291342146227399512e+00,1.211193727855989888e+00
4.934358651731383105e-01,1.291369939017836810e+00,1.399660857559227312e+00
4.938221600230843777e-01,1.291397812183402216e+00,1.203041864500318692e+00
4.942087572906729842e-01,1.291425765914071100e+00,1.320172223146834023e+00
4.945956572126570805e-01,1.291453800400299112e+00,1.249042530097070447e+00
4.949828600259748579e-01,1.291481915833023963e+00,1.253323910695467447e+00
4.953703659677501370e-01,1.291510112403666977e+00,1.192383867190049962e+00
4.957581752752923121e-01,1.291538390304137307e+00,1.246501461687870016e+00
4.961462881860964624e-01,1.291566749726831720e+00,1.330785680502015733e+00
4.965347049378436850e-01,1.291595190864637255e+00,1.222158048818811515e+00
4.969234257684012612e-01,1.291623713910934113e+00,1.321395057928023142e+00
4.973124509158224349e-01,1.291652319059595655e+00,1.307317206527024878e+00
4.977017806183470783e-01,1.291681006504992846e+00,1.392596121472612580e+00
4.980914151144014146e-01,1.291709776441995139e+00,1.267983097279109295e+00
4.984813546425982955e-01,1.291738629065971589e+00,1.354909331026111774e+00
4.988715994417375343e-01,1.291767564572795068e+00,1.336211012284867161e+00
4.992621497508057393e-01,1.291796583158841827e+00,1.277463162292927557e+00
4.996530058089767024e-01,1.291825685020996817e+00,1.208677885574188426e+00
5.000441678556113434e-01,1.291854870356652363e+00,1.367326889335977791e+00
5.004356361302582101e-01,1.291884139363712602e+00,1.223664694071535441e+00
5.008274108726531448e-01,1.291913492240593486e+00,1.268242694609453602e+00
5.012194923227196730e-01,1.291942929186228106e+00,1.336101756186237388e+00
5.016118807205692809e-01,1.291972450400065586e+00,1.347770228839729967e+00
5.020045763065015265e-01,1.292002056082074857e+00,1.249729721274175365e+00
5.023975793210037066e-01,1.292031746432746209e+00,1.290431662137834889e+00
5.027908900047518559e-01,1.292061521653094180e+00,1.279132599549626770e+00
5.031845085986100807e-01,1.292091381944658890e+00,1.351169310723776995e+00
5.035784353436310035e-01,1.292121327509508255e+00,1.417352996218554262e+00
5.039726704810564284e-01,1.292151358550241325e+00,1.200657017274244787e+00
5.043672142523165647e-01,1.292181475269988500e+00,1.338002620769201956e+00
5.047620668990306925e-01,1.292211677872415310e+00,1.149302909027078989e+00
5.051572286630074959e-01,1.292241966561724409e+00,1.292945285169956771e+00
5.055526997862447303e-01,1.292272341542657133e+00,1.236833115345197687e+00
5.059484805109296657e-01,1.292302803020495494e+00,1.391893742525998068e+00
5.063445710794391985e-01,1.292333351201066183e+00,1.300651777616119054e+00
5.067409717343399622e-01,1.292363986290740341e+00,1.255525398892950895e+00
5.071376827183884384e-01,1.292394708496437783e+00,1.267429065760996787e+00
5.075347042745311787e-01,1.292425518025628106e+00,1.263660730423517009e+00
5.079320366459050273e-01,1.292456415086333577e+00,1.301871995514467972e+00
5.083296800758371203e-01,1.292487399887131128e+00,1.284579976368145804e+00
5.087276348078449972e-01,1.292518472637154359e+00,1.325312751336230388e+00
5.091259010856368228e-01,1.292549633546096643e+00,1.369562687642331245e+00
5.095244791531117201e-01,1.292580882824211796e+00,1.327651485169585976e+00
5.099233692543597707e-01,1.292612220682318958e+00,1.231312068297114370e+00
5.103225716336619033e-01,1.292643647331802370e+00,1.211453307007503088e+00
5.107220865354904493e-01,1.292675162984614934e+00,1.254904186701829794e+00
5.111219142045090313e-01,1.292706767853280203e+00,1.345367531068766942e+00
5.115220548855730076e-01,1.292738462150895051e+00,1.275986054467627584e+00
5.119225088237293608e-01,1.292770246091131447e+00,1.259391605137302195e+00
5.123232762642165872e-01,1.292802119888239787e+00,1.299716247778534006e+00
5.127243574524656955e-01,1.292834083757050001e+00,1.222057786277479297e+00
5.131257526340995412e-01,1.292866137912975111e+00,1.235899751829510507e+00
5.135274620549331592e-01,1.292898282572011892e+00,1.318414553832485625e+00
5.139294859609743193e-01,1.292930517950745317e+00,1.277772843305334138e+00
5.143318245984230819e-01,1.292962844266350331e+00,1.270301032161824439e+00
5.147344782136726860e-01,1.292995261736592960e+00,1.308877013002418099e+00
5.151374470533086614e-01,1.293027770579834090e+00,1.263784210420793697e+00
5.155407313641101608e-01,1.293060371015031684e+00,1.258745818686898055e+00
5.159443313930490715e-01,1.293093063261742781e+00,1.270102555135059097e+00
5.163482473872909040e-01,1.293125847540125939e+00,1.323256876995705822e+00
5.167524795941946802e-01,1.293158724070944565e+00,1.296149720857004750e+00
5.171570282613128233e-01,1.293191693075568249e+00,1.233461813841752797e+00
5.175618936363919342e-01,1.293224754775975427e+00,1.278071909049514954e+00
5.179670759673720148e-01,1.293257909394756711e+00,1.325669105717321994e+00
5.183725755023879112e-01,1.293291157155116000e+00,1.386828754312959822e+00
5.187783924897679810e-01,1.293324498280874257e+00,1.236206798674776675e+00
5.191845271780354265e-01,1.293357932996471726e+00,1.310284697698897771e+00
5.195909798159080717e-01,1.293391461526969488e+00,1.280454047686201635e+00
5.199977506522981407e-01,1.293425084098052791e+00,1.334701055938665393e+00
5.204048399363128130e-01,1.293458800936033493e+00,1.315936549801836719e+00
5.208122479172545560e-01,1.293492612267853170e+00,1.367101457654893881e+00
5.212199748446206815e-01,1.293526518321083563e+00,1.319499063434814046e+00
5.216280209681039004e-01,1.293560519323932123e+00,1.266304853712486800e+00
5.220363865375925450e-01,1.293594615505242462e+00,1.266664956596277980e+00
5.224450718031703467e-01,1.293628807094496569e+00,1.313906312580352953e+00
5.228540770151171024e-01,1.293663094321819917e+00,1.313410253793049431e+00
5.232634024239083415e-01,1.293697477417981023e+00,1.413594340797251103e+00
5.236730482802157693e-01,1.293731956614396550e+00,1.377548592597676258e+00
5.240830148349071571e-01,1.293766532143131753e+00,1.235087614524378985e+00
5.244933023390468962e-01,1.293801204236904479e+00,1.311312444025582113e+00
5.249039110438958877e-01,1.293835973129087824e+00,1.227286530060658354e+00
5.253148412009116530e-01,1.293870839053712141e+00,1.211086994267745798e+00
5.257260930617486672e-01,1.293905802245467695e+00,1.331083102317603295e+00
5.261376668782582477e-01,1.293940862939707781e+00,1.321528239591965637e+00
5.265495629024891100e-01,1.293976021372450491e+00,1.242047631655599949e+00
5.269617813866870337e-01,1.294011277780383162e+00,1.376195614685309820e+00
5.273743225832956405e-01,1.294046632400862817e+00,1.245168135925848185e+00
5.277871867449557275e-01,1.294082085471919941e+00,1.235695666414586391e+00
