B_0,omega,phi,theta_incidence,V_ind
5.700213396192685966e-01,1.371350016738716704e+02,2.506501455199561246e+00,3.348952643123008777e-01,9.805352842128348123e-02
6.118692306122014424e-01,1.734616403550033397e+02,3.430791917446883055e+00,2.056648091378611154e-01,1.212339824514778064e+00
5.668169884714713280e-01,1.148125699865943261e+02,1.841293049648521141e+00,5.969242630379207881e-01,3.426595817385021114e-02
6.518122101587928707e-01,1.334840114418170032e+01,1.036208067405731681e-01,1.008880202358740652e+00,-2.502372365313542679e-01
8.898791167786961331e-01,5.698080870783014262e+01,5.961114673001814523e+00,4.716683137442967411e-01,2.921613792000465892e-01
5.537843604500984895e-01,1.262140032692226157e+02,2.845845759681716380e+00,9.599538859470858609e-01,4.690191412984133223e-01
4.412329108298816971e-01,3.995910781876307993e+01,2.841211807216016183e+00,9.139406892823557227e-01,1.260487288263143490e-01
3.309154323223849614e-01,2.369066318957790074e+01,2.841094763227351438e-01,4.163788146873787510e-01,-1.177527146171054688e-02
3.761619782094323128e-01,1.980800551415335065e+02,1.633253437199864155e+00,1.448932506744263771e-01,6.366886224440546638e-01
6.047263480231308552e-01,1.002052129217698173e+01,3.232974354607346612e+00,7.849095603345616068e-01,1.794215913145943975e-02
8.158351070497276147e-01,1.499064802364548932e+01,2.787108735570575035e+00,9.952912423220737770e-01,7.311362616333566544e-02
4.970089269388356379e-01,2.672052357631366348e+01,3.452202026490114761e+00,5.436714588329292358e-02,1.549706961669491123e-01
1.366860945777529646e-01,1.437676313380058275e+02,1.594142535053347354e+00,5.644204282861554622e-01,1.370833983492145969e-01
2.693390533684931754e-01,1.141898740259502176e+01,3.557192540663451918e+00,3.022382192161835457e-01,2.529970307258731788e-02
1.815870100824628908e-01,1.322844082975826723e+02,2.037371817555111875e+00,5.874678276599828441e-01,5.654759041910617512e-02
4.000090726268004659e-01,1.757944349933427475e+02,3.558448835908617269e+00,5.811484295790284582e-01,5.028646171940603926e-01
7.159389922638483839e-01,1.815915183283299825e+02,3.098218207532851265e-01,8.451443455437087637e-01,3.553192842466718626e-01
6.316432587143828714e-01,2.992512934092408372e+01,1.300627798744820707e+00,7.162488842544052492e-01,-5.644601731464058553e-02
6.959148309624166862e-01,5.642203937118794954e+01,2.665741031350539636e+00,8.409037481529113567e-01,1.438241813486628440e-01
5.091356178284132117e-01,4.278141093553468721e+01,4.119045661264041591e+00,1.145188591096897163e-01,2.030802687872873546e-01
1.988024832559963095e-01,1.209496383086178781e+02,2.116482683196880821e+00,9.724398048224900393e-01,9.822998453420343778e-02
3.666303595354086231e-01,1.697476458854157784e+02,4.180238330292493920e+00,6.272864255547919710e-01,3.288094530136664861e-01
5.598644310293052762e-01,4.078787192003711937e+01,2.184337247069821686e+00,1.626184073452422996e-01,2.255413892146502786e-01
5.474484685653883131e-01,9.213404392369079687e+01,5.642113832509719096e+00,1.037543233170632462e+00,-1.710341668497308010e-01
3.192952490946454058e-01,8.200080826308800397e+01,5.816974776462199515e+00,2.664093004912183038e-01,3.303025081567126930e-01
8.427714023501727825e-01,1.198234932067980765e+02,1.148904239711132202e+00,4.726071003721784569e-01,3.330164380404163627e-01
4.899820023883360576e-01,1.311300906144164458e+02,6.251768010891534999e+00,8.908815450696794258e-01,-2.655449591632967898e+00
8.609105126446122691e-01,1.189649053240594583e+02,4.436911855865482757e+00,2.987888004954797339e-01,4.441090259073356833e-02
3.389433672983603318e-01,1.085945321406895800e+02,4.192071775557625557e+00,7.721020321710982126e-02,2.152304890882134336e-01
9.477456272858170161e-01,1.238841058138083042e+02,2.246794865777016259e+00,8.009828270104152326e-02,1.239386359812235661e+00
2.006716117611026251e-01,3.096302133819673941e+01,2.519452324399783727e+00,7.124278620952597674e-01,5.752783051311608636e-03
7.922642414632801167e-01,3.427150093725632019e+01,4.101388421694381670e+00,2.681972482848802297e-01,2.602732691985540914e-01
1.181678077087474077e-01,1.155982222202071767e+02,2.856479666253030625e-01,1.914713868580364964e-01,-1.700795121801230991e-02
3.126885971873599734e-01,4.729163989386260880e+01,4.481890648648240827e+00,7.800370402840619555e-01,2.522802564775603745e-02
8.834979738791739479e-01,1.166726262081320300e+02,6.126680437639484000e-02,8.884812976196333478e-01,-4.047177178101780903e+00
4.150944998301584477e-01,1.524996800437594970e+02,3.563450512024327388e+00,6.097083115312198487e-01,4.312658055699100101e-01
9.392315437529075162e-01,1.635469282448573836e+02,5.992399890055615685e+00,3.873948399468417070e-01,-6.407911219877259271e-03
9.364753005605710445e-01,3.420889893120165226e+01,1.488862775941429906e+00,9.246890501428731701e-01,6.462839497248021314e-02
8.201733192041548159e-01,2.537783033097330687e+01,4.899575938771734585e+00,9.618300374801971309e-01,-3.242316546350031137e-02
4.564949043023341368e-01,1.816556931458064739e+01,4.659218247075472163e+00,5.117226374897022589e-01,6.239124129774580724e-02
8.724416530923796431e-01,1.008636457910105122e+02,2.954629179123370530e+00,8.914507557952432437e-01,4.801921118269164568e-01
5.113939032359374748e-01,3.688168720337773010e+01,5.169787033675124377e+00,9.525446128806935864e-01,6.445374462193188825e-02
2.135549755770650426e-01,1.670852840874511287e+02,2.015290536456205706e-01,9.936228737494428032e-01,-4.968072674306074354e-01
8.667625320272605016e-01,5.423550560221755035e+01,2.632817708262962686e+00,8.473070060636248013e-02,1.808191942404563379e-01
8.346220339797062460e-01,9.497626654524579237e+01,6.256120156856439074e+00,7.217274896747840618e-01,-3.930851631640107424e+00
2.220088964070739135e-01,6.318228550586354686e+01,3.255998626085047309e+00,6.105790315013794878e-01,5.953448217135939163e-02
8.798738652806120664e-01,4.736870306437188560e+01,2.637180639048319009e+00,2.681286082617060917e-01,1.633296504233717750e-01
5.670667477933761802e-01,1.888969677208671385e+02,2.585970448126649890e-01,1.242010759564002864e-01,-8.844781561753866095e-01
7.692316826609584268e-01,2.371879677104663386e+01,2.228936550247508919e+00,4.048815487427521315e-02,1.939932061297543475e-01
3.413584187196934683e-01,1.491249169848323675e+02,3.307818090461065452e+00,2.704014735573876949e-01,3.775371698371898788e-01
2.939153354394846707e-01,5.838422674584759875e+01,2.529229840341126856e+00,8.277851224124763707e-01,1.396402474752948299e-02
8.634815334169102519e-01,2.939040356916494190e+01,3.677426194571025597e+00,3.221924639829278902e-01,6.557520736682374840e-02
6.401924182527375384e-01,4.217070409764782823e+01,1.860145559341525479e+00,5.420963397881914947e-01,-3.029220762568432922e-05
2.329349190477863485e-01,8.235180344538058250e+01,1.511756316036620307e+00,6.742221083353844291e-01,7.130197342017551010e-02
4.292830776265360582e-01,1.338073437288623779e+02,9.735425906370379634e-01,9.992767302816352171e-02,4.112571018215402385e-01
8.731322363993158087e-01,1.405466610274701793e+02,4.257436831702082536e+00,6.804101580810821837e-01,2.116983949445976898e-01
5.214552235427318827e-01,3.239771541896687523e+01,3.196419421371779812e+00,3.048258518274943873e-01,4.753921073974561040e-02
4.031676060511540927e-01,8.975528950279476703e+01,5.646249792563295067e+00,1.032575404372024996e+00,-1.170488711621663069e-01
4.068584783956278317e-01,3.210335357343879537e+01,2.254201042165667523e+00,3.430533624182634522e-01,1.293759795207422569e-01
8.421797820105709764e-01,4.559242394239415574e+01,4.860139355651995174e+00,3.075899608780454098e-01,-2.827314568356039531e-02
5.088691247858109223e-01,5.389490273551398758e+01,4.252069362978112999e+00,5.795900197379121321e-01,5.728684642805343535e-02
9.535181524612535986e-01,1.879074113240077111e+02,5.474062868420931594e+00,1.033763632480743988e+00,-5.678541011929176818e-01
3.809801358114160430e-01,6.303841531439629620e+01,3.992119214982683850e+00,8.708984545063658267e-01,1.507741576599019862e-01
7.808322962521767607e-01,4.638009943427403670e+01,3.368102601107838545e+00,7.497828842389172577e-01,2.733886421148922219e-01
3.571349434216176122e-01,1.967895810888704773e+02,3.012494735045293748e+00,1.470872483437084821e-01,4.082386501424972725e-01
7.910549217782361087e-01,1.417305254451177063e+02,2.477566853018762227e+00,7.603049756170444651e-01,1.517541268136174404e-01
1.158381788295743953e-01,9.207433671962070321e+01,1.540066868266965594e+00,9.055650772576196994e-01,4.148321810961017042e-02
2.168388834054252590e-01,1.916993692151427808e+02,4.131646536586280227e+00,7.812174115106313987e-01,2.627536165275064506e-01
3.333312158765760480e-01,1.735642967011149551e+02,5.944572547856073363e+00,6.124135372178560743e-01,4.357266154088973442e-01
8.830827681682924535e-01,1.867007623851183382e+02,5.123107945533740271e+00,1.817980445555875679e-01,4.794283214870852516e-01
3.902485387119335458e-01,1.315712803388423424e+02,1.281431257393971457e+00,9.329904724681424844e-01,-1.097239833423110794e-01
5.351729870807345746e-01,5.827917694570188445e+01,2.459785242333576427e+00,3.781548911245672939e-01,6.930875829911543884e-02
1.963400680402648812e-01,1.656316541933736062e+02,6.268472425797396497e+00,3.570780051673742572e-01,-2.032918514314884906e+00
6.100104574177017680e-01,1.663774064727808479e+02,1.154802459783637492e+00,1.100762183721084447e-01,3.340124781005467391e-01
1.863950805490450779e-01,1.339804507676722380e+02,2.742071674758733035e+00,2.066621786194033361e-01,2.288009428327647810e-01
2.274421040408111383e-01,1.956698105305316631e+02,4.742775777746595978e+00,7.458175594686657917e-01,2.065355831120136709e-01
8.208751556719685594e-01,8.706526360749741400e+01,6.018638571068090748e+00,5.909646818122190615e-01,-3.969758109384756706e-01
3.195192576183502053e-01,8.404514917454037004e+01,9.897848419663771158e-02,6.469761662850231909e-01,-1.179690664723849425e+00
1.551283399823318310e-01,1.776515689864117462e+02,2.215858037437891337e+00,4.240522035004877233e-01,2.654346102123524287e-01
6.416423922117490131e-01,7.601274982798268809e+01,3.791295235429545496e+00,5.124951631618354098e-01,6.586930901625122348e-02
2.318501404186119053e-01,1.942504047328114325e+02,8.449865319818645748e-01,9.842953959654067164e-01,-7.679666452494431084e-02
1.475350513694195786e-01,1.816624479583696541e+02,5.169693614808193338e+00,8.799658206708168562e-01,1.005962622987209287e-01
8.474970848759338926e-01,1.373294007605324225e+02,6.707282162093066713e-01,3.392674317353320812e-01,-9.615864123203027303e-01
4.574645388587443295e-01,1.819839505330094482e+02,3.395131011650915465e+00,5.305515386512149600e-01,7.984289618923532394e-01
8.789275684645638798e-01,3.809804052021230802e+01,2.513201163908803881e+00,2.512390940339602752e-01,4.096567974833976306e-02
7.696283212476003888e-01,1.404570601036036521e+02,3.908890230400190902e+00,9.261720148813316067e-01,4.028478204065573109e-01
2.808676269909540224e-01,1.537914661923595361e+02,2.576740403079583075e+00,1.151043056315818047e-01,7.790658124133460760e-02
1.763301662973936201e-01,6.030327916104294417e+01,2.843251865255524979e+00,3.342103261813024195e-01,1.175813974326058026e-01
2.542215271662761067e-01,3.971622732082791174e+01,5.461415575829667191e+00,1.596784847694566745e-01,-5.138448378671076067e-02
5.451221480204588854e-01,1.098871789726142900e+01,1.253582651839151740e+00,4.420813559438313001e-01,-1.426962188853099327e-02
4.219733256153387901e-01,7.947171337881638919e+01,2.668475604631294296e+00,7.838943465493518614e-01,1.338539805598751575e-01
8.487838388521571353e-01,1.226442206884365902e+02,5.133662434856973711e+00,9.590797277886468075e-01,2.189628603746250624e-01
5.223167587482182572e-01,1.297532153499676610e+02,2.925253713976678327e+00,4.137250466616680389e-01,6.168161898730981640e-01
5.992747303994404584e-01,4.817530498844249109e+01,4.665672092703945673e+00,6.366689215404324198e-01,1.995040189514598050e-01
4.487070200116616281e-01,1.484229174085046168e+02,2.921586847198751169e+00,6.221061649356803835e-01,5.455058111432820045e-01
7.794103045284953568e-01,6.393579027674664417e+01,6.279655170598114289e+00,1.034389517651881363e-01,-3.320116203662405230e+00
7.200458121575565862e-01,1.762470171068608806e+02,1.800381330314636763e+00,9.102647892291590992e-01,1.903538641241078744e-01
7.171951006677010909e-01,1.296093268212453324e+02,3.750295902341389098e+00,7.371546562327235819e-01,8.315327810934761144e-02
7.944349495621491064e-01,1.923114824038518123e+02,4.180369943676543798e+00,4.736840669373339474e-01,8.862350153999523084e-01
4.587455158453950799e-01,8.789049281743680808e+01,2.386148400413338866e+00,2.363769712773081677e-01,2.198829999944997005e-01
2.071772571157859677e-01,4.915395118948899267e+01,1.947376313244434609e+00,3.225146890980694347e-02,-6.111143974087750869e-03
8.361400997334293983e-01,1.372027842877777744e+02,5.195719397977741849e+00,1.038079001166938298e+00,4.182584766520225372e-01
4.109702370049660991e-01,1.511040777095069529e+02,6.007119105877219312e+00,1.562288020351078055e-01,-2.241501119043228241e-01
7.225863544508122072e-01,1.338414044411372856e+02,3.941793544971650132e+00,3.644897700637098614e-01,7.044676825174196466e-01
9.896193184371105955e-01,5.774508062522871654e+01,5.958069016616604152e+00,8.729048436376040110e-01,2.574300775331857527e-01
7.315855619003065469e-01,4.224974085634724474e+01,7.479017460774280146e-02,5.829887416564175640e-01,-1.548602543538376342e+00
9.160171580181302176e-01,1.469962410241123507e+02,6.209486847250668795e+00,6.270042055203772779e-01,-6.565325240675307761e+00
1.120194537710392513e-01,2.560206525919890197e+01,9.177399829794300468e-01,6.222624742590016078e-01,8.286346652600268953e-03
6.433457228680781181e-01,7.756861269503849599e+01,4.014119397217560170e+00,6.316521654737986546e-01,4.143039418834053023e-01
1.875904229693657055e-01,8.910366661729023008e+01,5.385856435782856444e+00,5.564415282302612731e-01,2.556565424469159353e-02
8.852541677419963895e-01,1.999993856770373100e+02,3.777672018434874435e-01,1.411661175265777612e-01,2.380023418344315189e+00
9.642229777281567937e-01,6.962418849945196087e+01,6.152034003195590905e+00,5.425982277956789002e-01,-2.696286265954111361e+00
1.307382197821146397e-01,1.620053175116918567e+02,3.717071154361518470e+00,6.447462301287222308e-01,2.672723236616034864e-02
2.199352153320172643e-01,1.190513297956350840e+02,1.889565482696094145e+00,7.426370351051986285e-01,-1.282911768833821381e-02
8.494849316344560419e-01,1.107437146586514842e+02,6.160570478201872646e+00,5.815365538605429263e-01,-3.868564179075424825e+00
7.181977842906550613e-01,1.121037131236663100e+02,7.080229914838834793e-01,1.018945056145762251e+00,-4.236176381048362138e-01
9.834919989274083507e-01,1.426713211911221606e+02,1.255254079087906594e-01,3.127994978543517379e-01,-6.466282824143393171e+00
7.808582753671914345e-01,1.769778072299757810e+02,4.439820041067597423e+00,6.236601710066758120e-01,6.274677252690136209e-02
6.347710670721106174e-01,1.226807524614732756e+02,1.758219219118162480e+00,5.231210671874828577e-01,3.104345137086817474e-01
5.853189283359028217e-01,9.267944954957374648e+01,1.051308341896705967e+00,8.842806670866902863e-01,2.848394459810446033e-01
1.088806237367639651e-01,2.523341056463711496e+01,5.348977057171752092e-01,6.238764878737513425e-02,1.583536659828907803e-02
8.054332337946651377e-01,2.882964379217078132e+01,5.924918970955241448e+00,4.676499969568705395e-01,2.440422206912858383e-01
4.456016077669188169e-01,6.660489475845858465e+01,1.798409268660726479e+00,7.917109536962326777e-01,5.301475936374176745e-02
1.959878795635923987e-01,1.677598554308141559e+02,3.436677219423819984e+00,1.465429147708200153e-01,3.804729400917969961e-01
5.921513174014665370e-01,1.573439253435444414e+02,4.924198582205219665e+00,1.528911729145223941e-01,-3.268229230716331313e-01
4.329664661005749315e-01,1.443771361526336783e+01,5.597833179187292174e+00,6.932330624462919033e-01,-4.542667043154823003e-02
