t,P,S_set,R,dP_dt,dP_dt_noisy
2.029605921184236550e+01,3.825068333062649484e-01,1.861501880543574294e-01,8.022829804078568383e-02,-5.800250702032257871e-02,-9.970124130808734331e-02
2.030806161232246154e+01,3.818114954474348677e-01,1.861146809836499993e-01,8.008175580338637578e-02,-5.786405250151951951e-02,-2.637481155987896342e-01
2.032006401280255758e+01,3.811178170431556711e-01,1.860791657657769882e-01,7.993548165847633169e-02,-5.772598593351603580e-02,1.117008798277332876e-01
2.033206641328265363e+01,3.804257934415338771e-01,1.860436424424929680e-01,7.978947516195544765e-02,-5.758830605677111442e-02,-1.379040280058563966e-02
2.034406881376274967e+01,3.797354200059516183e-01,1.860081110554303307e-01,7.964373587022717527e-02,-5.745101161637498205e-02,-1.367409381445458816e-01
2.035607121424284571e+01,3.790466921150666413e-01,1.859725716460991496e-01,7.949826334019853558e-02,-5.731410136204049405e-02,-3.841382004939790651e-01
2.036807361472294176e+01,3.783596051628122514e-01,1.859370242558873176e-01,7.935305712928014676e-02,-5.717757404809453020e-02,-3.219320388474251060e-01
2.038007601520303780e+01,3.776741545583973680e-01,1.859014689260603814e-01,7.920811679538612704e-02,-5.704142843346943215e-02,-2.541083706240040985e-01
2.039207841568313384e+01,3.769903357263065247e-01,1.858659056977616797e-01,7.906344189693421953e-02,-5.690566328169446852e-02,3.405674319272931905e-02
2.040408081616322988e+01,3.763081441062997579e-01,1.858303346120123156e-01,7.891903199284569514e-02,-5.677027736088729321e-02,-3.006224581794238460e-01
2.041608321664332593e+01,3.756275751534128293e-01,1.857947557097110458e-01,7.877488664254542194e-02,-5.663526944374545902e-02,-4.705208419502954764e-01
2.042808561712342197e+01,3.749486243379570038e-01,1.857591690316345023e-01,7.863100540596178190e-02,-5.650063830753791760e-02,-3.470041420376323571e-01
2.044008801760351801e+01,3.742712871455191048e-01,1.857235746184369152e-01,7.848738784352675413e-02,-5.636638273409654704e-02,-1.747588285651182072e-01
2.045209041808361405e+01,3.735955590769615697e-01,1.856879725106503898e-01,7.834403351617590106e-02,-5.623250150980780432e-02,2.784226158219132996e-01
2.046409281856371010e+01,3.729214356484225612e-01,1.856523627486846573e-01,7.820094198534831287e-02,-5.609899342560424607e-02,4.442871003662809959e-01
2.047609521904380614e+01,3.722489123913155784e-01,1.856167453728272965e-01,7.805811281298664916e-02,-5.596585727695609080e-02,-1.522416314217140410e-01
2.048809761952390218e+01,3.715779848523299012e-01,1.855811204232435674e-01,7.791554556153716671e-02,-5.583309186386303802e-02,1.329385835164745844e-01
2.050010002000399822e+01,3.709086485934304234e-01,1.855454879399764667e-01,7.777323979394963616e-02,-5.570069599084573331e-02,2.245415009824550390e-01
2.051210242048409427e+01,3.702408991918574310e-01,1.855098479629467556e-01,7.763119507367743921e-02,-5.556866846693754580e-02,2.013397300339905827e-01
2.052410482096419031e+01,3.695747322401270463e-01,1.854742005319529596e-01,7.748941096467748535e-02,-5.543700810567626924e-02,-7.879414371888422697e-02
2.053610722144428635e+01,3.689101433460307278e-01,1.854385456866713133e-01,7.734788703141028121e-02,-5.530571372509583694e-02,-3.157215738787957915e-01
2.054810962192438240e+01,3.682471280901119526e-01,1.854028834669494974e-01,7.720662283911680634e-02,-5.517478414037562534e-02,-1.528356559001785575e-01
2.056011202240447844e+01,3.675856820659210711e-01,1.853672139125125684e-01,7.706561795366914658e-02,-5.504421817080493856e-02,-4.274406921755120603e-01
2.057211442288457448e+01,3.669258009282467814e-01,1.853315370626376080e-01,7.692487194120749272e-02,-5.491401464809268079e-02,-7.186877247160168569e-03
2.058411682336467052e+01,3.662674803447322214e-01,1.852958529564966150e-01,7.678438436839597758e-02,-5.478417240799351995e-02,1.007146262058893627e-01
2.059611922384476657e+01,3.656107159958488784e-01,1.852601616331567558e-01,7.664415480242278700e-02,-5.465469029029559195e-02,-4.332527845184340198e-01
2.060812162432486261e+01,3.649555035748965892e-01,1.852244631315803081e-01,7.650418281100014595e-02,-5.452556713881294426e-02,-6.488941191805810971e-02
2.062012402480495865e+01,3.643018387880034292e-01,1.851887574906247447e-01,7.636446796236437407e-02,-5.439680180137789617e-02,4.074335307306317655e-03
2.063212642528505469e+01,3.636497173541258787e-01,1.851530447490425668e-01,7.622500982527587177e-02,-5.426839312983335745e-02,1.955957845312177590e-01
2.064412882576515074e+01,3.629991350050487120e-01,1.851173249454814984e-01,7.608580796901905086e-02,-5.414033998002535514e-02,2.215842832527084305e-01
2.065613122624524678e+01,3.623500874853849418e-01,1.850815981184843750e-01,7.594686196340244555e-02,-5.401264121179534528e-02,1.062421470396575779e-01
2.066813362672534282e+01,3.617025705525759860e-01,1.850458643064891717e-01,7.580817137875862921e-02,-5.388529568897277439e-02,-1.912321091021642328e-01
2.068013602720543886e+01,3.610565799768915007e-01,1.850101235478289474e-01,7.566973578594422822e-02,-5.375830227936751610e-02,-1.274278345726347628e-01
2.069213842768553491e+01,3.604121115414295473e-01,1.849743758807320115e-01,7.553155475633997751e-02,-5.363165985476234937e-02,1.872268786380759109e-01
2.070414082816563095e+01,3.597691610421164254e-01,1.849386213433216464e-01,7.539362786185062337e-02,-5.350536729090547838e-02,-1.746866765453775061e-01
2.071614322864572699e+01,3.591277242877067843e-01,1.849028599736164402e-01,7.525595467490502066e-02,-5.337942346750310096e-02,-6.182900600029986315e-02
2.072814562912582304e+01,3.584877970997835117e-01,1.848670918095299820e-01,7.511853476845607724e-02,-5.325382726821191459e-02,2.589082800078800761e-01
2.074014802960591908e+01,3.578493753127579002e-01,1.848313168888710833e-01,7.498136771598075401e-02,-5.312857758063176811e-02,-2.755226981641151901e-02
2.075215043008601512e+01,3.572124547738695366e-01,1.847955352493436121e-01,7.484445309148009262e-02,-5.300367329629817464e-02,-3.279067372476738851e-01
2.076415283056611116e+01,3.565770313431863570e-01,1.847597469285466587e-01,7.470779046947918778e-02,-5.287911331067499804e-02,-1.119970608229847453e-01
2.077615523104620721e+01,3.559431008936044805e-01,1.847239519639743976e-01,7.457137942502722883e-02,-5.275489652314704903e-02,7.510949643587205848e-02
2.078815763152630325e+01,3.553106593108484867e-01,1.846881503930161428e-01,7.443521953369743038e-02,-5.263102183701277165e-02,-9.069720619386398286e-02
2.080016003200639929e+01,3.546797024934711384e-01,1.846523422529563196e-01,7.429931037158710172e-02,-5.250748815947689496e-02,1.797549268586718096e-01
2.081216243248649533e+01,3.540502263528536586e-01,1.846165275809745487e-01,7.416365151531761901e-02,-5.238429440164318190e-02,2.040176173011626626e-01
2.082416483296659138e+01,3.534222268132054534e-01,1.845807064141455345e-01,7.402824254203438370e-02,-5.226143947850706711e-02,-1.824250281991075529e-01
2.083616723344668742e+01,3.527956998115643339e-01,1.845448787894391207e-01,7.389308302940693352e-02,-5.213892230894850294e-02,-1.528706632493547213e-01
2.084816963392678346e+01,3.521706412977962941e-01,1.845090447437203462e-01,7.375817255562878982e-02,-5.201674181572461114e-02,-7.287806096732915573e-02
2.086017203440687950e+01,3.515470472345958441e-01,1.844732043137493060e-01,7.362351069941762416e-02,-5.189489692546254973e-02,-2.922476897763279791e-01
2.087217443488697555e+01,3.509249135974856770e-01,1.844373575361812345e-01,7.348909704001510557e-02,-5.177338656865228261e-02,2.379027609707143331e-02
2.088417683536707159e+01,3.503042363748167798e-01,1.844015044475665888e-01,7.335493115718699775e-02,-5.165220967963939092e-02,-8.769763432893315502e-02
2.089617923584716763e+01,3.496850115677684889e-01,1.843656450843508821e-01,7.322101263122313131e-02,-5.153136519661791898e-02,1.055093355054160242e-01
2.090818163632726367e+01,3.490672351903484905e-01,1.843297794828747393e-01,7.308734104293738987e-02,-5.141085206162324811e-02,-1.714315371145631872e-01
2.092018403680735972e+01,3.484509032693927644e-01,1.842939076793740361e-01,7.295391597366775172e-02,-5.129066922052494953e-02,-2.272440051297072994e-01
2.093218643728745576e+01,3.478360118445655291e-01,1.842580297099796482e-01,7.282073700527623428e-02,-5.117081562301975528e-02,3.163858840747770795e-01
2.094418883776755180e+01,3.472225569683594082e-01,1.842221456107176747e-01,7.268780372014890800e-02,-5.105129022262439031e-02,-2.269165162606874842e-01
2.095619123824764785e+01,3.466105347060953745e-01,1.841862554175092981e-01,7.255511570119596576e-02,-5.093209197666860588e-02,-1.680566381513147189e-01
2.096819363872774389e+01,3.459999411359225285e-01,1.841503591661709238e-01,7.242267253185159792e-02,-5.081321984628799082e-02,-1.973107393322178771e-01
2.098019603920783993e+01,3.453907723488184867e-01,1.841144568924139580e-01,7.229047379607408952e-02,-5.069467279641719226e-02,-1.116194209149024147e-01
2.099219843968793597e+01,3.447830244485891038e-01,1.840785486318450292e-01,7.215851907834583412e-02,-5.057644979578269223e-02,-2.337857045358036623e-01
2.100420084016803202e+01,3.441766935518685289e-01,1.840426344199659336e-01,7.202680796367320892e-02,-5.045854981689596591e-02,-5.945579414787738326e-02
2.101620324064812806e+01,3.435717757881192047e-01,1.840067142921734955e-01,7.189534003758671354e-02,-5.034097183604644560e-02,-1.913162426543493777e-01
2.102820564112822410e+01,3.429682672996319792e-01,1.839707882837597619e-01,7.176411488614090062e-02,-5.022371483329467201e-02,-1.335987374661517513e-01
2.104020804160832014e+01,3.423661642415258832e-01,1.839348564299118638e-01,7.163313209591438968e-02,-5.010677779246523744e-02,2.245682012104074921e-02
2.105221044208841619e+01,3.417654627817484081e-01,1.838989187657121271e-01,7.150239125400985329e-02,-4.999015970114003421e-02,9.032600485775110766e-02
2.106421284256851223e+01,3.411661591010752281e-01,1.838629753261379340e-01,7.137189194805405867e-02,-4.987385955065135740e-02,4.352008949169362123e-02
2.107621524304860827e+01,3.405682493931104782e-01,1.838270261460618893e-01,7.124163376619779831e-02,-4.975787633607490351e-02,-1.969711693927281848e-01
2.108821764352870431e+01,3.399717298642863650e-01,1.837910712602516261e-01,7.111161629711595933e-02,-4.964220905622310914e-02,2.979067129427739186e-02
2.110022004400880036e+01,3.393765967338637224e-01,1.837551107033700282e-01,7.098183913000749579e-02,-4.952685671363824677e-02,-7.361943523685196555e-02
2.111222244448889640e+01,3.387828462339314006e-01,1.837191445099750076e-01,7.085230185459541474e-02,-4.941181831458563850e-02,-7.067687625986940336e-02
2.112422484496899244e+01,3.381904745904520393e-01,1.836831727146532589e-01,7.072300406115070159e-02,-4.929709286579751076e-02,-3.937709365537809814e-01
2.113622724544908849e+01,3.375994780076450597e-01,1.836471953521197076e-01,7.059394534060564608e-02,-4.918267937180489241e-02,8.508076345180942690e-02
2.114822964592918453e+01,3.370098527542855771e-01,1.836112124566092185e-01,7.046512528445161849e-02,-4.906857684972521644e-02,-7.698965483375735941e-02
2.116023204640928057e+01,3.364215951134692517e-01,1.835752240622413045e-01,7.033654348470873285e-02,-4.895478432062853186e-02,2.922987048850041458e-01
2.117223444688937661e+01,3.358347013790649593e-01,1.835392302030454670e-01,7.020819953392747059e-02,-4.884130080892254422e-02,7.917908312313340358e-02
2.118423684736947266e+01,3.352491678557150689e-01,1.835032309129611405e-01,7.008009302518869443e-02,-4.872812534234630816e-02,-2.720315981426850160e-01
2.119623924784956870e+01,3.346649908588352207e-01,1.834672262258378594e-01,6.995222355210362064e-02,-4.861525695196403096e-02,-3.230539707610845523e-01
2.120824164832966474e+01,3.340821667146143814e-01,1.834312161754350357e-01,6.982459070881380514e-02,-4.850269467215869573e-02,1.816929953758663063e-01
2.122024404880976078e+01,3.335006917600148446e-01,1.833952007954220975e-01,6.969719408999117127e-02,-4.839043754062596209e-02,-2.233646851998744853e-01
2.123224644928985683e+01,3.329205623427722860e-01,1.833591801193784621e-01,6.957003329083803755e-02,-4.827848459836783790e-02,8.861975689289969260e-02
2.124424884976995287e+01,3.323417748213957634e-01,1.833231541807935350e-01,6.944310790708703440e-02,-4.816683488968652449e-02,-1.083210116266121875e-01
2.125625125025004891e+01,3.317643255651674949e-01,1.832871230130666829e-01,6.931641753500118741e-02,-4.805548746217821326e-02,3.727114594549156279e-01
2.126825365073014495e+01,3.311882109541432473e-01,1.832510866495072610e-01,6.918996177137386183e-02,-4.794444136672693091e-02,-3.190575500302944567e-02
2.128025605121024100e+01,3.306134273791520028e-01,1.832150451233346689e-01,6.906374021352879033e-02,-4.783369565749837071e-02,2.553209439262820180e-01
2.129225845169033704e+01,3.300399712417960707e-01,1.831789984676781835e-01,6.893775245932008688e-02,-4.772324939193378635e-02,2.191061848228347264e-01
2.130426085217043308e+01,3.294678389544511421e-01,1.831429467155771262e-01,6.881199810713220510e-02,-4.761310163074382318e-02,-1.398243491875477140e-01
2.131626325265052913e+01,3.288970269402662905e-01,1.831068898999808070e-01,6.868647675587993828e-02,-4.750325143790251614e-02,-1.127135773128943724e-01
2.132826565313062517e+01,3.283275316331638605e-01,1.830708280537484689e-01,6.856118800500848876e-02,-4.739369788064110023e-02,2.505087124010612065e-01
2.134026805361072121e+01,3.277593494778395233e-01,1.830347612096494547e-01,6.843613145449338464e-02,-4.728444002944200836e-02,-4.586880453211721054e-02
2.135227045409081725e+01,3.271924769297623325e-01,1.829986894003629294e-01,6.831130670484053535e-02,-4.717547695803285535e-02,-2.193113201281946534e-01
2.136427285457091330e+01,3.266269104551746683e-01,1.829626126584781576e-01,6.818671335708618997e-02,-4.706680774338029005e-02,1.956646627870107513e-01
2.137627525505100934e+01,3.260626465310922373e-01,1.829265310164943370e-01,6.806235101279697886e-02,-4.695843146568413201e-02,4.700108696260679730e-01
2.138827765553110538e+01,3.254996816453040731e-01,1.828904445068206819e-01,6.793821927406987204e-02,-4.685034720837129296e-02,-5.155022472572699799e-02
2.140028005601120142e+01,3.249380122963726469e-01,1.828543531617763396e-01,6.781431774353222086e-02,-4.674255405808978858e-02,2.369399368261103089e-01
2.141228245649129747e+01,3.243776349936335901e-01,1.828182570135905294e-01,6.769064602434174405e-02,-4.663505110470285431e-02,-7.460603583541257355e-02
2.142428485697139351e+01,3.238185462571960271e-01,1.827821560944023205e-01,6.756720372018647225e-02,-4.652783744128294319e-02,2.297024711365785177e-01
2.143628725745148955e+01,3.232607426179422982e-01,1.827460504362608817e-01,6.744399043528485904e-02,-4.642091216410578619e-02,-8.871474479977409233e-02
2.144828965793158559e+01,3.227042206175282368e-01,1.827099400711253430e-01,6.732100577438566991e-02,-4.631427437264455660e-02,2.264116483370220423e-01
2.146029205841168164e+01,3.221489768083828920e-01,1.826738250308647671e-01,6.719824934276806550e-02,-4.620792316956393031e-02,6.936491553646881303e-02
2.147229445889177768e+01,3.215950077537086393e-01,1.826377053472582335e-01,6.707572074624156000e-02,-4.610185766071421554e-02,-7.547297070120931317e-02
2.148429685937187372e+01,3.210423100274812924e-01,1.826015810519948102e-01,6.695341959114600727e-02,-4.599607695512555189e-02,9.178125699947310701e-03
2.149629925985196977e+01,3.204908802144498803e-01,1.825654521766735539e-01,6.683134548435162858e-02,-4.589058016500191517e-02,-1.460336784819522560e-01
2.150830166033206581e+01,3.199407149101369252e-01,1.825293187528034822e-01,6.670949803325904037e-02,-4.578536640571558708e-02,-2.623032955793145882e-01
2.152030406081216185e+01,3.193918107208381096e-01,1.824931808118035736e-01,6.658787684579917099e-02,-4.568043479580100041e-02,-2.478082093410952091e-01
2.153230646129225789e+01,3.188441642636226092e-01,1.824570383850028510e-01,6.646648153043334395e-02,-4.557578445694925040e-02,-4.729790391730453319e-02
2.154430886177235394e+01,3.182977721663328152e-01,1.824208915036402978e-01,6.634531169615322244e-02,-4.547141451400212031e-02,-2.469332517978597430e-01
2.155631126225244998e+01,3.177526310675845567e-01,1.823847401988648864e-01,6.622436695248083705e-02,-4.536732409494647483e-02,5.332544648706909890e-02
2.156831366273254602e+01,3.172087376167669892e-01,1.823485845017354945e-01,6.610364690946859967e-02,-4.526351233090843834e-02,7.218664483772058160e-02
2.158031606321264206e+01,3.166660884740424842e-01,1.823124244432211272e-01,6.598315117769924798e-02,-4.515997835614769806e-02,6.058946941588169710e-02
