dIdt,T,emf,emf_noisy
4.509056076453241258e+04,3.629118178077240486e+02,1.208959419709792621e-01,1.184222876659524748e-01
8.058338947098575591e+04,3.297597952164035178e+02,8.037241075993475925e-02,7.839275281337455825e-02
4.457985631829556951e+04,3.604889863973046431e+02,1.211062166248897953e-01,1.193921401019012868e-01
7.995443249232267590e+03,2.774220406287014953e+02,7.627531793102715341e-02,7.660233680771610931e-02
4.551907780299757724e+04,3.048189226428525558e+02,1.091404451886817117e-01,1.107724665967915884e-01
2.886507816929423279e+04,2.790153952869693512e+02,1.215785655173898250e-01,1.173584534264472679e-01
1.092110230148899063e+04,3.250555366642551007e+02,1.035943984154788916e-01,1.024958443401538521e-01
2.328037754888809559e+03,2.806089585748924264e+02,2.482223809947806809e-02,2.661018140206273738e-02
2.990486642418433348e+03,3.265012520630721156e+02,3.448833119895141491e-02,3.488072108447951014e-02
2.555809678877230181e+04,2.859256663435775749e+02,1.248636253833652759e-01,1.258671719622991847e-01
2.497346558921093219e+03,3.618064369374275202e+02,3.071040888594686602e-02,2.770106694677990436e-02
1.320358815009311911e+04,3.559865120770309659e+02,1.213967308321058092e-01,1.232942056583800211e-01
4.058610877966655971e+04,3.116188321151898890e+02,1.164798777049588230e-01,1.133419893559624719e-01
2.031403305255259329e+04,3.389742762688835569e+02,1.358832133050255631e-01,1.362633562330838599e-01
1.657720981769494392e+04,3.391133569057736281e+02,1.295805929901080178e-01,1.323031077718840043e-01
3.276926698319498882e+03,3.312981075810727134e+02,3.799339024280633248e-02,4.175209102250026366e-02
1.737288469521248317e+03,3.614967841516311182e+02,2.146289125909459777e-02,2.248596435918721881e-02
1.169013965629853374e+03,3.385274124053760261e+02,1.393378152581628560e-02,1.569571992973287089e-02
1.237884677073257535e+03,3.160451087590228667e+02,1.418227457808371623e-02,1.296961130974020292e-02
2.907534797334919404e+03,3.101769271864907864e+02,3.259811469643811993e-02,3.163522643196628459e-02
1.304263552718865867e+04,2.930469936078310411e+02,1.080507821602271490e-01,1.103896289030022876e-01
7.036562059586524811e+03,2.764525385036733383e+02,6.876140920458040373e-02,6.876462196952533301e-02
2.559751827169803619e+03,2.993182798252581165e+02,2.822251372859724619e-02,2.796788608087525177e-02
4.030642476580161656e+03,3.331337073041717076e+02,4.643276630867447519e-02,4.361165010830032884e-02
8.365705684371741881e+03,3.470073696826304399e+02,8.950640242891266807e-02,8.980758438470215488e-02
3.961726220247927995e+04,2.731915348089556801e+02,1.096366780293129145e-01,1.109284048434781844e-01
2.050493031952047022e+04,3.681263477375804882e+02,1.427512400610517207e-01,1.411629011105708376e-01
1.207288494158341791e+03,3.644098302275061769e+02,1.502266094728269864e-02,1.400850130238523103e-02
9.184129358426271210e+03,3.367920081556234209e+02,9.419633343263818237e-02,9.735724662467996893e-02
2.355018275596027252e+03,3.699777596114457197e+02,2.937951121615177408e-02,2.973604351444950056e-02
5.124668004961218685e+04,2.783639989121274425e+02,9.768877069418750725e-02,9.711158340301750957e-02
5.885840209009865794e+04,2.979234583437464607e+02,9.338675620380683384e-02,9.111279062512815663e-02
1.286261948903525627e+04,2.828990330114127687e+02,1.052505737448135720e-01,1.040114156822514735e-01
2.970407856979573262e+04,3.464141804898355872e+02,1.363446792422164378e-01,1.358446867401334190e-01
2.363534821337129324e+04,3.625945047456920065e+02,1.429707396052088686e-01,1.457089953076363131e-01
4.301993359818626050e+04,3.686027267659867448e+02,1.247725473583956857e-01,1.235515579620311971e-01
3.611033260616375628e+03,3.350665538335817359e+02,4.197373983050866481e-02,4.556241136544077197e-02
2.874594751319144507e+03,3.140314359073240666e+02,3.246377849313739766e-02,3.060640285923567350e-02
3.108981309916096870e+04,2.850066429661040956e+02,1.211913677590422816e-01,1.204761941493901756e-01
8.282545916497029248e+04,2.923512525757884077e+02,7.396637349714350884e-02,7.565346079296533799e-02
2.881612939853078842e+03,3.098010910853117252e+02,3.229358190223770297e-02,3.181319203996753331e-02
1.366305973505679867e+04,2.958356781088251068e+02,1.111076681234257069e-01,1.094471440386244887e-01
1.225854780609399131e+04,3.705122843220294158e+02,1.195768367714277053e-01,1.193131499484643560e-01
5.586199566692922417e+03,2.940397084012410573e+02,5.837663973596016187e-02,5.927406472281802896e-02
3.165742403896322139e+04,2.768782304223694268e+02,1.188342532589809347e-01,1.154027848292828312e-01
1.834563274867595510e+03,2.886373007923213549e+02,1.992774585755973174e-02,1.943067316606239200e-02
5.540566191822415021e+03,2.760811380151158687e+02,5.600269285639613431e-02,5.578401960749284488e-02
7.280051593991780464e+03,2.758712871010728236e+02,7.061257683595006940e-02,6.980508131609873546e-02
8.053776226862883777e+04,2.856858766910756913e+02,7.448440231692503299e-02,7.595511444968301717e-02
2.336724869654245413e+04,3.512816739948572149e+02,1.403330647463578995e-01,1.391959604073261525e-01
2.641908409274832957e+04,3.420643154135466375e+02,1.376100405304114538e-01,1.368810108332387809e-01
9.990386431476696453e+04,2.805177348815607274e+02,6.369090630012032295e-02,6.376619147484537120e-02
2.841563790869070999e+03,3.243713765248357959e+02,3.269595174216110428e-02,3.415364993079202105e-02
1.610843187751230289e+04,3.285237375924590424e+02,1.260382955690818874e-01,1.255959703337864719e-01
1.641811871185894688e+03,3.564346181465040218e+02,2.012541415871514985e-02,2.315860870051866457e-02
2.113456669747819888e+03,3.278982765816114693e+02,2.461270039371719204e-02,2.279726379366973574e-02
2.467491594646738304e+04,3.693435177563079037e+02,1.444633222344348933e-01,1.470363509391030554e-01
4.487111437242806278e+04,3.672068327659254123e+02,1.220115280334948260e-01,1.202958849312734946e-01
1.868939225718019225e+04,3.398481207309869774e+02,1.340247643379047227e-01,1.336986313739529642e-01
1.443995331436692868e+04,3.465089778309405801e+02,1.245611558562612353e-01,1.252892482269963303e-01
3.812953005042859877e+04,3.491551405000409432e+02,1.273407687832379953e-01,1.314504485057574057e-01
8.174756820556928869e+04,3.715957922024998084e+02,8.504998480977310482e-02,8.684163710307929440e-02
7.096502277839463204e+04,3.309664412376067162e+02,8.772097021833044628e-02,8.690924451921655525e-02
4.145281361296298564e+04,2.896469771000968194e+02,1.109331806164123718e-01,1.135314188475958080e-01
7.315361780683242614e+03,3.143297852181675580e+02,7.616402271642622179e-02,7.573661290663881440e-02
3.409321961211075541e+04,3.314923417227840332e+02,1.285098209482616605e-01,1.269269292356623724e-01
2.935381985552233800e+03,3.025880657179267814e+02,3.244916140252469133e-02,3.334653078609805393e-02
6.428318055412046670e+04,2.949558644548533266e+02,8.790882961154526665e-02,8.809777130761185793e-02
3.626340733754898793e+03,3.458607930130849013e+02,4.292535967567371463e-02,4.483269241020018669e-02
9.136280450660048518e+04,3.658902265559029274e+02,7.809778087115584744e-02,7.699830414286122637e-02
4.012051599727758457e+03,3.349561257184238343e+02,4.637636752061458784e-02,4.713937451593643718e-02
3.374166843700489608e+03,3.115686393967304753e+02,3.773750219636240466e-02,3.900660086203194127e-02
4.706032087968384076e+03,3.703244960528816705e+02,5.707035195703565739e-02,5.762644307613701972e-02
9.338643362911754593e+03,3.437816913347415948e+02,9.645348959546867773e-02,9.639552253128595705e-02
2.514208480480906019e+03,3.707143176868771093e+02,3.136323503722488609e-02,2.996799828904288254e-02
3.368576263290421593e+03,3.670876403943409514e+02,4.142569975652921760e-02,4.323320333923999503e-02
5.867770734724251815e+04,3.191812683052808097e+02,9.711523119485801492e-02,9.738968019548288613e-02
7.288524725832373952e+04,3.318216161788130876e+02,8.629921724663013050e-02,8.729182519164783993e-02
2.045312936373502907e+03,3.128267085318377667e+02,2.320160052891546976e-02,2.250004404719428697e-02
7.633126378108699100e+03,3.245112719649418977e+02,8.023041924213863973e-02,8.025644262362294223e-02
6.913418016500250815e+03,3.348019846723148589e+02,7.539306744204546384e-02,7.331861145863602380e-02
4.535009821032963373e+04,3.026613156111744729e+02,1.089209103854030247e-01,1.090919609756746261e-01
2.093282768810413108e+04,3.156979772607998029e+02,1.310343973956341612e-01,1.325648180429427891e-01
6.547618261339564015e+03,3.559219280020288352e+02,7.466137109321548115e-02,7.484735766537514712e-02
3.779127861765918351e+04,3.457637632270516974e+02,1.270662329767293930e-01,1.287850185977658934e-01
1.622938181546962915e+04,2.886017717416037840e+02,1.175697686220392446e-01,1.181955895862845940e-01
2.622540432052717733e+03,2.851406618611526369e+02,2.813973184136520783e-02,3.086744510140384395e-02
3.848188275832098589e+04,3.560695658287327205e+02,1.283196281599447430e-01,1.279395288956391430e-01
8.536405421675037360e+03,3.079031818633091575e+02,8.487638774389939800e-02,8.159912729079357718e-02
5.941567022552942217e+04,3.658846837398748448e+02,1.040178342595390742e-01,1.048828107177102176e-01
2.140214886768693032e+04,3.044366232143868842e+02,1.287280295160455612e-01,1.283976505402904256e-01
2.005821186488667308e+03,2.839180733024630285e+02,2.157087044436310774e-02,1.962228367979778829e-02
3.261004462267140116e+04,3.627723942917016871e+02,1.370479657380475613e-01,1.383504964538930793e-01
1.453488184495063979e+04,3.145317137892840265e+02,1.181925376243926212e-01,1.187211959029018937e-01
1.211041194569399158e+04,3.351494931627027540e+02,1.120174439244131931e-01,1.129081211282824265e-01
6.909953256335459628e+03,3.050490173767533406e+02,7.149019729941215318e-02,7.082544539783877657e-02
2.117290698061100920e+04,3.352361824898845839e+02,1.357390890685905849e-01,1.361331833970861049e-01
1.338380426206491165e+03,3.457094187246991623e+02,1.613760150445662025e-02,1.664627959276747046e-02
1.017810964261714798e+04,3.707710038827722201e+02,1.069193923839823201e-01,1.104687025970657183e-01
7.430421282212168444e+04,2.783592548475539274e+02,7.757809379328460542e-02,7.621017426436724196e-02
2.568823552433000259e+03,3.674455015695381235e+02,3.186160343595492717e-02,3.184061503684013777e-02
1.879432738792808777e+03,3.286434516839847220e+02,2.194820662725210578e-02,2.267592625179139926e-02
6.622785496541325301e+03,2.879001885919124675e+02,6.684061611507813305e-02,6.339104226288733157e-02
1.094008972541169351e+04,3.696628114989098322e+02,1.117590398825751563e-01,1.085531031477187658e-01
5.663066600136292436e+03,3.511552266854737354e+02,6.535324488384687547e-02,6.968488162550250109e-02
9.287141426659700301e+03,2.930161147228436107e+02,8.778877795729565781e-02,8.425454004997232071e-02
2.235302246655184717e+04,3.427677933125667096e+02,1.381129641546016418e-01,1.392628224439121654e-01
3.850854743656519713e+04,3.605754087313849823e+02,1.292172832404485938e-01,1.275208324283194361e-01
1.268186056177947876e+03,3.124114398348020245e+02,1.443328229984918061e-02,1.290696209434691842e-02
5.799952384354134665e+03,2.782524522602026877e+02,5.855418197277095782e-02,5.458913216422627002e-02
1.731656837363180966e+04,2.764388716711504230e+02,1.172282972733380280e-01,1.154268201286873380e-01
1.101111557057242180e+03,2.761751827687176615e+02,1.171717738197740333e-02,1.328593461298476636e-02
7.913929399921657750e+04,3.700148843803234513e+02,8.674657525576015549e-02,8.396908957392712480e-02
1.912678399756782528e+04,3.247421791018846875e+02,1.312271555928769262e-01,1.324180093535604896e-01
9.332700925811419438e+03,2.757562056012262133e+02,8.523929116800116335e-02,8.586588666669833780e-02
7.881857954125522156e+03,2.772839378778228365e+02,7.541333007910715203e-02,7.944993467781193142e-02
1.970222905850936741e+03,3.360522868502197298e+02,2.329254318953016475e-02,2.234347602301473348e-02
1.356781790272741318e+03,3.505078297461784587e+02,1.649048680873157341e-02,1.901731488713718360e-02
2.301088991605925185e+04,3.608732966875115835e+02,1.424911728571573444e-01,1.442689107656402181e-01
7.046480898356871330e+04,2.854593428745945971e+02,8.141205925383793174e-02,8.083872241920135593e-02
3.843589548303170159e+04,3.218965373327886255e+02,1.212568333358714223e-01,1.179309213579990967e-01
1.103846461595012443e+03,3.000128963124868733e+02,1.228928550377162907e-02,1.530816626294464501e-02
1.196566841797910001e+03,3.636472348097457257e+02,1.487136471844043191e-02,1.214258690675334811e-02
1.060027168024576167e+04,3.624922971573424775e+02,1.083087134897052078e-01,1.073618815844596119e-01
1.401290737143527986e+04,2.892500593812998204e+02,1.110394830679949513e-01,1.128058361479953309e-01
1.631897239364561756e+04,3.724592231766316672e+02,1.361794729603305054e-01,1.384113840979170895e-01
5.650015651468793658e+04,3.257835921986251719e+02,1.004879425344977900e-01,9.879704914218180589e-02
6.247864126052305073e+04,3.621194321632366382e+02,1.001992261360800662e-01,1.001352227642836185e-01
9.518945970770411077e+04,2.868430959109061291e+02,6.659348228032539729e-02,6.607632539618669976e-02
4.648068962435256253e+03,3.001878582068251262e+02,5.000231124313873898e-02,5.236542839430346347e-02
8.651427024255648575e+03,2.861243326762350989e+02,8.232548219104993126e-02,8.733474893941177430e-02
9.710880859009736741e+04,3.128150199891339867e+02,6.874223741891688499e-02,6.508246376787701903e-02
2.516086631958928774e+04,3.350825538997584658e+02,1.364478846184454253e-01,1.382807304384139624e-01
1.302776242195893701e+03,3.066716531592198294e+02,1.467150457408648509e-02,8.955153820273035678e-03
6.593305291789668263e+04,2.997014678515774335e+02,8.722912562642562428e-02,8.725725837075491709e-02
1.711376142426815932e+04,3.516674259535562896e+02,1.336403244334068985e-01,1.314227553855085162e-01
2.440194834934977280e+03,3.494870771350759355e+02,2.941575842919407976e-02,3.339939600941418257e-02
4.959730852319130463e+03,3.399461336756771175e+02,5.694189227070138581e-02,5.727462932730350426e-02
1.429942532903480605e+04,3.375178751302456703e+02,1.221633077237336273e-01,1.206897642278220578e-01
2.020844460604109918e+04,3.702802838524230538e+02,1.429441071629788673e-01,1.419454814535612286e-01
6.629136334101344801e+03,3.687061737259789993e+02,7.703237227524439845e-02,7.588178077115995124e-02
3.081187958169356352e+04,3.396545643164036505e+02,1.338018438356617656e-01,1.341784670527871315e-01
1.163196405462525763e+04,3.079040942219025396e+02,1.043496448270300192e-01,1.040333478862706107e-01
8.902574411482283904e+04,3.189869849522950176e+02,7.373877935288380980e-02,7.505055050084685764e-02
5.093216368053641054e+04,3.403039193422972630e+02,1.093205478741689218e-01,1.124010700380183025e-01
1.996149602439619457e+03,3.545508260225061008e+02,2.434338668526686220e-02,2.574621077908182884e-02
1.607590321377804457e+03,3.108449540987802493e+02,1.821678263976956799e-02,1.576477654436138007e-02
5.094002878830431291e+04,3.438079193890401939e+02,1.099428653354627139e-01,1.066952517224907387e-01
1.642333474615166779e+04,3.449720669531435533e+02,1.304719110195770859e-01,1.289610719682656725e-01
8.962870734334591543e+04,3.261753521665552285e+02,7.428516781488468668e-02,7.639159834350414680e-02
7.441655461783615465e+03,3.342084071480846887e+02,7.996236855300334345e-02,7.929227224567264587e-02
2.283477552385566014e+03,3.678678746892506979e+02,2.840538119004575035e-02,2.707023555189258177e-02
1.185705113312067169e+03,2.972834104053938518e+02,1.313019939106169556e-02,1.340676450667346170e-02
3.444843078196977876e+04,3.593243600325952229e+02,1.341374585664437957e-01,1.313064066672609553e-01
1.469047568641741464e+03,3.502391040389491650e+02,1.783816902433875418e-02,1.555951358100017036e-02
1.940020438648094205e+04,2.862175102796011856e+02,1.227054419870837465e-01,1.237260928375026880e-01
1.339945497342791350e+04,2.984107954596170202e+02,1.106020643867146186e-01,1.099957574008981753e-01
3.013954146612358454e+04,2.975163495158297451e+02,1.248628675063528093e-01,1.239563950221717753e-01
7.722937603125558235e+04,3.247901383786186784e+02,8.204153610355344184e-02,8.267680615418644685e-02
