N,mu,t_dwell,T,F_max,F_max_noisy
4.809361235449260619e+01,4.996397988245764865e-01,7.959335987863923378e+01,2.900681580579000638e+02,4.637544881113683459e+01,4.638443027958997789e+01
3.036373666927590875e+01,7.999134815810513555e-01,1.547593571487795714e+02,2.843010123565275649e+02,4.511692212903624721e+01,4.545009198851084875e+01
5.837085460980219409e+01,4.446996108567837780e-01,1.674055680313311086e+03,3.053650343173137003e+02,5.386159282853958530e+01,5.364290516720789270e+01
3.780345342625419391e+01,7.682452982838285926e-01,5.380702693776998785e+03,3.630693925358945648e+02,5.811341082574973882e+01,5.768257437706174784e+01
1.258323652283643668e+01,4.631416163047094026e-01,1.297033043217473214e+01,3.317535055607271488e+02,1.589583436395656868e+01,1.536277282251283616e+01
5.292535863101903715e+01,6.815357234607195558e-01,1.511642533824860095e+02,3.667741078971064894e+02,6.200083105997634902e+01,6.151452812628760825e+01
8.011443340958194881e+01,7.186166913629512543e-01,7.382525872495331896e+03,2.860977658303027056e+02,9.936678934818655762e+01,9.920163462932228526e+01
8.922160144993942765e+01,5.516917921369637323e-01,3.461395927950676743e+00,3.669955140195987724e+02,6.904979280543882680e+01,6.935880687341571615e+01
9.783300758234094019e+01,5.081224657271292688e-01,5.576896967819296833e+02,2.569628682065732619e+02,8.155411741780547175e+01,8.160636744501707085e+01
3.740473766299773928e+01,6.671683804558048436e-01,3.023023993903372570e+02,3.102738216079790732e+02,4.821275078108817524e+01,4.803318679822756820e+01
2.591485258057090491e+01,3.976462678318404276e-01,5.013799760729248192e+02,3.391087014295872564e+02,2.837749176081080549e+01,2.805653508290610532e+01
1.197125658108461721e+01,4.881935250429703665e-01,1.378144553694101432e+03,3.705353452562771963e+02,1.741364834609510837e+01,1.725498265069593273e+01
4.418695981264151840e+01,4.729116956775272773e-01,5.797699769705805920e+03,2.891962197239998886e+02,4.776261787066029285e+01,4.764151795504135833e+01
8.089568886445839269e+01,7.119690786959274043e-01,8.901937628368797206e+00,3.015565898616130767e+02,7.927069794003047321e+01,7.910116812276072551e+01
2.422983397482725110e+01,7.529406714027211400e-01,3.913775798059465956e+02,2.585043042664306654e+02,3.731889594935734067e+01,3.688913265313451717e+01
8.510708330856027715e+01,3.061405458255386236e-01,9.403107132487926719e+03,3.172325637246354404e+02,5.729005267429248960e+01,5.714731032795580745e+01
7.146196476404909959e+01,7.125508293280975458e-01,1.912360648639077681e+03,3.018279475077518441e+02,8.666986555309728146e+01,8.697500639311100201e+01
2.089333923207830779e+01,4.092866937284957984e-01,1.460334870193846655e+02,2.815963797202538785e+02,2.377060019460218854e+01,2.311821751212354670e+01
6.354340237479026143e+01,4.623564106845755028e-01,8.255732701045904832e+03,3.859927444399987735e+02,6.140065679541935140e+01,6.132847419368604136e+01
8.214952609655730953e+01,2.330874971598950740e-01,1.645171742749743427e+00,3.366959136975337969e+02,3.849628237881368875e+01,3.785987787236393132e+01
9.335416624597638702e+01,6.391117012176027457e-01,1.195141307059929431e+03,3.186097925228368695e+02,9.662263624285054675e+01,9.667755052602392141e+01
1.705926160596217400e+01,5.355639447731137537e-01,8.813531676992425901e+00,3.095753697435927734e+02,2.141236002391027426e+01,2.118811320663778375e+01
8.237950417192675445e+01,4.136752881436766005e-01,1.360183689399937057e+00,3.476014782080785039e+02,5.291095846126508206e+01,5.228525216083728111e+01
7.780905969534077826e+01,4.595723383279789465e-01,3.401473623082267750e+02,3.396736897988091641e+02,6.392409595538628508e+01,6.395430661236630954e+01
2.512844242351712154e+01,7.455659981822135851e-01,3.875555023645275014e+03,3.519885602306332544e+02,4.094386737881490035e+01,4.148908898488061681e+01
3.016355965614616963e+01,3.176781615664645009e-01,4.079559408779693364e+00,2.628095366520548168e+02,2.552139947448113233e+01,2.555406693448678013e+01
9.575131919297297145e+01,4.699412532560710010e-01,3.053778816998365642e+01,3.550037719705536006e+02,6.932301299894248814e+01,6.967155044407719799e+01
3.683958973807525439e+01,5.159195276212944492e-01,1.189151509475452031e+03,3.927844396348177156e+02,4.264215077337054538e+01,4.262069945271987592e+01
2.960863441979388355e+01,7.133917873069564042e-01,8.299381620445649332e+01,3.325889181222921707e+02,4.058864555021536091e+01,3.994136830176672959e+01
7.228110080126697312e+01,7.590166161558935531e-01,2.170686902655988888e+02,3.469795866767492498e+02,8.560651683389396283e+01,8.575366188108117171e+01
1.415769503553533504e+01,3.551871335842612387e-01,5.099704224375278727e+02,3.551830094421908370e+02,1.718497644424554593e+01,1.705949265220188238e+01
4.883376234556758533e+01,2.478387253743302709e-01,5.619605998159730831e+01,3.935733924708854943e+02,3.273917585512182171e+01,3.230055037681995600e+01
3.645517949752384368e+01,3.057871179621407531e-01,7.058405450892782028e+03,3.744449939959850440e+02,3.375211716949556973e+01,3.398756817167250688e+01
5.485464795327315812e+01,2.344964017581920857e-01,4.481052875744587141e+02,2.731301759829065077e+02,3.560230507879209227e+01,3.568836234842824240e+01
6.072176424120006288e+01,4.215654173635278168e-01,4.648800128626846373e+01,2.668467632425802094e+02,4.803208786605610214e+01,4.787446497384065225e+01
6.437063793614727558e+01,3.447440332490512849e-01,6.428818739383795219e+03,3.518863946395802031e+02,5.116622207179207749e+01,5.142664289941270539e+01
4.380750676069151694e+01,2.000950016382781471e-01,1.828485489215329052e+00,3.675596891635807992e+02,2.662146466087436636e+01,2.635984307053645637e+01
8.880630846664735145e+01,7.137147591214179077e-01,1.737181309958044267e+03,3.187242378701092775e+02,1.025952171544047928e+02,1.027882468560268165e+02
8.373193314403195586e+01,7.262662501526104819e-01,1.697247804577898922e+00,3.329652337300387899e+02,7.916229783678255671e+01,7.888015969600957078e+01
9.340242075381158315e+01,2.892305282397888977e-01,1.053715421722735135e+00,3.310446377939332478e+02,4.594077672059965778e+01,4.610096314911147886e+01
4.514465852070159002e+01,3.539488542308035779e-01,6.829951859105280576e+00,2.742392415079883676e+02,3.464449671418304177e+01,3.431427233081824824e+01
7.327850553295593272e+01,7.884784679615775005e-01,1.363874696897614092e+00,3.677288826176114185e+02,7.593743990866934723e+01,7.638419636957567604e+01
4.363888289184102121e+01,6.667632372322167544e-01,2.176323053929223317e+00,3.305871507640271716e+02,4.688595910831412539e+01,4.696225135831889475e+01
2.859949269853426657e+01,5.183192645644852936e-01,8.026064344569887155e+00,2.646854479416238632e+02,3.095873524836486013e+01,3.138859778316279403e+01
6.553675826460815301e+01,4.004445223346203564e-01,3.213234378788736478e+01,2.982544065726114582e+02,4.849836155910297464e+01,4.825162776584701874e+01
9.465272859355243895e+01,5.322641490218311677e-01,2.663141509685219262e+03,3.500608206883269418e+02,8.726905458712292329e+01,8.712622387523266809e+01
8.062648020961445638e+01,6.531075892765952906e-01,3.775013606481703846e+03,3.272915447109501201e+02,9.109137929424181834e+01,9.134327873379625373e+01
2.923497566282972571e+01,2.686208819243876555e-01,7.803096080109941113e+02,3.148257461675258355e+02,2.641467559968829448e+01,2.559156045519549849e+01
2.358246987979218190e+01,2.703957866733756044e-01,4.551544494186850898e+01,3.098877498433014352e+02,2.159184340204310359e+01,2.127180614564892736e+01
7.739290065763843529e+01,2.425796341771986886e-01,2.367085035399840081e+02,2.819718286537885774e+02,4.287799342750457754e+01,4.318794651318908251e+01
7.080771946424221142e+01,3.514145800653887264e-01,1.355725824197711745e+03,2.631484251868506021e+02,5.243790725563196986e+01,5.257744005280028432e+01
8.649657287922522642e+01,7.434708582149518463e-01,2.281404296597273884e+01,3.857879334282349646e+02,8.950562928528668749e+01,8.979926008801203352e+01
1.548979948493053804e+01,2.362436486669504676e-01,1.223234045094122393e+03,3.372542932914551557e+02,1.638817546286659876e+01,1.629524719674118316e+01
8.630624437913841973e+01,5.425575053434410489e-01,3.833988615880173967e+01,3.323247222374313310e+02,7.175619224694469267e+01,7.192539206142562591e+01
4.382991981321615782e+01,6.664660088943648031e-01,3.059920118552437174e+00,3.515482790228937233e+02,4.738724187918056430e+01,4.716798859811552092e+01
2.806120236086287534e+01,4.286086720095878544e-01,1.002059745216074020e+02,3.771405002662689867e+02,2.990909074161180570e+01,2.949750263132508721e+01
3.498122158677024629e+01,7.590391387176387283e-01,6.500408373146052327e+03,3.390746093452674472e+02,5.448900594556864263e+01,5.398056745345365925e+01
9.935688649726165522e+01,4.500434800086538512e-01,6.608814399890130744e+02,3.972616707251834214e+02,7.663446092781885000e+01,7.646894805650971705e+01
9.564718037694655095e+01,6.974925701021328361e-01,4.289201454614751015e+02,3.317121630340189995e+02,1.019604875071072883e+02,1.017958050803799352e+02
9.290857512531973228e+00,2.860051746999804356e-01,3.955910345393125915e+00,2.774043579829882447e+02,1.028426996720360975e+01,1.009545674792459558e+01
3.220365830399185114e+01,6.269647704548855227e-01,6.020301249640101560e+01,2.579478937174804400e+02,3.945909792649285919e+01,3.839445643519347584e+01
7.223832344099034231e+01,3.424157250143132769e-01,1.021920628629810857e+01,3.934478414367060850e+02,4.573345402080633448e+01,4.513387294079537071e+01
4.497188029220609451e+00,4.592611718534630461e-01,4.870920189447098636e+01,3.464276562798446548e+02,6.582348638329966306e+00,6.422558891571929607e+00
4.556441789279131349e+00,5.385856501331039992e-01,5.031110748469212126e+02,3.490660177569751568e+02,7.475743065189558223e+00,7.561848053468823494e+00
5.444139048761404531e+00,5.167914260784669533e-01,1.972358974028543654e+00,3.620568502828534179e+02,7.701546184446744547e+00,7.527908396932630808e+00
8.697603849252728025e+01,7.763999080852956869e-01,8.015073263347898092e+02,2.972186595934586535e+02,1.049555977781552656e+02,1.046925286180500478e+02
3.403951152643751499e+01,6.746819638329752955e-01,1.618330145877081804e+03,3.614970726270577188e+02,4.761505544306957916e+01,4.692251344312408889e+01
3.255524344437966988e+01,2.564160440392045381e-01,1.280416251267651546e+02,2.911411013618060792e+02,2.666133735221330170e+01,2.726778706390608065e+01
7.954103828396492304e+01,6.262616522932029639e-01,1.072635404843521734e+01,3.363779767389426070e+02,7.185673964560822924e+01,7.152640626176814465e+01
3.253806285618361471e+01,3.074347466084753067e-01,1.203256071049347042e+01,2.870884020629723636e+02,2.704418232738896677e+01,2.754920131869869593e+01
7.410465470392715304e+01,4.194352355247100150e-01,1.425062466590112763e+03,3.144791604847804933e+02,6.068147525573608903e+01,6.114968103083415230e+01
3.756473211191878647e+01,2.135972795530723112e-01,1.668983116958138737e+02,3.838603505625704884e+02,2.743659661614312029e+01,2.751877533591339997e+01
3.045441202453736196e+01,2.718610026286242820e-01,2.671283721518210807e+00,3.849095087195739779e+02,2.419785894098644974e+01,2.402607611946764621e+01
3.933542491523839857e+01,6.316085743514469053e-01,2.126550440405511836e+03,3.617283756663467784e+02,5.129349450300205859e+01,5.133315916235673626e+01
1.763568701807396621e+01,4.093487443705063900e-01,7.668416883847837084e+01,3.952338946314668533e+02,2.069672002886646212e+01,2.035080743665465519e+01
8.426103484430633728e+00,7.793537730161839150e-01,6.031619796017159274e+01,3.554910928148309495e+02,1.481249241757430468e+01,1.489071145558370191e+01
8.724894320387110724e+01,5.256392995677749980e-01,5.019155495370388053e+03,3.277291436032708702e+02,8.284807205503688010e+01,8.284895769939176091e+01
8.696993479669059468e+01,6.959955007513946024e-01,1.389341339606678716e+00,2.888539179249983135e+02,7.846175140306627327e+01,7.862134188345075358e+01
4.662131294348658628e+01,7.955825337665880514e-01,8.412640298837108048e+02,2.525268428662040776e+02,6.572581283381677508e+01,6.601094388840991201e+01
6.914924634672465231e+01,7.872409583478703343e-01,4.160611956822231505e+00,3.873531793941731394e+02,7.456794800074030150e+01,7.508779954696414904e+01
8.640231200997493488e+01,4.933001327127274904e-01,2.834424391563989047e+03,3.984142915269642344e+02,7.745440515901893264e+01,7.733791040866393018e+01
3.968161421386525234e+01,5.467192806282827888e-01,3.205563615366677510e+01,2.529253053931643933e+02,4.156142429322093790e+01,4.187444081854872024e+01
7.146922251415018934e+01,2.822502894822014330e-01,3.520371425457303616e+01,3.248746692065686261e+02,4.222526043664711182e+01,4.198775956245844299e+01
7.572435059069107410e+01,5.893386439892056572e-01,3.393356611442685988e+01,3.469813919427082851e+02,6.905718181586362903e+01,6.878881233160724662e+01
8.729386393028093494e+00,4.141641651105419930e-01,1.121210257460216297e+01,3.930396026693781550e+02,1.118076393117413936e+01,1.099534700057832737e+01
1.467804520990233463e+01,6.679999899056723311e-01,4.414884207943941306e+02,2.658339644429166242e+02,2.326208109006583413e+01,2.296749139332893463e+01
7.528266826607823248e+01,5.419152572276938473e-01,1.476938429954535195e+03,2.965933722918554167e+02,7.306970943495808513e+01,7.336378873045848081e+01
7.085924480071888354e+01,5.319750851177376116e-01,3.034583772451804180e+03,3.820352188751419362e+02,7.089788554931473641e+01,7.117485789085326076e+01
1.934148071603899055e+01,6.677549593928953087e-01,3.229616267506128224e+02,2.688770653177847407e+02,2.895638010305829368e+01,2.933807362717011102e+01
8.284646037261191509e+01,7.021738743853787046e-01,3.191714453493990732e+03,2.862105019255393472e+02,9.757376437033454408e+01,9.756617427155531175e+01
8.028921592725717460e+01,5.783179950372395739e-01,2.633657005327262596e+03,3.979261714030998860e+02,8.223881259013160161e+01,8.232112706895777876e+01
3.394160933389063928e+01,2.588357449673978627e-01,6.905320106933741044e+02,3.904061918160963955e+02,2.861613967840501971e+01,2.844261157882499802e+01
3.468791790994011848e+01,4.963818684017957117e-01,2.322552510415147253e+02,3.098869998237399841e+02,3.810846733063500125e+01,3.776317895628007903e+01
1.194662734009122751e+01,7.311274006506902623e-01,4.806012364978735008e+01,2.850510511316398379e+02,1.930635685531337487e+01,1.944046230047284141e+01
4.510283244141631798e+01,6.422834382836974942e-01,2.355250698653534158e+01,3.566674116474951006e+02,5.002172446765455049e+01,5.010223640104950960e+01
1.186636474778412520e+01,5.559864920333013050e-01,9.439474185282788312e+03,3.168011234732027788e+02,1.912134517517542420e+01,1.878924119565810713e+01
5.479730705025628623e+01,2.375787425998363567e-01,1.582659698245974411e+00,3.093213329179231437e+02,3.162655871064843893e+01,3.180215845064241975e+01
6.283374837023664128e+01,7.844247568295223960e-01,2.297302268830871526e+03,3.352886515773052452e+02,8.506092775107313742e+01,8.453840954829321674e+01
5.861217312816048519e+01,2.161399323156867336e-01,1.946146437057098000e+00,2.500133325930666786e+02,3.150496927927829915e+01,3.145126973404093818e+01
8.093205841312645532e+00,2.835385662391404216e-01,1.398311382119386437e+01,2.871581261004213843e+02,9.321752149695342382e+00,9.132657998560686607e+00
6.254537425284068775e+01,2.409658378337576345e-01,2.967672533132598822e+00,3.225827858874748131e+02,3.435530576285574256e+01,3.419652289798890621e+01
7.546927818437448821e+01,5.722679113899640235e-01,1.199192376098881141e+01,3.397257285800831141e+02,6.517629862442151989e+01,6.485126129785396643e+01
1.504346757253934186e+01,4.894985626673001300e-01,1.389640017762109494e+02,3.748198421084356369e+02,1.995982485409832563e+01,2.024557308153689306e+01
5.991260279077715722e+01,7.608567150796603507e-01,9.480049481472992312e+00,3.562540051543777508e+02,6.691940375196942625e+01,6.708918821558415857e+01
8.208649204863147020e+01,5.742309970953470843e-01,3.150568620173682444e+00,3.957450391914707097e+02,6.686772792274396693e+01,6.722275400278732604e+01
2.016832469659060578e+01,5.381799586274103042e-01,6.919950833112818600e+01,3.762439245626759998e+02,2.585593836397337952e+01,2.589508756856693239e+01
