t,q,dq_dt,dq_dt_noisy
2.754389864414314104e+01,5.205663237923436881e-01,1.230999251029690073e-03,-2.323303854959932364e-03
2.756168037341631205e+01,5.205881880069513912e-01,1.228181688422303602e-03,1.095865203911960614e-02
2.757946210268948306e+01,5.206100021765176500e-01,1.225370728196908954e-03,6.996891817856472524e-03
2.759724383196265762e+01,5.206317664184406668e-01,1.222566354169125902e-03,-3.893431706503453979e-03
2.761502556123582863e+01,5.206534808498389788e-01,1.219768550196401874e-03,-4.102535168684668700e-03
2.763280729050899964e+01,5.206751455875517909e-01,1.216977300177855825e-03,1.670797605710245409e-02
2.765058901978217065e+01,5.206967607481386429e-01,1.214192588054371913e-03,3.207342667996681586e-03
2.766837074905534521e+01,5.207183264478798534e-01,1.211414397808453780e-03,5.709701333662919528e-03
2.768615247832851622e+01,5.207398428027760762e-01,1.208642713464290475e-03,1.094272038631900583e-02
2.770393420760168723e+01,5.207613099285486324e-01,1.205877519087666244e-03,1.671327999872854880e-02
2.772171593687485824e+01,5.207827279406390675e-01,1.203118798785984822e-03,-1.055394522798059915e-03
2.773949766614802925e+01,5.208040969542099274e-01,1.200366536708161874e-03,8.900664592024456340e-03
2.775727939542120382e+01,5.208254170841438713e-01,1.197620717044690919e-03,-3.200612961160345139e-03
2.777506112469437483e+01,5.208466884450442258e-01,1.194881324027560060e-03,2.218214022859803236e-02
2.779284285396754584e+01,5.208679111512348747e-01,1.192148341930217292e-03,5.513145150335921341e-03
2.781062458324071685e+01,5.208890853167603696e-01,1.189421755067549685e-03,2.136707524718908791e-03
2.782840631251389141e+01,5.209102110553853748e-01,1.186701547795918077e-03,4.033229321167018482e-03
2.784618804178706242e+01,5.209312884805954447e-01,1.183987704513025235e-03,-5.102542705231387019e-03
2.786396977106023343e+01,5.209523177055964682e-01,1.181280209657967900e-03,7.631559972395737280e-03
2.788175150033340444e+01,5.209732988433151135e-01,1.178579047711143107e-03,2.008730001582911123e-03
2.789953322960657545e+01,5.209942320063981613e-01,1.175884203194317579e-03,5.025316832201850992e-03
2.791731495887975001e+01,5.210151173072132824e-01,1.173195660670482005e-03,6.832775099143650020e-03
2.793509668815292102e+01,5.210359548578484823e-01,1.170513404743913494e-03,-1.428782946705092760e-03
2.795287841742609203e+01,5.210567447701124344e-01,1.167837420060109654e-03,3.070742199073904499e-03
2.797066014669926304e+01,5.210774871555340360e-01,1.165167691305799003e-03,1.674839903446563930e-02
2.798844187597243760e+01,5.210981821253631852e-01,1.162504203208826470e-03,2.067813563989358283e-02
2.800622360524560861e+01,5.211188297905698930e-01,1.159846940538215854e-03,-1.354765888768117658e-03
2.802400533451877962e+01,5.211394302618448382e-01,1.157195888104135123e-03,6.378365743708916923e-03
2.804178706379195063e+01,5.211599836495992566e-01,1.154551030757820090e-03,-1.968177581885444984e-03
2.805956879306512519e+01,5.211804900639648297e-01,1.151912353391574412e-03,4.817015316290350693e-03
2.807735052233829620e+01,5.212009496147939069e-01,1.149279840938738362e-03,2.196744676097206125e-02
2.809513225161146721e+01,5.212213624116592836e-01,1.146653478373685364e-03,-1.610834106457504147e-02
2.811291398088463822e+01,5.212417285638540898e-01,1.144033250711794236e-03,-7.568318901127947529e-03
2.813069571015780923e+01,5.212620481803923456e-01,1.141419143009352044e-03,1.111321921347567174e-02
2.814847743943098379e+01,5.212823213700082947e-01,1.138811140363630431e-03,1.804865346079927158e-02
2.816625916870415480e+01,5.213025482411568490e-01,1.136209227912812758e-03,4.362533138899822235e-03
2.818404089797732581e+01,5.213227289020134769e-01,1.133613390835921247e-03,-1.221985330445345824e-02
2.820182262725049682e+01,5.213428634604739820e-01,1.131023614352903717e-03,-5.942657825968171957e-03
2.821960435652367138e+01,5.213629520241549464e-01,1.128439883724491333e-03,-1.879656435382315218e-03
2.823738608579684239e+01,5.213829947003932874e-01,1.125862184252250653e-03,1.683950605484987179e-02
2.825516781507001340e+01,5.214029915962464790e-01,1.123290501278535053e-03,1.307021264105482326e-02
2.827294954434318441e+01,5.214229428184925519e-01,1.120724820186446563e-03,7.993200437800950658e-03
2.829073127361635542e+01,5.214428484736302050e-01,1.118165126399794235e-03,3.283771981482797031e-02
2.830851300288952999e+01,5.214627086678782497e-01,1.115611405383180876e-03,-1.534518488443352077e-02
2.832629473216270100e+01,5.214825235078935917e-01,1.113063642549590865e-03,3.888115177298986404e-03
2.834407646143587201e+01,5.215022931039945409e-01,1.110521822846030626e-03,-5.412564937288524489e-05
2.836185819070904301e+01,5.215220175619259546e-01,1.107985931812317110e-03,1.185196936791710516e-02
2.837963991998221758e+01,5.215416969862632923e-01,1.105455955143268276e-03,5.428990628093960380e-03
2.839742164925538859e+01,5.215613314813598578e-01,1.102931878566922042e-03,-3.435946330421908203e-03
2.841520337852855960e+01,5.215809211513465771e-01,1.100413687844508520e-03,1.387125715066742440e-02
2.843298510780173061e+01,5.216004661001321097e-01,1.097901368770460434e-03,2.301381635127748484e-03
2.845076683707490162e+01,5.216199664314026263e-01,1.095394907172347193e-03,-3.126537482658310434e-03
2.846854856634807618e+01,5.216394222486222532e-01,1.092894288910874895e-03,-8.393037123023759476e-04
2.848633029562124719e+01,5.216588336550328497e-01,1.090399499879834283e-03,-1.170873503140024315e-02
2.850411202489441820e+01,5.216782007536538979e-01,1.087910526006128503e-03,1.152682368616238413e-02
2.852189375416758921e+01,5.216975236472825017e-01,1.085427353249714122e-03,-1.580010909444355335e-02
2.853967548344076377e+01,5.217168024384934988e-01,1.082949967603618474e-03,3.145991926176116811e-04
2.855745721271393478e+01,5.217360372296396820e-01,1.080478355093845988e-03,9.945717358101078057e-03
2.857523894198710579e+01,5.217552281228513555e-01,1.078012501779405941e-03,1.010340660891190061e-02
2.859302067126027680e+01,5.217743752200365570e-01,1.075552393752308988e-03,9.402195888273364929e-03
2.861080240053345136e+01,5.217934786228809463e-01,1.073098017137518595e-03,5.086812113546218886e-03
2.862858412980662237e+01,5.218125384328480276e-01,1.070649358092930215e-03,4.319965571132121894e-03
2.864636585907979338e+01,5.218315547511790387e-01,1.068206402809329658e-03,-1.142423605845327081e-02
2.866414758835296439e+01,5.218505276788928393e-01,1.065769137510417380e-03,-5.528250008915700821e-03
2.868192931762613540e+01,5.218694573167861339e-01,1.063337548452746029e-03,-1.381606524279077250e-02
2.869971104689930996e+01,5.218883437654331381e-01,1.060911621925744730e-03,1.358806511991564672e-02
2.871749277617248097e+01,5.219071871251858008e-01,1.058491344251663580e-03,3.169818039879692892e-03
2.873527450544565198e+01,5.219259874961741374e-01,1.056076701785514660e-03,1.615319735555410807e-02
2.875305623471882299e+01,5.219447449783053417e-01,1.053667680915169186e-03,1.416611619986477347e-02
2.877083796399199755e+01,5.219634596712647845e-01,1.051264268061204848e-03,-1.946535001382692677e-04
2.878861969326516856e+01,5.219821316745151263e-01,1.048866449676992552e-03,-1.863659761968347508e-03
2.880640142253833957e+01,5.220007610872972048e-01,1.046474212248564573e-03,2.594642262336306626e-03
2.882418315181151058e+01,5.220193480086291471e-01,1.044087542294718646e-03,-2.888258773500170483e-03
2.884196488108468159e+01,5.220378925373071466e-01,1.041706426366886123e-03,5.593741598612761087e-03
2.885974661035785616e+01,5.220563947719047970e-01,1.039330851049211774e-03,1.034954237923635910e-02
2.887752833963102717e+01,5.220748548107735365e-01,1.036960802958432348e-03,-1.601569103767861661e-03
2.889531006890419818e+01,5.220932727520426475e-01,1.034596268743925157e-03,1.871429341884859460e-02
2.891309179817736918e+01,5.221116486936190348e-01,1.032237235087673372e-03,-6.596363687913229037e-03
2.893087352745054375e+01,5.221299827331871146e-01,1.029883688704255618e-03,-1.001487029820841493e-02
2.894865525672371476e+01,5.221482749682092583e-01,1.027535616340786995e-03,-3.825894481032451541e-03
2.896643698599688577e+01,5.221665254959254598e-01,1.025193004776929484e-03,7.374558369052311088e-03
2.898421871527005678e+01,5.221847344133535573e-01,1.022855840824860724e-03,4.887538790339294309e-03
2.900200044454323134e+01,5.222029018172887893e-01,1.020524111329291356e-03,-9.888811210357010412e-03
2.901978217381640235e+01,5.222210278043044607e-01,1.018197803167371351e-03,-5.050549568855681841e-03
2.903756390308957336e+01,5.222391124707514987e-01,1.015876903248724705e-03,1.341842907715019677e-02
2.905534563236274437e+01,5.222571559127582308e-01,1.013561398515456374e-03,6.244169747243673123e-03
2.907312736163591538e+01,5.222751582262311620e-01,1.011251275942044725e-03,-2.065312878262809404e-02
2.909090909090908994e+01,5.222931195068541976e-01,1.008946522535386636e-03,3.721088766166219444e-03
2.910869082018226095e+01,5.223110398500890872e-01,1.006647125334776682e-03,-7.432486029424901618e-04
2.912647254945543196e+01,5.223289193511753137e-01,1.004353071411844683e-03,2.411987045515159335e-03
2.914425427872860297e+01,5.223467581051298714e-01,1.002064347870628563e-03,1.034163385920712497e-02
2.916203600800177753e+01,5.223645562067477099e-01,9.997809418474216947e-04,1.214027223508607270e-02
2.917981773727494854e+01,5.223823137506014014e-01,9.975028405108526952e-04,5.584559246869749694e-03
2.919759946654811955e+01,5.224000308310411400e-01,9.952300310618646118e-04,1.312643968803304216e-02
2.921538119582129056e+01,5.224177075421950756e-01,9.929625007336143061e-04,-6.712413372267527108e-03
2.923316292509446157e+01,5.224353439779687580e-01,9.907002367915661301e-04,-1.686487944968375220e-03
2.925094465436763613e+01,5.224529402320455818e-01,9.884432265333947809e-04,1.211933157898133391e-02
2.926872638364080714e+01,5.224704963978868966e-01,9.861914572889644848e-04,-1.574502548316247114e-02
2.928650811291397815e+01,5.224880125687312304e-01,9.839449164203845077e-04,2.417348766566199125e-03
2.930428984218714916e+01,5.225054888375953999e-01,9.817035913218946641e-04,-4.196418676064097436e-03
2.932207157146032372e+01,5.225229252972736216e-01,9.794674694198965414e-04,2.563229416460144350e-03
2.933985330073349473e+01,5.225403220403377347e-01,9.772365381729812561e-04,6.644502592045311261e-04
2.935763503000666574e+01,5.225576791591376447e-01,9.750107850717837366e-04,-6.101378352862756559e-03
2.937541675927983675e+01,5.225749967458005463e-01,9.727901976391249705e-04,7.281462963932308803e-03
2.939319848855301132e+01,5.225922748922317007e-01,9.705747634298420023e-04,-1.128929873863181339e-02
2.941098021782618233e+01,5.226095136901138805e-01,9.683644700308746689e-04,5.202501590391148296e-03
2.942876194709935334e+01,5.226267132309077024e-01,9.661593050611996802e-04,3.425800489616362757e-04
2.944654367637252435e+01,5.226438736058512946e-01,9.639592561718236807e-04,-1.268337475589618492e-02
2.946432540564569535e+01,5.226609949059606297e-01,9.617643110458005962e-04,7.453851318777782002e-03
2.948210713491886992e+01,5.226780772220295246e-01,9.595744573981032643e-04,-2.081810377140534858e-03
2.949988886419204093e+01,5.226951206446293074e-01,9.573896829757622129e-04,1.152716136388532396e-02
2.951767059346521194e+01,5.227121252641090399e-01,9.552099755577060647e-04,-4.819101604768001416e-04
2.953545232273838295e+01,5.227290911705956278e-01,9.530353229548552130e-04,4.155245653601039729e-03
2.955323405201155751e+01,5.227460184539934884e-01,9.508657130100246768e-04,2.296524118654753172e-02
2.957101578128472852e+01,5.227629072039849945e-01,9.487011335979414484e-04,9.376313122296016248e-04
2.958879751055789953e+01,5.227797575100300298e-01,9.465415726252236761e-04,6.518522171704481047e-03
2.960657923983107054e+01,5.227965694613662118e-01,9.443870180303737261e-04,8.005790309301161548e-03
2.962436096910424155e+01,5.228133431470090020e-01,9.422374577837296095e-04,1.318233044237616426e-02
2.964214269837741611e+01,5.228300786557515956e-01,9.400928798874615133e-04,-3.628945445913927051e-06
2.965992442765058712e+01,5.228467760761645877e-01,9.379532723756099644e-04,2.750310835543856493e-05
2.967770615692375813e+01,5.228634354965966402e-01,9.358186233139505206e-04,-1.166892731699124310e-02
2.969548788619692914e+01,5.228800570051739260e-01,9.336889208000943852e-04,-2.200904939919191578e-03
2.971326961547010370e+01,5.228966406898004626e-01,9.315641529634086093e-04,-3.864774342913856672e-03
2.973105134474327471e+01,5.229131866381578897e-01,9.294443079650056838e-04,-5.041303375472056675e-03
2.974883307401644572e+01,5.229296949377054693e-01,9.273293739977504779e-04,1.304774426052628805e-03
2.976661480328961673e+01,5.229461656756804189e-01,9.252193392862047283e-04,7.190805515549424966e-03
2.978439653256278774e+01,5.229625989390974672e-01,9.231141920866652029e-04,-9.223426969344415347e-03
2.980217826183596230e+01,5.229789948147491874e-01,9.210139206870769646e-04,1.755708889527081082e-02
2.981995999110913331e+01,5.229953533892057749e-01,9.189185134070784744e-04,1.397046597105948938e-02
2.983774172038230432e+01,5.230116747488150475e-01,9.168279585979703661e-04,4.044952490078915046e-03
2.985552344965547533e+01,5.230279589797028894e-01,9.147422446426599352e-04,1.058255009114894042e-02
2.987330517892864989e+01,5.230442061677724741e-01,9.126613599556993028e-04,-1.392339925070963311e-02
2.989108690820182090e+01,5.230604163987049304e-01,9.105852929832368436e-04,-2.105569145632846337e-03
2.990886863747499191e+01,5.230765897598479430e-01,9.085140319611134663e-04,1.092667898173972554e-04
2.992665036674816292e+01,5.230927263397697757e-01,9.064475649720148132e-04,2.613096785809962755e-03
2.994443209602133749e+01,5.231088262230700892e-01,9.043858806099536185e-04,-5.453605699229614572e-03
2.996221382529450850e+01,5.231248894940798699e-01,9.023289675064473381e-04,1.647733931296219579e-03
2.997999555456767951e+01,5.231409162369538013e-01,9.002768143186214156e-04,8.138563219603835467e-04
2.999777728384085052e+01,5.231569065356703740e-01,8.982294097292023438e-04,1.776131436078380241e-02
3.001555901311402152e+01,5.231728604740322197e-01,8.961867424464517451e-04,8.124571281053451915e-03
3.003334074238719609e+01,5.231887781356655553e-01,8.941488012042392297e-04,4.295249597293382404e-04
3.005112247166036710e+01,5.232046596040206277e-01,8.921155747619487208e-04,-9.554304059221040406e-04
3.006890420093353811e+01,5.232205049623717130e-01,8.900870519044888629e-04,-3.853580427686500477e-03
3.008668593020670912e+01,5.232363142938166733e-01,8.880632214423138382e-04,1.663808643510638783e-03
3.010446765947988368e+01,5.232520876812774002e-01,8.860440722113539780e-04,-7.324776831487921774e-03
3.012224938875305469e+01,5.232678252074998149e-01,8.840295930730227014e-04,3.202736812254243764e-03
3.014003111802622570e+01,5.232835269550535351e-01,8.820197729142061072e-04,1.799576360600911237e-02
3.015781284729939671e+01,5.232991930063320973e-01,8.800146006472733817e-04,-8.300027208489301964e-03
3.017559457657256772e+01,5.233148234435529567e-01,8.780140652100178189e-04,-1.926649349511242240e-02
3.019337630584574228e+01,5.233304183487575978e-01,8.760181555656498809e-04,1.434136130680797698e-02
3.021115803511891329e+01,5.233459778038109800e-01,8.740268607028492398e-04,-1.037557726437190325e-02
3.022893976439208430e+01,5.233615018904024252e-01,8.720401696356260002e-04,-1.585135402908040975e-02
3.024672149366525531e+01,5.233769906900449520e-01,8.700580714034213126e-04,2.038149485355566885e-03
3.026450322293842987e+01,5.233924442840752755e-01,8.680805550710622709e-04,-9.976834962718669070e-03
3.028228495221160088e+01,5.234078627536543626e-01,8.661076097286925235e-04,-7.013840196115983180e-03
3.030006668148477189e+01,5.234232461797667657e-01,8.641392244918451315e-04,6.071088048685987192e-03
3.031784841075794290e+01,5.234385946432209558e-01,8.621753885013801189e-04,6.534085207066341744e-03
3.033563014003111746e+01,5.234539082246496555e-01,8.602160909234254915e-04,4.668250900587084598e-03
3.035341186930428847e+01,5.234691870045088402e-01,8.582613209495090767e-04,-1.287839396131122954e-03
3.037119359857745948e+01,5.234844310630789588e-01,8.563110677963746420e-04,9.551577899522682366e-03
