t,V,w,z,ca,dV_dt,dV_dt_noisy
1.222644528905781272e+02,-1.704990089848103185e+00,4.487827377725175371e-01,4.513761429680898662e-01,3.584140989507028641e-02,7.049743744136152679e-02,-8.310737255440256432e-02
1.223444688937787674e+02,-1.699348021268847875e+00,4.377964690820393967e-01,4.442673742153551153e-01,3.480650387185982297e-02,7.052623553426493053e-02,-2.319817363836562674e-02
1.224244848969794077e+02,-1.693703663144995542e+00,4.269220064077410837e-01,4.372724700948186771e-01,3.380617609431764425e-02,7.055448561925636852e-02,1.034542286149644497e-01
1.225045009001800480e+02,-1.688057045838314618e+00,4.161589447604790437e-01,4.303896430278935648e-01,3.283910449917763069e-02,7.058236042629395524e-02,-4.773147696638808946e-02
1.225845169033806883e+02,-1.682408192140891989e+00,4.055068612382144999e-01,4.236171341977106319e-01,3.190402949266808036e-02,7.061013400792223726e-02,5.812744650860457440e-03
1.226645329065813286e+02,-1.676757115560107980e+00,3.949653140525672401e-01,4.169532131023684918e-01,3.099975042919873164e-02,7.063815978251078431e-02,2.348541724775185524e-01
1.227445489097819689e+02,-1.671103802575937713e+00,3.845338415491129092e-01,4.103961771139254533e-01,3.012512231557446310e-02,7.066648792250218580e-02,1.833180643702213009e-01
1.228245649129826091e+02,-1.665448221125963579e+00,3.742119613794542832e-01,4.039443510478278876e-01,2.927905272756638200e-02,7.069509485144939709e-02,1.353489614986422285e-03
1.229045809161832494e+02,-1.659790328331181897e+00,3.639991697431370077e-01,3.975960867399155330e-01,2.846049892318521998e-02,7.072408273440314308e-02,1.310620254119338746e-01
1.229845969193838755e+02,-1.654130072442065558e+00,3.538949406908053485e-01,3.913497626303051313e-01,2.766846513887065429e-02,7.075374024425942765e-02,5.725145793544661466e-03
1.230646129225845158e+02,-1.648467394944632458e+00,3.438987255185690373e-01,3.852037833547307666e-01,2.690200005643834241e-02,7.078460294854607704e-02,2.335435196082954745e-01
1.231446289257851561e+02,-1.642802208461259905e+00,3.340099521703303598e-01,3.791565793399387929e-01,2.616019442761815042e-02,7.081699078076847398e-02,1.224762124701280624e-02
1.232246449289857964e+02,-1.637134384266231146e+00,3.242280247793351000e-01,3.732066064071846712e-01,2.544217884717163772e-02,7.085077942552212016e-02,7.902244946161077199e-02
1.233046609321864366e+02,-1.631463782872653479e+00,3.145523234882376395e-01,3.673523453888437595e-01,2.474712166705166083e-02,7.088609048034114068e-02,2.093669521053150573e-01
1.233846769353870769e+02,-1.625790260453943814e+00,3.049822043061846677e-01,3.615923017493413716e-01,2.407422703798579519e-02,7.092343578466719922e-02,-1.186424016396292469e-02
1.234646929385877172e+02,-1.620113659862680855e+00,2.955169990359940435e-01,3.559250052109885210e-01,2.342273307019393513e-02,7.096353553637177458e-02,2.014169563002370100e-01
1.235447089417883575e+02,-1.614433759189326301e+00,2.861560151634605642e-01,3.503490093798869442e-01,2.279191010284482496e-02,7.100628739638500941e-02,-1.073884656075875521e-02
1.236247249449889978e+02,-1.608750316374172540e+00,2.768985362598155864e-01,3.448628913930835149e-01,2.218105908486058681e-02,7.105172893017985825e-02,9.487130341721618232e-02
1.237047409481896381e+02,-1.603063092872268891e+00,2.677438224531965560e-01,3.394652515704416063e-01,2.158951005221345504e-02,7.110052095213453827e-02,4.153905166757454470e-02
1.237847569513902783e+02,-1.597371827145450007e+00,2.586911108423542993e-01,3.341547130654519138e-01,2.101662069257273155e-02,7.115341483034526293e-02,6.230291116998971923e-02
1.238647729545909186e+02,-1.591676177919652213e+00,2.497396159189516629e-01,3.289299215166932022e-01,2.046177499209677481e-02,7.121017057924450278e-02,8.721920058213089577e-02
1.239447889577915589e+02,-1.585975800165808858e+00,2.408885306789479708e-01,3.237895447287789108e-01,1.992438197264125369e-02,7.127108595005385294e-02,6.383664674420348739e-02
1.240248049609921992e+02,-1.580270357187282260e+00,2.321370276239083374e-01,3.187322723505507938e-01,1.940387449869332426e-02,7.133721290535112447e-02,-3.039612800700916551e-02
1.241048209641928395e+02,-1.574559427320616711e+00,2.234842594422895845e-01,3.137568155397801317e-01,1.889970814420856987e-02,7.140859178352797210e-02,1.580665741243816036e-01
1.241848369673934798e+02,-1.568842553931750095e+00,2.149293604235076594e-01,3.088619066603037755e-01,1.841136013688729825e-02,7.148524976697753774e-02,1.435391826618550026e-01
1.242648529705941201e+02,-1.563119304571179313e+00,2.064714480552712061e-01,3.040462989897373403e-01,1.793832836522275126e-02,7.156829524290544975e-02,2.005519476662195044e-01
1.243448689737947603e+02,-1.557389162678552541e+00,1.981096239993486163e-01,2.993087664001263803e-01,1.748013042640688547e-02,7.165792356357628123e-02,2.101527392465050992e-01
1.244248849769954006e+02,-1.551651563724756766e+00,1.898429757994064826e-01,2.946481030730979112e-01,1.703630274119639562e-02,7.175412948925118106e-02,-6.264265313826923587e-02
1.245049009801960409e+02,-1.545905975522194886e+00,1.816705789073443655e-01,2.900631232335048049e-01,1.660639972463634831e-02,7.185814167946259767e-02,2.004092703343194337e-01
1.245849169833966812e+02,-1.540151758646737923e+00,1.735914977905353984e-01,2.855526608411459444e-01,1.618999298040429274e-02,7.196994861848743374e-02,2.017434159965371399e-01
1.246649329865973215e+02,-1.534388252558221089e+00,1.656047881401081223e-01,2.811155693382041409e-01,1.578667056316466338e-02,7.208986057715589812e-02,1.886554122139626199e-02
1.247449489897979618e+02,-1.528614809913824368e+00,1.577094989295669547e-01,2.767507213945899491e-01,1.539603627816884743e-02,7.221908230822214614e-02,1.759595428952189233e-01
1.248249649929986020e+02,-1.522830652881868252e+00,1.499046736648264044e-01,2.724570086151913983e-01,1.501770899823277709e-02,7.235728406751289199e-02,2.191804012270575641e-01
1.249049809961992423e+02,-1.517035044556911405e+00,1.421893531855754067e-01,2.682333413318738202e-01,1.465132205541486328e-02,7.250552561256749795e-02,1.862197526202941794e-02
1.249849969993998826e+02,-1.511227168431525936e+00,1.345625770961664802e-01,2.640786483301917897e-01,1.429652263221395554e-02,7.266423352682398196e-02,-6.521170139552133482e-02
1.250650130026005229e+02,-1.505406149202048294e+00,1.270233858821618322e-01,2.599918766170647988e-01,1.395297120212423032e-02,7.283359158190838567e-02,3.687993896090750040e-02
1.251450290058011632e+02,-1.499571133342666007e+00,1.195708233569307971e-01,2.559719912150239529e-01,1.362034101051011643e-02,7.301484171180187832e-02,3.522855481530364208e-01
1.252250450090018035e+02,-1.493721126812372235e+00,1.122039378562085937e-01,2.520179748933558672e-01,1.329831755041958538e-02,7.320771666252459675e-02,9.683376194255438607e-02
1.253050610122024437e+02,-1.487855194110012880e+00,1.049217852765290809e-01,2.481288280121327350e-01,1.298659811758825361e-02,7.341360466036356280e-02,-4.800734051408307723e-02
1.253850770154030840e+02,-1.481972256567665402e+00,9.772343000821687165e-02,2.443035682544450748e-01,1.268489133326452731e-02,7.363242112649499849e-02,4.833769388579517434e-02
1.254650930186037243e+02,-1.476071264323169263e+00,9.060794779321697245e-02,2.405412304803783152e-01,1.239291674776908485e-02,7.386528729313238117e-02,-2.553993416653307924e-02
1.255451090218043646e+02,-1.470151062157405430e+00,8.357442691907038257e-02,2.368408664932901697e-01,1.211040442076294875e-02,7.411251157288401004e-02,3.418445199121451783e-02
1.256251250250050049e+02,-1.464210477344412231e+00,7.662197055124936318e-02,2.332015448853155815e-01,1.183709455895928971e-02,7.437494194010937920e-02,8.388935379579284812e-02
1.257051410282056452e+02,-1.458248265263062615e+00,6.974969824450535927e-02,2.296223508451018525e-01,1.157273715252230169e-02,7.465318888124228280e-02,-1.815065116129442879e-01
1.257851570314062855e+02,-1.452263131291573472e+00,6.295674780532717341e-02,2.261023859992722651e-01,1.131709164437086010e-02,7.494798457999742036e-02,1.109880627279359044e-01
1.258651730346069257e+02,-1.446253721892095001e+00,5.624227693045821819e-02,2.226407682536784838e-01,1.106992661446778298e-02,7.526009145086492991e-02,2.167270551540080303e-01
1.259451890378075660e+02,-1.440218621302897573e+00,4.960546480082070331e-02,2.192366316449766428e-01,1.083101948352809159e-02,7.559029939892616956e-02,5.585341886427588887e-02
1.260252050410082063e+02,-1.434156345273564837e+00,4.304551360057509712e-02,2.158891262023321100e-01,1.060015623492568601e-02,7.593938928290100421e-02,3.766989699240422956e-02
1.261052210442088466e+02,-1.428065354418856847e+00,3.656165008059502480e-02,2.125974178271384796e-01,1.037713115805165287e-02,7.630836207571907448e-02,1.856674066672022727e-01
1.261852370474094869e+02,-1.421944010555234783e+00,3.015312671410030204e-02,2.093606881603362890e-01,1.016174659710156018e-02,7.669792003404700409e-02,-4.996594257190041521e-02
1.262652530506101272e+02,-1.415790642487543050e+00,2.381922346428216875e-02,2.061781345099280849e-01,9.953812740575511755e-03,7.710938711275373836e-02,-4.747963099810363630e-02
1.263452690538107674e+02,-1.409603436151410261e+00,1.755924838784094291e-02,2.030489697110521574e-01,9.753147387534751023e-03,7.754336790526537848e-02,-6.151023836438714032e-02
1.264252850570114077e+02,-1.403380568214475987e+00,1.137253974304028130e-02,1.999724221156516657e-01,9.559575787492658600e-03,7.800151531464308285e-02,6.226371962807729366e-02
1.265053010602120480e+02,-1.397120034788763121e+00,5.258466062212644593e-03,1.969477354468632813e-01,9.372930422154365088e-03,7.848448130839369430e-02,1.178871790701137845e-01
1.265853170634126883e+02,-1.390819818703336264e+00,-7.835715743343843551e-04,1.939741688423598509e-01,9.193050888944179905e-03,7.899406455492924417e-02,6.993677014894227051e-02
1.266653330666133286e+02,-1.384477719925956585e+00,-6.754139567257464241e-03,1.910509967373847096e-01,9.019783712734565778e-03,7.953126454344988661e-02,1.345088868732592924e-01
1.267453490698139689e+02,-1.378091479440874956e+00,-1.265376984097394721e-02,1.881775089274869417e-01,8.852982253678391353e-03,8.009787130817139222e-02,1.631725913044166643e-01
1.268253650730146092e+02,-1.371658675795282001e+00,-1.848295948497517480e-02,1.853530105234418301e-01,8.692506568104788056e-03,8.069537989916321374e-02,1.303539066263149082e-01
1.269053810762152494e+02,-1.365176757739938074e+00,-2.424216943584790035e-02,1.825768220084882099e-01,8.538223326090586124e-03,8.132551804250322258e-02,4.601373883770243367e-04
1.269853970794158897e+02,-1.358643056056057841e+00,-2.993182327965897283e-02,1.798482793117205103e-01,8.390005742585891074e-03,8.199051128513443198e-02,5.518174237150136330e-02
1.270654130826165300e+02,-1.352054677914354741e+00,-3.555230692574749135e-02,1.771667338295728755e-01,8.247733487571018429e-03,8.269211619917928024e-02,2.075168357202220593e-01
1.271454290858171703e+02,-1.345408612755308431e+00,-4.110396661592556622e-02,1.745315526242821047e-01,8.111292688693920450e-03,8.343294374973309058e-02,-2.123571557262966814e-02
1.272254450890178106e+02,-1.338701625632651826e+00,-4.658710851179530960e-02,1.719421185098029825e-01,7.980575881815259870e-03,8.421553456754828082e-02,5.887316411895425483e-02
1.273054610922184509e+02,-1.331930246521413341e+00,-5.200199746902409853e-02,1.693978302423750637e-01,7.855482016970789794e-03,8.504251146062881406e-02,4.331513009414542092e-02
1.273854770954190911e+02,-1.325090815231071639e+00,-5.734885521612761994e-02,1.668981028056879812e-01,7.735916514416789347e-03,8.591727517205409448e-02,6.790840927595534482e-02
1.274654930986197314e+02,-1.318179372376644398e+00,-6.262785968899944877e-02,1.644423676212704022e-01,7.621791285659324476e-03,8.684322252496198824e-02,-2.072362664822963163e-02
1.275455091018203717e+02,-1.311191656028271257e+00,-6.783914332704159278e-02,1.620300729011472929e-01,7.513024827147185905e-03,8.782406891072648547e-02,-4.710928134800458633e-02
1.276255251050210120e+02,-1.304123113408897749e+00,-7.298279099537288706e-02,1.596606840884602918e-01,7.409542359087578113e-03,8.886431183170867554e-02,3.444607098066576611e-01
1.277055411082216523e+02,-1.296968809532319966e+00,-7.805883859327594765e-02,1.573336842782492861e-01,7.311275954788241417e-03,8.996880606558267657e-02,1.845589145743494752e-01
1.277855571114222926e+02,-1.289723377530284987e+00,-8.306727102351431358e-02,1.550485747608205400e-01,7.218164730961644515e-03,9.114281899128343079e-02,1.988109549354602490e-02
1.278655731146229328e+02,-1.282381013024268324e+00,-8.800801936492552713e-02,1.528048757201078967e-01,7.130155114568034747e-03,9.239251817065394223e-02,8.649602052650509632e-02
1.279455891178235731e+02,-1.274935401887730135e+00,-9.288095825350536905e-02,1.506021269858335843e-01,7.047201134690326933e-03,9.372495737816360917e-02,1.613958089074930824e-01
1.280256051210241992e+02,-1.267379612955644497e+00,-9.768590315365341392e-02,1.484398888807538786e-01,6.969264758971582818e-03,9.514791356787076493e-02,6.078181567970232513e-02
1.281056211242248537e+02,-1.259706044466780916e+00,-1.024226064840947914e-01,1.463177432999448468e-01,6.896316342237751584e-03,9.667028621151811663e-02,1.583226428068374436e-01
1.281856371274254798e+02,-1.251906339498863874e+00,-1.070907533186383764e-01,1.442352949598924849e-01,6.828335154830174336e-03,9.830237422661092239e-02,3.677390489559639875e-02
1.282656531306261343e+02,-1.243971265847517049e+00,-1.116899566086860668e-01,1.421921728420772746e-01,6.765310001454239580e-03,1.000560580446169523e-01,6.420314306264277016e-02
1.283456691338267603e+02,-1.235890563406087717e+00,-1.162197517484123699e-01,1.401880318773610912e-01,6.707239951815909332e-03,1.019449760177508074e-01,9.346810043361089559e-02
1.284256851370274148e+02,-1.227652787766024156e+00,-1.206795899235256486e-01,1.382225549756767036e-01,6.654135233411466628e-03,1.039849426696718565e-01,5.823539159396307063e-02
1.285057011402280409e+02,-1.219245127474363866e+00,-1.250688301838297489e-01,1.362954554554913489e-01,6.606018311134286697e-03,1.061944918171211366e-01,-1.390877572452965394e-01
1.285857171434286954e+02,-1.210653164866101417e+00,-1.293867302836147759e-01,1.344064799175860303e-01,6.562925172719128765e-03,1.085954348736829361e-01,1.107106432766648690e-01
1.286657331466293215e+02,-1.201860584749406824e+00,-1.336324357976880761e-01,1.325554116956509654e-01,6.524906882448678822e-03,1.112135820236706818e-01,1.373757835965027096e-01
1.287457491498299760e+02,-1.192848816858419037e+00,-1.378049671102085372e-01,1.307420750257478892e-01,6.492031469330219323e-03,1.140796784779848222e-01,1.616993253274803533e-01
1.288257651530306021e+02,-1.183596591566741241e+00,-1.419032037854063566e-01,1.289663401160757172e-01,6.464386234307715508e-03,1.172306186675610429e-01,1.783211783772589709e-02
1.289057811562312565e+02,-1.174079386894080423e+00,-1.459258656080955341e-01,1.272281293664425106e-01,6.442080593553203317e-03,1.207110563157351435e-01,1.551357928753395177e-01
1.289857971594318826e+02,-1.164268729116042733e+00,-1.498714894416924570e-01,1.255274250615369402e-01,6.425249609769628951e-03,1.245755328273194518e-01,1.461455915163416830e-01
1.290658131626325371e+02,-1.154131293880324538e+00,-1.537384008458110296e-01,1.238642789596798854e-01,6.414058409052332196e-03,1.288913054856184737e-01,-4.799048165503999597e-02
1.291458291658331632e+02,-1.143627742754417254e+00,-1.575246788737876269e-01,1.222388243811080299e-01,6.408707767816424622e-03,1.337421881196409201e-01,-8.645134242628485510e-02
1.292258451690338177e+02,-1.132711198110614381e+00,-1.612281119640605054e-01,1.206512916263535878e-01,6.409441261396351709e-03,1.392338419246460235e-01,1.868809003882407060e-01
1.293058611722344438e+02,-1.121325215957988730e+00,-1.648461420481192874e-01,1.191020278981189395e-01,6.416554528555655501e-03,1.455011796535926605e-01,5.008264603670119219e-02
1.293858771754350983e+02,-1.109401050377381903e+00,-1.683757928153680472e-01,1.175915234214015975e-01,6.430407454115744971e-03,1.527189096956902414e-01,2.529395424800097159e-01
1.294658931786357243e+02,-1.096853897137265887e+00,-1.718135762651432086e-01,1.161204462777825908e-01,6.451440463989705290e-03,1.611168351507513696e-01,3.751539647838380009e-01
1.295459091818363788e+02,-1.083577628215844246e+00,-1.751553696451755571e-01,1.146896895735025901e-01,6.480196646685447946e-03,1.710025222781064724e-01,1.127298316815008444e-01
1.296259251850370049e+02,-1.069437284736359794e+00,-1.783962498761033078e-01,1.133004367624185771e-01,6.517352461265609603e-03,1.827957845466660070e-01,1.138563089056019023e-01
