t,x,v,z,e,dv_dt,dv_dt_noisy
4.788957791558311250e+00,2.650390791541998858e-01,-8.318243876592258390e-01,-1.169563238606123080e-02,5.185139881153458807e-01,-4.770546969486498812e-01,-4.932927650135097153e-01
4.792958591718343264e+00,2.617073257565556421e-01,-8.337121402233171885e-01,-1.498293956954414516e-02,5.185584343295072118e-01,-4.666207681625960668e-01,-4.741749634191531060e-01
4.796959391878375278e+00,2.583681035366718892e-01,-8.355580077089785895e-01,-1.826664490004938773e-02,5.186139512188856493e-01,-4.561165968989016606e-01,-4.455844442558043461e-01
4.800960192038407293e+00,2.550215806840983590e-01,-8.373617114201181710e-01,-2.154654682298598120e-02,5.186805721485227005e-01,-4.455435196383409346e-01,-4.488940011749944503e-01
4.804960992198439307e+00,2.516679264351541212e-01,-8.391229784433199557e-01,-2.482244519811547395e-02,5.187583280223373450e-01,-4.349029115568011084e-01,-4.415786397475669478e-01
4.808961792358471321e+00,2.483073110729277777e-01,-8.408415416478437487e-01,-2.809414129955192796e-02,5.188472472831272553e-01,-4.241961860848189603e-01,-4.228133605067601608e-01
4.812962592518503335e+00,2.449399059272774071e-01,-8.425171396856250272e-01,-3.136143781576195000e-02,5.189473559125675761e-01,-4.134247944409755182e-01,-4.275800539368896924e-01
4.816963392678535349e+00,2.415658833748303980e-01,-8.441495169912752727e-01,-3.462413884956468124e-02,5.190586774312119234e-01,-4.025902251394172238e-01,-4.139835023561101446e-01
4.820964192838567364e+00,2.381854168389836990e-01,-8.457384237820815276e-01,-3.788204991813175215e-02,5.191812328984914959e-01,-3.916940034717886210e-01,-3.865907492196938855e-01
4.824964992998599378e+00,2.347986807702135414e-01,-8.472836161579971881e-01,-4.113497797571839115e-02,5.193150409096749520e-01,-3.807376909441823054e-01,-3.837692258732645079e-01
4.828965793158631392e+00,2.314058504108899572e-01,-8.487848574366610999e-01,-4.438273170129864581e-02,5.194601175434183649e-01,-3.697228845114936546e-01,-3.742552469323988107e-01
4.832966593318663406e+00,2.280071021805106790e-01,-8.502419163984967776e-01,-4.762512107684112317e-02,5.196164763982551449e-01,-3.586512164127748648e-01,-3.554748661596098258e-01
4.836967393478695421e+00,2.246026134086923642e-01,-8.516545684026597396e-01,-5.086195766795496842e-02,5.197841285789596144e-01,-3.475243531684742981e-01,-3.533730652002823880e-01
4.840968193638727435e+00,2.211925622205007658e-01,-8.530225959326719343e-01,-5.409305475205743174e-02,5.199630826830486940e-01,-3.363439947402999119e-01,-3.432069052059266712e-01
4.844968993798759449e+00,2.177771275364510095e-01,-8.543457885964222953e-01,-5.731822731837389606e-02,5.201533448007820137e-01,-3.251118737901232403e-01,-3.297099754154599882e-01
4.848969793958791463e+00,2.143564890725074001e-01,-8.556239431261660755e-01,-6.053729206793781459e-02,5.203549185151616907e-01,-3.138297549146004672e-01,-3.078035490234845017e-01
4.852970594118823477e+00,2.109308273400834766e-01,-8.568568633785255129e-01,-6.375006741359076634e-02,5.205678049019326625e-01,-3.024994338560449414e-01,-3.019012344988328822e-01
4.856971394278855492e+00,2.075003236460420120e-01,-8.580443603344893866e-01,-6.695637347998247002e-02,5.207920025295824651e-01,-2.911227366900991931e-01,-3.030687125368622947e-01
4.860972194438887506e+00,2.040651600926950693e-01,-8.591862520994133501e-01,-7.015603210357070074e-02,5.210275074593411215e-01,-2.797015189907720023e-01,-2.827320881360640970e-01
4.864972994598919520e+00,2.006255195778038902e-01,-8.602823639030195979e-01,-7.334886683262137330e-02,5.212743132451815864e-01,-2.682376649734227181e-01,-2.617554257089096392e-01
4.868973794758951534e+00,1.971815855267258777e-01,-8.613325290325755113e-01,-7.653470314912412531e-02,5.215324109797568886e-01,-2.567330860933513814e-01,-2.380255666617825949e-01
4.872974594918983549e+00,1.937335420385133677e-01,-8.623365886714423612e-01,-7.971336838317932827e-02,5.218017892339141817e-01,-2.451897204851457013e-01,-2.566132604063652289e-01
4.876975395079015563e+00,1.902815740779604248e-01,-8.632943910627326467e-01,-8.288469153865801742e-02,5.220824340389884632e-01,-2.336095323397528734e-01,-2.302241793992676477e-01
4.880976195239047577e+00,1.868258670788932596e-01,-8.642057926751142150e-01,-8.604850360053208080e-02,5.223743289761816344e-01,-2.219945100863485177e-01,-2.245819928545020883e-01
4.884976995399079591e+00,1.833666069430097689e-01,-8.650706582065040839e-01,-8.920463753580085142e-02,5.226774551767963128e-01,-2.103466653661786312e-01,-2.020914709980560775e-01
4.888977795559111605e+00,1.799039800398797573e-01,-8.658888605840684427e-01,-9.235292829349107946e-02,5.229917913222361658e-01,-1.986680319901963920e-01,-1.941724822170357301e-01
4.892978595719143620e+00,1.764381732069446873e-01,-8.666602809642223182e-01,-9.549321280465691841e-02,5.233173136440053552e-01,-1.869606648789508552e-01,-1.722388958015426963e-01
4.896979395879175634e+00,1.729693737495179018e-01,-8.673848087326299083e-01,-9.862532998237996673e-02,5.236539959237090924e-01,-1.752266389855320350e-01,-1.700321299627859384e-01
4.900980196039207648e+00,1.694977694407844293e-01,-8.680623415042044710e-01,-1.017491207217692123e-01,5.240018094930533055e-01,-1.634680482023849746e-01,-1.689191813246740392e-01
4.904980996199239662e+00,1.660235485218012064e-01,-8.686927851231084352e-01,-1.048644278999610741e-01,5.243607232338446389e-01,-1.516870042528205009e-01,-1.570729360346133918e-01
4.908981796359271677e+00,1.625468996989911374e-01,-8.692760536665098403e-01,-1.079710963774050264e-01,5.247307035792106999e-01,-1.398856355614764291e-01,-1.358301344643051412e-01
4.912982596519303691e+00,1.590680117236491775e-01,-8.698120701807170452e-01,-1.110689732231991966e-01,5.251117147087585035e-01,-1.280660850251927885e-01,-1.241166531309468857e-01
4.916983396679335705e+00,1.555870738034029199e-01,-8.703007663313888642e-01,-1.141579075295417744e-01,5.255037183226621833e-01,-1.162305099611747328e-01,-9.225113728532070845e-02
4.920984196839367719e+00,1.521042755810468328e-01,-8.707420821718495629e-01,-1.172377504008471349e-01,5.259066736737129100e-01,-1.043810808203940454e-01,-8.761775362373809550e-02
4.924984996999399733e+00,1.486198067927591293e-01,-8.711359665819792264e-01,-1.203083551227108472e-01,5.263205377401368734e-01,-9.251997907217945905e-02,-1.042557625959300155e-01
4.928985797159431748e+00,1.451338572681015737e-01,-8.714823772682132041e-01,-1.233695771619096881e-01,5.267452652255956158e-01,-8.064939598679773947e-02,-7.714714802906219582e-02
4.932986597319463762e+00,1.416466169300195366e-01,-8.717812807635425543e-01,-1.264212741664015593e-01,5.271808085591858095e-01,-6.877153140931124842e-02,-8.208142002299714801e-02
4.936987397479495776e+00,1.381582757948420503e-01,-8.720326524275135993e-01,-1.294633059653256257e-01,5.276271178954392571e-01,-5.688859252566766389e-02,-7.344536148286094634e-02
4.940988197639527790e+00,1.346690239722817817e-01,-8.722364764462283704e-01,-1.324955345690021491e-01,5.280841411143230024e-01,-4.500279262198253472e-02,-3.756733260755543841e-02
4.944988997799559804e+00,1.311790516654349759e-01,-8.723927458323442741e-01,-1.355178241689326268e-01,5.285518238212393305e-01,-3.311634983798039666e-02,-2.759887450752883040e-02
4.948989797959591819e+00,1.276885491707815401e-01,-8.725014624250743145e-01,-1.385300411377997087e-01,5.290301093470256566e-01,-2.123148591556381359e-02,-3.161716385893391379e-02
4.952990598119623833e+00,1.241977068743848750e-01,-8.725626368895739171e-01,-1.415320540304438324e-01,5.295189387507782675e-01,-9.350424932733178429e-03,7.086442448252142090e-03
4.956991398279655847e+00,1.207067148023621972e-01,-8.725762887451471439e-01,-1.445237337083052909e-01,5.300182511449395006e-01,2.524609218799350741e-03,-7.251090076203588544e-03
4.960992198439687861e+00,1.172157630510764770e-01,-8.725424466759964526e-01,-1.475049532518892259e-01,5.305279833526412858e-01,1.439139286894827729e-02,2.714109057481581266e-03
4.964992998599719876e+00,1.137250417541476183e-01,-8.724611482781665650e-01,-1.504755879498204107e-01,5.310480699516388903e-01,2.624770395419774582e-02,3.277388616839803370e-02
4.968993798759751890e+00,1.102347407512061783e-01,-8.723324399405434360e-01,-1.534355153784610071e-01,5.315784435259397478e-01,3.809132421708727456e-02,4.030070967424279060e-02
4.972994598919783904e+00,1.067450495878933953e-01,-8.721563768448536980e-01,-1.563846154019107315e-01,5.321190346658027925e-01,4.992004046028779285e-02,4.831496045059946454e-02
4.976995399079815918e+00,1.032561575158610773e-01,-8.719330229656647724e-01,-1.593227701720067169e-01,5.326697719677391252e-01,6.173164579795918649e-02,6.106098746894954993e-02
4.980996199239847932e+00,9.976825349277171351e-02,-8.716624510703850914e-01,-1.622498641283235954e-01,5.332305820345116798e-01,7.352394090342723176e-02,7.576194881601250319e-02
4.984996999399879947e+00,9.628152618229844639e-02,-8.713447427192640982e-01,-1.651657839981734432e-01,5.338013894751351129e-01,8.529473525222246166e-02,8.389893539473411432e-02
4.988997799559911961e+00,9.279616395412504382e-02,-8.709799882653920244e-01,-1.680704187966058361e-01,5.343821169048760256e-01,9.704184835952767152e-02,9.531679967671730092e-02
4.992998599719943975e+00,8.931235488394587141e-02,-8.705682868546998909e-01,-1.709636598264078211e-01,5.349726849452531852e-01,1.087631110110861832e-01,8.980354412442169421e-02
4.996999399879975989e+00,8.583028673736885217e-02,-8.701097463965862255e-01,-1.738454006782613193e-01,5.355730122399767756e-01,1.204563665281620372e-01,1.070367528680653685e-01
5.001000200040008004e+00,8.235014651709354760e-02,-8.696044828463477261e-01,-1.767155372454045081e-01,5.361830158931089052e-01,1.321194731464919725e-01,1.382289688497195801e-01
5.005001000200040018e+00,7.887212097559820334e-02,-8.690526213266955846e-01,-1.795739677380331356e-01,5.368026109419755665e-01,1.437503038921573162e-01,1.367072949876903809e-01
5.009001800360072032e+00,7.539639642832637878e-02,-8.684542955541977305e-01,-1.824205926657416765e-01,5.374317105615389334e-01,1.553467482458099624e-01,1.607986808369269993e-01
5.013002600520104046e+00,7.192315853077139998e-02,-8.678096473881430351e-01,-1.852553148357652113e-01,5.380702262890703080e-01,1.669067138601423306e-01,1.792613528525989208e-01
5.017003400680136060e+00,6.845259227847635963e-02,-8.671188268305409785e-01,-1.880780393529797589e-01,5.387180680241507869e-01,1.784281276865000432e-01,1.748786194220157408e-01
5.021004200840168075e+00,6.498488200703407547e-02,-8.663819920261213170e-01,-1.908886736199019718e-01,5.393751440286708165e-01,1.899089370881775762e-01,1.927386349016084188e-01
5.025005001000200089e+00,6.152021139208714573e-02,-8.655993092623350815e-01,-1.936871273366893575e-01,5.400413609268304160e-01,2.013471109395927328e-01,2.221118754073796164e-01
5.029005801160232103e+00,5.805876344932789368e-02,-8.647709529693535790e-01,-1.964733125011401405e-01,5.407166237051388435e-01,2.127406407105463526e-01,2.196899971336818136e-01
5.033006601320264117e+00,5.460072053449840229e-02,-8.638971057200687254e-01,-1.992471434086933169e-01,5.414008357124151516e-01,2.240875415347853006e-01,2.425062798422986665e-01
5.037007401480296132e+00,5.114626434339048650e-02,-8.629779582300932672e-01,-2.020085366524286830e-01,5.420938986597877429e-01,2.353858532621028732e-01,2.507199238012436937e-01
5.041008201640328146e+00,4.769557580970778393e-02,-8.620137089939159392e-01,-2.047574110974250683e-01,5.427957127484740463e-01,2.466336416825821720e-01,2.541672451777935438e-01
5.045009001800360160e+00,4.424883482085406605e-02,-8.610045634277694315e-01,-2.074936878260984496e-01,5.435061770086544453e-01,2.578290000690105499e-01,2.567100624547730692e-01
5.049009801960392174e+00,4.080622071016722086e-02,-8.599507356616583609e-01,-2.102172902684513178e-01,5.442251886769883251e-01,2.689700492398036102e-01,2.605501139074480887e-01
5.053010602120424188e+00,3.736791187950258553e-02,-8.588524470022717017e-01,-2.129281440885248955e-01,5.449526436875794522e-01,2.800549391749161954e-01,2.689379592796925511e-01
5.057011402280456203e+00,3.393408575428319418e-02,-8.577099257630879103e-01,-2.156261771721242060e-01,5.456884367291995330e-01,2.910818499848327190e-01,2.959451393316454015e-01
5.061012202440488217e+00,3.050491878349978828e-02,-8.565234072643752583e-01,-2.183113196268181289e-01,5.464324612452889918e-01,3.020489927757120108e-01,3.067308265424599223e-01
5.065013002600520231e+00,2.708058643971084783e-02,-8.552931338331912769e-01,-2.209835037819393166e-01,5.471846094339567479e-01,3.129546104936199447e-01,3.112083884132929024e-01
5.069013802760552245e+00,2.366126321904252899e-02,-8.540193548033830906e-01,-2.236426641885842226e-01,5.479447722479801053e-01,3.237969787473147787e-01,3.322816425581807676e-01
5.073014602920584259e+00,2.024712264118874033e-02,-8.527023265155874165e-01,-2.262887376196131839e-01,5.487128393948049743e-01,3.345744066090685642e-01,3.285290354656371092e-01
5.077015403080616274e+00,1.683833724941107696e-02,-8.513423123172306761e-01,-2.289216630696503108e-01,5.494886993365455385e-01,3.452852373930217489e-01,3.563874280741336498e-01
5.081016203240648288e+00,1.343507858102133481e-02,-8.499395823968324271e-01,-2.315413817381952732e-01,5.502722393363903564e-01,3.559278494287052008e-01,3.563279200765663846e-01
5.085017003400680302e+00,1.003751691498774856e-02,-8.484944124456514913e-01,-2.341478368951029898e-01,5.510633458455161948e-01,3.665006569488806765e-01,3.661373911910750234e-01
5.089017803560712316e+00,6.645821530951383227e-03,-8.470070851746007712e-01,-2.367409740393220385e-01,5.518619040853335322e-01,3.770021106084526785e-01,3.769993776386580397e-01
5.093018603720744331e+00,3.260160551372796173e-03,-8.454778892965103543e-01,-2.393207407946041365e-01,5.526677983096299762e-01,3.874306981858625099e-01,3.864447854180173003e-01
5.097019403880776345e+00,-1.192991140965705271e-04,-8.439071192003464450e-01,-2.418870868761275883e-01,5.534809118935759553e-01,3.977849451962512384e-01,4.226675880795384699e-01
5.101020204040808359e+00,-3.492391768614367537e-03,-8.422950749512112534e-01,-2.444399640904972304e-01,5.543011273337240530e-01,4.080634154471592945e-01,3.919482171556832872e-01
5.105021004200840373e+00,-6.858952928147383360e-03,-8.406420622903432172e-01,-2.469793263357444868e-01,5.551283262480097846e-01,4.182647115700439122e-01,4.200369370078618769e-01
5.109021804360872387e+00,-1.021881932147149230e-02,-8.389483926351168908e-01,-2.495051296013272857e-01,5.559623893757511537e-01,4.283874755273632262e-01,4.408285374207537854e-01
5.113022604520904402e+00,-1.357182889017167701e-02,-8.372143830790428343e-01,-2.520173319681301427e-01,5.568031965776484293e-01,4.384303890949960425e-01,4.456055196207212576e-01
5.117023404680936416e+00,-1.691782088400928599e-02,-8.354403556271701170e-01,-2.545158935178875592e-01,5.576506270217286287e-01,4.483921742102968677e-01,4.453713544932241808e-01
5.121024204840968430e+00,-2.025663585369073469e-02,-8.336266373502487781e-01,-2.570007763529177924e-01,5.585045591563798650e-01,4.582715934150322079e-01,4.756728036572005491e-01
5.125025005001000444e+00,-2.358811562102130360e-02,-8.317735605721157111e-01,-2.594719446193150536e-01,5.593648706573132179e-01,4.680674502449236329e-01,4.573825216672668392e-01
5.129025805161032459e+00,-2.691210338809715830e-02,-8.298814619390620928e-01,-2.619293643965017182e-01,5.602314386472023733e-01,4.777785894071556738e-01,4.647156281099733555e-01
5.133026605321064473e+00,-3.022844373738477891e-02,-8.279506824191741332e-01,-2.643730036971504438e-01,5.611041396958412752e-01,4.874038970624464673e-01,4.930846026917705682e-01
5.137027405481096487e+00,-3.353698263172098099e-02,-8.259815673023336302e-01,-2.668028324671839480e-01,5.619828498201440148e-01,4.969423010832091925e-01,4.823976030708789220e-01
5.141028205641128501e+00,-3.683756741431289811e-02,-8.239744662002176367e-01,-2.692188225857751749e-01,5.628674444841446078e-01,5.063927712876906684e-01,4.826132737580245413e-01
5.145029005801160515e+00,-4.013004680873796803e-02,-8.219297330462982387e-01,-2.716209478653471288e-01,5.637577985989977725e-01,5.157543196500801175e-01,5.245831860273600933e-01
5.149029805961192530e+00,-4.341427096268950236e-02,-8.198477255748248815e-01,-2.740091839819408515e-01,5.646537866363555702e-01,5.250260003079281201e-01,5.326395034341324664e-01
5.153030606121224544e+00,-4.669009150553500576e-02,-8.177288047410244953e-01,-2.763835083993889663e-01,5.655552827617530420e-01,5.342069095145076663e-01,5.415297781439422087e-01
5.157031406281256558e+00,-4.995736142190860402e-02,-8.155733362378027040e-01,-2.787439005723538199e-01,5.664621605051617381e-01,5.432961862742556880e-01,5.384214748274144258e-01
