t,x,y,a,s,dx_dt,dx_dt_noisy
1.169033806761352281e+02,1.584702313504993479e-02,9.999383962709114115e-01,1.966915151348716528e-01,8.638273704661103558e-01,3.059014044278953858e-04,6.895075502689229294e-03
1.170234046809361814e+02,1.588377776419899745e-02,9.999385100577874441e-01,1.965754951744434209e-01,8.639578310226218028e-01,3.065529813720819889e-04,3.140809869993222564e-02
1.171434286857371490e+02,1.592061057772778399e-02,9.999386222766811771e-01,1.964595418978399843e-01,8.640880538622759399e-01,3.072041225431144311e-04,-7.874229080605664455e-03
1.172634526905381023e+02,1.595752152279859490e-02,9.999387329458111484e-01,1.963436552627345066e-01,8.642180390940341628e-01,3.078548375770865557e-04,1.285942659871869287e-02
1.173834766953390698e+02,1.599451054732052568e-02,9.999388420831798463e-01,1.962278352268505277e-01,8.643477868267345210e-01,3.085051360375238986e-04,-1.184052242336230184e-03
1.175035007001400231e+02,1.603157759994944254e-02,9.999389497065737098e-01,1.961120817479620471e-01,8.644772971690909413e-01,3.091550274153773451e-04,2.916954559510532338e-03
1.176235247049409907e+02,1.606872263008800317e-02,9.999390558335627954e-01,1.959963947838934406e-01,8.646065702296938937e-01,3.098045211289875145e-04,-5.157719442014591441e-03
1.177435487097419440e+02,1.610594558788563252e-02,9.999391604815012213e-01,1.958807742925195994e-01,8.647356061170101693e-01,3.104536265240826994e-04,1.193452896116157201e-02
1.178635727145429115e+02,1.614324642423855399e-02,9.999392636675272783e-01,1.957652202317657075e-01,8.648644049393826583e-01,3.111023528737394015e-04,-1.223751230896659437e-02
1.179835967193438648e+02,1.618062509078212544e-02,9.999393654085675376e-01,1.956497325596073533e-01,8.649929668050311271e-01,3.117507093789902975e-04,-1.291102942854562181e-02
1.181036207241448324e+02,1.621808154172182589e-02,9.999394657214376592e-01,1.955343112340901524e-01,8.651212918224949755e-01,3.123987049992102416e-04,-1.765873524952027863e-03
1.182236447289457857e+02,1.625561573741495305e-02,9.999395646225982537e-01,1.954189562133758495e-01,8.652493801013054764e-01,3.130463481292129952e-04,-1.126735523943026528e-02
1.183436687337467532e+02,1.629322763968596779e-02,9.999396621282585773e-01,1.953036674556853092e-01,8.653772317510080025e-01,3.136936470257710484e-04,7.346472205108765634e-03
1.184636927385477065e+02,1.633091721086415635e-02,9.999397582544569119e-01,1.951884449192863025e-01,8.655048468809874995e-01,3.143406098939893994e-04,9.533294255124174707e-03
1.185837167433486741e+02,1.636868441378365457e-02,9.999398530170604538e-01,1.950732885624931467e-01,8.656322256004677085e-01,3.149872448872589339e-04,-7.214975520072107983e-03
1.187037407481496274e+02,1.640652921178341328e-02,9.999399464317648700e-01,1.949581983436670385e-01,8.657593680185117213e-01,3.156335601072980581e-04,8.153993283018492327e-03
1.188237647529505949e+02,1.644445156870723637e-02,9.999400385140947423e-01,1.948431742212158313e-01,8.658862742440215365e-01,3.162795636041045065e-04,-6.304165589784940966e-03
1.189437887577515482e+02,1.648245144890373923e-02,9.999401292794034557e-01,1.947282161535941192e-01,8.660129443857386145e-01,3.169252633759197255e-04,-1.253921157031547343e-04
1.190638127625525158e+02,1.652052881722640074e-02,9.999402187428730882e-01,1.946133240993032365e-01,8.661393785522433220e-01,3.175706673692415042e-04,3.851852425114431298e-04
1.191838367673534691e+02,1.655868363903350779e-02,9.999403069195146321e-01,1.944984980168912858e-01,8.662655768519553767e-01,3.182157834787835340e-04,1.908274958194664320e-02
1.193038607721544224e+02,1.659691588018819344e-02,9.999403938241676615e-01,1.943837378649529990e-01,8.663915393931336251e-01,3.188606195474818052e-04,3.145839898854867374e-04
1.194238847769553900e+02,1.663522550705843345e-02,9.999404794715007760e-01,1.942690436021299594e-01,8.665172662838759310e-01,3.195051833664234835e-04,-8.800111203556282291e-03
1.195439087817563433e+02,1.667361248651701155e-02,9.999405638760110460e-01,1.941544151871103796e-01,8.666427576321193982e-01,3.201494826749122871e-04,-8.855321355474029751e-03
1.196639327865573108e+02,1.671207678594157850e-02,9.999406470520246781e-01,1.940398525786292683e-01,8.667680135456402590e-01,3.207935251603762756e-04,1.232076295261915096e-02
1.197839567913582641e+02,1.675061837321458955e-02,9.999407290136963500e-01,1.939253557354683744e-01,8.668930341320540967e-01,3.214373184583924070e-04,-1.636868928025568201e-02
1.199039807961592317e+02,1.678923721672336000e-02,9.999408097750096536e-01,1.938109246164561317e-01,8.670178194988152898e-01,3.220808701526414351e-04,-4.380356037513640811e-03
1.200240048009601850e+02,1.682793328536001665e-02,9.999408893497768736e-01,1.936965591804677145e-01,8.671423697532176789e-01,3.227241877749209738e-04,-3.479406980082120054e-03
1.201440288057611525e+02,1.686670654852153936e-02,9.999409677516392092e-01,1.935822593864250096e-01,8.672666850023941221e-01,3.233672788051118871e-04,-2.418176394078556599e-02
1.202640528105621058e+02,1.690555697610972991e-02,9.999410449940665524e-01,1.934680251932967554e-01,8.673907653533167172e-01,3.240101506711491239e-04,-4.368591587253339500e-03
1.203840768153630734e+02,1.694448453883989555e-02,9.999411210903939029e-01,1.933538565601014558e-01,8.675146109128831773e-01,3.246528107199766469e-04,1.034622078055565976e-02
1.205041008201640267e+02,1.698348921255580027e-02,9.999411960538144850e-01,1.932397534459577848e-01,8.676382217888526371e-01,3.252952658223122093e-04,2.628519046539027140e-03
1.206241248249649942e+02,1.702257097689190146e-02,9.999412698972247604e-01,1.931257158100704863e-01,8.677615980894688441e-01,3.259375224984316670e-04,-8.681711877379710493e-03
1.207441488297659475e+02,1.706172981185956339e-02,9.999413426333769728e-01,1.930117436116889629e-01,8.678847399227973547e-01,3.265795872275835269e-04,7.229250444489821251e-03
1.208641728345669151e+02,1.710096569777351527e-02,9.999414142748876966e-01,1.928978368101065266e-01,8.680076473967139883e-01,3.272214664545055446e-04,5.492664147296719493e-03
1.209841968393678684e+02,1.714027861525180968e-02,9.999414848342381701e-01,1.927839953646602045e-01,8.681303206189050492e-01,3.278631665894355123e-04,2.057285892994086332e-02
1.211042208441688359e+02,1.717966854521586414e-02,9.999415543237738513e-01,1.926702192347309051e-01,8.682527596968673267e-01,3.285046940080902245e-04,-7.094872331689370745e-03
1.212242448489697892e+02,1.721913546889043689e-02,9.999416227557047510e-01,1.925565083797432797e-01,8.683749647379078729e-01,3.291460550516315977e-04,-3.558055639845813991e-03
1.213442688537707568e+02,1.725867936780364070e-02,9.999416901421056547e-01,1.924428627591658614e-01,8.684969358491442248e-01,3.297872560266481299e-04,7.405949681259092103e-04
1.214642928585717101e+02,1.729830022378691864e-02,9.999417564949154569e-01,1.923292823325108980e-01,8.686186731375044046e-01,3.304283032051577736e-04,-1.056444068905455693e-03
1.215843168633726776e+02,1.733799801897508569e-02,9.999418218259376046e-01,1.922157670593344914e-01,8.687401767097266969e-01,3.310692028245722663e-04,1.194834638632096078e-03
1.217043408681736310e+02,1.737777273580628015e-02,9.999418861468400976e-01,1.921023168992365970e-01,8.688614466723598717e-01,3.317099610876822220e-04,-7.426760108777399547e-04
1.218243648729745985e+02,1.741762435702200532e-02,9.999419494691553778e-01,1.919889318118608579e-01,8.689824831317631837e-01,3.323505841626511140e-04,-6.616500168504815989e-03
1.219443888777755518e+02,1.745755286566709821e-02,9.999420118042804395e-01,1.918756117568948816e-01,8.691032861941059284e-01,3.329910781829779789e-04,-1.571112067457697964e-02
1.220644128825765193e+02,1.749755824508975738e-02,9.999420731634766080e-01,1.917623566940699076e-01,8.692238559653683305e-01,3.336314492475133536e-04,-5.275899072892090494e-03
1.221844368873774727e+02,1.753764047894151162e-02,9.999421335578698722e-01,1.916491665831611124e-01,8.693441925513407664e-01,3.342717034203959584e-04,-1.359141295694803186e-02
1.223044608921784402e+02,1.757779955117726167e-02,9.999421929984505519e-01,1.915360413839874154e-01,8.694642960576238755e-01,3.349118467310732965e-04,-1.018524548325583021e-02
1.224244848969793935e+02,1.761803544605522465e-02,9.999422514960735198e-01,1.914229810564115897e-01,8.695841665896290040e-01,3.355518851742806752e-04,-5.146413489283089594e-03
1.225445089017803610e+02,1.765834814813699305e-02,9.999423090614579790e-01,1.913099855603401789e-01,8.697038042525777612e-01,3.361918247100148050e-04,5.363939481996093071e-03
1.226645329065813144e+02,1.769873764228695537e-02,9.999423657051881298e-01,1.911970548557235250e-01,8.698232091515021303e-01,3.368316712635423108e-04,8.814343872402938609e-03
1.227845569113822819e+02,1.773920391516532399e-02,9.999424214377751197e-01,1.910841889025726159e-01,8.699423813916107306e-01,3.374714305870868142e-04,-1.010689774080277686e-02
1.229045809161832352e+02,1.777974695947795447e-02,9.999424762695356961e-01,1.909713876610082406e-01,8.700613210791316998e-01,3.381111078726408217e-04,3.312043113009733707e-03
1.230246049209841885e+02,1.782036676945782799e-02,9.999425302106046409e-01,1.908586510912088363e-01,8.701800283203358077e-01,3.387507081660483385e-04,8.258250361025440411e-03
1.231446289257851561e+02,1.786106333947322725e-02,9.999425832710098216e-01,1.907459791533944737e-01,8.702985032212824379e-01,3.393902364929385828e-04,-2.374514200897929897e-04
1.232646529305861094e+02,1.790183666402771906e-02,9.999426354606717471e-01,1.906333718078266348e-01,8.704167458878199204e-01,3.400296978586992607e-04,-1.621219276948878546e-02
1.233846769353870769e+02,1.794268673776019604e-02,9.999426867894036786e-01,1.905208290148083516e-01,8.705347564255848658e-01,3.406690972484437683e-04,-2.137476958784043438e-02
1.235047009401880302e+02,1.798361355544481760e-02,9.999427372669119629e-01,1.904083507346841786e-01,8.706525349400026093e-01,3.413084396270448027e-04,8.109478837955269234e-03
1.236247249449889978e+02,1.802461711199107586e-02,9.999427869027956994e-01,1.902959369278401092e-01,8.707700815362874325e-01,3.419477299390534801e-04,9.316893610982068460e-03
1.237447489497899511e+02,1.806569740244373667e-02,9.999428357065465178e-01,1.901835875547037147e-01,8.708873963194417867e-01,3.425869731087423787e-04,2.915881637428154038e-03
1.238647729545909186e+02,1.810685442198288822e-02,9.999428836875493554e-01,1.900713025757440611e-01,8.710044793942571806e-01,3.432261740400352826e-04,-1.039988579703744753e-02
1.239847969593918720e+02,1.814808816592388893e-02,9.999429308550814577e-01,1.899590819514716811e-01,8.711213308653135146e-01,3.438653376165436647e-04,1.465780573135331763e-02
1.241048209641928395e+02,1.818939862971743343e-02,9.999429772183132670e-01,1.898469256424386575e-01,8.712379508369794134e-01,3.445044687014750182e-04,1.226121433888266443e-02
1.242248449689937928e+02,1.823078580894948661e-02,9.999430227863079779e-01,1.897348336092385401e-01,8.713543394134121156e-01,3.451435721377052804e-04,-3.435871098225227278e-04
1.243448689737947603e+02,1.827224969934132873e-02,9.999430675680214264e-01,1.896228058125064286e-01,8.714704966985576950e-01,3.457826527477011504e-04,-2.121173483199603662e-03
1.244648929785957137e+02,1.831379029674953113e-02,9.999431115723024233e-01,1.895108422129188896e-01,8.715864227961503952e-01,3.464217153335254012e-04,-1.947323752262657831e-02
1.245849169833966812e+02,1.835540759716597359e-02,9.999431548078926424e-01,1.893989427711940399e-01,8.717021178097137390e-01,3.470607646767995291e-04,7.613634876328305261e-03
1.247049409881976345e+02,1.839710159671782697e-02,9.999431972834265103e-01,1.892871074480914628e-01,8.718175818425594192e-01,3.476998055387225646e-04,-1.604258921560567860e-02
1.248249649929986020e+02,1.843887229166757055e-02,9.999432390074312060e-01,1.891753362044122366e-01,8.719328149977879638e-01,3.483388426600338844e-04,6.899704186766467302e-03
1.249449889977995554e+02,1.848071967841297472e-02,9.999432799883267720e-01,1.890636290009990172e-01,8.720478173782884035e-01,3.489778807609893586e-04,7.384910547496625899e-03
1.250650130026005229e+02,1.852264375353336254e-02,9.999433202344325533e-01,1.889519857987364271e-01,8.721625890867538144e-01,3.496169245369622550e-04,1.028770835165453319e-03
1.251850370074014762e+02,1.856464451693388973e-02,9.999433597540130503e-01,1.888404065585868874e-01,8.722771302264026305e-01,3.502559783685934972e-04,1.588720536792975410e-02
1.253050610122024437e+02,1.860672197374912268e-02,9.999433985551463566e-01,1.887288912416111852e-01,8.723914409012821780e-01,3.508950461500116489e-04,-3.131828213707929520e-03
1.254250850170033971e+02,1.864887612958002552e-02,9.999434366457984336e-01,1.886174398089150717e-01,8.725055212152927897e-01,3.515341317243619130e-04,5.991445253398662053e-03
1.255451090218043646e+02,1.869110699002237558e-02,9.999434740338507543e-01,1.885060522216439327e-01,8.726193712721075357e-01,3.521732389264136515e-04,8.065421294891399195e-03
1.256651330266053179e+02,1.873341456066673211e-02,9.999435107270996381e-01,1.883947284409830114e-01,8.727329911751718905e-01,3.528123715825539882e-04,2.585218928736311185e-03
1.257851570314062855e+02,1.877579884709846061e-02,9.999435467332571381e-01,1.882834684281571302e-01,8.728463810277043988e-01,3.534515335107628179e-04,-4.086901590816347657e-03
1.259051810362072388e+02,1.881825985489770509e-02,9.999435820599503755e-01,1.881722721444308855e-01,8.729595409326960098e-01,3.540907285206007721e-04,1.240462904631307699e-02
1.260252050410082063e+02,1.886079758963941921e-02,9.999436167147216503e-01,1.880611395511086192e-01,8.730724709929105209e-01,3.547299604132001655e-04,4.330248337739977561e-03
1.261452290458091596e+02,1.890341205689333517e-02,9.999436507050288858e-01,1.879500706095343365e-01,8.731851713108842450e-01,3.553692329812327411e-04,-1.822485919298205692e-03
1.262652530506101272e+02,1.894610326222399832e-02,9.999436840382449621e-01,1.878390652810917882e-01,8.732976419889262321e-01,3.560085500088956841e-04,-1.554311395027597065e-03
1.263852770554110805e+02,1.898887121119073249e-02,9.999437167216582711e-01,1.877281235272044435e-01,8.734098831291184917e-01,3.566479152719049541e-04,1.408709835085341982e-03
1.265053010602120480e+02,1.903171590934766774e-02,9.999437487624724952e-01,1.876172453093354620e-01,8.735218948333153266e-01,3.572873325374656861e-04,2.291689633629535872e-02
1.266253250650130013e+02,1.907463736224371265e-02,9.999437801678062732e-01,1.875064305889877492e-01,8.736336772031438880e-01,3.579268055642859060e-04,1.170805382556917157e-03
1.267453490698139547e+02,1.911763557542258546e-02,9.999438109446939782e-01,1.873956793277039290e-01,8.737452303400040643e-01,3.585663381025132128e-04,-2.282506007793390617e-03
1.268653730746149222e+02,1.916071055442280027e-02,9.999438411000849403e-01,1.872849914870663157e-01,8.738565543450682593e-01,3.592059338937553248e-04,-1.053794434466168509e-02
1.269853970794158755e+02,1.920386230477764619e-02,9.999438706408440014e-01,1.871743670286969419e-01,8.739676493192818363e-01,3.598455966710386623e-04,-1.208688200607085060e-02
1.271054210842168430e+02,1.924709083201522897e-02,9.999438995737512936e-01,1.870638059142575860e-01,8.740785153633626736e-01,3.604853301588221721e-04,-1.886618040636552432e-02
1.272254450890177964e+02,1.929039614165842936e-02,9.999439279055019059e-01,1.869533081054497170e-01,8.741891525778012761e-01,3.611251380729466943e-04,2.454304768650480972e-03
1.273454690938187639e+02,1.933377823922494132e-02,9.999439556427066611e-01,1.868428735640145222e-01,8.742995610628608860e-01,3.617650241206540451e-04,3.922644492097490665e-04
1.274654930986197172e+02,1.937723713046284740e-02,9.999439827919035517e-01,1.867325022517357103e-01,8.744097409186412095e-01,3.624049919785750557e-04,-1.017979431776641110e-02
1.275855171034206847e+02,1.942077282567489932e-02,9.999440093595776125e-01,1.866221941304876952e-01,8.745196922460373168e-01,3.630450448946810627e-04,-1.476644579410355158e-02
1.277055411082216381e+02,1.946438533922080494e-02,9.999440353520632208e-01,1.865119491622283243e-01,8.746294151465291433e-01,3.636851857364246520e-04,-3.165194993047437330e-03
1.278255651130226056e+02,1.950807468548780912e-02,9.999440607756174826e-01,1.864017673089553018e-01,8.747389097213805753e-01,3.643254173591695014e-04,-5.147925686329739813e-03
