t,C,S,R,dC_dt,dC_dt_noisy
3.112622524504901023e+01,2.217721089235619863e-02,2.723725434912718790e-01,8.294343129456676067e-01,-5.603634741789534010e-04,2.514986225679240878e-02
3.114622924584917030e+01,2.216600850832093836e-02,2.722803201645848659e-01,8.295195052660039314e-01,-5.596527077916498352e-04,2.539504076781829225e-02
3.116623324664933037e+01,2.215482032792752756e-02,2.721881642019302605e-01,8.296045940893945758e-01,-5.589434198026675682e-04,-1.120380729095459341e-02
3.118623724744949044e+01,2.214364632122171883e-02,2.720960755005285003e-01,8.296895795861616296e-01,-5.582356059098125822e-04,2.018985651148953731e-02
3.120624124824965051e+01,2.213248645829384714e-02,2.720040539578576499e-01,8.297744619262370502e-01,-5.575292618077258566e-04,2.880709417010120579e-02
3.122624524904981058e+01,2.212134070927882293e-02,2.719120994716537898e-01,8.298592412791625517e-01,-5.568243831879223990e-04,-1.133353445329553927e-02
3.124624924984997065e+01,2.211020904435613554e-02,2.718202119399107941e-01,8.299439178140893825e-01,-5.561209657388094599e-04,-2.813130795020787195e-02
3.126625325065013072e+01,2.209909143374985327e-02,2.717283912608801644e-01,8.300284916997786588e-01,-5.554190051457385743e-04,-7.746149529345915975e-03
3.128625725145029079e+01,2.208798784772861984e-02,2.716366373330714734e-01,8.301129631046011426e-01,-5.547184970909968885e-04,5.529942279115591247e-02
3.130626125225045087e+01,2.207689825660565444e-02,2.715449500552520323e-01,8.301973321965373520e-01,-5.540194372538678746e-04,4.171189618752089989e-03
3.132626525305061094e+01,2.206582263086057441e-02,2.714533293263124980e-01,8.302815991433863951e-01,-5.533218213693248330e-04,-2.483751085625865440e-02
3.134626925385077101e+01,2.205476094199582127e-02,2.713617750448812371e-01,8.303657641134001288e-01,-5.526256456189464900e-04,-5.611571093758912186e-03
3.136627325465093108e+01,2.204371316190368441e-02,2.712702871101391744e-01,8.304498272740211684e-01,-5.519309063217736622e-04,-2.043297519825486297e-02
3.138627725545109115e+01,2.203267926250086078e-02,2.711788654215444017e-01,8.305337887922680240e-01,-5.512375997846425194e-04,-8.536849516118539399e-03
3.140628125625125122e+01,2.202165921574074370e-02,2.710875098787862147e-01,8.306176488348047116e-01,-5.505457223093680741e-04,1.352336648827326491e-03
3.142628525705141129e+01,2.201065299361342625e-02,2.709962203817850579e-01,8.307014075679406417e-01,-5.498552701927927541e-04,-5.178179536903010360e-02
3.144628925785157136e+01,2.199966056814569096e-02,2.709049968306926348e-01,8.307850651576306200e-01,-5.491662397267864024e-04,6.658849389860909719e-03
3.146629325865173143e+01,2.198868191140102013e-02,2.708138391258919087e-01,8.308686217694749576e-01,-5.484786271982827061e-04,2.774491411343033703e-02
3.148629725945189151e+01,2.197771699547958202e-02,2.707227471679969355e-01,8.309520775687192495e-01,-5.477924288893052177e-04,-4.495168535819361877e-03
3.150630126025205158e+01,2.196676579251825509e-02,2.706317208578531419e-01,8.310354327202545965e-01,-5.471076410769959777e-04,-8.201006099176351427e-03
3.152630526105221165e+01,2.195582827469059681e-02,2.705407600965369364e-01,8.311186873886173831e-01,-5.464242600336285255e-04,2.132538465826300939e-02
3.154630926185237172e+01,2.194490441420687138e-02,2.704498647853562088e-01,8.312018417379896107e-01,-5.457422820266477972e-04,-2.587851480321613079e-02
3.156631326265253179e+01,2.193399418331403242e-02,2.703590348258498866e-01,8.312848959321985642e-01,-5.450617033186788002e-04,-2.546286532549014991e-02
3.158631726345269186e+01,2.192309755429572640e-02,2.702682701197881010e-01,8.313678501347168126e-01,-5.443825201675769193e-04,-2.835510377409807686e-02
3.160632126425285193e+01,2.191221449947230657e-02,2.701775705691722984e-01,8.314507045086625414e-01,-5.437047288264357237e-04,-3.691263866139592956e-03
3.162632526505301200e+01,2.190134499120080513e-02,2.700869360762350735e-01,8.315334592167993311e-01,-5.430283255436017115e-04,7.337511226800418410e-03
3.164632926585317207e+01,2.189048900187496108e-02,2.699963665434402249e-01,8.316161144215361567e-01,-5.423533065627298214e-04,-2.353812187760123686e-03
3.166633326665333215e+01,2.187964650392520277e-02,2.699058618734827553e-01,8.316986702849271662e-01,-5.416796681227955754e-04,1.045384479783908679e-02
3.168633726745349222e+01,2.186881746981865840e-02,2.698154219692889266e-01,8.317811269686723463e-01,-5.410074064581080894e-04,1.607393659279094528e-02
3.170634126825365229e+01,2.185800187205914208e-02,2.697250467340162050e-01,8.318634846341166345e-01,-5.403365177983482370e-04,9.391368827631989616e-03
3.172634526905381236e+01,2.184719968318717814e-02,2.696347360710532048e-01,8.319457434422509179e-01,-5.396669983686033442e-04,-1.671274312919384525e-02
3.174634926985397243e+01,2.183641087577996992e-02,2.695444898840198000e-01,8.320279035537109236e-01,-5.389988443893715259e-04,-5.900752627115985437e-03
3.176635327065413250e+01,2.182563542245142402e-02,2.694543080767671239e-01,8.321099651287782173e-01,-5.383320520766067888e-04,2.442661185213194919e-02
3.178635727145429257e+01,2.181487329585214338e-02,2.693641905533773473e-01,8.321919283273794266e-01,-5.376666176417424503e-04,-2.147139848211429558e-02
3.180636127225445264e+01,2.180412446866942036e-02,2.692741372181641224e-01,8.322737933090870177e-01,-5.370025372916841996e-04,-5.605476627010488530e-03
3.182636527305461271e+01,2.179338891362724712e-02,2.691841479756720834e-01,8.323555602331185188e-01,-5.363398072289020380e-04,-8.881816080525579971e-03
3.184636927385477279e+01,2.178266660348630868e-02,2.690942227306771239e-01,8.324372292583368527e-01,-5.356784236513964514e-04,-4.137451602871145689e-03
3.186637327465493286e+01,2.177195751104398641e-02,2.690043613881864526e-01,8.325188005432506699e-01,-5.350183827527452488e-04,-2.204838821739106905e-02
3.188637727545509293e+01,2.176126160913435803e-02,2.689145638534383709e-01,8.326002742460137940e-01,-5.343596807221451944e-04,-2.752102973246835921e-02
3.190638127625525300e+01,2.175057887062819065e-02,2.688248300319024398e-01,8.326816505244255540e-01,-5.337023137444111415e-04,5.058557728124538772e-02
3.192638527705541307e+01,2.173990926843295118e-02,2.687351598292794241e-01,8.327629295359304518e-01,-5.330462780000176648e-04,1.838497542375333929e-02
3.194638927785557314e+01,2.172925277549279943e-02,2.686455531515012929e-01,8.328441114376187171e-01,-5.323915696651302862e-04,-1.478473626921261025e-02
3.196639327865573321e+01,2.171860936478859500e-02,2.685560099047313298e-01,8.329251963862259744e-01,-5.317381849116106785e-04,-1.711037713741379689e-03
3.198639727945589328e+01,2.170797900933788341e-02,2.684665299953638007e-01,8.330061845381329100e-01,-5.310861199070730440e-04,1.300308418595881935e-02
3.200640128025604980e+01,2.169736168219492042e-02,2.683771133300243972e-01,8.330870760493660487e-01,-5.304353708148849822e-04,-7.403654948448573116e-03
3.202640528105621343e+01,2.168675735645063385e-02,2.682877598155699594e-01,8.331678710755970885e-01,-5.297859337941978469e-04,1.180068538526966686e-02
3.204640928185636994e+01,2.167616600523266865e-02,2.681984693590884761e-01,8.332485697721431217e-01,-5.291378049999857780e-04,-1.283483167120289155e-02
3.206641328265653357e+01,2.166558760207732554e-02,2.681092418675762867e-01,8.333291722944697888e-01,-5.284909807593959549e-04,-7.699073977154231516e-03
3.208641728345669009e+01,2.165502212150263034e-02,2.680200772480101357e-01,8.334096787981010168e-01,-5.278454578218020471e-04,-2.223220574649783197e-03
3.210642128425685371e+01,2.164446953812131785e-02,2.679309754078443295e-01,8.334900894378317604e-01,-5.272012329489410981e-04,-9.677111448090698620e-03
3.212642528505701023e+01,2.163392982657581093e-02,2.678419362547416749e-01,8.335704043681336772e-01,-5.265583028964855583e-04,-4.958300811538002284e-02
3.214642928585717385e+01,2.162340296153845640e-02,2.677529596965724790e-01,8.336506237431557942e-01,-5.259166644142505842e-04,-1.028749838178641212e-04
3.216643328665733037e+01,2.161288891771155282e-02,2.676640456414150493e-01,8.337307477167247294e-01,-5.252763142461706197e-04,4.707164000320237553e-03
3.218643728745749399e+01,2.160238766982731581e-02,2.675751939975552496e-01,8.338107764423450252e-01,-5.246372491303679178e-04,8.999292120768737774e-03
3.220644128825765051e+01,2.159189919264791618e-02,2.674864046734867773e-01,8.338907100731981492e-01,-5.239994657991403973e-04,-2.040369963176616799e-02
3.222644528905781414e+01,2.158142346096544179e-02,2.673976775779110526e-01,8.339705487621437152e-01,-5.233629609789972048e-04,6.361584350941877977e-03
3.224644928985797065e+01,2.157096044960193915e-02,2.673090126197372740e-01,8.340502926617183732e-01,-5.227277313906873377e-04,3.791284006413759948e-03
3.226645329065813428e+01,2.156051013340936837e-02,2.672204097080823071e-01,8.341299419241366975e-01,-5.220937737492247974e-04,-3.589845120188091959e-02
3.228645729145829080e+01,2.155007248726963781e-02,2.671318687522709068e-01,8.342094967012905204e-01,-5.214610847638877222e-04,-4.456016719394903514e-02
3.230646129225845442e+01,2.153964748609458676e-02,2.670433896618354952e-01,8.342889571447494879e-01,-5.208296611382765007e-04,9.008582031580661051e-03
3.232646529305861094e+01,2.152923510482599931e-02,2.669549723465162727e-01,8.343683234057606146e-01,-5.201994995703085670e-04,-1.960390622294860136e-02
3.234646929385877456e+01,2.151883531843558350e-02,2.668666167162611069e-01,8.344475956352483959e-01,-5.195705967522600346e-04,1.952455596011164196e-02
3.236647329465893108e+01,2.150844810192499568e-02,2.667783226812258102e-01,8.345267739838150289e-01,-5.189429493707856458e-04,4.228848297724654981e-02
3.238647729545909471e+01,2.149807343032580920e-02,2.666900901517736955e-01,8.346058586017403025e-01,-5.183165541069265775e-04,-1.217285467342805148e-02
3.240648129625925122e+01,2.148771127869956304e-02,2.666019190384760207e-01,8.346848496389811523e-01,-5.176914076361685546e-04,-1.430558653584899052e-02
3.242648529705941485e+01,2.147736162213769937e-02,2.665138092521116553e-01,8.347637472451726603e-01,-5.170675066284245031e-04,-7.509900083135557809e-04
3.244648929785957137e+01,2.146702443576162245e-02,2.664257607036674136e-01,8.348425515696269450e-01,-5.164448477480796523e-04,1.297848868995937766e-02
3.246649329865973499e+01,2.145669969472265362e-02,2.663377733043376105e-01,8.349212627613339377e-01,-5.158234276540192911e-04,-2.323180769984998367e-02
3.248649729945989151e+01,2.144638737420206942e-02,2.662498469655245059e-01,8.349998809689610502e-01,-5.152032429996547883e-04,2.439423000916960543e-02
3.250650130026005513e+01,2.143608744941105995e-02,2.661619815988380267e-01,8.350784063408531743e-01,-5.145842904329166537e-04,1.930984726182531641e-02
3.252650530106021165e+01,2.142579989559077747e-02,2.660741771160958780e-01,8.351568390250327933e-01,-5.139665665963213254e-04,1.270816300023797606e-02
3.254650930186037527e+01,2.141552468801228085e-02,2.659864334293235433e-01,8.352351791691998706e-01,-5.133500681269555568e-04,-1.131016967260036615e-02
3.256651330266053179e+01,2.140526180197659112e-02,2.658987504507541177e-01,8.353134269207321827e-01,-5.127347916565353977e-04,1.781330712522398788e-02
3.258651730346069542e+01,2.139501121281464635e-02,2.658111280928286413e-01,8.353915824266846535e-01,-5.121207338113957855e-04,1.663213646679825852e-02
3.260652130426085193e+01,2.138477289588733635e-02,2.657235662681957655e-01,8.354696458337899090e-01,-5.115078912125529953e-04,-2.453092585691145702e-02
3.262652530506101556e+01,2.137454682658547142e-02,2.656360648897119203e-01,8.355476172884583885e-01,-5.108962604756846909e-04,4.129278972636217515e-02
3.264652930586117208e+01,2.136433298032981362e-02,2.655486238704414248e-01,8.356254969367775676e-01,-5.102858382111906399e-04,-6.520832492837252622e-03
3.266653330666133570e+01,2.135413133257104551e-02,2.654612431236560988e-01,8.357032849245129569e-01,-5.096766210241961831e-04,6.874042863288526949e-03
3.268653730746149222e+01,2.134394185878980138e-02,2.653739225628356513e-01,8.357809813971072144e-01,-5.090686055145912658e-04,-1.099217733830245777e-02
3.270654130826165584e+01,2.133376453449663257e-02,2.652866621016676252e-01,8.358585864996808112e-01,-5.084617882770313055e-04,7.189473642446562139e-03
3.272654530906181236e+01,2.132359933523204909e-02,2.651994616540471750e-01,8.359361003770316989e-01,-5.078561659009831614e-04,2.269379218594191894e-02
3.274654930986197598e+01,2.131344623656647452e-02,2.651123211340772334e-01,8.360135231736351979e-01,-5.072517349707346759e-04,-1.665462489476171593e-02
3.276655331066213250e+01,2.130330521410028766e-02,2.650252404560685116e-01,8.360908550336443312e-01,-5.066484920654380428e-04,-3.361516584464876306e-02
3.278655731146229613e+01,2.129317624346378779e-02,2.649382195345394986e-01,8.361680961008898239e-01,-5.060464337591046025e-04,-9.505756166459844794e-03
3.280656131226245265e+01,2.128305930062905985e-02,2.648512582839528395e-01,8.362452465192866669e-01,-5.054455567686496134e-04,-2.662636581532168770e-02
3.282656531306261627e+01,2.127295436253804142e-02,2.647643566186703712e-01,8.363223064329055045e-01,-5.048458582338462633e-04,-1.567630040305881961e-02
3.284656931386277279e+01,2.126286140623427981e-02,2.646775144535034041e-01,8.363992759851198722e-01,-5.042473353123128402e-04,-3.033907439923606841e-03
3.286657331466293641e+01,2.125278040878382860e-02,2.645907317034527084e-01,8.364761553190055432e-01,-5.036499851542733733e-04,-1.786798038219582913e-03
3.288657731546309293e+01,2.124271134727689220e-02,2.645040082837065154e-01,8.365529445773449702e-01,-5.030538049033668815e-04,2.531152545560100275e-02
3.290658131626325655e+01,2.123265419882781890e-02,2.644173441096396293e-01,8.366296439026269516e-01,-5.024587916967306403e-04,-2.079842581466885554e-02
3.292658531706341307e+01,2.122260894057511130e-02,2.643307390968142601e-01,8.367062534370468541e-01,-5.018649426649550785e-04,6.552303127886326302e-03
3.294658931786357670e+01,2.121257554968139503e-02,2.642441931609794126e-01,8.367827733225066122e-01,-5.012722549321505655e-04,-1.065262131265662382e-02
3.296659331866373321e+01,2.120255400333346738e-02,2.641577062180711644e-01,8.368592037006145068e-01,-5.006807256159604216e-04,2.680045997794303775e-02
3.298659731946389684e+01,2.119254427874225216e-02,2.640712781842126655e-01,8.369355447126856085e-01,-5.000903518275600507e-04,5.005387956152235196e-02
3.300660132026405336e+01,2.118254635314282749e-02,2.639849089757140832e-01,8.370117964997411120e-01,-4.995011306716994406e-04,5.569293586031909098e-03
3.302660532106421698e+01,2.117256020379441189e-02,2.638985985090725461e-01,8.370879592025090021e-01,-4.989130592467239805e-04,3.298490796975495076e-02
3.304660932186437350e+01,2.116258580798037470e-02,2.638123467009723111e-01,8.371640329614237208e-01,-4.983261346445883380e-04,-1.110243796342528025e-02
3.306661332266453712e+01,2.115262314300822566e-02,2.637261534682845410e-01,8.372400179166261669e-01,-4.977403539508798783e-04,-3.248587052979315382e-02
3.308661732346469364e+01,2.114267218620962535e-02,2.636400187280675267e-01,8.373159142079636963e-01,-4.971557142448412153e-04,-2.590512603423485161e-02
3.310662132426485726e+01,2.113273291494036782e-02,2.635539423975665763e-01,8.373917219749903440e-01,-4.965722125993875594e-04,-3.207837096193651844e-02
3.312662532506501378e+01,2.112280530658040834e-02,2.634679243942139593e-01,8.374674413569664910e-01,-4.959898460811370743e-04,-1.959097628809594246e-02
3.314662932586517741e+01,2.111288933853383218e-02,2.633819646356290178e-01,8.375430724928590864e-01,-4.954086117504160822e-04,-5.299782696014954282e-03
3.316663332666533393e+01,2.110298498822888932e-02,2.632960630396181667e-01,8.376186155213415363e-01,-4.948285066613093697e-04,2.250724039789641154e-02
3.318663732746549755e+01,2.109309223311794934e-02,2.632102195241746712e-01,8.376940705807938148e-01,-4.942495278616445761e-04,1.350293271806215709e-02
3.320664132826565407e+01,2.108321105067754997e-02,2.631244340074790355e-01,8.377694378093023531e-01,-4.936716723930511738e-04,8.781605145994540729e-03
3.322664532906581769e+01,2.107334141840835895e-02,2.630387064078986703e-01,8.378447173446602614e-01,-4.930949372909387840e-04,-8.967816333967197628e-03
3.324664932986597421e+01,2.106348331383520525e-02,2.629530366439880584e-01,8.379199093243667740e-01,-4.925193195845691679e-04,-1.493076572401102163e-02
