x,H,lam,y
1.672676363767436669e+00,9.591470689015974926e+01,1.065434872057302140e+00,1.454782934979841624e-01
1.536956116268328065e+00,1.036546458404632887e+02,8.577034634149137693e-01,9.100758150144123981e-02
1.800657174083432954e+00,1.028519516529307793e+02,8.861055926845554653e-01,1.301851321501671654e-01
3.516016747441321755e+00,1.482811285115506337e+02,8.673556270704889659e-01,3.293541942938517098e-01
1.921728641708053464e+00,8.015603052520162919e+01,1.237171094086532586e+00,2.700607691218782636e-01
3.567388605535191548e+00,1.246467892309042753e+02,1.324718332495614881e+00,6.284485253698313123e-01
2.429497419211883003e+00,1.214027682620109232e+02,1.471626819967684741e+00,3.315768080508246229e-01
1.871085471258143729e+00,1.026525376261278240e+02,9.935497281963355798e-01,1.580300821237261288e-01
1.233521424333659411e+00,1.142673006674850882e+02,1.494429675571514515e+00,9.219204612797216036e-02
3.347371264690032877e+00,1.420484827971043273e+02,9.063928516341253072e-01,3.268025142733512189e-01
2.683541916612117273e+00,1.002695148873942941e+02,1.272958551850216891e+00,4.294023104290121684e-01
1.085236458563989537e+00,1.136032304520627321e+02,9.509754390554236991e-01,4.563620565012170560e-02
7.812608257838088432e-01,8.950039900666257608e+01,1.316041240516862221e+00,4.209126476686562979e-02
7.640959160166660435e-01,1.315589673234177894e+02,1.100410802612510119e+00,2.238376506368186525e-02
3.663566262542429008e+00,8.545888872720561835e+01,1.056680960294459348e+00,7.908899997734714082e-01
1.792548689105415649e+00,9.097752625536385551e+01,1.455577842701668567e+00,2.420768842793938613e-01
3.335138839135536770e+00,1.050092311616487279e+02,1.016773371489960720e+00,5.042144761758815541e-01
3.612839743211174515e+00,1.142298666356096959e+02,1.373456241310197834e+00,7.357373529560240488e-01
1.137432276838851619e+00,1.223959442996183355e+02,1.497345283420251638e+00,7.297508007799646812e-02
4.205176943140606638e-01,8.027739370386923667e+01,8.141157782209565985e-01,8.444321848527626059e-03
9.672435202190262649e-01,1.381594763140334408e+02,1.456597093080383543e+00,4.506833603306804187e-02
3.160021210946093007e+00,1.302794943163232233e+02,8.815583689929694655e-01,3.108089813380719435e-01
3.570287516482993917e-01,1.052739562970958076e+02,1.367379955985293938e+00,7.694727718096218069e-03
2.387288622066082944e+00,1.132839829459658034e+02,8.953385153470734270e-01,2.089271410418961639e-01
1.007687032675773198e+00,1.014259254208364212e+02,1.119575053512427809e+00,5.223474368666978368e-02
3.136644524806867285e+00,1.485556476992588841e+02,1.256886965557285851e+00,3.797821068103664488e-01
2.073690076788983205e+00,1.101220253921388377e+02,1.446210948211483771e+00,2.630734353079928756e-01
2.331595774584038772e+00,8.385290572546865917e+01,1.145202062213466654e+00,3.514150565713860530e-01
1.385610550531048979e+00,1.328959852040904366e+02,1.024223191268652799e+00,6.780548131784180921e-02
1.989340463683107796e+00,1.014902113960580294e+02,1.283399214629252993e+00,2.340275605843187834e-01
4.691366308994535661e-01,1.079095728626508617e+02,1.169574669223964802e+00,1.107116196482850999e-02
3.295222694158704613e+00,1.446877229879322044e+02,1.111242028614175092e+00,3.811335305158109477e-01
3.657746016491695951e+00,8.395029626798667266e+01,1.421134952668188678e+00,1.095062948743806830e+00
3.084795822957955735e+00,1.134074834972101797e+02,1.064066441143254771e+00,4.155081249602944338e-01
2.133802408057050570e+00,1.416295918364113788e+02,8.476933200806875401e-01,1.243357525430846683e-01
3.422002092942899143e+00,1.180854797703085666e+02,1.443604603594991209e+00,6.689662048448894449e-01
3.141372404568805732e-01,1.047846331113069027e+02,1.147918700742010634e+00,5.025215603253046885e-03
2.764042405856379947e+00,1.225872616415011720e+02,8.656415000897886847e-01,2.490412860556062147e-01
3.139327894067535762e+00,1.370160434622674757e+02,8.415634379005392240e-01,2.772685149242238856e-01
1.508628077611399387e+00,9.690787316784637540e+01,1.134584869990679534e+00,1.246367738304975520e-01
3.469315256492718547e+00,1.493566075087061336e+02,8.917287311067766398e-01,3.271210928815597163e-01
3.007030059471709760e-01,1.363931048948132059e+02,9.875243434127981557e-01,2.992311098745729578e-03
2.638844782322958604e+00,8.249008153468615490e+01,1.273009179666424240e+00,5.113476191420642802e-01
1.413788729628277618e+00,1.107570060068250370e+02,1.015646280260254386e+00,8.502168785994765332e-02
2.625923317912564059e+00,1.140807669795142800e+02,1.212608022660913720e+00,3.408107623953109955e-01
1.230027040336085342e+00,1.021192565170709372e+02,1.288168112430415846e+00,8.897884944628438320e-02
1.076185519321710471e+00,1.490504767076627388e+02,1.067198805036926768e+00,3.765751674644320784e-02
2.616793431180479690e+00,1.262061403151052730e+02,1.079989599684899826e+00,2.701929200931253994e-01
2.138658836279865749e+00,1.416317328663134845e+02,8.390391932960672428e-01,1.236231419722690628e-01
9.929385467434179713e-01,8.869518775808712974e+01,1.012370415560107428e+00,5.279739797371287707e-02
3.578847240675514296e+00,1.178927708353476902e+02,1.431213540349334012e+00,7.275217469001334925e-01
3.564830649353230907e+00,1.135220528427995674e+02,1.490117880014965923e+00,7.840543425812085410e-01
2.333403098609091675e+00,1.308263004477831259e+02,1.253828054252034807e+00,2.400075355508015651e-01
2.912555301887118642e+00,1.077547808161144900e+02,1.364526154279279702e+00,5.032400309286229056e-01
1.970130919698083627e+00,1.426807640767234773e+02,1.054890259667702557e+00,1.308955947140231779e-01
3.265340448172211474e+00,1.410030211963928934e+02,9.139346760670388203e-01,3.160501340625786471e-01
3.385268111239790212e+00,8.961358577839216366e+01,1.093050392517090463e+00,6.629285235612732974e-01
3.127390887350309345e+00,1.038877563741207126e+02,8.329559233097306725e-01,3.662651461757370774e-01
1.199650705341371415e+00,9.882109868590133317e+01,1.133289641844423157e+00,7.705444181708996643e-02
3.906073027325375202e-01,1.052521548504935680e+02,1.127713505518965098e+00,7.597318927998357452e-03
2.735536389677849733e+00,1.335321865348225288e+02,8.741555709730393087e-01,2.247240273100473140e-01
1.821653469588683905e+00,9.293313428790239072e+01,1.094625724493976326e+00,1.833969350989821667e-01
3.608765126921447575e+00,8.413267532783659419e+01,8.714351590703360850e-01,6.402085834209377824e-01
3.481435851922822788e+00,1.182790533561488360e+02,1.265187312128013719e+00,6.041916954502748460e-01
2.274882747782380754e+00,1.350049105369013773e+02,9.770814239599950879e-01,1.716179804519966379e-01
1.696543357425396303e+00,8.712868270501377310e+01,1.477188462088003362e+00,2.302594877309862287e-01
2.938061301423815053e+00,1.384505177352807266e+02,8.871400984677237922e-01,2.531257797534622878e-01
2.924667873395895068e+00,9.125575649694934555e+01,1.213675060303530451e+00,5.382509744569260457e-01
2.824446704610653391e+00,8.451759825282297811e+01,8.758650469563797891e-01,3.907342519007954706e-01
3.416969001059241950e+00,1.197480717490037563e+02,1.074013019998467877e+00,4.860600314869599758e-01
2.436078765405858881e+00,1.321297621360015171e+02,1.283595538094389754e+00,2.650848963891809240e-01
2.209360875408759473e+00,8.010424455675483557e+01,1.172768473970297709e+00,3.390021775811427052e-01
2.212560094347386208e+00,1.020520599762288896e+02,1.092828957123382461e+00,2.449583254933431209e-01
3.589228434671582146e+00,8.926294351886868128e+01,1.417143744276215145e+00,9.815220991688455854e-01
1.656979193682224016e+00,1.179878925053902492e+02,1.063106827688016676e+00,1.143542540466252477e-01
3.415088681298497963e+00,1.342852189333406727e+02,1.434617361572111616e+00,5.754764104157186200e-01
2.168091385905263291e+00,1.199337341836035478e+02,1.166342148533576761e+00,2.114065448355846866e-01
6.157541178465089082e-01,9.825651438117674275e+01,9.500679771277884544e-01,1.710308809377158665e-02
1.961233353056606399e+00,9.726815929396470040e+01,1.099221646462234192e+00,2.035331643385476230e-01
1.377426671289730287e+00,1.258344454402508319e+02,9.946808364443791017e-01,6.898854717217577093e-02
2.253174665256208797e+00,1.384401665664156553e+02,1.161778808231276772e+00,1.949653285575660977e-01
3.457246464740959979e+00,1.191135868150212502e+02,8.420792110315420409e-01,3.914029047132823735e-01
9.639854507156920826e-01,1.254044472493997660e+02,1.145802818363768294e+00,3.905488957364034591e-02
2.058331109880487286e+00,1.111506407555238951e+02,1.156914069450830640e+00,2.049172851491932179e-01
2.455258331420206996e+00,1.241693560091569140e+02,1.327033285899757553e+00,2.977654708223253510e-01
3.148335152553030536e+00,1.477284858281520599e+02,8.548756017464718138e-01,2.611473547486239943e-01
3.781614761255086332e+00,1.364513128077090016e+02,1.282805270013243071e+00,6.200949120191652231e-01
2.337249160569784046e+00,8.056825081005922584e+01,9.423660362286973013e-01,3.023794198916554543e-01
3.709986669790802161e+00,1.173558088839150884e+02,1.067535344300248878e+00,5.827861654216940357e-01
1.545268160678499925e+00,1.157846968634821394e+02,1.153712503185184701e+00,1.101244558967203330e-01
3.127983153875342204e+00,8.598962737970568071e+01,1.221078586761497498e+00,6.614334199422665650e-01
3.125784195775617391e+00,1.376938835035279851e+02,1.192827178018648793e+00,3.885164555375688056e-01
2.339732228853726781e+00,1.100716974494360727e+02,1.492532055112655964e+00,3.464316474973545557e-01
9.430182592917167872e-01,1.289689005825674997e+02,8.868543831987756310e-01,2.806831010226185780e-02
1.728955893943017630e+00,9.818156938655552324e+01,9.674649181213531568e-01,1.376640506472932846e-01
1.376145437485138734e+00,1.463504805283811550e+02,1.441473033965955386e+00,8.489567710618843577e-02
3.877450891280813217e+00,1.034578957835978343e+02,1.143526814549719939e+00,7.833417073439102873e-01
2.685103105609205176e+00,1.270870246936225385e+02,1.196871671810953552e+00,3.132323517892162679e-01
3.663439996019369538e+00,1.050613889103920684e+02,8.966411133316075643e-01,5.359948141429748958e-01
1.395791147647232888e+00,8.792416051323766624e+01,1.488218788609042997e+00,1.552418727687631672e-01
1.887078216767417160e+00,8.176685565063709760e+01,1.280411127007615057e+00,2.639636445200919668e-01
2.399277605084682907e+00,1.415944918898279070e+02,1.278849215666521877e+00,2.376979027001377698e-01
1.612494278544144510e+00,1.205826419732491814e+02,1.276617398766634937e+00,1.271297438529896129e-01
1.989048620469610507e+00,1.213867910271078330e+02,8.866780710355719464e-01,1.333350210159790217e-01
2.517436111644184571e+00,8.982410279799094610e+01,1.281226437964024800e+00,4.273304030264133968e-01
4.046581050971361226e-01,1.017750196937671348e+02,9.234683959023353150e-01,6.917574224894529333e-03
1.557301273119546137e+00,1.309113709611376066e+02,1.226218862637873830e+00,1.042748822881760518e-01
3.008202889281032522e-01,1.070007586107151809e+02,1.033927699685873725e+00,4.059771833353383041e-03
2.085389201406190107e+00,1.138985009899784870e+02,8.959564486170666919e-01,1.585285190465761107e-01
2.549602460797629089e+00,9.511516457413219428e+01,8.337419419595479830e-01,2.671264967921369582e-01
6.440647022429700774e-01,8.466165172196186006e+01,1.352553669568836270e+00,3.115330993589355071e-02
1.195749287935747862e+00,1.161957651604483317e+02,8.085389324272440614e-01,4.598713066430733243e-02
3.274769737918350909e+00,1.360669081608857880e+02,1.008758338541917210e+00,3.649111081605447837e-01
3.409041771443511948e+00,8.261541480970112161e+01,9.820904943919781527e-01,6.573424343543725623e-01
1.734613040800349282e+00,9.003912644483796157e+01,9.908105804856096599e-01,1.554902033326960309e-01
3.312627803002539117e+00,1.423174250397982803e+02,9.490473650866928512e-01,3.345051814394212619e-01
1.325418936218928145e+00,1.343599370851636365e+02,1.204807514868564189e+00,7.214213656987324141e-02
2.912600422559882496e+00,1.348339654317902330e+02,1.125162461239716194e+00,3.251131430726880156e-01
2.318189507531323468e+00,1.426389111500752165e+02,8.389178137429292859e-01,1.441493848029445357e-01
1.928366591939850938e+00,1.366299428074979403e+02,1.200336681498916036e+00,1.495749909026349023e-01
2.728836421842973703e+00,1.015790363424172966e+02,9.974385359627561121e-01,3.421374339435727108e-01
3.495455126596027640e-01,1.207148836930987557e+02,1.000535637792187016e+00,4.667717690552727894e-03
9.010407380209146666e-01,1.484264976764490882e+02,9.499772969436103276e-01,2.360101419440592194e-02
1.387146818235438950e+00,1.008071211275450452e+02,1.250749638507133277e+00,1.114253298641730699e-01
2.818081656147513048e+00,1.204000062625425187e+02,1.480313115338380170e+00,4.538064359813830939e-01
2.913070659437084764e+00,1.337219510794789699e+02,1.090515294642340649e+00,3.179583856695419319e-01
2.818815049488298641e+00,1.233992909066520127e+02,1.259205531108605669e+00,3.752669414904251100e-01
3.140183294285846749e+00,1.206507979196929767e+02,9.512761028306591093e-01,3.598573673249240712e-01
5.943407757508181177e-01,1.087865503430818563e+02,9.324626500228895276e-01,1.404600042615663201e-02
6.917889611368124303e-01,1.221265852224642146e+02,1.359166232297864818e+00,2.453885860302100833e-02
3.464799292969821476e+00,9.511824286019349017e+01,1.397752813216734058e+00,8.396850234301098670e-01
1.620299685956197333e+00,9.611420222425191184e+01,1.244206405775745816e+00,1.591718694847063520e-01
2.402973774788986105e+00,8.718515892307188153e+01,9.630143576120915316e-01,3.006932788842459625e-01
2.162960381213632655e+00,1.259029344021630550e+02,9.088482626904361705e-01,1.554743664831796934e-01
2.618651513949211029e+00,1.061054210239770441e+02,1.170917685688313226e+00,3.535140617429225474e-01
5.847028315434233958e-01,1.423484574253918709e+02,1.267943335285611539e+00,1.387601573055303149e-02
3.148223837555733429e+00,8.783801981561931882e+01,1.115332715689729470e+00,5.969225573709193711e-01
7.565886142036685191e-01,8.166374302742725888e+01,9.576087032928479736e-01,3.159755244214055431e-02
2.821085508785930340e+00,9.762758824838110172e+01,1.442838831345997219e+00,5.554732616323516670e-01
1.787925766857629828e+00,1.045295294002637547e+02,1.060019214757019546e+00,1.510342155726750735e-01
2.121368053429911971e+00,1.272739432255026912e+02,1.308539954054775745e+00,2.131747006237228459e-01
2.785266817134754991e+00,9.852703730574113195e+01,8.033678001879592800e-01,2.960403827961991530e-01
1.672710177573856205e+00,1.433743855918945656e+02,1.071862519477257969e+00,9.534084803664436003e-02
4.703386440004470592e-01,1.304096589050789703e+02,1.384498534182831531e+00,1.077033715899151055e-02
3.867582741369940624e+00,1.489501964715038582e+02,1.358725555208987190e+00,6.251790069235260150e-01
2.233904527809289053e+00,1.476642929734636596e+02,1.279195759885042749e+00,1.968685539919637628e-01
3.045935171925185259e+00,1.366784643852305408e+02,1.456180593722266270e+00,4.549601319394737664e-01
2.265790884779438574e+00,1.420131166794524233e+02,1.476243978714148808e+00,2.440616508020833353e-01
3.332841539878897308e+00,1.035622393307089055e+02,8.541852356704244809e-01,4.283750269367501140e-01
2.389079862624585715e+00,1.082324262222089004e+02,1.194598687644577772e+00,2.936764836292515279e-01
7.542004500326250360e-01,1.369864522532758713e+02,1.338702104829028183e+00,2.540714783641840474e-02
2.675054289226479920e+00,1.129530943374034706e+02,8.153518596192201873e-01,2.396679262968705315e-01
9.391404769168418820e-01,1.077247704247205178e+02,9.939062468890592639e-01,3.778372047697640262e-02
3.347520299561522084e+00,8.611708569764280696e+01,1.026446663787583091e+00,6.340992551015992573e-01
2.819927921749417088e+00,1.019195292539455977e+02,1.374932209310400388e+00,5.044245952272751188e-01
