t,Ca,B,Ca_er,dCa_dt,dCa_dt_noisy
2.020404080816163184e+00,2.421768155601819128e+00,2.198235603600716015e+00,9.956576067229120497e+01,1.190711842789708985e-01,1.412785403141446627e-01
2.024404880976195198e+00,2.422245679125241580e+00,2.199266022008939281e+00,9.956491437411011702e+01,1.196417045639323051e-01,1.018800073407484935e-01
2.028405681136227212e+00,2.422725475649994298e+00,2.200293460665320389e+00,9.956406806217765393e+01,1.202075041783066123e-01,1.335806324375908571e-01
2.032406481296259226e+00,2.423207526336408790e+00,2.201317935573379181e+00,9.956322173638706374e+01,1.207686161551885240e-01,1.325188192056135361e-01
2.036407281456291241e+00,2.423691812481513441e+00,2.202339462625474642e+00,9.956237539663258929e+01,1.213250732793802467e-01,1.265184815003430607e-01
2.040408081616323255e+00,2.424178315519028182e+00,2.203358057602806230e+00,9.956152904280952498e+01,1.218769080876601629e-01,9.572532995452195936e-02
2.044408881776355269e+00,2.424667017019369375e+00,2.204373736175411658e+00,9.956068267481410317e+01,1.224241528690358516e-01,1.101820253092794383e-01
2.048409681936387283e+00,2.425157898643913956e+00,2.205386513939612048e+00,9.955983629254330936e+01,1.229668397420072834e-01,1.564291391426888000e-01
2.052410482096419297e+00,2.425650942050636250e+00,2.206396406495659601e+00,9.955898989589405801e+01,1.235050008140189393e-01,9.768991282636657614e-02
2.056411282256451312e+00,2.426146129270169816e+00,2.207403429140005979e+00,9.955814348476602049e+01,1.240386675487513690e-01,1.074055683413825957e-01
2.060412082416483326e+00,2.426643442478075841e+00,2.208407597051226912e+00,9.955729705905991977e+01,1.245678711493323210e-01,1.213229406937247484e-01
2.064412882576515340e+00,2.427142863960798813e+00,2.209408925317860373e+00,9.955645061867730305e+01,1.250926426158560645e-01,1.412724440566034967e-01
2.068413682736547354e+00,2.427644376115666525e+00,2.210407428938407470e+00,9.955560416352054176e+01,1.256130127456058787e-01,1.306457965577032532e-01
2.072414482896579369e+00,2.428147961450891401e+00,2.211403122821331113e+00,9.955475769349281734e+01,1.261290121332780956e-01,1.409698953191848569e-01
2.076415283056611383e+00,2.428653602585570059e+00,2.212396021785057343e+00,9.955391120849812125e+01,1.266406711712043665e-01,1.052947865117644655e-01
2.080416083216643397e+00,2.429161282249681530e+00,2.213386140557973558e+00,9.955306470844129763e+01,1.271480200495727075e-01,1.460435519278929506e-01
2.084416883376675411e+00,2.429670983284090813e+00,2.214373493778430735e+00,9.955221819322800059e+01,1.276510887566424390e-01,1.390316650882188754e-01
2.088417683536707425e+00,2.430182688640544875e+00,2.215358095994742094e+00,9.955137166276466587e+01,1.281499070789624550e-01,9.625861597648978363e-02
2.092418483696739440e+00,2.430696381381675764e+00,2.216339961665182212e+00,9.955052511695861028e+01,1.286445046015790572e-01,1.594428287597244587e-01
2.096419283856771454e+00,2.431212044680999274e+00,2.217319105157989689e+00,9.954967855571793223e+01,1.291349107082567782e-01,1.749828679117619301e-01
2.100420084016803468e+00,2.431729661822914945e+00,2.218295540751364481e+00,9.954883197895154012e+01,1.296211545816789990e-01,1.142496074387448768e-01
2.104420884176835482e+00,2.432249216202705622e+00,2.219269282633468787e+00,9.954798538656920925e+01,1.301032652036601123e-01,1.312163215359941904e-01
2.108421684336867497e+00,2.432770691326539225e+00,2.220240344902428831e+00,9.954713877848148229e+01,1.305812713553499149e-01,1.585297230175008176e-01
2.112422484496899511e+00,2.433294070811466536e+00,2.221208741566331302e+00,9.954629215459976876e+01,1.310552016174367784e-01,1.014303970288927409e-01
2.116423284656931525e+00,2.433819338385422526e+00,2.222174486543226912e+00,9.954544551483624559e+01,1.315250843703507089e-01,9.172787798895570832e-02
2.120424084816963539e+00,2.434346477887227245e+00,2.223137593661127731e+00,9.954459885910397077e+01,1.319909477944594123e-01,1.060520653504609667e-01
2.124424884976995553e+00,2.434875473266582269e+00,2.224098076658008516e+00,9.954375218731678387e+01,1.324528198702711324e-01,1.211114841431497891e-01
2.128425685137027568e+00,2.435406308584075141e+00,2.225055949181807158e+00,9.954290549938934873e+01,1.329107283786279403e-01,1.213418841389301839e-01
2.132426485297059582e+00,2.435938968011176264e+00,2.226011224790422904e+00,9.954205879523713918e+01,1.333647009008978035e-01,1.455116443777497159e-01
2.136427285457091596e+00,2.436473435830240675e+00,2.226963916951718581e+00,9.954121207477648170e+01,1.338147648191706507e-01,1.391854922584318532e-01
2.140428085617123610e+00,2.437009696434506267e+00,2.227914039043518368e+00,9.954036533792449859e+01,1.342609473164474432e-01,1.093394020230661762e-01
2.144428885777155624e+00,2.437547734328095572e+00,2.228861604353609582e+00,9.953951858459915059e+01,1.347032753768269142e-01,1.460508747786039840e-01
2.148429685937187639e+00,2.438087534126015310e+00,2.229806626079741783e+00,9.953867181471918002e+01,1.351417757856929747e-01,1.726234026193170790e-01
2.152430486097219653e+00,2.438629080554155504e+00,2.230749117329626774e+00,9.953782502820419609e+01,1.355764751299025628e-01,1.595175607113082372e-01
2.156431286257251667e+00,2.439172358449289923e+00,2.231689091120939494e+00,9.953697822497460379e+01,1.360073997979648341e-01,1.558295487516356825e-01
2.160432086417283681e+00,2.439717352759076530e+00,2.232626560381316683e+00,9.953613140495161815e+01,1.364345759802245706e-01,1.368381345506519686e-01
2.164432886577315251e+00,2.440264048503188565e+00,2.233561537979991574e+00,9.953528456805700841e+01,1.368580297341355223e-01,1.565306576270265593e-01
2.168433686737347266e+00,2.440812430685948886e+00,2.234494036799038241e+00,9.953443771421240172e+01,1.372777871308527020e-01,1.179551307314611747e-01
2.172434486897379280e+00,2.441362484634221008e+00,2.235424069458439522e+00,9.953359084334182683e+01,1.376938736896089477e-01,1.527141664296700063e-01
2.176435287057411294e+00,2.441914195796408560e+00,2.236351648479483867e+00,9.953274395537019359e+01,1.381063147143791747e-01,1.363613463247562441e-01
2.180436087217443308e+00,2.442467549710388486e+00,2.237276786310852916e+00,9.953189705022309397e+01,1.385151353477347413e-01,1.611332493053237447e-01
2.184436887377475323e+00,2.443022532003511049e+00,2.238199495328617949e+00,9.953105012782675942e+01,1.389203605709975475e-01,1.482405715961548909e-01
2.188437687537507337e+00,2.443579128392600719e+00,2.239119787836242548e+00,9.953020318810808931e+01,1.393220152043992410e-01,1.175244194901521877e-01
2.192438487697539351e+00,2.444137324683955725e+00,2.240037676064582595e+00,9.952935623099467932e+01,1.397201239072338730e-01,1.422799829767040780e-01
2.196439287857571365e+00,2.444697106773347173e+00,2.240953172171884056e+00,9.952850925641472202e+01,1.401147111780078891e-01,1.644791405742436208e-01
2.200440088017603379e+00,2.445258460646020371e+00,2.241866288243785643e+00,9.952766226429712049e+01,1.405058013545970041e-01,1.179211236532610174e-01
2.204440888177635394e+00,2.445821372376694836e+00,2.242777036293316151e+00,9.952681525457143152e+01,1.408934186143906420e-01,1.297106210506973334e-01
2.208441688337667408e+00,2.446385828129562956e+00,2.243685428260897563e+00,9.952596822716785141e+01,1.412775869744453683e-01,1.259041268066905250e-01
2.212442488497699422e+00,2.446951814158290883e+00,2.244591476014341946e+00,9.952512118201727276e+01,1.416583302916292197e-01,1.117454114827139966e-01
2.216443288657731436e+00,2.447519316806018530e+00,2.245495191348853226e+00,9.952427411905122767e+01,1.420356722627672541e-01,1.612610377681611695e-01
2.220444088817763451e+00,2.448088322505359571e+00,2.246396585987027628e+00,9.952342703820191616e+01,1.424096364247897650e-01,1.686295824845102931e-01
2.224444888977795465e+00,2.448658817778401442e+00,2.247295671578852350e+00,9.952257993940219194e+01,1.427802461548685065e-01,1.587811102960090259e-01
2.228445689137827479e+00,2.449230789236704897e+00,2.248192459701705559e+00,9.952173282258556242e+01,1.431475246705659066e-01,1.479989309793114383e-01
2.232446489297859493e+00,2.449804223581304452e+00,2.249086961860357281e+00,9.952088568768624555e+01,1.435114950299717362e-01,1.424708673436825834e-01
2.236447289457891507e+00,2.450379107602709272e+00,2.249979189486969400e+00,9.952003853463905614e+01,1.438721801318424420e-01,1.486597861423355482e-01
2.240448089617923522e+00,2.450955428180900064e+00,2.250869153941095213e+00,9.951919136337951954e+01,1.442296027157403682e-01,1.295984843739187986e-01
2.244448889777955536e+00,2.451533172285333517e+00,2.251756866509678989e+00,9.951834417384378639e+01,1.445837853621674274e-01,1.624606973712008628e-01
2.248449689937987550e+00,2.452112326974938306e+00,2.252642338407056855e+00,9.951749696596870365e+01,1.449347504927057662e-01,1.658445969734734793e-01
2.252450490098019564e+00,2.452692879398117309e+00,2.253525580774956794e+00,9.951664973969174355e+01,1.452825203701459955e-01,1.639333910502241420e-01
2.256451290258051579e+00,2.453274816792747615e+00,2.254406604682497761e+00,9.951580249495107466e+01,1.456271170986230823e-01,1.350081527442472118e-01
2.260452090418083593e+00,2.453858126486179625e+00,2.255285421126190126e+00,9.951495523168551927e+01,1.459685626237459122e-01,1.475366494626819680e-01
2.264452890578115607e+00,2.454442795895236618e+00,2.256162041029936116e+00,9.951410794983452490e+01,1.463068787327326259e-01,1.429912623531455207e-01
2.268453690738147621e+00,2.455028812526216964e+00,2.257036475245029372e+00,9.951326064933824966e+01,1.466420870545315225e-01,1.824135828138782334e-01
2.272454490898179635e+00,2.455616163974891464e+00,2.257908734550155394e+00,9.951241333013750534e+01,1.469742090599567286e-01,1.505681330984079414e-01
2.276455291058211650e+00,2.456204837926505125e+00,2.258778829651390208e+00,9.951156599217372900e+01,1.473032660618086576e-01,1.096618481832007247e-01
2.280456091218243664e+00,2.456794822155776714e+00,2.259646771182202141e+00,9.951071863538905404e+01,1.476292792150037947e-01,1.555993922316252498e-01
2.284456891378275678e+00,2.457386104508584079e+00,2.260512569718283515e+00,9.950987125972612546e+01,1.479522695472279548e-01,1.855975945286476858e-01
2.288457691538307692e+00,2.457978672787149765e+00,2.261376235870511842e+00,9.950902386512721876e+01,1.482722581504302140e-01,1.619757724748815408e-01
2.292458491698339706e+00,2.458572515059350927e+00,2.262237780034416001e+00,9.950817645153661317e+01,1.485892656652390009e-01,1.661788598661632366e-01
2.296459291858371721e+00,2.459167619515629788e+00,2.263097212506121725e+00,9.950732901889946902e+01,1.489033125197434249e-01,1.496245378567215012e-01
2.300460092018403735e+00,2.459763974418201826e+00,2.263954543523493790e+00,9.950648156716150083e+01,1.492144190142979943e-01,1.097866292905943231e-01
2.304460892178435749e+00,2.460361568101055774e+00,2.264809783266134691e+00,9.950563409626893474e+01,1.495226053216284212e-01,1.133174502405697032e-01
2.308461692338467763e+00,2.460960388969954948e+00,2.265662941855383750e+00,9.950478660616852267e+01,1.498278914869326517e-01,1.249089359922149617e-01
2.312462492498499778e+00,2.461560425502435923e+00,2.266514029354319337e+00,9.950393909680757076e+01,1.501302974279967728e-01,1.475936566872022293e-01
2.316463292658531792e+00,2.462161666247809411e+00,2.267363055767757540e+00,9.950309156813388256e+01,1.504298429352952660e-01,1.566298128651215371e-01
2.320464092818563806e+00,2.462764099827159381e+00,2.268210031042252162e+00,9.950224402009581581e+01,1.507265476720958119e-01,1.645148307148862343e-01
2.324464892978595820e+00,2.463367714933343500e+00,2.269054965066094720e+00,9.950139645264222565e+01,1.510204311745636518e-01,1.442112703192691692e-01
2.328465693138627834e+00,2.463972500330994020e+00,2.269897867669314895e+00,9.950054886572252144e+01,1.513115128518626173e-01,1.704500980200844007e-01
2.332466493298659849e+00,2.464578444856516448e+00,2.270738748623680525e+00,9.949970125928662412e+01,1.515998119862608240e-01,1.460048368186683820e-01
2.336467293458691863e+00,2.465185537418089545e+00,2.271577617642696723e+00,9.949885363328499466e+01,1.518853477332279267e-01,1.377955574262871297e-01
2.340468093618723877e+00,2.465793766995667102e+00,2.272414484381607203e+00,9.949800598766861981e+01,1.521681391215347068e-01,1.692009734304327218e-01
2.344468893778755891e+00,2.466403122640975276e+00,2.273249358437392953e+00,9.949715832238901214e+01,1.524482050533545463e-01,1.341593053912710776e-01
2.348469693938787906e+00,2.467013593477514810e+00,2.274082249348773566e+00,9.949631063739819581e+01,1.527255643043590183e-01,9.814386568793703747e-02
2.352470494098819920e+00,2.467625168700560145e+00,2.274913166596205905e+00,9.949546293264874919e+01,1.530002355238161416e-01,1.318011003448581742e-01
2.356471294258851934e+00,2.468237837577159421e+00,2.275742119601884994e+00,9.949461520809377646e+01,1.532722372346873030e-01,1.551554281447452555e-01
2.360472094418883948e+00,2.468851589446134476e+00,2.276569117729743574e+00,9.949376746368687918e+01,1.535415878337204054e-01,9.193803265272723624e-02
2.364472894578915962e+00,2.469466413718080400e+00,2.277394170285452990e+00,9.949291969938221314e+01,1.538083055915465680e-01,1.466655446679750452e-01
2.368473694738947977e+00,2.470082299875367760e+00,2.278217286516421414e+00,9.949207191513447412e+01,1.540724086527714976e-01,1.474306014775113027e-01
2.372474494898979991e+00,2.470699237472138599e+00,2.279038475611796066e+00,9.949122411089885532e+01,1.543339150360723000e-01,1.258047956566867021e-01
2.376475295059012005e+00,2.471317216134309991e+00,2.279857746702461441e+00,9.949037628663107569e+01,1.545928426342819684e-01,1.249427733423258136e-01
2.380476095219044019e+00,2.471936225559573153e+00,2.280675108861039302e+00,9.948952844228743686e+01,1.548492092144879706e-01,1.455999702525024586e-01
2.384476895379076034e+00,2.472556255517392554e+00,2.281490571101890907e+00,9.948868057782469521e+01,1.551030324181174036e-01,1.441610290254211613e-01
2.388477695539108048e+00,2.473177295849005475e+00,2.282304142381113898e+00,9.948783269320017553e+01,1.553543297610298080e-01,1.805526999488625550e-01
2.392478495699139618e+00,2.473799336467424670e+00,2.283115831596544965e+00,9.948698478837174264e+01,1.556031186336023220e-01,1.631003795362583053e-01
2.396479295859171632e+00,2.474422367357435704e+00,2.283925647587758068e+00,9.948613686329774453e+01,1.558494163008189437e-01,1.242323073907073555e-01
2.400480096019203646e+00,2.475046378575598283e+00,2.284733599136064885e+00,9.948528891793709761e+01,1.560932399023565731e-01,1.390002105056217241e-01
2.404480896179235661e+00,2.475671360250245367e+00,2.285539694964516144e+00,9.948444095224922989e+01,1.563346064526732748e-01,1.704374369951139334e-01
2.408481696339267675e+00,2.476297302581321969e+00,2.286343943738029516e+00,9.948359296619409520e+01,1.565735328413591088e-01,1.944930682205171790e-01
2.412482496499299689e+00,2.476924195735229706e+00,2.287146354148189342e+00,9.948274495973134890e+01,1.568100360078211741e-01,1.645400258827056650e-01
2.416483296659331703e+00,2.477552030013949302e+00,2.287946934776578178e+00,9.948189693282165535e+01,1.570441326602379783e-01,1.632583835534276717e-01
2.420484096819363717e+00,2.478180795892982680e+00,2.288745694064354463e+00,9.948104888542695790e+01,1.572758392128509319e-01,1.944908884962910645e-01
2.424484896979395732e+00,2.478810483905034445e+00,2.289542640406187157e+00,9.948020081750965460e+01,1.575051719793344462e-01,1.570517430989541163e-01
2.428485697139427746e+00,2.479441084640008341e+00,2.290337782150254853e+00,9.947935272903252724e+01,1.577321471728703184e-01,1.515501280061756495e-01
2.432486497299459760e+00,2.480072588745008577e+00,2.291131127598246664e+00,9.947850461995878391e+01,1.579567809062226713e-01,1.296918052603893146e-01
2.436487297459491774e+00,2.480704986924341160e+00,2.291922685005362670e+00,9.947765649025204482e+01,1.581790891918074538e-01,1.479187675472533325e-01
2.440488097619523788e+00,2.481338269939511676e+00,2.292712462580312138e+00,9.947680833987635651e+01,1.583990879417686015e-01,2.019733427937316639e-01
2.444488897779555803e+00,2.481972428609227066e+00,2.293500468485314858e+00,9.947596016879617764e+01,1.586167929680467603e-01,1.301819651182724302e-01
2.448489697939587817e+00,2.482607453809393849e+00,2.294286710836102028e+00,9.947511197697639318e+01,1.588322199824518943e-01,1.590560541187168719e-01
