ratio,T,E,E_noisy
1.718735693469780890e-01,2.937254123456293087e+02,-7.587017824273202538e-02,-7.528762389635355878e-02
2.975995617464850529e-01,2.923264675463532285e+02,-5.678888840664721854e-02,-5.650098298955345821e-02
1.305983663339093381e-01,3.074359602121378998e+02,-8.839974814013284998e-02,-8.923277810368583640e-02
8.802334701604628719e+00,2.920884161376574752e+02,1.706735191918857808e-01,1.700054096762597944e-01
2.968864429139651540e-01,2.944988820738759046e+02,-5.729651496873378047e-02,-5.663073293945158904e-02
5.946488819418511707e-01,2.990601587799953336e+02,-2.895461322562848175e-02,-2.660791485476718399e-02
3.113336598316061021e-01,2.980845629090540001e+02,-5.620395756538853343e-02,-5.883432494669647156e-02
2.006837426467674934e+00,2.930642179252101869e+02,4.446620812772161119e-02,4.519012426554433470e-02
1.333701526454253328e+00,3.048227070697683416e+02,1.686115256243797891e-02,1.665010537941630578e-02
3.398846804781285869e+00,3.008294035451243076e+02,8.855982705089815443e-02,8.933919176463833711e-02
1.053983871016580948e-01,3.027716453273603747e+02,-9.369796040902651779e-02,-9.283023903096124241e-02
2.566555750628594090e-01,3.095244900730222639e+02,-6.572917504898236063e-02,-6.567633696394381548e-02
1.575706973254929366e+00,2.973855716743846642e+02,2.766147297302022634e-02,2.664549942599803156e-02
1.422767251587450987e+00,3.155991618656466358e+02,2.206041626127831431e-02,2.066336436777532065e-02
4.455301641833972148e+00,2.929693021891958438e+02,1.093668833327544054e-01,1.074927046441612466e-01
1.449084560280431699e-01,3.014950656002306459e+02,-8.340629215480925562e-02,-8.218394655457433862e-02
5.524652755111323366e-01,3.107264234777181287e+02,-3.364492140970990613e-02,-3.385462377546689938e-02
6.419663715609346122e-01,3.086409032272111972e+02,-2.603681317423527444e-02,-2.657708814159382912e-02
1.061827193706824657e+00,3.112843177786052138e+02,2.289661372664828810e-03,2.011941961838435017e-03
5.044968262371472001e-01,3.183936737736735836e+02,-3.885892141663521704e-02,-4.019838913503179234e-02
2.946724831916692100e+00,3.021572588984940353e+02,7.678452978815716867e-02,7.708914436767823342e-02
1.616684739580560581e-01,3.030990850896258735e+02,-8.030127299232230065e-02,-7.898257149627850582e-02
1.322065881476356120e-01,3.186072455249454265e+02,-9.119949846683228500e-02,-9.006103783606132784e-02
4.236370463185294977e-01,2.970209198828134163e+02,-4.380579719340037259e-02,-4.537159626462809042e-02
1.509164972423575057e-01,2.929027262787517998e+02,-7.977064456461201158e-02,-7.840713268080305720e-02
6.092879954593480862e-01,3.110229238376355170e+02,-2.887208046723242078e-02,-2.963631736195875693e-02
1.435029643964255808e+00,3.152098401022965959e+02,2.264236073173223757e-02,2.072940846648947330e-02
1.473598827077293172e-01,2.976705132185734897e+02,-8.182130045609288527e-02,-8.305077269150350217e-02
8.309823099114723721e-01,2.917536626969074405e+02,-1.163711809914982909e-02,-1.260363221039488384e-02
1.290135355028242392e+00,3.102888413007052577e+02,1.493616465023785145e-02,1.492921680989781237e-02
1.346103868709134455e+00,3.164521694594177461e+02,1.820996544768288192e-02,1.717798997469663358e-02
1.149225946792632319e-01,3.160523874259127979e+02,-9.503254172433614477e-02,-9.654278718511608015e-02
3.519399623537633914e+00,2.936357878075020835e+02,8.930397467642237075e-02,8.903948064129106610e-02
2.779641737379615396e+00,3.010371448909122591e+02,7.162897238226031971e-02,7.355287632505388973e-02
3.926651488016796865e-01,3.059465468480801178e+02,-4.832347231260180481e-02,-4.902582319499040886e-02
8.763767773672535011e-01,2.922723364949346205e+02,-8.792877509610852807e-03,-8.328623994161107880e-03
3.008595204248361021e+00,2.990285720060675771e+02,7.769275668051905948e-02,7.777270351174853102e-02
4.657463516406991744e+00,3.008199086528735506e+02,1.163999229044817840e-01,1.190579906186763626e-01
3.129196500570190498e-01,2.972434226074952903e+02,-5.585461724550386253e-02,-5.775287540516334250e-02
3.480680760974778298e+00,3.044674213297027450e+02,9.174783526774846210e-02,9.284321691496344453e-02
7.053371182804205608e-01,3.060250551164526769e+02,-2.100309686629787259e-02,-2.228448186209798509e-02
8.059738960634238225e+00,3.087594804355051679e+02,1.720569291627763175e-01,1.714645139087561942e-01
5.711247619328037928e+00,3.148837323609598116e+02,1.415975877260549631e-01,1.415009060726615531e-01
5.199756975704296069e-01,2.992277933990072256e+02,-3.519943714140673363e-02,-3.201335093960869238e-02
5.244028320534480647e-01,3.067384353250214986e+02,-3.567241467046165793e-02,-3.643541998074498189e-02
9.368535845276481089e-01,2.944819803989476554e+02,-5.141510570349348656e-03,-7.030394683597685976e-03
8.342372797235007909e+00,3.075069067492672730e+02,1.747071918993350348e-01,1.760045554996762518e-01
1.940711960476343978e-01,2.938072603606554480e+02,-7.193795466759815571e-02,-7.277719077592825769e-02
1.252571520572282715e+00,3.109790783111700421e+02,1.298559522889266432e-02,1.274264487520197255e-02
1.974338020180436581e+00,2.961706176361409462e+02,4.374219659101284685e-02,4.371815476806859002e-02
2.754927338964528349e+00,3.032563094211670318e+02,7.143353919880221503e-02,7.153052798438311322e-02
1.362164950814244990e-01,3.171848707817985087e+02,-8.980292513067505977e-02,-8.997306375903195430e-02
1.579903769431809435e+00,2.958504371607310190e+02,2.769353942448115474e-02,2.796129586045520768e-02
7.959431855202000472e-01,2.937771994345636699e+02,-1.399650300513725909e-02,-1.360914340290151486e-02
4.773465467070137636e-01,3.119829916748275878e+02,-4.064440304522494440e-02,-3.979048022700700654e-02
8.731150832029248576e+00,3.077207303161485470e+02,1.793011412176114261e-01,1.788739080817117744e-01
1.629514553790268050e-01,3.163081847026485320e+02,-8.352086868597424774e-02,-8.426959882932914814e-02
2.614469410666855342e+00,2.945489041513716870e+02,6.510426882126790771e-02,6.404071854260084962e-02
2.562836641749551281e-01,3.188452934612060403e+02,-6.775377411611491207e-02,-6.716106521594571166e-02
7.874166231621967604e+00,3.089525917615415551e+02,1.698843428829752145e-01,1.698380447377791092e-01
1.001449647882575622e+00,3.182777219501343211e+02,-1.342669546024208814e-03,-7.894649745963758540e-04
8.068172642353721447e-01,2.956363353358748896e+02,-1.335876345902383897e-02,-1.282056721720796835e-02
3.140532991271287599e-01,3.158486357453845699e+02,-5.917959313234334023e-02,-5.749371619898873548e-02
1.168311858007090587e+00,3.091244670104313172e+02,8.332502351189267215e-03,8.540007446756302592e-03
5.353747838716752305e+00,3.070989741992812583e+02,1.318934101467613695e-01,1.326457814634514343e-01
1.393627034326154757e-01,3.170466640597579726e+02,-8.900403550636566685e-02,-9.020662533266048111e-02
2.072301796577004307e+00,3.167603322777617336e+02,5.081866578600736928e-02,4.973836410981741923e-02
1.963852084017625454e-01,3.180025689016837873e+02,-7.741696396327292506e-02,-7.772870170907728027e-02
2.819297770987261864e-01,3.174952524825335445e+02,-6.378055764358335489e-02,-6.499727531939780700e-02
5.101583452064991420e+00,3.026648224224057344e+02,1.254746645297022400e-01,1.261642577474933746e-01
1.394900166333561953e-01,3.070696883488278672e+02,-8.617966210793093218e-02,-8.751271489620525423e-02
2.906308863577041102e+00,3.167831266464659734e+02,7.942341622146323332e-02,7.949179924019894594e-02
1.305287705799380860e-01,2.947942751229591067e+02,-8.478828675364737111e-02,-8.724638237514696637e-02
1.044928445856077692e+00,2.910670867930311374e+02,1.122137405981207901e-03,1.735768257586254790e-05
1.766102783466528159e+00,2.951584084491971112e+02,3.546006534254446396e-02,3.512103000627551930e-02
1.967873028324407525e-01,3.044597487444045214e+02,-7.406109887651282642e-02,-7.432013856337804647e-02
4.019936446178093981e+00,2.971750332301605795e+02,1.019274714935573672e-01,1.001358257501910876e-01
2.767079009897595587e-01,3.064866194190440751e+02,-6.228707821242281117e-02,-6.217840913333034375e-02
8.940565136758737985e-01,2.986475401269989334e+02,-7.845988082177743697e-03,-6.871124053474460258e-03
3.023865169447207402e-01,2.972418133843964370e+02,-5.714173528731344986e-02,-5.649349488207584813e-02
3.366447490849723057e+00,2.976844361222366615e+02,8.678571364065632010e-02,8.612713057621841639e-02
3.178942258664068099e-01,2.962741335800683942e+02,-5.507828755054577224e-02,-5.566558438871430786e-02
3.344761819191882646e-01,3.197557106441606152e+02,-5.731565355621094648e-02,-5.850195383791038928e-02
1.057678201134854973e-01,3.010937019798598726e+02,-9.307343757207681145e-02,-9.244364957746485645e-02
6.304856354458570067e+00,2.995255870155825733e+02,1.436416517229989198e-01,1.450833105607508833e-01
1.167330748897833365e-01,2.914492684120637023e+02,-8.718205941889331512e-02,-8.770801489439383758e-02
4.257678801991356954e-01,3.031713021769195393e+02,-4.448795651629830483e-02,-4.618577458324608226e-02
1.967951197925194462e+00,3.124187450193912241e+02,4.600390032750123481e-02,4.620390457010613294e-02
4.614997473746581536e-01,2.961514396818414525e+02,-4.006796853831078031e-02,-3.936019911420424872e-02
1.564631969558696767e+00,3.184538113798091103e+02,2.922213853059366095e-02,2.650001468086856868e-02
5.359567516081499283e-01,3.117158248978254846e+02,-3.520519944961822412e-02,-3.506684340998604543e-02
5.753104281635559758e+00,3.139798395353799947e+02,1.418854765210126878e-01,1.440498635006935424e-01
2.079497643637285009e-01,3.073164772905374775e+02,-7.283192773247813834e-02,-7.201128012304844339e-02
1.088481024455127399e-01,3.148782093511582616e+02,-9.641585570933024207e-02,-9.586539690840778505e-02
1.582705120141105759e-01,2.954737381567503007e+02,-7.896320688464786297e-02,-7.856108560732279200e-02
1.116822292201288924e+00,3.048492632477701818e+02,5.348606252489841208e-03,6.410505073784501448e-03
1.529457449871380437e+00,2.909213060966936837e+02,2.500853508045725038e-02,2.406736782665030300e-02
4.653777727080809612e+00,3.066777854348715096e+02,1.186692337803718911e-01,1.178238959779348977e-01
8.115139014329308509e+00,3.002685914630677644e+02,1.678341308788461328e-01,1.682417001877402618e-01
6.347589743762512837e-01,3.068305223919865057e+02,-2.645627968065274518e-02,-2.714160902514311385e-02
4.440075437653657531e+00,3.163908013624334785e+02,1.180886211789344969e-01,1.183473235991492900e-01
6.461591427458986958e-01,3.023194677923440281e+02,-2.519663075684016110e-02,-2.710919324047055337e-02
5.512061416126371460e-01,3.064993875793346092e+02,-3.330500482339707885e-02,-3.254705015968244880e-02
1.842419731651136483e-01,3.190684216935551945e+02,-7.995262846059905670e-02,-7.910565704839922496e-02
5.461434972584746639e+00,3.078631189362440068e+02,1.341100112778479680e-01,1.341536891799452180e-01
4.701262786541292038e-01,3.148622175866960902e+02,-4.171506360398111179e-02,-4.155064066283301744e-02
1.965088898756691238e+00,3.107671305756655329e+02,4.563578549900985937e-02,4.725643658471310321e-02
1.082258381327046548e+00,2.962845661949809823e+02,3.259655908671658074e-03,2.176561280789653715e-03
9.855418023377895409e+00,3.173644148568366177e+02,1.974236159937924895e-01,1.965104593375072706e-01
3.245398001943489152e-01,3.007047865329812453e+02,-5.509840225375789435e-02,-5.619220854767334461e-02
1.267643959226560479e+00,3.158157142841699851e+02,1.402491055255747875e-02,1.360018038130193264e-02
3.795460834139978257e+00,3.032752934222317549e+02,9.898325041800819235e-02,9.797210049699982271e-02
2.410804532454534355e-01,2.969244616681938282e+02,-6.528300656458119189e-02,-6.524595808739225289e-02
4.429427547601661352e+00,3.091514841675351022e+02,1.150778563914865021e-01,1.144271195854874162e-01
1.307192250802281741e+00,2.964480977620286239e+02,1.505126083964422254e-02,1.360211171998884985e-02
1.610787084694059457e-01,3.115127886304524623e+02,-8.264733547291397420e-02,-8.419751320908870629e-02
8.632041802358445537e+00,2.911481646947927402e+02,1.682932639321531587e-01,1.695049210390345840e-01
6.663511204668030041e-01,3.083315822272999753e+02,-2.411016215564544540e-02,-2.417904097359898849e-02
8.929196195388644508e-01,3.114785585149597864e+02,-8.210755740250118284e-03,-8.438093564584681766e-03
3.706163429253055419e+00,2.963565159173833763e+02,9.459358285657842869e-02,9.462015244198143660e-02
8.497175425733304976e+00,2.918594811036829242e+02,1.672539105368345269e-01,1.671715484209903846e-01
3.097968891998798546e-01,3.086522752754951284e+02,-5.837588042470204241e-02,-5.761976748911967761e-02
1.872108334140488439e-01,3.179293143569138920e+02,-7.910281807655275554e-02,-7.854055904835752222e-02
3.086468085068883038e+00,3.180258846858282595e+02,8.509505051913757168e-02,8.450534277278369533e-02
2.259826076793657990e+00,2.967778798407700265e+02,5.410634558278258621e-02,5.328281852556930598e-02
7.817017539270243454e-01,3.191482215118494992e+02,-1.614943619842226785e-02,-1.723615698698336210e-02
1.973393978008873617e+00,2.954157797962803897e+02,4.358985096859108177e-02,4.233871967237949618e-02
7.732144493889840042e+00,3.053568584232846774e+02,1.660865136754440530e-01,1.674886593155144043e-01
4.828608080029508365e+00,2.948680219022144797e+02,1.172252737195400157e-01,1.163087344848755950e-01
1.369113417626470541e+00,3.135306217692703399e+02,1.920550847837253911e-02,1.718646268483089296e-02
6.565284305898281048e+00,3.177484519890139154e+02,1.566753243680795160e-01,1.558318399062219861e-01
6.696115616138160753e+00,2.997527941593428977e+02,1.493810511279080322e-01,1.485926894335963533e-01
3.485870474646527661e+00,3.187128198343889380e+02,9.632891008471022865e-02,9.665876169887002711e-02
1.726322421282102393e-01,3.099053749983143007e+02,-7.988751552616193963e-02,-8.077349811194732554e-02
1.328672178814390037e+00,3.123438313587042785e+02,1.705566896868077748e-02,1.759042203571744775e-02
1.638829516143577969e+00,3.134979360428066570e+02,3.215582867878682971e-02,3.254435565338838210e-02
5.736798217294020397e+00,3.185931359717326359e+02,1.437563458213118039e-01,1.450231753393467493e-01
1.077605498869974809e+00,3.099570250409868777e+02,3.198484803441417265e-03,5.365477882514941774e-03
1.679498234193096406e+00,3.102059663322505685e+02,3.360848060476636506e-02,3.645738472989729084e-02
2.693567029173649541e+00,2.978369110132703668e+02,6.827344736870383235e-02,6.962428201158660235e-02
1.471440100033584719e-01,3.175094342266565945e+02,-8.731070309487129477e-02,-8.847040341614792469e-02
1.296241398196547323e-01,3.130284077908677318e+02,-9.024819072695383637e-02,-9.065239011995536444e-02
1.150259034007023590e-01,3.182826964539703454e+02,-9.567290585677813708e-02,-9.542525971376683569e-02
1.635576744349402367e-01,3.090415999924204584e+02,-8.148292236920920417e-02,-7.941479486521288433e-02
3.243159384602794515e-01,2.969452835295411433e+02,-5.444115433371193857e-02,-5.376453400111476377e-02
1.249607381789835103e-01,3.092033107316743781e+02,-9.032068487700976867e-02,-8.911731247240697873e-02
1.559167187750023720e+00,3.066270174428597670e+02,2.782089960070530110e-02,2.764694771909349813e-02
1.395013365498033009e+00,2.953879212592925683e+02,1.923701505771403114e-02,1.982729955402469726e-02
8.139222461989669144e-01,2.992391143038748851e+02,-1.303630146451043026e-02,-1.231810920854019969e-02
1.042074352734741888e-01,3.191783458392501984e+02,-9.913233725093474613e-02,-9.958864574639783585e-02
1.092359329774862609e+00,3.195719179738483717e+02,4.221702676215619010e-03,4.999030639869966701e-03
1.789522842608153030e-01,3.060897442752250868e+02,-7.769719222700348371e-02,-7.662638163327721574e-02
1.023791121842510948e-01,3.013503392711795641e+02,-9.413835360822082887e-02,-9.429671934297664815e-02
3.912503875744548054e+00,3.115925488919443183e+02,1.045622024100397590e-01,1.055803489441585891e-01
6.626832948842197091e+00,2.910864103217628553e+02,1.439795961560375592e-01,1.456275508663576745e-01
1.395211974033552516e-01,3.179673165296137540e+02,-8.922392576459688140e-02,-8.915762582612006548e-02
2.079678965055740125e+00,3.031981044475322165e+02,4.882276047096900662e-02,4.882308264874572756e-02
1.278126348892610342e-01,2.923824914440229463e+02,-8.473404317615346182e-02,-8.504366047117990768e-02
1.460082890732148586e+00,3.021666323061512003e+02,2.282352188067499760e-02,2.220421242364902653e-02
1.769388749181259435e+00,3.126051141532880138e+02,3.781212997187784891e-02,3.796828111852351695e-02
1.491090623876990984e+00,2.906213434829481912e+02,2.328217297779369005e-02,2.287034612596652514e-02
