t,phi,omega,theta,domega_dt,domega_dt_noisy
2.496499299859971988e+00,1.539125674642654262e+00,-1.737065403936940700e-01,4.714032612431205416e-01,-1.111447617977755797e+01,-1.128353744927842861e+01
2.500500100020004002e+00,1.538341756396127025e+00,-2.181745669772937601e-01,4.799096496426587533e-01,-1.111503927254777935e+01,-1.101986578502077663e+01
2.504500900180036016e+00,1.537379926762998839e+00,-2.626442288869105801e-01,4.883412874581196106e-01,-1.111529207971412525e+01,-1.118003644256415896e+01
2.508501700340068030e+00,1.536240181740088584e+00,-3.071142664396715460e-01,4.966973525068639206e-01,-1.111522580818719064e+01,-1.056939240038633088e+01
2.512502500500100044e+00,1.534922522539598155e+00,-3.515833810081522293e-01,5.049770291086164153e-01,-1.111483042987797276e+01,-1.074634090875434111e+01
2.516503300660132059e+00,1.533426955441039574e+00,-3.960502351448996761e-01,5.131795081392945823e-01,-1.111409468843419823e+01,-1.115699948833546351e+01
2.520504100820164073e+00,1.531753491845113668e+00,-4.405134503109355837e-01,5.213039870893748651e-01,-1.111300610717737491e+01,-1.117883235800997355e+01
2.524504900980196087e+00,1.529902149230745634e+00,-4.849715869364824572e-01,5.293496699260811234e-01,-1.111155100294999798e+01,-1.077351569228671302e+01
2.528505701140228101e+00,1.527872951178832039e+00,-5.294231439173430198e-01,5.373157670896374638e-01,-1.110971449539622924e+01,-1.148638645165722671e+01
2.532506501300260116e+00,1.525665927372240160e+00,-5.738665586148994358e-01,5.452014954932682400e-01,-1.110748051657531832e+01,-1.119779072843634005e+01
2.536507301460292130e+00,1.523281113595807756e+00,-6.183002068561143094e-01,5.530060785231980525e-01,-1.110483182104865563e+01,-1.091468043084958062e+01
2.540508101620324144e+00,1.520718551993393675e+00,-6.627223991352442223e-01,5.607287460435786963e-01,-1.110174999785724914e+01,-1.128416951204104102e+01
2.544508901780356158e+00,1.517978292379480010e+00,-7.071313575725595157e-01,5.683687344823875609e-01,-1.109821549054528766e+01,-1.119358148516398543e+01
2.548509701940388172e+00,1.515060390466209217e+00,-7.515252401612786404e-01,5.759252868374818979e-01,-1.109420760061988886e+01,-1.116443583383882654e+01
2.552510502100420187e+00,1.511964910122817640e+00,-7.959021135151248538e-01,5.833976526252299122e-01,-1.108970451086914721e+01,-1.095754281156783527e+01
2.556511302260452201e+00,1.508691923788189948e+00,-8.402599472980520900e-01,5.907850878800590122e-01,-1.108468330198311769e+01,-1.105717792501849139e+01
2.560512102420484215e+00,1.505241512470858023e+00,-8.845966142242454033e-01,5.980868551544556988e-01,-1.107911996775575503e+01,-1.099870248569812858e+01
2.564512902580516229e+00,1.501613765749001184e+00,-9.289098900581210794e-01,6.053022235189652323e-01,-1.107298943089251964e+01,-1.095393268585585211e+01
2.568513702740548243e+00,1.497808781770446629e+00,-9.731974536143261911e-01,6.124304685621920763e-01,-1.106626555943543266e+01,-1.106027791380000558e+01
2.572514502900580258e+00,1.493826667335085734e+00,-1.017456886038690556e+00,6.194708723967352615e-01,-1.105892118418815606e+01,-1.083680794453842111e+01
2.576515303060612272e+00,1.489667540881606023e+00,-1.061685642727588474e+00,6.264227239078929976e-01,-1.105092813114637984e+01,-1.119671990536750705e+01
2.580516103220644286e+00,1.485331529515625526e+00,-1.105881075743577746e+00,6.332853185929959716e-01,-1.104225722938395471e+01,-1.132948152850928203e+01
2.584516903380676300e+00,1.480818771045189886e+00,-1.150040420934777874e+00,6.400579586201504689e-01,-1.103287833808964713e+01,-1.138825269905213666e+01
2.588517703540708315e+00,1.476129415783253407e+00,-1.194160783182577124e+00,6.467399529411927972e-01,-1.102276037629624739e+01,-1.134696233208873828e+01
2.592518503700740329e+00,1.471263626547679060e+00,-1.238239136401632523e+00,6.533306172916897303e-01,-1.101187134596173500e+01,-1.112197449187124931e+01
2.596519303860772343e+00,1.466221578661238478e+00,-1.282272323539870085e+00,6.598292741909385084e-01,-1.100017835587256521e+01,-1.079416897722130209e+01
2.600520104020804357e+00,1.461003459951611738e+00,-1.326257056578483695e+00,6.662352529419666158e-01,-1.098764764638379177e+01,-1.095281429490939651e+01
2.604520904180836371e+00,1.455609470751387802e+00,-1.370189916531936447e+00,6.725478896315320032e-01,-1.097424461501106308e+01,-1.109395393691813503e+01
2.608521704340868386e+00,1.450039824032735680e+00,-1.414067352760844498e+00,6.787665271463680927e-01,-1.095993384343263344e+01,-1.117390496203576689e+01
2.612522504500900400e+00,1.444294750276925887e+00,-1.457885655968591099e+00,6.848905157677479538e-01,-1.094467914615174031e+01,-1.105045627641785622e+01
2.616523304660932414e+00,1.438374492674407090e+00,-1.501640978864172693e+00,6.909192125880134761e-01,-1.092844358311636199e+01,-1.100917686019564989e+01
2.620524104820963984e+00,1.432279309601941275e+00,-1.545329328548413317e+00,6.968519817692160334e-01,-1.091118949750436151e+01,-1.102420937568419745e+01
2.624524904980995998e+00,1.426009477333907149e+00,-1.588946553689998042e+00,7.026881948644662090e-01,-1.089287855909063474e+01,-1.117938742323918255e+01
2.628525705141028013e+00,1.419565290042304362e+00,-1.632488344525443447e+00,7.084272308179294653e-01,-1.087347179854597456e+01,-1.096863336277042933e+01
2.632526505301060027e+00,1.412947059796751059e+00,-1.675950232859116484e+00,7.140684759648291413e-01,-1.085292964282660400e+01,-1.064950241615078852e+01
2.636527305461092041e+00,1.406155116564483887e+00,-1.719327592063230714e+00,7.196113240314457871e-01,-1.083121195166519435e+01,-1.126613373998428891e+01
2.640528105621124055e+00,1.399189808210358432e+00,-1.762615637077844966e+00,7.250551761351169411e-01,-1.080827805517343876e+01,-1.085639978966231389e+01
2.644528905781156070e+00,1.392051500496849226e+00,-1.805809424410864672e+00,7.303994407842371306e-01,-1.078408679256539671e+01,-1.120835646353190107e+01
2.648529705941188084e+00,1.384740578844796621e+00,-1.848903848240150305e+00,7.356435341768092773e-01,-1.075859655850077345e+01,-1.072198703638519390e+01
2.652530506101220098e+00,1.377257453867301473e+00,-1.891893622545724796e+00,7.407868810540280124e-01,-1.073176536898493794e+01,-1.088126324716659887e+01
2.656531306261252112e+00,1.369602552521849814e+00,-1.934773299083721643e+00,7.458289131424240548e-01,-1.070355087391893179e+01,-1.112068840753746457e+01
2.660532106421284126e+00,1.361776325303343027e+00,-1.977537258764960448e+00,7.507690704578199314e-01,-1.067391042463043505e+01,-1.065376998664375030e+01
2.664532906581316141e+00,1.353779247179781597e+00,-2.020179709988895844e+00,7.556068014692149948e-01,-1.064280112505711529e+01,-1.027932005434663765e+01
2.668533706741348155e+00,1.345611817592266668e+00,-2.062694688643616825e+00,7.603415630987849783e-01,-1.061017988108893917e+01,-1.058840157441850671e+01
2.672534506901380169e+00,1.337274560454999373e+00,-2.105076058105845860e+00,7.649728207218823295e-01,-1.057600345120344620e+01,-1.034364515444697652e+01
2.676535307061412183e+00,1.328768024155280836e+00,-2.147317509240941114e+00,7.695000481670358772e-01,-1.054022849838563403e+01,-1.055452937881941544e+01
2.680536107221444198e+00,1.320092781553512618e+00,-2.189412560402894226e+00,7.739227277159514973e-01,-1.050281164332193917e+01,-1.093432980895435769e+01
2.684536907381476212e+00,1.311249429983195602e+00,-2.231354557434331642e+00,7.782403501035110027e-01,-1.046370951885497469e+01,-1.036561282073017232e+01
2.688537707541508226e+00,1.302238592252711102e+00,-2.273136675042175980e+00,7.824524147549261066e-01,-1.042287882831408474e+01,-1.050653468967652771e+01
2.692538507701540240e+00,1.293060925175584464e+00,-2.314751919513130751e+00,7.865584315963123352e-01,-1.038027643143403012e+01,-1.067269341696860607e+01
2.696539307861572254e+00,1.283717108720353384e+00,-2.356193105299611013e+00,7.905579182623692081e-01,-1.033585938181042430e+01,-1.017889204702580130e+01
2.700540108021604269e+00,1.274207852186086454e+00,-2.397452878164073820e+00,7.944504018718311356e-01,-1.028958499525432480e+01,-1.023221348216355864e+01
2.704540908181636283e+00,1.264533896462564977e+00,-2.438523719906176446e+00,7.982354195985529310e-01,-1.024141091849949881e+01,-1.034649284664313384e+01
2.708541708341668297e+00,1.254696014030282969e+00,-2.479397948362773274e+00,8.019125186715093667e-01,-1.019129519437621845e+01,-1.001768130929579925e+01
2.712542508501700311e+00,1.244695008960447602e+00,-2.520067717407920682e+00,8.054812563747950627e-01,-1.013919632819466443e+01,-1.031361072175327109e+01
2.716543308661732326e+00,1.234531716914978761e+00,-2.560525016952871269e+00,8.089412000476248199e-01,-1.008507335528969229e+01,-9.956386887541672337e+00
2.720544108821764340e+00,1.224207005146509042e+00,-2.600761672946078740e+00,8.122919270843332873e-01,-1.002888590967437921e+01,-1.021697800352303886e+01
2.724544908981796354e+00,1.213721772498383755e+00,-2.640769347373194798e+00,8.155330249343754057e-01,-9.970594293745140391e+00,-9.863803341403924563e+00
2.728545709141828368e+00,1.203076949404661589e+00,-2.680539538257071364e+00,8.186640911023258527e-01,-9.910159548976702482e+00,-1.013030913788656662e+01
2.732546509301860382e+00,1.192273500109986673e+00,-2.720063595767675313e+00,8.216847339408634987e-01,-9.847543526810868642e+00,-9.549705886206647065e+00
2.736547309461892397e+00,1.181312430452851059e+00,-2.759332749428834219e+00,8.245945747052243480e-01,-9.782708979483851763e+00,-9.731847479480670415e+00
2.740548109621924411e+00,1.170194776266525905e+00,-2.798338012330662927e+00,8.273932430979972219e-01,-9.715619647685072025e+00,-9.429044624486449422e+00
2.744548909781956425e+00,1.158921610435352356e+00,-2.837070267442567406e+00,8.300803806416883202e-01,-9.646240310281418928e+00,-9.810729505785388938e+00
2.748549709941988439e+00,1.147494043946931441e+00,-2.875520277221991883e+00,8.326556411028771532e-01,-9.574536859401444389e+00,-9.669757333994949633e+00
2.752550510102020453e+00,1.135913225892123624e+00,-2.913678683614418397e+00,8.351186904922160981e-01,-9.500476377845458842e+00,-9.332543418142499547e+00
2.756551310262052468e+00,1.124180343465048137e+00,-2.951536008053365467e+00,8.374692070644308428e-01,-9.424027217001802015e+00,-9.972770646663667193e+00
2.760552110422084482e+00,1.112296621963084764e+00,-2.989082651460389428e+00,8.397068813183202751e-01,-9.345159075157129180e+00,-9.558517246086580599e+00
2.764552910582116496e+00,1.100263324786871832e+00,-3.026308894245083092e+00,8.418314159967562604e-01,-9.263843076082814321e+00,-9.057207685626480043e+00
2.768553710742148510e+00,1.088081753440307775e+00,-3.063204896305077529e+00,8.438425260866839750e-01,-9.180051847773917473e+00,-9.087029982995042943e+00
2.772554510902180525e+00,1.075753247530550016e+00,-3.099760697026041179e+00,8.457399388191216838e-01,-9.093759601211493404e+00,-8.898005732727931161e+00
2.776555311062212539e+00,1.063279184768016083e+00,-3.135966215281679403e+00,8.475233936691608516e-01,-9.004942209013471199e+00,-9.066894386430416120e+00
2.780556111222244553e+00,1.050660984269454534e+00,-3.171811293497470707e+00,8.491926438388711640e-01,-8.913577269535045033e+00,-8.800777393214421096e+00
2.784556911382276567e+00,1.037900111919897395e+00,-3.207285726004536208e+00,8.507474577187259523e-01,-8.819644195580909951e+00,-8.965813049624275166e+00
2.788557711542308581e+00,1.024998071582173598e+00,-3.242379165364671412e+00,8.521876155006846698e-01,-8.723124313988293466e+00,-8.997516387512773051e+00
2.792558511702340596e+00,1.011956408739111968e+00,-3.277081216527542917e+00,8.535129118344038091e-01,-8.624000891999614282e+00,-8.962959886742938309e+00
2.796559311862372610e+00,9.987767106675080608e-01,-3.311381439828582796e+00,8.547231559204091500e-01,-8.522259211652041699e+00,-8.632601125858126778e+00
2.800560112022404624e+00,9.854606064381246089e-01,-3.345269350988984591e+00,8.558181715100960929e-01,-8.417886644475448321e+00,-8.527674928960347955e+00
2.804560912182436638e+00,9.720097669156909648e-01,-3.378734421115707764e+00,8.567977969057292142e-01,-8.310872725055382659e+00,-8.436748204574724852e+00
2.808561712342468653e+00,9.584259047589033242e-01,-3.411766076701475026e+00,8.576618849604423778e-01,-8.201209223283303373e+00,-8.910970217482891087e+00
2.812562512502500667e+00,9.447107744204249480e-01,-3.444353699624772780e+00,8.584103030782389565e-01,-8.088890215112432003e+00,-8.488610935119741185e+00
2.816563312662532681e+00,9.308661721746855910e-01,-3.476486630166794711e+00,8.590429332812159480e-01,-7.973912149331705557e+00,-8.080438647170396393e+00
2.820564112822564695e+00,9.168939379636060760e-01,-3.508154246114874031e+00,8.595596741431079657e-01,-7.856273861813590997e+00,-7.798870536294081113e+00
2.824564912982596709e+00,9.027959562172718222e-01,-3.539345890968816910e+00,8.599604394472590840e-01,-7.735976705526807606e+00,-7.851735230536216470e+00
2.828565713142628724e+00,8.885741534226291316e-01,-3.570050915173669903e+00,8.602451587150655721e-01,-7.613024562298605247e+00,-7.788404002368745971e+00
2.832566513302660738e+00,8.742304979809408794e-01,-3.600258712170626652e+00,8.604137779403046027e-01,-7.487423870177495111e+00,-7.949118536807822544e+00
2.836567313462692752e+00,8.597670002077869578e-01,-3.629958718397029216e+00,8.604662595891342525e-01,-7.359183678807366569e+00,-6.954883871012180308e+00
2.840568113622724766e+00,8.451857123330643873e-01,-3.659140413286366744e+00,8.604025826000932797e-01,-7.228315702071965276e+00,-7.448537957965350564e+00
2.844568913782756781e+00,8.304887285009864284e-01,-3.687793319268275027e+00,8.602227423841012355e-01,-7.094834367818140031e+00,-6.758155040278321479e+00
2.848569713942788351e+00,8.156781847700853572e-01,-3.715907001768536055e+00,8.599267508244586855e-01,-6.958756864466635328e+00,-6.646619681067925889e+00
2.852570514102820365e+00,8.007562582186767974e-01,-3.743471105055970138e+00,8.595146368964223793e-01,-6.820103145618627849e+00,-6.765317332438441689e+00
2.856571314262852379e+00,7.857251683511837781e-01,-3.770475378694432056e+00,8.589864474665116489e-01,-6.678895956477686191e+00,-6.793417837490221878e+00
2.860572114422884393e+00,7.705871776342958501e-01,-3.796909625184948123e+00,8.583422463040386585e-01,-6.535160919807438518e+00,-6.508717813570985555e+00
2.864572914582916408e+00,7.553445875112119179e-01,-3.822763781856727494e+00,8.575821151981074530e-01,-6.388926461978842397e+00,-6.619534856786713384e+00
2.868573714742948422e+00,7.399997383171852405e-01,-3.848027923134446748e+00,8.567061539924124558e-01,-6.240223834536365644e+00,-6.188077809196767198e+00
2.872574514902980436e+00,7.245550092795224328e-01,-3.872692260538249887e+00,8.557144805852378022e-01,-6.089087134403797563e+00,-6.088496704833879392e+00
2.876575315063012450e+00,7.090128185175845754e-01,-3.896747142683747889e+00,8.546072309294576730e-01,-5.935553319924876448e+00,-5.829159666335224088e+00
2.880576115223044464e+00,6.933756230427861045e-01,-3.920183055282019158e+00,8.533845590325360719e-01,-5.779662222588566323e+00,-5.589574852859810150e+00
2.884576915383076479e+00,6.776459183801275543e-01,-3.942990627818605986e+00,8.520466370435185732e-01,-5.621456544790797594e+00,-5.274888847308228712e+00
2.888577715543108493e+00,6.618262356449743367e-01,-3.965160705246686845e+00,8.505936563976314035e-01,-5.460981769751032999e+00,-5.538644936654363526e+00
2.892578515703140507e+00,6.459191457659787527e-01,-3.986684287185755515e+00,8.490258272123061278e-01,-5.298286251091936627e+00,-5.089608567540079953e+00
2.896579315863172521e+00,6.299272540875280324e-01,-4.007552581139788295e+00,8.473433785864556977e-01,-5.133421106762570574e+00,-5.291755022888350979e+00
2.900580116023204535e+00,6.138531990126949722e-01,-4.027757021785749458e+00,8.455465588059398740e-01,-4.966440172892582439e+00,-5.145353162396834712e+00
2.904580916183236550e+00,5.976996520032386018e-01,-4.047289270973592146e+00,8.436356353435655597e-01,-4.797399982495044846e+00,-4.921011269558920098e+00
2.908581716343268564e+00,5.814693175796039615e-01,-4.066141217726257473e+00,8.416108948590863559e-01,-4.626359739366739277e+00,-4.822752870524671387e+00
2.912582516503300578e+00,5.651649333209222137e-01,-4.084304978239676309e+00,8.394726431992031168e-01,-4.453381287124042132e+00,-4.257328423457110489e+00
2.916583316663332592e+00,5.487892683368718050e-01,-4.101772912462871901e+00,8.372212055630569028e-01,-4.278529042854682274e+00,-4.093880815162337150e+00
2.920584116823364607e+00,5.323451209225875669e-01,-4.118537664390164110e+00,8.348569271987404949e-01,-4.101869894411601436e+00,-3.847407545003723506e+00
2.924584916983396621e+00,5.158353210553312529e-01,-4.134592128894622576e+00,8.323801730018637324e-01,-3.923473208194059758e+00,-3.928533274046883683e+00
