t,v,q_eff,p_pol,dv_dt,dv_dt_noisy
4.668933786757350823e+00,9.961483129766768307e-01,3.345628203707289861e-01,3.901428481666930903e-01,3.253848666532666023e-03,1.610896153201834755e-02
4.671934386877374834e+00,9.961580502212470378e-01,3.345592255168544638e-01,3.901705328453159427e-01,3.236421100410072360e-03,1.621376783821504297e-02
4.674934986997398845e+00,9.961677352877055247e-01,3.345556419237898371e-01,3.901981392564275453e-01,3.219066666401981802e-03,-2.103365269173981117e-03
4.677935587117422855e+00,9.961773683955704728e-01,3.345520695673951939e-01,3.902256676094985055e-01,3.201785090815256751e-03,1.357583114951493169e-02
4.680936187237446866e+00,9.961869497635077453e-01,3.345485084235274575e-01,3.902531181134613614e-01,3.184576100943581345e-03,1.786688781689804717e-02
4.683936787357470877e+00,9.961964796093307761e-01,3.345449584680403321e-01,3.902804909767105257e-01,3.167439425066823078e-03,-2.220915609986984923e-03
4.686937387477494887e+00,9.962059581500006811e-01,3.345414196767841353e-01,3.903077864071021752e-01,3.150374792451254846e-03,-1.063721869978327683e-02
4.689937987597518898e+00,9.962153856016260356e-01,3.345378920256058541e-01,3.903350046119542505e-01,3.133381933349832504e-03,-4.619833287502561961e-04
4.692938587717542909e+00,9.962247621794630970e-01,3.345343754903492561e-01,3.903621457980467335e-01,3.116460579002389153e-03,3.104353122312584340e-02
4.695939187837566919e+00,9.962340880979159152e-01,3.345308700468547780e-01,3.903892101716212593e-01,3.099610461634996761e-03,5.462214989637975693e-03
4.698939787957590930e+00,9.962433635705358892e-01,3.345273756709596369e-01,3.904161979383814485e-01,3.082831314460743322e-03,-9.059263202983921029e-03
4.701940388077614941e+00,9.962525888100224325e-01,3.345238923384976082e-01,3.904431093034926303e-01,3.066122871679205497e-03,5.366501476092226490e-04
4.704940988197638951e+00,9.962617640282220854e-01,3.345204200252993032e-01,3.904699444715820644e-01,3.049484868476878829e-03,-6.891037277489665824e-03
4.707941588317662962e+00,9.962708894364168399e-01,3.345169587072068240e-01,3.904967036468781627e-01,3.032917040704102840e-03,-9.598889174628460336e-04
4.710942188437686973e+00,9.962799652538967266e-01,3.345135083604156012e-01,3.905233870374521521e-01,3.016419115219409752e-03,3.967860300787756818e-03
4.713942788557710983e+00,9.962889916925957712e-01,3.345100689605094435e-01,3.905499948479109196e-01,2.999990827140433525e-03,-2.261597922227822147e-02
4.716943388677734994e+00,9.962979689587460053e-01,3.345066404827865547e-01,3.905765272799991972e-01,2.983631918019619134e-03,6.587639732813467194e-03
4.719943988797759005e+00,9.963068972579202098e-01,3.345032229025675652e-01,3.906029845350051932e-01,2.967342130181072068e-03,1.711403850049537934e-02
4.722944588917783015e+00,9.963157767950318044e-01,3.344998161951948101e-01,3.906293668137608144e-01,2.951121206721585288e-03,9.774331532565569587e-04
4.725945189037807026e+00,9.963246077743346252e-01,3.344964203360329402e-01,3.906556743166417212e-01,2.934968891509681654e-03,-8.919803375399956366e-04
4.728945789157831037e+00,9.963333903994235907e-01,3.344930353004685331e-01,3.906819072435670503e-01,2.918884929186085775e-03,1.385478938833440560e-02
4.731946389277855047e+00,9.963421248732339253e-01,3.344896610639103152e-01,3.907080657939998036e-01,2.902869065163293794e-03,-9.763517195431448137e-03
4.734946989397879058e+00,9.963508113980414915e-01,3.344862976017890510e-01,3.907341501669465145e-01,2.886921045626753002e-03,-9.571980765458983423e-03
4.737947589517903069e+00,9.963594501754627908e-01,3.344829448895574320e-01,3.907601605609574147e-01,2.871040617534070805e-03,-1.103432000943118003e-02
4.740948189637927079e+00,9.963680414064552959e-01,3.344796029026904649e-01,3.907860971741263234e-01,2.855227528614542876e-03,1.281447959957964259e-03
4.743948789757951090e+00,9.963765852913165633e-01,3.344762716166849725e-01,3.908119602040909246e-01,2.839481527370582570e-03,6.779751303542592630e-03
4.746949389877975101e+00,9.963850820296852318e-01,3.344729510070599265e-01,3.908377498480322676e-01,2.823802363076416411e-03,1.918072922477719478e-03
4.749949989997999111e+00,9.963935318205403568e-01,3.344696410493565031e-01,3.908634663026753220e-01,2.808189785779000025e-03,8.305952018759941644e-03
4.752950590118023122e+00,9.964019348622017436e-01,3.344663417191376942e-01,3.908891097642885337e-01,2.792643546297768342e-03,1.110011554592229416e-02
4.755951190238047133e+00,9.964102913523297245e-01,3.344630529919886963e-01,3.909146804286841026e-01,2.777163396224455183e-03,7.743016068939624109e-03
4.758951790358071143e+00,9.964186014879253817e-01,3.344597748435167439e-01,3.909401784912179267e-01,2.761749087923676127e-03,-5.324788977488944391e-03
4.761952390478095154e+00,9.964268654653303248e-01,3.344565072493511093e-01,3.909656041467894916e-01,2.746400374532290134e-03,6.552348316898317857e-05
4.764952990598119165e+00,9.964350834802269130e-01,3.344532501851432138e-01,3.909909575898418699e-01,2.731117009959968533e-03,1.521358896206424609e-02
4.767953590718143175e+00,9.964432557276380331e-01,3.344500036265663501e-01,3.910162390143619993e-01,2.715898748889056247e-03,-7.750967183347220318e-03
4.770954190838167186e+00,9.964513824019273214e-01,3.344467675493160708e-01,3.910414486138802936e-01,2.700745346774544031e-03,1.665083019151418660e-04
4.773954790958191197e+00,9.964594636967989416e-01,3.344435419291099110e-01,3.910665865814708653e-01,2.685656559843999092e-03,-1.487081576804339875e-03
4.776955391078215207e+00,9.964674998052978072e-01,3.344403267416873882e-01,3.910916531097515247e-01,2.670632145098231214e-03,8.697455554883565948e-04
4.779955991198239218e+00,9.964754909198093591e-01,3.344371219628102798e-01,3.911166483908837810e-01,2.655671860310362953e-03,-8.101013057008799381e-03
4.782956591318263229e+00,9.964834372320597877e-01,3.344339275682621793e-01,3.911415726165727302e-01,2.640775464026662300e-03,-1.085255956184644557e-02
4.785957191438287239e+00,9.964913389331157001e-01,3.344307435338489398e-01,3.911664259780671116e-01,2.625942715566126351e-03,2.818558251306102491e-02
4.788957791558311250e+00,9.964991962133846748e-01,3.344275698353983417e-01,3.911912086661593624e-01,2.611173375020897636e-03,1.207018422589757611e-02
4.791958391678335261e+00,9.965070092626145959e-01,3.344244064487602586e-01,3.912159208711856184e-01,2.596467203255833911e-03,-4.529705146517906504e-03
4.794958991798359271e+00,9.965147782698942081e-01,3.344212533498067685e-01,3.912405627830256583e-01,2.581823961908868981e-03,1.992174197493984476e-03
4.797959591918383282e+00,9.965225034236528945e-01,3.344181105144317656e-01,3.912651345911027922e-01,2.567243413391040452e-03,9.334328566323987081e-03
4.800960192038407293e+00,9.965301849116604549e-01,3.344149779185513482e-01,3.912896364843841401e-01,2.552725320886378713e-03,-8.838844679304653541e-04
4.803960792158431303e+00,9.965378229210275496e-01,3.344118555381037083e-01,3.913140686513804645e-01,2.538269448352031832e-03,8.703505107883964184e-03
4.806961392278455314e+00,9.965454176382054774e-01,3.344087433490490202e-01,3.913384312801461151e-01,2.523875560518140659e-03,-3.628971372583312226e-03
4.809961992398479325e+00,9.965529692489859537e-01,3.344056413273694961e-01,3.913627245582791403e-01,2.509543422888338426e-03,-1.075748075309079354e-03
4.812962592518503335e+00,9.965604779385016654e-01,3.344025494490695527e-01,3.913869486729212865e-01,2.495272801739112367e-03,1.647585243325121792e-03
4.815963192638527346e+00,9.965679438912254939e-01,3.343994676901754781e-01,3.914111038107579432e-01,2.481063464120622508e-03,-2.093891643450256253e-03
4.818963792758551357e+00,9.965753672909714034e-01,3.343963960267357094e-01,3.914351901580180315e-01,2.466915177855605323e-03,-2.206130972838616158e-02
4.821964392878575367e+00,9.965827483208936632e-01,3.343933344348208325e-01,3.914592079004743375e-01,2.452827711541163969e-03,2.664348551839357173e-03
4.824964992998599378e+00,9.965900871634874036e-01,3.343902828905233604e-01,3.914831572234431789e-01,2.438800834546464569e-03,5.055020991829669089e-03
4.827965593118623389e+00,9.965973840005882822e-01,3.343872413699578994e-01,3.915070383117845720e-01,2.424834317015109320e-03,7.186799001964662599e-03
4.830966193238647399e+00,9.966046390133727062e-01,3.343842098492611492e-01,3.915308513499021759e-01,2.410927929863304620e-03,-7.528922153120209612e-03
4.833966793358671410e+00,9.966118523823574993e-01,3.343811883045918476e-01,3.915545965217433477e-01,2.397081444781193338e-03,5.839555100741630929e-03
4.836967393478695421e+00,9.966190242874003458e-01,3.343781767121308257e-01,3.915782740107989768e-01,2.383294634232507869e-03,4.540300503134731512e-03
4.839967993598719431e+00,9.966261549076993465e-01,3.343751750480808971e-01,3.916018840001038170e-01,2.369567271454153801e-03,-1.531861144261169316e-02
4.842968593718743442e+00,9.966332444217935738e-01,3.343721832886670242e-01,3.916254266722360988e-01,2.355899130456293178e-03,-1.966345392413628226e-02
4.845969193838767453e+00,9.966402930075622946e-01,3.343692014101362076e-01,3.916489022093178063e-01,2.342289986023399218e-03,7.106995832382867993e-03
4.848969793958791463e+00,9.966473008422258584e-01,3.343662293887574855e-01,3.916723107930146219e-01,2.328739613712826895e-03,-7.213113747976319934e-03
4.851970394078815474e+00,9.966542681023449202e-01,3.343632672008218787e-01,3.916956526045357045e-01,2.315247789856075822e-03,1.233731106828802639e-02
4.854970994198839485e+00,9.966611949638208845e-01,3.343603148226427235e-01,3.917189278246341333e-01,2.301814291558179626e-03,2.370552725486684692e-02
4.857971594318863495e+00,9.966680816018959055e-01,3.343573722305550611e-01,3.917421366336064081e-01,2.288438896697581049e-03,-3.538830162962981404e-03
4.860972194438887506e+00,9.966749281911526648e-01,3.343544394009163589e-01,3.917652792112927829e-01,2.275121383926451135e-03,-4.618826180179959849e-03
4.863972794558911517e+00,9.966817349055143715e-01,3.343515163101057897e-01,3.917883557370772651e-01,2.261861532671383124e-03,2.144900281828817593e-03
4.866973394678935527e+00,9.966885019182449845e-01,3.343486029345249522e-01,3.918113663898873389e-01,2.248659123132226711e-03,8.996125891985954498e-03
4.869973994798959538e+00,9.966952294019492120e-01,3.343456992505971503e-01,3.918343113481943529e-01,2.235513936282212955e-03,-9.122478199815769670e-03
4.872974594918983549e+00,9.967019175285722898e-01,3.343428052347680035e-01,3.918571907900131324e-01,2.222425753868911835e-03,1.467714237995354151e-02
4.875975195039007559e+00,9.967085664694000924e-01,3.343399208635050579e-01,3.918800048929022006e-01,2.209394358414218384e-03,1.212161013454333448e-02
4.878975795159031570e+00,9.967151763950590215e-01,3.343370461132980642e-01,3.919027538339638350e-01,2.196419533212937147e-03,8.807484316630085838e-03
4.881976395279055581e+00,9.967217474755163398e-01,3.343341809606585890e-01,3.919254377898439001e-01,2.183501062334433640e-03,-3.214908739902271224e-03
4.884976995399079591e+00,9.967282798800797261e-01,3.343313253821205144e-01,3.919480569367319034e-01,2.170638730621940460e-03,1.133365968906220253e-02
4.887977595519103602e+00,9.967347737773977201e-01,3.343284793542396494e-01,3.919706114503611061e-01,2.157832323692293608e-03,1.072996092399712033e-02
4.890978195639127613e+00,9.967412293354592778e-01,3.343256428535938407e-01,3.919931015060083013e-01,2.145081627937153734e-03,-9.864627354912298279e-03
4.893978795759151623e+00,9.967476467215942160e-01,3.343228158567831398e-01,3.920155272784939804e-01,2.132386430521091003e-03,2.303422942394002179e-02
4.896979395879175634e+00,9.967540261024726567e-01,3.343199983404294695e-01,3.920378889421823887e-01,2.119746519383874928e-03,-8.855268079291560637e-04
4.899979995999199645e+00,9.967603676441058047e-01,3.343171902811769569e-01,3.920601866709813033e-01,2.107161683238462091e-03,5.799021425394823223e-03
4.902980596119223655e+00,9.967666715118451704e-01,3.343143916556917672e-01,3.920824206383422550e-01,2.094631711572605970e-03,-3.146922654821327284e-03
4.905981196239247666e+00,9.967729378703830134e-01,3.343116024406619924e-01,3.921045910172604176e-01,2.082156394647455278e-03,5.931124110009252000e-03
4.908981796359271677e+00,9.967791668837522323e-01,3.343088226127979845e-01,3.921266979802744967e-01,2.069735523499260932e-03,1.367055969942071285e-02
4.911982396479295687e+00,9.967853587153262529e-01,3.343060521488320780e-01,3.921487416994670627e-01,2.057368889937682965e-03,-6.016317689957808093e-03
4.914982996599319698e+00,9.967915135278193617e-01,3.343032910255185897e-01,3.921707223464642178e-01,2.045056286546956259e-03,-1.450920238974470755e-02
4.917983596719343709e+00,9.967976314832861506e-01,3.343005392196339298e-01,3.921926400924357625e-01,2.032797506685668498e-03,-2.467057359664701598e-03
4.920984196839367719e+00,9.968037127431222943e-01,3.342977967079767132e-01,3.922144951080950848e-01,2.020592344486454861e-03,-1.103986778479006461e-02
4.923984796959391730e+00,9.968097574680637729e-01,3.342950634673674259e-01,3.922362875636993262e-01,2.008440594856275574e-03,-5.577286677556210666e-03
4.926985397079415741e+00,9.968157658181872049e-01,3.342923394746487031e-01,3.922580176290492715e-01,1.996342053476471423e-03,7.315120011708244226e-04
4.929985997199439751e+00,9.968217379529099587e-01,3.342896247066852178e-01,3.922796854734893479e-01,1.984296516802944166e-03,1.342722490270289396e-03
4.932986597319463762e+00,9.968276740366055488e-01,3.342869191403192164e-01,3.923012912690043152e-01,1.972303775671563342e-03,1.487959340592374773e-02
4.935987197439487772e+00,9.968335742327693039e-01,3.342842227521716780e-01,3.923228351872320441e-01,1.960363621897859288e-03,-8.187619889588203595e-03
4.938987797559511783e+00,9.968394386968771892e-01,3.342815355188141768e-01,3.923443173954179741e-01,1.948475856427517305e-03,5.475559891703157996e-03
4.941988397679535794e+00,9.968452675838891386e-01,3.342788574168532589e-01,3.923657380604178568e-01,1.936640280820134397e-03,-3.139034248042102231e-03
4.944988997799559804e+00,9.968510610482629319e-01,3.342761884229303315e-01,3.923870973487054714e-01,1.924856697232996128e-03,1.557542704901249478e-02
4.947989597919583815e+00,9.968568192439547504e-01,3.342735285137217738e-01,3.924083954263729024e-01,1.913124908420799075e-03,2.719010986509575595e-02
4.950990198039607826e+00,9.968625423244183992e-01,3.342708776659389369e-01,3.924296324591302620e-01,1.901444717735845114e-03,4.935842076087649383e-03
4.953990798159631836e+00,9.968682304426061958e-01,3.342682358563280887e-01,3.924508086123056350e-01,1.889815929127944272e-03,1.863172644362878078e-02
4.956991398279655847e+00,9.968738837509681927e-01,3.342656030616705243e-01,3.924719240508455220e-01,1.878238347144581266e-03,-3.423817567245764255e-03
4.959991998399679858e+00,9.968795024014526218e-01,3.342629792587824000e-01,3.924929789393142299e-01,1.866711776931248568e-03,-1.412735331098988883e-02
4.962992598519703868e+00,9.968850865455061161e-01,3.342603644245148442e-01,3.925139734418943704e-01,1.855236024230225156e-03,-1.084874913576478091e-02
4.965993198639727879e+00,9.968906363340727106e-01,3.342577585357540126e-01,3.925349077223865835e-01,1.843810895382408388e-03,-1.394708847928615575e-02
4.968993798759751890e+00,9.968961519175952857e-01,3.342551615694209222e-01,3.925557819442097029e-01,1.832436197325718052e-03,-7.715057023681684209e-03
4.971994398879775900e+00,9.969016334460141238e-01,3.342525735024715616e-01,3.925765962704005907e-01,1.821111737596248226e-03,-5.810753045360208743e-04
4.974994998999799911e+00,9.969070810687680195e-01,3.342499943118968364e-01,3.925973508636142473e-01,1.809837324327476238e-03,1.331087177660633669e-02
4.977995599119823922e+00,9.969124949347936138e-01,3.342474239747227349e-01,3.926180458861238121e-01,1.798612766250970441e-03,8.797203889212871705e-03
4.980996199239847932e+00,9.969178751925257265e-01,3.342448624680100511e-01,3.926386814998205077e-01,1.787437872695793462e-03,6.425076281889589846e-03
4.983996799359871943e+00,9.969232219898972458e-01,3.342423097688545508e-01,3.926592578662136401e-01,1.776312453589182216e-03,-2.461048244748947206e-03
4.986997399479895954e+00,9.969285354743391281e-01,3.342397658543870831e-01,3.926797751464307651e-01,1.765236319455645853e-03,-5.453886882757580379e-03
